ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1012480.72,58.3,44.7,859716.84,49.5
1012322.04,58.29,44.69,859481.79,49.49
1012881.55,58.36,44.76,859380.05,49.51
1013588.28,58.4,44.8,860582.1,49.58
1013447.83,58.4,44.8,860892.77,49.61
1013311.85,58.42,44.83,861207.87,49.65
1013023.56,58.42,44.82,860850.18,49.65
1012929.72,58.45,44.85,861133.28,49.69
1012951.36,58.45,44.85,861972.2,49.74
1013114.24,58.49,44.89,861647.94,49.74
1013166.94,58.52,44.92,862203.59,49.8
1013166.94,58.52,44.92,862203.59,49.8
1013166.31,58.53,44.93,862112.57,49.8
1013219.01,58.56,44.96,862177.62,49.83
1013083.04,58.59,44.99,862353.46,49.87
1012947.06,58.61,45.01,862182.67,49.89
1012806.6,58.61,45.01,861968.89,49.88
1012648.06,58.61,45.01,861814.13,49.88
1012648.06,58.61,45.01,861795.52,49.88
1012726.94,58.65,45.05,861563.96,49.89
1012588.05,58.65,45.05,861465.87,49.89
1012588.05,58.65,45.05,861453.55,49.89
1012704.75,58.65,45.06,861744.78,49.91
1012568.77,58.68,45.08,861744.78,49.94
1012432.79,58.71,45.11,861965.52,49.98
1012296.82,58.73,45.13,862136.98,50.02
1012171.65,58.76,45.16,862073.19,50.04
1012299.52,58.8,45.2,863887.19,50.18
1012941.5,58.85,45.25,864741.29,50.24
1012941.5,58.85,45.25,864741.29,50.24
1012805.52,58.87,45.28,864763.68,50.27
1013112.36,58.91,45.31,864738.48,50.28
1013071.48,58.91,45.32,864540.87,50.28
1013131.43,58.95,45.35,865712.0,50.37
1012995.45,58.98,45.38,865624.54,50.4
1012859.48,59.0,45.41,865714.01,50.43
1012494.77,59.01,45.41,865700.04,50.45
1012134.62,59.0,45.4,865359.96,50.44
1011998.64,59.03,45.43,865335.61,50.47
1011626.65,59.02,45.42,865091.79,50.47
1012091.03,59.06,45.46,866030.86,50.53
1011955.05,59.08,45.49,865718.33,50.54
1011955.05,59.08,45.49,866043.74,50.56
1011955.05,59.08,45.49,866696.55,50.6
1011819.08,59.11,45.51,867463.06,50.68
1012203.74,59.14,45.55,867498.94,50.69
1012155.71,59.17,45.58,867717.15,50.73
1012019.73,59.2,45.6,867717.15,50.76
1012019.73,59.2,45.6,867837.24,50.77
1011631.39,59.21,45.61,867784.87,50.79
1011569.86,59.21,45.61,866920.4,50.74
1011433.88,59.24,45.64,866920.4,50.77
1011433.88,59.24,45.64,866920.4,50.77
1010828.88,59.23,45.63,866285.82,50.76
1010881.58,59.26,45.66,867098.95,50.83
1010923.47,59.29,45.69,867153.82,50.86
1010445.58,59.29,45.69,867085.66,50.88
1010368.81,59.32,45.73,867116.93,50.91
1010232.84,59.35,45.75,866937.96,50.93
1010528.86,59.38,45.79,867600.95,50.98
1010392.88,59.41,45.81,867821.54,51.03
1010445.58,59.44,45.84,867658.27,51.04
1010879.3,59.48,45.89,868203.05,51.09
1010371.9,59.48,45.88,867649.72,51.08
1010667.92,59.52,45.92,868564.51,51.15
1010667.92,59.52,45.92,868564.51,51.15
1011008.93,59.55,45.95,869140.65,51.19
1010872.96,59.57,45.98,869544.61,51.25
1011078.12,59.6,46.01,871564.89,51.38
1011087.17,59.63,46.03,872471.86,51.46
1011514.76,59.67,46.07,872852.11,51.49
1011514.76,59.67,46.07,872818.75,51.48
1011422.44,59.7,46.1,873517.12,51.56
1011502.37,59.7,46.1,873460.0,51.55
1011502.37,59.7,46.1,873498.3,51.55
1011517.37,59.7,46.1,873562.81,51.56
1011381.39,59.73,46.13,874094.89,51.62
1010935.24,59.72,46.12,873648.74,51.61
1011319.9,59.75,46.15,874029.65,51.64
1011183.93,59.78,46.18,874084.68,51.67
1011047.95,59.81,46.21,874091.29,51.71
1011266.21,59.82,46.22,874539.7,51.73
1011719.78,59.86,46.26,874810.07,51.76
1011583.8,59.88,46.28,874810.07,51.79
1011975.11,59.94,46.34,875245.44,51.84
1011975.11,59.94,46.34,875245.44,51.84
1010975.11,59.92,46.32,874245.44,51.81
1012358.39,60.04,46.44,874277.93,51.85
1012654.42,60.07,46.47,874904.48,51.9
1013086.34,60.11,46.51,875416.75,51.94
1012950.36,60.14,46.54,875597.36,51.98
1012663.17,60.14,46.54,875342.95,51.98
1012527.19,60.16,46.57,875317.22,52.01
1012512.6,60.17,46.57,875475.41,52.03
1012512.6,60.17,46.57,875601.68,52.03
1012756.63,60.21,46.61,875576.45,52.05
1012620.66,60.23,46.64,875569.6,52.08
1012486.72,60.26,46.66,876224.24,52.15
1012350.74,60.29,46.69,875725.88,52.15
1012214.77,60.32,46.72,875766.03,52.19
1012322.32,60.35,46.76,876625.36,52.26
1012274.04,60.39,46.79,876844.84,52.31
1012215.19,60.42,46.82,876090.9,52.29
1012215.19,60.42,46.82,876277.54,52.3
1012068.39,60.45,46.85,877458.14,52.41
1011932.42,60.47,46.88,877932.79,52.47
1011985.12,60.51,46.91,877976.97,52.49
1011985.12,60.51,46.91,877976.97,52.49
1011985.12,60.51,46.91,878013.57,52.5
1012037.82,60.54,46.94,877977.58,52.52
1012738.57,60.62,47.02,878426.35,52.58
1012738.57,60.62,47.02,878075.63,52.56
1012602.59,60.65,47.05,877973.49,52.58
1012466.61,60.67,47.08,878039.46,52.62
1012403.89,60.7,47.1,878544.16,52.67
1014153.44,60.83,47.23,880966.58,52.84
1013950.09,60.84,47.25,880324.64,52.83
1013814.12,60.87,47.28,880413.07,52.86
1015098.18,60.95,47.35,883693.15,53.06
1014973.01,60.98,47.38,883302.83,53.07
1014699.9,60.98,47.38,883100.43,53.07
1014995.92,61.01,47.41,883752.58,53.12
1014503.98,61.01,47.41,883260.63,53.12
1014476.11,61.05,47.45,883741.72,53.18
1014457.16,61.08,47.48,883854.62,53.22
1014738.39,61.14,47.54,883718.41,53.24
1014738.39,61.14,47.54,883718.41,53.24
1014738.39,61.14,47.54,883718.41,53.24
1014602.41,61.16,47.57,884661.99,53.33
1014883.52,61.2,47.6,885760.43,53.42
1014747.54,61.23,47.63,885740.23,53.45
1014611.56,61.26,47.66,885738.26,53.48
1016503.01,61.41,47.81,889222.54,53.72
1016367.04,61.44,47.84,889988.79,53.8
1016367.04,61.44,47.84,889914.68,53.8
1016241.88,61.47,47.87,890155.42,53.84
1016241.88,61.47,47.87,890180.19,53.84
1016210.25,61.5,47.91,890097.34,53.87
1016273.77,61.54,47.94,889940.05,53.89
1016569.79,61.57,47.98,889965.12,53.91
1016433.81,61.6,48.01,889936.3,53.94
1016297.84,61.63,48.03,890025.15,53.97
1016172.67,61.66,48.06,891140.82,54.08
1016036.7,61.69,48.09,890914.12,54.09
1016591.47,61.72,48.13,892051.02,54.16
1016591.47,61.72,48.13,892051.02,54.16
1016899.95,61.78,48.18,891493.78,54.16
1016756.4,61.81,48.21,891944.12,54.22
1016946.85,61.85,48.25,892186.68,54.26
1016856.02,61.88,48.28,892314.0,54.3
1016758.61,61.88,48.28,892216.59,54.3
1016622.63,61.91,48.31,892207.46,54.33
1016486.65,61.94,48.34,892207.46,54.36
1016350.68,61.97,48.37,892202.79,54.4
1016350.68,61.97,48.37,892173.01,54.4
1016214.7,62.0,48.4,892427.9,54.44
1016214.7,62.0,48.4,895149.93,54.61
1015589.62,62.0,48.4,894214.53,54.59
1015453.64,62.03,48.43,894253.28,54.62
1016681.82,62.1,48.5,896761.88,54.78
1016545.84,62.13,48.53,897224.35,54.84
1016366.21,62.16,48.56,896945.35,54.85
1016651.42,62.19,48.59,897184.11,54.88
1016279.42,62.19,48.59,896768.79,54.87
1015704.61,62.19,48.59,896250.92,54.88
1015332.61,62.19,48.59,895928.26,54.87
1015196.63,62.22,48.62,895919.81,54.91
1015107.78,62.22,48.62,896825.67,54.97
1015107.78,62.22,48.62,896825.67,54.97
1014971.8,62.25,48.65,896845.42,55.01
1015158.0,62.29,48.7,897158.15,55.05
1014973.17,62.29,48.69,896984.14,55.05
1014821.63,62.29,48.69,896832.6,55.05
1014656.98,62.29,48.69,896384.84,55.03
1014521.0,62.32,48.72,896724.53,55.09
1014573.7,62.36,48.76,896973.99,55.13
1015034.93,62.39,48.8,897690.56,55.18
1015165.88,62.4,48.8,900138.79,55.33
1014779.75,62.41,48.81,899947.28,55.35
1014643.77,62.44,48.84,899914.12,55.38
1014452.76,62.47,48.87,900142.3,55.43
1014082.61,62.46,48.86,899756.95,55.42
1013942.15,62.46,48.86,899221.46,55.39
1013806.18,62.49,48.89,899727.52,55.46
1013670.2,62.52,48.92,899687.75,55.49
1013534.22,62.55,48.95,901214.3,55.62
1013586.92,62.59,48.99,901221.35,55.65
1013444.54,62.61,49.01,900310.99,55.62
1013444.54,62.61,49.01,900288.66,55.62
1013444.54,62.61,49.01,900288.66,55.62
1013319.38,62.64,49.04,900423.85,55.66
1013319.38,62.64,49.04,900423.85,55.66
1013183.4,62.67,49.07,900537.63,55.7
1013183.4,62.67,49.07,900560.43,55.7
1013183.4,62.67,49.07,900560.43,55.7
1014091.11,62.74,49.15,900479.44,55.71
1013719.11,62.74,49.14,900179.51,55.71
1013583.13,62.77,49.17,900581.82,55.77
1013447.16,62.8,49.2,900611.62,55.81
1014376.49,62.9,49.3,902553.26,55.96
1014803.91,62.95,49.36,902364.76,55.98
1014678.74,62.99,49.39,903133.14,56.06
1014731.45,63.02,49.42,903407.62,56.11
1014600.71,63.02,49.42,902758.16,56.07
1014896.73,63.06,49.46,902751.67,56.09
1014760.75,63.09,49.49,902993.87,56.14
1014624.77,63.12,49.52,903411.82,56.2
1014367.43,63.13,49.53,903043.7,56.2
1014231.46,63.16,49.56,903570.03,56.27
1015823.22,63.3,49.7,907138.46,56.52
1015476.34,63.31,49.71,906176.27,56.49
1016275.98,63.4,49.8,905557.71,56.49
1016052.52,63.39,49.8,905632.37,56.51
1015951.13,63.4,49.8,905749.23,56.52
1015537.55,63.4,49.8,905220.3,56.51
1015537.55,63.4,49.8,905254.68,56.51
1015390.75,63.43,49.83,905090.43,56.54
1015254.77,63.46,49.86,906168.24,56.64
1015239.32,63.5,49.9,908704.39,56.83
1015103.35,63.53,49.93,908648.98,56.87
1015103.35,63.53,49.93,908374.82,56.85
1015156.05,63.56,49.97,908554.32,56.89
1014960.31,63.56,49.96,908279.86,56.88
1014960.31,63.56,49.96,908279.86,56.88
1015401.51,63.63,50.03,909695.53,57.0
1015287.17,63.66,50.06,909772.76,57.05
1015352.49,63.7,50.1,908996.59,57.03
1015457.29,63.7,50.11,909343.97,57.05
1015521.16,63.75,50.15,909960.88,57.12
1015427.32,63.78,50.18,909893.96,57.15
1015291.35,63.81,50.22,909887.4,57.19
1015068.45,63.81,50.21,909702.51,57.19
1014862.02,63.81,50.21,909615.35,57.19
1014862.02,63.81,50.21,909593.2,57.19
1015246.68,63.85,50.25,910508.27,57.26
1015110.7,63.88,50.28,910837.89,57.32
1014974.73,63.91,50.31,910621.53,57.34
1015095.25,63.96,50.36,910824.19,57.39
1014959.28,63.99,50.39,910791.77,57.42
1014866.56,64.02,50.43,911189.66,57.48
1014730.59,64.06,50.46,911032.75,57.51
1015134.09,64.12,50.52,912244.18,57.62
1014762.09,64.12,50.52,911831.01,57.61
1014772.22,64.12,50.52,911837.07,57.61
1014488.85,64.11,50.51,911576.46,57.61
1014379.86,64.15,50.55,911538.58,57.64
1014487.41,64.19,50.59,911057.62,57.64
1014540.11,64.22,50.62,911370.21,57.69
1014592.81,64.26,50.66,911359.14,57.72
1014456.84,64.29,50.69,911330.24,57.75
1014151.91,64.29,50.69,910988.69,57.75
1013668.27,64.29,50.69,910366.18,57.74
1013532.29,64.32,50.72,910366.17,57.77
1013722.74,64.36,50.76,910805.93,57.83
1013775.44,64.4,50.8,910393.59,57.83
1013418.79,64.41,50.81,910470.32,57.86
1013282.81,64.44,50.84,911126.29,57.94
1012824.06,64.44,50.84,910392.96,57.93
1012729.41,64.48,50.88,909692.22,57.92
1012729.41,64.48,50.88,909646.09,57.91
1012258.11,64.47,50.87,909227.35,57.91
1012298.03,64.52,50.92,909356.9,57.95
1011927.89,64.53,50.93,908773.07,57.95
1011620.19,64.52,50.93,908394.4,57.94
1011787.4,64.54,50.94,908602.68,57.95
1011605.88,64.55,50.95,908559.53,57.97
1011469.9,64.58,50.98,909320.14,58.06
1011379.07,64.61,51.02,910067.02,58.14
1011243.09,64.65,51.05,910982.42,58.24
1011547.26,64.69,51.09,911623.17,58.3
1011411.29,64.72,51.12,911219.5,58.31
1010939.06,64.72,51.12,910631.38,58.3
1011323.72,64.76,51.16,912328.41,58.42
1011514.17,64.8,51.2,912314.39,58.44
1011959.33,64.87,51.27,912194.29,58.47
1012240.55,64.93,51.33,912964.33,58.56
1012580.02,64.96,51.37,913608.34,58.61
1012720.18,65.01,51.42,914480.38,58.71
1012584.2,65.05,51.45,915591.05,58.82
1014859.15,65.21,51.62,916431.11,58.89
1014733.99,65.25,51.65,917060.93,58.97
1014598.02,65.28,51.68,918464.72,59.09
1013901.94,65.28,51.68,917819.45,59.09
1014114.02,65.32,51.72,917942.0,59.12
1013967.23,65.35,51.75,917934.5,59.16
1013831.25,65.38,51.79,917953.88,59.2
1013695.27,65.42,51.82,917948.27,59.24
1013551.73,65.45,51.85,918746.22,59.33
1013415.75,65.48,51.89,918883.47,59.38
1013061.69,65.5,51.91,917976.98,59.36
1012590.1,65.51,51.91,917388.85,59.35
1012590.1,65.51,51.91,917389.27,59.35
1012277.87,65.51,51.91,917293.34,59.36
1012141.89,65.54,51.94,917184.68,59.39
1012005.91,65.57,51.98,917188.55,59.43
1011913.72,65.61,52.01,917096.36,59.46
1011777.74,65.64,52.05,919086.33,59.63
1013565.06,65.76,52.16,921972.4,59.82
1013429.09,65.79,52.2,922027.69,59.86
1013812.41,65.84,52.24,921742.77,59.86
1013812.41,65.84,52.24,921742.77,59.86
1013500.31,65.84,52.24,921670.16,59.87
1013804.48,65.88,52.28,922140.17,59.92
1013857.19,65.92,52.32,922996.64,60.01
1014310.75,65.96,52.36,922941.35,60.02
1014185.59,65.99,52.39,922941.84,60.05
1015637.25,66.13,52.53,922863.72,60.09
1015501.28,66.16,52.57,923028.37,60.14
1015365.3,66.2,52.6,922980.06,60.17
1015229.32,66.23,52.63,922981.9,60.21
1015282.02,66.27,52.67,922942.02,60.24
1015334.73,66.31,52.71,923810.01,60.33
1015198.75,66.34,52.75,923655.46,60.36
1015608.2,66.38,52.79,925263.18,60.48
1015497.86,66.38,52.79,925263.1,60.48
1016678.39,66.5,52.91,927679.23,60.68
1016678.39,66.5,52.91,927656.89,60.68
1016731.09,66.54,52.95,927759.81,60.72
1016695.03,66.58,52.99,927820.5,60.76
1016203.09,66.59,52.99,927328.56,60.76
1016067.11,66.62,53.02,927340.7,60.8
1016119.81,66.66,53.06,927170.79,60.83
1015983.83,66.7,53.1,928172.97,60.93
1015487.29,66.7,53.1,927680.31,60.93
1015351.32,66.73,53.14,927675.85,60.97
1015393.2,66.77,53.17,927808.7,61.01
1016074.03,66.85,53.25,929271.99,61.14
1016027.08,66.89,53.3,929288.68,61.18
1015422.08,66.89,53.29,928654.1,61.17
1015022.07,66.9,53.3,928033.14,61.17
1015022.07,66.9,53.3,928033.14,61.17
1014478.16,67.04,53.44,928013.39,61.33
1014267.15,67.07,53.47,927680.37,61.34
1014267.15,67.07,53.47,927728.11,61.35
1014820.03,67.14,53.54,927451.82,61.36
1014246.53,67.14,53.54,926766.31,61.35
1013549.14,67.14,53.54,926010.89,61.34
1012944.13,67.14,53.54,925496.08,61.34
1012808.15,67.17,53.57,925717.55,61.4
1012672.18,67.21,53.61,926406.22,61.48
1012066.98,67.21,53.61,925824.84,61.48
1011931.0,67.25,53.65,925819.33,61.52
1011795.02,67.28,53.68,925652.0,61.55
1011669.86,67.32,53.72,925649.46,61.59
1011299.71,67.32,53.72,925827.56,61.63
1011684.37,67.36,53.76,925550.38,61.62
1011581.68,67.36,53.77,925294.75,61.62
1011772.13,67.4,53.81,925581.14,61.66
1011636.15,67.44,53.84,925707.26,61.71
1011735.28,67.48,53.89,925541.69,61.73
1011347.9,67.48,53.88,925263.8,61.74
1011667.5,67.52,53.92,925306.71,61.76
1011531.52,67.56,53.96,925371.99,61.8
1011495.62,67.6,54.0,924668.13,61.8
1011381.28,67.64,54.04,924438.39,61.82
1011245.3,67.67,54.08,924665.19,61.88
1011109.33,67.71,54.11,925003.08,61.94
1010973.35,67.75,54.15,925017.47,61.99
1010837.37,67.78,54.19,924701.68,62.01
1010890.07,67.82,54.23,924927.57,62.06
1010756.79,67.82,54.23,924732.33,62.05
1010648.11,67.82,54.22,924873.5,62.07
1010512.14,67.86,54.26,924878.22,62.11
1010015.6,67.86,54.26,924354.85,62.11
1009901.25,67.9,54.3,925795.61,62.25
1009953.95,67.94,54.34,925783.65,62.28
1009463.31,67.94,54.34,925230.59,62.27
1009167.37,67.94,54.34,924902.64,62.27
1009203.41,67.99,54.39,924710.73,62.29
1009435.46,68.05,54.45,923932.6,62.28
1010894.13,68.19,54.59,926119.8,62.47
1010758.15,68.23,54.63,926004.87,62.51
1010810.85,68.27,54.67,925997.8,62.54
1011001.3,68.31,54.72,926091.33,62.58
1011001.3,68.31,54.72,926180.06,62.58
1010944.76,68.36,54.76,926707.98,62.66
1011240.79,68.4,54.8,926539.23,62.67
1011293.49,68.44,54.84,927046.21,62.74
1012823.87,68.56,54.97,928674.59,62.87
1012687.9,68.6,55.0,929148.46,62.94
1012878.35,68.64,55.05,929019.99,62.96
1012742.37,68.68,55.08,928920.98,63.0
1012339.04,68.68,55.09,928985.33,63.03
1012203.06,68.72,55.12,928984.74,63.07
1012520.71,68.77,55.17,930722.69,63.21
1013306.66,68.87,55.27,932383.15,63.37
1013360.0,68.91,55.31,933544.96,63.48
1013360.0,68.91,55.31,933544.96,63.48
1013641.11,68.95,55.35,933803.58,63.52
1014042.84,69.02,55.42,933215.45,63.52
1013906.86,69.05,55.46,933695.86,63.59
1013770.88,69.09,55.5,933745.48,63.64
1013624.09,69.13,55.53,934154.26,63.71
1013488.11,69.17,55.57,935036.89,63.81
1013352.13,69.21,55.61,935036.89,63.86
1013309.42,69.21,55.61,935045.93,63.86
1013205.89,69.25,55.65,935094.69,63.91
1013069.91,69.29,55.69,934996.28,63.95
1013122.61,69.33,55.73,934960.38,63.98
1012986.64,69.37,55.77,934961.31,64.02
1012674.54,69.37,55.77,934600.56,64.02
1013023.36,69.44,55.84,934443.85,64.05
1012909.02,69.48,55.88,935557.1,64.17
1013403.18,69.53,55.94,935479.17,64.19
1013710.88,69.6,56.01,935313.63,64.22
1013710.88,69.6,56.01,935247.67,64.22
1013498.62,69.6,56.01,935167.23,64.22
1013531.07,69.61,56.01,937186.9,64.36
1013531.07,69.61,56.01,937188.37,64.36
1013159.07,69.6,56.01,936975.27,64.37
1013110.4,69.65,56.05,936818.37,64.4
1012974.42,69.69,56.09,937279.9,64.48
1013270.44,69.73,56.13,938032.97,64.55
1013134.46,69.77,56.17,938047.52,64.6
1013187.16,69.81,56.21,938134.06,64.64
1013210.99,69.86,56.26,937869.87,64.67
1012789.41,69.86,56.26,937957.31,64.7
1012653.43,69.9,56.3,938409.72,64.77
1012281.43,69.89,56.3,938109.79,64.77
1012145.45,69.93,56.33,938109.79,64.82
1012441.47,69.98,56.38,938253.04,64.85
1012260.3,70.01,56.41,938043.71,64.88
1012124.32,70.05,56.45,937998.94,64.92
1012177.02,70.09,56.5,937945.74,64.95
1012229.72,70.14,56.54,938309.91,65.01
1012093.75,70.18,56.58,938010.3,65.04
1012045.07,70.22,56.62,938052.02,65.09
1012725.59,70.29,56.69,937916.44,65.1
1012555.96,70.32,56.72,937328.32,65.09
1012412.6,70.36,56.76,937446.69,65.15
1012276.62,70.4,56.8,937453.84,65.19
1012329.32,70.44,56.84,938570.45,65.31
1012193.34,70.48,56.88,938758.01,65.37
1011398.34,70.47,56.88,938073.71,65.36
1011307.3,70.52,56.92,937441.5,65.37
1011838.14,70.6,57.01,937217.69,65.4
1011838.14,70.6,57.01,937217.69,65.4
1011702.17,70.64,57.04,938680.46,65.54
1011702.17,70.64,57.04,938466.58,65.53
1011748.13,70.69,57.09,939457.25,65.64
1011737.86,70.73,57.13,939649.36,65.69
1011601.88,70.77,57.17,939443.17,65.72
1011897.9,70.81,57.21,939786.27,65.76
1011761.93,70.85,57.25,939849.15,65.81
1011462.19,70.87,57.27,939882.64,65.85
1011610.95,70.89,57.3,939753.32,65.86
1011610.95,70.89,57.3,939753.25,65.86
1011474.97,70.93,57.34,939518.71,65.89
1010800.54,70.94,57.34,938808.31,65.88
1010853.24,70.98,57.38,938894.54,65.93
1010960.79,71.03,57.43,939873.17,66.03
1011004.45,71.03,57.43,940198.0,66.06
1011004.45,71.03,57.43,940198.0,66.06
1010868.47,71.07,57.48,940419.81,66.12
1010408.48,71.07,57.48,939836.37,66.11
1010283.31,71.11,57.52,940288.8,66.19
1011147.9,71.18,57.58,941897.41,66.3
1011004.36,71.22,57.62,941822.47,66.34
1010845.68,71.21,57.61,941713.45,66.34
1010941.64,71.26,57.66,941629.78,66.37
1010805.67,71.3,57.7,941631.17,66.42
1010559.04,71.3,57.7,941301.67,66.41
1012306.24,71.42,57.83,944599.8,66.65
1012623.9,71.47,57.87,946196.62,66.78
1012475.34,71.5,57.9,946384.7,66.83
1012528.04,71.55,57.95,947367.17,66.94
1012528.04,71.55,57.95,947329.64,66.94
1012832.21,71.59,57.99,947379.34,66.96
1012696.23,71.63,58.03,947379.34,67.01
1012560.26,71.67,58.07,947922.88,67.1
1012160.25,71.69,58.09,947631.52,67.12
1011760.24,71.7,58.1,946996.94,67.11
1011812.94,71.74,58.15,947094.48,67.15
1011676.97,71.78,58.19,947629.99,67.24
1011668.2,71.82,58.23,947478.47,67.27
1012053.43,71.9,58.31,949176.95,67.44
1011928.27,71.95,58.35,948697.43,67.45
1011556.27,71.94,58.35,948259.33,67.44
1011423.54,71.98,58.39,948143.32,67.48
1011287.56,72.03,58.43,950180.47,67.67
1011151.59,72.07,58.47,950229.72,67.73
1011062.53,72.07,58.47,950262.12,67.74
1010926.55,72.11,58.51,950437.52,67.8
1011692.73,72.19,58.59,951155.04,67.87
1012430.32,72.29,58.7,952857.05,68.04
1012166.62,72.29,58.69,952566.36,68.04
1012017.23,72.29,58.7,952430.43,68.04
1011677.82,72.31,58.71,952067.91,68.05
1011677.82,72.31,58.71,952067.91,68.05
1011150.9,72.33,58.73,951009.54,68.02
1011527.76,72.4,58.81,950533.93,68.04
1011718.21,72.45,58.85,950576.19,68.07
1011610.98,72.5,58.9,951539.55,68.19
1011653.16,72.52,58.92,951620.98,68.21
1011517.18,72.56,58.96,951482.25,68.25
1011381.21,72.6,59.0,952110.61,68.35
1011381.21,72.6,59.0,952110.61,68.35
1011288.88,72.65,59.05,953001.2,68.46
1010920.05,72.64,59.05,952607.21,68.45
1010920.05,72.64,59.05,952607.21,68.45
1010920.05,72.64,59.05,952607.21,68.45
1010920.05,72.64,59.05,952931.3,68.48
1012974.13,72.84,59.25,953456.31,68.56
1012838.16,72.89,59.29,953471.1,68.61
1012745.83,72.93,59.33,953264.77,68.65
1012345.82,72.95,59.35,952655.97,68.64
1012345.82,72.95,59.35,952687.3,68.65
1012033.72,72.95,59.35,952353.77,68.65
1012697.27,73.02,59.42,952804.24,68.7
1012993.29,73.07,59.47,953695.98,68.79
1012857.31,73.11,59.51,954715.03,68.91
1012910.01,73.16,59.56,954735.74,68.95
1012539.86,73.15,59.56,954439.02,68.96
1012592.56,73.2,59.6,954435.47,69.0
1012442.94,73.24,59.65,953837.33,69.0
1012306.96,73.29,59.69,953677.67,69.04
1012170.98,73.33,59.73,953657.52,69.09
1012029.28,73.33,59.73,953709.46,69.1
1011538.64,73.33,59.73,953132.75,69.1
1011418.33,73.37,59.78,953600.34,69.18
1011282.35,73.42,59.82,953767.58,69.24
1011748.54,73.46,59.87,953511.67,69.24
1012088.21,73.51,59.92,954132.1,69.3
1011657.57,73.51,59.92,953769.1,69.31
1011699.46,73.56,59.96,954030.51,69.37
1011563.48,73.6,60.01,954313.07,69.44
1011563.48,73.6,60.01,954278.46,69.44
1011427.5,73.65,60.05,954291.3,69.49
1011526.63,73.7,60.1,954455.67,69.54
1011390.65,73.74,60.14,954635.44,69.6
1011298.33,73.79,60.19,955816.48,69.74
1011162.35,73.83,60.24,955935.69,69.8
1011215.05,73.88,60.28,955986.59,69.85
1011089.89,73.93,60.33,956053.05,69.9
1011053.83,73.98,60.38,956891.29,70.01
1011017.78,74.03,60.43,956742.55,70.05
1010925.45,74.08,60.48,956979.92,70.12
1010925.45,74.08,60.48,957036.03,70.13
1010789.48,74.12,60.52,956949.21,70.17
1010374.57,74.13,60.54,956620.89,70.19
1010238.6,74.18,60.58,957018.78,70.27
1010601.03,74.26,60.66,956832.48,70.31
1010336.5,74.26,60.66,956586.9,70.31
1010200.52,74.3,60.71,956588.79,70.36
1010200.52,74.3,60.71,956551.06,70.36
1009921.07,74.31,60.71,956139.68,70.35
1009938.8,74.36,60.77,956043.39,70.4
1009792.0,74.41,60.81,955996.69,70.44
1009905.96,74.47,60.87,955522.32,70.46
1009905.96,74.47,60.87,955522.32,70.46
1009533.96,74.47,60.87,955255.64,70.47
1009397.99,74.52,60.92,955956.63,70.57
1009397.99,74.52,60.92,955956.16,70.57
1009190.62,74.53,60.93,955531.71,70.56
1009888.75,74.59,60.99,956315.42,70.63
1009920.17,74.65,61.05,956126.92,70.67
1009784.19,74.69,61.09,956127.41,70.72
1009580.35,74.69,61.1,956067.91,70.74
1009444.37,74.74,61.14,956039.41,70.79
1009826.07,74.79,61.2,956552.74,70.85
1009826.07,74.79,61.2,956509.31,70.85
1009519.82,74.8,61.2,956146.98,70.84
1009984.8,74.88,61.28,955792.94,70.86
1010175.25,74.93,61.33,956299.84,70.93
1010039.28,74.97,61.37,956482.61,71.0
1009914.12,75.02,61.42,956392.99,71.04
1010248.3,75.1,61.5,957472.44,71.18
1010301.0,75.15,61.55,958079.29,71.26
1010301.0,75.15,61.55,958057.15,71.26
1010165.02,75.19,61.6,958969.59,71.38
1010165.02,75.19,61.6,958946.75,71.38
1009947.77,75.19,61.59,958825.49,71.38
1009811.8,75.24,61.64,959561.4,71.49
1009439.8,75.24,61.64,959257.53,71.5
1009385.55,75.29,61.69,959227.45,71.55
1009341.72,75.29,61.69,959356.57,71.56
1009585.76,75.34,61.74,960564.95,71.68
1010101.38,75.38,61.78,960749.23,71.7
