ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_ratio
918060.85,15.89,2.29,180334.34,3.12
917690.7,15.88,2.29,180091.73,3.12
918075.36,15.89,2.29,180539.45,3.13
917939.38,15.89,2.29,180545.67,3.13
917939.38,15.89,2.29,180545.67,3.13
917627.28,15.89,2.29,180192.4,3.12
917491.31,15.89,2.29,180106.86,3.12
917787.33,15.89,2.3,180217.05,3.12
917651.35,15.9,2.3,180459.19,3.13
917515.37,15.9,2.3,180379.88,3.13
917515.37,15.9,2.3,180379.88,3.13
917705.82,15.9,2.3,180699.65,3.13
917705.82,15.9,2.3,180699.65,3.13
917569.85,15.9,2.3,180676.96,3.13
917433.87,15.9,2.3,180620.34,3.13
917297.89,15.9,2.3,180626.57,3.13
916925.89,15.9,2.3,180254.93,3.13
916978.6,15.9,2.3,180332.23,3.13
916842.62,15.9,2.3,180338.46,3.13
916706.64,15.9,2.3,180252.92,3.13
916759.34,15.9,2.31,180364.0,3.13
917055.36,15.91,2.31,180364.0,3.13
916919.39,15.91,2.31,180336.46,3.13
916783.41,15.91,2.31,180336.46,3.13
916647.43,15.91,2.31,180343.82,3.13
916275.43,15.91,2.31,180537.87,3.13
916139.46,15.91,2.31,180396.46,3.13
916435.48,15.91,2.32,180506.64,3.13
916299.5,15.91,2.32,180748.14,3.14
916140.96,15.91,2.31,180593.68,3.14
916004.98,15.91,2.31,180599.91,3.14
915869.0,15.91,2.31,180514.37,3.14
915921.71,15.92,2.32,180625.45,3.14
915377.8,15.92,2.32,180625.45,3.14
915658.91,15.92,2.33,181035.13,3.15
915316.91,15.92,2.32,180694.14,3.14
915316.91,15.92,2.32,180694.14,3.14
915369.61,15.92,2.32,180805.22,3.14
915073.18,15.92,2.32,180515.45,3.14
914937.2,15.92,2.32,180510.04,3.14
914801.23,15.92,2.32,180430.73,3.14
915097.25,15.92,2.33,180861.73,3.15
914961.27,15.93,2.33,180782.42,3.15
915013.97,15.93,2.33,180967.41,3.15
914877.99,15.93,2.33,180957.51,3.15
914769.31,15.93,2.33,180848.83,3.15
914633.34,15.93,2.33,180779.41,3.15
914497.36,15.93,2.33,180700.1,3.15
914361.38,15.93,2.33,180700.1,3.15
914414.08,15.93,2.33,180811.18,3.15
914278.11,15.93,2.33,180805.96,3.15
914278.11,15.93,2.33,180771.76,3.15
914468.56,15.94,2.34,180839.39,3.15
914332.58,15.94,2.34,181012.33,3.16
914132.75,15.93,2.34,180762.28,3.15
913996.77,15.94,2.34,180752.39,3.15
913860.79,15.94,2.34,180682.97,3.15
913724.81,15.94,2.34,180689.2,3.15
913352.82,15.93,2.33,180318.2,3.15
913216.84,15.93,2.33,180232.67,3.14
913269.54,15.93,2.34,180343.75,3.15
913133.56,15.93,2.34,180316.2,3.15
913429.58,15.94,2.34,180316.2,3.15
913293.61,15.94,2.34,180316.2,3.15
913243.61,15.94,2.34,180303.61,3.15
913107.63,15.94,2.34,180658.75,3.15
913160.33,15.94,2.35,180792.57,3.16
912798.33,15.94,2.34,180559.02,3.15
912662.36,15.94,2.34,180479.71,3.15
912715.06,15.94,2.35,180664.7,3.16
912715.06,15.94,2.35,180664.7,3.16
912579.08,15.94,2.35,180670.93,3.16
912443.1,15.94,2.35,180585.39,3.16
912307.12,15.94,2.35,180506.08,3.15
912171.15,15.94,2.35,180506.08,3.16
912223.85,15.95,2.35,180617.16,3.16
912223.85,15.95,2.35,180598.79,3.16
912087.87,15.95,2.35,180593.39,3.16
911951.89,15.95,2.35,180583.49,3.16
912142.35,15.95,2.36,180833.85,3.16
912507.95,15.96,2.36,180754.54,3.16
912560.65,15.96,2.37,181442.6,3.17
912424.68,15.96,2.37,181419.91,3.17
912175.76,15.96,2.36,181107.97,3.17
911879.33,15.96,2.36,180818.09,3.16
911720.79,15.95,2.36,180680.5,3.16
911514.36,15.95,2.35,180480.73,3.16
911378.39,15.95,2.35,180424.11,3.16
911431.09,15.96,2.36,180535.19,3.16
911431.09,15.96,2.36,180535.19,3.16
911208.42,15.95,2.35,180373.26,3.16
911072.44,15.95,2.35,180345.71,3.16
910936.46,15.95,2.36,180266.4,3.16
910800.49,15.95,2.36,180266.4,3.16
910664.51,15.95,2.36,180272.63,3.16
910528.53,15.95,2.36,180187.09,3.16
910528.53,15.95,2.36,180189.87,3.16
910528.53,15.95,2.36,180189.87,3.16
910392.55,15.95,2.36,180110.56,3.16
910583.01,15.96,2.36,180430.33,3.16
910879.03,15.97,2.37,180540.51,3.16
910931.73,15.97,2.37,180839.98,3.17
910795.75,15.97,2.37,180846.21,3.17
910659.77,15.97,2.37,180760.67,3.17
910712.48,15.97,2.38,180871.75,3.17
910765.18,15.98,2.38,181007.04,3.18
910629.2,15.98,2.38,180927.73,3.17
910629.2,15.98,2.38,180927.73,3.17
910681.9,15.98,2.38,181112.72,3.18
910545.92,15.98,2.38,181033.41,3.18
910173.93,15.98,2.38,180787.85,3.17
910037.95,15.98,2.38,180787.85,3.17
909831.52,15.97,2.38,180588.08,3.17
910127.54,15.98,2.38,180698.26,3.17
909991.56,15.98,2.38,180868.7,3.18
909855.59,15.98,2.38,180858.8,3.18
909632.13,15.98,2.38,180703.33,3.17
909496.15,15.98,2.38,180633.92,3.17
909360.17,15.98,2.38,180554.61,3.17
909412.87,15.98,2.38,180739.59,3.18
909708.9,15.99,2.39,180849.78,3.18
909572.92,15.99,2.39,181091.28,3.18
909625.62,15.99,2.39,181011.97,3.18
909489.64,15.99,2.39,181196.95,3.19
909353.66,15.99,2.39,181187.06,3.19
909217.69,15.99,2.39,181117.64,3.19
909217.69,15.99,2.39,181117.64,3.19
909270.39,16.0,2.4,181228.72,3.19
908898.39,15.99,2.39,180857.73,3.18
909194.41,16.0,2.4,180857.73,3.18
909058.43,16.0,2.4,180830.18,3.18
909111.14,16.0,2.4,180941.26,3.18
909163.84,16.0,2.41,181076.56,3.19
909027.86,16.0,2.41,181076.56,3.19
908891.88,16.0,2.41,181443.09,3.2
908944.58,16.01,2.41,181676.15,3.2
908721.13,16.01,2.41,181419.38,3.2
908721.13,16.01,2.41,181475.44,3.2
908773.83,16.01,2.41,181586.52,3.2
908637.85,16.01,2.41,181558.98,3.2
908828.3,16.01,2.42,181626.61,3.2
908692.32,16.01,2.42,181799.43,3.2
908692.32,16.01,2.42,181799.43,3.2
908692.32,16.01,2.42,181799.43,3.2
908556.35,16.01,2.42,181720.12,3.2
908609.05,16.02,2.42,181905.11,3.21
908473.07,16.02,2.42,181911.34,3.21
908769.09,16.02,2.43,182185.73,3.21
908633.11,16.03,2.43,182175.83,3.21
908497.14,16.03,2.43,182106.42,3.21
908741.17,16.03,2.43,182027.11,3.21
908605.2,16.03,2.43,182403.18,3.22
908233.2,16.03,2.43,182103.25,3.21
908097.22,16.03,2.43,182023.93,3.21
907961.24,16.03,2.43,182023.93,3.21
908151.69,16.03,2.44,182091.57,3.21
908015.72,16.03,2.44,182223.46,3.22
908068.42,16.04,2.44,182334.54,3.22
908121.12,16.04,2.44,182469.84,3.22
907985.14,16.04,2.44,182390.53,3.22
907849.17,16.04,2.44,182390.53,3.22
907713.19,16.04,2.44,182396.76,3.22
907577.21,16.04,2.44,182311.22,3.22
907577.21,16.04,2.44,182311.22,3.22
907441.23,16.04,2.44,182231.91,3.22
907305.26,16.04,2.44,182231.91,3.22
907357.96,16.05,2.45,182342.99,3.22
907548.41,16.05,2.45,182582.8,3.23
907601.11,16.05,2.46,182693.88,3.23
907653.81,16.06,2.46,182829.18,3.23
907517.84,16.06,2.46,182819.28,3.23
907381.86,16.06,2.46,182749.87,3.23
907245.88,16.06,2.46,182670.56,3.23
907298.58,16.06,2.46,182855.54,3.24
907298.58,16.06,2.46,182855.54,3.24
907162.6,16.06,2.46,182832.85,3.24
907026.63,16.06,2.47,182776.23,3.24
907026.63,16.06,2.47,182776.23,3.24
906890.65,16.06,2.47,182696.92,3.24
906890.65,16.06,2.47,182696.92,3.24
907186.67,16.07,2.47,183056.85,3.24
907050.69,16.07,2.47,182977.54,3.24
907050.69,16.07,2.47,182977.54,3.24
907053.34,16.07,2.47,182980.18,3.24
907053.34,16.07,2.47,182980.18,3.24
906917.36,16.07,2.47,182980.18,3.24
906781.38,16.07,2.47,182986.41,3.24
906971.83,16.08,2.48,183179.71,3.25
906971.83,16.08,2.48,183179.71,3.25
907024.54,16.08,2.48,183290.79,3.25
907077.24,16.08,2.49,183426.09,3.25
906941.26,16.08,2.49,183416.19,3.25
906805.28,16.08,2.49,183346.77,3.25
906508.85,16.08,2.48,183057.0,3.25
906372.88,16.08,2.48,183034.32,3.25
906372.88,16.08,2.48,183034.32,3.25
906171.61,16.08,2.48,182812.52,3.24
906035.63,16.08,2.48,182755.9,3.24
905899.66,16.08,2.48,182746.0,3.24
905763.68,16.08,2.48,182676.59,3.24
905391.68,16.07,2.48,182376.66,3.24
905255.7,16.07,2.48,182366.76,3.24
905119.73,16.07,2.48,182297.35,3.24
904913.3,16.07,2.47,182138.51,3.23
904777.32,16.07,2.47,182059.2,3.23
904967.77,16.08,2.48,182378.97,3.24
904831.79,16.08,2.48,182299.66,3.24
904831.79,16.08,2.48,182299.66,3.24
904884.5,16.08,2.48,182484.65,3.24
904748.52,16.08,2.48,182490.87,3.24
904612.54,16.08,2.48,182405.34,3.24
904476.56,16.08,2.48,182326.03,3.24
904340.59,16.08,2.48,182326.03,3.24
904393.29,16.09,2.49,182246.71,3.24
904257.31,16.09,2.49,182431.7,3.25
903169.49,16.09,2.49,182431.7,3.25
903033.51,16.09,2.49,182421.8,3.25
902897.54,16.09,2.49,182352.39,3.25
902761.56,16.09,2.49,182274.43,3.25
902761.56,16.09,2.49,182274.43,3.25
902625.58,16.09,2.49,182273.08,3.25
902489.6,16.09,2.49,182263.18,3.25
902353.63,16.09,2.49,182193.77,3.25
902217.65,16.09,2.49,182183.87,3.25
902270.35,16.1,2.5,182277.3,3.25
902134.37,16.1,2.5,182267.4,3.25
901998.4,16.1,2.5,182197.99,3.25
901998.4,16.1,2.5,182197.99,3.25
901862.42,16.1,2.5,182188.09,3.25
901726.44,16.1,2.5,182118.68,3.25
901537.8,16.1,2.5,181513.75,3.24
901841.98,16.1,2.51,181501.28,3.24
901706.0,16.1,2.51,181874.73,3.25
901570.02,16.1,2.51,181852.05,3.25
901570.02,16.1,2.51,181852.05,3.25
901199.87,16.1,2.5,181481.75,3.24
901252.57,16.1,2.5,181587.97,3.24
901305.28,16.11,2.51,181699.05,3.25
901305.28,16.11,2.51,181699.05,3.25
901601.3,16.11,2.51,181699.05,3.25
901654.0,16.12,2.52,181834.35,3.25
901654.0,16.12,2.52,181834.35,3.25
901844.45,16.12,2.52,181834.35,3.25
901897.15,16.12,2.53,182552.23,3.26
901690.72,16.12,2.52,182424.89,3.26
901690.72,16.12,2.52,182424.89,3.26
901484.29,16.12,2.52,182225.12,3.26
901348.32,16.12,2.52,182360.11,3.26
901348.32,16.12,2.52,182360.11,3.26
901212.34,16.12,2.52,182350.21,3.26
901212.34,16.12,2.52,182350.21,3.26
900840.34,16.11,2.52,181975.34,3.26
900704.36,16.11,2.52,181905.93,3.25
900568.39,16.11,2.52,181827.97,3.25
900872.56,16.12,2.52,182270.1,3.26
900736.58,16.12,2.52,182260.2,3.26
900600.6,16.12,2.52,182190.79,3.26
900653.3,16.13,2.53,182301.87,3.26
900517.33,16.13,2.53,182274.32,3.26
900517.33,16.13,2.53,182376.23,3.27
900542.22,16.13,2.53,182396.31,3.27
900732.67,16.13,2.53,182463.94,3.27
900596.69,16.13,2.53,182636.77,3.27
900379.44,16.13,2.53,182449.43,3.27
900432.14,16.13,2.53,182560.51,3.27
900432.14,16.13,2.53,182560.51,3.27
900296.17,16.13,2.53,182532.97,3.27
900160.19,16.13,2.54,182539.19,3.27
900001.65,16.13,2.53,182409.21,3.27
900001.65,16.13,2.53,182409.21,3.27
900001.65,16.13,2.53,182409.21,3.27
899865.67,16.13,2.53,182323.67,3.27
899495.52,16.13,2.53,181950.2,3.26
899359.54,16.13,2.53,181870.88,3.26
899223.57,16.13,2.53,181870.88,3.26
899087.59,16.13,2.53,181860.99,3.26
899383.61,16.13,2.54,182151.5,3.27
899247.63,16.13,2.54,182157.73,3.27
899111.66,16.13,2.54,182072.19,3.27
899392.77,16.14,2.54,182072.19,3.27
899256.79,16.14,2.54,181992.88,3.27
899120.81,16.14,2.54,181992.88,3.27
899120.81,16.14,2.54,181992.88,3.27
898984.83,16.14,2.54,181992.88,3.27
898848.86,16.14,2.55,182404.57,3.28
899144.88,16.15,2.55,182770.7,3.28
899008.9,16.15,2.55,182760.81,3.28
898872.92,16.15,2.55,182691.39,3.28
898736.95,16.15,2.55,182668.7,3.28
898736.95,16.15,2.55,182668.7,3.28
898789.65,16.15,2.56,182774.93,3.29
898653.67,16.15,2.56,182695.61,3.28
898653.67,16.15,2.56,182695.61,3.28
898653.67,16.15,2.56,182695.61,3.28
898517.69,16.16,2.56,182695.61,3.28
898155.69,16.15,2.55,182401.86,3.28
897793.7,16.14,2.55,182111.93,3.27
896705.88,16.15,2.55,182111.61,3.28
896569.9,16.15,2.55,182032.3,3.28
896622.6,16.15,2.55,182217.29,3.28
896675.3,16.16,2.56,182328.37,3.29
896539.33,16.16,2.56,182322.97,3.29
896339.49,16.15,2.56,182085.85,3.28
896203.51,16.15,2.56,182006.54,3.28
896067.54,16.15,2.56,182006.54,3.28
896257.99,16.16,2.56,182074.17,3.28
896122.01,16.16,2.56,182247.0,3.29
895986.03,16.16,2.56,182167.69,3.29
895986.03,16.16,2.56,182203.94,3.29
895850.06,16.16,2.56,182203.94,3.29
895714.08,16.16,2.56,182194.04,3.29
895716.83,16.16,2.56,182200.85,3.29
895769.53,16.16,2.57,182294.28,3.29
895633.55,16.17,2.57,182284.38,3.29
895824.0,16.17,2.57,182534.84,3.29
896120.02,16.18,2.58,182645.03,3.3
895961.34,16.17,2.58,182486.83,3.29
895825.37,16.18,2.58,182657.27,3.3
896106.48,16.18,2.58,182577.96,3.3
895810.05,16.18,2.58,182329.12,3.29
895674.07,16.18,2.58,182744.34,3.3
895674.07,16.18,2.58,182744.34,3.3
895538.09,16.18,2.58,182750.56,3.3
895166.09,16.17,2.58,182450.63,3.3
895030.12,16.17,2.58,182365.09,3.3
895082.82,16.18,2.58,182476.18,3.3
894946.84,16.18,2.58,182470.77,3.3
894810.86,16.18,2.58,182477.0,3.3
894674.89,16.18,2.58,182391.46,3.3
894865.34,16.18,2.59,182459.09,3.3
894729.36,16.18,2.59,182631.92,3.3
894782.06,16.19,2.59,182743.0,3.31
894646.09,16.19,2.59,182715.45,3.31
894950.26,16.19,2.6,182702.98,3.31
894814.28,16.2,2.6,183076.44,3.31
894678.3,16.2,2.6,183082.66,3.31
894678.3,16.2,2.6,183082.66,3.31
894542.33,16.2,2.6,182997.13,3.31
894542.33,16.2,2.6,182997.13,3.31
894406.35,16.2,2.6,183003.35,3.31
894459.05,16.2,2.6,183102.8,3.32
894323.07,16.2,2.6,183092.9,3.32
894323.07,16.2,2.6,183092.9,3.32
893952.92,16.2,2.6,182722.61,3.31
893816.95,16.2,2.6,182653.2,3.31
893273.04,16.2,2.6,182653.2,3.31
893137.06,16.2,2.6,182573.89,3.31
893137.06,16.2,2.6,182573.89,3.31
893189.76,16.2,2.6,182758.87,3.31
893189.76,16.2,2.6,182758.87,3.31
893189.76,16.2,2.6,182758.87,3.31
892893.33,16.2,2.6,182469.1,3.31
892893.33,16.2,2.6,182469.1,3.31
892757.35,16.2,2.6,182459.2,3.31
893053.37,16.2,2.61,182749.72,3.32
892917.4,16.2,2.61,182739.82,3.32
892781.42,16.2,2.61,182670.41,3.32
892645.44,16.21,2.61,182676.64,3.32
892645.44,16.21,2.61,182676.64,3.32
892698.14,16.21,2.61,182753.94,3.32
892750.85,16.21,2.61,182865.02,3.32
892614.87,16.21,2.61,182837.48,3.32
892614.87,16.21,2.61,182837.48,3.32
892504.87,16.21,2.61,182727.48,3.32
892368.89,16.21,2.61,182648.17,3.32
892368.89,16.21,2.61,182648.17,3.32
892151.64,16.21,2.61,182460.83,3.31
892015.66,16.21,2.61,182460.83,3.32
892068.36,16.21,2.61,182571.91,3.32
891932.39,16.21,2.61,182544.36,3.32
891796.41,16.21,2.62,182466.4,3.32
891424.41,16.21,2.61,182166.47,3.31
891054.41,16.2,2.6,181796.47,3.31
890918.43,16.2,2.6,181795.12,3.31
890971.13,16.21,2.61,181906.2,3.31
890835.16,16.21,2.61,181878.65,3.31
890699.18,16.21,2.61,181855.96,3.31
890563.2,16.21,2.61,181799.34,3.31
890427.23,16.21,2.61,181789.44,3.31
890291.25,16.21,2.61,181720.03,3.31
890155.27,16.21,2.61,181640.72,3.31
890019.29,16.21,2.61,181640.72,3.31
889883.32,16.21,2.61,181618.03,3.31
889747.34,16.21,2.61,181561.41,3.31
889747.34,16.21,2.61,182540.42,3.33
890119.07,16.22,2.62,182320.77,3.32
889983.1,16.22,2.62,182327.0,3.32
889711.14,16.22,2.62,182247.69,3.32
889575.16,16.22,2.62,182162.15,3.32
889439.19,16.22,2.62,182152.25,3.32
889303.21,16.22,2.62,182082.84,3.32
892259.78,16.28,2.68,187739.47,3.42
894253.66,16.31,2.72,187633.45,3.42
894117.68,16.32,2.72,187639.68,3.42
894170.38,16.32,2.72,187716.98,3.43
894034.4,16.32,2.72,187637.67,3.42
894330.42,16.33,2.73,188068.67,3.43
894520.88,16.33,2.73,188136.3,3.43
894384.9,16.33,2.73,188268.19,3.44
894248.92,16.33,2.73,188274.42,3.44
894112.94,16.33,2.73,188188.88,3.44
893976.97,16.33,2.74,188178.99,3.44
894167.42,16.34,2.74,188429.45,3.44
894031.44,16.34,2.74,188435.68,3.44
893659.44,16.33,2.74,188064.68,3.44
893712.14,16.34,2.74,188141.99,3.44
893576.17,16.34,2.74,188148.22,3.44
893576.17,16.34,2.74,188148.22,3.44
893440.19,16.34,2.74,188062.68,3.44
893440.19,16.34,2.74,188062.68,3.44
893304.21,16.34,2.74,188052.78,3.44
893168.23,16.34,2.74,187983.37,3.44
893168.23,16.34,2.74,187983.37,3.44
893472.41,16.35,2.75,187970.89,3.44
893336.43,16.35,2.75,188344.39,3.45
893200.45,16.35,2.75,188321.7,3.45
893064.47,16.35,2.75,188265.08,3.45
892928.5,16.35,2.75,188255.18,3.45
893118.95,16.35,2.76,188505.65,3.45
892982.97,16.35,2.76,188541.37,3.45
892846.99,16.35,2.76,188426.34,3.45
892711.02,16.36,2.76,188347.03,3.45
892575.04,16.36,2.76,188347.03,3.45
892575.04,16.36,2.76,188347.03,3.45
892627.74,16.36,2.76,188267.72,3.45
892871.78,16.37,2.77,188829.24,3.46
892924.48,16.37,2.77,188940.32,3.46
892788.5,16.37,2.77,188912.77,3.46
892841.2,16.37,2.77,189023.85,3.47
892705.23,16.37,2.78,188996.3,3.47
892895.68,16.38,2.78,189063.93,3.47
892759.7,16.38,2.78,189195.83,3.47
893040.81,16.39,2.79,189116.52,3.47
893231.26,16.39,2.79,189869.82,3.48
893095.28,16.39,2.79,189790.51,3.48
893285.74,16.4,2.8,190110.44,3.49
893149.76,16.4,2.8,190116.67,3.49
893149.76,16.4,2.8,190116.67,3.49
893013.78,16.4,2.8,190031.13,3.49
893013.78,16.4,2.8,190031.13,3.49
892877.8,16.4,2.8,190021.23,3.49
892877.8,16.4,2.8,190021.23,3.49
892738.91,16.4,2.8,189840.0,3.49
892791.61,16.4,2.8,189933.43,3.49
892655.64,16.4,2.8,189923.53,3.49
892519.66,16.4,2.8,189854.12,3.49
892815.68,16.41,2.81,189854.12,3.49
892679.7,16.41,2.81,189854.12,3.49
892543.73,16.41,2.81,190188.38,3.5
892407.75,16.41,2.81,190214.05,3.5
892407.75,16.41,2.81,190214.05,3.5
892250.53,16.41,2.81,190055.16,3.49
892114.55,16.41,2.81,189977.2,3.49
891978.58,16.41,2.81,189975.85,3.49
892031.28,16.41,2.81,190086.93,3.5
892031.28,16.41,2.81,190086.93,3.5
892083.98,16.42,2.82,190222.23,3.5
892083.98,16.42,2.82,190222.23,3.5
892136.68,16.42,2.82,190333.31,3.5
892000.7,16.42,2.82,190305.76,3.5
891864.73,16.42,2.82,190311.99,3.5
891864.73,16.42,2.82,190311.99,3.5
891728.75,16.42,2.82,190226.45,3.5
891592.77,16.42,2.82,190216.55,3.5
891592.77,16.42,2.82,190216.55,3.5
891645.47,16.42,2.83,190309.98,3.51
891509.5,16.42,2.83,190316.21,3.51
891373.52,16.43,2.83,190230.67,3.51
891237.54,16.43,2.83,190236.9,3.51
891014.08,16.42,2.82,190082.89,3.5
890878.1,16.42,2.83,189997.35,3.5
890878.1,16.42,2.83,189997.35,3.5
890742.13,16.42,2.83,189918.04,3.5
890606.15,16.42,2.83,189918.04,3.5
890470.17,16.42,2.83,189838.73,3.5
890173.74,16.42,2.82,189548.96,3.5
890037.77,16.42,2.82,189548.96,3.5
890228.22,16.43,2.83,189616.59,3.5
890280.92,16.43,2.83,189899.86,3.5
890144.94,16.43,2.83,189889.96,3.5
890008.96,16.43,2.83,189820.55,3.5
889872.99,16.43,2.83,189810.65,3.5
889737.01,16.43,2.83,189741.24,3.5
889737.01,16.43,2.83,189741.24,3.5
889601.03,16.43,2.83,189718.55,3.5
889465.06,16.43,2.83,189661.93,3.5
889329.08,16.43,2.84,189582.62,3.5
889193.1,16.43,2.84,189582.62,3.5
889057.12,16.43,2.84,189588.84,3.5
889057.12,16.43,2.84,189588.84,3.5
889057.12,16.43,2.84,189570.75,3.5
889353.14,16.44,2.84,189845.14,3.51
889217.17,16.44,2.84,189765.83,3.51
889081.19,16.44,2.84,189765.83,3.51
888945.21,16.44,2.84,189743.14,3.51
888809.24,16.44,2.85,189686.52,3.51
888673.26,16.44,2.85,189607.21,3.51
888673.26,16.44,2.85,189627.18,3.51
888537.28,16.44,2.85,189627.18,3.51
888240.85,16.44,2.84,189337.31,3.5
888240.85,16.44,2.84,189338.04,3.5
888293.55,16.44,2.85,189449.12,3.51
888157.58,16.44,2.85,189421.57,3.51
888021.6,16.44,2.85,189398.89,3.51
888074.3,16.45,2.85,189505.11,3.51
888074.3,16.45,2.85,189505.11,3.51
887938.32,16.45,2.85,189425.8,3.51
887727.06,16.44,2.85,189256.69,3.51
887591.09,16.45,2.85,189256.69,3.51
887304.0,16.44,2.84,188971.48,3.5
887007.57,16.44,2.84,188681.71,3.5
886871.59,16.44,2.84,188671.81,3.5
886735.62,16.44,2.84,188602.4,3.5
886735.62,16.44,2.84,188602.4,3.5
886599.64,16.44,2.84,188592.5,3.5
886843.67,16.44,2.85,188898.91,3.5
886707.7,16.45,2.85,188905.14,3.5
886707.7,16.45,2.85,188905.14,3.5
886571.72,16.45,2.85,188819.6,3.5
886852.83,16.45,2.85,188819.6,3.5
886716.85,16.45,2.86,188809.7,3.5
886580.87,16.45,2.86,188740.29,3.5
886284.45,16.45,2.85,188491.45,3.5
886337.15,16.45,2.85,188602.53,3.5
886389.85,16.46,2.86,188737.82,3.5
886253.87,16.46,2.86,188737.82,3.5
886117.89,16.46,2.86,189150.73,3.51
885981.92,16.46,2.86,189093.72,3.51
885694.83,16.45,2.86,188867.82,3.51
885422.87,16.45,2.86,188788.51,3.51
885286.9,16.45,2.86,188709.2,3.51
885150.92,16.46,2.86,188709.2,3.51
885014.94,16.46,2.86,188699.31,3.51
885014.94,16.46,2.86,188699.31,3.51
885296.05,16.46,2.86,189045.63,3.52
885486.5,16.47,2.87,189113.26,3.52
885486.5,16.47,2.87,189113.26,3.52
885486.5,16.47,2.87,189113.26,3.52
885350.53,16.47,2.87,189245.15,3.52
884978.53,16.46,2.87,188945.22,3.51
885031.23,16.47,2.87,189056.3,3.52
884895.25,16.47,2.87,189028.75,3.52
884759.28,16.47,2.87,188949.44,3.52
885055.3,16.47,2.88,189380.44,3.53
884919.32,16.48,2.88,189301.13,3.52
884783.34,16.48,2.88,189301.13,3.53
884836.04,16.48,2.88,189412.21,3.53
884700.07,16.48,2.88,189384.66,3.53
884564.09,16.48,2.88,189305.35,3.53
884428.11,16.48,2.88,189305.35,3.53
884618.56,16.49,2.89,189372.98,3.53
884671.26,16.49,2.89,189656.25,3.54
884671.26,16.49,2.89,189656.25,3.54
884671.26,16.49,2.89,190635.26,3.55
884671.26,16.49,2.89,190635.26,3.55
884535.29,16.49,2.89,190555.95,3.55
884587.99,16.49,2.9,190740.93,3.56
884452.01,16.49,2.9,190661.62,3.56
884316.03,16.5,2.9,190661.62,3.56
884368.74,16.5,2.9,190772.7,3.56
884455.27,16.5,2.9,190623.15,3.56
884319.29,16.5,2.9,190595.6,3.56
884183.31,16.5,2.9,190516.29,3.56
884464.42,16.51,2.91,190931.94,3.56
884167.99,16.5,2.91,190642.06,3.56
884032.02,16.5,2.91,190648.29,3.56
884084.72,16.51,2.91,190725.59,3.56
883948.74,16.51,2.91,190646.28,3.56
883812.76,16.51,2.91,190646.28,3.56
888093.99,16.59,2.99,197451.22,3.69
887958.01,16.59,2.99,197457.44,3.69
887908.01,16.59,2.99,197407.44,3.69
887772.03,16.59,2.99,197321.9,3.69
887636.06,16.59,2.99,197328.13,3.69
887500.08,16.59,2.99,197242.59,3.69
887364.1,16.59,2.99,197232.7,3.69
887228.12,16.59,2.99,197163.28,3.69
887092.15,16.59,2.99,197169.51,3.69
886868.69,16.59,2.99,196918.5,3.68
886732.71,16.59,2.99,196832.96,3.68
886596.73,16.59,2.99,196753.65,3.68
886892.75,16.6,3.0,197184.65,3.69
886756.78,16.6,3.0,197105.34,3.69
886947.23,16.6,3.01,197426.85,3.7
886811.25,16.6,3.01,197347.54,3.69
886675.27,16.6,3.01,197347.54,3.7
886956.38,16.61,3.01,197268.23,3.69
887009.09,16.61,3.02,197868.3,3.71
886873.11,16.62,3.02,197858.41,3.71
886873.11,16.62,3.02,197858.41,3.71
886737.13,16.62,3.02,197788.99,3.71
886601.15,16.62,3.02,197709.68,3.71
886465.18,16.62,3.02,197709.68,3.71
886168.75,16.61,3.01,197419.81,3.7
886032.77,16.61,3.02,197340.5,3.7
885692.76,16.61,3.01,196976.1,3.69
885745.46,16.61,3.01,197161.09,3.7
885798.16,16.61,3.02,197272.17,3.7
885850.86,16.62,3.02,197407.46,3.7
885714.88,16.62,3.02,197397.57,3.7
885578.91,16.62,3.02,197328.15,3.7
885442.93,16.62,3.02,197248.84,3.7
885306.95,16.62,3.02,197248.84,3.7
885170.97,16.62,3.02,197255.07,3.7
885035.0,16.62,3.02,197169.53,3.7
885035.0,16.62,3.02,197169.53,3.7
884663.0,16.62,3.02,196798.54,3.7
884663.0,16.62,3.02,196798.54,3.7
884663.0,16.62,3.02,196798.54,3.7
884959.02,16.62,3.03,196908.72,3.7
884959.02,16.62,3.03,196908.72,3.7
884800.48,16.62,3.02,196750.18,3.7
884664.5,16.62,3.02,196920.62,3.7
884528.53,16.62,3.02,196910.72,3.7
884581.23,16.63,3.03,197026.29,3.7
884633.93,16.63,3.03,197137.37,3.71
884633.93,16.63,3.03,197137.37,3.71
884261.93,16.62,3.03,196837.44,3.7
