ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
1076,5116,4148380,6212,4148380
1077,5124,4148970,6212,4148970
1077,5124,4149780,6212,4149780
1077,5124,4150010,6212,4150010
1077,5124,4150170,6212,4150170
1077,5124,4150980,6212,4150980
1077,5124,4151790,6212,4151790
1077,5124,4152600,6212,4152600
1077,5124,4152600,6212,4152600
1077,5124,4153410,6212,4153410
1077,5124,4153880,6212,4153880
1077,5124,4154690,6212,4154690
1077,5124,4155150,6212,4155150
1078,5132,4155470,6212,4155470
1078,5132,4156280,6212,4156280
1078,5132,4156750,6212,4156750
1078,5132,4157560,6212,4157560
1078,5132,4157930,6212,4157930
1078,5132,4158250,6212,4158250
1078,5132,4159060,6212,4159060
1078,5132,4159530,6212,4159530
1078,5132,4160340,6212,4160340
1078,5132,4161150,6212,4161150
1079,5140,4161800,6212,4161800
1079,5140,4162610,6212,4162610
1079,5140,4163260,6212,4163260
1079,5140,4164070,6212,4164070
1079,5140,4164880,6212,4164880
1079,5140,4165530,6212,4165530
1079,5140,4166340,6212,4166340
1079,5140,4166820,6212,4166820
1079,5140,4167290,6212,4167290
1080,5148,4168100,6212,4168100
1080,5148,4168420,6212,4168420
1080,5148,4168650,6212,4168650
1080,5148,4169120,6212,4169120
1080,5148,4169440,6212,4169440
1080,5148,4169910,6212,4169910
1080,5148,4170720,6212,4170720
1080,5148,4171040,6212,4171040
1080,5148,4171360,6212,4171360
1080,5148,4171820,6212,4171820
1080,5148,4172630,6212,4172630
1080,5148,4172860,6212,4172860
1080,5148,4172860,6212,4172860
1080,5148,4173080,6212,4173080
1080,5148,4173730,6212,4173730
1080,5148,4174540,6212,4174540
1080,5148,4174540,6212,4174540
1080,5148,4175090,6212,4175090
1081,5156,4175900,6212,4175900
1081,5156,4176710,6212,4176710
1081,5156,4177030,6212,4177030
1081,5156,4177840,6212,4177840
1081,5156,4178490,6212,4178490
1081,5156,4179300,6212,4179300
1081,5156,4179770,6212,4179770
1081,5156,4180240,6212,4180240
1081,5156,4181050,6212,4181050
1081,5156,4181860,6212,4181860
1082,5164,4182670,6212,4182670
1082,5164,4183140,6212,4183140
1082,5164,4183790,6212,4183790
1082,5164,4184440,6212,4184440
1082,5164,4184910,6212,4184910
1082,5164,4185720,6212,4185720
1082,5164,4186270,6212,4186270
1082,5164,4186590,6212,4186590
1082,5164,4187400,6212,4187400
1082,5164,4188210,6212,4188210
1082,5164,4188440,6212,4188440
1083,5172,4189250,6212,4189250
1083,5172,4189710,6212,4189710
1083,5172,4190520,6212,4190520
1083,5172,4191330,6212,4191330
1083,5172,4191920,6212,4191920
1083,5172,4192390,6212,4192390
1083,5172,4192860,6212,4192860
1083,5172,4193180,6212,4193180
1083,5172,4193770,6212,4193770
1083,5172,4194360,6212,4194360
1084,5180,4195170,6212,4195170
1084,5180,4195980,6212,4195980
1084,5180,4196570,6212,4196570
1084,5180,4197040,6212,4197040
1084,5180,4197500,6212,4197500
1084,5180,4197500,6212,4197500
1084,5180,4197500,6212,4197500
1084,5180,4197500,6212,4197500
1084,5180,4197500,6212,4197500
1084,5180,4198050,6212,4198050
1084,5180,4198520,6212,4198520
1084,5180,4199330,6212,4199330
1084,5180,4199800,6212,4199800
1084,5180,4200270,6212,4200270
1084,5180,4200740,6212,4200740
1085,5188,4201550,6212,4201550
1085,5188,4202020,6212,4202020
1085,5188,4202670,6212,4202670
1085,5188,4203480,6212,4203480
1085,5188,4203950,6212,4203950
1085,5188,4204600,6212,4204600
1085,5188,4205070,6212,4205070
1085,5188,4205290,6212,4205290
1085,5188,4206100,6212,4206100
1085,5188,4206370,6212,4206370
1085,5188,4207180,6212,4207180
1085,5188,4207180,6212,4207180
1085,5188,4207990,6212,4207990
1086,5196,4208460,6212,4208460
1086,5196,4209110,6212,4209110
1086,5196,4209220,6212,4209220
1086,5196,4209690,6212,4209690
1086,5196,4210240,6212,4210240
1086,5196,4211050,6212,4211050
1086,5196,4211370,6212,4211370
1086,5196,4211840,6212,4211840
1086,5196,4211840,6212,4211840
1086,5196,4211840,6212,4211840
1086,5196,4212160,6212,4212160
1086,5196,4212750,6212,4212750
1086,5196,4213070,6212,4213070
1086,5196,4213540,6212,4213540
1086,5196,4213540,6212,4213540
1086,5196,4214010,6212,4214010
1086,5196,4214820,6212,4214820
1087,5204,4215470,6212,4215470
1087,5204,4216120,6212,4216120
1087,5204,4216930,6212,4216930
1087,5204,4216930,6212,4216930
1087,5204,4216930,6212,4216930
1087,5204,4216930,6212,4216930
1087,5204,4217740,6212,4217740
1087,5204,4218390,6212,4218390
1087,5204,4219200,6212,4219200
1087,5204,4219200,6212,4219200
1087,5204,4220010,6212,4220010
1087,5204,4220480,6212,4220480
1087,5204,4220700,6212,4220700
1087,5204,4221510,6212,4221510
1087,5204,4221830,6212,4221830
1087,5204,4221830,6212,4221830
1088,5212,4222300,6212,4222300
1088,5212,4223110,6212,4223110
1088,5212,4223110,6212,4223110
1088,5212,4223920,6212,4223920
1088,5212,4224390,6212,4224390
1088,5212,4224860,6212,4224860
1088,5212,4224860,6212,4224860
1088,5212,4225180,6212,4225180
1088,5212,4225990,6212,4225990
1088,5212,4226640,6212,4226640
1088,5212,4227110,6212,4227110
1088,5212,4227340,6212,4227340
1088,5212,4227990,6212,4227990
1088,5212,4227990,6212,4227990
1088,5212,4228450,6212,4228450
1088,5212,4228770,6212,4228770
1088,5212,4229000,6212,4229000
1089,5220,4229810,6212,4229810
1089,5220,4230620,6212,4230620
1089,5220,4230850,6212,4230850
1089,5220,4231660,6212,4231660
1089,5220,4232130,6212,4232130
1089,5220,4232600,6212,4232600
1089,5220,4232920,6212,4232920
1089,5220,4233730,6212,4233730
1089,5220,4234540,6212,4234540
1089,5220,4234860,6212,4234860
1089,5220,4235330,6212,4235330
1089,5220,4236140,6212,4236140
1089,5220,4236610,6212,4236610
1090,5228,4237260,6212,4237260
1090,5228,4237580,6212,4237580
1090,5228,4237580,6212,4237580
1090,5228,4237740,6212,4237740
1090,5228,4238550,6212,4238550
1090,5228,4238870,6212,4238870
1090,5228,4239520,6212,4239520
1090,5228,4239990,6212,4239990
1090,5228,4240460,6212,4240460
1090,5228,4241270,6212,4241270
1090,5228,4241740,6212,4241740
1090,5228,4241970,6212,4241970
1090,5228,4241970,6212,4241970
1090,5228,4242780,6212,4242780
1090,5228,4243250,6212,4243250
1090,5228,4243410,6212,4243410
1091,5236,4243880,6212,4243880
1091,5236,4244110,6212,4244110
1091,5236,4244480,6212,4244480
1091,5236,4245290,6212,4245290
1091,5236,4245290,6212,4245290
1091,5236,4246100,6212,4246100
1091,5236,4246100,6212,4246100
1091,5236,4246100,6212,4246100
1091,5236,4246100,6212,4246100
1091,5236,4246570,6212,4246570
1091,5236,4246890,6212,4246890
1091,5236,4247360,6212,4247360
1091,5236,4247680,6212,4247680
1091,5236,4248230,6212,4248230
1091,5236,4249040,6212,4249040
1091,5236,4249270,6212,4249270
1091,5236,4249500,6212,4249500
1091,5236,4249730,6212,4249730
1091,5236,4249890,6212,4249890
1091,5236,4249890,6212,4249890
1091,5236,4250700,6212,4250700
1092,5244,4251170,6212,4251170
1092,5244,4251170,6212,4251170
1092,5244,4251330,6212,4251330
1092,5244,4252140,6212,4252140
1092,5244,4252460,6212,4252460
1092,5244,4252680,6212,4252680
1092,5244,4253150,6212,4253150
1092,5244,4253960,6212,4253960
1092,5244,4254280,6212,4254280
1092,5244,4254600,6212,4254600
1092,5244,4255410,6212,4255410
1092,5244,4255730,6212,4255730
1092,5244,4255730,6212,4255730
1092,5244,4256200,6212,4256200
1092,5244,4256670,6212,4256670
1092,5244,4256670,6212,4256670
1092,5244,4257320,6212,4257320
1092,5244,4257640,6212,4257640
1092,5244,4258110,6212,4258110
1093,5252,4258330,6212,4258330
1093,5252,4259140,6212,4259140
1093,5252,4259950,6212,4259950
1093,5252,4260180,6212,4260180
1093,5252,4260500,6212,4260500
1093,5252,4260500,6212,4260500
1093,5252,4260730,6212,4260730
1093,5252,4261540,6212,4261540
1093,5252,4262350,6212,4262350
1093,5252,4263160,6212,4263160
1093,5252,4263630,6212,4263630
1093,5252,4264280,6212,4264280
1094,5260,4265090,6212,4265090
1094,5260,4265740,6212,4265740
1094,5260,4266210,6212,4266210
1094,5260,4266210,6212,4266210
1094,5260,4267020,6212,4267020
1094,5260,4267500,6212,4267500
1094,5260,4267970,6212,4267970
1094,5260,4268780,6212,4268780
1094,5260,4269590,6212,4269590
1094,5260,4270400,6212,4270400
1094,5260,4271210,6212,4271210
1095,5268,4272020,6212,4272020
1095,5268,4272490,6212,4272490
1095,5268,4272950,6212,4272950
1095,5268,4273420,6212,4273420
1095,5268,4273650,6212,4273650
1095,5268,4274120,6212,4274120
1095,5268,4274120,6212,4274120
1095,5268,4274450,6212,4274450
1095,5268,4274920,6212,4274920
1095,5268,4275730,6212,4275730
1095,5268,4275730,6212,4275730
1095,5268,4276540,6212,4276540
1095,5268,4276860,6212,4276860
1095,5268,4277180,6212,4277180
1095,5268,4277990,6212,4277990
1096,5276,4278800,6212,4278800
1096,5276,4279270,6212,4279270
1096,5276,4280080,6212,4280080
1096,5276,4280130,6212,4280130
1096,5276,4280360,6212,4280360
1096,5276,4281010,6212,4281010
1096,5276,4281010,6212,4281010
1096,5276,4281480,6212,4281480
1096,5276,4282290,6212,4282290
1096,5276,4282760,6212,4282760
1096,5276,4283130,6212,4283130
1096,5276,4283130,6212,4283130
1096,5276,4283450,6212,4283450
1096,5276,4283930,6212,4283930
1096,5276,4284260,6212,4284260
1096,5276,4285070,6212,4285070
1097,5284,4285880,6212,4285880
1097,5284,4285880,6212,4285880
1097,5284,4286360,6212,4286360
1097,5284,4287170,6212,4287170
1097,5284,4287490,6212,4287490
1097,5284,4287960,6212,4287960
1097,5284,4287960,6212,4287960
1097,5284,4287960,6212,4287960
1097,5284,4288420,6212,4288420
1097,5284,4288580,6212,4288580
1097,5284,4288580,6212,4288580
1097,5284,4288580,6212,4288580
1097,5284,4288580,6212,4288580
1097,5284,4288580,6212,4288580
1097,5284,4288900,6212,4288900
1097,5284,4289710,6212,4289710
1097,5284,4290520,6212,4290520
1097,5284,4291170,6212,4291170
1097,5284,4291820,6212,4291820
1098,5292,4292630,6212,4292630
1098,5292,4292860,6212,4292860
1098,5292,4293330,6212,4293330
1098,5292,4293800,6212,4293800
1098,5292,4294120,6212,4294120
1098,5292,4294930,6212,4294930
1098,5292,4295740,6212,4295740
1098,5292,4295970,6212,4295970
1098,5292,4296290,6212,4296290
1098,5292,4296760,6212,4296760
1098,5292,4297570,6212,4297570
1098,5292,4298380,6212,4298380
1098,5292,4298850,6212,4298850
1099,5300,4299660,6212,4299660
1099,5300,4300470,6212,4300470
1099,5300,4300940,6212,4300940
1099,5300,4301410,6212,4301410
1099,5300,4301870,6212,4301870
1099,5300,4302680,6212,4302680
1099,5300,4302680,6212,4302680
1099,5300,4303000,6212,4303000
1099,5300,4303810,6212,4303810
1099,5300,4304040,6212,4304040
1099,5300,4304360,6212,4304360
1099,5300,4304580,6212,4304580
1099,5300,4305390,6212,4305390
1099,5300,4306200,6212,4306200
1100,5308,4306790,6212,4306790
1100,5308,4307600,6212,4307600
1100,5308,4308070,6212,4308070
1100,5308,4308530,6212,4308530
1100,5308,4308530,6212,4308530
1100,5308,4308990,6212,4308990
1100,5308,4309800,6212,4309800
1100,5308,4310270,6212,4310270
1100,5308,4311080,6212,4311080
1100,5308,4311400,6212,4311400
1100,5308,4311400,6212,4311400
1100,5308,4311870,6212,4311870
1100,5308,4312340,6212,4312340
1100,5308,4312990,6212,4312990
1100,5308,4312990,6212,4312990
1100,5308,4313310,6212,4313310
1101,5316,4314120,6212,4314120
1101,5316,4314470,6212,4314470
1101,5316,4314940,6212,4314940
1101,5316,4315750,6212,4315750
1101,5316,4315750,6212,4315750
1101,5316,4316560,6212,4316560
1101,5316,4317370,6212,4317370
1101,5316,4317600,6212,4317600
1101,5316,4318410,6212,4318410
1101,5316,4318410,6212,4318410
1101,5316,4318880,6212,4318880
1101,5316,4319690,6212,4319690
1102,5324,4320280,6212,4320280
1102,5324,4320440,6212,4320440
1102,5324,4320440,6212,4320440
1102,5324,4320910,6212,4320910
1102,5324,4321230,6212,4321230
1102,5324,4321550,6212,4321550
1102,5324,4322360,6212,4322360
1102,5324,4322830,6212,4322830
1102,5324,4323640,6212,4323640
1102,5324,4323640,6212,4323640
1102,5324,4324010,6212,4324010
1102,5324,4324660,6212,4324660
1102,5324,4325470,6212,4325470
1102,5324,4325690,6212,4325690
1102,5324,4326160,6212,4326160
1102,5324,4326970,6212,4326970
1102,5324,4327440,6212,4327440
1102,5324,4327910,6212,4327910
1102,5324,4327910,6212,4327910
1103,5332,4328260,6212,4328260
1103,5332,4329070,6212,4329070
1103,5332,4329070,6212,4329070
1103,5332,4329390,6212,4329390
1103,5332,4329860,6212,4329860
1103,5332,4330670,6212,4330670
1103,5332,4330990,6212,4330990
1103,5332,4330990,6212,4330990
1103,5332,4331460,6212,4331460
1103,5332,4332270,6212,4332270
1103,5332,4332270,6212,4332270
1103,5332,4332920,6212,4332920
1103,5332,4333140,6212,4333140
1103,5332,4333600,6212,4333600
1103,5332,4333830,6212,4333830
1103,5332,4333940,6212,4333940
1103,5332,4334410,6212,4334410
1104,5340,4335220,6212,4335220
1104,5340,4336030,6212,4336030
1104,5340,4336840,6212,4336840
1104,5340,4337300,6212,4337300
1104,5340,4337620,6212,4337620
1104,5340,4338090,6212,4338090
1104,5340,4338090,6212,4338090
1104,5340,4338550,6212,4338550
1104,5340,4338870,6212,4338870
1104,5340,4339680,6212,4339680
1104,5340,4340150,6212,4340150
1104,5340,4340150,6212,4340150
1104,5340,4340620,6212,4340620
1104,5340,4340620,6212,4340620
1104,5340,4341090,6212,4341090
1105,5348,4341900,6212,4341900
1105,5348,4342550,6212,4342550
1105,5348,4343360,6212,4343360
1105,5348,4343580,6212,4343580
1105,5348,4344050,6212,4344050
1105,5348,4344860,6212,4344860
1105,5348,4345670,6212,4345670
1105,5348,4345990,6212,4345990
1105,5348,4346800,6212,4346800
1105,5348,4347030,6212,4347030
1105,5348,4347030,6212,4347030
1105,5348,4347490,6212,4347490
1105,5348,4347490,6212,4347490
1105,5348,4347490,6212,4347490
1105,5348,4347490,6212,4347490
1105,5348,4348300,6212,4348300
1105,5348,4348300,6212,4348300
1105,5348,4348410,6212,4348410
1106,5356,4348730,6212,4348730
1106,5356,4348730,6212,4348730
1106,5356,4349200,6212,4349200
1106,5356,4350010,6212,4350010
1106,5356,4350330,6212,4350330
1106,5356,4350800,6212,4350800
1106,5356,4350800,6212,4350800
1106,5356,4351280,6212,4351280
1106,5356,4352090,6212,4352090
1106,5356,4352090,6212,4352090
1106,5356,4352900,6212,4352900
1106,5356,4353710,6212,4353710
1106,5356,4354180,6212,4354180
1106,5356,4354650,6212,4354650
1106,5356,4354970,6212,4354970
1106,5356,4355290,6212,4355290
1106,5356,4355290,6212,4355290
1106,5356,4355290,6212,4355290
1106,5356,4355290,6212,4355290
1107,5364,4356100,6212,4356100
1107,5364,4356750,6212,4356750
1107,5364,4357300,6212,4357300
1107,5364,4357770,6212,4357770
1107,5364,4358240,6212,4358240
1107,5364,4358710,6212,4358710
1107,5364,4359360,6212,4359360
1107,5364,4359590,6212,4359590
1107,5364,4360060,6212,4360060
1107,5364,4360870,6212,4360870
1107,5364,4361340,6212,4361340
1108,5372,4362150,6212,4362150
1108,5372,4362960,6212,4362960
1108,5372,4363770,6212,4363770
1108,5372,4364320,6212,4364320
1108,5372,4364550,6212,4364550
1108,5372,4365100,6212,4365100
1108,5372,4365750,6212,4365750
1108,5372,4366560,6212,4366560
1108,5372,4367370,6212,4367370
1109,5380,4368180,6212,4368180
1109,5380,4368990,6212,4368990
1109,5380,4369150,6212,4369150
1109,5380,4369620,6212,4369620
1109,5380,4370430,6212,4370430
1109,5380,4371240,6212,4371240
1109,5380,4372050,6212,4372050
1109,5380,4372050,6212,4372050
1109,5380,4372420,6212,4372420
1109,5380,4373230,6212,4373230
1109,5380,4373880,6212,4373880
1110,5388,4374530,6212,4374530
1110,5388,4374850,6212,4374850
1110,5388,4374850,6212,4374850
1110,5388,4374850,6212,4374850
1110,5388,4375500,6212,4375500
1110,5388,4376310,6212,4376310
1110,5388,4377120,6212,4377120
1110,5388,4377930,6212,4377930
1110,5388,4378740,6212,4378740
1110,5388,4379550,6212,4379550
1110,5388,4380020,6212,4380020
1110,5388,4380490,6212,4380490
1110,5388,4380810,6212,4380810
1111,5396,4381620,6212,4381620
1111,5396,4381620,6212,4381620
1111,5396,4382430,6212,4382430
1111,5396,4382800,6212,4382800
1111,5396,4383270,6212,4383270
1111,5396,4384080,6212,4384080
1111,5396,4384890,6212,4384890
1111,5396,4384890,6212,4384890
1111,5396,4385210,6212,4385210
1111,5396,4386020,6212,4386020
1111,5396,4386830,6212,4386830
1111,5396,4387640,6212,4387640
1111,5396,4387970,6212,4387970
1111,5396,4388560,6212,4388560
1112,5404,4389020,6212,4389020
1112,5404,4389490,6212,4389490
1112,5404,4390300,6212,4390300
1112,5404,4391110,6212,4391110
1112,5404,4391920,6212,4391920
1112,5404,4392390,6212,4392390
1112,5404,4393200,6212,4393200
1112,5404,4393520,6212,4393520
1112,5404,4394330,6212,4394330
1112,5404,4394440,6212,4394440
1112,5404,4394910,6212,4394910
1112,5404,4394910,6212,4394910
1112,5404,4395230,6212,4395230
1112,5404,4395690,6212,4395690
1112,5404,4396160,6212,4396160
1113,5412,4396970,6212,4396970
1113,5412,4397440,6212,4397440
1113,5412,4397910,6212,4397910
1113,5412,4398720,6212,4398720
1113,5412,4399190,6212,4399190
1113,5412,4399660,6212,4399660
1113,5412,4400470,6212,4400470
1113,5412,4400470,6212,4400470
1113,5412,4400940,6212,4400940
1113,5412,4401410,6212,4401410
1113,5412,4402220,6212,4402220
1113,5412,4403030,6212,4403030
1114,5420,4403580,6212,4403580
1114,5420,4403580,6212,4403580
1114,5420,4403580,6212,4403580
1114,5420,4404390,6212,4404390
1114,5420,4404390,6212,4404390
1114,5420,4405200,6212,4405200
1114,5420,4405430,6212,4405430
1114,5420,4405900,6212,4405900
1114,5420,4406550,6212,4406550
1114,5420,4406870,6212,4406870
1114,5420,4407680,6212,4407680
1114,5420,4408490,6212,4408490
1114,5420,4409300,6212,4409300
1115,5428,4409950,6212,4409950
1115,5428,4410760,6212,4410760
1115,5428,4411570,6212,4411570
1115,5428,4412380,6212,4412380
1115,5428,4412700,6212,4412700
1115,5428,4413510,6212,4413510
1115,5428,4414320,6212,4414320
1115,5428,4415130,6212,4415130
1115,5428,4415680,6212,4415680
1116,5436,4416230,6212,4416230
1116,5436,4416460,6212,4416460
1116,5436,4417110,6212,4417110
1116,5436,4417430,6212,4417430
1116,5436,4417900,6212,4417900
1116,5436,4418370,6212,4418370
1116,5436,4419180,6212,4419180
1116,5436,4419990,6212,4419990
1116,5436,4420310,6212,4420310
1116,5436,4421120,6212,4421120
1116,5436,4421930,6212,4421930
1116,5436,4422580,6212,4422580
1116,5436,4422810,6212,4422810
1116,5436,4422810,6212,4422810
1116,5436,4422810,6212,4422810
1117,5444,4423620,6212,4423620
1117,5444,4424430,6212,4424430
1117,5444,4424750,6212,4424750
1117,5444,4425400,6212,4425400
1117,5444,4426210,6212,4426210
1117,5444,4426530,6212,4426530
1117,5444,4426530,6212,4426530
1117,5444,4426530,6212,4426530
1117,5444,4426530,6212,4426530
1117,5444,4426750,6212,4426750
1117,5444,4427220,6212,4427220
1117,5444,4427450,6212,4427450
1117,5444,4427920,6212,4427920
1117,5444,4428390,6212,4428390
1117,5444,4428860,6212,4428860
1117,5444,4428860,6212,4428860
1117,5444,4429330,6212,4429330
1117,5444,4430140,6212,4430140
1117,5444,4430140,6212,4430140
1118,5452,4430600,6212,4430600
1118,5452,4431070,6212,4431070
1118,5452,4431880,6212,4431880
1118,5452,4432200,6212,4432200
1118,5452,4433010,6212,4433010
1118,5452,4433330,6212,4433330
1118,5452,4434140,6212,4434140
1118,5452,4434690,6212,4434690
1118,5452,4435010,6212,4435010
1118,5452,4435010,6212,4435010
1118,5452,4435820,6212,4435820
1118,5452,4436630,6212,4436630
1119,5460,4437100,6212,4437100
1119,5460,4437690,6212,4437690
1119,5460,4438010,6212,4438010
1119,5460,4438010,6212,4438010
1119,5460,4438330,6212,4438330
1119,5460,4438880,6212,4438880
1119,5460,4439350,6212,4439350
1119,5460,4439820,6212,4439820
1119,5460,4440290,6212,4440290
1119,5460,4440940,6212,4440940
1119,5460,4441260,6212,4441260
1119,5460,4441480,6212,4441480
1119,5460,4441950,6212,4441950
1119,5460,4442270,6212,4442270
1119,5460,4443080,6212,4443080
1119,5460,4443890,6212,4443890
1119,5460,4444210,6212,4444210
1120,5468,4444680,6212,4444680
1120,5468,4445000,6212,4445000
1120,5468,4445320,6212,4445320
1120,5468,4445540,6212,4445540
1120,5468,4445890,6212,4445890
1120,5468,4446350,6212,4446350
1120,5468,4446820,6212,4446820
1120,5468,4447290,6212,4447290
1120,5468,4448100,6212,4448100
1120,5468,4448100,6212,4448100
1120,5468,4448910,6212,4448910
1120,5468,4449380,6212,4449380
1120,5468,4449610,6212,4449610
1120,5468,4449610,6212,4449610
1120,5468,4450080,6212,4450080
1120,5468,4450080,6212,4450080
1120,5468,4450890,6212,4450890
1121,5476,4451360,6212,4451360
1121,5476,4452170,6212,4452170
1121,5476,4452490,6212,4452490
1121,5476,4452810,6212,4452810
1121,5476,4453620,6212,4453620
1121,5476,4454430,6212,4454430
1121,5476,4454900,6212,4454900
1121,5476,4455370,6212,4455370
1121,5476,4456180,6212,4456180
1121,5476,4456180,6212,4456180
1121,5476,4456180,6212,4456180
1121,5476,4456340,6212,4456340
1121,5476,4456340,6212,4456340
1121,5476,4457150,6212,4457150
1121,5476,4457800,6212,4457800
1121,5476,4457800,6212,4457800
1122,5484,4458270,6212,4458270
1122,5484,4459080,6212,4459080
1122,5484,4459080,6212,4459080
1122,5484,4459890,6212,4459890
1122,5484,4460360,6212,4460360
1122,5484,4460830,6212,4460830
1122,5484,4461300,6212,4461300
