ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
837409.01,99.07,85.5,825749.8,97.69
837409.01,99.07,85.5,825749.8,97.69
837409.01,99.07,85.5,825749.8,97.69
837409.01,99.07,85.5,825749.8,97.69
837409.01,99.07,85.5,825749.8,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825773.65,97.69
837409.01,99.07,85.5,825757.68,97.69
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825809.57,97.7
837409.01,99.07,85.5,825802.43,97.7
837409.01,99.07,85.5,825802.43,97.7
837409.01,99.07,85.5,825802.43,97.7
837409.01,99.07,85.5,825802.44,97.7
837409.01,99.07,85.5,825802.44,97.7
837409.01,99.07,85.5,825789.74,97.7
837257.43,99.07,85.51,825632.1,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825486.75,97.7
837103.05,99.07,85.51,825460.91,97.69
837103.05,99.07,85.51,825460.91,97.69
837103.05,99.07,85.51,825460.91,97.69
837103.05,99.07,85.51,825460.91,97.69
837103.05,99.07,85.51,825460.91,97.69
837103.05,99.07,85.51,825460.91,97.69
837103.05,99.07,85.51,825460.91,97.69
837103.05,99.07,85.51,825501.97,97.7
837103.05,99.07,85.51,825501.97,97.7
837103.05,99.07,85.51,825501.97,97.7
837103.05,99.07,85.51,825501.97,97.7
837103.05,99.07,85.51,825501.97,97.7
837103.05,99.07,85.51,825501.97,97.7
836945.85,99.07,85.51,825344.77,97.7
836945.85,99.07,85.51,825344.77,97.7
836945.85,99.07,85.51,825344.77,97.7
836945.85,99.07,85.51,825344.77,97.7
836945.85,99.07,85.51,825344.77,97.7
836945.85,99.07,85.51,825344.77,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825187.14,97.7
836805.35,99.07,85.51,825157.63,97.7
836805.35,99.07,85.51,825352.65,97.72
836805.35,99.07,85.51,825352.65,97.72
836805.35,99.07,85.51,825352.65,97.72
836805.35,99.07,85.51,825352.65,97.72
836805.35,99.07,85.51,825352.65,97.72
836805.35,99.07,85.51,825352.65,97.72
836805.35,99.07,85.51,825352.65,97.72
836659.69,99.08,85.51,825210.09,97.72
836659.69,99.08,85.51,825160.42,97.71
836502.49,99.08,85.51,825018.85,97.72
836502.49,99.08,85.51,825018.85,97.72
836502.49,99.08,85.51,825018.85,97.72
836502.49,99.08,85.51,825018.85,97.72
836502.49,99.08,85.51,825015.24,97.72
836502.49,99.08,85.51,825015.24,97.72
836502.49,99.08,85.51,825015.24,97.72
836502.49,99.08,85.51,825015.24,97.72
836502.49,99.08,85.51,825047.96,97.72
836502.49,99.08,85.51,825047.96,97.72
836502.49,99.08,85.51,825047.96,97.72
836502.49,99.08,85.51,825047.96,97.72
836502.49,99.08,85.51,825047.96,97.72
836502.49,99.08,85.51,825047.96,97.72
836502.49,99.08,85.51,825047.96,97.72
836502.49,99.08,85.51,825047.96,97.72
836395.3,99.08,85.51,824938.19,97.72
836395.3,99.08,85.51,824938.19,97.72
836395.3,99.08,85.51,824916.3,97.72
836395.3,99.08,85.51,824916.3,97.72
836395.3,99.08,85.51,824916.3,97.72
836395.3,99.08,85.51,824916.3,97.72
836395.3,99.08,85.51,824916.3,97.72
836395.3,99.08,85.51,824916.3,97.72
836395.3,99.08,85.51,824916.3,97.72
836395.3,99.08,85.51,824904.42,97.72
836395.3,99.08,85.51,824904.42,97.72
836395.3,99.08,85.51,825029.95,97.73
836395.3,99.08,85.51,824956.5,97.72
836395.3,99.08,85.51,824956.5,97.72
836395.3,99.08,85.51,824956.5,97.72
836395.3,99.08,85.51,824981.58,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824982.28,97.72
836395.3,99.08,85.51,824971.63,97.72
836246.53,99.08,85.51,824847.86,97.73
836246.53,99.08,85.51,824847.86,97.73
836246.53,99.08,85.51,824847.86,97.73
836246.53,99.08,85.51,824847.86,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824832.11,97.73
836246.53,99.08,85.51,824839.26,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824690.83,97.73
836089.33,99.08,85.51,824713.2,97.73
836089.33,99.08,85.51,824713.2,97.73
836089.33,99.08,85.51,824713.2,97.73
836089.33,99.08,85.51,824713.2,97.73
836089.33,99.08,85.51,824713.2,97.73
836089.33,99.08,85.51,824713.2,97.73
835943.37,99.08,85.51,824555.57,97.73
835943.37,99.08,85.51,824555.57,97.73
835943.37,99.08,85.51,824555.57,97.73
835943.37,99.08,85.51,824528.36,97.73
835943.37,99.08,85.51,824528.36,97.73
835943.37,99.08,85.51,824528.36,97.73
835943.37,99.08,85.51,824528.36,97.73
835943.37,99.08,85.51,824528.36,97.73
835943.37,99.08,85.51,824528.36,97.73
835943.37,99.08,85.51,824528.36,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824420.86,97.73
835841.79,99.08,85.51,824419.32,97.73
835841.79,99.08,85.51,824419.32,97.73
835841.79,99.08,85.51,824419.32,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835841.79,99.08,85.51,824419.65,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824262.01,97.73
835698.63,99.08,85.52,824309.81,97.73
835698.63,99.08,85.52,824309.81,97.73
835698.63,99.08,85.52,824309.81,97.73
835698.63,99.08,85.52,824276.17,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824316.76,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835698.63,99.08,85.52,824285.49,97.73
835555.48,99.08,85.52,824127.86,97.73
835555.48,99.08,85.52,824127.86,97.73
835555.48,99.08,85.52,824160.55,97.73
835555.48,99.08,85.52,824160.55,97.73
835555.48,99.08,85.52,824160.55,97.73
835555.48,99.08,85.52,824137.17,97.73
835555.48,99.08,85.52,824137.17,97.73
835555.48,99.08,85.52,824137.17,97.73
835555.48,99.08,85.52,824181.17,97.74
835555.48,99.08,85.52,824181.17,97.74
835555.48,99.08,85.52,824181.17,97.74
835555.48,99.08,85.52,824181.17,97.74
835555.48,99.08,85.52,824181.17,97.74
835555.48,99.08,85.52,824181.17,97.74
835555.48,99.08,85.52,824181.17,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824207.11,97.74
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824163.1,97.73
835555.48,99.08,85.52,824316.87,97.75
835555.48,99.08,85.52,824316.87,97.75
835555.48,99.08,85.52,824316.87,97.75
835555.48,99.08,85.52,824316.87,97.75
835555.48,99.08,85.52,824316.87,97.75
835555.48,99.08,85.52,824365.53,97.76
835555.48,99.08,85.52,824365.53,97.76
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824335.39,97.75
835555.48,99.08,85.52,824310.09,97.75
835555.48,99.08,85.52,824342.58,97.75
835555.48,99.08,85.52,824342.58,97.75
835555.48,99.08,85.52,824342.58,97.75
835555.48,99.08,85.52,824342.58,97.75
835555.48,99.08,85.52,824342.58,97.75
835555.48,99.08,85.52,824342.58,97.75
835555.48,99.08,85.52,824319.4,97.75
835555.48,99.08,85.52,824319.4,97.75
835555.48,99.08,85.52,824319.4,97.75
835555.48,99.08,85.52,824319.4,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824312.72,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824338.66,97.75
835555.48,99.08,85.52,824333.2,97.75
835555.48,99.08,85.52,824368.44,97.76
835555.48,99.08,85.52,824368.44,97.76
835555.48,99.08,85.52,824368.44,97.76
835555.48,99.08,85.52,824368.44,97.76
835555.48,99.08,85.52,824368.44,97.76
835555.48,99.08,85.52,824368.44,97.76
835555.48,99.08,85.52,824343.26,97.75
835555.48,99.08,85.52,824343.26,97.75
835555.48,99.08,85.52,824343.26,97.75
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824197.89,97.76
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824327.73,97.77
835406.7,99.09,85.52,824355.83,97.77
835406.7,99.09,85.52,824355.83,97.77
835406.7,99.09,85.52,824355.83,97.77
835406.7,99.09,85.52,824355.83,97.77
835406.7,99.09,85.52,824355.83,97.77
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824214.29,97.78
835263.55,99.09,85.52,824187.09,97.77
835263.55,99.09,85.52,824187.09,97.77
835263.55,99.09,85.52,824187.09,97.77
835263.55,99.09,85.52,824187.09,97.77
835263.55,99.09,85.52,824187.09,97.77
835263.55,99.09,85.52,824187.09,97.77
835263.55,99.09,85.52,824214.82,97.78
835263.55,99.09,85.52,824214.82,97.78
835263.55,99.09,85.52,824214.82,97.78
835263.55,99.09,85.52,824214.82,97.78
835263.55,99.09,85.52,824214.82,97.78
835263.55,99.09,85.52,824214.82,97.78
835263.55,99.09,85.52,824214.82,97.78
835263.55,99.09,85.52,824239.66,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824227.9,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835263.55,99.09,85.52,824241.84,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824096.49,97.78
835109.16,99.09,85.52,824047.37,97.77
835109.16,99.09,85.52,824047.37,97.77
835109.16,99.09,85.52,824047.37,97.77
835109.16,99.09,85.52,824047.37,97.77
835109.16,99.09,85.52,824047.37,97.77
835109.16,99.09,85.52,824082.01,97.78
835109.16,99.09,85.52,824134.61,97.79
834960.39,99.09,85.52,823976.97,97.79
834960.39,99.09,85.52,823976.97,97.79
834960.39,99.09,85.52,823976.97,97.79
834960.39,99.09,85.52,823976.97,97.79
834960.39,99.09,85.52,823976.97,97.79
834960.39,99.09,85.52,824005.41,97.79
834960.39,99.09,85.52,824005.41,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823860.06,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823861.72,97.79
834806.0,99.09,85.52,823871.66,97.79
834806.0,99.09,85.52,823871.66,97.79
834806.0,99.09,85.52,823871.66,97.79
834651.47,99.09,85.52,823717.13,97.79
834651.47,99.09,85.52,823717.13,97.79
834651.47,99.09,85.52,823717.13,97.79
834651.47,99.09,85.52,823683.09,97.79
834651.47,99.09,85.52,823683.09,97.79
834651.47,99.09,85.52,823683.09,97.79
834651.47,99.09,85.52,823683.09,97.79
834651.47,99.09,85.52,823683.09,97.79
834651.47,99.09,85.52,823683.09,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823718.86,97.79
834651.47,99.09,85.52,823693.52,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
834651.47,99.09,85.52,823722.84,97.79
