ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
1213,6212,5369840,6212,6237690
1213,6212,5369840,6212,6238340
1213,6212,5369840,6212,6238990
1213,6212,5369840,6212,6239460
1213,6212,5369840,6212,6240270
1213,6212,5369840,6212,6240740
1213,6212,5369840,6212,6241550
1213,6212,5369840,6212,6241820
1213,6212,5369840,6212,6241820
1213,6212,5369840,6212,6242630
1213,6212,5369840,6212,6243440
1213,6212,5369840,6212,6244250
1213,6212,5369840,6212,6245060
1213,6212,5369840,6212,6245380
1213,6212,5369840,6212,6246190
1213,6212,5369840,6212,6246190
1213,6212,5369840,6212,6246660
1213,6212,5369840,6212,6246890
1213,6212,5369840,6212,6247370
1213,6212,5369840,6212,6247600
1213,6212,5369840,6212,6248250
1213,6212,5369840,6212,6248470
1213,6212,5369840,6212,6249120
1213,6212,5369840,6212,6249930
1213,6212,5369840,6212,6250250
1213,6212,5369840,6212,6251060
1213,6212,5369840,6212,6251530
1213,6212,5369840,6212,6252000
1213,6212,5369840,6212,6252320
1213,6212,5369840,6212,6252910
1213,6212,5369840,6212,6253380
1213,6212,5369840,6212,6253850
1213,6212,5369840,6212,6253850
1213,6212,5369840,6212,6254170
1213,6212,5369840,6212,6254980
1213,6212,5369840,6212,6255790
1213,6212,5369840,6212,6256600
1213,6212,5369840,6212,6256920
1213,6212,5369840,6212,6257240
1213,6212,5369840,6212,6258050
1213,6212,5369840,6212,6258860
1213,6212,5369840,6212,6258860
1213,6212,5369840,6212,6259670
1213,6212,5369840,6212,6260480
1213,6212,5369840,6212,6260950
1213,6212,5369840,6212,6261420
1213,6212,5369840,6212,6261420
1213,6212,5369840,6212,6262230
1213,6212,5369840,6212,6263040
1213,6212,5369840,6212,6263360
1213,6212,5369840,6212,6264010
1213,6212,5369840,6212,6264010
1213,6212,5369840,6212,6264660
1213,6212,5369840,6212,6265310
1213,6212,5369840,6212,6266120
1213,6212,5369840,6212,6266440
1213,6212,5369840,6212,6266910
1213,6212,5369840,6212,6266910
1213,6212,5369840,6212,6266910
1213,6212,5369840,6212,6266910
1213,6212,5369840,6212,6266910
1213,6212,5369840,6212,6267230
1213,6212,5369840,6212,6268040
1213,6212,5369840,6212,6268360
1213,6212,5369840,6212,6268830
1213,6212,5369840,6212,6268830
1213,6212,5369840,6212,6269640
1213,6212,5369840,6212,6270110
1213,6212,5369840,6212,6270110
1213,6212,5369840,6212,6270580
1213,6212,5369840,6212,6271390
1213,6212,5369840,6212,6271620
1213,6212,5369840,6212,6271620
1213,6212,5369840,6212,6272430
1213,6212,5369840,6212,6272430
1213,6212,5369840,6212,6272900
1213,6212,5369840,6212,6273370
1213,6212,5369840,6212,6273840
1213,6212,5369840,6212,6273840
1213,6212,5369840,6212,6274160
1213,6212,5369840,6212,6274160
1213,6212,5369840,6212,6274970
1213,6212,5369840,6212,6275440
1213,6212,5369840,6212,6275910
1213,6212,5369840,6212,6276720
1213,6212,5369840,6212,6277190
1213,6212,5369840,6212,6277840
1213,6212,5369840,6212,6278060
1213,6212,5369840,6212,6278710
1213,6212,5369840,6212,6279180
1213,6212,5369840,6212,6279830
1213,6212,5369840,6212,6280050
1213,6212,5369840,6212,6280860
1213,6212,5369840,6212,6281180
1213,6212,5369840,6212,6281640
1213,6212,5369840,6212,6282450
1213,6212,5369840,6212,6282450
1213,6212,5369840,6212,6283260
1213,6212,5369840,6212,6283730
1213,6212,5369840,6212,6284200
1213,6212,5369840,6212,6284670
1213,6212,5369840,6212,6285480
1213,6212,5369840,6212,6285710
1213,6212,5369840,6212,6286180
1213,6212,5369840,6212,6286650
1213,6212,5369840,6212,6286650
1213,6212,5369840,6212,6286650
1213,6212,5369840,6212,6287460
1213,6212,5369840,6212,6288270
1213,6212,5369840,6212,6289080
1213,6212,5369840,6212,6289300
1213,6212,5369840,6212,6289630
1213,6212,5369840,6212,6290440
1213,6212,5369840,6212,6291090
1213,6212,5369840,6212,6291560
1213,6212,5369840,6212,6292370
1213,6212,5369840,6212,6292690
1213,6212,5369840,6212,6293340
1213,6212,5369840,6212,6293340
1213,6212,5369840,6212,6293810
1213,6212,5369840,6212,6294280
1213,6212,5369840,6212,6294510
1213,6212,5369840,6212,6294980
1213,6212,5369840,6212,6295790
1213,6212,5369840,6212,6295790
1213,6212,5369840,6212,6296110
1213,6212,5369840,6212,6296920
1213,6212,5369840,6212,6297730
1213,6212,5369840,6212,6298540
1213,6212,5369840,6212,6298760
1213,6212,5369840,6212,6299230
1213,6212,5369840,6212,6300040
1213,6212,5369840,6212,6300850
1213,6212,5369840,6212,6300850
1213,6212,5369840,6212,6301320
1213,6212,5369840,6212,6301320
1213,6212,5369840,6212,6301970
1213,6212,5369840,6212,6302190
1213,6212,5369840,6212,6302660
1213,6212,5369840,6212,6303470
1213,6212,5369840,6212,6303790
1213,6212,5369840,6212,6304110
1213,6212,5369840,6212,6304580
1213,6212,5369840,6212,6305390
1213,6212,5369840,6212,6305860
1213,6212,5369840,6212,6305860
1213,6212,5369840,6212,6306330
1213,6212,5369840,6212,6307140
1213,6212,5369840,6212,6307950
1213,6212,5369840,6212,6308760
1213,6212,5369840,6212,6308760
1213,6212,5369840,6212,6309570
1213,6212,5369840,6212,6310120
1213,6212,5369840,6212,6310930
1213,6212,5369840,6212,6310930
1213,6212,5369840,6212,6311400
1213,6212,5369840,6212,6311720
1213,6212,5369840,6212,6312190
1213,6212,5369840,6212,6312190
1213,6212,5369840,6212,6313000
1213,6212,5369840,6212,6313810
1213,6212,5369950,6212,6313920
1213,6212,5369950,6212,6314380
1213,6212,5369950,6212,6314600
1213,6212,5369950,6212,6315190
1213,6212,5369950,6212,6315660
1213,6212,5369950,6212,6316120
1213,6212,5369950,6212,6316440
1213,6212,5369950,6212,6317090
1213,6212,5369950,6212,6317560
1213,6212,5369950,6212,6318110
1213,6212,5369950,6212,6318110
1213,6212,5369950,6212,6318430
1213,6212,5369950,6212,6318750
1213,6212,5369950,6212,6318980
1213,6212,5369950,6212,6319790
1213,6212,5370110,6212,6319950
1213,6212,5370110,6212,6320410
1213,6212,5370110,6212,6320410
1213,6212,5370110,6212,6320630
1213,6212,5370110,6212,6320950
1213,6212,5370110,6212,6321420
1213,6212,5370110,6212,6322070
1213,6212,5370110,6212,6322540
1213,6212,5370110,6212,6323350
1213,6212,5370110,6212,6323820
1213,6212,5370110,6212,6323820
1213,6212,5370110,6212,6324630
1213,6212,5370110,6212,6324630
1213,6212,5370110,6212,6324950
1213,6212,5370110,6212,6325500
1213,6212,5370110,6212,6326310
1213,6212,5370110,6212,6326770
1213,6212,5370110,6212,6327240
1213,6212,5370110,6212,6328050
1213,6212,5370110,6212,6328520
1213,6212,5370110,6212,6328520
1213,6212,5370110,6212,6328750
1213,6212,5370110,6212,6329560
1213,6212,5370110,6212,6329560
1213,6212,5370110,6212,6330370
1213,6212,5370110,6212,6330740
1213,6212,5370110,6212,6331390
1213,6212,5370270,6212,6331550
1213,6212,5370270,6212,6332140
1213,6212,5370270,6212,6332610
1213,6212,5370270,6212,6333080
1213,6212,5370270,6212,6333540
1213,6212,5370270,6212,6333540
1213,6212,5370270,6212,6333540
1213,6212,5370270,6212,6333540
1213,6212,5370270,6212,6334190
1213,6212,5370270,6212,6334740
1213,6212,5370270,6212,6335060
1213,6212,5370270,6212,6335520
1213,6212,5370270,6212,6336330
1213,6212,5370270,6212,6337140
1213,6212,5370270,6212,6337950
1213,6212,5370270,6212,6338600
1213,6212,5370270,6212,6339410
1213,6212,5370270,6212,6339410
1213,6212,5370270,6212,6340220
1213,6212,5370270,6212,6340690
1213,6212,5370270,6212,6341500
1213,6212,5370270,6212,6342150
1213,6212,5370270,6212,6342150
1213,6212,5370270,6212,6342380
1213,6212,5370270,6212,6342850
1213,6212,5370270,6212,6343320
1213,6212,5370270,6212,6344130
1213,6212,5370270,6212,6344940
1213,6212,5370270,6212,6345410
1213,6212,5370270,6212,6345880
1213,6212,5370270,6212,6345880
1213,6212,5370270,6212,6346530
1213,6212,5370270,6212,6346530
1213,6212,5370270,6212,6346990
1213,6212,5370270,6212,6347460
1213,6212,5370270,6212,6348110
1213,6212,5370270,6212,6348760
1213,6212,5370270,6212,6348760
1213,6212,5370270,6212,6349230
1213,6212,5370270,6212,6349700
1213,6212,5370270,6212,6350070
1213,6212,5370270,6212,6350880
1213,6212,5370270,6212,6351690
1213,6212,5370270,6212,6352500
1213,6212,5370270,6212,6352970
1213,6212,5370270,6212,6353430
1213,6212,5370270,6212,6354240
1213,6212,5370270,6212,6354240
1213,6212,5370270,6212,6355050
1213,6212,5370270,6212,6355860
1213,6212,5370270,6212,6356670
1213,6212,5370270,6212,6357140
1213,6212,5370270,6212,6357950
1213,6212,5370270,6212,6358420
1213,6212,5370270,6212,6358420
1213,6212,5370270,6212,6359230
1213,6212,5370270,6212,6359550
1213,6212,5370270,6212,6359870
1213,6212,5370270,6212,6360680
1213,6212,5370270,6212,6360680
1213,6212,5370270,6212,6360900
1213,6212,5370270,6212,6361710
1213,6212,5370270,6212,6361710
1213,6212,5370270,6212,6362520
1213,6212,5370270,6212,6362520
1213,6212,5370270,6212,6362840
1213,6212,5370270,6212,6363310
1213,6212,5370270,6212,6364120
1213,6212,5370270,6212,6364930
1213,6212,5370270,6212,6365390
1213,6212,5370270,6212,6365710
1213,6212,5370270,6212,6366360
1213,6212,5370270,6212,6366820
1213,6212,5370270,6212,6367470
1213,6212,5370270,6212,6368280
1213,6212,5370270,6212,6368740
1213,6212,5370270,6212,6369210
1213,6212,5370270,6212,6369680
1213,6212,5370270,6212,6370490
1213,6212,5370270,6212,6370810
1213,6212,5370270,6212,6371460
1213,6212,5370270,6212,6372270
1213,6212,5370270,6212,6372270
1213,6212,5370270,6212,6372920
1213,6212,5370270,6212,6373390
1213,6212,5370270,6212,6373860
1213,6212,5370270,6212,6374670
1213,6212,5370270,6212,6374670
1213,6212,5370380,6212,6374780
1213,6212,5370380,6212,6374780
1213,6212,5370380,6212,6375590
1213,6212,5370380,6212,6375910
1213,6212,5370380,6212,6376380
1213,6212,5370380,6212,6377190
1213,6212,5370380,6212,6378000
1213,6212,5370380,6212,6378230
1213,6212,5370380,6212,6379040
1213,6212,5370380,6212,6379850
1213,6212,5370380,6212,6380660
1213,6212,5370380,6212,6381470
1213,6212,5370380,6212,6382280
1213,6212,5370380,6212,6382750
1213,6212,5370380,6212,6383560
1213,6212,5370380,6212,6384370
1213,6212,5370380,6212,6384920
1213,6212,5370380,6212,6385730
1213,6212,5370380,6212,6386540
1213,6212,5370380,6212,6386540
1213,6212,5370380,6212,6387350
1213,6212,5370380,6212,6387580
1213,6212,5370380,6212,6388390
1213,6212,5370380,6212,6388390
1213,6212,5370380,6212,6389200
1213,6212,5370380,6212,6389670
1213,6212,5370380,6212,6390040
1213,6212,5370380,6212,6390360
1213,6212,5370380,6212,6391170
1213,6212,5370380,6212,6391640
1213,6212,5370380,6212,6392290
1213,6212,5370380,6212,6393100
1213,6212,5370380,6212,6393910
1213,6212,5370380,6212,6394230
1213,6212,5370380,6212,6394550
1213,6212,5370380,6212,6394770
1213,6212,5370380,6212,6395360
1213,6212,5370380,6212,6396170
1213,6212,5370380,6212,6396170
1213,6212,5370380,6212,6396980
1213,6212,5370380,6212,6397450
1213,6212,5370380,6212,6397450
1213,6212,5370380,6212,6398260
1213,6212,5370380,6212,6398730
1213,6212,5370380,6212,6399540
1213,6212,5370380,6212,6400010
1213,6212,5370380,6212,6400560
1213,6212,5370380,6212,6400560
1213,6212,5370380,6212,6401030
1213,6212,5370380,6212,6401260
1213,6212,5370380,6212,6401910
1213,6212,5370380,6212,6402720
1213,6212,5370380,6212,6402720
1213,6212,5370380,6212,6403530
1213,6212,5370380,6212,6404340
1213,6212,5370380,6212,6405150
1213,6212,5370380,6212,6405620
1213,6212,5370380,6212,6406430
1213,6212,5370380,6212,6406900
1213,6212,5370380,6212,6407370
1213,6212,5370380,6212,6407690
1213,6212,5370380,6212,6408500
1213,6212,5370380,6212,6408500
1213,6212,5370380,6212,6408720
1213,6212,5370380,6212,6409190
1213,6212,5370380,6212,6409190
1213,6212,5370380,6212,6409190
1213,6212,5370380,6212,6410000
1213,6212,5370380,6212,6410000
1213,6212,5370380,6212,6410000
1213,6212,5370380,6212,6410590
1213,6212,5370380,6212,6411060
1213,6212,5370380,6212,6411710
1213,6212,5370380,6212,6411710
1213,6212,5370380,6212,6412180
1213,6212,5370380,6212,6412180
1213,6212,5370380,6212,6412650
1213,6212,5370380,6212,6413120
1213,6212,5370380,6212,6413580
1213,6212,5370380,6212,6414390
1213,6212,5370380,6212,6414390
1213,6212,5370380,6212,6414870
1213,6212,5370380,6212,6415340
1213,6212,5370380,6212,6415660
1213,6212,5370380,6212,6415980
1213,6212,5370380,6212,6416790
1213,6212,5370380,6212,6417020
1213,6212,5370380,6212,6417830
1213,6212,5370380,6212,6418640
1213,6212,5370380,6212,6418960
1213,6212,5370380,6212,6419280
1213,6212,5370380,6212,6419750
1213,6212,5370380,6212,6420220
1213,6212,5370380,6212,6420690
1213,6212,5370380,6212,6421500
1213,6212,5370380,6212,6421500
1213,6212,5370380,6212,6421820
1213,6212,5370380,6212,6422630
1213,6212,5370380,6212,6423100
1213,6212,5370380,6212,6423570
1213,6212,5370380,6212,6424220
1213,6212,5370380,6212,6425030
1213,6212,5370380,6212,6425500
1213,6212,5370380,6212,6425970
1213,6212,5370380,6212,6425970
1213,6212,5370380,6212,6425970
1213,6212,5370380,6212,6426780
1213,6212,5370380,6212,6427590
1213,6212,5370380,6212,6428400
1213,6212,5370540,6212,6428560
1213,6212,5370540,6212,6429110
1213,6212,5370540,6212,6429920
1213,6212,5370540,6212,6429920
1213,6212,5370540,6212,6430240
1213,6212,5370700,6212,6430400
1213,6212,5370700,6212,6430400
1213,6212,5370700,6212,6430870
1213,6212,5370700,6212,6431100
1213,6212,5370700,6212,6431910
1213,6212,5370700,6212,6431910
1213,6212,5370700,6212,6432720
1213,6212,5370700,6212,6433370
1213,6212,5370700,6212,6434020
1213,6212,5370700,6212,6434020
1213,6212,5370700,6212,6434020
1213,6212,5370700,6212,6434830
1213,6212,5370700,6212,6435640
1213,6212,5370700,6212,6435960
1213,6212,5370700,6212,6436770
1213,6212,5370700,6212,6436770
1213,6212,5370700,6212,6436770
1213,6212,5370700,6212,6437580
1213,6212,5370700,6212,6438050
1213,6212,5370700,6212,6438530
1213,6212,5370700,6212,6439340
1213,6212,5370700,6212,6439340
1213,6212,5370700,6212,6439660
1213,6212,5370700,6212,6440310
1213,6212,5370700,6212,6440630
1213,6212,5370700,6212,6440630
1213,6212,5370700,6212,6441100
1213,6212,5370700,6212,6441650
1213,6212,5370700,6212,6441650
1213,6212,5370700,6212,6442460
1213,6212,5370700,6212,6443110
1213,6212,5370700,6212,6443580
1213,6212,5370700,6212,6443900
1213,6212,5370700,6212,6443900
1213,6212,5370700,6212,6444370
1213,6212,5370700,6212,6444840
1213,6212,5370700,6212,6445310
1213,6212,5370700,6212,6446120
1213,6212,5370700,6212,6446440
1213,6212,5370700,6212,6447250
1213,6212,5370700,6212,6447520
1213,6212,5370700,6212,6448170
1213,6212,5370700,6212,6448820
1213,6212,5370860,6212,6448980
1213,6212,5370860,6212,6449630
1213,6212,5370860,6212,6450100
1213,6212,5370860,6212,6450470
1213,6212,5370860,6212,6450940
1213,6212,5370860,6212,6451410
1213,6212,5370860,6212,6452060
1213,6212,5370860,6212,6452710
1213,6212,5370860,6212,6453180
1213,6212,5370860,6212,6453990
1213,6212,5370860,6212,6454360
1213,6212,5370860,6212,6454360
1213,6212,5370860,6212,6454830
1213,6212,5370860,6212,6455640
1213,6212,5370860,6212,6456450
1213,6212,5370860,6212,6456920
1213,6212,5370860,6212,6457240
1213,6212,5370860,6212,6458050
1213,6212,5370860,6212,6458280
1213,6212,5370860,6212,6458740
1213,6212,5370860,6212,6459210
1213,6212,5370860,6212,6460020
1213,6212,5370860,6212,6460670
1213,6212,5370860,6212,6461220
1213,6212,5370860,6212,6461690
1213,6212,5370860,6212,6462010
1213,6212,5370860,6212,6462480
1213,6212,5370860,6212,6462960
1213,6212,5370860,6212,6463180
1213,6212,5370860,6212,6463990
1213,6212,5370860,6212,6464640
1213,6212,5370860,6212,6465110
1213,6212,5370860,6212,6465430
1213,6212,5370860,6212,6466240
1213,6212,5370860,6212,6466830
1213,6212,5370860,6212,6466830
1213,6212,5370860,6212,6467300
1213,6212,5370860,6212,6468110
1213,6212,5370860,6212,6468920
1213,6212,5370860,6212,6469380
1213,6212,5371020,6212,6469540
1213,6212,5371020,6212,6470010
1213,6212,5371020,6212,6470330
1213,6212,5371020,6212,6470800
1213,6212,5371020,6212,6471120
1213,6212,5371020,6212,6471930
1213,6212,5371020,6212,6472400
1213,6212,5371020,6212,6473210
1213,6212,5371020,6212,6474020
1213,6212,5371020,6212,6474020
1213,6212,5371020,6212,6474250
1213,6212,5371020,6212,6474250
1213,6212,5371020,6212,6474720
1213,6212,5371020,6212,6474950
1213,6212,5371020,6212,6475420
1213,6212,5371180,6212,6475580
1213,6212,5371180,6212,6476130
1213,6212,5371180,6212,6476350
1213,6212,5371180,6212,6476940
1213,6212,5371180,6212,6477750
1213,6212,5371180,6212,6477750
1213,6212,5371180,6212,6478220
1213,6212,5371180,6212,6478690
1213,6212,5371180,6212,6479240
1213,6212,5371180,6212,6480050
1213,6212,5371180,6212,6480280
1213,6212,5371180,6212,6480930
1213,6212,5371180,6212,6481740
1213,6212,5371180,6212,6482200
1213,6212,5371180,6212,6482850
1213,6212,5371180,6212,6483660
1213,6212,5371180,6212,6483980
1213,6212,5371180,6212,6483980
1213,6212,5371180,6212,6484790
1213,6212,5371180,6212,6485440
1213,6212,5371180,6212,6486250
1213,6212,5371180,6212,6486720
1213,6212,5371180,6212,6487370
1213,6212,5371180,6212,6487690
1213,6212,5371290,6212,6487800
1213,6212,5371290,6212,6487800
1213,6212,5371290,6212,6488270
1213,6212,5371290,6212,6488740
1213,6212,5371290,6212,6489060
1213,6212,5371290,6212,6489290
1213,6212,5371290,6212,6489520
1213,6212,5371290,6212,6489520
1213,6212,5371290,6212,6490330
1213,6212,5371290,6212,6491140
1213,6212,5371290,6212,6491460
1213,6212,5371290,6212,6491930
1213,6212,5371290,6212,6492740
1213,6212,5371290,6212,6493550
1213,6212,5371290,6212,6494360
1213,6212,5371290,6212,6495170
1213,6212,5371290,6212,6495980
1213,6212,5371290,6212,6495980
1213,6212,5371290,6212,6496330
1213,6212,5371290,6212,6496650
1213,6212,5371290,6212,6497000
1213,6212,5371290,6212,6497810
1213,6212,5371290,6212,6498620
1213,6212,5371290,6212,6499270
1213,6212,5371290,6212,6499590
1213,6212,5371290,6212,6500060
1213,6212,5371290,6212,6500870
1213,6212,5371290,6212,6501100
1213,6212,5371290,6212,6501420
1213,6212,5371290,6212,6501890
1213,6212,5371290,6212,6502120
1213,6212,5371290,6212,6502120
1213,6212,5371290,6212,6502930
1213,6212,5371290,6212,6503580
1213,6212,5371290,6212,6504390
1213,6212,5371290,6212,6504710
1213,6212,5371290,6212,6505170
1213,6212,5371290,6212,6505170
1213,6212,5371290,6212,6505640
1213,6212,5371290,6212,6506110
1213,6212,5371290,6212,6506660
1213,6212,5371290,6212,6507130
1213,6212,5371290,6212,6507450
1213,6212,5371290,6212,6507910
1213,6212,5371290,6212,6508720
1213,6212,5371290,6212,6509040
1213,6212,5371290,6212,6509040
1213,6212,5371290,6212,6509360
1213,6212,5371290,6212,6509680
1213,6212,5371290,6212,6510150
1213,6212,5371290,6212,6510610
1213,6212,5371290,6212,6511080
1213,6212,5371290,6212,6511630
1213,6212,5371290,6212,6511950
1213,6212,5371290,6212,6512760
1213,6212,5371290,6212,6513240
1213,6212,5371290,6212,6513710
1213,6212,5371290,6212,6513710
1213,6212,5371290,6212,6514030
1213,6212,5371290,6212,6514840
1213,6212,5371290,6212,6515490
1213,6212,5371290,6212,6516300
1213,6212,5371290,6212,6517110
1213,6212,5371290,6212,6517110
1213,6212,5371400,6212,6517220
1213,6212,5371400,6212,6517220
1213,6212,5371400,6212,6517690
1213,6212,5371400,6212,6518160
1213,6212,5371560,6212,6518320
1213,6212,5371560,6212,6518790
1213,6212,5371560,6212,6519110
1213,6212,5371560,6212,6519580
1213,6212,5371560,6212,6519580
1213,6212,5371560,6212,6519580
1213,6212,5371560,6212,6520170
1213,6212,5371560,6212,6520980
1213,6212,5371560,6212,6521790
1213,6212,5371560,6212,6522600
1213,6212,5371560,6212,6523070
1213,6212,5371560,6212,6523390
1213,6212,5371560,6212,6524200
1213,6212,5371560,6212,6524520
1213,6212,5371560,6212,6524750
1213,6212,5371560,6212,6525070
1213,6212,5371560,6212,6525300
1213,6212,5371560,6212,6526110
1213,6212,5371560,6212,6526760
1213,6212,5371560,6212,6527080
1213,6212,5371560,6212,6527080
1213,6212,5371720,6212,6527240
1213,6212,5371720,6212,6527460
1213,6212,5371720,6212,6527930
1213,6212,5371720,6212,6528390
1213,6212,5371720,6212,6528860
1213,6212,5371720,6212,6529230
1213,6212,5371720,6212,6529690
1213,6212,5371720,6212,6530240
1213,6212,5371720,6212,6530710
1213,6212,5371720,6212,6531520
1213,6212,5371720,6212,6532330
1213,6212,5371720,6212,6532560
1213,6212,5371720,6212,6533020
1213,6212,5371720,6212,6533340
1213,6212,5371720,6212,6533660
1213,6212,5371720,6212,6534470
1213,6212,5371720,6212,6535280
1213,6212,5371720,6212,6536090
1213,6212,5371720,6212,6536900
1213,6212,5371720,6212,6537710
1213,6212,5371720,6212,6538300
1213,6212,5371720,6212,6538300
1213,6212,5371720,6212,6539110
1213,6212,5371720,6212,6539580
1213,6212,5371720,6212,6540230
1213,6212,5371720,6212,6540230
1213,6212,5371720,6212,6540550
1213,6212,5371720,6212,6541360
1213,6212,5371720,6212,6542170
1213,6212,5371830,6212,6542280
1213,6212,5371830,6212,6543090
1213,6212,5371830,6212,6543090
1213,6212,5371830,6212,6543320
1213,6212,5371830,6212,6543320
1213,6212,5371830,6212,6544130
1213,6212,5371830,6212,6544130
1213,6212,5371830,6212,6544130
1213,6212,5371830,6212,6544590
1213,6212,5371830,6212,6545060
1213,6212,5371830,6212,6545870
1213,6212,5371830,6212,6546680
1213,6212,5371830,6212,6547490
1213,6212,5371830,6212,6547490
1213,6212,5371830,6212,6547960
1213,6212,5371830,6212,6548770
1213,6212,5371830,6212,6548770
1213,6212,5371830,6212,6549230
1213,6212,5371830,6212,6549700
1213,6212,5371830,6212,6549700
1213,6212,5371830,6212,6549930
1213,6212,5371830,6212,6550740
1213,6212,5371830,6212,6551390
1213,6212,5371830,6212,6552040
1213,6212,5371830,6212,6552510
1213,6212,5371830,6212,6553320
1213,6212,5371830,6212,6553790
1213,6212,5371830,6212,6554110
1213,6212,5371830,6212,6554580
1213,6212,5371830,6212,6554580
1213,6212,5371830,6212,6554950
1213,6212,5371830,6212,6555410
1213,6212,5371830,6212,6555880
1213,6212,5371830,6212,6556200
1213,6212,5371830,6212,6556200
1213,6212,5371830,6212,6556670
1213,6212,5371830,6212,6557140
1213,6212,5371830,6212,6557730
1213,6212,5371830,6212,6558200
1213,6212,5371830,6212,6559010
1213,6212,5371830,6212,6559230
1213,6212,5371830,6212,6559700
1213,6212,5371830,6212,6560020
1213,6212,5371830,6212,6560390
1213,6212,5371990,6212,6560550
1213,6212,5371990,6212,6561200
1213,6212,5371990,6212,6561470
1213,6212,5371990,6212,6561700
1213,6212,5371990,6212,6562510
1213,6212,5371990,6212,6563320
1213,6212,5371990,6212,6563790
1213,6212,5371990,6212,6563790
1213,6212,5371990,6212,6563790
1213,6212,5371990,6212,6564260
1213,6212,5371990,6212,6565070
1213,6212,5371990,6212,6565540
1213,6212,5371990,6212,6565540
1213,6212,5371990,6212,6566010
1213,6212,5371990,6212,6566820
1213,6212,5371990,6212,6567050
1213,6212,5371990,6212,6567280
1213,6212,5371990,6212,6567600
1213,6212,5371990,6212,6568410
1213,6212,5371990,6212,6569060
1213,6212,5371990,6212,6569380
1213,6212,5371990,6212,6570030
1213,6212,5371990,6212,6570030
1213,6212,5371990,6212,6570250
1213,6212,5371990,6212,6570480
1213,6212,5371990,6212,6571290
1213,6212,5371990,6212,6571840
1213,6212,5371990,6212,6572650
1213,6212,5371990,6212,6573120
1213,6212,5371990,6212,6573930
1213,6212,5371990,6212,6574740
1213,6212,5371990,6212,6574740
1213,6212,5371990,6212,6575550
1213,6212,5371990,6212,6576200
1213,6212,5371990,6212,6576670
1213,6212,5371990,6212,6577480
1213,6212,5371990,6212,6577480
1213,6212,5371990,6212,6577950
1213,6212,5371990,6212,6578760
1213,6212,5371990,6212,6579570
1213,6212,5371990,6212,6580380
1213,6212,5371990,6212,6580850
1213,6212,5371990,6212,6581500
1213,6212,5371990,6212,6581970
1213,6212,5371990,6212,6582440
1213,6212,5371990,6212,6583250
1213,6212,5371990,6212,6584060
1213,6212,5371990,6212,6584870
1213,6212,5371990,6212,6585100
1213,6212,5371990,6212,6585420
1213,6212,5371990,6212,6586230
1213,6212,5372150,6212,6586390
1213,6212,5372150,6212,6586710
1213,6212,5372150,6212,6586710
1213,6212,5372150,6212,6587360
1213,6212,5372150,6212,6587830
1213,6212,5372150,6212,6588640
1213,6212,5372150,6212,6588860
1213,6212,5372150,6212,6589180
1213,6212,5372150,6212,6589830
1213,6212,5372150,6212,6590640
1213,6212,5372150,6212,6591110
1213,6212,5372150,6212,6591920
1213,6212,5372150,6212,6592390
1213,6212,5372150,6212,6592710
1213,6212,5372150,6212,6593030
1213,6212,5372150,6212,6593030
1213,6212,5372150,6212,6593840
1213,6212,5372150,6212,6594310
1213,6212,5372150,6212,6594780
1213,6212,5372150,6212,6595100
1213,6212,5372150,6212,6595420
1213,6212,5372150,6212,6596070
1213,6212,5372150,6212,6596720
1213,6212,5372150,6212,6597530
1213,6212,5372150,6212,6598180
1213,6212,5372150,6212,6598650
1213,6212,5372150,6212,6598970
1213,6212,5372150,6212,6599440
1213,6212,5372150,6212,6599440
1213,6212,5372150,6212,6599910
1213,6212,5372150,6212,6600720
1213,6212,5372150,6212,6601190
1213,6212,5372150,6212,6601660
1213,6212,5372150,6212,6602130
1213,6212,5372150,6212,6602940
1213,6212,5372150,6212,6603410
1213,6212,5372150,6212,6604220
1213,6212,5372150,6212,6604870
1213,6212,5372150,6212,6605100
1213,6212,5372150,6212,6605910
1213,6212,5372150,6212,6606720
1213,6212,5372150,6212,6606720
1213,6212,5372150,6212,6607530
1213,6212,5372150,6212,6608180
1213,6212,5372150,6212,6608990
1213,6212,5372150,6212,6608990
1213,6212,5372150,6212,6608990
1213,6212,5372150,6212,6608990
1213,6212,5372150,6212,6609580
1213,6212,5372150,6212,6610390
1213,6212,5372150,6212,6611040
1213,6212,5372150,6212,6611360
1213,6212,5372150,6212,6611680
1213,6212,5372310,6212,6611840
1213,6212,5372310,6212,6612430
1213,6212,5372310,6212,6613240
1213,6212,5372310,6212,6613790
