ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
830551.76,97.93,79.16,825063.16,97.28
830551.76,97.93,79.16,825063.16,97.28
830551.76,97.93,79.16,825063.16,97.28
830551.76,97.93,79.16,825063.16,97.28
830551.76,97.93,79.16,825063.16,97.28
830551.76,97.93,79.16,825063.16,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830393.79,97.93,79.16,824906.04,97.28
830184.21,97.93,79.16,824738.32,97.29
830184.21,97.93,79.16,824738.32,97.29
829702.64,97.94,79.16,824304.15,97.3
829329.92,97.95,79.18,824026.74,97.32
829329.92,97.95,79.18,824026.74,97.32
829329.92,97.95,79.18,824026.74,97.32
829329.92,97.95,79.18,824026.74,97.32
829329.92,97.95,79.18,824026.74,97.32
829104.96,97.96,79.19,823978.39,97.35
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828732.24,97.97,79.2,823639.17,97.36
828336.93,97.97,79.2,823289.34,97.38
828228.97,97.97,79.2,823187.99,97.38
828228.97,97.97,79.2,823187.99,97.38
828228.97,97.97,79.2,823187.99,97.38
828228.97,97.97,79.2,823187.99,97.38
828113.86,97.99,79.22,822979.38,97.38
828113.86,97.99,79.22,822979.38,97.38
827680.89,98.0,79.23,822489.3,97.39
827682.93,98.0,79.23,822495.88,97.39
827682.93,98.0,79.23,822520.5,97.39
827682.93,98.0,79.23,822520.5,97.39
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
827321.93,98.01,79.24,822135.59,97.4
826953.09,98.02,79.25,821864.83,97.42
826953.09,98.02,79.25,821864.83,97.42
826953.09,98.02,79.25,821864.83,97.42
826583.68,98.03,79.26,821449.72,97.43
826583.68,98.03,79.26,821449.72,97.43
826583.68,98.03,79.26,821449.72,97.43
826385.61,98.04,79.27,821201.92,97.42
826385.61,98.04,79.27,821201.92,97.42
826385.61,98.04,79.27,821201.92,97.42
826385.61,98.04,79.27,821201.92,97.42
826385.61,98.04,79.27,821185.54,97.42
826385.61,98.04,79.27,821185.54,97.42
826385.61,98.04,79.27,821185.54,97.42
826385.61,98.04,79.27,821185.54,97.42
826013.06,98.05,79.28,820882.58,97.44
825691.19,98.05,79.28,820590.36,97.45
825691.19,98.05,79.28,820590.36,97.45
825691.19,98.05,79.28,820590.36,97.45
825691.19,98.05,79.28,820590.36,97.45
825691.19,98.05,79.28,820590.36,97.45
825691.19,98.05,79.28,820590.36,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820277.17,97.45
825350.13,98.06,79.28,820234.67,97.45
825350.13,98.06,79.28,820234.67,97.45
825350.13,98.06,79.28,820234.67,97.45
825350.13,98.06,79.28,820234.67,97.45
825027.48,98.07,79.3,819820.31,97.45
825027.48,98.07,79.3,819820.31,97.45
825027.48,98.07,79.3,819820.31,97.45
824873.82,98.07,79.3,819666.65,97.45
824873.82,98.07,79.3,819666.65,97.45
824873.82,98.07,79.3,819666.65,97.45
824873.82,98.07,79.3,819688.66,97.46
824554.74,98.09,79.32,819265.07,97.46
824554.74,98.09,79.32,819265.07,97.46
824554.74,98.09,79.32,819265.07,97.46
824554.74,98.09,79.32,819265.07,97.46
824554.74,98.09,79.32,819265.07,97.46
824185.33,98.1,79.33,818848.5,97.46
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823822.1,98.11,79.34,818433.59,97.47
823428.16,98.12,79.35,818017.48,97.47
823133.68,98.12,79.35,817609.03,97.46
823133.68,98.12,79.35,817609.03,97.46
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817192.81,97.47
822761.86,98.13,79.36,817214.83,97.47
822761.86,98.13,79.36,817214.83,97.47
822761.86,98.13,79.36,817243.42,97.47
822761.86,98.13,79.36,817243.42,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822542.28,98.13,79.36,817001.55,97.47
822273.88,98.14,79.37,816699.55,97.47
822273.88,98.14,79.37,816699.55,97.47
822273.88,98.14,79.37,816699.55,97.47
821988.85,98.15,79.38,816353.97,97.47
821830.88,98.15,79.38,816245.73,97.48
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821437.77,98.15,79.39,815848.99,97.49
821440.29,98.15,79.39,815900.08,97.49
821440.29,98.15,79.39,815922.09,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821282.32,98.15,79.39,815753.11,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815538.4,97.49
821124.41,98.16,79.39,815546.03,97.5
821124.41,98.16,79.39,815546.03,97.5
821124.41,98.16,79.39,815523.65,97.49
821124.41,98.16,79.39,815523.65,97.49
821124.41,98.16,79.39,815523.65,97.49
821124.41,98.16,79.39,815523.65,97.49
821124.41,98.16,79.39,815547.57,97.5
821124.41,98.16,79.39,815547.57,97.5
821124.41,98.16,79.39,815547.57,97.5
821124.41,98.16,79.39,815547.57,97.5
821124.41,98.16,79.39,815547.57,97.5
820794.17,98.17,79.4,815236.37,97.5
820794.17,98.17,79.4,815236.37,97.5
820794.17,98.17,79.4,815236.37,97.5
820794.17,98.17,79.4,815236.37,97.5
820794.17,98.17,79.4,815236.37,97.5
820794.17,98.17,79.4,815236.37,97.5
820455.18,98.18,79.41,814927.35,97.52
820455.18,98.18,79.41,814927.35,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820461.54,98.18,79.41,814928.99,97.52
820167.65,98.18,79.41,814684.4,97.53
820167.65,98.18,79.41,814684.4,97.53
820167.65,98.18,79.41,814684.4,97.53
819850.02,98.2,79.43,814537.02,97.56
819850.02,98.2,79.43,814537.02,97.56
819850.02,98.2,79.43,814537.02,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814553.42,97.56
819850.02,98.2,79.43,814579.47,97.57
819850.02,98.2,79.43,814579.47,97.57
819650.16,98.2,79.43,814349.93,97.57
819650.16,98.2,79.43,814349.93,97.57
819650.16,98.2,79.43,814349.93,97.57
819650.16,98.2,79.43,814349.93,97.57
819650.16,98.2,79.43,814349.93,97.57
819650.16,98.2,79.43,814349.93,97.57
819355.69,98.2,79.44,814150.44,97.58
819355.69,98.2,79.44,814150.44,97.58
819355.69,98.2,79.44,814150.44,97.58
819355.69,98.2,79.44,814150.44,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
819061.8,98.21,79.44,813864.52,97.58
818649.11,98.21,79.44,813481.46,97.59
818649.11,98.21,79.44,813481.46,97.59
818649.11,98.21,79.44,813434.69,97.59
818649.11,98.21,79.44,813434.69,97.59
818649.11,98.21,79.44,813434.69,97.59
818244.31,98.21,79.45,813029.18,97.59
818244.31,98.21,79.45,813029.18,97.59
818244.31,98.21,79.45,813029.18,97.59
818244.31,98.21,79.45,813029.18,97.59
818244.31,98.21,79.45,813029.18,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817909.51,98.22,79.45,812685.31,97.59
817605.04,98.22,79.45,812406.95,97.6
817605.04,98.22,79.45,812359.29,97.59
817605.04,98.22,79.45,812359.29,97.59
817106.34,98.23,79.46,811880.55,97.6
817106.34,98.23,79.46,811880.55,97.6
816524.24,98.22,79.46,811296.65,97.6
816524.24,98.22,79.46,811296.65,97.6
816524.24,98.22,79.46,811296.65,97.6
816524.24,98.22,79.46,811296.65,97.6
816229.77,98.23,79.46,811116.2,97.61
816229.77,98.23,79.46,811116.2,97.61
816229.77,98.23,79.46,811116.2,97.61
816229.77,98.23,79.46,811116.2,97.61
816229.77,98.23,79.46,811116.2,97.61
816229.77,98.23,79.46,811116.2,97.61
815935.78,98.23,79.46,810815.88,97.61
815935.78,98.23,79.46,810815.88,97.61
815935.78,98.23,79.46,810815.88,97.61
815935.78,98.23,79.46,810815.88,97.61
815935.78,98.23,79.46,810815.88,97.61
815600.98,98.23,79.46,810559.93,97.63
815600.98,98.23,79.46,810559.93,97.63
815600.98,98.23,79.46,810591.26,97.63
815402.69,98.24,79.47,810371.94,97.63
815402.69,98.24,79.47,810371.94,97.63
815402.69,98.24,79.47,810371.94,97.63
815402.69,98.24,79.47,810371.94,97.63
815183.11,98.24,79.47,810194.22,97.64
815183.11,98.24,79.47,810194.22,97.64
815183.11,98.24,79.47,810194.22,97.64
815183.11,98.24,79.47,810194.22,97.64
815183.11,98.24,79.47,810194.22,97.64
815183.11,98.24,79.47,810169.89,97.63
815183.11,98.24,79.47,810169.89,97.63
814772.48,98.24,79.48,809774.37,97.64
814772.48,98.24,79.48,809774.37,97.64
814772.48,98.24,79.48,809774.37,97.64
814772.48,98.24,79.48,809752.36,97.64
814772.48,98.24,79.48,809752.36,97.64
814773.47,98.24,79.48,809800.12,97.65
814773.47,98.24,79.48,809800.12,97.65
814773.47,98.24,79.48,809800.12,97.65
814773.47,98.24,79.48,809800.12,97.65
814773.47,98.24,79.48,809800.12,97.65
814570.43,98.25,79.48,809587.69,97.65
814570.43,98.25,79.48,809587.69,97.65
814570.43,98.25,79.48,809587.69,97.65
814570.43,98.25,79.48,809587.69,97.65
814570.43,98.25,79.48,809575.1,97.65
814570.43,98.25,79.48,809575.1,97.65
814570.43,98.25,79.48,809575.1,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
814176.74,98.25,79.49,809141.07,97.65
813838.81,98.26,79.49,808890.18,97.66
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808595.58,97.65
813686.41,98.27,79.5,808609.32,97.65
813686.41,98.27,79.5,808609.32,97.65
813686.41,98.27,79.5,808609.32,97.65
813686.41,98.27,79.5,808609.32,97.65
813271.69,98.27,79.5,808176.06,97.66
813271.69,98.27,79.5,808176.06,97.66
813271.69,98.27,79.5,808176.06,97.66
813271.69,98.27,79.5,808154.0,97.65
813271.69,98.27,79.5,808154.0,97.65
813271.69,98.27,79.5,808154.0,97.65
813271.69,98.27,79.5,808154.0,97.65
813271.69,98.27,79.5,808154.0,97.65
813271.69,98.27,79.5,808154.0,97.65
813271.69,98.27,79.5,808154.0,97.65
813271.69,98.27,79.5,808154.0,97.65
812824.99,98.28,79.51,807630.49,97.65
812824.99,98.28,79.51,807630.49,97.65
812824.99,98.28,79.51,807630.49,97.65
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812534.9,98.29,79.52,807331.18,97.66
812269.03,98.29,79.52,807032.74,97.66
812269.03,98.29,79.52,807032.74,97.66
812269.03,98.29,79.52,807032.74,97.66
812269.03,98.29,79.52,807032.74,97.66
812269.03,98.29,79.52,807032.74,97.66
812269.03,98.29,79.52,807032.74,97.66
812269.03,98.29,79.52,807059.56,97.66
812269.03,98.29,79.52,807059.56,97.66
812269.03,98.29,79.52,807059.56,97.66
812269.03,98.29,79.52,807059.56,97.66
812269.03,98.29,79.52,807059.56,97.66
812269.03,98.29,79.52,807059.56,97.66
811983.96,98.29,79.53,806714.94,97.66
811983.96,98.29,79.53,806714.94,97.66
811983.96,98.29,79.53,806714.94,97.66
811983.96,98.29,79.53,806714.94,97.66
811689.49,98.3,79.53,806492.89,97.67
811689.49,98.3,79.53,806492.89,97.67
811110.05,98.3,79.53,805920.31,97.67
811110.05,98.3,79.53,805920.31,97.67
811110.05,98.3,79.53,805920.31,97.67
811110.05,98.3,79.53,805920.31,97.67
811110.05,98.3,79.53,805920.31,97.67
810527.37,98.3,79.53,805337.63,97.67
810527.37,98.3,79.53,805337.63,97.67
810527.37,98.3,79.53,805337.63,97.67
810527.37,98.3,79.53,805337.63,97.67
810527.37,98.3,79.53,805337.63,97.67
810527.37,98.3,79.53,805337.63,97.67
810527.37,98.3,79.53,805337.63,97.67
810311.41,98.3,79.53,805144.13,97.67
810037.16,98.31,79.54,804898.82,97.68
810037.16,98.31,79.54,804898.82,97.68
810037.16,98.31,79.54,804898.82,97.68
809822.88,98.31,79.54,804674.89,97.68
809833.3,98.31,79.54,804686.08,97.69
809528.17,98.33,79.56,804432.11,97.71
809528.17,98.33,79.56,804432.11,97.71
809528.17,98.33,79.56,804432.11,97.71
809530.21,98.33,79.56,804435.44,97.71
809530.21,98.33,79.56,804459.75,97.71
809530.21,98.33,79.56,804459.75,97.71
809530.21,98.33,79.56,804459.75,97.71
809242.77,98.33,79.56,804209.48,97.72
809255.22,98.33,79.56,804269.63,97.73
809255.22,98.33,79.56,804269.63,97.73
809255.22,98.33,79.56,804269.63,97.73
809255.22,98.33,79.56,804269.63,97.73
809045.99,98.33,79.56,804103.65,97.73
808723.3,98.34,79.57,803810.59,97.74
808723.3,98.34,79.57,803810.59,97.74
808428.82,98.34,79.57,803568.26,97.75
808428.82,98.34,79.57,803568.26,97.75
808428.82,98.34,79.57,803568.26,97.75
808428.82,98.34,79.57,803568.26,97.75
808428.82,98.34,79.57,803568.26,97.75
808428.82,98.34,79.57,803568.26,97.75
808041.97,98.35,79.58,803159.8,97.76
808041.97,98.35,79.58,803159.8,97.76
808041.97,98.35,79.58,803159.8,97.76
808041.97,98.35,79.58,803159.8,97.76
807884.0,98.35,79.58,803006.33,97.76
807884.0,98.35,79.58,803006.33,97.76
807884.0,98.35,79.58,803006.33,97.76
807726.04,98.35,79.58,802739.87,97.74
807726.04,98.35,79.58,802739.87,97.74
807315.38,98.35,79.58,802305.93,97.74
807111.37,98.36,79.59,802090.15,97.75
806906.4,98.36,79.59,801876.67,97.75
806906.4,98.36,79.59,801914.64,97.75
806906.4,98.36,79.59,801914.64,97.75
806906.4,98.36,79.59,801914.64,97.75
806706.55,98.36,79.59,801726.38,97.76
806706.55,98.36,79.59,801726.38,97.76
806706.55,98.36,79.59,801726.38,97.76
806706.55,98.36,79.59,801726.38,97.76
806548.58,98.36,79.59,801594.92,97.76
806548.58,98.36,79.59,801594.92,97.76
806548.58,98.36,79.59,801594.92,97.76
806548.58,98.36,79.59,801594.92,97.76
806548.58,98.36,79.59,801594.92,97.76
806548.58,98.36,79.59,801594.92,97.76
806548.58,98.36,79.59,801617.59,97.76
806548.58,98.36,79.59,801617.59,97.76
806548.58,98.36,79.59,801617.59,97.76
806343.86,98.37,79.6,801332.23,97.75
806185.9,98.37,79.6,801227.01,97.76
806185.9,98.37,79.6,801227.01,97.76
806185.9,98.37,79.6,801227.01,97.76
806185.9,98.37,79.6,801227.01,97.76
806185.9,98.37,79.6,801227.01,97.76
806185.9,98.37,79.6,801227.01,97.76
805892.01,98.37,79.6,800917.03,97.76
805597.04,98.37,79.6,800642.92,97.77
805597.04,98.37,79.6,800642.92,97.77
805597.04,98.37,79.6,800666.8,97.77
805597.04,98.37,79.6,800666.8,97.77
805303.79,98.37,79.6,800365.26,97.77
805316.22,98.37,79.6,800376.55,97.77
805316.22,98.37,79.6,800376.55,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800391.76,97.77
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
805316.22,98.37,79.6,800422.8,97.78
804901.49,98.38,79.61,799989.38,97.78
804901.49,98.38,79.61,799989.38,97.78
804901.49,98.38,79.61,799989.38,97.78
804901.49,98.38,79.61,799989.38,97.78
804918.01,98.38,79.61,800040.38,97.79
804918.01,98.38,79.61,800040.38,97.79
804918.01,98.38,79.61,800040.38,97.79
804918.01,98.38,79.61,800040.38,97.79
804918.01,98.38,79.61,800040.38,97.79
804918.01,98.38,79.61,800040.38,97.79
804580.77,98.38,79.61,799711.12,97.79
804580.77,98.38,79.61,799711.12,97.79
804580.77,98.38,79.61,799711.12,97.79
804580.77,98.38,79.61,799711.12,97.79
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
804231.64,98.4,79.63,799352.54,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799021.96,97.8
803894.4,98.4,79.63,799002.72,97.8
803894.4,98.4,79.63,799002.72,97.8
803894.4,98.4,79.63,799002.72,97.8
803894.4,98.4,79.63,799002.72,97.8
803894.4,98.4,79.63,799002.72,97.8
803894.4,98.4,79.63,799002.72,97.8
803599.92,98.4,79.63,798919.73,97.83
803599.92,98.4,79.63,798919.73,97.83
803599.92,98.4,79.63,798919.73,97.83
803599.92,98.4,79.63,798919.73,97.83
803599.92,98.4,79.63,798919.73,97.83
803599.92,98.4,79.63,798919.73,97.83
803019.33,98.4,79.63,798345.99,97.83
803019.33,98.4,79.63,798345.99,97.83
802718.66,98.41,79.63,798046.66,97.83
802718.66,98.41,79.63,798072.4,97.84
802718.66,98.41,79.63,798072.4,97.84
802718.66,98.41,79.63,798072.4,97.84
802718.66,98.41,79.63,798072.4,97.84
802718.66,98.41,79.63,798072.4,97.84
802718.66,98.41,79.63,798146.79,97.85
802718.66,98.41,79.63,798146.79,97.85
802718.66,98.41,79.63,798146.79,97.85
802718.66,98.41,79.63,798146.79,97.85
802718.66,98.41,79.63,798146.79,97.85
802377.52,98.42,79.65,797709.4,97.85
802377.52,98.42,79.65,797709.4,97.85
802377.52,98.42,79.65,797709.4,97.85
802377.52,98.42,79.65,797709.4,97.85
