ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
784506.3,99.12,85.52,780476.28,98.61
784506.3,99.12,85.52,780476.28,98.61
784506.3,99.12,85.52,780476.28,98.61
784285.05,99.12,85.53,780297.17,98.62
784285.05,99.12,85.53,780346.16,98.63
784289.22,99.12,85.53,780353.6,98.63
784066.27,99.12,85.53,780137.24,98.63
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779894.61,98.64
783773.33,99.13,85.53,779849.01,98.63
783773.33,99.13,85.53,779849.01,98.63
783773.33,99.13,85.53,779849.01,98.63
783773.33,99.13,85.53,779849.01,98.63
783773.33,99.13,85.53,779849.01,98.63
783773.33,99.13,85.53,779867.96,98.63
783773.33,99.13,85.53,779867.96,98.63
783773.33,99.13,85.53,779867.96,98.63
783773.33,99.13,85.53,779867.96,98.63
783773.33,99.13,85.53,779867.96,98.63
783773.33,99.13,85.53,779867.96,98.63
783773.33,99.13,85.53,779867.96,98.63
783483.32,99.13,85.53,779674.07,98.65
783483.32,99.13,85.53,779674.07,98.65
783193.3,99.13,85.54,779323.35,98.64
783193.3,99.13,85.54,779323.35,98.64
783193.3,99.13,85.54,779302.54,98.64
783193.3,99.13,85.54,779302.54,98.64
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782896.87,99.14,85.54,778911.19,98.63
782606.94,99.14,85.54,778625.63,98.64
782606.94,99.14,85.54,778625.63,98.64
782606.94,99.14,85.54,778625.63,98.64
782606.94,99.14,85.54,778625.63,98.64
782606.94,99.14,85.54,778625.63,98.64
782606.94,99.14,85.54,778625.63,98.64
782606.94,99.14,85.54,778625.63,98.64
782606.94,99.14,85.54,778625.63,98.64
782408.58,99.14,85.55,778436.99,98.64
782112.15,99.15,85.55,778048.91,98.63
782112.15,99.15,85.55,778048.91,98.63
782112.15,99.15,85.55,778048.91,98.63
781888.92,99.15,85.55,777825.84,98.63
781888.92,99.15,85.55,777825.84,98.63
781599.64,99.15,85.55,777593.67,98.64
781599.64,99.15,85.55,777593.67,98.64
781599.64,99.15,85.55,777593.67,98.64
781599.64,99.15,85.55,777593.67,98.64
781599.64,99.15,85.55,777593.67,98.64
781599.64,99.15,85.55,777593.67,98.64
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777290.1,98.65
781266.13,99.15,85.56,777339.91,98.66
781266.13,99.15,85.56,777339.91,98.66
781266.13,99.15,85.56,777339.91,98.66
781266.13,99.15,85.56,777339.91,98.66
781266.13,99.15,85.56,777339.91,98.66
781266.13,99.15,85.56,777339.91,98.66
781266.13,99.15,85.56,777366.31,98.66
781266.13,99.15,85.56,777366.31,98.66
781266.13,99.15,85.56,777366.31,98.66
781266.13,99.15,85.56,777366.31,98.66
781108.78,99.15,85.56,777208.95,98.66
781108.78,99.15,85.56,777208.95,98.66
781108.78,99.15,85.56,777208.95,98.66
780952.88,99.15,85.56,777053.05,98.66
780952.88,99.15,85.56,777053.05,98.66
780961.34,99.16,85.56,777064.12,98.66
780961.34,99.16,85.56,777064.12,98.66
780961.34,99.16,85.56,777064.12,98.66
780961.34,99.16,85.56,777047.31,98.66
780961.34,99.16,85.56,777047.31,98.66
780961.34,99.16,85.56,777047.31,98.66
780961.34,99.16,85.56,777047.31,98.66
780961.34,99.16,85.56,777047.31,98.66
780961.34,99.16,85.56,777047.31,98.66
780961.34,99.16,85.56,776979.28,98.65
780961.34,99.16,85.56,776979.28,98.65
780961.34,99.16,85.56,776979.28,98.65
780961.34,99.16,85.56,776979.28,98.65
780961.34,99.16,85.56,776979.28,98.65
780961.34,99.16,85.56,776979.28,98.65
780961.34,99.16,85.56,777029.64,98.66
780961.34,99.16,85.56,777029.64,98.66
780961.34,99.16,85.56,777029.64,98.66
780742.44,99.16,85.56,776818.82,98.66
780742.44,99.16,85.56,776818.82,98.66
780742.44,99.16,85.56,776818.82,98.66
780742.44,99.16,85.56,776818.82,98.66
780742.44,99.16,85.56,776818.82,98.66
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
780240.12,99.17,85.57,776353.84,98.67
779903.04,99.17,85.57,776006.49,98.68
779903.04,99.17,85.57,776006.49,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775734.89,98.68
779606.61,99.17,85.58,775786.61,98.69
779606.61,99.17,85.58,775786.61,98.69
779606.61,99.17,85.58,775786.61,98.69
779606.61,99.17,85.58,775786.61,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775788.37,98.69
779607.93,99.17,85.58,775832.74,98.69
779607.93,99.17,85.58,775832.74,98.69
779607.93,99.17,85.58,775832.74,98.69
779607.93,99.17,85.58,775832.74,98.69
779607.93,99.17,85.58,775832.74,98.69
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779449.25,99.17,85.58,775699.9,98.7
779156.31,99.18,85.58,775401.04,98.7
779156.31,99.18,85.58,775401.04,98.7
779156.31,99.18,85.58,775401.04,98.7
779156.31,99.18,85.58,775401.04,98.7
779156.31,99.18,85.58,775401.04,98.7
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775173.54,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778836.3,99.18,85.58,775161.73,98.71
778613.63,99.18,85.58,774894.53,98.71
778613.63,99.18,85.58,774894.53,98.71
778613.63,99.18,85.58,774894.53,98.71
778613.63,99.18,85.58,774894.53,98.71
778613.63,99.18,85.58,774894.53,98.71
778613.63,99.18,85.58,774894.53,98.71
778613.63,99.18,85.58,774894.53,98.71
778613.63,99.18,85.58,774926.87,98.71
778613.63,99.18,85.58,774926.87,98.71
778613.63,99.18,85.58,774926.87,98.71
778613.63,99.18,85.58,774926.87,98.71
778613.63,99.18,85.58,774926.87,98.71
778613.63,99.18,85.58,774926.87,98.71
778613.63,99.18,85.58,774926.87,98.71
778393.69,99.18,85.58,774702.81,98.71
778393.69,99.18,85.58,774702.81,98.71
778393.69,99.18,85.58,774702.81,98.71
778393.69,99.18,85.58,774702.81,98.71
778397.66,99.18,85.59,774704.86,98.71
778397.66,99.18,85.59,774707.67,98.71
778397.66,99.18,85.59,774707.67,98.71
778397.66,99.18,85.59,774741.2,98.72
778397.66,99.18,85.59,774741.2,98.72
778397.66,99.18,85.59,774741.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778347.66,99.18,85.59,774691.2,98.72
778188.98,99.18,85.59,774579.99,98.72
778188.98,99.18,85.59,774579.99,98.72
777739.18,99.19,85.59,774115.49,98.72
777739.18,99.19,85.59,774115.49,98.72
777739.18,99.19,85.59,774115.49,98.72
777739.18,99.19,85.59,774115.49,98.72
777739.18,99.19,85.59,774115.49,98.72
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
778381.24,99.39,85.8,774210.62,98.86
777805.24,99.4,85.8,773626.32,98.86
777805.24,99.4,85.8,773626.32,98.86
777805.24,99.4,85.8,773626.32,98.86
777805.24,99.4,85.8,773626.32,98.86
777646.36,99.4,85.8,773444.83,98.86
777425.1,99.4,85.8,773227.76,98.86
777425.1,99.4,85.8,773227.76,98.86
777425.1,99.4,85.8,773227.76,98.86
777425.1,99.4,85.8,773227.76,98.86
777425.1,99.4,85.8,773211.38,98.86
777425.1,99.4,85.8,773211.38,98.86
777425.1,99.4,85.8,773211.38,98.86
777425.1,99.4,85.8,773211.38,98.86
777425.1,99.4,85.8,773211.38,98.86
777425.1,99.4,85.8,773211.38,98.86
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777266.42,99.4,85.8,773121.91,98.87
777044.88,99.4,85.8,772955.8,98.88
777044.88,99.4,85.8,772955.8,98.88
777044.88,99.4,85.8,772982.81,98.88
777044.88,99.4,85.8,772982.81,98.88
777044.88,99.4,85.8,772982.81,98.88
777044.88,99.4,85.8,772982.81,98.88
777044.88,99.4,85.8,772982.81,98.88
777044.88,99.4,85.8,772985.61,98.88
777044.88,99.4,85.8,772985.61,98.88
777044.88,99.4,85.8,772985.61,98.88
777044.88,99.4,85.8,772985.61,98.88
776925.53,99.4,85.81,772872.06,98.88
776925.53,99.4,85.81,772872.06,98.88
776925.53,99.4,85.81,772872.06,98.88
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776725.7,99.41,85.81,772729.4,98.9
776427.34,99.41,85.81,772435.03,98.9
776427.34,99.41,85.81,772435.03,98.9
776427.34,99.41,85.81,772435.03,98.9
776427.34,99.41,85.81,772435.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776427.34,99.41,85.81,772474.03,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
776268.66,99.41,85.81,772315.98,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775685.23,99.41,85.81,771732.55,98.9
775388.2,99.41,85.81,771428.05,98.9
775388.2,99.41,85.81,771403.58,98.9
775388.2,99.41,85.81,771403.58,98.9
775388.2,99.41,85.81,771403.58,98.9
775388.2,99.41,85.81,771403.58,98.9
775388.2,99.41,85.81,771403.58,98.9
775388.2,99.41,85.81,771403.58,98.9
775388.2,99.41,85.81,771403.58,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771354.6,98.9
775388.2,99.41,85.81,771318.34,98.89
775388.2,99.41,85.81,771318.34,98.89
775388.2,99.41,85.81,771318.34,98.89
775388.2,99.41,85.81,771318.34,98.89
775388.2,99.41,85.81,771318.34,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775388.2,99.41,85.81,771301.21,98.89
775181.77,99.42,85.82,771257.94,98.91
775181.77,99.42,85.82,771257.94,98.91
775181.77,99.42,85.82,771257.94,98.91
775181.77,99.42,85.82,771233.18,98.91
775181.77,99.42,85.82,771233.18,98.91
775181.77,99.42,85.82,771233.18,98.91
774894.68,99.42,85.82,770911.23,98.91
774894.68,99.42,85.82,770911.23,98.91
774894.68,99.42,85.82,770911.23,98.91
774673.14,99.42,85.82,770685.91,98.91
774471.88,99.42,85.83,770564.32,98.92
774471.88,99.42,85.83,770564.32,98.92
774471.88,99.42,85.83,770564.32,98.92
774471.88,99.42,85.83,770564.32,98.92
774471.88,99.42,85.83,770564.32,98.92
774176.31,99.43,85.83,770282.36,98.93
774176.31,99.43,85.83,770282.36,98.93
774176.31,99.43,85.83,770282.36,98.93
774176.31,99.43,85.83,770282.36,98.93
774176.31,99.43,85.83,770282.36,98.93
774176.31,99.43,85.83,770282.36,98.93
773912.55,99.43,85.84,769980.01,98.93
773912.55,99.43,85.84,769980.01,98.93
773912.55,99.43,85.84,769980.01,98.93
773625.47,99.44,85.84,769822.35,98.95
773625.47,99.44,85.84,769822.35,98.95
773625.47,99.44,85.84,769822.35,98.95
773625.47,99.44,85.84,769822.35,98.95
773625.47,99.44,85.84,769779.2,98.94
773625.47,99.44,85.84,769779.2,98.94
773625.47,99.44,85.84,769779.2,98.94
773625.47,99.44,85.84,769779.2,98.94
773625.47,99.44,85.84,769779.2,98.94
773625.47,99.44,85.84,769779.2,98.94
773625.47,99.44,85.84,769779.2,98.94
773625.47,99.44,85.84,769758.21,98.94
773625.47,99.44,85.84,769758.21,98.94
773625.47,99.44,85.84,769758.21,98.94
773466.79,99.44,85.84,769609.8,98.94
773466.79,99.44,85.84,769609.8,98.94
773466.79,99.44,85.84,769609.8,98.94
773466.79,99.44,85.84,769609.8,98.94
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773245.53,99.44,85.84,769437.87,98.95
773024.27,99.44,85.84,769191.31,98.95
773024.27,99.44,85.84,769191.31,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768616.85,98.95
772447.41,99.44,85.84,768594.71,98.94
772447.41,99.44,85.84,768594.71,98.94
772156.66,99.44,85.85,768343.42,98.95
771935.4,99.45,85.85,768138.32,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771638.97,99.45,85.85,767885.59,98.96
771231.89,99.45,85.85,767531.21,98.97
771231.89,99.45,85.85,767531.21,98.97
771231.89,99.45,85.85,767531.21,98.97
771231.89,99.45,85.85,767531.21,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
771231.89,99.45,85.85,767514.5,98.97
770941.87,99.46,85.86,767301.55,98.99
770941.87,99.46,85.86,767301.55,98.99
770941.87,99.46,85.86,767301.55,98.99
770783.19,99.46,85.86,767149.25,98.99
770783.19,99.46,85.86,767149.25,98.99
770783.19,99.46,85.86,767149.25,98.99
770783.19,99.46,85.86,767149.25,98.99
770783.19,99.46,85.86,767149.25,98.99
770624.52,99.46,85.86,767007.75,98.99
770624.52,99.46,85.86,767007.75,98.99
770624.52,99.46,85.86,767007.75,98.99
770624.52,99.46,85.86,767007.75,98.99
770334.5,99.46,85.86,766675.73,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766699.74,98.99
770334.5,99.46,85.86,766677.59,98.99
770334.5,99.46,85.86,766677.59,98.99
770334.5,99.46,85.86,766677.59,98.99
770334.5,99.46,85.86,766677.59,98.99
770334.5,99.46,85.86,766677.59,98.99
770334.5,99.46,85.86,766677.59,98.99
770334.5,99.46,85.86,766703.33,98.99
770334.5,99.46,85.86,766703.33,98.99
770334.5,99.46,85.86,766703.33,98.99
770334.5,99.46,85.86,766703.33,98.99
770334.5,99.46,85.86,766703.33,98.99
770334.5,99.46,85.86,766703.33,98.99
770334.5,99.46,85.86,766703.33,98.99
770334.5,99.46,85.86,766751.02,99.0
770334.5,99.46,85.86,766751.02,99.0
770334.5,99.46,85.86,766751.02,99.0
770334.5,99.46,85.86,766751.02,99.0
770334.5,99.46,85.86,766751.02,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770334.5,99.46,85.86,766749.03,99.0
770038.75,99.46,85.86,766458.8,99.0
770038.75,99.46,85.86,766442.53,99.0
770038.75,99.46,85.86,766442.53,99.0
770038.75,99.46,85.86,766442.53,99.0
770038.75,99.46,85.86,766442.53,99.0
770038.75,99.46,85.86,766442.53,99.0
769751.66,99.47,85.87,766228.31,99.01
769751.66,99.47,85.87,766228.31,99.01
769751.66,99.47,85.87,766228.31,99.01
769751.66,99.47,85.87,766228.31,99.01
769751.66,99.47,85.87,766228.31,99.01
769751.66,99.47,85.87,766228.31,99.01
769751.66,99.47,85.87,766228.31,99.01
769751.66,99.47,85.87,766228.31,99.01
769534.41,99.47,85.87,766008.46,99.01
769534.41,99.47,85.87,766008.46,99.01
769534.41,99.47,85.87,766008.46,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769534.41,99.47,85.87,766034.06,99.01
769234.39,99.47,85.87,765784.77,99.02
769234.39,99.47,85.87,765784.77,99.02
769234.39,99.47,85.87,765784.77,99.02
769234.39,99.47,85.87,765784.77,99.02
769234.39,99.47,85.87,765784.77,99.02
769234.39,99.47,85.87,765784.77,99.02
