ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1573682.37,27.12,1.59,209608.7,3.61
1573476.17,27.12,1.59,209606.53,3.61
1573229.95,27.12,1.59,209597.37,3.61
1572965.39,27.12,1.59,209568.65,3.61
1573321.2,27.13,1.6,209531.7,3.61
1573321.2,27.13,1.6,209572.88,3.61
1573152.97,27.13,1.6,209658.52,3.62
1571068.53,27.14,1.6,209603.4,3.62
1570862.33,27.14,1.6,209580.12,3.62
1570844.17,27.14,1.61,209676.51,3.62
1570860.69,27.14,1.61,209670.68,3.62
1570654.5,27.14,1.61,209599.61,3.62
1570389.94,27.14,1.61,209570.37,3.62
1570784.98,27.15,1.62,209503.39,3.62
1572285.03,27.18,1.64,210247.65,3.63
1572020.47,27.18,1.64,210221.23,3.63
1571787.93,27.18,1.65,210217.27,3.64
1571581.73,27.18,1.65,210146.44,3.63
1571676.19,27.18,1.65,210146.77,3.63
1571631.97,27.19,1.65,210156.74,3.64
1571367.41,27.19,1.65,210132.12,3.64
1571461.87,27.19,1.66,210132.45,3.64
1571689.39,27.2,1.66,210923.32,3.65
1571689.39,27.2,1.66,210889.74,3.65
1571671.23,27.2,1.67,210986.13,3.65
1572170.03,27.21,1.68,211138.82,3.65
1571787.0,27.21,1.67,211109.78,3.65
1571997.49,27.21,1.68,211114.93,3.65
1572207.98,27.22,1.69,211120.09,3.66
1572131.73,27.22,1.69,211101.04,3.66
1571899.19,27.22,1.69,211103.64,3.66
1572153.0,27.23,1.69,211124.32,3.66
1571898.0,27.23,1.7,211201.03,3.66
1571879.84,27.23,1.7,211297.42,3.66
1572107.36,27.24,1.7,211381.82,3.66
1571842.8,27.24,1.7,211357.34,3.66
1572151.11,27.25,1.71,211361.26,3.66
1572073.43,27.25,1.71,211718.51,3.67
1572379.25,27.26,1.72,211749.53,3.67
1572114.69,27.26,1.72,211724.91,3.67
1572209.16,27.26,1.72,211725.24,3.67
1572209.16,27.26,1.72,212374.52,3.68
1571976.62,27.26,1.73,212375.55,3.68
1572164.64,27.27,1.73,212652.5,3.69
1571958.44,27.27,1.73,212581.5,3.69
1572232.74,27.27,1.74,212367.84,3.68
1572167.54,27.28,1.74,212091.53,3.68
1572611.31,27.29,1.75,212279.76,3.68
1572881.78,27.3,1.76,212270.66,3.68
1572603.53,27.3,1.76,212241.95,3.68
1572397.34,27.3,1.76,212239.92,3.68
1572164.8,27.3,1.76,212230.76,3.69
1571932.26,27.3,1.76,212236.08,3.69
1571666.28,27.3,1.76,212274.64,3.69
1571793.98,27.31,1.77,212091.17,3.68
1571587.78,27.31,1.77,212373.81,3.69
1571587.78,27.31,1.77,212345.07,3.69
1571587.78,27.31,1.77,212367.09,3.69
1571935.64,27.31,1.78,212343.23,3.69
1571703.11,27.31,1.78,212334.07,3.69
1571735.13,27.32,1.78,212346.8,3.69
1572043.43,27.32,1.79,212343.49,3.69
1572542.23,27.33,1.8,212496.19,3.69
1572277.67,27.33,1.8,212469.77,3.69
1572045.13,27.33,1.8,212465.61,3.69
1572082.71,27.34,1.8,212111.78,3.69
1572064.55,27.34,1.81,212208.17,3.69
1571988.3,27.35,1.81,212257.34,3.69
1572143.56,27.35,1.81,211488.72,3.68
1571911.02,27.35,1.81,211484.56,3.68
1571704.82,27.35,1.81,211482.54,3.68
1571498.62,27.35,1.81,211411.46,3.68
1571498.62,27.35,1.81,211350.85,3.68
1571266.09,27.35,1.82,211349.73,3.68
1571019.86,27.35,1.82,211337.37,3.68
1571001.7,27.36,1.82,211433.76,3.68
1570737.15,27.36,1.82,211399.22,3.68
1570964.66,27.36,1.83,211707.77,3.69
1570764.29,27.37,1.83,211673.42,3.69
1570746.13,27.37,1.83,211769.81,3.69
1570676.6,27.37,1.83,211331.42,3.68
1570389.57,27.37,1.83,211300.51,3.68
1570157.04,27.37,1.83,211301.54,3.68
1569950.84,27.37,1.83,211227.47,3.68
1569932.68,27.38,1.84,211731.59,3.69
1570312.56,27.38,1.84,211732.81,3.69
1570106.36,27.39,1.84,211658.6,3.69
1570106.36,27.39,1.84,211636.45,3.69
1569873.83,27.39,1.84,211627.28,3.69
1570098.49,27.39,1.85,212013.37,3.7
1570263.27,27.4,1.86,211985.46,3.7
1570172.17,27.4,1.86,211776.66,3.7
1570299.87,27.41,1.86,211593.19,3.69
1570035.31,27.41,1.86,211566.05,3.69
1569829.11,27.41,1.87,211925.17,3.7
1569810.95,27.41,1.87,212021.56,3.7
1569959.67,27.42,1.87,212015.37,3.7
1569695.11,27.42,1.87,211986.72,3.7
1567430.94,27.42,1.88,211934.58,3.71
1567640.29,27.42,1.88,211865.83,3.71
1567596.06,27.42,1.89,211849.23,3.71
1567596.06,27.42,1.89,211827.21,3.71
1567738.99,27.43,1.89,211613.98,3.7
1567532.8,27.43,1.89,211608.82,3.7
1567564.82,27.43,1.89,211621.56,3.7
1567300.26,27.43,1.89,211592.32,3.7
1567094.06,27.44,1.89,211590.29,3.7
1566942.43,27.43,1.89,211822.23,3.71
1566736.23,27.43,1.89,211751.59,3.71
1567042.05,27.44,1.9,211806.7,3.71
1566795.83,27.44,1.9,211805.58,3.71
1566563.29,27.44,1.9,211803.12,3.71
1566357.09,27.44,1.9,211732.05,3.71
1566584.61,27.45,1.91,211795.77,3.71
1566795.1,27.46,1.91,211801.34,3.71
1567005.59,27.46,1.92,211806.5,3.71
1566773.05,27.46,1.92,211802.34,3.71
1566754.89,27.47,1.92,211792.86,3.71
1566490.33,27.47,1.92,211761.31,3.71
1566257.79,27.47,1.92,211760.19,3.71
1566566.1,27.47,1.93,211764.11,3.71
1566547.94,27.48,1.93,211755.98,3.71
1566865.9,27.48,1.94,212450.87,3.73
1567076.38,27.49,1.95,212456.43,3.73
1567058.22,27.49,1.95,212552.82,3.73
1567268.71,27.5,1.95,212558.38,3.73
1567062.51,27.5,1.95,212569.29,3.73
1567273.0,27.51,1.96,212574.86,3.73
1567289.52,27.51,1.96,212569.04,3.73
1567607.48,27.51,1.97,212653.47,3.73
1567342.93,27.51,1.97,212628.85,3.73
1567136.73,27.52,1.97,212575.9,3.73
1567060.48,27.52,1.97,212552.39,3.73
1566827.94,27.52,1.97,212544.47,3.73
1567055.46,27.53,1.98,212893.01,3.74
1567373.42,27.53,1.98,213421.54,3.75
1567600.94,27.54,1.99,213730.1,3.75
1567534.25,27.54,1.99,213742.65,3.76
1567717.71,27.55,2.0,213973.03,3.76
1567451.74,27.55,2.0,214222.57,3.76
1567187.18,27.55,2.0,214182.73,3.76
1566954.64,27.55,2.0,214170.38,3.77
1566954.64,27.55,2.0,214109.76,3.76
1567049.1,27.55,2.01,214110.09,3.76
1566816.56,27.55,2.01,214115.42,3.77
1566717.85,27.56,2.01,214094.37,3.77
1566734.37,27.56,2.01,214066.04,3.77
1566716.21,27.56,2.01,214162.43,3.77
1566483.68,27.56,2.01,214161.31,3.77
1566251.14,27.56,2.01,214158.86,3.77
1566461.63,27.57,2.02,214164.42,3.77
1566478.15,27.57,2.02,214158.6,3.77
1566510.17,27.57,2.02,214171.33,3.77
1566245.62,27.57,2.02,214155.38,3.77
1566013.08,27.57,2.02,214157.98,3.77
1567337.29,27.6,2.05,214951.93,3.78
1567131.09,27.6,2.05,214928.64,3.79
1566844.07,27.6,2.05,214926.9,3.79
1567118.37,27.6,2.06,214713.24,3.78
1566843.61,27.6,2.06,214656.6,3.78
1566611.08,27.61,2.06,214655.47,3.78
1566611.08,27.61,2.06,214488.99,3.78
1566635.48,27.61,2.06,214261.7,3.78
1566429.28,27.61,2.06,214187.63,3.77
1566223.08,27.61,2.06,214180.1,3.78
1566721.88,27.62,2.07,214332.8,3.78
1566515.68,27.62,2.07,214258.59,3.78
1566515.68,27.62,2.07,214232.78,3.78
1566610.15,27.63,2.08,214233.11,3.78
1566377.61,27.63,2.08,214238.44,3.78
1566556.07,27.63,2.08,214213.7,3.78
1566588.1,27.63,2.08,214226.44,3.78
1566927.86,27.64,2.09,214244.46,3.78
1567155.38,27.65,2.09,214308.19,3.78
1566890.83,27.65,2.09,214283.71,3.78
1566890.83,27.65,2.09,214223.1,3.78
1566626.27,27.65,2.1,214205.2,3.78
1566420.07,27.65,2.1,214314.73,3.78
1566213.87,27.65,2.1,214312.56,3.78
1565981.34,27.65,2.1,214317.89,3.78
1565775.14,27.65,2.1,214264.94,3.78
1565520.14,27.65,2.1,214341.65,3.79
1565313.94,27.65,2.1,214270.58,3.79
1565650.54,27.66,2.11,214277.34,3.79
1565444.34,27.66,2.11,214203.27,3.78
1565238.14,27.66,2.11,214311.24,3.79
1565219.98,27.67,2.11,214489.99,3.79
1565013.79,27.67,2.11,214484.39,3.79
1564781.25,27.67,2.11,214489.71,3.79
1565000.09,27.67,2.12,214489.18,3.79
1564735.54,27.67,2.12,214526.92,3.79
1564954.38,27.68,2.12,214526.39,3.79
1564705.32,27.68,2.12,214505.11,3.79
1564629.07,27.68,2.13,214496.88,3.8
1564629.07,27.68,2.13,214471.34,3.79
1564396.53,27.68,2.13,214493.22,3.8
1564190.33,27.68,2.13,214483.72,3.8
1563984.14,27.69,2.13,214412.64,3.8
1563907.89,27.69,2.13,214388.9,3.8
1564056.6,27.69,2.14,214382.7,3.8
1564555.4,27.71,2.15,214535.4,3.8
1564290.84,27.71,2.15,214506.16,3.8
1563264.63,27.71,2.15,214469.63,3.8
1563264.63,27.71,2.15,214443.68,3.8
1563475.12,27.71,2.15,214448.84,3.8
1563475.12,27.71,2.15,214422.86,3.8
1563793.08,27.72,2.16,214507.3,3.8
1563774.92,27.72,2.16,214603.69,3.8
1563510.36,27.72,2.16,214569.14,3.8
1563245.81,27.72,2.17,214544.16,3.8
1563262.33,27.72,2.17,214538.33,3.8
1562997.77,27.72,2.17,214522.38,3.81
1563377.66,27.73,2.17,214523.59,3.81
1563145.12,27.73,2.17,214519.69,3.81
1563112.45,27.74,2.18,215295.95,3.82
1562906.26,27.74,2.18,215284.84,3.82
1562906.26,27.74,2.18,215254.3,3.82
1562673.72,27.74,2.18,215251.85,3.82
1562884.21,27.75,2.19,215257.41,3.82
1562978.67,27.75,2.19,215257.74,3.82
1562714.11,27.75,2.19,216508.77,3.84
1562481.57,27.75,2.19,216506.15,3.85
1562481.57,27.75,2.19,216339.68,3.84
1562275.38,27.75,2.19,216286.73,3.84
1562502.89,27.76,2.2,216371.12,3.84
1562820.85,27.77,2.21,216455.55,3.85
1562744.6,27.77,2.21,216414.04,3.85
1562668.35,27.77,2.21,216390.3,3.85
1562846.82,27.78,2.22,216409.52,3.85
1562614.28,27.78,2.22,216410.55,3.85
1562614.28,27.78,2.22,216384.57,3.85
1562381.75,27.78,2.22,216375.41,3.85
1562509.44,27.79,2.23,216191.94,3.84
1562276.9,27.79,2.23,216192.96,3.85
1562404.6,27.79,2.23,216009.49,3.84
1562762.22,27.8,2.24,215980.76,3.84
1562529.69,27.8,2.24,215981.78,3.84
1562323.49,27.8,2.24,215907.57,3.84
1562058.93,27.8,2.24,215889.68,3.84
1562040.77,27.81,2.25,215986.07,3.85
1562040.77,27.81,2.25,215924.97,3.84
1561667.75,27.8,2.24,215948.92,3.84
1561471.28,27.8,2.24,215834.71,3.84
1561206.72,27.8,2.24,215812.15,3.84
1560928.48,27.8,2.24,215782.83,3.84
1561156.0,27.81,2.25,216062.82,3.85
1560923.46,27.81,2.25,216063.84,3.85
1560265.88,27.8,2.24,215346.84,3.84
1560001.32,27.8,2.24,215374.01,3.84
1557916.88,27.8,2.24,215318.89,3.84
1558534.45,27.82,2.26,215355.5,3.84
1558706.68,27.82,2.26,215349.49,3.84
1558500.48,27.82,2.26,215347.46,3.84
1558500.48,27.82,2.26,215487.22,3.85
1558294.28,27.83,2.26,215463.93,3.85
1558276.12,27.83,2.27,215805.15,3.85
1558774.92,27.84,2.28,215957.85,3.86
1558705.38,27.84,2.28,215519.46,3.85
1558499.19,27.84,2.28,215399.57,3.85
1558894.23,27.85,2.29,215332.53,3.85
1558688.03,27.85,2.29,215330.36,3.85
1558844.03,27.86,2.29,215305.34,3.85
1558767.78,27.86,2.3,215328.49,3.85
1558501.8,27.86,2.3,215321.65,3.85
1558425.55,27.86,2.3,215364.13,3.85
1558733.85,27.87,2.31,215368.04,3.85
1559415.07,27.88,2.32,215909.6,3.86
1559370.84,27.89,2.32,215919.56,3.86
1559352.68,27.89,2.33,216006.87,3.86
1559352.68,27.89,2.33,215981.64,3.86
1559352.68,27.89,2.33,215956.12,3.86
1559334.52,27.89,2.33,216052.51,3.86
1559128.32,27.9,2.33,216050.49,3.87
1559110.16,27.9,2.33,216146.88,3.87
1559389.93,27.91,2.34,216947.19,3.88
1559313.68,27.91,2.34,216927.21,3.88
1559081.14,27.91,2.34,216929.82,3.88
1559036.91,27.91,2.35,216939.79,3.88
1558565.65,27.91,2.34,216702.34,3.88
1557970.48,27.9,2.34,216387.05,3.88
1558288.44,27.91,2.34,216733.4,3.88
1558082.24,27.91,2.34,216728.23,3.88
1558301.08,27.92,2.35,216727.71,3.88
1558036.53,27.92,2.35,216773.53,3.88
1557492.76,27.91,2.34,216218.99,3.88
1557228.2,27.91,2.34,216191.2,3.88
1556995.67,27.91,2.35,216196.52,3.88
1556731.11,27.91,2.35,216304.53,3.88
1556731.11,27.91,2.35,216141.56,3.88
1556712.95,27.92,2.35,216071.47,3.88
1556448.39,27.92,2.35,216037.84,3.88
1556448.39,27.92,2.35,215976.73,3.87
1556215.85,27.92,2.35,215982.06,3.87
1556197.69,27.92,2.35,216078.45,3.88
1555991.5,27.92,2.35,216007.38,3.88
1555758.96,27.93,2.35,216012.71,3.88
1555552.76,27.93,2.35,215942.07,3.88
1555476.51,27.93,2.36,215922.97,3.88
1555316.59,27.93,2.36,215800.35,3.88
1555704.43,27.94,2.37,215792.21,3.88
1555439.87,27.94,2.37,215834.22,3.88
1555924.26,27.95,2.38,215836.99,3.88
1555906.1,27.95,2.38,216015.37,3.88
1555699.91,27.95,2.38,215941.3,3.88
1555435.35,27.96,2.38,215915.59,3.88
1555229.15,27.96,2.38,215844.76,3.88
1554964.59,27.96,2.38,215815.43,3.88
1554758.4,27.96,2.38,215762.49,3.88
1554552.2,27.96,2.38,215691.41,3.88
1554552.2,27.96,2.38,215735.13,3.88
1554568.72,27.96,2.38,215722.25,3.88
1554336.19,27.96,2.38,215724.85,3.88
1554129.99,27.96,2.38,215722.83,3.88
1553865.43,27.96,2.39,215685.45,3.88
1553659.23,27.96,2.39,215614.62,3.88
1553453.04,27.96,2.39,215684.53,3.88
1553453.04,27.96,2.39,215651.76,3.88
1553453.04,27.96,2.39,215590.65,3.88
1553188.48,27.96,2.39,215561.23,3.88
1553170.32,27.97,2.39,215657.62,3.88
1552964.12,27.97,2.39,215646.52,3.88
1552919.89,27.97,2.39,215656.48,3.88
1552919.89,27.97,2.39,215638.36,3.88
1552713.69,27.97,2.39,215636.33,3.89
1552449.14,27.97,2.39,215655.59,3.89
1552216.6,27.98,2.39,215658.2,3.89
1551984.06,27.98,2.4,215659.22,3.89
1551984.06,27.98,2.4,215598.6,3.89
1551747.65,27.98,2.4,214767.7,3.87
1551671.4,27.98,2.4,214812.72,3.87
1551465.2,27.98,2.4,214741.9,3.87
1551259.01,27.98,2.4,214739.87,3.87
1551052.81,27.98,2.4,214737.7,3.87
1550846.61,27.99,2.4,214684.75,3.87
1550640.41,27.99,2.4,214878.32,3.88
1550734.87,27.99,2.41,214878.65,3.88
1550502.34,27.99,2.41,214883.98,3.88
1550296.14,27.99,2.41,214872.87,3.88
1550063.6,27.99,2.41,214878.19,3.88
1550019.37,28.0,2.41,214888.16,3.88
1549754.81,28.0,2.41,214854.53,3.88
1550063.12,28.01,2.42,214858.45,3.88
1549802.05,28.01,2.42,214952.05,3.88
1549537.49,28.01,2.42,214927.58,3.88
1549272.93,28.01,2.42,214978.1,3.89
1549289.46,28.01,2.42,214965.22,3.89
1549056.92,28.01,2.42,214956.06,3.89
1548792.36,28.01,2.42,214924.56,3.89
1548559.82,28.01,2.42,214927.16,3.89
1548687.52,28.02,2.43,214743.69,3.88
1548422.96,28.02,2.43,214706.29,3.88
1548345.29,28.02,2.43,215063.54,3.89
1548345.29,28.02,2.43,215206.8,3.89
1548345.29,28.02,2.43,215207.19,3.89
1548139.09,28.02,2.43,215136.36,3.89
1548257.63,28.03,2.44,215442.62,3.9
1548051.44,28.03,2.44,215389.67,3.9
1547845.24,28.03,2.44,215400.58,3.9
1547967.75,28.03,2.44,214712.93,3.89
1547967.75,28.03,2.44,214652.32,3.89
1548347.63,28.04,2.45,214653.54,3.89
1548083.08,28.04,2.45,214618.41,3.89
1548567.47,28.05,2.46,214621.18,3.89
1548302.91,28.05,2.46,214623.37,3.89
1548302.91,28.05,2.46,214456.89,3.89
1548096.71,28.05,2.47,214451.48,3.89
1548326.38,28.06,2.47,214472.73,3.89
1549233.16,28.08,2.49,215940.21,3.91
1549156.91,28.09,2.5,215921.15,3.91
1548924.37,28.09,2.5,215920.03,3.92
1548718.17,28.09,2.5,216182.0,3.92
1548485.63,28.09,2.5,216174.07,3.92
1548664.1,28.09,2.5,216224.22,3.92
1548457.9,28.1,2.5,216219.06,3.92
1548585.6,28.1,2.51,216035.59,3.92
1548353.06,28.1,2.51,216038.19,3.92
1548146.86,28.1,2.51,216036.17,3.92
1547882.3,28.11,2.51,216007.54,3.92
1547649.77,28.11,2.51,216010.15,3.92
1547681.79,28.11,2.52,216022.88,3.92
1547900.63,28.11,2.52,216022.36,3.92
1547668.1,28.11,2.52,216010.0,3.92
1547668.1,28.11,2.52,216009.76,3.92
1547435.56,28.11,2.52,216008.64,3.92
1547229.36,28.12,2.52,215985.35,3.92
1547229.36,28.12,2.52,216031.35,3.93
1547229.36,28.12,2.52,216197.91,3.93
1547357.06,28.12,2.53,216014.44,3.93
1547357.06,28.12,2.53,215996.31,3.93
1547150.86,28.12,2.53,215925.49,3.93
1547150.86,28.12,2.53,215920.68,3.93
1547456.68,28.13,2.54,215884.4,3.92
1547250.48,28.13,2.54,216286.85,3.93
1547206.25,28.14,2.54,216296.82,3.93
1547349.18,28.14,2.55,216083.6,3.93
1547365.71,28.14,2.55,216070.71,3.93
1547159.51,28.15,2.55,215999.88,3.93
1546953.31,28.15,2.55,216607.37,3.94
1547071.85,28.15,2.56,217282.92,3.95
1547323.99,28.16,2.56,217249.02,3.95
1547374.48,28.16,2.56,217291.32,3.95
1547109.92,28.16,2.56,217332.98,3.96
1547091.76,28.16,2.57,217420.29,3.96
1547214.18,28.17,2.57,217483.29,3.96
1547424.66,28.17,2.58,217488.85,3.96
1547564.87,28.18,2.58,217554.29,3.96
1547358.67,28.18,2.58,217548.69,3.96
1547126.14,28.18,2.58,217546.08,3.96
1546861.58,28.18,2.58,217519.96,3.96
1547179.54,28.19,2.59,218039.46,3.97
1547179.54,28.19,2.59,218013.51,3.97
1546973.34,28.19,2.59,218002.41,3.97
1547200.86,28.2,2.6,218351.01,3.98
1547182.7,28.2,2.6,218447.4,3.98
1546976.5,28.2,2.6,218373.19,3.98
1547132.5,28.21,2.61,218348.84,3.98
1547114.34,28.21,2.61,218499.25,3.98
1546908.14,28.21,2.61,218428.61,3.98
1547096.17,28.22,2.62,218705.57,3.99
1546889.97,28.22,2.62,218634.74,3.99
1547022.69,28.22,2.62,218884.81,3.99
1546946.44,28.23,2.62,218865.75,3.99
1546928.28,28.23,2.63,219044.32,4.0
1546928.28,28.23,2.63,219012.15,4.0
1546722.08,28.23,2.63,218941.08,4.0
1546515.88,28.23,2.63,218870.01,4.0
1546251.32,28.23,2.63,218842.87,4.0
1546045.13,28.24,2.63,218840.7,4.0
1545812.59,28.24,2.63,218836.79,4.0
1545548.03,28.24,2.63,218886.07,4.0
1545315.49,28.24,2.63,218884.95,4.0
1545066.43,28.24,2.63,218877.74,4.0
1545048.27,28.24,2.63,219028.16,4.0
1544842.07,28.24,2.63,219017.05,4.0
1544609.54,28.24,2.63,219019.66,4.0
1544403.34,28.25,2.64,219014.42,4.01
1544128.58,28.25,2.64,219727.97,4.02
1543922.38,28.25,2.64,219722.8,4.02
1543716.18,28.25,2.64,220238.96,4.03
1543951.89,28.26,2.64,220236.44,4.03
1543933.73,28.26,2.65,220323.75,4.03
1543727.53,28.26,2.65,220433.12,4.04
1543727.53,28.26,2.65,220407.31,4.03
1543402.81,28.26,2.64,220071.82,4.03
1543115.79,28.26,2.64,220045.67,4.03
1542851.23,28.26,2.64,220025.98,4.03
1542645.03,28.26,2.64,220037.62,4.03
1542772.73,28.27,2.65,219854.15,4.03
1542728.5,28.27,2.66,219864.12,4.03
1542463.94,28.27,2.66,219833.4,4.03
1542524.19,28.27,2.66,220143.27,4.04
1542524.19,28.27,2.66,220117.32,4.03
1542259.64,28.28,2.66,220094.18,4.04
1542246.12,28.28,2.66,220080.86,4.04
1542402.12,28.28,2.67,220104.7,4.04
1542556.02,28.29,2.68,220157.95,4.04
1542537.86,28.29,2.68,220254.34,4.04
1542291.63,28.29,2.68,220245.17,4.04
1542085.44,28.3,2.68,220240.01,4.04
1541786.02,28.29,2.68,220485.39,4.05
1541767.86,28.3,2.68,220581.78,4.05
1541561.67,28.3,2.68,220593.08,4.05
1541329.13,28.3,2.68,220598.41,4.05
1540955.41,28.3,2.68,220235.81,4.04
1541293.25,28.3,2.69,220229.53,4.04
1541503.74,28.31,2.69,220235.1,4.04
1541503.74,28.31,2.69,220235.1,4.04
1541503.74,28.31,2.69,220171.19,4.04
1541427.49,28.31,2.69,220142.72,4.04
1541221.29,28.31,2.7,220137.55,4.04
1541015.09,28.32,2.7,220351.79,4.05
1540750.53,28.32,2.7,220324.66,4.05
1540978.05,28.32,2.7,220409.05,4.05
1541205.57,28.33,2.71,220689.04,4.06
1540973.04,28.33,2.71,220691.65,4.06
1541366.97,28.34,2.72,220763.64,4.06
1541348.81,28.35,2.72,220757.46,4.06
1541116.27,28.35,2.73,220758.48,4.06
1540883.73,28.35,2.73,220749.32,4.06
1540619.17,28.35,2.73,220721.27,4.06
1540574.95,28.35,2.73,220731.24,4.06
1540747.36,28.36,2.74,221530.87,4.08
1540677.82,28.36,2.74,221092.48,4.07
1540413.26,28.36,2.74,221063.83,4.07
1540395.1,28.37,2.74,221151.14,4.07
1540395.1,28.37,2.74,221092.94,4.07
1540350.87,28.37,2.75,221102.91,4.07
1540086.31,28.37,2.75,221086.95,4.07
1539880.12,28.37,2.75,221075.84,4.07
1539819.36,28.37,2.75,221066.35,4.07
1539743.11,28.38,2.75,221043.64,4.07
1539666.86,28.38,2.76,221010.2,4.07
1539622.63,28.38,2.76,221020.16,4.07
1539741.17,28.39,2.76,221008.71,4.07
1539534.97,28.39,2.77,221504.14,4.08
1539534.97,28.39,2.77,221440.6,4.08
1539270.41,28.39,2.77,221411.88,4.08
1539332.85,28.39,2.77,221538.18,4.09
1539519.68,28.4,2.78,221508.21,4.09
1539255.12,28.4,2.78,221468.38,4.09
1538990.56,28.4,2.78,221436.25,4.09
1538784.37,28.4,2.78,221591.63,4.09
1538551.83,28.4,2.78,221594.23,4.09
1538551.83,28.4,2.78,221566.13,4.09
1536467.39,28.41,2.78,221511.01,4.1
1536218.32,28.41,2.78,221495.7,4.1
1535953.77,28.41,2.78,221468.56,4.1
1536118.55,28.41,2.79,221502.01,4.1
1536436.51,28.42,2.8,221586.44,4.1
1536754.47,28.43,2.8,221670.87,4.1
1536736.31,28.43,2.81,221849.01,4.1
1536530.11,28.43,2.81,221837.9,4.11
1536323.91,28.44,2.81,221767.07,4.1
1536323.91,28.44,2.81,221705.51,4.1
1536091.37,28.44,2.81,221710.83,4.1
1536047.14,28.44,2.81,221720.8,4.11
1535840.95,28.44,2.81,221709.69,4.11
1535822.79,28.45,2.82,221860.1,4.11
1535746.54,28.45,2.82,221851.87,4.11
1535586.62,28.45,2.82,221729.25,4.11
1535328.77,28.45,2.82,221060.87,4.1
1535064.22,28.45,2.82,221039.11,4.1
1534858.02,28.45,2.82,221588.35,4.11
1534596.95,28.45,2.82,221553.08,4.11
1534390.75,28.45,2.82,221482.01,4.11
1534618.27,28.46,2.83,221790.56,4.11
1534353.71,28.46,2.83,221818.44,4.11
1534087.99,28.46,2.83,221793.32,4.11
1533881.79,28.46,2.83,221804.24,4.12
1534000.34,28.47,2.83,221955.32,4.12
1533794.14,28.47,2.84,222237.96,4.13
1533545.07,28.47,2.84,222220.1,4.13
1533312.54,28.47,2.84,222210.94,4.13
1533699.87,28.48,2.85,222224.31,4.13
1533703.34,28.48,2.85,222274.69,4.13
1533448.34,28.48,2.85,222351.41,4.13
1533242.14,28.49,2.85,222280.34,4.13
1533035.94,28.49,2.85,222209.27,4.13
1532829.74,28.49,2.85,222207.24,4.13
1532285.98,28.48,2.85,221652.71,4.12
1532079.78,28.48,2.85,221581.64,4.12
1532079.78,28.48,2.85,221520.53,4.12
1531873.58,28.49,2.85,221624.17,4.12
1532052.05,28.49,2.85,221661.2,4.12
1531960.95,28.49,2.85,221464.21,4.12
1532278.91,28.5,2.86,221457.76,4.12
1532278.91,28.5,2.86,221431.81,4.12
1532278.91,28.5,2.86,221362.91,4.12
1532072.71,28.5,2.86,221292.28,4.12
1532467.76,28.51,2.87,221225.23,4.12
1532235.22,28.51,2.87,221227.84,4.12
1532430.35,28.52,2.88,221447.14,4.12
1532412.19,28.52,2.88,221607.39,4.12
1532428.72,28.52,2.88,221601.57,4.12
1532466.29,28.53,2.89,221247.74,4.12
1532233.75,28.53,2.89,221253.07,4.12
1532510.03,28.54,2.89,221225.02,4.12
1532263.81,28.54,2.9,221227.63,4.12
1532031.27,28.54,2.9,221217.69,4.12
1531825.08,28.54,2.9,221467.17,4.13
1531570.07,28.54,2.9,221840.22,4.13
1531493.82,28.54,2.9,221821.16,4.13
1531475.66,28.55,2.9,222183.23,4.14
1531820.4,28.55,2.91,221744.08,4.13
1531555.84,28.55,2.91,221848.85,4.14
1531289.86,28.55,2.91,221843.44,4.14
1531025.3,28.55,2.91,221804.29,4.14
1530760.75,28.56,2.91,221835.17,4.14
1530554.55,28.56,2.91,222084.85,4.14
1530305.48,28.56,2.91,222123.68,4.15
1530040.93,28.56,2.92,222113.05,4.15
1529815.04,28.56,2.91,222019.52,4.14
1529782.37,28.56,2.92,222795.77,4.16
1529576.18,28.56,2.92,222724.92,4.16
1529592.7,28.56,2.92,222719.09,4.16
1529386.51,28.56,2.92,222717.07,4.16
1529108.26,28.56,2.92,222698.36,4.16
1528582.63,28.56,2.92,222879.43,4.16
1528970.47,28.57,2.93,222862.62,4.16
1528987.0,28.57,2.93,222856.8,4.16
1529453.01,28.59,2.94,223101.44,4.17
1529241.0,28.59,2.94,224302.31,4.19
1529034.8,28.59,2.95,224249.36,4.19
1529372.64,28.6,2.95,224243.09,4.19
1529389.17,28.6,2.95,224237.27,4.19
1529182.97,28.6,2.95,224163.2,4.19
1528950.43,28.6,2.95,224153.27,4.19
1528874.18,28.6,2.96,224129.79,4.19
1528609.62,28.6,2.96,224103.15,4.19
1528788.09,28.61,2.96,224150.47,4.19
