ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
780,2748,2441580,6212,2518940
780,2748,2442580,6212,2519940
780,2748,2442580,6212,2519940
780,2748,2443580,6212,2520940
780,2748,2444580,6212,2521940
780,2748,2445050,6212,2522410
781,2756,2446050,6212,2523410
781,2756,2447050,6212,2524410
781,2756,2447050,6212,2525000
781,2756,2447860,6212,2525810
781,2756,2448860,6212,2526810
781,2756,2448860,6212,2526810
781,2756,2448860,6212,2526810
781,2756,2449230,6212,2527180
781,2756,2449550,6212,2527500
781,2756,2449550,6212,2527500
781,2756,2450550,6212,2528500
781,2756,2450550,6212,2528500
781,2756,2451360,6212,2529310
781,2756,2451360,6212,2529310
781,2756,2451830,6212,2529780
782,2764,2452830,6212,2530780
782,2764,2453380,6212,2531330
782,2764,2454380,6212,2532330
782,2764,2455380,6212,2533330
782,2764,2456380,6212,2534330
782,2764,2457380,6212,2535330
782,2764,2458380,6212,2536330
782,2764,2459190,6212,2537140
782,2764,2459660,6212,2537610
783,2772,2460660,6212,2538610
783,2772,2461130,6212,2539080
783,2772,2462130,6212,2540080
783,2772,2463130,6212,2541080
783,2772,2464130,6212,2542080
783,2772,2465130,6212,2543080
783,2772,2466130,6212,2544080
783,2772,2466130,6212,2544080
783,2772,2466130,6212,2544080
783,2772,2467130,6212,2545080
784,2780,2467600,6212,2545550
784,2780,2468600,6212,2546550
784,2780,2469410,6212,2547360
784,2780,2469410,6212,2547360
784,2780,2470410,6212,2548360
784,2780,2471410,6212,2549360
784,2780,2471410,6212,2549360
784,2780,2472220,6212,2550170
784,2780,2472220,6212,2550540
784,2780,2472220,6212,2550540
784,2780,2473220,6212,2551540
785,2788,2474220,6212,2552540
785,2788,2474590,6212,2552910
785,2788,2475590,6212,2553910
785,2788,2476590,6212,2554910
785,2788,2476910,6212,2555230
785,2788,2477720,6212,2556040
785,2788,2478720,6212,2557040
785,2788,2479090,6212,2557410
785,2788,2479090,6212,2557410
786,2796,2487090,6212,2565410
786,2796,2488090,6212,2566410
786,2796,2488900,6212,2567220
786,2796,2489900,6212,2568220
787,2804,2490710,6212,2569030
787,2804,2491180,6212,2569500
787,2804,2492180,6212,2570500
787,2804,2492180,6212,2570870
787,2804,2492340,6212,2571030
787,2804,2493340,6212,2572030
787,2804,2494340,6212,2573030
787,2804,2495340,6212,2574030
787,2804,2496340,6212,2575030
787,2804,2497340,6212,2576030
787,2804,2497660,6212,2576350
788,2812,2498470,6212,2577160
788,2812,2499280,6212,2577970
788,2812,2499600,6212,2578290
788,2812,2499600,6212,2578290
788,2812,2500600,6212,2579290
788,2812,2501600,6212,2580290
788,2812,2502250,6212,2580940
788,2812,2502710,6212,2581400
788,2812,2503710,6212,2582400
788,2812,2504710,6212,2583400
789,2820,2505710,6212,2584400
789,2820,2506710,6212,2585400
789,2820,2507180,6212,2585870
790,2828,2515180,6212,2593870
790,2828,2516180,6212,2594870
790,2828,2516990,6212,2595680
790,2828,2516990,6212,2596270
790,2828,2516990,6212,2596270
790,2828,2517990,6212,2597270
790,2828,2518450,6212,2597730
790,2828,2519260,6212,2598540
790,2828,2520260,6212,2599540
791,2836,2521260,6212,2600540
791,2836,2523260,6212,2602540
791,2836,2524070,6212,2603350
792,2844,2525070,6212,2604350
792,2844,2526070,6212,2605350
792,2844,2527070,6212,2606350
792,2844,2527070,6212,2606350
792,2844,2527300,6212,2606580
792,2844,2528110,6212,2607390
792,2844,2528920,6212,2608200
792,2844,2529920,6212,2609200
793,2852,2537920,6212,2617200
793,2852,2537920,6212,2617200
793,2852,2538240,6212,2617520
793,2852,2538240,6212,2617520
793,2852,2538560,6212,2617840
793,2852,2539030,6212,2618310
793,2852,2539030,6212,2618310
793,2852,2540030,6212,2619310
793,2852,2540840,6212,2620120
793,2852,2541840,6212,2621120
793,2852,2542840,6212,2622120
793,2852,2543650,6212,2622930
793,2852,2544650,6212,2623930
794,2860,2544870,6212,2624150
794,2860,2545870,6212,2625150
794,2860,2545870,6212,2625150
794,2860,2546870,6212,2626150
794,2860,2547870,6212,2627150
794,2860,2547870,6212,2628150
794,2860,2547870,6212,2628150
794,2860,2548100,6212,2628380
794,2860,2548100,6212,2628380
794,2860,2549100,6212,2629380
794,2860,2550100,6212,2630380
794,2860,2550910,6212,2631190
794,2860,2550910,6212,2632190
794,2860,2550910,6212,2632190
794,2860,2551720,6212,2633000
795,2868,2552720,6212,2634000
795,2868,2553720,6212,2635000
795,2868,2553720,6212,2635000
795,2868,2554720,6212,2636000
795,2868,2555720,6212,2637000
796,2876,2563720,6212,2645000
796,2876,2564720,6212,2646000
796,2876,2565720,6212,2647000
796,2876,2566720,6212,2648000
797,2884,2567720,6212,2649000
797,2884,2567720,6212,2649000
797,2884,2568530,6212,2649810
797,2884,2569340,6212,2650620
798,2892,2577340,6212,2658620
798,2892,2578340,6212,2659620
798,2892,2579150,6212,2660430
798,2892,2579150,6212,2660430
798,2892,2580150,6212,2661430
798,2892,2580960,6212,2662240
798,2892,2581960,6212,2663240
798,2892,2581960,6212,2663240
798,2892,2582960,6212,2664240
799,2900,2583960,6212,2665240
799,2900,2584770,6212,2666050
799,2900,2585240,6212,2666520
799,2900,2586050,6212,2667330
799,2900,2587050,6212,2668330
799,2900,2587050,6212,2668330
799,2900,2588050,6212,2669330
799,2900,2588520,6212,2669800
799,2900,2589520,6212,2670800
799,2900,2589520,6212,2670800
799,2900,2590520,6212,2671800
800,2908,2591170,6212,2672450
800,2908,2591640,6212,2672920
800,2908,2592450,6212,2673730
800,2908,2593450,6212,2674730
800,2908,2594260,6212,2675540
800,2908,2594580,6212,2675860
800,2908,2594810,6212,2676090
800,2908,2595460,6212,2676740
800,2908,2596460,6212,2677740
800,2908,2597270,6212,2678550
800,2908,2598270,6212,2679550
801,2916,2599080,6212,2680360
801,2916,2599730,6212,2681010
801,2916,2600190,6212,2681470
801,2916,2601190,6212,2682470
801,2916,2601660,6212,2682940
801,2916,2602470,6212,2683750
801,2916,2603280,6212,2684560
801,2916,2603750,6212,2685030
801,2916,2604750,6212,2686030
802,2924,2605560,6212,2686840
802,2924,2606560,6212,2687840
802,2924,2606560,6212,2687840
802,2924,2607560,6212,2688840
802,2924,2607560,6212,2688840
802,2924,2608560,6212,2689840
802,2924,2609560,6212,2690840
802,2924,2609560,6212,2691840
802,2924,2610030,6212,2692310
802,2924,2611030,6212,2693310
802,2924,2611680,6212,2693960
802,2924,2612680,6212,2694960
803,2932,2613230,6212,2695510
803,2932,2613550,6212,2695830
803,2932,2614360,6212,2696640
803,2932,2614830,6212,2697110
803,2932,2615300,6212,2697580
803,2932,2616300,6212,2698580
803,2932,2617300,6212,2699580
803,2932,2618300,6212,2700580
803,2932,2618770,6212,2701050
803,2932,2619240,6212,2701520
803,2932,2619700,6212,2701980
804,2940,2620700,6212,2702980
804,2940,2621510,6212,2703790
804,2940,2622510,6212,2704790
804,2940,2623160,6212,2705440
804,2940,2623970,6212,2706250
804,2940,2624970,6212,2707250
804,2940,2624970,6212,2707250
804,2940,2624970,6212,2707250
804,2940,2625970,6212,2708250
804,2940,2626970,6212,2709250
804,2940,2626970,6212,2709250
804,2940,2627290,6212,2709570
804,2940,2627290,6212,2709570
804,2940,2627760,6212,2710040
804,2940,2627760,6212,2710040
805,2948,2628570,6212,2710850
805,2948,2629570,6212,2711850
805,2948,2630570,6212,2712850
805,2948,2630890,6212,2713170
805,2948,2631890,6212,2714170
805,2948,2632890,6212,2715170
805,2948,2633890,6212,2716170
805,2948,2633890,6212,2716170
805,2948,2634890,6212,2717170
805,2948,2635890,6212,2718170
806,2956,2636890,6212,2719170
806,2956,2637360,6212,2719640
806,2956,2637910,6212,2720190
806,2956,2638720,6212,2721000
806,2956,2639190,6212,2721470
806,2956,2640190,6212,2722470
806,2956,2641190,6212,2723470
806,2956,2641840,6212,2724120
806,2956,2642840,6212,2725120
807,2964,2643650,6212,2725930
807,2964,2644650,6212,2726930
807,2964,2645650,6212,2727930
807,2964,2646650,6212,2728930
807,2964,2646970,6212,2729250
807,2964,2647970,6212,2730250
807,2964,2648440,6212,2730720
807,2964,2649440,6212,2731720
807,2964,2649910,6212,2732190
807,2964,2649910,6212,2733190
807,2964,2650910,6212,2734190
808,2972,2651720,6212,2735000
808,2972,2651720,6212,2735000
808,2972,2652720,6212,2736000
808,2972,2653720,6212,2737000
808,2972,2654370,6212,2737650
808,2972,2655370,6212,2738650
808,2972,2655370,6212,2738650
808,2972,2655370,6212,2738650
808,2972,2656370,6212,2739650
808,2972,2657370,6212,2740650
808,2972,2658370,6212,2741650
808,2972,2658370,6212,2741650
808,2972,2658690,6212,2741970
808,2972,2659010,6212,2742290
809,2980,2660010,6212,2743290
809,2980,2660470,6212,2743750
809,2980,2661470,6212,2744750
809,2980,2662470,6212,2745750
809,2980,2663470,6212,2746750
810,2988,2664120,6212,2747400
810,2988,2665120,6212,2748400
810,2988,2665590,6212,2748870
810,2988,2666590,6212,2749870
810,2988,2667590,6212,2750870
810,2988,2668060,6212,2751340
810,2988,2669060,6212,2752340
810,2988,2669530,6212,2752810
810,2988,2669900,6212,2753180
811,2996,2670900,6212,2754180
811,2996,2671900,6212,2755180
811,2996,2672900,6212,2756180
812,3004,2673900,6212,2757180
812,3004,2674710,6212,2757990
812,3004,2675520,6212,2758800
812,3004,2675990,6212,2759270
812,3004,2676990,6212,2760270
812,3004,2677990,6212,2761270
812,3004,2677990,6212,2761270
812,3004,2678310,6212,2761590
813,3012,2686310,6212,2769590
813,3012,2687310,6212,2770590
813,3012,2687310,6212,2770590
813,3012,2688120,6212,2771400
813,3012,2689120,6212,2772400
813,3012,2690120,6212,2773400
813,3012,2690930,6212,2774210
813,3012,2691580,6212,2774860
813,3012,2692580,6212,2775860
813,3012,2693170,6212,2776450
813,3012,2693170,6212,2776450
813,3012,2694170,6212,2777450
813,3012,2694630,6212,2777910
813,3012,2694630,6212,2777910
814,3020,2694950,6212,2778230
814,3020,2695180,6212,2778460
814,3020,2695180,6212,2778460
814,3020,2696180,6212,2779460
814,3020,2696730,6212,2780010
814,3020,2697730,6212,2781010
814,3020,2698730,6212,2782010
814,3020,2699730,6212,2783010
814,3020,2699730,6212,2783010
814,3020,2700200,6212,2783480
814,3020,2701200,6212,2784480
815,3028,2702200,6212,2785480
815,3028,2702430,6212,2785710
815,3028,2703240,6212,2786520
815,3028,2704240,6212,2787520
815,3028,2704240,6212,2787520
815,3028,2704240,6212,2787520
815,3028,2705240,6212,2788520
815,3028,2706240,6212,2789520
815,3028,2707240,6212,2790520
815,3028,2707700,6212,2790980
815,3028,2708700,6212,2791980
815,3028,2709700,6212,2792980
816,3036,2710700,6212,2793980
816,3036,2710700,6212,2794980
816,3036,2711700,6212,2795980
816,3036,2712700,6212,2796980
816,3036,2713700,6212,2797980
816,3036,2714700,6212,2798980
816,3036,2715170,6212,2799450
816,3036,2715980,6212,2800260
816,3036,2716980,6212,2801260
817,3044,2717980,6212,2802260
817,3044,2718980,6212,2803260
817,3044,2719980,6212,2804260
817,3044,2720300,6212,2804580
817,3044,2720300,6212,2805580
817,3044,2720300,6212,2805580
817,3044,2721110,6212,2806390
817,3044,2722110,6212,2807390
817,3044,2722920,6212,2808200
817,3044,2722920,6212,2808200
817,3044,2723570,6212,2808850
817,3044,2724380,6212,2809660
817,3044,2724380,6212,2810310
818,3052,2725190,6212,2811120
818,3052,2726190,6212,2812120
818,3052,2727190,6212,2813120
818,3052,2727190,6212,2813590
818,3052,2727650,6212,2814050
818,3052,2728650,6212,2815050
818,3052,2729460,6212,2815860
818,3052,2729930,6212,2816330
818,3052,2729930,6212,2816330
818,3052,2730090,6212,2816490
818,3052,2731090,6212,2817490
818,3052,2731090,6212,2817490
818,3052,2732090,6212,2818490
819,3060,2733090,6212,2819490
819,3060,2734090,6212,2820490
819,3060,2734410,6212,2820810
819,3060,2734880,6212,2821280
819,3060,2735690,6212,2822090
819,3060,2736690,6212,2823090
819,3060,2737690,6212,2824090
819,3060,2737690,6212,2824090
819,3060,2738690,6212,2825090
819,3060,2739500,6212,2825900
819,3060,2740500,6212,2826900
819,3060,2740500,6212,2826900
820,3068,2740970,6212,2827370
820,3068,2741970,6212,2828370
820,3068,2742780,6212,2829180
820,3068,2742780,6212,2829180
820,3068,2742780,6212,2829180
820,3068,2743780,6212,2830180
820,3068,2744100,6212,2830500
820,3068,2744690,6212,2831090
820,3068,2745160,6212,2831560
820,3068,2745810,6212,2832210
820,3068,2746810,6212,2833210
820,3068,2747280,6212,2833680
821,3076,2748280,6212,2834680
821,3076,2748750,6212,2835150
821,3076,2749210,6212,2835610
822,3084,2750210,6212,2836610
822,3084,2751210,6212,2837610
822,3084,2751670,6212,2838070
822,3084,2751830,6212,2838230
822,3084,2752830,6212,2839230
822,3084,2752830,6212,2840230
822,3084,2753830,6212,2841230
822,3084,2754300,6212,2841700
822,3084,2755110,6212,2842510
822,3084,2755920,6212,2843320
822,3084,2756920,6212,2844320
822,3084,2756920,6212,2844320
822,3084,2757920,6212,2845320
822,3084,2758920,6212,2846320
822,3084,2758920,6212,2846320
822,3084,2759920,6212,2847320
822,3084,2759920,6212,2847320
822,3084,2760920,6212,2848320
823,3092,2768920,6212,2856320
823,3092,2769920,6212,2857320
824,3100,2770920,6212,2858320
824,3100,2771920,6212,2859320
824,3100,2772920,6212,2860320
824,3100,2772970,6212,2860370
824,3100,2773780,6212,2861180
824,3100,2774000,6212,2861400
824,3100,2775000,6212,2862400
824,3100,2776000,6212,2863400
824,3100,2776810,6212,2864210
824,3100,2777810,6212,2865210
825,3108,2778810,6212,2866210
825,3108,2779810,6212,2867210
825,3108,2780270,6212,2867670
825,3108,2781270,6212,2868670
825,3108,2782270,6212,2869670
825,3108,2782270,6212,2869670
825,3108,2782270,6212,2870670
825,3108,2783270,6212,2871670
825,3108,2784080,6212,2872480
825,3108,2785080,6212,2873480
826,3116,2785890,6212,2874290
826,3116,2785890,6212,2874290
826,3116,2786890,6212,2875290
826,3116,2787890,6212,2876290
826,3116,2788890,6212,2877290
826,3116,2789890,6212,2878290
827,3124,2790890,6212,2879290
827,3124,2791700,6212,2880100
827,3124,2791700,6212,2880750
827,3124,2791700,6212,2880750
827,3124,2791700,6212,2880750
827,3124,2791920,6212,2880970
827,3124,2792920,6212,2881970
827,3124,2793920,6212,2882970
827,3124,2794920,6212,2883970
827,3124,2795920,6212,2884970
827,3124,2796920,6212,2885970
827,3124,2797920,6212,2886970
827,3124,2798920,6212,2887970
827,3124,2799920,6212,2888970
827,3124,2799920,6212,2888970
827,3124,2800920,6212,2889970
827,3124,2801240,6212,2890290
827,3124,2802240,6212,2891290
827,3124,2803240,6212,2892290
828,3132,2804240,6212,2893290
828,3132,2805240,6212,2894290
828,3132,2806050,6212,2895100
828,3132,2807050,6212,2896100
828,3132,2808050,6212,2897100
828,3132,2808050,6212,2897750
828,3132,2809050,6212,2898750
828,3132,2809520,6212,2899220
828,3132,2810520,6212,2900220
829,3140,2811520,6212,2901220
829,3140,2812520,6212,2902220
829,3140,2816520,6212,2906220
829,3140,2817330,6212,2907030
829,3140,2818140,6212,2907840
829,3140,2819140,6212,2908840
829,3140,2819460,6212,2909160
830,3148,2820460,6212,2910160
830,3148,2820690,6212,2910390
830,3148,2820690,6212,2910390
830,3148,2821690,6212,2911390
830,3148,2822160,6212,2911860
830,3148,2822630,6212,2912330
830,3148,2823100,6212,2912800
830,3148,2824100,6212,2913800
830,3148,2824910,6212,2914610
830,3148,2825380,6212,2915080
830,3148,2826380,6212,2916080
830,3148,2826380,6212,2916080
830,3148,2826380,6212,2916080
831,3156,2827380,6212,2917080
831,3156,2827700,6212,2917400
831,3156,2827700,6212,2917400
831,3156,2828020,6212,2917720
831,3156,2828390,6212,2918090
831,3156,2829390,6212,2919090
831,3156,2829850,6212,2919550
831,3156,2830850,6212,2920550
831,3156,2831850,6212,2921550
831,3156,2832850,6212,2922550
831,3156,2833850,6212,2923550
832,3164,2834660,6212,2924360
832,3164,2835660,6212,2925360
832,3164,2836470,6212,2926170
832,3164,2837470,6212,2927170
832,3164,2838470,6212,2928170
832,3164,2839280,6212,2928980
832,3164,2840280,6212,2929980
832,3164,2840750,6212,2930450
833,3172,2841750,6212,2931450
833,3172,2842750,6212,2932450
833,3172,2843750,6212,2933450
833,3172,2843750,6212,2933450
833,3172,2844750,6212,2934450
833,3172,2844750,6212,2934450
833,3172,2845750,6212,2935450
833,3172,2846070,6212,2935770
833,3172,2847070,6212,2936770
833,3172,2848070,6212,2937770
833,3172,2848070,6212,2938580
833,3172,2848390,6212,2938900
834,3180,2849390,6212,2939900
834,3180,2849390,6212,2939900
834,3180,2850390,6212,2940900
834,3180,2850710,6212,2941220
834,3180,2851520,6212,2942030
834,3180,2851980,6212,2942490
834,3180,2852980,6212,2943490
834,3180,2852980,6212,2944300
834,3180,2853450,6212,2944770
834,3180,2853920,6212,2945240
834,3180,2854470,6212,2945790
834,3180,2854940,6212,2946260
834,3180,2854940,6212,2946580
834,3180,2855260,6212,2946900
834,3180,2856070,6212,2947710
834,3180,2856070,6212,2948360
835,3188,2857070,6212,2949360
835,3188,2857070,6212,2949360
835,3188,2858070,6212,2950360
835,3188,2858390,6212,2950680
835,3188,2859390,6212,2951680
835,3188,2860390,6212,2952680
835,3188,2860860,6212,2953150
835,3188,2861860,6212,2954150
835,3188,2862670,6212,2954960
835,3188,2863320,6212,2955610
836,3196,2864320,6212,2956610
836,3196,2865320,6212,2957610
836,3196,2865640,6212,2957930
836,3196,2865640,6212,2957930
836,3196,2866100,6212,2958390
836,3196,2867100,6212,2959390
836,3196,2867910,6212,2960200
836,3196,2868380,6212,2960670
836,3196,2869380,6212,2961670
836,3196,2870380,6212,2962670
836,3196,2871190,6212,2963480
837,3204,2872000,6212,2964290
837,3204,2872000,6212,2964290
837,3204,2872810,6212,2965100
837,3204,2873620,6212,2965910
837,3204,2874620,6212,2966910
837,3204,2875620,6212,2967910
837,3204,2876090,6212,2968380
837,3204,2877090,6212,2969380
837,3204,2877410,6212,2969700
837,3204,2878410,6212,2970700
838,3212,2879410,6212,2971700
838,3212,2879880,6212,2972170
838,3212,2880690,6212,2972980
838,3212,2881690,6212,2973980
838,3212,2882500,6212,2974790
838,3212,2883310,6212,2975600
838,3212,2883780,6212,2976070
838,3212,2884780,6212,2977070
838,3212,2885590,6212,2977880
839,3220,2886590,6212,2978880
839,3220,2886590,6212,2979880
839,3220,2886590,6212,2979880
839,3220,2887240,6212,2980530
839,3220,2888240,6212,2981530
839,3220,2888560,6212,2981850
839,3220,2888880,6212,2982170
839,3220,2889880,6212,2983170
839,3220,2890690,6212,2983980
839,3220,2891690,6212,2984980
839,3220,2892010,6212,2985300
840,3228,2893010,6212,2986300
840,3228,2893820,6212,2987110
840,3228,2894820,6212,2988110
840,3228,2895820,6212,2989110
840,3228,2899820,6212,2993110
840,3228,2900470,6212,2993760
840,3228,2901280,6212,2994570
841,3236,2902090,6212,2995380
841,3236,2903090,6212,2996380
841,3236,2904090,6212,2997380
841,3236,2904560,6212,2997850
841,3236,2905030,6212,2998320
841,3236,2905030,6212,2998320
841,3236,2906030,6212,2999320
841,3236,2907030,6212,3000320
841,3236,2908030,6212,3001320
841,3236,2908030,6212,3001320
841,3236,2908840,6212,3002130
841,3236,2909060,6212,3002350
842,3244,2910060,6212,3003350
842,3244,2910870,6212,3004160
842,3244,2911870,6212,3005160
842,3244,2912870,6212,3006160
842,3244,2913340,6212,3006630
842,3244,2914340,6212,3007630
842,3244,2914340,6212,3007630
842,3244,2914340,6212,3007630
842,3244,2915340,6212,3008630
842,3244,2916340,6212,3009630
842,3244,2916810,6212,3010100
843,3252,2917810,6212,3011100
843,3252,2918270,6212,3011560
843,3252,2919270,6212,3012560
843,3252,2920270,6212,3013560
843,3252,2920740,6212,3014030
843,3252,2921740,6212,3015030
843,3252,2922740,6212,3016030
843,3252,2923740,6212,3017030
843,3252,2924550,6212,3017840
844,3260,2925550,6212,3018840
844,3260,2925770,6212,3019060
844,3260,2926090,6212,3019380
844,3260,2926090,6212,3019380
844,3260,2926900,6212,3020190
844,3260,2927900,6212,3021190
844,3260,2928450,6212,3021740
844,3260,2929450,6212,3022740
844,3260,2930450,6212,3023740
844,3260,2931100,6212,3024390
844,3260,2931420,6212,3024710
845,3268,2932230,6212,3025520
845,3268,2933230,6212,3026520
845,3268,2933710,6212,3027000
845,3268,2934710,6212,3028000
845,3268,2935710,6212,3029000
845,3268,2936710,6212,3030000
845,3268,2937300,6212,3030590
845,3268,2937620,6212,3030910
845,3268,2937620,6212,3030910
845,3268,2938620,6212,3031910
846,3276,2939430,6212,3032720
846,3276,2939900,6212,3033190
846,3276,2940710,6212,3034000
846,3276,2940710,6212,3034000
846,3276,2940710,6212,3034000
846,3276,2941300,6212,3034590
