ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
615,3153,705990,6212,705990
615,3153,705990,6212,705990
616,3161,706310,6212,706310
617,3169,706780,6212,706780
617,3169,707590,6212,707590
617,3169,708400,6212,708400
618,3171,708870,6212,708870
618,3171,709340,6212,709340
619,3173,709340,6212,709340
619,3173,709810,6212,709810
619,3173,710810,6212,710810
620,3181,711810,6212,711810
621,3189,712810,6212,712810
622,3191,713810,6212,713810
623,3199,713810,6212,713810
624,3207,713810,6212,713810
625,3211,714810,6212,714810
625,3211,715810,6212,715810
626,3219,716810,6212,716810
626,3219,717810,6212,717810
626,3219,718620,6212,718620
627,3223,719620,6212,719620
627,3223,720620,6212,720620
627,3223,721620,6212,721620
628,3225,722620,6212,722620
629,3233,723430,6212,723430
629,3233,724430,6212,724430
629,3233,725430,6212,725430
629,3233,726430,6212,726430
630,3237,727240,6212,727240
631,3245,727240,6212,727240
632,3253,728240,6212,728240
632,3253,729240,6212,729240
632,3253,729710,6212,729710
632,3253,730300,6212,730300
633,3255,731300,6212,731300
634,3257,731300,6212,731300
634,3257,732300,6212,732300
634,3257,733300,6212,733300
634,3257,734300,6212,734300
634,3257,734300,6212,734300
634,3257,735110,6212,735110
635,3265,735110,6212,735110
636,3267,735110,6212,735110
637,3271,735110,6212,735110
638,3273,735570,6212,735570
638,3273,736570,6212,736570
639,3275,737570,6212,737570
640,3283,737790,6212,737790
641,3291,738260,6212,738260
641,3291,738260,6212,738260
641,3291,738730,6212,738730
641,3291,739730,6212,739730
641,3291,739730,6212,739730
642,3293,740730,6212,740730
642,3293,741730,6212,741730
643,3301,741730,6212,741730
643,3301,742730,6212,742730
643,3301,742840,6212,742840
644,3303,743840,6212,743840
645,3305,744840,6212,744840
645,3305,744840,6212,744840
645,3305,745840,6212,745840
646,3309,746310,6212,746310
646,3309,746310,6212,746310
646,3309,747310,6212,747310
647,3317,748120,6212,748120
648,3318,748120,6212,748120
649,3326,748930,6212,748930
650,3334,749930,6212,749930
651,3336,750930,6212,750930
651,3336,750930,6212,750930
651,3336,751400,6212,751400
652,3338,752400,6212,752400
652,3338,752400,6212,752400
652,3338,752400,6212,752400
652,3338,753400,6212,753400
652,3338,753870,6212,753870
653,3346,754870,6212,754870
653,3346,755190,6212,755190
654,3348,756000,6212,756000
654,3348,757000,6212,757000
655,3356,757000,6212,757000
656,3358,758000,6212,758000
657,3366,758650,6212,758650
658,3374,759460,6212,759460
659,3376,760460,6212,760460
659,3376,760570,6212,760570
660,3384,761570,6212,761570
661,3392,761570,6212,761570
662,3394,761570,6212,761570
663,3396,762570,6212,762570
664,3404,763380,6212,763380
665,3412,764380,6212,764380
666,3414,764850,6212,764850
666,3414,764850,6212,764850
667,3416,765320,6212,765320
668,3424,766320,6212,766320
669,3426,766970,6212,766970
669,3426,766970,6212,766970
669,3426,767320,6212,767320
669,3426,767790,6212,767790
670,3430,768340,6212,768340
670,3430,769340,6212,769340
671,3438,770340,6212,770340
671,3438,771340,6212,771340
671,3438,771670,6212,771670
671,3438,772670,6212,772670
671,3438,773480,6212,773480
672,3440,773950,6212,773950
673,3442,774270,6212,774270
673,3442,774740,6212,774740
674,3450,775740,6212,775740
675,3458,776740,6212,776740
675,3458,777390,6212,777390
675,3458,778390,6212,778390
676,3466,779390,6212,779390
677,3474,780390,6212,780390
677,3474,781390,6212,781390
677,3474,782390,6212,782390
678,3482,783390,6212,783390
678,3482,784390,6212,784390
678,3482,785390,6212,785390
679,3484,786390,6212,786390
680,3492,787390,6212,787390
681,3500,788390,6212,788390
682,3502,789390,6212,789390
683,3503,790200,6212,790200
684,3505,791200,6212,791200
684,3505,792200,6212,792200
684,3505,793200,6212,793200
685,3507,793520,6212,793520
686,3509,793840,6212,793840
686,3509,794840,6212,794840
686,3509,795840,6212,795840
686,3509,796840,6212,796840
686,3509,797840,6212,797840
686,3509,797840,6212,797840
687,3517,798650,6212,798650
687,3517,799460,6212,799460
687,3517,800460,6212,800460
688,3519,801460,6212,801460
689,3521,802270,6212,802270
690,3529,803270,6212,803270
690,3529,804270,6212,804270
690,3529,805080,6212,805080
691,3537,805890,6212,805890
691,3537,805890,6212,805890
692,3545,813890,6212,813890
693,3553,814890,6212,814890
694,3561,815540,6212,815540
695,3563,816540,6212,816540
696,3571,817350,6212,817350
697,3573,818350,6212,818350
698,3581,818820,6212,818820
698,3581,819820,6212,819820
699,3589,819820,6212,819820
699,3589,819820,6212,819820
699,3589,820820,6212,820820
699,3589,821050,6212,821050
699,3589,821050,6212,821050
700,3591,822050,6212,822050
701,3599,823050,6212,823050
702,3607,823050,6212,823050
702,3607,824050,6212,824050
703,3609,824700,6212,824700
704,3611,825170,6212,825170
704,3611,825640,6212,825640
704,3611,826450,6212,826450
704,3611,826920,6212,826920
704,3611,827920,6212,827920
704,3611,828920,6212,828920
704,3611,829920,6212,829920
705,3619,830920,6212,830920
706,3627,831920,6212,831920
707,3629,832920,6212,832920
708,3631,833920,6212,833920
709,3639,833920,6212,833920
709,3639,834920,6212,834920
709,3639,835920,6212,835920
709,3639,836730,6212,836730
710,3643,837730,6212,837730
711,3651,838730,6212,838730
712,3659,846730,6212,846730
712,3659,846890,6212,846890
713,3661,847890,6212,847890
714,3663,848350,6212,848350
714,3663,848820,6212,848820
714,3663,849820,6212,849820
715,3671,850630,6212,850630
716,3679,851630,6212,851630
716,3679,852630,6212,852630
717,3687,853630,6212,853630
717,3687,854100,6212,854100
717,3687,854910,6212,854910
718,3689,855910,6212,855910
718,3689,856910,6212,856910
718,3689,857910,6212,857910
718,3689,858910,6212,858910
719,3691,859500,6212,859500
719,3691,859960,6212,859960
720,3699,860960,6212,860960
720,3699,861960,6212,861960
720,3699,861960,6212,861960
720,3699,862960,6212,862960
720,3699,863960,6212,863960
721,3707,864960,6212,864960
721,3707,865960,6212,865960
721,3707,866430,6212,866430
721,3707,866430,6212,866430
721,3707,867430,6212,867430
722,3709,867750,6212,867750
723,3717,868560,6212,868560
723,3717,869560,6212,869560
724,3725,869560,6212,869560
724,3725,869560,6212,869560
724,3725,870370,6212,870370
725,3733,871370,6212,871370
725,3733,872370,6212,872370
726,3735,872830,6212,872830
727,3743,873200,6212,873200
727,3743,873750,6212,873750
728,3751,874220,6212,874220
729,3753,874690,6212,874690
729,3753,875010,6212,875010
729,3753,876010,6212,876010
730,3755,876480,6212,876480
730,3755,877030,6212,877030
730,3755,877350,6212,877350
730,3755,878350,6212,878350
731,3759,879350,6212,879350
731,3759,880160,6212,880160
732,3767,881160,6212,881160
732,3767,881630,6212,881630
733,3775,882630,6212,882630
734,3777,883630,6212,883630
735,3785,884630,6212,884630
735,3785,885280,6212,885280
735,3785,885440,6212,885440
735,3785,885440,6212,885440
736,3793,887440,6212,887440
736,3793,888440,6212,888440
737,3795,889440,6212,889440
737,3795,890440,6212,890440
737,3795,891440,6212,891440
737,3795,892440,6212,892440
738,3803,893440,6212,893440
739,3811,894440,6212,894440
740,3813,895440,6212,895440
741,3821,896440,6212,896440
742,3829,897440,6212,897440
743,3831,897760,6212,897760
743,3831,905760,6212,905760
743,3831,906760,6212,906760
743,3831,907760,6212,907760
743,3831,908760,6212,908760
744,3833,909760,6212,909760
744,3833,910080,6212,910080
744,3833,911080,6212,911080
744,3833,911080,6212,911080
745,3841,911730,6212,911730
745,3841,911730,6212,911730
746,3849,919730,6212,919730
747,3857,920730,6212,920730
748,3865,921540,6212,921540
748,3865,922540,6212,922540
749,3873,923540,6212,923540
749,3873,923910,6212,923910
750,3874,924910,6212,924910
751,3876,925140,6212,925140
751,3876,925140,6212,925140
752,3878,926140,6212,926140
752,3878,926140,6212,926140
752,3878,927140,6212,927140
752,3878,928140,6212,928140
753,3886,928370,6212,928370
753,3886,929180,6212,929180
754,3888,930180,6212,930180
755,3896,930410,6212,930410
756,3898,930880,6212,930880
757,3906,930880,6212,930880
757,3906,931880,6212,931880
758,3910,931880,6212,931880
759,3912,932690,6212,932690
760,3920,933690,6212,933690
760,3920,934690,6212,934690
760,3920,935690,6212,935690
761,3922,935690,6212,935690
761,3922,935690,6212,935690
762,3930,936690,6212,936690
763,3932,937690,6212,937690
763,3932,937690,6212,937690
764,3934,938150,6212,938150
764,3934,938960,6212,938960
765,3936,938960,6212,938960
765,3936,939960,6212,939960
766,3938,939960,6212,939960
766,3938,940430,6212,940430
766,3938,941430,6212,941430
766,3938,942430,6212,942430
767,3946,944430,6212,944430
768,3948,945430,6212,945430
768,3948,945540,6212,945540
768,3948,945540,6212,945540
769,3950,946540,6212,946540
769,3950,947540,6212,947540
769,3950,948540,6212,948540
769,3950,949010,6212,949010
770,3958,953010,6212,953010
770,3958,953380,6212,953380
771,3960,953700,6212,953700
772,3968,954700,6212,954700
772,3968,955700,6212,955700
772,3968,956020,6212,956020
773,3976,957020,6212,957020
774,3984,957830,6212,957830
775,3986,958830,6212,958830
776,3988,959830,6212,959830
777,3996,960300,6212,960300
778,4004,961300,6212,961300
779,4012,962300,6212,962300
779,4012,962770,6212,962770
780,4014,963240,6212,963240
780,4014,964240,6212,964240
781,4022,965240,6212,965240
781,4022,966050,6212,966050
781,4022,967050,6212,967050
782,4030,967050,6212,967050
782,4030,967860,6212,967860
782,4030,968320,6212,968320
782,4030,969320,6212,969320
783,4038,969320,6212,969320
783,4038,969320,6212,969320
784,4046,970320,6212,970320
784,4046,970320,6212,970320
784,4046,970790,6212,970790
785,4048,971790,6212,971790
785,4048,972790,6212,972790
786,4050,973110,6212,973110
787,4058,981110,6212,981110
787,4058,982110,6212,982110
787,4058,983110,6212,983110
787,4058,983110,6212,983110
787,4058,984110,6212,984110
788,4060,984920,6212,984920
789,4062,985920,6212,985920
789,4062,986920,6212,986920
789,4062,987920,6212,987920
789,4062,988920,6212,988920
789,4062,989920,6212,989920
790,4064,990730,6212,990730
791,4072,991730,6212,991730
791,4072,992730,6212,992730
791,4072,992730,6212,992730
791,4072,993730,6212,993730
791,4072,994200,6212,994200
791,4072,995200,6212,995200
791,4072,996200,6212,996200
791,4072,997200,6212,997200
792,4074,998010,6212,998010
793,4076,999010,6212,999010
793,4076,1000010,6212,1000010
794,4084,1008010,6212,1008010
795,4092,1008480,6212,1008480
795,4092,1009480,6212,1009480
795,4092,1009480,6212,1009480
796,4096,1010480,6212,1010480
797,4104,1018480,6212,1018480
798,4108,1019480,6212,1019480
798,4108,1020480,6212,1020480
798,4108,1021290,6212,1021290
799,4116,1022290,6212,1022290
799,4116,1022290,6212,1022290
799,4116,1024290,6212,1024290
800,4124,1032290,6212,1032290
801,4132,1033100,6212,1033100
802,4140,1033570,6212,1033570
802,4140,1034570,6212,1034570
803,4142,1035120,6212,1035120
804,4150,1036120,6212,1036120
804,4150,1036440,6212,1036440
804,4150,1036910,6212,1036910
804,4150,1037910,6212,1037910
805,4152,1038910,6212,1038910
806,4160,1038910,6212,1038910
806,4160,1039910,6212,1039910
807,4168,1040910,6212,1040910
807,4168,1041720,6212,1041720
808,4170,1042720,6212,1042720
808,4170,1043530,6212,1043530
808,4170,1044180,6212,1044180
808,4170,1044990,6212,1044990
809,4172,1044990,6212,1044990
810,4180,1045800,6212,1045800
811,4182,1046270,6212,1046270
812,4190,1046590,6212,1046590
812,4190,1047590,6212,1047590
812,4190,1048590,6212,1048590
812,4190,1049590,6212,1049590
812,4190,1050590,6212,1050590
812,4190,1051060,6212,1051060
813,4198,1051530,6212,1051530
813,4198,1052530,6212,1052530
814,4200,1053180,6212,1053180
814,4200,1053830,6212,1053830
815,4208,1054830,6212,1054830
816,4216,1055150,6212,1055150
816,4216,1056150,6212,1056150
817,4218,1057150,6212,1057150
817,4218,1057960,6212,1057960
818,4226,1058960,6212,1058960
818,4226,1059960,6212,1059960
819,4234,1059960,6212,1059960
820,4236,1060960,6212,1060960
820,4236,1061770,6212,1061770
820,4236,1061770,6212,1061770
820,4236,1062580,6212,1062580
821,4238,1063230,6212,1063230
821,4238,1063700,6212,1063700
821,4238,1064170,6212,1064170
821,4238,1065170,6212,1065170
822,4240,1066170,6212,1066170
823,4242,1067170,6212,1067170
824,4244,1068170,6212,1068170
825,4252,1069170,6212,1069170
826,4260,1070170,6212,1070170
826,4260,1071170,6212,1071170
827,4268,1072170,6212,1072170
827,4268,1073170,6212,1073170
827,4268,1074170,6212,1074170
828,4270,1074640,6212,1074640
828,4270,1075640,6212,1075640
828,4270,1076290,6212,1076290
828,4270,1077100,6212,1077100
828,4270,1077100,6212,1077100
828,4270,1078100,6212,1078100
828,4270,1078260,6212,1078260
828,4270,1079260,6212,1079260
829,4272,1080070,6212,1080070
829,4272,1081070,6212,1081070
830,4280,1081880,6212,1081880
830,4280,1083880,6212,1083880
830,4280,1084880,6212,1084880
830,4280,1085880,6212,1085880
830,4280,1086690,6212,1086690
830,4280,1087690,6212,1087690
830,4280,1088500,6212,1088500
830,4280,1089500,6212,1089500
830,4280,1089960,6212,1089960
831,4288,1090960,6212,1090960
831,4288,1090960,6212,1090960
831,4288,1091960,6212,1091960
831,4288,1091960,6212,1091960
832,4290,1092960,6212,1092960
833,4292,1093960,6212,1093960
834,4294,1094770,6212,1094770
834,4294,1094990,6212,1094990
834,4294,1095150,6212,1095150
834,4294,1096150,6212,1096150
834,4294,1097150,6212,1097150
835,4296,1097620,6212,1097620
835,4296,1098270,6212,1098270
836,4304,1099270,6212,1099270
837,4312,1100270,6212,1100270
838,4320,1100590,6212,1100590
839,4322,1101590,6212,1101590
839,4322,1102240,6212,1102240
839,4322,1103240,6212,1103240
839,4322,1103240,6212,1103240
839,4322,1104240,6212,1104240
839,4322,1105240,6212,1105240
840,4324,1105890,6212,1105890
840,4324,1106210,6212,1106210
840,4324,1107210,6212,1107210
840,4324,1108210,6212,1108210
840,4324,1109210,6212,1109210
840,4324,1109680,6212,1109680
841,4326,1110490,6212,1110490
841,4326,1111300,6212,1111300
842,4328,1111770,6212,1111770
842,4328,1111770,6212,1111770
842,4328,1111770,6212,1111770
842,4328,1112770,6212,1112770
842,4328,1113580,6212,1113580
842,4328,1113580,6212,1113580
842,4328,1113580,6212,1113580
843,4336,1114580,6212,1114580
843,4336,1114900,6212,1114900
843,4336,1115710,6212,1115710
843,4336,1116520,6212,1116520
843,4336,1117520,6212,1117520
844,4344,1118330,6212,1118330
845,4346,1119330,6212,1119330
845,4346,1119980,6212,1119980
845,4346,1119980,6212,1119980
845,4346,1120300,6212,1120300
846,4354,1120770,6212,1120770
846,4354,1121580,6212,1121580
846,4354,1121900,6212,1121900
846,4354,1121900,6212,1121900
846,4354,1121900,6212,1121900
846,4354,1122900,6212,1122900
846,4354,1123900,6212,1123900
846,4354,1124900,6212,1124900
846,4354,1125900,6212,1125900
846,4354,1126900,6212,1126900
846,4354,1127900,6212,1127900
846,4354,1128900,6212,1128900
846,4354,1129130,6212,1129130
846,4354,1130130,6212,1130130
847,4356,1130940,6212,1130940
848,4364,1130940,6212,1130940
848,4364,1131940,6212,1131940
848,4364,1131940,6212,1131940
849,4372,1132940,6212,1132940
849,4372,1133310,6212,1133310
850,4380,1134310,6212,1134310
851,4388,1134310,6212,1134310
852,4390,1134780,6212,1134780
853,4398,1135250,6212,1135250
853,4398,1136060,6212,1136060
853,4398,1136430,6212,1136430
853,4398,1136540,6212,1136540
853,4398,1137540,6212,1137540
854,4406,1138540,6212,1138540
854,4406,1139540,6212,1139540
854,4406,1139540,6212,1139540
855,4408,1140540,6212,1140540
856,4410,1141350,6212,1141350
856,4410,1141820,6212,1141820
857,4412,1142820,6212,1142820
857,4412,1143140,6212,1143140
857,4412,1143140,6212,1143140
858,4414,1144140,6212,1144140
859,4416,1144140,6212,1144140
859,4416,1144600,6212,1144600
859,4416,1145410,6212,1145410
859,4416,1145880,6212,1145880
859,4416,1146690,6212,1146690
859,4416,1146690,6212,1146690
859,4416,1147690,6212,1147690
860,4424,1155690,6212,1155690
860,4424,1155690,6212,1155690
861,4432,1156690,6212,1156690
861,4432,1156910,6212,1156910
861,4432,1157910,6212,1157910
861,4432,1158720,6212,1158720
861,4432,1159720,6212,1159720
861,4432,1160040,6212,1160040
861,4432,1160040,6212,1160040
862,4440,1164040,6212,1164040
862,4440,1165040,6212,1165040
862,4440,1165040,6212,1165040
862,4440,1165850,6212,1165850
863,4448,1166310,6212,1166310
863,4448,1167310,6212,1167310
863,4448,1167540,6212,1167540
864,4450,1168540,6212,1168540
864,4450,1169540,6212,1169540
864,4450,1170010,6212,1170010
864,4450,1171010,6212,1171010
864,4450,1171480,6212,1171480
864,4450,1172480,6212,1172480
865,4452,1173290,6212,1173290
866,4454,1174290,6212,1174290
866,4454,1175290,6212,1175290
866,4454,1176290,6212,1176290
866,4454,1177290,6212,1177290
866,4454,1178100,6212,1178100
867,4456,1179100,6212,1179100
867,4456,1180100,6212,1180100
868,4458,1181100,6212,1181100
868,4458,1181100,6212,1181100
868,4458,1182100,6212,1182100
869,4466,1182910,6212,1182910
869,4466,1183910,6212,1183910
870,4468,1183910,6212,1183910
870,4468,1183910,6212,1183910
871,4470,1184910,6212,1184910
871,4470,1185910,6212,1185910
871,4470,1186720,6212,1186720
871,4470,1187720,6212,1187720
872,4478,1188720,6212,1188720
872,4478,1189720,6212,1189720
872,4478,1190530,6212,1190530
872,4478,1191530,6212,1191530
872,4478,1192000,6212,1192000
872,4478,1193000,6212,1193000
872,4478,1193470,6212,1193470
872,4478,1193930,6212,1193930
872,4478,1194930,6212,1194930
873,4480,1195390,6212,1195390
874,4482,1196390,6212,1196390
874,4482,1197390,6212,1197390
874,4482,1198390,6212,1198390
874,4482,1198390,6212,1198390
874,4482,1199390,6212,1199390
874,4482,1200040,6212,1200040
874,4482,1200850,6212,1200850
874,4482,1201660,6212,1201660
875,4490,1202130,6212,1202130
875,4490,1202450,6212,1202450
875,4490,1202450,6212,1202450
875,4490,1203450,6212,1203450
875,4490,1204450,6212,1204450
875,4490,1205100,6212,1205100
875,4490,1205100,6212,1205100
875,4490,1205100,6212,1205100
875,4490,1206100,6212,1206100
875,4490,1207100,6212,1207100
875,4490,1207100,6212,1207100
875,4490,1207750,6212,1207750
875,4490,1208750,6212,1208750
875,4490,1208750,6212,1208750
875,4490,1209070,6212,1209070
875,4490,1210070,6212,1210070
876,4492,1210880,6212,1210880
876,4492,1210880,6212,1210880
876,4492,1211880,6212,1211880
876,4492,1212880,6212,1212880
877,4494,1213690,6212,1213690
877,4494,1214690,6212,1214690
878,4496,1214690,6212,1214690
878,4496,1215340,6212,1215340
878,4496,1215660,6212,1215660
878,4496,1216660,6212,1216660
878,4496,1217660,6212,1217660
878,4496,1218660,6212,1218660
879,4498,1219130,6212,1219130
879,4498,1220130,6212,1220130
879,4498,1221130,6212,1221130
879,4498,1222130,6212,1222130
879,4498,1223130,6212,1223130
879,4498,1224130,6212,1224130
879,4498,1225130,6212,1225130
879,4498,1225940,6212,1225940
879,4498,1226940,6212,1226940
880,4506,1227410,6212,1227410
880,4506,1227960,6212,1227960
880,4506,1227960,6212,1227960
881,4507,1228190,6212,1228190
881,4507,1229190,6212,1229190
882,4509,1230000,6212,1230000
882,4509,1231000,6212,1231000
882,4509,1232000,6212,1232000
882,4509,1233000,6212,1233000
882,4509,1234000,6212,1234000
883,4511,1234810,6212,1234810
884,4512,1235130,6212,1235130
884,4512,1235600,6212,1235600
884,4512,1235600,6212,1235600
884,4512,1236600,6212,1236600
884,4512,1237600,6212,1237600
885,4520,1238600,6212,1238600
885,4520,1239600,6212,1239600
885,4520,1239920,6212,1239920
886,4522,1240730,6212,1240730
886,4522,1240730,6212,1240730
886,4522,1241730,6212,1241730
887,4530,1242190,6212,1242190
887,4530,1243190,6212,1243190
887,4530,1243660,6212,1243660
887,4530,1245660,6212,1245660
888,4532,1246660,6212,1246660
888,4532,1247130,6212,1247130
889,4540,1248130,6212,1248130
889,4540,1248130,6212,1248130
889,4540,1248940,6212,1248940
890,4548,1249590,6212,1249590
891,4550,1250060,6212,1250060
891,4550,1251060,6212,1251060
892,4552,1251610,6212,1251610
892,4552,1252080,6212,1252080
892,4552,1253080,6212,1253080
893,4554,1253400,6212,1253400
893,4554,1254400,6212,1254400
893,4554,1255400,6212,1255400
894,4562,1255870,6212,1255870
894,4562,1256680,6212,1256680
894,4562,1256680,6212,1256680
894,4562,1257270,6212,1257270
895,4570,1258080,6212,1258080
896,4578,1258890,6212,1258890
896,4578,1258890,6212,1258890
897,4586,1259890,6212,1259890
897,4586,1260700,6212,1260700
897,4586,1260810,6212,1260810
897,4586,1260970,6212,1260970
897,4586,1261970,6212,1261970
897,4586,1262560,6212,1262560
898,4594,1263030,6212,1263030
898,4594,1263840,6212,1263840
899,4602,1264840,6212,1264840
899,4602,1265160,6212,1265160
899,4602,1265160,6212,1265160
899,4602,1265630,6212,1265630
899,4602,1266630,6212,1266630
900,4610,1267630,6212,1267630
901,4618,1268630,6212,1268630
901,4618,1268630,6212,1268630
902,4620,1269440,6212,1269440
902,4620,1269600,6212,1269600
902,4620,1270410,6212,1270410
902,4620,1271410,6212,1271410
903,4628,1271730,6212,1271730
903,4628,1271730,6212,1271730
904,4630,1271890,6212,1271890
904,4630,1272890,6212,1272890
904,4630,1273890,6212,1273890
905,4638,1274700,6212,1274700
905,4638,1275700,6212,1275700
905,4638,1275700,6212,1275700
905,4638,1277700,6212,1277700
905,4638,1278700,6212,1278700
905,4638,1279170,6212,1279170
905,4638,1279980,6212,1279980
905,4638,1279980,6212,1279980
906,4646,1280530,6212,1280530
907,4648,1280530,6212,1280530
907,4648,1280530,6212,1280530
907,4648,1280530,6212,1280530
908,4656,1281530,6212,1281530
908,4656,1282530,6212,1282530
908,4656,1283530,6212,1283530
908,4656,1284340,6212,1284340
908,4656,1284710,6212,1284710
908,4656,1285710,6212,1285710
908,4656,1285930,6212,1285930
908,4656,1285930,6212,1285930
908,4656,1286930,6212,1286930
909,4664,1287740,6212,1287740
909,4664,1287740,6212,1287740
909,4664,1288740,6212,1288740
909,4664,1289740,6212,1289740
909,4664,1289740,6212,1289740
909,4664,1290210,6212,1290210
910,4672,1291210,6212,1291210
911,4674,1291210,6212,1291210
912,4682,1291210,6212,1291210
913,4684,1292210,6212,1292210
914,4692,1292370,6212,1292370
