ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
911230.46,15.87,2.53,340207.24,5.92
911646.09,15.88,2.53,340429.94,5.93
911806.61,15.88,2.54,340467.76,5.93
911658.14,15.88,2.54,340452.72,5.93
911707.09,15.89,2.54,340017.05,5.92
911558.62,15.89,2.54,339904.64,5.92
911598.85,15.89,2.55,339984.75,5.93
911639.09,15.89,2.55,340064.86,5.93
912014.23,15.9,2.56,340146.53,5.93
911986.06,15.9,2.56,340133.16,5.93
911837.58,15.9,2.56,340016.7,5.93
911877.82,15.9,2.56,340096.81,5.93
912147.05,15.91,2.57,340474.82,5.94
912147.05,15.91,2.57,340410.42,5.94
911549.37,15.9,2.56,339595.92,5.92
911881.19,15.91,2.57,339356.64,5.92
911853.01,15.91,2.57,339339.65,5.92
911676.36,15.92,2.57,339367.52,5.92
912426.17,15.93,2.59,340034.86,5.94
912751.56,15.94,2.59,340979.29,5.95
912603.09,15.94,2.59,340881.88,5.95
912723.38,15.94,2.6,340920.21,5.95
912574.91,15.94,2.6,340893.67,5.95
912546.73,15.94,2.6,340880.29,5.95
912546.73,15.94,2.6,340841.8,5.95
912518.56,15.94,2.6,340825.9,5.95
912518.56,15.94,2.6,340743.84,5.95
912893.7,15.95,2.61,340723.01,5.95
912745.23,15.95,2.61,341075.26,5.96
913580.46,15.97,2.62,341612.48,5.97
913431.99,15.97,2.62,341499.38,5.97
912364.52,15.97,2.63,341291.64,5.97
912216.04,15.97,2.63,341524.66,5.98
912514.74,15.98,2.63,341527.99,5.98
912486.56,15.98,2.64,341553.56,5.98
912458.38,15.98,2.64,341536.57,5.98
912498.61,15.98,2.64,341616.68,5.98
912470.44,15.99,2.64,341564.63,5.98
912876.09,16.0,2.65,341587.97,5.99
912727.62,16.0,2.65,341735.21,5.99
912699.44,16.0,2.65,341708.59,5.99
912550.97,16.0,2.65,341663.68,5.99
912591.2,16.0,2.66,341738.78,5.99
912563.02,16.0,2.66,341728.33,5.99
914173.08,16.03,2.69,342767.29,6.01
914024.61,16.03,2.69,342665.68,6.01
914356.43,16.04,2.7,342451.53,6.01
914396.66,16.04,2.7,342379.96,6.01
914248.19,16.04,2.7,342337.3,6.01
914288.42,16.05,2.7,342397.31,6.01
914328.65,16.05,2.71,342477.42,6.01
914627.35,16.06,2.71,342480.75,6.01
914232.0,16.05,2.71,342226.57,6.01
914392.53,16.06,2.71,342172.17,6.01
914244.06,16.06,2.71,342129.28,6.01
914537.6,16.06,2.72,342091.53,6.01
914537.6,16.06,2.72,342007.56,6.01
914389.13,16.06,2.72,341964.67,6.01
914778.66,16.07,2.73,341946.55,6.01
914778.66,16.07,2.73,341863.17,6.01
914898.95,16.07,2.73,341901.49,6.01
915059.48,16.08,2.74,341939.31,6.01
915465.13,16.09,2.74,341961.54,6.01
915316.66,16.09,2.75,341866.51,6.01
915356.89,16.09,2.75,341974.17,6.01
915762.54,16.1,2.76,341997.51,6.01
915762.54,16.1,2.76,341921.07,6.01
915614.07,16.1,2.76,341878.41,6.01
915654.31,16.1,2.76,341958.52,6.01
915939.67,16.11,2.77,342552.32,6.02
916225.03,16.12,2.77,342624.47,6.03
916600.17,16.12,2.78,342582.44,6.03
916975.32,16.13,2.79,342913.72,6.03
916975.32,16.13,2.79,342836.63,6.03
916826.85,16.13,2.79,342821.41,6.03
917202.0,16.14,2.8,343343.22,6.04
916815.08,16.13,2.79,342888.23,6.03
916786.91,16.14,2.79,342913.79,6.04
917072.27,16.14,2.8,342818.84,6.03
917072.27,16.14,2.8,343795.59,6.05
916775.32,16.14,2.8,343667.44,6.05
917164.85,16.15,2.81,343649.32,6.05
917343.25,16.16,2.81,343688.27,6.05
917194.78,16.16,2.81,343575.16,6.05
917600.43,16.17,2.82,343598.5,6.05
917451.96,16.17,2.82,343507.54,6.05
917509.58,16.17,2.82,343479.72,6.05
917509.58,16.17,2.82,343380.76,6.05
917509.58,16.17,2.82,343416.43,6.05
918074.32,16.18,2.83,343420.98,6.05
918449.47,16.18,2.84,343391.37,6.05
918421.29,16.19,2.84,343384.11,6.05
918421.29,16.19,2.84,343286.45,6.05
917353.82,16.19,2.85,343068.67,6.06
917166.41,16.19,2.85,343234.49,6.06
917286.7,16.19,2.85,343272.82,6.06
917661.85,16.2,2.86,343168.12,6.06
917710.8,16.2,2.86,342732.45,6.05
917710.8,16.2,2.86,342648.72,6.05
918587.17,16.22,2.87,343149.9,6.06
918438.7,16.22,2.87,343048.03,6.06
918064.87,16.21,2.87,342674.72,6.05
917916.4,16.21,2.87,342561.61,6.05
917767.93,16.21,2.87,342449.2,6.05
917946.33,16.22,2.87,342673.19,6.05
917797.86,16.22,2.88,342826.72,6.06
916730.38,16.22,2.88,342608.94,6.06
916850.68,16.22,2.88,342647.27,6.06
916702.2,16.22,2.88,342532.93,6.06
920108.32,16.29,2.94,345462.31,6.11
920268.85,16.29,2.95,345500.12,6.12
920120.38,16.29,2.95,345615.51,6.12
920572.53,16.3,2.96,346159.4,6.13
920544.35,16.3,2.96,346122.73,6.13
920601.97,16.3,2.96,346094.92,6.13
920573.79,16.31,2.96,346093.63,6.13
920545.61,16.31,2.96,346101.16,6.13
920706.14,16.31,2.97,346138.97,6.13
920991.5,16.32,2.98,346226.26,6.13
921169.9,16.32,2.98,346204.19,6.14
921169.9,16.32,2.98,346017.1,6.13
921021.43,16.32,2.98,345911.44,6.13
921306.79,16.33,2.99,346334.3,6.14
921681.93,16.34,2.99,346406.78,6.14
921681.93,16.34,2.99,346480.33,6.14
921653.76,16.34,3.0,346469.88,6.14
921505.28,16.34,3.0,346368.27,6.14
921356.81,16.34,3.0,346253.71,6.14
921208.34,16.34,3.0,346132.45,6.14
921059.87,16.34,3.0,346049.33,6.14
921031.69,16.34,3.0,346036.05,6.14
920883.22,16.34,3.0,345993.16,6.14
920734.75,16.34,3.0,346140.84,6.14
920774.98,16.35,3.0,346220.95,6.15
920626.51,16.35,3.0,346138.81,6.15
920666.75,16.35,3.01,345750.75,6.14
921072.4,16.36,3.02,345774.09,6.14
922682.46,16.39,3.04,346813.05,6.16
922722.69,16.39,3.05,346731.49,6.16
922574.22,16.39,3.05,346681.88,6.16
923148.16,16.4,3.06,346804.8,6.16
922999.69,16.4,3.06,346691.7,6.16
923039.92,16.41,3.06,346771.81,6.16
923415.07,16.41,3.07,346853.48,6.17
923575.6,16.42,3.07,346891.29,6.17
923874.29,16.43,3.08,346894.62,6.17
923725.82,16.43,3.08,347007.21,6.17
923697.64,16.43,3.08,347032.77,6.17
923669.46,16.43,3.09,347022.32,6.17
923520.99,16.43,3.09,346934.64,6.17
923372.52,16.43,3.09,347039.21,6.18
923492.81,16.43,3.09,347077.54,6.18
923344.34,16.43,3.09,347062.5,6.18
923447.25,16.44,3.09,347038.22,6.18
923487.48,16.44,3.1,346966.52,6.18
923658.32,16.44,3.1,347978.02,6.2
923658.32,16.44,3.1,347817.05,6.19
923509.85,16.44,3.1,347693.16,6.19
923550.08,16.45,3.1,347773.27,6.19
923464.28,16.45,3.11,347715.68,6.19
923436.1,16.45,3.11,347723.21,6.19
924267.72,16.47,3.12,348028.66,6.2
924239.54,16.47,3.13,348021.41,6.2
924211.36,16.47,3.13,348036.36,6.2
924211.36,16.47,3.13,347913.78,6.2
924617.02,16.48,3.14,347936.02,6.2
924657.25,16.48,3.14,348011.12,6.2
925221.99,16.49,3.15,348015.67,6.2
925221.99,16.49,3.15,347909.88,6.2
925262.22,16.5,3.15,347829.44,6.2
925302.46,16.5,3.16,347651.71,6.2
925153.99,16.5,3.16,347550.04,6.2
925467.1,16.51,3.17,347349.0,6.2
925318.63,16.51,3.17,347218.22,6.2
925068.44,16.51,3.16,346885.55,6.19
925361.99,16.52,3.17,346847.8,6.19
925213.52,16.52,3.17,347065.68,6.2
925333.81,16.52,3.17,347104.0,6.2
924266.33,16.52,3.18,346886.23,6.2
924559.88,16.53,3.19,346783.78,6.2
924853.42,16.54,3.19,347075.65,6.21
925138.78,16.54,3.2,347173.65,6.21
925645.91,16.55,3.21,347133.18,6.21
925645.91,16.55,3.21,347114.66,6.21
925703.53,16.55,3.21,347054.17,6.21
926179.33,16.56,3.22,347025.27,6.21
926030.86,16.56,3.22,347248.34,6.21
926209.26,16.57,3.22,347635.81,6.22
926200.29,16.57,3.23,347663.31,6.22
926051.82,16.57,3.23,347554.84,6.22
925903.35,16.57,3.23,347557.57,6.22
926188.71,16.58,3.23,347644.85,6.22
926160.53,16.58,3.24,347608.19,6.22
926566.18,16.59,3.25,347630.43,6.22
926317.29,16.59,3.24,347295.06,6.22
926357.52,16.59,3.25,347356.8,6.22
926741.39,16.6,3.25,347182.63,6.22
926713.21,16.6,3.26,347197.59,6.22
926564.74,16.6,3.26,347283.49,6.22
926564.74,16.6,3.26,347201.44,6.22
926863.43,16.61,3.26,347204.77,6.22
926714.96,16.61,3.26,347085.04,6.22
927120.62,16.62,3.27,347108.38,6.22
926972.14,16.62,3.27,347020.83,6.22
926823.67,16.62,3.27,346977.94,6.22
926795.5,16.62,3.28,346941.28,6.22
926767.32,16.62,3.28,346912.14,6.22
927377.38,16.64,3.29,346951.1,6.22
927417.61,16.64,3.3,347121.21,6.23
927269.14,16.64,3.3,346970.37,6.23
927309.37,16.64,3.3,347139.78,6.23
927160.9,16.64,3.3,347048.82,6.23
927201.13,16.65,3.3,347128.94,6.23
927201.13,16.65,3.3,347036.59,6.23
927172.95,16.65,3.31,346976.54,6.23
927144.78,16.65,3.31,346975.25,6.23
927430.14,16.66,3.31,347393.93,6.24
927715.5,16.66,3.32,347481.22,6.24
927687.32,16.67,3.32,347456.58,6.24
928182.76,16.68,3.33,347472.14,6.24
928222.99,16.68,3.34,347390.58,6.24
928222.99,16.68,3.34,347276.83,6.24
928383.52,16.69,3.34,347314.64,6.24
928355.34,16.69,3.34,347329.6,6.24
928206.87,16.69,3.34,347208.34,6.24
928058.4,16.69,3.35,347093.78,6.24
928058.4,16.69,3.35,347010.05,6.24
928410.79,16.7,3.35,346990.89,6.24
928571.32,16.7,3.36,347028.71,6.24
928976.97,16.71,3.37,347026.11,6.24
929262.33,16.72,3.37,346974.92,6.24
929262.33,16.72,3.37,347155.18,6.25
928947.28,16.71,3.37,347100.51,6.24
928798.81,16.71,3.37,346967.86,6.24
928650.34,16.71,3.37,346925.2,6.24
928598.91,16.72,3.37,347134.95,6.25
928759.44,16.72,3.38,347172.77,6.25
929044.8,16.73,3.38,347321.47,6.25
929044.8,16.73,3.38,347193.58,6.25
929434.32,16.74,3.39,347175.45,6.25
929719.68,16.74,3.4,347262.74,6.25
929571.21,16.74,3.4,347218.92,6.25
929946.36,16.75,3.41,347200.0,6.25
929797.89,16.75,3.41,347173.47,6.25
929649.41,16.75,3.41,347060.36,6.25
929500.94,16.75,3.41,346948.78,6.25
929541.18,16.76,3.41,346868.33,6.25
929392.71,16.76,3.41,346777.43,6.25
929364.53,16.76,3.41,346803.0,6.25
929364.53,16.76,3.41,346751.03,6.25
929739.68,16.77,3.42,346646.97,6.25
929711.5,16.77,3.42,346672.54,6.25
929943.6,16.77,3.43,346525.58,6.25
929795.13,16.77,3.43,346499.05,6.25
929646.66,16.77,3.43,346363.96,6.25
930446.62,16.79,3.45,346498.54,6.25
930298.15,16.79,3.45,346455.88,6.25
930149.68,16.79,3.45,346376.44,6.25
930435.04,16.8,3.45,346270.86,6.25
930406.86,16.8,3.46,346257.48,6.25
930406.86,16.8,3.46,346153.8,6.25
930567.39,16.81,3.46,346191.61,6.25
930852.75,16.81,3.47,346263.77,6.25
930852.75,16.81,3.47,346203.12,6.25
930704.28,16.81,3.47,346117.63,6.25
930989.64,16.82,3.48,346185.83,6.25
931403.48,16.83,3.48,346180.49,6.25
931255.01,16.83,3.48,346165.28,6.26
931106.53,16.83,3.49,346227.71,6.26
930958.06,16.83,3.49,346076.86,6.26
930958.06,16.83,3.49,346872.77,6.27
930809.59,16.83,3.49,346726.78,6.27
930661.12,16.83,3.49,346583.85,6.27
930632.94,16.83,3.49,346582.56,6.27
930632.94,16.83,3.49,346493.95,6.27
930484.47,16.83,3.49,346400.92,6.27
930336.0,16.83,3.49,346635.38,6.27
929268.53,16.84,3.49,346417.6,6.28
930476.26,16.86,3.52,347271.06,6.29
931469.26,16.88,3.54,347368.89,6.3
931767.95,16.89,3.54,347372.22,6.3
932081.07,16.9,3.55,347159.31,6.29
932121.3,16.9,3.56,347239.42,6.3
932093.12,16.9,3.56,347264.99,6.3
932468.27,16.91,3.57,347346.65,6.3
932468.27,16.91,3.57,347226.6,6.3
932628.79,16.92,3.57,347264.42,6.3
932480.32,16.92,3.57,347221.53,6.3
932480.32,16.92,3.57,347221.53,6.3
932452.15,16.92,3.58,347196.89,6.3
932612.67,16.92,3.58,347234.71,6.3
932119.05,16.92,3.57,347361.31,6.3
932159.28,16.92,3.58,347282.05,6.3
932010.81,16.92,3.58,347220.46,6.3
931862.34,16.92,3.58,347743.87,6.31
931713.87,16.92,3.58,347606.58,6.31
931713.87,16.92,3.58,347875.39,6.32
932209.31,16.93,3.59,347863.72,6.32
932614.97,16.94,3.6,347895.99,6.32
932655.2,16.94,3.6,347820.63,6.32
932695.43,16.95,3.6,347898.5,6.32
932980.79,16.95,3.61,347985.78,6.32
933266.15,16.96,3.62,348402.81,6.33
933266.15,16.96,3.62,348319.09,6.33
933551.51,16.97,3.62,348235.97,6.33
933403.04,16.97,3.62,348398.77,6.33
933374.86,16.97,3.63,348424.34,6.33
933346.68,16.97,3.63,348423.05,6.34
933206.93,16.97,3.63,347794.68,6.33
933206.93,16.97,3.63,347697.01,6.32
933264.55,16.97,3.63,347669.19,6.32
933147.92,16.97,3.63,347714.64,6.33
932999.45,16.98,3.63,347585.84,6.32
932971.27,16.98,3.63,347593.37,6.33
932822.8,16.98,3.63,347706.44,6.33
932489.39,16.97,3.63,347048.63,6.32
932340.92,16.98,3.63,347056.24,6.32
932192.45,16.98,3.63,346954.63,6.32
932043.98,16.98,3.63,346923.58,6.32
931895.51,16.98,3.63,346897.04,6.32
932056.03,16.98,3.64,346934.86,6.32
931907.56,16.98,3.64,346805.33,6.32
931759.09,16.98,3.64,346765.06,6.32
931610.62,16.98,3.64,346675.19,6.32
931650.85,16.99,3.64,346119.34,6.31
931650.85,16.99,3.64,346021.68,6.31
931622.68,16.99,3.65,346036.63,6.31
931474.21,16.99,3.65,345942.88,6.31
931759.57,17.0,3.65,345837.3,6.31
931991.67,17.0,3.66,345680.95,6.31
931843.2,17.0,3.66,345567.84,6.31
932678.43,17.02,3.67,346105.07,6.31
932529.95,17.02,3.67,346019.58,6.31
932381.48,17.02,3.67,345921.01,6.31
932233.01,17.02,3.68,345904.44,6.31
932233.01,17.02,3.68,345804.77,6.31
932273.24,17.02,3.68,345974.88,6.32
932393.54,17.02,3.68,346013.2,6.32
932393.54,17.02,3.68,345914.25,6.32
932435.99,17.02,3.68,346548.11,6.33
932729.54,17.03,3.69,346510.36,6.33
932581.07,17.03,3.69,346390.06,6.33
932894.18,17.04,3.7,346177.15,6.32
933466.63,17.05,3.71,346159.48,6.32
933872.28,17.06,3.72,346182.83,6.32
933872.28,17.06,3.72,346161.03,6.32
934459.69,17.07,3.73,347106.22,6.34
934311.22,17.07,3.73,347461.71,6.35
934311.22,17.07,3.73,347460.46,6.35
934162.75,17.07,3.73,347433.92,6.35
934014.28,17.07,3.73,347410.9,6.35
934071.9,17.08,3.73,347383.08,6.35
933923.42,17.08,3.73,347358.08,6.35
934339.05,17.08,3.74,347490.75,6.35
934190.58,17.08,3.74,347371.73,6.35
934042.11,17.08,3.74,347329.07,6.35
934042.11,17.08,3.74,347329.07,6.35
933893.63,17.09,3.74,347180.12,6.35
934210.84,17.09,3.75,347423.52,6.36
934210.84,17.09,3.75,347289.07,6.35
934062.37,17.09,3.75,347512.14,6.36
934222.89,17.1,3.75,347549.96,6.36
934610.31,17.11,3.76,347824.37,6.37
934770.83,17.11,3.77,347862.18,6.37
934742.65,17.11,3.77,347877.14,6.37
934594.18,17.11,3.77,347764.73,6.37
934594.18,17.11,3.77,347632.39,6.37
934879.54,17.12,3.78,348051.38,6.37
934731.07,17.12,3.78,347939.8,6.37
934731.07,17.12,3.78,348010.0,6.37
934731.07,17.12,3.78,347979.81,6.37
934582.6,17.12,3.78,347912.38,6.37
934867.96,17.13,3.78,348598.72,6.39
934839.78,17.13,3.79,348607.47,6.39
934542.91,17.13,3.78,348357.3,6.38
934583.15,17.13,3.79,348437.42,6.39
934455.9,17.13,3.79,348411.97,6.39
934513.52,17.13,3.79,348357.04,6.39
934365.05,17.13,3.79,348244.63,6.39
934663.74,17.14,3.8,348247.96,6.39
934824.27,17.14,3.8,348285.77,6.39
934675.8,17.15,3.8,348172.66,6.39
935107.47,17.15,3.81,349108.23,6.4
935079.29,17.16,3.81,349094.85,6.4
935136.91,17.16,3.81,349067.03,6.4
936344.64,17.18,3.84,349920.49,6.42
936196.17,17.18,3.84,349893.96,6.42
936356.7,17.19,3.84,349931.77,6.42
936328.52,17.19,3.84,349946.73,6.42
936613.88,17.19,3.85,350034.02,6.43
936613.88,17.19,3.85,350636.91,6.44
936899.24,17.2,3.86,350709.06,6.44
936871.06,17.2,3.86,350724.02,6.44
937049.46,17.21,3.87,350762.97,6.44
937049.46,17.21,3.87,351973.33,6.46
937401.51,17.22,3.87,352003.79,6.47
937686.87,17.22,3.88,351982.38,6.47
937956.1,17.23,3.89,351913.21,6.46
937807.63,17.23,3.89,351829.76,6.46
937779.45,17.23,3.89,351822.51,6.47
937630.98,17.23,3.89,351737.25,6.46
937998.43,17.24,3.9,351870.44,6.47
937849.96,17.24,3.9,351784.95,6.47
937890.19,17.25,3.9,351958.23,6.47
938721.8,17.26,3.92,352263.68,6.48
939096.95,17.27,3.93,352345.35,6.48
939382.31,17.28,3.93,352252.17,6.48
939354.13,17.28,3.94,352320.06,6.48
939325.95,17.28,3.94,352295.42,6.48
939504.35,17.29,3.94,352175.06,6.48
939355.88,17.29,3.94,352080.29,6.48
939327.7,17.29,3.95,352051.14,6.48
939299.53,17.29,3.95,352026.51,6.48
939151.06,17.29,3.95,351997.13,6.48
939002.58,17.29,3.95,352391.91,6.49
938974.41,17.3,3.95,352406.87,6.49
938794.5,17.3,3.95,351908.45,6.48
938646.03,17.3,3.95,351825.11,6.48
938497.56,17.3,3.95,351752.66,6.48
938469.38,17.3,3.96,351787.82,6.49
938441.21,17.3,3.96,351802.78,6.49
938292.73,17.3,3.96,351776.24,6.49
937868.85,17.3,3.95,351239.36,6.48
937720.38,17.3,3.96,351196.47,6.48
937571.91,17.3,3.96,351098.04,6.48
937423.44,17.3,3.96,351241.09,6.48
937798.59,17.31,3.96,351322.76,6.48
938173.74,17.32,3.97,351293.15,6.48
938025.26,17.32,3.97,351421.65,6.49
937876.79,17.32,3.97,352497.23,6.51
937802.62,17.32,3.97,357439.38,6.6
937654.15,17.32,3.98,357605.21,6.6
937654.15,17.32,3.98,357534.99,6.6
937814.68,17.32,3.98,357572.81,6.61
937854.91,17.33,3.98,357500.63,6.61
937706.44,17.33,3.98,357477.52,6.61
937557.97,17.33,3.98,357364.59,6.6
937598.2,17.33,3.99,357444.71,6.61
937570.02,17.33,3.99,357443.42,6.61
937421.55,17.33,3.99,357322.88,6.61
937461.78,17.34,3.99,357251.31,6.61
937622.31,17.34,4.0,357289.12,6.61
937622.31,17.34,4.0,357155.87,6.61
936554.83,17.35,4.01,356948.14,6.61
936526.65,17.35,4.01,356923.5,6.61
936825.35,17.36,4.02,356926.83,6.61
936676.88,17.36,4.02,356884.17,6.61
936837.4,17.37,4.02,356921.99,6.62
936688.93,17.37,4.02,356895.45,6.62
937094.58,17.38,4.03,356918.79,6.62
937479.47,17.39,4.04,357754.64,6.63
937537.09,17.39,4.04,357699.71,6.63
937537.09,17.39,4.04,357816.67,6.64
937388.62,17.39,4.04,357663.94,6.63
937833.07,17.4,4.05,357634.91,6.63
937833.07,17.4,4.05,357557.96,6.63
937684.6,17.4,4.05,357444.85,6.63
937656.42,17.4,4.06,357470.41,6.63
937714.04,17.4,4.06,357409.93,6.63
937565.57,17.4,4.06,357763.81,6.64
937743.97,17.41,4.06,357802.76,6.64
938029.33,17.41,4.07,357874.92,6.64
937714.28,17.41,4.07,357646.67,6.64
937754.51,17.41,4.07,357609.63,6.64
938039.87,17.42,4.08,357552.77,6.64
937891.4,17.42,4.08,357465.1,6.64
937742.93,17.42,4.08,357381.98,6.64
937594.46,17.42,4.08,357546.05,6.64
937566.28,17.42,4.08,357571.62,6.64
937538.1,17.43,4.08,357558.24,6.65
937389.63,17.43,4.08,357515.58,6.65
937702.74,17.44,4.09,357314.54,6.64
937760.36,17.44,4.09,357286.72,6.64
937611.89,17.44,4.09,357201.47,6.64
937463.42,17.44,4.09,357099.86,6.64
937503.65,17.44,4.1,357062.78,6.64
937387.03,17.44,4.1,357054.47,6.64
937358.85,17.44,4.1,357080.04,6.65
936291.37,17.45,4.11,356862.26,6.65
936675.3,17.46,4.12,356968.7,6.65
936526.83,17.46,4.12,356856.84,6.65
936820.38,17.47,4.12,356819.08,6.65
936446.55,17.46,4.12,356445.37,6.65
936298.08,17.46,4.12,356342.7,6.65
936458.6,17.47,4.12,356380.52,6.65
936430.42,17.47,4.13,356398.09,6.65
936281.95,17.47,4.13,356351.58,6.65
936253.78,17.47,4.13,356326.94,6.65
936539.14,17.48,4.14,356244.02,6.65
936477.65,17.48,4.14,356568.88,6.66
936329.18,17.48,4.14,356449.16,6.66
936180.71,17.48,4.14,356390.0,6.66
936032.24,17.48,4.14,356374.97,6.66
935883.77,17.48,4.14,356319.27,6.66
936115.87,17.49,4.15,356212.33,6.66
936409.41,17.5,4.15,357015.84,6.67
936381.24,17.5,4.16,357041.41,6.67
936232.76,17.5,4.16,356939.54,6.67
936945.43,17.51,4.17,357503.7,6.68
936796.95,17.51,4.17,357488.66,6.68
936648.48,17.51,4.17,357473.44,6.68
936620.31,17.52,4.17,357499.01,6.69
936471.83,17.52,4.17,357399.98,6.69
936757.19,17.52,4.18,357677.6,6.69
936757.19,17.52,4.18,357687.63,6.69
936608.72,17.52,4.18,358027.74,6.7
936983.87,17.53,4.19,358109.4,6.7
937144.4,17.54,4.19,358147.22,6.7
936995.93,17.54,4.2,358032.47,6.7
937053.55,17.54,4.2,358004.65,6.7
937053.55,17.54,4.2,357966.16,6.7
937093.78,17.54,4.2,358435.34,6.71
937065.6,17.55,4.2,358460.91,6.71
936917.13,17.55,4.2,358744.01,6.72
937210.67,17.55,4.21,358706.26,6.72
937686.48,17.56,4.22,358677.35,6.72
937425.41,17.56,4.22,358539.59,6.72
937831.07,17.57,4.23,358561.83,6.72
938513.52,17.58,4.24,358730.65,6.72
938888.67,17.59,4.25,359252.59,6.73
938740.2,17.59,4.25,359154.18,6.73
939025.56,17.6,4.26,359241.46,6.73
939294.79,17.61,4.26,359403.84,6.74
939669.94,17.61,4.27,359749.41,6.74
939521.47,17.61,4.27,359733.68,6.74
939404.84,17.62,4.27,359725.38,6.75
939445.07,17.62,4.28,359648.41,6.75
939416.9,17.62,4.28,359673.98,6.75
939702.26,17.63,4.29,359592.95,6.75
939674.08,17.63,4.29,359563.8,6.75
939987.19,17.64,4.3,359350.89,6.74
939959.02,17.64,4.3,359376.46,6.75
939628.28,17.64,4.3,359191.72,6.74
940012.21,17.65,4.3,359657.99,6.75
940012.21,17.65,4.3,359470.9,6.75
939835.56,17.65,4.31,359498.77,6.75
939687.09,17.65,4.31,359459.42,6.75
939538.62,17.65,4.31,359346.31,6.75
939390.15,17.65,4.31,359184.15,6.75
939241.68,17.65,4.31,359085.4,6.75
938745.36,17.65,4.3,358393.19,6.74
938717.18,17.65,4.31,358418.75,6.74
938689.01,17.65,4.31,358444.32,6.74
938540.54,17.65,4.31,358332.74,6.74
938512.36,17.66,4.31,358358.3,6.74
938484.18,17.66,4.32,358383.87,6.74
938859.33,17.67,4.32,358465.54,6.75
937734.23,17.67,4.33,358275.58,6.75
937585.76,17.67,4.33,358182.38,6.75
937437.29,17.67,4.33,358327.87,6.76
937288.82,17.67,4.33,358192.78,6.75
937140.35,17.67,4.33,358149.89,6.75
937117.29,17.68,4.33,358069.89,6.75
936968.82,17.68,4.33,358024.98,6.75
936968.82,17.68,4.33,358014.83,6.75
937267.51,17.68,4.34,358018.16,6.75
937267.51,17.68,4.34,357919.09,6.75
936200.04,17.69,4.35,357701.32,6.76
936171.86,17.69,4.35,357700.03,6.76
936332.38,17.7,4.36,357737.84,6.76
936183.91,17.7,4.36,357724.76,6.76
936155.74,17.7,4.36,357727.55,6.76
936511.25,17.71,4.37,357799.71,6.77
935898.66,17.7,4.36,357074.12,6.75
936343.11,17.71,4.37,357108.8,6.75
936343.11,17.71,4.37,356980.91,6.75
936194.64,17.71,4.37,356867.98,6.75
936194.64,17.71,4.37,356771.39,6.75
936046.17,17.71,4.37,356669.97,6.75
935897.7,17.71,4.37,356594.28,6.75
936462.44,17.72,4.38,356598.84,6.75
935949.39,17.72,4.37,356028.84,6.74
935800.91,17.72,4.37,355986.18,6.74
936365.66,17.73,4.39,355990.73,6.74
936651.02,17.74,4.39,356078.02,6.74
936708.64,17.74,4.39,356050.2,6.74
936560.17,17.74,4.39,356271.62,6.75
936731.51,17.74,4.4,356723.68,6.76
936771.74,17.74,4.4,356803.8,6.76
936743.56,17.75,4.4,356802.51,6.76
936595.09,17.75,4.4,356786.77,6.76
936450.92,17.75,4.4,356941.8,6.76
936450.92,17.75,4.4,356859.74,6.76
936450.92,17.75,4.4,358408.54,6.79
936422.74,17.75,4.41,358423.5,6.79
936274.27,17.75,4.41,358380.61,6.79
936274.27,17.75,4.41,358345.93,6.79
936567.81,17.76,4.42,358582.28,6.8
936608.05,17.76,4.42,358752.22,6.8
937815.78,17.79,4.44,359605.68,6.82
937729.98,17.79,4.44,359550.08,6.82
938565.21,17.8,4.46,360087.31,6.83
938850.57,17.81,4.47,360377.78,6.84
939671.77,17.83,4.49,361061.94,6.85
939523.3,17.83,4.49,361046.9,6.85
939346.65,17.83,4.49,360920.85,6.85
939198.18,17.83,4.49,360848.4,6.85
939089.48,17.83,4.49,360966.11,6.85
939089.48,17.83,4.49,360966.11,6.85
938941.01,17.83,4.49,360853.18,6.85
938792.54,17.83,4.49,360806.39,6.85
938644.07,17.83,4.49,360725.86,6.85
938929.43,17.84,4.5,360625.59,6.85
938455.84,17.84,4.5,360578.41,6.86
938811.35,17.85,4.51,360452.79,6.85
939186.5,17.86,4.52,360534.46,6.86
939158.32,17.86,4.52,360486.47,6.86
939009.85,17.86,4.52,360531.91,6.86
939384.99,17.87,4.53,360391.29,6.86
939356.82,17.88,4.53,360416.85,6.86
939517.34,17.88,4.54,360454.67,6.86
939368.87,17.88,4.54,360341.56,6.86
939220.4,17.88,4.54,360298.9,6.86
939626.05,17.89,4.55,360322.24,6.86
939597.88,17.89,4.55,360311.79,6.86
939569.7,17.9,4.55,360326.74,6.86
939855.06,17.9,4.56,360586.51,6.87
940140.42,17.91,4.57,360673.8,6.87
