ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
950239.75,28.37,14.77,443075.5,13.23
950535.77,28.38,14.78,443051.58,13.23
950399.79,28.39,14.79,443078.85,13.23
950263.81,28.39,14.79,443009.44,13.24
950127.84,28.4,14.8,443009.44,13.24
950891.81,28.43,14.83,445271.0,13.31
950755.83,28.43,14.83,445265.46,13.31
950946.28,28.44,14.84,445673.59,13.33
950555.64,28.44,14.84,445438.44,13.32
950419.67,28.44,14.84,445433.87,13.33
950283.69,28.44,14.85,445812.4,13.34
950579.71,28.46,14.86,446110.97,13.35
950443.73,28.46,14.86,445994.04,13.36
950307.76,28.47,14.87,445989.07,13.36
950171.78,28.47,14.87,445987.89,13.36
950035.8,28.47,14.88,445987.89,13.37
950489.37,28.49,14.89,446267.68,13.38
950542.07,28.5,14.9,445800.34,13.37
950406.09,28.5,14.91,444492.61,13.33
950270.12,28.51,14.91,444481.95,13.33
949774.44,28.5,14.9,443920.05,13.32
949638.46,28.5,14.91,443843.7,13.32
949502.49,28.51,14.91,443842.35,13.33
949366.51,28.51,14.92,443827.18,13.33
949230.53,28.52,14.92,443851.21,13.33
949094.55,28.52,14.92,443851.21,13.34
948958.58,28.53,14.93,444136.65,13.35
949254.6,28.54,14.94,444136.65,13.35
949118.62,28.54,14.95,444040.48,13.35
948935.02,28.54,14.94,444821.02,13.38
949319.68,28.56,14.96,444821.02,13.38
949183.7,28.56,14.96,444821.02,13.38
949479.72,28.57,14.98,445338.01,13.4
949532.42,28.58,14.99,445700.01,13.42
949828.44,28.6,15.0,445996.92,13.43
949456.45,28.59,14.99,445758.44,13.42
949320.47,28.59,15.0,445774.03,13.43
949616.49,28.61,15.01,446874.03,13.46
949480.51,28.61,15.01,446875.08,13.47
949344.54,28.62,15.02,447028.32,13.47
949397.24,28.62,15.03,447563.04,13.49
949261.26,28.63,15.03,447549.53,13.5
948897.37,28.63,15.03,447185.64,13.49
948673.44,28.63,15.03,446831.22,13.48
948609.64,28.63,15.03,447483.33,13.5
948652.9,28.63,15.03,447707.06,13.51
949295.12,28.66,15.06,447325.59,13.5
949159.14,28.66,15.06,447301.31,13.51
949023.16,28.67,15.07,447301.31,13.51
949075.86,28.68,15.08,447122.24,13.51
949128.56,28.68,15.09,447076.87,13.51
949181.27,28.69,15.1,447028.0,13.51
949477.29,28.71,15.11,448398.08,13.56
949341.31,28.71,15.11,448180.86,13.55
949205.33,28.72,15.12,448178.15,13.56
949258.03,28.72,15.13,448828.3,13.58
949122.06,28.73,15.13,448817.99,13.58
949122.06,28.73,15.13,448795.18,13.58
948986.08,28.73,15.14,448700.78,13.59
948850.1,28.74,15.14,448693.81,13.59
949040.55,28.75,15.15,448693.81,13.59
948900.1,28.75,15.15,448486.64,13.59
948764.12,28.75,15.15,448477.97,13.59
948352.87,28.75,15.15,448016.72,13.58
948660.58,28.76,15.17,448192.62,13.59
948286.73,28.76,15.16,447614.09,13.57
948339.43,28.77,15.17,447614.09,13.58
948027.33,28.76,15.16,447614.04,13.58
948027.33,28.76,15.16,447614.04,13.58
948080.04,28.77,15.17,447593.7,13.58
947944.06,28.77,15.18,447620.73,13.59
948231.93,28.79,15.19,447631.39,13.59
948095.95,28.79,15.19,447681.0,13.59
948391.97,28.8,15.21,447681.0,13.6
947304.15,28.84,15.24,447680.69,13.63
947168.18,28.85,15.25,447680.69,13.63
947464.2,28.86,15.26,447955.08,13.64
947328.22,28.86,15.27,448213.58,13.66
947656.69,28.88,15.28,448059.04,13.65
947695.32,28.89,15.29,447620.01,13.64
947695.32,28.89,15.29,447620.01,13.64
947695.32,28.89,15.29,447642.66,13.64
947559.34,28.89,15.29,447616.01,13.65
947944.0,28.91,15.31,447623.76,13.65
947808.03,28.91,15.31,447073.24,13.64
947860.73,28.92,15.32,446939.02,13.64
947724.75,28.92,15.33,446904.87,13.64
947915.2,28.94,15.34,447043.86,13.65
948211.22,28.95,15.35,447043.86,13.65
948263.93,28.96,15.36,446870.1,13.65
948127.95,28.96,15.37,446869.9,13.65
947991.97,28.97,15.37,448116.74,13.69
947991.97,28.97,15.37,448116.27,13.69
948287.99,28.98,15.38,448157.31,13.7
948584.01,28.99,15.4,448185.41,13.7
948636.72,29.0,15.41,448185.48,13.7
948500.74,29.01,15.41,448165.77,13.71
948364.76,29.01,15.41,448175.87,13.71
947992.76,29.01,15.41,447875.94,13.7
948045.46,29.01,15.42,447941.72,13.71
947941.91,29.01,15.42,447928.64,13.71
947827.57,29.02,15.42,448034.11,13.72
947691.59,29.02,15.43,448034.11,13.72
947555.61,29.03,15.43,447982.89,13.72
947419.64,29.03,15.43,447951.8,13.73
947283.66,29.04,15.44,447939.42,13.73
949407.86,29.11,15.51,449406.51,13.78
949703.88,29.12,15.52,449460.99,13.78
949567.9,29.12,15.53,449457.84,13.79
949863.92,29.14,15.54,449761.15,13.8
949863.92,29.14,15.54,449677.57,13.79
949727.95,29.14,15.54,449677.57,13.8
949591.97,29.15,15.55,449677.57,13.8
950113.54,29.16,15.57,450189.64,13.82
950303.99,29.17,15.58,450200.54,13.82
950303.99,29.17,15.58,450442.97,13.83
950303.99,29.17,15.58,450442.97,13.83
950743.46,29.19,15.59,450875.43,13.84
950520.0,29.19,15.59,450624.42,13.84
950384.02,29.19,15.6,450481.45,13.84
950095.73,29.19,15.59,450211.09,13.83
950095.73,29.19,15.59,450211.09,13.83
950359.45,29.21,15.61,450918.39,13.86
950359.45,29.21,15.61,451629.57,13.88
950359.45,29.21,15.61,451624.0,13.88
950412.15,29.21,15.62,451624.0,13.88
950297.8,29.22,15.62,451507.94,13.88
950161.83,29.22,15.63,451508.84,13.89
950214.53,29.23,15.64,451464.85,13.89
949844.38,29.23,15.63,451777.91,13.9
949708.4,29.23,15.63,451828.35,13.91
949650.71,29.24,15.64,451682.35,13.91
949715.61,29.24,15.64,454343.6,13.99
949579.64,29.25,15.65,454328.69,13.99
949622.9,29.25,15.65,455188.6,14.02
949675.6,29.26,15.66,455086.62,14.02
949539.63,29.26,15.66,455080.68,14.02
949403.65,29.27,15.67,455069.76,14.03
949443.57,29.28,15.68,454507.12,14.01
949496.27,29.28,15.69,454506.81,14.02
949792.29,29.3,15.7,454502.62,14.02
949699.58,29.3,15.71,454692.25,14.03
949563.6,29.31,15.71,454779.33,14.04
949563.6,29.31,15.71,454764.24,14.04
949427.62,29.31,15.72,454764.24,14.04
949825.28,29.33,15.73,455888.19,14.08
949689.3,29.34,15.74,455884.11,14.08
951028.48,29.38,15.78,459146.38,14.18
951081.18,29.39,15.79,459134.86,14.19
950945.2,29.39,15.8,459114.04,14.19
950809.22,29.4,15.8,459129.07,14.2
950673.25,29.4,15.81,459142.55,14.2
950673.25,29.4,15.81,459550.16,14.21
950725.95,29.41,15.82,459571.09,14.22
950778.65,29.42,15.82,459105.13,14.21
950406.65,29.41,15.82,458734.14,14.2
950270.67,29.42,15.82,458734.14,14.2
950134.7,29.42,15.83,458663.33,14.2
949998.72,29.43,15.83,458602.75,14.21
949862.74,29.43,15.84,458607.89,14.21
949726.76,29.44,15.84,458607.95,14.22
950022.79,29.45,15.86,458607.95,14.22
949886.81,29.46,15.86,458607.63,14.22
949750.83,29.46,15.87,458607.63,14.23
949794.1,29.46,15.87,458895.13,14.24
949482.0,29.46,15.86,458887.91,14.24
949346.02,29.46,15.87,459037.33,14.25
949210.04,29.47,15.87,459027.62,14.25
950191.77,29.5,15.9,460065.52,14.28
949520.33,29.49,15.89,459265.19,14.26
949816.35,29.5,15.91,459265.19,14.27
949680.37,29.51,15.91,459246.49,14.27
949733.07,29.52,15.92,459108.97,14.27
949597.1,29.52,15.92,459107.61,14.27
949597.1,29.52,15.92,459053.24,14.27
949362.52,29.52,15.93,458730.94,14.27
949823.74,29.54,15.94,458705.7,14.27
951817.05,29.61,16.01,458789.23,14.27
951869.75,29.62,16.02,458788.48,14.28
951869.75,29.62,16.02,459175.16,14.29
951733.77,29.63,16.03,459075.68,14.29
951597.79,29.63,16.03,459127.8,14.3
951461.82,29.64,16.04,459594.81,14.32
951325.84,29.64,16.04,459598.15,14.32
951189.86,29.65,16.05,459687.7,14.33
951242.56,29.65,16.06,459731.34,14.33
951106.59,29.66,16.06,459731.02,14.34
951106.59,29.66,16.06,459731.02,14.34
950833.48,29.65,16.06,459510.13,14.33
951287.04,29.67,16.07,459971.04,14.35
951151.07,29.68,16.08,460298.39,14.36
951203.77,29.68,16.09,460238.4,14.36
950115.95,29.73,16.13,460238.09,14.4
950168.65,29.73,16.14,460140.32,14.4
950208.57,29.74,16.15,462538.95,14.48
950072.59,29.75,16.15,462492.01,14.48
949936.61,29.76,16.16,462628.97,14.49
949800.64,29.76,16.16,462472.75,14.49
949991.09,29.77,16.17,462425.0,14.49
949855.11,29.78,16.18,462578.2,14.5
950239.77,29.79,16.19,462537.47,14.5
950292.47,29.8,16.2,462728.29,14.51
949795.93,29.79,16.2,462672.44,14.51
949659.96,29.8,16.2,462624.11,14.52
949523.98,29.8,16.21,462624.11,14.52
949388.0,29.81,16.21,462703.44,14.53
949252.02,29.81,16.22,462680.55,14.53
949116.05,29.82,16.22,462801.39,14.54
948980.07,29.82,16.23,462869.65,14.55
948844.09,29.83,16.23,463415.31,14.57
948896.79,29.84,16.24,463415.31,14.57
948949.5,29.85,16.25,463578.16,14.58
949002.2,29.86,16.26,463763.78,14.59
948992.15,29.87,16.27,463595.82,14.59
949288.17,29.88,16.28,463701.19,14.6
949240.14,29.89,16.29,463769.2,14.6
949240.14,29.89,16.29,463788.07,14.6
949292.85,29.9,16.3,463817.03,14.61
949345.55,29.91,16.31,463817.03,14.61
949209.57,29.91,16.31,463737.72,14.61
949262.27,29.92,16.32,463636.11,14.61
949558.29,29.93,16.34,463636.04,14.62
949948.86,29.95,16.35,464376.16,14.64
949845.33,29.95,16.36,464445.21,14.65
949845.33,29.95,16.36,464445.21,14.65
949709.35,29.96,16.36,464444.83,14.65
949772.87,29.97,16.37,464318.51,14.65
949633.98,29.97,16.37,464289.12,14.65
951331.53,30.03,16.43,466627.14,14.73
951195.55,30.03,16.43,466634.19,14.73
951195.55,30.03,16.43,466740.21,14.74
951195.55,30.03,16.43,466765.51,14.74
951195.55,30.03,16.43,466765.51,14.74
951059.57,30.04,16.44,466737.96,14.74
950923.6,30.04,16.44,466791.41,14.75
950787.62,30.05,16.45,466792.75,14.75
950840.32,30.06,16.46,466928.04,14.76
950893.02,30.06,16.47,466928.04,14.76
950757.04,30.07,16.47,466926.59,14.77
950621.07,30.07,16.48,466960.98,14.77
950902.18,30.09,16.49,466868.17,14.77
950766.2,30.09,16.5,466894.66,14.78
950630.22,30.1,16.5,467071.62,14.79
950494.25,30.1,16.51,467678.18,14.81
950790.27,30.12,16.52,467695.58,14.82
950790.27,30.12,16.52,467695.58,14.82
950996.33,30.13,16.54,465268.76,14.74
951380.99,30.15,16.55,465397.59,14.75
951433.69,30.16,16.56,465429.09,14.75
951433.69,30.16,16.56,465529.67,14.76
951433.69,30.16,16.56,465510.98,14.76
951319.35,30.16,16.57,465381.44,14.76
951183.37,30.17,16.57,465796.66,14.77
952143.4,30.2,16.61,466177.38,14.79
953289.31,30.24,16.65,468534.19,14.86
952919.16,30.24,16.64,468534.19,14.87
952783.19,30.24,16.64,468533.87,14.87
952647.21,30.25,16.65,468435.18,14.87
952554.5,30.25,16.66,468277.99,14.87
952607.2,30.26,16.67,468460.67,14.88
952471.22,30.27,16.67,468460.67,14.89
952661.67,30.28,16.68,468797.26,14.9
952661.67,30.28,16.68,470419.95,14.95
952503.02,30.28,16.68,470080.74,14.94
952367.05,30.29,16.69,470669.27,14.97
952663.07,30.3,16.7,470669.27,14.97
952663.07,30.3,16.7,470644.23,14.97
952853.52,30.31,16.71,470644.23,14.97
952853.52,30.31,16.71,470689.83,14.97
952717.54,30.32,16.72,470682.19,14.98
952704.95,30.32,16.72,470555.61,14.98
952948.98,30.33,16.74,470462.92,14.98
952813.01,30.34,16.74,470457.25,14.98
952677.03,30.35,16.75,470440.52,14.98
952729.73,30.35,16.76,470712.41,15.0
952593.75,30.36,16.76,470704.55,15.0
952714.28,30.37,16.78,471157.35,15.02
952714.28,30.37,16.78,471157.35,15.02
952714.28,30.37,16.78,472102.3,15.05
952578.3,30.38,16.78,472381.14,15.06
952442.32,30.38,16.79,472843.31,15.08
952116.97,30.38,16.78,472109.08,15.06
952166.02,30.39,16.79,471740.95,15.06
952714.31,30.41,16.81,472457.99,15.08
953010.33,30.42,16.82,472490.0,15.08
952856.33,30.42,16.82,472535.48,15.08
952720.35,30.42,16.83,472525.42,15.09
952584.37,30.43,16.83,472908.4,15.11
952448.39,30.43,16.84,472610.62,15.1
952312.42,30.44,16.84,472586.04,15.11
952365.12,30.45,16.85,472217.55,15.1
952239.96,30.45,16.86,472164.1,15.1
952103.98,30.46,16.86,472480.02,15.12
952557.55,30.48,16.88,472467.33,15.12
952680.11,30.49,16.89,472840.28,15.13
952680.11,30.49,16.89,472932.83,15.13
952976.13,30.5,16.9,473605.23,15.16
953028.83,30.51,16.91,474396.49,15.19
952892.85,30.52,16.92,474428.97,15.19
952767.69,30.52,16.92,474087.62,15.19
952631.72,30.53,16.93,474087.62,15.19
952495.74,30.53,16.94,474226.11,15.2
952359.76,30.54,16.94,473801.77,15.19
952359.76,30.54,16.94,473772.72,15.19
952223.78,30.54,16.95,474601.33,15.22
952276.49,30.55,16.96,474595.26,15.23
952091.6,30.55,16.95,474667.54,15.23
951375.15,30.54,16.94,473925.47,15.21
951427.85,30.55,16.95,473915.42,15.22
951324.32,30.55,16.96,473840.37,15.22
951188.34,30.56,16.96,474278.44,15.24
951496.36,30.57,16.97,475687.37,15.28
951549.06,30.58,16.98,475758.13,15.29
951549.06,30.58,16.98,475966.19,15.3
951413.08,30.59,16.99,475936.72,15.3
951413.08,30.59,16.99,475865.66,15.3
950905.68,30.58,16.98,475312.33,15.29
951149.72,30.59,17.0,475180.44,15.28
951202.42,30.6,17.0,475171.54,15.29
950581.46,30.59,16.99,474888.7,15.28
950445.49,30.6,17.0,475357.71,15.3
950309.51,30.6,17.01,475357.72,15.31
949937.51,30.6,17.0,474841.32,15.29
949856.26,30.6,17.01,475760.98,15.33
949720.28,30.61,17.01,475760.67,15.33
950016.3,30.62,17.03,476035.06,15.34
950320.48,30.64,17.04,476034.74,15.35
950085.83,30.64,17.04,475747.49,15.34
949949.85,30.65,17.05,475747.8,15.35
949813.87,30.65,17.05,475930.12,15.36
950109.89,30.66,17.07,475939.0,15.36
949973.92,30.67,17.07,476639.0,15.39
949848.75,30.68,17.08,476393.59,15.39
949848.75,30.68,17.08,476393.59,15.39
949614.18,30.68,17.08,476071.29,15.38
948526.36,30.72,17.12,476070.98,15.42
948390.38,30.73,17.13,476070.98,15.42
948390.38,30.73,17.13,476204.47,15.43
948254.4,30.73,17.14,476204.47,15.43
948118.43,30.74,17.14,476203.96,15.44
947982.45,30.74,17.15,476203.96,15.44
947846.47,30.75,17.15,476216.63,15.45
947710.49,30.76,17.16,476101.58,15.45
948341.22,30.79,17.19,477036.47,15.49
948341.22,30.79,17.19,477034.34,15.49
948205.24,30.79,17.19,477078.58,15.49
948501.26,30.81,17.21,477067.64,15.49
948501.26,30.81,17.21,477004.61,15.49
948365.29,30.81,17.21,477028.97,15.5
948609.32,30.83,17.23,477034.41,15.5
948398.31,30.83,17.23,477247.81,15.51
948262.34,30.83,17.24,477247.81,15.52
948315.04,30.84,17.25,477255.62,15.52
948367.74,30.85,17.26,477293.89,15.53
948231.76,30.86,17.26,477293.89,15.53
948284.46,30.87,17.27,477287.83,15.54
948371.77,30.87,17.27,479271.87,15.6
948235.79,30.88,17.28,479299.25,15.61
948288.49,30.89,17.29,479013.97,15.6
948288.49,30.89,17.29,479934.63,15.63
948152.51,30.89,17.3,479994.9,15.64
948016.54,30.9,17.3,479975.91,15.64
947880.56,30.9,17.31,479976.03,15.65
947508.56,30.9,17.3,479997.11,15.65
947372.58,30.9,17.31,480007.04,15.66
947668.6,30.92,17.32,480451.99,15.67
947532.63,30.92,17.33,480430.95,15.68
947385.83,30.93,17.33,480661.58,15.69
947303.94,30.94,17.34,480193.7,15.68
947167.96,30.94,17.34,480186.76,15.69
947031.98,30.95,17.35,480154.18,15.69
946896.01,30.95,17.36,480191.95,15.7
946694.74,30.95,17.35,480561.22,15.71
946450.79,30.95,17.35,479852.98,15.69
946171.54,30.94,17.35,479634.54,15.69
946035.56,30.95,17.35,479644.82,15.69
945899.58,30.95,17.36,479610.0,15.7
945763.61,30.96,17.36,479626.46,15.7
945483.96,30.96,17.36,481491.1,15.76
945347.98,30.96,17.36,482503.93,15.8
945644.0,30.98,17.38,482520.71,15.81
945508.02,30.98,17.38,482500.33,15.81
945508.02,30.98,17.38,482918.12,15.82
945372.04,30.99,17.39,483415.06,15.85
945424.75,31.0,17.4,483519.5,15.85
945201.29,30.99,17.4,483364.03,15.85
945065.31,31.0,17.4,483355.98,15.85
944929.33,31.0,17.41,483554.36,15.87
945313.99,31.02,17.42,483569.66,15.87
945072.95,31.02,17.42,483372.98,15.86
945125.65,31.03,17.43,483681.87,15.88
944989.68,31.03,17.44,483644.22,15.88
944989.68,31.03,17.44,483752.74,15.89
944853.7,31.04,17.44,484646.74,15.92
944717.72,31.04,17.45,484646.74,15.93
944581.74,31.05,17.45,484648.14,15.93
944445.77,31.06,17.46,484620.59,15.94
944830.43,31.07,17.47,484731.87,15.94
944694.45,31.08,17.48,484676.59,15.94
945041.13,31.09,17.49,484692.42,15.95
944905.15,31.1,17.5,485063.4,15.96
944769.17,31.1,17.51,485142.31,15.97
944633.19,31.11,17.51,485393.89,15.99
944764.15,31.11,17.52,485142.63,15.98
944605.47,31.11,17.51,485318.27,15.98
944901.49,31.12,17.53,485306.12,15.99
945145.53,31.14,17.54,485304.65,15.99
945048.74,31.14,17.54,485194.9,15.99
944912.76,31.14,17.55,485156.74,15.99
944912.76,31.14,17.55,485139.35,15.99
945208.78,31.16,17.56,485307.89,16.0
945515.62,31.17,17.57,485859.0,16.02
945706.07,31.19,17.59,486241.05,16.03
945482.61,31.18,17.58,485808.78,16.02
945746.32,31.2,17.6,485795.87,16.03
945610.35,31.21,17.61,485271.4,16.01
945663.05,31.22,17.62,485259.9,16.02
947857.23,31.29,17.69,487610.08,16.1
947931.95,31.3,17.7,487199.83,16.09
947795.97,31.31,17.71,487286.64,16.1
947659.99,31.31,17.71,487287.32,16.1
948590.51,31.35,17.75,490421.63,16.21
948454.53,31.35,17.76,490250.86,16.21
948318.55,31.36,17.76,490171.55,16.21
948588.84,31.37,17.78,488729.19,16.16
948452.87,31.38,17.78,488643.65,16.17
948702.8,31.39,17.79,490528.98,16.23
948998.82,31.4,17.8,490528.98,16.23
948862.85,31.41,17.81,490535.21,16.24
949516.91,31.44,17.84,490303.18,16.23
950056.14,31.46,17.86,490426.83,16.24
949920.16,31.47,17.87,490539.03,16.25
949972.86,31.48,17.88,490724.59,16.26
949836.89,31.48,17.89,490724.59,16.27
949700.91,31.49,17.89,490711.31,16.27
949753.61,31.5,17.9,490711.31,16.27
949639.26,31.51,17.91,490511.71,16.27
949416.03,31.5,17.9,490269.63,16.27
949363.37,31.51,17.91,490172.25,16.27
949227.39,31.52,17.92,490172.35,16.27
949523.41,31.53,17.93,490172.35,16.28
949976.98,31.55,17.95,490213.85,16.28
949987.8,31.55,17.95,489764.23,16.26
949851.82,31.55,17.96,490569.97,16.3
949715.84,31.56,17.96,490569.97,16.3
949715.84,31.56,17.96,490569.97,16.3
949579.86,31.57,17.97,490740.49,16.31
949443.89,31.57,17.97,490740.12,16.32
949443.89,31.57,17.97,490708.43,16.32
949307.91,31.58,17.98,490931.71,16.33
949603.93,31.59,18.0,490931.39,16.33
949467.95,31.6,18.0,490927.29,16.34
949852.62,31.62,18.02,490924.6,16.34
949705.82,31.62,18.02,490826.5,16.34
950009.99,31.64,18.04,490840.33,16.35
950431.9,31.65,18.05,491107.41,16.35
950295.92,31.66,18.06,491592.04,16.38
950686.49,31.67,18.07,491689.67,16.38
950728.37,31.68,18.08,490968.58,16.36
951024.39,31.7,18.1,491834.01,16.39
950805.1,31.7,18.1,491576.52,16.39
951189.76,31.72,18.12,491576.52,16.39
951485.79,31.73,18.13,491581.51,16.39
951538.49,31.74,18.14,491574.58,16.4
951424.14,31.75,18.15,491856.47,16.41
951288.17,31.75,18.16,491825.53,16.42
951288.17,31.75,18.16,491778.36,16.42
952885.89,31.82,18.22,492777.31,16.45
952749.92,31.82,18.23,492711.55,16.46
952613.94,31.83,18.23,492685.11,16.46
953067.51,31.85,18.25,493730.3,16.5
953363.53,31.86,18.26,493717.03,16.5
953227.55,31.87,18.27,494590.42,16.54
953269.44,31.88,18.28,494318.61,16.53
953565.46,31.89,18.3,494726.43,16.55
953755.91,31.91,18.31,495050.87,16.56
953652.38,31.91,18.32,497386.31,16.65
953457.98,31.92,18.32,497547.72,16.66
953322.01,31.92,18.33,497547.59,16.66
953618.03,31.94,18.34,497659.74,16.67
953618.03,31.94,18.34,497659.74,16.67
953670.73,31.95,18.35,498269.28,16.69
953545.57,31.96,18.36,498407.24,16.7
953609.09,31.97,18.37,498284.35,16.7
953521.14,31.97,18.37,498215.39,16.7
953104.62,31.96,18.36,497683.79,16.69
953104.62,31.96,18.36,497675.63,16.69
952968.64,31.97,18.37,497725.71,16.7
953353.31,31.98,18.39,498031.22,16.71
953217.33,31.99,18.39,497949.58,16.71
953081.35,32.0,18.4,497941.42,16.72
952945.37,32.0,18.4,497939.58,16.72
952798.58,32.01,18.41,498420.15,16.74
952851.28,32.02,18.42,498435.99,16.75
952925.62,32.03,18.43,498034.68,16.74
952789.64,32.04,18.44,498160.09,16.75
952789.64,32.04,18.44,498080.78,16.75
953470.46,32.07,18.47,499407.77,16.8
953660.91,32.08,18.48,500130.26,16.82
954769.53,32.13,18.53,502800.68,16.92
954633.55,32.13,18.54,502839.74,16.93
954497.58,32.14,18.54,502632.99,16.93
954550.28,32.15,18.55,502619.11,16.93
955147.29,32.17,18.58,503236.9,16.95
955011.32,32.18,18.58,503055.08,16.95
955201.77,32.19,18.6,503124.58,16.96
955065.79,32.2,18.6,503120.8,16.96
955361.81,32.22,18.62,503214.57,16.97
956077.55,32.25,18.65,503439.99,16.98
955941.58,32.25,18.65,503522.75,16.99
955805.6,32.26,18.66,503527.82,16.99
956101.62,32.27,18.68,503389.82,16.99
956101.62,32.27,18.68,503321.9,16.99
956154.32,32.28,18.69,503321.9,16.99
956018.34,32.29,18.69,503391.32,17.0
955882.37,32.3,18.7,503505.28,17.01
955746.39,32.3,18.71,503539.33,17.02
956050.56,32.32,18.72,503539.33,17.02
955773.0,32.32,18.72,502818.02,17.0
955724.33,32.33,18.73,504068.06,17.05
955588.35,32.33,18.74,504168.08,17.06
955588.35,32.33,18.74,504168.08,17.06
955452.37,32.34,18.74,504790.51,17.09
955316.39,32.35,18.75,505053.48,17.1
955180.42,32.35,18.76,505044.02,17.11
955044.44,32.36,18.76,505077.25,17.11
954908.46,32.37,18.77,505080.24,17.12
954772.49,32.37,18.77,505090.13,17.13
955068.51,32.39,18.79,505358.85,17.14
954932.53,32.39,18.8,505290.53,17.14
954796.55,32.4,18.8,505058.78,17.14
954660.57,32.41,18.81,505301.36,17.15
954524.6,32.41,18.82,505291.78,17.16
954577.3,32.42,18.83,505713.8,17.18
954630.0,32.43,18.84,505551.79,17.18
954494.02,32.44,18.84,505548.16,17.18
954379.68,32.45,18.85,506216.81,17.21
954379.68,32.45,18.85,506369.48,17.22
954379.68,32.45,18.85,506492.63,17.22
954421.56,32.46,18.86,507128.37,17.25
954285.59,32.46,18.87,507614.33,17.27
954249.53,32.47,18.88,507470.03,17.27
954302.23,32.49,18.89,507459.19,17.27
954354.93,32.5,18.9,507389.03,17.28
954218.96,32.5,18.9,507286.26,17.28
954271.66,32.51,18.92,507612.4,17.29
954166.49,32.51,18.91,507661.44,17.3
954219.2,32.52,18.93,507767.66,17.31
954115.67,32.53,18.93,508915.13,17.35
953979.69,32.54,18.94,508993.93,17.36
953843.71,32.54,18.95,508993.93,17.37
953707.74,32.55,18.95,510463.23,17.42
953571.76,32.56,18.96,510460.03,17.43
953435.78,32.56,18.97,510343.99,17.43
953435.78,32.56,18.97,510288.85,17.43
953488.48,32.57,18.98,510288.85,17.43
953942.05,32.59,18.99,510291.9,17.43
953806.08,32.6,19.0,510291.9,17.44
953806.08,32.6,19.0,510196.46,17.44
953996.53,32.61,19.01,510295.75,17.44
953661.01,32.61,19.01,509698.05,17.43
953702.89,32.62,19.02,508943.44,17.41
953755.59,32.63,19.03,508943.44,17.41
953619.62,32.63,19.04,508943.44,17.42
953483.64,32.64,19.04,508943.91,17.42
953779.66,32.66,19.06,509614.67,17.45
953832.36,32.67,19.07,510704.81,17.49
954128.38,32.68,19.08,511641.27,17.53
953040.57,32.73,19.14,511640.96,17.57
953231.02,32.75,19.15,511626.5,17.58
953231.02,32.75,19.15,512423.23,17.6
953231.02,32.75,19.15,512427.45,17.6
953095.04,32.75,19.16,512427.45,17.61
953147.74,32.77,19.17,511799.28,17.59
953147.74,32.77,19.17,511821.61,17.59
953011.76,32.77,19.17,512132.27,17.61
953086.48,32.78,19.19,511740.76,17.6
953037.81,32.79,19.2,513339.27,17.66
952901.83,32.8,19.2,513414.97,17.67
952529.84,32.79,19.19,513115.04,17.66
952393.86,32.8,19.2,513240.43,17.68
952031.86,32.79,19.19,512745.38,17.66
951863.26,32.79,19.19,512696.8,17.66
951863.26,32.79,19.19,512694.78,17.66
951863.26,32.79,19.19,512655.58,17.66
951727.28,32.8,19.2,512646.33,17.67
