ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
350730.35,5.84,0.67,162598.47,2.71
350678.62,5.84,0.67,162598.47,2.71
350626.9,5.84,0.67,162485.37,2.71
350616.8,5.84,0.67,162618.68,2.71
350616.8,5.84,0.67,162703.1,2.71
351070.18,5.85,0.68,162829.65,2.71
351018.45,5.85,0.68,162829.65,2.71
350966.73,5.85,0.68,162848.96,2.71
351103.56,5.85,0.68,163210.54,2.72
351240.38,5.86,0.68,163333.16,2.72
351188.66,5.86,0.68,163200.75,2.72
351188.66,5.86,0.68,163141.48,2.72
350891.96,5.85,0.68,162937.69,2.72
351164.36,5.86,0.68,163174.13,2.72
351112.64,5.86,0.68,163193.25,2.72
350901.92,5.85,0.68,162981.44,2.72
350850.2,5.85,0.68,162849.22,2.72
350798.48,5.85,0.68,162845.98,2.72
350746.75,5.85,0.68,162736.12,2.72
351117.47,5.86,0.69,162851.06,2.72
351254.29,5.86,0.69,163159.66,2.72
351145.74,5.86,0.69,163051.11,2.72
351094.02,5.86,0.69,163030.79,2.72
351230.85,5.86,0.69,163153.41,2.72
351179.12,5.87,0.69,163060.62,2.72
351179.12,5.87,0.69,163724.07,2.73
351127.4,5.87,0.69,163694.58,2.73
350764.96,5.86,0.69,163405.27,2.73
350713.23,5.86,0.69,163321.66,2.73
350850.06,5.86,0.69,163443.38,2.73
350746.61,5.86,0.69,163330.28,2.73
351215.24,5.87,0.7,163246.25,2.73
351163.51,5.87,0.7,163243.01,2.73
351111.79,5.87,0.7,163133.15,2.73
351060.06,5.87,0.7,163020.04,2.73
350865.93,5.87,0.7,162865.68,2.72
351236.65,5.88,0.7,162994.86,2.73
351184.93,5.88,0.7,162994.86,2.73
351184.93,5.88,0.7,162884.15,2.73
350970.88,5.87,0.7,162641.88,2.72
350302.99,5.86,0.69,161910.3,2.71
350251.27,5.86,0.69,161880.81,2.71
350621.98,5.87,0.7,162525.65,2.72
351174.84,5.88,0.71,168554.69,2.82
351123.11,5.88,0.71,168471.08,2.82
351395.52,5.88,0.71,168534.97,2.82
351343.8,5.88,0.71,168514.66,2.82
350981.36,5.88,0.71,168123.79,2.82
351352.07,5.88,0.71,168602.69,2.82
351300.35,5.89,0.71,168509.9,2.82
351248.62,5.89,0.71,168444.91,2.82
351196.9,5.89,0.71,168396.8,2.82
351145.18,5.89,0.71,168283.7,2.82
351093.45,5.89,0.71,168283.7,2.82
351041.73,5.89,0.71,168280.46,2.82
350990.0,5.89,0.71,168170.6,2.82
350938.28,5.89,0.71,168058.36,2.82
350886.56,5.89,0.71,168057.5,2.82
350682.43,5.88,0.71,167960.69,2.82
355915.89,5.97,0.8,169161.22,2.84
355864.17,5.97,0.8,169140.91,2.84
355650.12,5.97,0.8,168892.23,2.83
355598.4,5.97,0.8,168799.44,2.83
355870.8,5.97,0.8,168863.34,2.83
355870.8,5.97,0.8,168844.95,2.83
355819.08,5.97,0.8,168841.7,2.83
355524.95,5.97,0.8,168664.71,2.83
355473.22,5.97,0.8,168554.85,2.83
355745.63,5.97,0.8,168887.11,2.84
355707.76,5.97,0.8,168230.2,2.83
355656.03,5.97,0.8,168165.2,2.82
356474.98,5.99,0.82,168429.36,2.83
356423.25,5.99,0.82,168381.26,2.83
357223.99,6.0,0.83,168565.65,2.83
357172.26,6.0,0.83,168452.55,2.83
357214.05,6.0,0.83,168432.78,2.83
358031.29,6.02,0.85,168660.73,2.84
357869.9,6.02,0.84,168502.03,2.83
357818.17,6.02,0.84,168502.03,2.83
357780.3,6.02,0.85,167937.54,2.82
357618.91,6.02,0.84,167686.42,2.82
357567.18,6.02,0.84,167578.1,2.82
357937.9,6.02,0.85,167707.28,2.82
357461.4,6.02,0.84,167203.72,2.81
357098.96,6.01,0.84,166961.44,2.81
357047.24,6.01,0.84,166956.66,2.81
357417.96,6.02,0.84,167456.89,2.82
357886.58,6.03,0.85,167372.86,2.82
357834.86,6.03,0.85,167259.75,2.82
357783.13,6.03,0.85,167259.75,2.82
357731.41,6.03,0.85,167256.51,2.82
357868.23,6.03,0.86,167379.13,2.82
357816.51,6.03,0.86,167269.27,2.82
357953.34,6.03,0.86,167390.99,2.82
357901.61,6.03,0.86,167360.95,2.82
357702.35,6.03,0.86,166545.34,2.81
357339.91,6.03,0.85,166165.11,2.8
357476.73,6.03,0.86,166287.73,2.8
357613.56,6.03,0.86,166409.45,2.81
357561.83,6.03,0.86,166325.84,2.81
357267.7,6.03,0.86,166053.59,2.8
358253.46,6.04,0.87,166495.68,2.81
358615.62,6.05,0.88,166382.57,2.81
358563.89,6.05,0.88,166317.58,2.81
358512.17,6.05,0.88,166269.47,2.81
358047.14,6.04,0.87,165731.77,2.8
358183.97,6.05,0.88,166342.7,2.81
358183.97,6.05,0.88,166361.93,2.81
358132.24,6.05,0.88,166248.83,2.81
358926.35,6.06,0.89,166337.3,2.81
359297.07,6.07,0.9,166466.48,2.81
359297.07,6.07,0.9,166466.48,2.81
359193.7,6.07,0.89,166452.39,2.81
358831.25,6.06,0.89,166210.12,2.81
358497.38,6.06,0.88,165853.16,2.8
358445.65,6.06,0.88,165853.16,2.8
358445.65,6.06,0.88,165853.16,2.8
358393.93,6.06,0.88,165740.06,2.8
358342.2,6.06,0.88,165740.06,2.8
358810.83,6.07,0.89,165656.02,2.8
359083.24,6.07,0.9,166042.06,2.81
359031.51,6.07,0.9,166038.82,2.81
359402.23,6.08,0.91,166153.76,2.81
359539.06,6.08,0.91,166462.36,2.82
359853.53,6.09,0.91,166021.44,2.81
359716.89,6.09,0.91,166025.52,2.81
359853.72,6.09,0.92,166147.81,2.81
359801.99,6.09,0.92,166037.95,2.81
359750.27,6.09,0.92,166017.63,2.81
359698.55,6.09,0.92,165924.85,2.81
359336.1,6.08,0.91,165635.53,2.8
359804.73,6.09,0.92,165551.5,2.8
359136.84,6.08,0.91,164819.92,2.79
359273.66,6.09,0.91,164941.42,2.79
358979.53,6.08,0.91,164645.38,2.79
358927.81,6.08,0.91,164642.14,2.79
359381.18,6.09,0.92,164768.69,2.79
359329.46,6.09,0.92,164658.83,2.79
359466.29,6.09,0.92,165020.41,2.8
359169.58,6.09,0.92,164816.62,2.79
359540.3,6.09,0.92,164931.56,2.8
359488.58,6.09,0.92,164928.32,2.8
359625.4,6.1,0.93,165236.92,2.8
359573.68,6.1,0.93,165127.06,2.8
359211.24,6.09,0.92,164837.74,2.8
359159.51,6.09,0.92,164724.64,2.79
359701.02,6.1,0.93,164177.94,2.79
367287.22,6.23,1.06,172177.94,2.92
367750.21,6.24,1.07,173227.02,2.94
367506.46,6.24,1.06,172869.03,2.93
367454.73,6.24,1.06,172869.03,2.93
367454.73,6.24,1.06,172858.17,2.93
367403.01,6.24,1.06,172745.07,2.93
367553.68,6.24,1.07,172385.7,2.93
367580.84,6.24,1.07,172302.64,2.93
367529.12,6.24,1.07,172302.64,2.93
367665.94,6.24,1.07,172425.25,2.93
367802.77,6.25,1.07,172546.98,2.93
367802.77,6.25,1.07,172546.98,2.93
367953.45,6.25,1.08,172187.62,2.92
367901.72,6.25,1.08,172184.38,2.93
367850.0,6.25,1.08,172074.52,2.92
367530.0,6.25,1.07,171754.52,2.92
367478.27,6.25,1.07,171725.02,2.92
367882.04,6.25,1.08,171982.88,2.92
368252.76,6.26,1.09,172112.05,2.93
368201.04,6.26,1.09,172028.44,2.92
367936.28,6.26,1.08,171807.82,2.92
368387.95,6.26,1.09,171643.15,2.92
368856.58,6.27,1.1,171559.11,2.92
368642.53,6.27,1.1,171316.84,2.91
368779.36,6.27,1.1,171714.28,2.92
368782.03,6.27,1.1,171726.69,2.92
369249.25,6.28,1.11,171648.57,2.92
369336.47,6.28,1.11,171625.18,2.92
369473.3,6.29,1.12,171747.8,2.92
369421.58,6.29,1.12,171634.7,2.92
369369.85,6.29,1.12,171634.7,2.92
368701.96,6.28,1.11,170903.12,2.91
368034.07,6.27,1.09,170171.55,2.9
367383.14,6.26,1.08,169520.61,2.89
367331.41,6.26,1.09,169500.3,2.89
367468.24,6.26,1.09,169622.02,2.89
367416.51,6.26,1.09,169529.24,2.89
367364.79,6.26,1.09,169416.14,2.89
367313.07,6.26,1.09,169416.14,2.89
367764.73,6.27,1.1,169251.46,2.89
367713.01,6.27,1.1,169231.14,2.89
367661.28,6.27,1.1,169138.36,2.88
367442.33,6.27,1.09,168914.88,2.88
367714.74,6.27,1.1,168978.78,2.88
367046.84,6.26,1.09,168247.2,2.87
366995.12,6.26,1.09,168134.1,2.87
366943.4,6.26,1.09,168134.1,2.87
366891.67,6.26,1.09,168113.78,2.87
366839.95,6.26,1.09,168021.0,2.87
366788.22,6.26,1.09,168017.76,2.87
366736.5,6.26,1.09,167907.9,2.87
366736.5,6.26,1.09,167907.9,2.87
366736.5,6.26,1.09,169740.57,2.9
366684.78,6.26,1.09,169632.25,2.9
366331.06,6.26,1.09,169318.16,2.89
366768.4,6.27,1.09,169991.92,2.9
366716.68,6.27,1.09,169987.14,2.9
366664.95,6.27,1.09,169966.82,2.9
366215.89,6.26,1.09,169457.06,2.9
366352.72,6.26,1.09,169579.68,2.9
365701.78,6.25,1.08,168928.75,2.89
365650.06,6.25,1.08,168835.96,2.89
366020.78,6.26,1.09,169136.89,2.89
365969.05,6.26,1.09,169155.83,2.89
365674.92,6.25,1.08,168884.83,2.89
365623.2,6.25,1.08,168752.78,2.89
365491.47,6.25,1.08,168696.95,2.89
365816.84,6.26,1.09,168583.85,2.88
365953.66,6.26,1.09,169155.37,2.89
366405.33,6.27,1.1,168990.69,2.89
366118.24,6.27,1.09,168682.55,2.89
366066.52,6.27,1.09,168679.31,2.89
366014.79,6.27,1.09,168569.45,2.89
366287.2,6.27,1.1,168822.96,2.89
365636.27,6.26,1.09,168172.03,2.88
365908.67,6.27,1.09,168417.47,2.88
366181.08,6.27,1.1,168670.98,2.89
366551.8,6.28,1.11,168998.33,2.9
366199.36,6.27,1.1,168701.26,2.89
365978.64,6.27,1.1,168465.01,2.89
366129.32,6.27,1.1,168105.65,2.88
366077.59,6.27,1.1,167992.55,2.88
366447.65,6.28,1.11,168256.3,2.88
366818.37,6.29,1.12,168385.47,2.89
366766.65,6.29,1.12,168385.47,2.89
367039.05,6.29,1.12,168798.54,2.89
366987.33,6.29,1.12,168685.44,2.89
366783.2,6.29,1.12,168478.56,2.89
366731.47,6.29,1.12,168478.56,2.89
366679.75,6.29,1.12,168458.24,2.89
366317.31,6.29,1.11,168189.34,2.89
366679.46,6.29,1.12,168076.24,2.88
366627.74,6.29,1.12,167983.46,2.88
366576.01,6.29,1.12,167980.21,2.88
366524.29,6.29,1.12,167870.35,2.88
366895.01,6.3,1.13,168734.81,2.9
366843.28,6.3,1.13,168705.32,2.9
366480.84,6.29,1.12,168283.54,2.89
366429.12,6.29,1.12,168199.93,2.89
366897.74,6.3,1.13,168115.9,2.89
367698.48,6.32,1.15,168300.29,2.89
367646.75,6.32,1.15,168270.8,2.89
368017.47,6.32,1.15,168385.74,2.89
367965.75,6.33,1.15,168302.13,2.89
367613.31,6.32,1.15,168265.78,2.89
367885.71,6.33,1.15,168444.6,2.9
368256.43,6.33,1.16,168573.78,2.9
368745.97,6.34,1.17,168446.97,2.9
368694.25,6.34,1.17,168443.73,2.9
368400.12,6.34,1.16,168146.73,2.89
368536.94,6.34,1.17,168441.1,2.9
368123.15,6.34,1.17,168441.1,2.9
367789.27,6.34,1.16,168138.41,2.9
367737.55,6.34,1.16,168028.55,2.9
367685.82,6.34,1.16,167963.56,2.89
368047.98,6.34,1.17,167850.45,2.89
367996.25,6.34,1.17,167802.35,2.89
367996.25,6.34,1.17,166761.9,2.87
367944.53,6.34,1.17,166758.66,2.88
367582.09,6.34,1.17,166469.34,2.87
367530.36,6.34,1.17,166359.48,2.87
367478.64,6.34,1.17,166294.48,2.87
367184.51,6.33,1.16,166023.97,2.86
367132.78,6.33,1.16,165975.87,2.86
367458.15,6.34,1.17,166801.45,2.88
368443.91,6.36,1.19,167243.54,2.89
368814.63,6.36,1.19,167372.71,2.89
368146.74,6.35,1.18,166641.14,2.88
367784.29,6.35,1.18,166398.31,2.87
368155.01,6.36,1.18,166901.29,2.88
368103.29,6.36,1.18,166898.05,2.88
368051.56,6.36,1.18,166788.19,2.88
367999.84,6.36,1.18,166767.87,2.88
367311.03,6.35,1.17,166079.07,2.87
367096.99,6.34,1.17,165833.8,2.87
367045.26,6.34,1.17,165741.02,2.86
367513.89,6.35,1.18,165656.98,2.86
367462.17,6.35,1.18,165591.99,2.86
367268.04,6.35,1.18,165436.41,2.86
367216.31,6.35,1.18,165388.3,2.86
367012.18,6.35,1.17,165181.83,2.86
366725.09,6.34,1.17,164824.97,2.85
367214.63,6.35,1.18,164748.57,2.85
367162.91,6.35,1.18,164683.58,2.85
367111.19,6.35,1.18,164635.47,2.85
367059.46,6.35,1.18,164570.47,2.85
366391.57,6.34,1.17,163838.9,2.84
366341.57,6.34,1.17,163788.9,2.83
366150.57,6.34,1.16,163631.68,2.83
366882.06,6.35,1.18,163876.44,2.84
367335.44,6.36,1.19,163863.19,2.84
367283.71,6.36,1.19,163815.08,2.84
367231.99,6.36,1.19,163811.84,2.84
374086.71,6.48,1.3,170774.85,2.96
373611.61,6.47,1.3,170828.83,2.96
373982.33,6.48,1.3,171092.39,2.96
373930.6,6.48,1.3,170982.53,2.96
373878.88,6.48,1.3,170953.04,2.96
373878.88,6.48,1.3,170953.04,2.96
373516.44,6.47,1.3,170625.65,2.96
373293.55,6.47,1.29,170404.15,2.95
373318.53,6.47,1.3,170356.45,2.95
373266.8,6.47,1.3,170272.84,2.95
373215.08,6.47,1.3,170252.52,2.95
373163.36,6.47,1.3,170159.74,2.95
373631.98,6.48,1.31,170075.7,2.95
372943.17,6.47,1.29,169336.49,2.94
372891.45,6.47,1.29,169223.39,2.93
372839.73,6.47,1.3,169223.39,2.94
372990.4,6.47,1.3,168864.02,2.93
373352.62,6.48,1.31,169160.13,2.93
373821.24,6.49,1.31,169076.1,2.93
373669.6,6.48,1.31,168881.24,2.93
373820.27,6.49,1.32,168521.88,2.92
373847.43,6.49,1.32,168438.81,2.92
374863.15,6.51,1.34,169061.21,2.93
375352.69,6.52,1.34,168934.41,2.93
375447.71,6.52,1.35,168806.4,2.93
375395.99,6.52,1.35,168776.36,2.93
375344.26,6.52,1.35,168692.75,2.93
374676.37,6.51,1.34,167961.17,2.92
374813.2,6.51,1.34,168083.79,2.92
374950.02,6.52,1.34,168205.52,2.92
374898.3,6.52,1.34,168202.27,2.92
374846.57,6.52,1.34,168092.41,2.92
374178.68,6.51,1.33,167360.84,2.91
373489.88,6.5,1.32,166672.03,2.9
373438.15,6.5,1.32,166558.93,2.9
373386.43,6.5,1.32,166558.93,2.9
372920.91,6.49,1.32,166043.79,2.89
372869.19,6.49,1.32,166023.47,2.89
372678.67,6.49,1.31,165835.98,2.89
372626.95,6.49,1.31,165743.19,2.88
372575.23,6.49,1.31,165638.55,2.88
373095.45,6.5,1.32,165734.39,2.89
373043.73,6.5,1.32,165725.37,2.89
372992.0,6.5,1.32,165721.93,2.89
372940.28,6.5,1.32,165611.72,2.88
372668.74,6.49,1.32,165776.54,2.89
372565.29,6.49,1.32,165663.44,2.89
372936.0,6.5,1.33,165951.64,2.89
372936.0,6.5,1.33,165951.64,2.89
373072.83,6.5,1.33,166074.26,2.89
373021.11,6.5,1.33,166053.94,2.89
372807.06,6.5,1.33,165902.6,2.89
372807.06,6.5,1.33,165902.6,2.89
373079.47,6.51,1.33,166139.04,2.9
373216.29,6.51,1.34,166261.65,2.9
373164.57,6.51,1.34,166168.87,2.9
373301.4,6.51,1.34,166290.6,2.9
373672.11,6.52,1.35,166419.77,2.9
373004.22,6.51,1.34,165664.11,2.89
372952.5,6.51,1.34,165634.62,2.89
372900.77,6.51,1.34,165551.01,2.89
372680.37,6.51,1.33,165327.29,2.89
372628.64,6.51,1.33,165306.97,2.89
372470.09,6.5,1.33,165149.65,2.88
372418.37,6.5,1.33,165056.86,2.88
372214.24,6.5,1.33,164892.53,2.88
372176.37,6.5,1.33,164328.04,2.87
372014.97,6.5,1.33,164076.92,2.87
371652.53,6.49,1.32,163834.65,2.86
371600.81,6.49,1.32,163805.15,2.86
372128.46,6.5,1.33,164504.9,2.87
372076.74,6.5,1.33,164421.29,2.87
372025.01,6.5,1.33,164418.05,2.87
371575.64,6.5,1.32,163908.3,2.87
371937.79,6.5,1.33,163795.2,2.86
371886.07,6.5,1.33,163685.34,2.86
372022.89,6.51,1.33,164296.27,2.87
372817.0,6.52,1.35,164384.75,2.88
372817.0,6.52,1.35,164384.75,2.88
373187.72,6.53,1.36,164513.93,2.88
373135.99,6.53,1.36,164400.82,2.88
373212.62,6.53,1.36,164566.74,2.88
373160.9,6.53,1.36,164566.74,2.88
373109.17,6.53,1.36,164537.25,2.88
373057.45,6.53,1.36,164453.64,2.88
373005.72,6.53,1.36,164424.14,2.88
372847.17,6.53,1.36,164265.59,2.88
372795.45,6.53,1.36,164181.98,2.88
372433.01,6.52,1.35,163939.71,2.87
372901.63,6.53,1.36,163855.67,2.87
372617.76,6.53,1.36,163545.75,2.86
372988.47,6.53,1.36,164045.98,2.87
372936.75,6.53,1.36,164025.66,2.87
372268.86,6.52,1.35,163294.09,2.86
372217.13,6.52,1.35,163201.3,2.86
372165.41,6.52,1.35,163171.81,2.86
372113.69,6.52,1.35,163088.2,2.86
372061.96,6.53,1.35,163067.88,2.86
372010.24,6.53,1.35,162975.1,2.86
372160.91,6.53,1.36,162615.73,2.85
371808.47,6.52,1.35,162245.5,2.85
371756.75,6.52,1.35,162264.45,2.85
371946.81,6.53,1.36,162348.2,2.85
372097.48,6.53,1.36,161988.84,2.84
372045.76,6.53,1.36,161856.79,2.84
371887.21,6.53,1.36,161699.47,2.84
371835.48,6.53,1.36,161669.98,2.84
371783.76,6.53,1.36,161586.37,2.84
371732.04,6.53,1.36,161583.13,2.84
371680.31,6.53,1.36,161473.27,2.84
371628.59,6.53,1.36,161360.16,2.84
371576.86,6.53,1.36,161360.16,2.84
371525.14,6.53,1.36,161247.06,2.83
371473.41,6.53,1.36,161247.06,2.83
371473.41,6.53,1.36,161247.06,2.83
371500.57,6.53,1.36,161164.0,2.83
371448.85,6.53,1.36,161134.5,2.83
371397.13,6.53,1.36,161050.89,2.83
371767.84,6.54,1.37,161180.07,2.84
371716.12,6.54,1.37,161176.83,2.84
371664.4,6.54,1.37,161066.97,2.83
371801.22,6.54,1.37,161361.33,2.84
372601.96,6.56,1.39,161545.72,2.84
372550.23,6.56,1.39,161542.48,2.84
372687.06,6.56,1.39,161665.1,2.85
372635.33,6.56,1.39,161555.24,2.85
372583.61,6.56,1.39,161442.14,2.84
372531.89,6.56,1.39,161442.14,2.84
372480.16,6.56,1.39,161461.08,2.85
372428.44,6.56,1.39,161329.04,2.84
372376.71,6.56,1.39,161308.72,2.84
372649.12,6.57,1.4,161545.16,2.85
372296.68,6.56,1.39,161265.73,2.84
372667.4,6.57,1.4,161394.91,2.85
372615.67,6.57,1.4,161302.12,2.84
373067.34,6.58,1.41,161137.45,2.84
373015.61,6.58,1.41,161117.13,2.84
372653.17,6.57,1.4,160874.85,2.84
372790.0,6.58,1.41,161122.18,2.84
372738.27,6.58,1.41,161029.39,2.84
372686.55,6.58,1.41,161026.15,2.84
373505.49,6.59,1.42,161290.31,2.85
373346.94,6.59,1.42,161132.67,2.84
373398.74,6.59,1.42,161122.9,2.84
373104.6,6.59,1.41,160861.31,2.84
373475.32,6.59,1.42,160990.48,2.84
373747.73,6.6,1.43,161403.55,2.85
373884.55,6.6,1.43,161526.17,2.85
373832.83,6.6,1.43,161416.31,2.85
373181.9,6.59,1.42,160765.37,2.84
373130.17,6.59,1.42,160700.38,2.84
372836.04,6.59,1.42,160517.04,2.84
373108.45,6.59,1.42,160753.48,2.84
373056.73,6.59,1.42,160705.37,2.84
373005.0,6.59,1.42,160724.68,2.84
372953.28,6.6,1.42,160592.27,2.84
372901.55,6.6,1.42,160479.17,2.84
372539.11,6.59,1.42,160096.61,2.83
372487.39,6.59,1.42,160096.61,2.83
372759.79,6.6,1.42,160160.5,2.83
372465.66,6.59,1.42,159905.99,2.83
372738.07,6.6,1.42,160400.24,2.84
372738.07,6.6,1.42,160400.24,2.84
372443.94,6.59,1.42,160061.26,2.83
372392.21,6.59,1.42,159949.02,2.83
372340.49,6.59,1.42,159948.15,2.83
372288.77,6.59,1.42,159918.66,2.83
372237.04,6.59,1.42,159835.05,2.83
372185.32,6.59,1.42,159831.81,2.83
372133.59,6.59,1.42,159721.95,2.83
372081.87,6.59,1.42,159656.95,2.83
371787.74,6.59,1.42,159384.69,2.82
371736.01,6.59,1.42,159336.59,2.82
371736.01,6.59,1.42,159336.59,2.82
372098.17,6.6,1.42,159223.49,2.82
372046.44,6.6,1.42,159110.39,2.82
371994.72,6.6,1.42,159110.39,2.82
372365.44,6.6,1.43,159974.84,2.84
372313.71,6.6,1.43,159861.74,2.84
372261.99,6.6,1.43,159861.74,2.84
372210.27,6.6,1.43,159841.43,2.84
371926.39,6.6,1.43,159468.89,2.83
371804.35,6.6,1.42,159408.56,2.83
371941.18,6.6,1.43,159531.18,2.83
371889.45,6.6,1.43,159438.39,2.83
371837.73,6.6,1.43,159325.29,2.83
371786.0,6.6,1.43,159325.29,2.83
371734.28,6.6,1.43,159212.19,2.83
371682.56,6.6,1.43,159212.19,2.83
371630.83,6.6,1.43,159182.7,2.83
371579.11,6.6,1.43,159099.09,2.83
371579.11,6.6,1.43,159099.09,2.83
371527.38,6.6,1.43,158985.99,2.83
371664.21,6.61,1.43,159107.71,2.83
371612.49,6.61,1.43,159107.71,2.83
371612.49,6.61,1.43,159107.71,2.83
371528.23,6.61,1.43,159003.41,2.83
371369.68,6.6,1.43,158846.08,2.82
371180.53,6.6,1.43,158539.59,2.82
372166.29,6.62,1.45,158981.68,2.83
372114.56,6.62,1.45,158952.19,2.83
371649.54,6.61,1.44,158414.49,2.82
371597.81,6.61,1.44,158330.88,2.82
372049.48,6.62,1.45,158166.21,2.81
372518.11,6.63,1.46,158082.17,2.81
372466.38,6.63,1.46,158017.18,2.81
372837.1,6.64,1.47,158146.35,2.82
372785.38,6.64,1.47,158098.25,2.82
372432.94,6.63,1.46,158047.05,2.81
372381.21,6.63,1.46,158026.73,2.81
372160.81,6.63,1.46,157805.14,2.81
372109.08,6.63,1.46,157712.35,2.81
371458.15,6.62,1.45,157061.42,2.8
371406.42,6.62,1.45,157041.1,2.8
371354.7,6.62,1.45,156948.32,2.8
371491.53,6.62,1.45,157001.81,2.8
371439.8,6.62,1.45,156888.7,2.8
371388.08,6.62,1.45,156888.7,2.8
371336.35,6.62,1.45,156885.46,2.8
371473.18,6.63,1.45,157008.08,2.8
371421.46,6.63,1.45,156898.22,2.8
371369.73,6.63,1.45,156894.98,2.8
371740.45,6.63,1.46,157195.9,2.81
371688.73,6.63,1.46,157086.04,2.8
371481.83,6.64,1.46,156358.66,2.79
371430.1,6.64,1.46,156355.42,2.79
371378.38,6.64,1.46,156245.56,2.79
371378.38,6.64,1.46,156249.48,2.79
371326.66,6.64,1.46,156246.23,2.79
370658.76,6.63,1.45,155514.66,2.78
370607.04,6.63,1.45,155404.8,2.78
370607.04,6.63,1.45,155401.34,2.78
370743.87,6.63,1.46,155523.96,2.78
370692.14,6.63,1.46,155503.64,2.78
370640.42,6.63,1.46,155410.85,2.78
370508.69,6.63,1.46,155355.02,2.78
370470.82,6.63,1.46,154790.53,2.77
370607.64,6.63,1.46,154912.26,2.77
370446.25,6.63,1.46,154661.14,2.77
370718.66,6.64,1.46,154725.03,2.77
370666.93,6.64,1.46,154721.79,2.77
371104.27,6.64,1.47,155395.56,2.78
371241.1,6.65,1.48,155518.18,2.78
371189.37,6.65,1.48,155408.32,2.78
371137.65,6.65,1.48,155300.0,2.78
371274.47,6.65,1.48,155421.72,2.78
371411.3,6.65,1.48,155544.34,2.79
371359.58,6.66,1.48,155539.56,2.79
371307.85,6.66,1.48,155426.46,2.79
371087.14,6.65,1.48,155190.21,2.78
371035.41,6.65,1.48,155190.21,2.78
370983.69,6.65,1.48,155209.16,2.78
370653.41,6.65,1.47,154804.32,2.78
371024.13,6.65,1.48,155105.24,2.78
370972.4,6.65,1.48,154973.2,2.78
370920.68,6.65,1.48,154908.2,2.78
370626.55,6.65,1.48,154648.45,2.77
370777.22,6.65,1.48,154289.08,2.77
370725.5,6.65,1.48,154240.98,2.77
370673.77,6.65,1.48,154127.88,2.77
370622.05,6.65,1.48,154127.88,2.77
370259.61,6.65,1.48,153838.56,2.76
370728.23,6.66,1.49,153754.53,2.76
371059.69,6.66,1.49,153967.81,2.77
371007.97,6.66,1.49,153854.71,2.76
371144.79,6.67,1.5,153977.33,2.77
371093.07,6.67,1.5,153977.33,2.77
371041.35,6.67,1.5,153864.23,2.77
370989.62,6.67,1.5,153864.23,2.77
370989.62,6.67,1.5,154744.84,2.78
370937.9,6.67,1.5,154631.74,2.78
370886.17,6.67,1.5,154631.74,2.78
370604.77,6.66,1.49,154362.21,2.78
369936.88,6.65,1.48,153630.63,2.76
369885.16,6.65,1.48,153627.39,2.76
369833.43,6.65,1.48,153517.53,2.76
369970.26,6.66,1.49,153639.26,2.76
370407.6,6.67,1.49,153526.16,2.76
370544.42,6.67,1.5,154236.37,2.78
370492.7,6.67,1.5,154123.27,2.77
370172.34,6.66,1.49,153751.69,2.77
370625.72,6.67,1.5,153878.23,2.77
370573.99,6.67,1.5,153878.23,2.77
370522.27,6.67,1.5,153848.74,2.77
370659.09,6.68,1.5,154210.32,2.78
370607.37,6.68,1.51,154126.71,2.78
370310.67,6.67,1.5,153922.93,2.77
370447.49,6.68,1.5,154045.54,2.78
370395.77,6.68,1.5,154064.49,2.78
370833.1,6.68,1.51,154538.98,2.79
370644.45,6.68,1.51,154287.43,2.78
370592.73,6.68,1.51,154155.38,2.78
370960.17,6.69,1.52,153903.08,2.78
371096.99,6.69,1.52,154025.7,2.78
371045.27,6.69,1.52,154005.23,2.78
370993.54,6.69,1.52,153912.05,2.78
370941.82,6.69,1.52,153908.8,2.78
370375.11,6.69,1.51,153345.5,2.77
370323.39,6.69,1.51,153235.64,2.77
370164.84,6.68,1.51,153077.84,2.76
370965.58,6.7,1.53,153262.23,2.77
370913.85,6.7,1.53,153241.91,2.77
371284.57,6.71,1.53,153542.84,2.77
371126.02,6.7,1.53,153384.29,2.77
371074.29,6.7,1.53,153291.5,2.77
371074.29,6.7,1.53,153085.52,2.77
371542.92,6.71,1.54,153001.48,2.76
371491.2,6.71,1.54,152888.38,2.76
375564.68,6.79,1.61,159799.7,2.89
375354.28,6.78,1.61,159618.04,2.88
375222.55,6.78,1.61,159562.21,2.88
375170.83,6.78,1.61,159562.21,2.88
374963.93,6.78,1.61,159562.21,2.89
375100.76,6.79,1.61,159684.5,2.89
375569.38,6.8,1.62,159600.47,2.89
374901.49,6.79,1.61,158868.9,2.88
374487.7,6.79,1.62,158868.9,2.88
