ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
922290.21,26.92,14.65,628327.81,18.34
924488.79,26.99,14.72,627325.68,18.31
925307.33,27.01,14.75,628148.88,18.34
925170.28,27.02,14.75,628856.94,18.36
925436.48,27.03,14.76,629386.68,18.38
925435.27,27.03,14.77,629053.63,18.38
925244.22,27.04,14.77,628878.74,18.38
925060.48,27.04,14.77,628463.83,18.37
925476.66,27.05,14.79,629400.63,18.4
925900.15,27.07,14.8,629634.49,18.41
926150.7,27.08,14.81,629618.85,18.41
925960.69,27.08,14.81,629611.86,18.41
925769.63,27.08,14.82,629427.17,18.41
925578.57,27.08,14.82,629242.48,18.41
925583.64,27.09,14.83,628960.88,18.41
925399.9,27.09,14.83,628940.57,18.41
925216.16,27.1,14.83,628624.45,18.41
925032.42,27.1,14.83,628223.75,18.4
924841.37,27.1,14.84,628541.07,18.42
924461.34,27.11,14.84,628690.4,18.43
924719.21,27.12,14.85,628417.47,18.43
924535.47,27.12,14.85,627957.07,18.42
924533.22,27.13,14.86,627897.63,18.42
924538.29,27.13,14.87,627579.85,18.42
924538.29,27.13,14.87,627626.63,18.42
924575.92,27.13,14.87,628668.22,18.45
924826.47,27.14,14.88,628503.55,18.45
925196.4,27.16,14.89,629246.14,18.47
925006.39,27.16,14.89,630005.24,18.5
923788.27,27.19,14.92,629396.7,18.52
924158.58,27.21,14.94,629853.82,18.54
923141.16,27.24,14.98,629042.41,18.56
922944.18,27.24,14.98,629618.91,18.58
922497.92,27.23,14.97,629877.91,18.6
922850.44,27.25,14.98,629669.38,18.59
922850.44,27.25,14.98,630698.01,18.62
921833.02,27.28,15.02,630236.89,18.65
922336.17,27.3,15.03,630504.97,18.66
921318.75,27.33,15.07,629693.56,18.68
921316.5,27.34,15.07,629634.12,18.68
921368.26,27.35,15.08,629459.01,18.68
921000.78,27.35,15.09,629174.2,18.69
921209.78,27.36,15.1,629408.55,18.7
921026.04,27.37,15.1,628954.29,18.69
920801.77,27.37,15.1,629333.1,18.7
920801.77,27.37,15.1,629304.57,18.7
921106.32,27.38,15.11,629033.99,18.7
921104.07,27.39,15.12,629601.36,18.72
921109.14,27.39,15.13,629550.37,18.72
921367.01,27.4,15.14,629802.73,18.73
920148.89,27.43,15.17,629210.68,18.76
919965.15,27.44,15.17,628947.73,18.76
920421.74,27.45,15.19,629462.7,18.77
920673.34,27.46,15.2,630025.4,18.79
920514.68,27.47,15.2,629667.81,18.79
920519.75,27.47,15.21,630206.91,18.81
920556.54,27.48,15.21,630175.91,18.81
920980.04,27.49,15.23,630687.97,18.83
921237.9,27.5,15.24,630360.8,18.82
921237.9,27.5,15.24,629684.41,18.8
921054.16,27.51,15.24,629279.13,18.79
921054.16,27.51,15.24,628635.75,18.77
921199.16,27.52,15.25,628986.91,18.79
921204.23,27.52,15.26,628705.32,18.78
921204.23,27.52,15.26,628606.09,18.78
920979.96,27.53,15.26,628503.34,18.78
923407.95,27.61,15.34,631207.09,18.87
923690.9,27.62,15.35,631221.28,18.87
923532.25,27.62,15.36,630876.39,18.87
923677.25,27.63,15.37,631334.26,18.89
923576.44,27.64,15.37,630782.99,18.88
923576.44,27.64,15.37,630782.99,18.88
923392.7,27.64,15.37,630490.05,18.87
923168.42,27.64,15.38,630303.65,18.87
923173.49,27.65,15.38,630208.18,18.87
922989.75,27.65,15.39,630747.22,18.9
922877.79,27.66,15.39,630416.28,18.89
923283.36,27.67,15.4,633155.49,18.97
923283.36,27.67,15.4,633615.88,18.99
923093.35,27.67,15.41,632815.72,18.97
922902.29,27.67,15.41,632631.03,18.97
922718.55,27.68,15.41,632115.83,18.96
922527.5,27.68,15.41,631931.14,18.96
922952.61,27.69,15.43,633172.68,19.0
922800.23,27.7,15.43,633215.15,19.01
922609.17,27.7,15.43,632993.24,19.0
922860.76,27.71,15.45,632999.74,19.01
922677.02,27.71,15.45,632856.0,19.01
922677.02,27.71,15.45,632321.01,18.99
921659.6,27.75,15.49,631509.6,19.01
921459.21,27.75,15.49,631491.82,19.02
921789.64,27.77,15.5,631786.17,19.03
921677.68,27.77,15.51,631811.23,19.04
921677.68,27.77,15.51,631811.23,19.04
922023.93,27.78,15.52,631960.51,19.04
921978.01,27.78,15.52,631920.11,19.04
921942.54,27.79,15.53,632004.29,19.05
922087.54,27.8,15.54,631507.62,19.04
921903.8,27.8,15.54,631014.84,19.03
922327.3,27.82,15.55,631526.42,19.05
922371.2,27.82,15.55,632458.42,19.08
922506.18,27.83,15.56,632732.89,19.09
922889.14,27.84,15.57,633059.28,19.1
923157.9,27.86,15.59,633034.1,19.1
923415.76,27.87,15.6,632648.57,19.09
923447.12,27.87,15.6,632672.41,19.09
923239.45,27.87,15.61,632391.59,19.09
923015.18,27.87,15.61,632537.38,19.1
923283.94,27.89,15.62,632412.49,19.1
923244.51,27.89,15.62,632468.84,19.1
923060.77,27.89,15.63,632015.72,19.1
922877.03,27.89,15.63,632521.78,19.12
922882.1,27.9,15.64,632258.25,19.11
922698.36,27.9,15.64,632233.23,19.12
922507.3,27.91,15.64,631974.68,19.12
922091.97,27.91,15.65,632201.48,19.14
922444.49,27.92,15.66,631782.62,19.13
922444.49,27.92,15.66,632107.82,19.14
921427.07,27.96,15.7,631296.42,19.16
921408.21,27.97,15.7,631019.34,19.15
921224.47,27.97,15.71,630514.15,19.14
921033.41,27.97,15.71,630419.48,19.15
920809.14,27.97,15.71,630317.86,19.15
920612.16,27.98,15.71,630033.48,19.15
920428.42,27.98,15.72,629649.39,19.14
920244.68,27.98,15.72,629066.04,19.13
920462.01,27.99,15.73,629398.44,19.14
920278.27,28.0,15.73,629766.03,19.16
920132.16,28.0,15.74,630680.22,19.19
919948.42,28.0,15.74,630309.23,19.19
920497.04,28.03,15.76,630302.71,19.19
919802.62,28.04,15.77,629542.7,19.19
919611.56,28.04,15.78,629283.04,19.19
919427.82,28.04,15.78,628954.71,19.18
919392.36,28.05,15.79,628983.87,19.19
919201.3,28.05,15.79,628826.41,19.19
919089.34,28.06,15.79,628504.8,19.19
919089.34,28.06,15.79,628756.99,19.19
919340.93,28.07,15.8,629886.83,19.23
919116.66,28.07,15.81,629700.43,19.23
919445.25,28.08,15.82,630319.18,19.25
919728.2,28.1,15.83,630105.05,19.25
919544.46,28.1,15.84,629741.51,19.24
919423.44,28.1,15.84,630432.85,19.27
919461.07,28.11,15.84,631647.29,19.31
919324.02,28.11,15.85,631254.72,19.3
919329.09,28.12,15.85,630983.47,19.3
919104.82,28.12,15.85,630881.85,19.3
919104.82,28.12,15.85,630881.85,19.3
919102.57,28.13,15.86,630822.41,19.3
918889.56,28.13,15.86,630388.82,19.3
918705.82,28.13,15.87,630037.58,19.29
918956.37,28.14,15.88,630024.04,19.29
918772.63,28.15,15.88,629563.64,19.29
918548.35,28.15,15.88,629628.73,19.29
918600.11,28.16,15.89,629372.26,19.29
918409.06,28.16,15.89,629112.6,19.29
918225.32,28.16,15.9,628619.78,19.28
917207.89,28.2,15.94,627808.37,19.3
917207.89,28.2,15.94,627808.37,19.3
917405.11,28.21,15.95,627635.63,19.3
917405.11,28.21,15.95,627181.52,19.29
917436.47,28.22,15.95,627237.03,19.29
917252.73,28.22,15.95,626736.51,19.28
917068.99,28.22,15.96,626331.24,19.27
916861.32,28.22,15.96,626656.73,19.29
916493.84,28.23,15.97,627058.27,19.31
916744.39,28.24,15.98,627051.34,19.32
916864.6,28.25,15.99,626600.43,19.31
916766.57,28.26,16.0,626625.09,19.32
915749.15,28.3,16.03,626149.62,19.35
915749.15,28.3,16.03,625985.32,19.34
914731.73,28.34,16.07,625172.44,19.37
914547.99,28.34,16.08,625433.35,19.38
914577.26,28.34,16.08,625009.94,19.37
914780.63,28.36,16.09,624716.01,19.36
914572.96,28.36,16.09,624414.46,19.36
914578.03,28.37,16.1,624162.49,19.36
914388.02,28.37,16.1,624879.39,19.39
914533.02,28.38,16.11,625056.31,19.4
914349.28,28.38,16.12,625416.76,19.41
914165.54,28.39,16.12,625088.34,19.41
914165.54,28.39,16.12,625412.13,19.42
913981.8,28.39,16.12,625856.7,19.44
913971.58,28.4,16.13,625790.27,19.44
912954.16,28.44,16.17,624978.87,19.47
912954.16,28.44,16.17,624999.38,19.47
912729.88,28.44,16.17,624863.03,19.47
912427.47,28.44,16.17,624443.11,19.46
912644.8,28.45,16.18,624784.46,19.48
912844.02,28.46,16.19,625121.53,19.49
912841.77,28.47,16.2,624962.64,19.49
912689.39,28.47,16.21,624934.1,19.49
913065.94,28.48,16.22,625539.3,19.51
912882.2,28.49,16.22,625413.91,19.52
912729.82,28.49,16.23,625288.0,19.52
912734.89,28.5,16.23,625119.57,19.52
912551.15,28.5,16.24,624784.19,19.51
912326.87,28.5,16.24,624607.6,19.51
912251.84,28.51,16.25,625654.28,19.55
912027.57,28.51,16.25,625544.91,19.56
911843.83,28.52,16.25,625222.36,19.55
911660.09,28.52,16.25,624940.43,19.55
911568.34,28.52,16.26,626173.34,19.59
911447.31,28.53,16.26,625539.1,19.58
911256.26,28.53,16.27,625283.76,19.58
911220.79,28.54,16.27,625243.54,19.58
911030.78,28.54,16.28,625831.72,19.61
910806.51,28.54,16.28,625609.33,19.61
911066.43,28.56,16.29,626742.49,19.64
911066.43,28.56,16.29,627344.19,19.66
910049.01,28.6,16.33,626532.79,19.69
909031.59,28.64,16.37,625721.38,19.71
909528.02,28.66,16.4,626493.3,19.74
909533.09,28.67,16.4,626954.63,19.76
910076.72,28.69,16.43,626960.7,19.77
909964.75,28.7,16.43,626714.04,19.76
910295.18,28.71,16.45,627047.57,19.78
910553.05,28.72,16.46,626698.45,19.77
910769.83,28.74,16.47,626492.12,19.77
910883.61,28.75,16.48,627647.24,19.81
910692.55,28.75,16.48,627669.14,19.81
910468.28,28.75,16.49,627567.51,19.82
910315.89,28.76,16.49,627790.52,19.83
909652.71,28.77,16.51,627100.21,19.83
909468.97,28.77,16.51,626856.45,19.83
909261.31,28.78,16.51,627473.1,19.86
909149.34,28.78,16.52,627167.94,19.86
908462.24,28.8,16.53,627365.14,19.89
908254.57,28.8,16.53,627076.69,19.88
908063.51,28.8,16.54,626817.02,19.88
907839.24,28.8,16.54,627197.04,19.9
907614.97,28.81,16.54,626973.7,19.9
907814.18,28.82,16.55,626542.61,19.89
907630.44,28.82,16.56,626238.73,19.89
907611.58,28.83,16.56,626038.65,19.88
907869.45,28.84,16.58,626456.45,19.9
908119.99,28.85,16.59,626442.91,19.9
906901.88,28.89,16.62,625735.06,19.93
907285.75,28.9,16.64,626107.2,19.95
909162.87,28.97,16.71,626248.16,19.96
909004.22,28.98,16.71,625945.3,19.95
908814.21,28.98,16.71,625452.33,19.94
909237.71,29.0,16.73,625215.05,19.94
909211.46,29.0,16.74,624796.17,19.93
909216.53,29.01,16.75,624674.53,19.93
908992.25,29.01,16.75,624565.16,19.93
908839.87,29.02,16.75,625028.44,19.96
909097.74,29.03,16.77,625513.82,19.97
908873.46,29.03,16.77,625337.22,19.98
907655.34,29.07,16.8,624629.36,20.0
907537.11,29.07,16.81,625081.2,20.02
907391.0,29.08,16.81,624741.62,20.02
907207.26,29.08,16.82,624601.7,20.02
907212.33,29.09,16.82,624350.35,20.02
906194.91,29.13,16.87,623538.95,20.04
905177.49,29.17,16.91,622727.54,20.07
903959.37,29.21,16.94,622119.0,20.1
903768.31,29.21,16.95,621944.11,20.1
903656.7,29.22,16.95,621551.87,20.1
903472.96,29.22,16.96,621091.34,20.09
903289.22,29.23,16.96,620607.89,20.08
903058.41,29.22,16.96,620307.01,20.07
903324.61,29.23,16.97,621058.06,20.1
903305.75,29.24,16.98,621327.54,20.11
903098.08,29.24,16.98,621048.97,20.11
903567.1,29.26,17.0,620558.01,20.1
903572.17,29.27,17.0,620253.43,20.09
903553.31,29.28,17.01,619998.31,20.09
903898.51,29.29,17.03,620004.1,20.09
903714.77,29.29,17.03,619549.83,20.08
903531.03,29.3,17.03,619049.32,20.07
902100.14,29.33,17.06,618085.39,20.09
901973.54,29.33,17.07,617836.04,20.09
901861.58,29.34,17.07,617597.19,20.09
901677.84,29.34,17.08,617179.71,20.08
901799.67,29.36,17.09,619394.24,20.16
901799.67,29.36,17.09,619360.71,20.16
902122.79,29.37,17.1,619165.07,20.16
900904.67,29.41,17.14,618457.21,20.19
900779.08,29.41,17.15,618539.78,20.2
899560.96,29.45,17.18,617828.25,20.22
899525.49,29.45,17.19,617807.36,20.23
899956.87,29.47,17.21,618160.69,20.24
899956.87,29.47,17.21,618159.81,20.24
899541.54,29.48,17.21,617909.75,20.25
899799.41,29.49,17.22,617848.72,20.25
899888.61,29.49,17.23,617423.71,20.23
899698.59,29.5,17.23,618419.88,20.27
899514.85,29.5,17.23,618770.21,20.29
899290.58,29.5,17.24,618593.62,20.29
899066.31,29.5,17.24,618687.75,20.3
899066.31,29.5,17.24,618687.75,20.3
898841.7,29.5,17.24,618227.36,20.29
899153.69,29.52,17.25,618503.62,20.3
899041.73,29.52,17.26,618866.79,20.32
898851.72,29.53,17.26,618416.5,20.31
898667.98,29.53,17.27,618688.84,20.33
898667.98,29.53,17.27,618688.84,20.33
898460.31,29.53,17.27,618392.94,20.33
898307.93,29.54,17.27,618915.28,20.35
898195.97,29.54,17.28,618569.04,20.35
898195.97,29.54,17.28,618484.27,20.34
898100.83,29.54,17.28,618346.5,20.34
897560.16,29.53,17.27,617764.41,20.33
897188.56,29.53,17.26,617392.51,20.32
897004.82,29.53,17.26,617090.26,20.31
897004.82,29.53,17.26,617090.26,20.31
896813.76,29.53,17.27,616831.71,20.31
896813.76,29.53,17.27,616831.71,20.31
896778.3,29.54,17.27,617084.19,20.33
896666.33,29.54,17.28,616911.45,20.33
896442.06,29.55,17.28,616725.05,20.33
896770.92,29.56,17.3,617279.31,20.35
896546.65,29.56,17.3,617163.26,20.35
896322.37,29.57,17.3,617228.34,20.36
896322.37,29.57,17.3,617228.34,20.36
896131.32,29.57,17.3,617043.65,20.36
896095.85,29.58,17.31,617072.81,20.37
895912.11,29.58,17.32,616768.92,20.36
896216.67,29.59,17.33,617068.93,20.38
896025.61,29.6,17.33,616817.0,20.38
896224.82,29.61,17.35,617545.55,20.4
896224.82,29.61,17.35,617545.55,20.4
896041.08,29.61,17.35,617264.89,20.4
896291.63,29.63,17.36,617251.36,20.4
896242.32,29.63,17.36,617665.15,20.42
896058.58,29.63,17.37,617520.87,20.42
896324.78,29.64,17.38,617280.58,20.41
896614.67,29.66,17.39,617687.58,20.43
896430.93,29.66,17.4,618031.1,20.45
896272.28,29.67,17.4,617719.12,20.45
896522.83,29.68,17.41,617705.59,20.45
896660.51,29.69,17.42,617597.7,20.45
896452.85,29.69,17.43,617788.85,20.46
896245.18,29.69,17.43,617550.52,20.46
896250.25,29.7,17.44,617203.96,20.46
896250.25,29.7,17.44,617203.96,20.46
895519.59,29.69,17.42,616420.96,20.44
895335.85,29.69,17.43,616073.62,20.43
895102.92,29.69,17.42,615814.65,20.42
894919.18,29.69,17.43,616301.56,20.45
894919.18,29.69,17.43,616301.83,20.45
894900.33,29.7,17.43,615839.0,20.44
894205.9,29.72,17.45,615146.59,20.44
894093.94,29.72,17.46,614917.18,20.44
894093.94,29.72,17.46,614917.18,20.44
893986.44,29.72,17.46,614705.52,20.44
893827.78,29.73,17.46,614465.31,20.44
894078.33,29.74,17.48,614451.78,20.44
894314.91,29.75,17.49,614802.95,20.45
894202.94,29.76,17.49,614567.1,20.45
894201.74,29.77,17.5,614512.53,20.46
894018.0,29.77,17.51,614890.63,20.48
894163.0,29.78,17.52,615401.97,20.5
893507.95,29.8,17.54,616014.49,20.55
893845.92,29.82,17.55,616148.02,20.55
894245.13,29.83,17.57,616323.76,20.56
894669.2,29.85,17.58,616691.6,20.57
894444.92,29.85,17.59,616524.94,20.58
894444.92,29.85,17.59,616212.25,20.57
894444.92,29.85,17.59,616212.25,20.57
895783.02,29.91,17.64,617144.24,20.6
895783.02,29.91,17.64,617144.24,20.6
895747.55,29.91,17.65,617121.88,20.61
895747.55,29.91,17.65,617121.88,20.61
895839.54,29.92,17.65,618839.26,20.67
896097.4,29.93,17.66,619335.7,20.69
895945.02,29.93,17.67,619519.93,20.7
895737.36,29.94,17.67,619965.38,20.72
895681.84,29.95,17.68,619192.87,20.7
896034.36,29.96,17.7,618819.29,20.69
896034.36,29.96,17.7,618819.29,20.69
895850.62,29.96,17.7,618417.61,20.68
896180.26,29.98,17.72,618786.35,20.7
896178.02,29.99,17.72,618746.82,20.7
895719.32,29.98,17.72,618309.62,20.7
895495.05,29.98,17.72,618207.99,20.7
895495.05,29.98,17.72,618207.99,20.7
895599.51,29.99,17.73,618274.18,20.71
895415.77,30.0,17.73,618032.69,20.7
895420.84,30.01,17.74,617715.97,20.7
895213.18,30.01,17.74,618493.75,20.73
895213.18,30.01,17.74,618493.75,20.73
894831.57,30.0,17.74,618253.72,20.73
894607.3,30.0,17.74,618613.15,20.75
894607.3,30.0,17.74,618712.05,20.75
894752.3,30.01,17.75,618269.02,20.74
894606.19,30.02,17.76,618949.79,20.77
894606.19,30.02,17.76,618949.79,20.77
894606.19,30.02,17.76,619620.68,20.79
894422.45,30.02,17.76,619448.07,20.79
894330.69,30.03,17.77,619034.51,20.79
894548.02,30.04,17.78,619224.71,20.8
894364.28,30.05,17.78,618822.11,20.79
894573.28,30.06,17.79,619149.57,20.8
894270.96,30.05,17.79,619910.02,20.83
894276.03,30.06,17.8,620563.43,20.86
893799.46,30.05,17.79,620020.03,20.85
893799.46,30.05,17.79,620020.03,20.85
893615.72,30.06,17.79,619636.65,20.84
893431.98,30.06,17.8,619275.94,20.84
893431.98,30.06,17.8,619275.94,20.84
893831.19,30.08,17.81,619682.52,20.85
893831.19,30.08,17.81,619682.52,20.85
893968.87,30.09,17.82,619782.16,20.86
893966.62,30.1,17.83,619637.68,20.86
893775.56,30.1,17.84,619489.25,20.86
893623.44,30.1,17.83,619288.11,20.86
893587.98,30.1,17.84,619317.27,20.86
893404.24,30.11,17.84,619767.68,20.89
893179.96,30.11,17.85,619662.29,20.89
893556.52,30.12,17.86,620185.85,20.91
893332.24,30.13,17.86,620031.45,20.91
893148.5,30.13,17.87,620398.32,20.93
892485.32,30.15,17.88,619708.01,20.93
892294.26,30.15,17.89,619523.32,20.94
892294.26,30.15,17.89,619300.67,20.93
891878.93,30.16,17.89,618939.38,20.93
891878.93,30.16,17.89,618939.38,20.93
891585.98,30.15,17.89,618649.93,20.92
891402.24,30.16,17.89,618238.95,20.92
891660.11,30.17,17.91,618578.45,20.93
891523.06,30.18,17.91,618492.48,20.93
891528.12,30.18,17.92,618490.8,20.94
891156.52,30.18,17.91,618126.85,20.93
890972.78,30.18,17.92,617775.6,20.93
891215.29,30.19,17.92,617295.25,20.91
891214.08,30.2,17.93,616918.99,20.9
890989.81,30.2,17.94,616947.83,20.91
890776.8,30.2,17.94,615689.11,20.88
890776.8,30.2,17.94,615689.11,20.88
890781.87,30.21,17.95,615407.52,20.87
889350.98,30.24,17.98,614443.59,20.9
889356.05,30.25,17.99,614226.26,20.89
889739.92,30.27,18.0,614676.27,20.91
889739.92,30.27,18.0,615366.85,20.94
889739.92,30.27,18.0,615209.75,20.93
889515.65,30.27,18.01,615033.15,20.93
889331.91,30.28,18.01,614686.77,20.93
889107.64,30.28,18.01,614715.61,20.93
888732.1,30.27,18.01,614066.76,20.92
888436.4,30.29,18.02,614537.55,20.95
888436.4,30.29,18.02,614171.01,20.94
889053.59,30.32,18.05,614194.89,20.94
889091.22,30.32,18.05,614016.51,20.94
888932.57,30.32,18.06,614263.26,20.95
888932.57,30.32,18.06,614112.58,20.95
888517.23,30.33,18.06,613751.29,20.95
888716.45,30.34,18.08,613322.55,20.94
888374.05,30.35,18.09,613544.32,20.96
888379.12,30.36,18.1,613323.24,20.96
890165.01,30.43,18.16,616494.75,21.07
889981.27,30.43,18.17,616137.36,21.07
889883.24,30.44,18.17,618265.27,21.15
889601.59,30.43,18.17,617980.82,21.14
889632.95,30.44,18.17,617521.48,21.13
889664.31,30.44,18.17,617787.26,21.14
889976.3,30.45,18.19,618228.54,21.15
889785.24,30.45,18.19,618043.85,21.15
890098.13,30.47,18.2,617578.89,21.14
890546.71,30.49,18.22,618144.51,21.16
890764.04,30.5,18.23,618484.77,21.18
890764.04,30.5,18.23,618484.77,21.18
890761.79,30.51,18.24,618604.35,21.19
890554.13,30.51,18.25,618604.11,21.19
890591.76,30.51,18.25,619391.01,21.22
890591.76,30.51,18.25,619391.01,21.22
890790.97,30.53,18.26,619066.88,21.21
890607.23,30.53,18.27,618516.79,21.2
890607.23,30.53,18.27,618391.8,21.2
890612.3,30.54,18.27,618850.51,21.22
890727.28,30.54,18.28,619356.63,21.24
890727.28,30.54,18.28,619356.63,21.24
890383.31,30.54,18.27,619014.4,21.23
890159.03,30.54,18.27,618793.8,21.23
890164.1,30.55,18.28,618525.05,21.23
890043.08,30.55,18.29,619822.81,21.28
889852.02,30.56,18.29,619663.39,21.28
890111.95,30.57,18.31,620344.58,21.31
890481.18,30.59,18.32,620171.35,21.3
890731.73,30.6,18.33,620157.82,21.3
890547.99,30.6,18.34,619756.43,21.3
890900.51,30.62,18.35,619874.85,21.3
890900.51,30.62,18.35,619874.85,21.3
890716.77,30.62,18.36,619501.07,21.3
890716.77,30.62,18.36,619620.52,21.3
890855.5,30.63,18.37,619426.22,21.3
890855.5,30.63,18.37,619195.53,21.29
890642.49,30.64,18.37,618480.57,21.28
890496.38,30.64,18.38,618812.61,21.29
890312.64,30.65,18.38,618297.41,21.28
889597.11,30.63,18.37,617501.03,21.26
888933.93,30.65,18.39,617323.23,21.29
888750.19,30.66,18.39,616520.56,21.27
888748.98,30.67,18.4,616060.67,21.26
888637.02,30.67,18.41,615632.74,21.25
888601.56,30.68,18.41,615715.95,21.26
889243.15,30.71,18.44,615958.86,21.27
889090.77,30.71,18.45,616627.98,21.3
888900.76,30.72,18.45,616241.83,21.29
889158.62,30.73,18.47,616751.44,21.32
889333.91,30.74,18.48,616668.01,21.32
889454.98,30.75,18.49,616409.26,21.31
889704.46,30.76,18.5,618803.6,21.4
889702.21,30.77,18.51,618744.16,21.4
889936.15,30.78,18.52,618657.04,21.4
889568.67,30.79,18.53,618045.86,21.39
889431.62,30.8,18.53,618505.15,21.42
889279.24,30.8,18.54,619029.2,21.44
889279.24,30.8,18.54,619029.2,21.44
889260.38,30.81,18.55,619523.43,21.47
889260.38,30.81,18.55,619523.43,21.47
888947.17,30.81,18.55,619142.43,21.46
888947.17,30.81,18.55,619031.19,21.46
888756.12,30.82,18.55,618775.85,21.45
889013.98,30.83,18.56,619298.14,21.48
889090.83,30.84,18.58,619132.31,21.48
889968.3,30.89,18.63,618931.58,21.48
889966.05,30.9,18.64,618872.14,21.49
889971.11,30.91,18.65,618569.21,21.48
889789.81,30.91,18.65,619137.01,21.51
889606.07,30.92,18.65,619168.07,21.52
889453.69,30.92,18.66,618756.94,21.51
889657.06,30.94,18.68,618463.01,21.51
889544.04,30.94,18.68,618251.71,21.5
889162.44,30.93,18.67,617984.58,21.5
889420.3,30.95,18.68,618507.37,21.52
889418.06,30.96,18.69,619068.68,21.55
888792.42,30.94,18.68,618333.59,21.53
888791.22,30.95,18.69,618089.2,21.53
888476.82,30.95,18.69,617707.01,21.52
888508.17,30.95,18.69,617555.04,21.51
888349.52,30.96,18.69,617276.93,21.51
888387.15,30.96,18.7,618040.68,21.54
888387.15,30.96,18.7,618040.68,21.54
888196.1,30.96,18.7,617916.1,21.54
887828.62,30.97,18.71,618333.62,21.57
887637.56,30.98,18.71,618937.33,21.6
887453.82,30.98,18.72,619343.26,21.62
887270.08,30.99,18.72,619783.37,21.64
887045.8,30.99,18.72,619606.77,21.65
886703.41,31.0,18.73,619010.11,21.64
886703.41,31.0,18.73,619010.11,21.64
887519.05,31.04,18.77,620803.37,21.71
887524.11,31.05,18.78,620509.86,21.71
887299.84,31.05,18.79,620333.26,21.71
887444.84,31.06,18.8,620798.81,21.73
887100.12,31.07,18.81,620190.34,21.72
886941.47,31.08,18.81,619603.67,21.71
886747.98,31.08,18.82,619039.51,21.7
886940.54,31.1,18.83,621244.88,21.78
886828.58,31.11,18.84,621033.57,21.78
886456.97,31.1,18.83,620965.08,21.78
886273.23,31.1,18.84,620631.59,21.78
886089.49,31.11,18.84,620811.2,21.79
886094.56,31.12,18.85,620706.23,21.8
886094.56,31.12,18.85,620706.23,21.8
885886.9,31.12,18.85,620396.18,21.79
885703.16,31.12,18.86,620080.06,21.79
885700.91,31.13,18.87,619941.91,21.79
885700.91,31.13,18.87,619931.9,21.79
885700.91,31.13,18.87,619931.9,21.79
885517.17,31.14,18.87,619592.37,21.79
885493.09,31.15,18.88,619086.45,21.78
885618.49,31.16,18.89,619907.57,21.81
885394.22,31.16,18.89,619730.97,21.81
885210.48,31.16,18.9,620277.12,21.84
885026.74,31.17,18.9,619931.63,21.83
884802.46,31.17,18.91,619830.0,21.84
884618.72,31.18,18.91,619318.24,21.83
884307.69,31.19,18.92,619528.31,21.85
884590.64,31.2,18.94,619135.88,21.84
884590.64,31.2,18.94,619201.17,21.84
884873.59,31.22,18.95,619243.22,21.85
884873.59,31.22,18.95,619243.22,21.85
884871.35,31.23,18.96,619151.62,21.85
885270.92,31.24,18.98,619582.56,21.87
885080.9,31.25,18.98,619316.7,21.86
885045.44,31.25,18.99,619295.81,21.87
885009.97,31.26,19.0,619274.91,21.88
884945.72,31.26,19.0,619210.66,21.88
884950.79,31.27,19.01,619035.23,21.88
884829.77,31.28,19.01,620081.21,21.92
