ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1201,6192,4223050,6212,4999050
1201,6192,4224050,6212,5000050
1201,6192,4224520,6212,5000520
1201,6192,4225330,6212,5001330
1201,6192,4226330,6212,5002330
1201,6192,4226330,6212,5002330
1201,6192,4226560,6212,5002560
1201,6192,4227030,6212,5003030
1201,6192,4228030,6212,5004030
1201,6192,4228840,6212,5004840
1201,6192,4229650,6212,5005650
1201,6192,4230460,6212,5006460
1201,6192,4231460,6212,5007460
1201,6192,4231930,6212,5007930
1201,6192,4231930,6212,5007930
1201,6192,4232930,6212,5008930
1201,6192,4236930,6212,5012930
1201,6192,4236930,6212,5012930
1201,6192,4236930,6212,5012930
1201,6192,4236930,6212,5020930
1201,6192,4237930,6212,5021930
1201,6192,4238930,6212,5022930
1201,6192,4239400,6212,5023400
1201,6192,4240050,6212,5024050
1201,6192,4241050,6212,5025050
1201,6192,4241860,6212,5025860
1201,6192,4242670,6212,5026670
1201,6192,4243140,6212,5027140
1201,6192,4243140,6212,5027140
1201,6192,4244140,6212,5028140
1201,6192,4245140,6212,5029140
1201,6192,4245140,6212,5029140
1201,6192,4245140,6212,5029140
1201,6192,4247140,6212,5031140
1201,6192,4247140,6212,5039140
1201,6192,4249140,6212,5041140
1201,6192,4250140,6212,5042140
1201,6192,4251140,6212,5043140
1201,6192,4252140,6212,5044140
1201,6192,4253140,6212,5045140
1201,6192,4254140,6212,5046140
1201,6192,4254790,6212,5046790
1201,6192,4255260,6212,5047260
1201,6192,4255580,6212,5047580
1201,6192,4256390,6212,5048390
1201,6192,4257200,6212,5049200
1201,6192,4258200,6212,5050200
1201,6192,4259010,6212,5051010
1201,6192,4260010,6212,5052010
1201,6192,4260010,6212,5052010
1201,6192,4260820,6212,5052820
1201,6192,4261820,6212,5053820
1201,6192,4262290,6212,5054290
1201,6192,4262290,6212,5062290
1201,6192,4262760,6212,5062760
1201,6192,4263760,6212,5063760
1201,6192,4264760,6212,5064760
1201,6192,4265760,6212,5065760
1201,6192,4266760,6212,5066760
1201,6192,4266760,6212,5066760
1201,6192,4267760,6212,5067760
1201,6192,4267760,6212,5075760
1201,6192,4268220,6212,5076220
1201,6192,4268220,6212,5076220
1201,6192,4268870,6212,5076870
1201,6192,4268870,6212,5076870
1201,6192,4269870,6212,5077870
1201,6192,4270090,6212,5078090
1201,6192,4271090,6212,5079090
1201,6192,4271090,6212,5079090
1201,6192,4271090,6212,5079090
1201,6192,4271560,6212,5079560
1201,6192,4271670,6212,5079670
1201,6192,4272670,6212,5080670
1201,6192,4273480,6212,5081480
1201,6192,4273480,6212,5081480
1201,6192,4274480,6212,5082480
1201,6192,4275480,6212,5083480
1201,6192,4276480,6212,5084480
1201,6192,4277480,6212,5085480
1201,6192,4278480,6212,5086480
1201,6192,4282480,6212,5090480
1201,6192,4283480,6212,5091480
1201,6192,4284480,6212,5092480
1201,6192,4285480,6212,5093480
1201,6192,4286290,6212,5094290
1201,6192,4287290,6212,5095290
1201,6192,4288290,6212,5096290
1201,6192,4289290,6212,5097290
1201,6192,4290100,6212,5098100
1202,6194,4290330,6212,5098330
1202,6194,4290650,6212,5098650
1202,6194,4291200,6212,5099200
1202,6194,4291360,6212,5099360
1202,6194,4291360,6212,5107360
1202,6194,4291830,6212,5107830
1202,6194,4292830,6212,5108830
1202,6194,4293640,6212,5109640
1202,6194,4293960,6212,5109960
1202,6194,4294960,6212,5110960
1203,6196,4295960,6212,5111960
1203,6196,4296960,6212,5112960
1203,6196,4296960,6212,5112960
1203,6196,4297960,6212,5113960
1203,6196,4299960,6212,5115960
1203,6196,4300960,6212,5116960
1203,6196,4301770,6212,5117770
1203,6196,4302580,6212,5118580
1203,6196,4304580,6212,5120580
1203,6196,4305050,6212,5121050
1204,6198,4306050,6212,5122050
1204,6198,4306050,6212,5122050
1204,6198,4307050,6212,5123050
1204,6198,4307050,6212,5123050
1204,6198,4307050,6212,5131050
1204,6198,4307050,6212,5131050
1204,6198,4308050,6212,5132050
1205,6200,4309050,6212,5133050
1205,6200,4310050,6212,5134050
1205,6200,4311050,6212,5135050
1205,6200,4312050,6212,5136050
1205,6200,4312050,6212,5136050
1205,6200,4313050,6212,5137050
1205,6200,4314050,6212,5138050
1205,6200,4315050,6212,5139050
1205,6200,4315520,6212,5139520
1205,6200,4316520,6212,5140520
1205,6200,4317330,6212,5141330
1205,6200,4318330,6212,5142330
1205,6200,4320330,6212,5144330
1205,6200,4322330,6212,5146330
1205,6200,4323330,6212,5147330
1205,6200,4324330,6212,5148330
1205,6200,4325330,6212,5149330
1205,6200,4326330,6212,5150330
1205,6200,4326330,6212,5150330
1205,6200,4327140,6212,5151140
1205,6200,4328140,6212,5152140
1205,6200,4329140,6212,5153140
1205,6200,4329140,6212,5153140
1205,6200,4330140,6212,5154140
1205,6200,4330140,6212,5154140
1205,6200,4334140,6212,5158140
1205,6200,4336140,6212,5160140
1205,6200,4336300,6212,5160300
1205,6200,4336300,6212,5168300
1205,6200,4337300,6212,5169300
1205,6200,4337300,6212,5169300
1205,6200,4338300,6212,5170300
1205,6200,4339300,6212,5171300
1205,6200,4340300,6212,5172300
1205,6200,4340770,6212,5172770
1205,6200,4340770,6212,5172770
1205,6200,4341320,6212,5173320
1205,6200,4341320,6212,5173320
1205,6200,4341320,6212,5173320
1205,6200,4341970,6212,5173970
1205,6200,4342970,6212,5174970
1205,6200,4342970,6212,5174970
1205,6200,4343440,6212,5175440
1205,6200,4343440,6212,5183440
1205,6200,4344440,6212,5184440
1205,6200,4344600,6212,5184600
1205,6200,4345600,6212,5185600
1205,6200,4346600,6212,5186600
1205,6200,4347070,6212,5187070
1205,6200,4347390,6212,5187390
1205,6200,4348390,6212,5188390
1205,6200,4349390,6212,5189390
1205,6200,4350200,6212,5190200
1205,6200,4351200,6212,5191200
1205,6200,4352200,6212,5192200
1205,6200,4353200,6212,5193200
1205,6200,4354200,6212,5194200
1205,6200,4355200,6212,5195200
1205,6200,4355670,6212,5195670
1205,6200,4356480,6212,5196480
1205,6200,4356950,6212,5196950
1205,6200,4357540,6212,5197540
1205,6200,4358350,6212,5198350
1205,6200,4358670,6212,5198670
1205,6200,4358670,6212,5198670
1205,6200,4358900,6212,5198900
1205,6200,4360900,6212,5200900
1205,6200,4361900,6212,5201900
1205,6200,4362550,6212,5202550
1205,6200,4363550,6212,5203550
1205,6200,4364550,6212,5204550
1205,6200,4365200,6212,5205200
1205,6200,4366010,6212,5206010
1205,6200,4366010,6212,5206010
1205,6200,4366010,6212,5206010
1205,6200,4366010,6212,5206010
1205,6200,4366820,6212,5206820
1205,6200,4366820,6212,5206820
1205,6200,4367630,6212,5207630
1205,6200,4368440,6212,5208440
1205,6200,4372440,6212,5212440
1205,6200,4372440,6212,5220440
1205,6200,4372440,6212,5220440
1205,6200,4372440,6212,5220440
1205,6200,4373250,6212,5221250
1205,6200,4373900,6212,5221900
1205,6200,4374900,6212,5222900
1205,6200,4375220,6212,5223220
1205,6200,4376220,6212,5224220
1205,6200,4377220,6212,5225220
1205,6200,4378220,6212,5226220
1205,6200,4379220,6212,5227220
1205,6200,4380220,6212,5228220
1205,6200,4381220,6212,5229220
1205,6200,4382030,6212,5230030
1205,6200,4383030,6212,5231030
1205,6200,4384030,6212,5232030
1205,6200,4385030,6212,5233030
1205,6200,4386030,6212,5234030
1205,6200,4386620,6212,5234620
1205,6200,4387620,6212,5235620
1205,6200,4388090,6212,5236090
1205,6200,4389090,6212,5237090
1205,6200,4389680,6212,5237680
1205,6200,4391680,6212,5239680
1205,6200,4391680,6212,5247680
1205,6200,4392150,6212,5248150
1205,6200,4393150,6212,5249150
1205,6200,4394150,6212,5250150
1205,6200,4398150,6212,5254150
1205,6200,4398800,6212,5254800
1205,6200,4399610,6212,5255610
1205,6200,4400610,6212,5256610
1205,6200,4400610,6212,5264610
1205,6200,4400610,6212,5264610
1205,6200,4400610,6212,5264610
1205,6200,4401610,6212,5265610
1205,6200,4401610,6212,5265610
1205,6200,4402610,6212,5266610
1205,6200,4402610,6212,5274610
1205,6200,4406610,6212,5278610
1205,6200,4407260,6212,5279260
1205,6200,4407260,6212,5287260
1205,6200,4408260,6212,5288260
1205,6200,4408260,6212,5288260
1205,6200,4408260,6212,5296260
1205,6200,4409070,6212,5297070
1205,6200,4409290,6212,5297290
1205,6200,4410290,6212,5298290
1205,6200,4410290,6212,5298290
1205,6200,4410290,6212,5306290
1205,6200,4410290,6212,5306290
1205,6200,4410290,6212,5306290
1205,6200,4410290,6212,5306290
1205,6200,4411290,6212,5307290
1205,6200,4412290,6212,5308290
1205,6200,4413290,6212,5309290
1205,6200,4413940,6212,5309940
1205,6200,4414940,6212,5310940
1205,6200,4414940,6212,5310940
1205,6200,4415530,6212,5311530
1205,6200,4416340,6212,5312340
1205,6200,4416820,6212,5312820
1205,6200,4417820,6212,5313820
1205,6200,4418820,6212,5314820
1205,6200,4419040,6212,5315040
1205,6200,4419040,6212,5323040
1205,6200,4419590,6212,5323590
1205,6200,4419590,6212,5323590
1205,6200,4419590,6212,5323590
1205,6200,4420400,6212,5324400
1205,6200,4421400,6212,5325400
1205,6200,4422210,6212,5326210
1205,6200,4426210,6212,5330210
1205,6200,4427210,6212,5331210
1205,6200,4428210,6212,5332210
1205,6200,4428680,6212,5332680
1205,6200,4429150,6212,5333150
1205,6200,4430150,6212,5334150
1205,6200,4430150,6212,5334150
1205,6200,4430150,6212,5334150
1205,6200,4430960,6212,5334960
1205,6200,4431610,6212,5335610
1205,6200,4432610,6212,5336610
1205,6200,4432610,6212,5336610
1205,6200,4433080,6212,5337080
1205,6200,4434080,6212,5338080
1205,6200,4435080,6212,5339080
1205,6200,4435890,6212,5339890
1205,6200,4436890,6212,5340890
1205,6200,4437120,6212,5341120
1205,6200,4438120,6212,5342120
1205,6200,4438590,6212,5342590
1205,6200,4439060,6212,5343060
1205,6200,4439530,6212,5343530
1205,6200,4440530,6212,5344530
1205,6200,4440530,6212,5344530
1205,6200,4441530,6212,5345530
1205,6200,4442180,6212,5346180
1205,6200,4443180,6212,5347180
1205,6200,4444180,6212,5348180
1205,6200,4445180,6212,5349180
1205,6200,4446180,6212,5350180
1205,6200,4446990,6212,5350990
1205,6200,4447990,6212,5351990
1205,6200,4448150,6212,5352150
1205,6200,4449150,6212,5353150
1205,6200,4449960,6212,5353960
1205,6200,4450770,6212,5354770
1205,6200,4451770,6212,5355770
1205,6200,4452420,6212,5356420
1205,6200,4453420,6212,5357420
1205,6200,4454420,6212,5358420
1205,6200,4454880,6212,5358880
1205,6200,4455880,6212,5359880
1205,6200,4456880,6212,5360880
1205,6200,4456880,6212,5360880
1205,6200,4457880,6212,5361880
1205,6200,4458340,6212,5362340
1205,6200,4458660,6212,5362660
1205,6200,4459660,6212,5363660
1206,6202,4460470,6212,5364470
1206,6202,4464470,6212,5368470
1206,6202,4465280,6212,5369280
1206,6202,4466280,6212,5370280
1206,6202,4467280,6212,5371280
1206,6202,4467280,6212,5371280
1206,6202,4468280,6212,5372280
1206,6202,4469280,6212,5373280
1206,6202,4470280,6212,5374280
1206,6202,4471280,6212,5375280
1206,6202,4471750,6212,5375750
1206,6202,4472750,6212,5376750
1206,6202,4472970,6212,5376970
1206,6202,4473780,6212,5377780
1206,6202,4474780,6212,5378780
1206,6202,4478780,6212,5382780
1206,6202,4479100,6212,5383100
1206,6202,4480100,6212,5384100
1206,6202,4482100,6212,5386100
1206,6202,4482420,6212,5386420
1206,6202,4482420,6212,5394420
1206,6202,4483420,6212,5395420
1206,6202,4484420,6212,5396420
1206,6202,4484890,6212,5396890
1206,6202,4485890,6212,5397890
1206,6202,4485890,6212,5405890
1206,6202,4486350,6212,5406350
1206,6202,4487350,6212,5407350
1206,6202,4488350,6212,5408350
1206,6202,4489350,6212,5409350
1206,6202,4489670,6212,5409670
1206,6202,4490320,6212,5410320
1206,6202,4490790,6212,5410790
1206,6202,4491790,6212,5411790
1206,6202,4491900,6212,5411900
1206,6202,4492900,6212,5412900
1206,6202,4492900,6212,5412900
1206,6202,4493900,6212,5413900
1206,6202,4494710,6212,5414710
1206,6202,4495710,6212,5415710
1206,6202,4496180,6212,5416180
1206,6202,4497180,6212,5417180
1206,6202,4498180,6212,5418180
1206,6202,4499180,6212,5419180
1206,6202,4500180,6212,5420180
1206,6202,4500500,6212,5420500
1206,6202,4500970,6212,5420970
1206,6202,4501780,6212,5421780
1206,6202,4502590,6212,5422590
1206,6202,4503590,6212,5423590
1206,6202,4504590,6212,5424590
1206,6202,4508590,6212,5428590
1206,6202,4509590,6212,5429590
1206,6202,4509590,6212,5429590
1206,6202,4510400,6212,5430400
1206,6202,4511210,6212,5431210
1206,6202,4512210,6212,5432210
1206,6202,4513210,6212,5433210
1206,6202,4513210,6212,5433210
1206,6202,4514210,6212,5434210
1206,6202,4515210,6212,5435210
1206,6202,4515530,6212,5435530
1206,6202,4515850,6212,5435850
1206,6202,4516850,6212,5436850
1206,6202,4520850,6212,5440850
1206,6202,4520850,6212,5440850
1206,6202,4521500,6212,5441500
1206,6202,4522090,6212,5442090
1206,6202,4523090,6212,5443090
1206,6202,4525090,6212,5445090
1206,6202,4525740,6212,5445740
1206,6202,4526740,6212,5446740
1206,6202,4527210,6212,5447210
1206,6202,4528210,6212,5448210
1206,6202,4529020,6212,5449020
1206,6202,4529830,6212,5449830
1206,6202,4529830,6212,5457830
1206,6202,4530830,6212,5458830
1206,6202,4531290,6212,5459290
1206,6202,4531290,6212,5467290
1206,6202,4532290,6212,5468290
1206,6202,4533290,6212,5469290
1206,6202,4533290,6212,5469290
1206,6202,4534290,6212,5470290
1206,6202,4535290,6212,5471290
1206,6202,4535940,6212,5471940
1207,6204,4536940,6212,5472940
1207,6204,4537410,6212,5473410
1207,6204,4538410,6212,5474410
1207,6204,4539220,6212,5475220
1207,6204,4540220,6212,5476220
1207,6204,4540220,6212,5476220
1207,6204,4541220,6212,5477220
1207,6204,4541220,6212,5477220
1207,6204,4542220,6212,5478220
1207,6204,4542810,6212,5478810
1207,6204,4543620,6212,5479620
1207,6204,4544430,6212,5480430
1207,6204,4546430,6212,5482430
1207,6204,4547430,6212,5483430
1207,6204,4548430,6212,5484430
1207,6204,4549430,6212,5485430
1207,6204,4549430,6212,5485430
1207,6204,4550240,6212,5486240
1207,6204,4551240,6212,5487240
1207,6204,4552050,6212,5488050
1207,6204,4552860,6212,5488860
1207,6204,4553330,6212,5489330
1207,6204,4553790,6212,5489790
1207,6204,4553790,6212,5489790
1207,6204,4554790,6212,5490790
1207,6204,4555790,6212,5491790
1207,6204,4557790,6212,5493790
1207,6204,4558790,6212,5494790
1207,6204,4559440,6212,5495440
1207,6204,4560250,6212,5496250
1207,6204,4560470,6212,5496470
1207,6204,4561470,6212,5497470
1207,6204,4562470,6212,5498470
1207,6204,4563470,6212,5499470
1207,6204,4564470,6212,5500470
1207,6204,4565470,6212,5501470
1207,6204,4565470,6212,5501470
1207,6204,4565790,6212,5501790
1207,6204,4565790,6212,5509790
1207,6204,4566790,6212,5510790
1207,6204,4566790,6212,5518790
1207,6204,4567790,6212,5519790
1207,6204,4568260,6212,5520260
1207,6204,4568730,6212,5520730
1207,6204,4569730,6212,5521730
1207,6204,4570200,6212,5522200
1207,6204,4571200,6212,5523200
1207,6204,4572200,6212,5524200
1207,6204,4574200,6212,5526200
1207,6204,4574200,6212,5526200
1207,6204,4575010,6212,5527010
1207,6204,4575820,6212,5527820
1207,6204,4576820,6212,5528820
1207,6204,4576820,6212,5528820
1207,6204,4577290,6212,5529290
1207,6204,4577290,6212,5529290
1207,6204,4577610,6212,5529610
1207,6204,4577930,6212,5529930
1207,6204,4578740,6212,5530740
1207,6204,4579550,6212,5531550
1207,6204,4580550,6212,5532550
1207,6204,4581550,6212,5533550
1207,6204,4582010,6212,5534010
1207,6204,4584010,6212,5536010
1207,6204,4585010,6212,5537010
1207,6204,4586010,6212,5538010
1207,6204,4587010,6212,5539010
1207,6204,4588010,6212,5540010
1207,6204,4589010,6212,5541010
1207,6204,4589010,6212,5549010
1207,6204,4589330,6212,5549330
1207,6204,4590330,6212,5550330
1207,6204,4592330,6212,5552330
1207,6204,4592330,6212,5560330
1207,6204,4592330,6212,5568330
1207,6204,4593330,6212,5569330
1207,6204,4593920,6212,5569920
1207,6204,4594240,6212,5570240
1207,6204,4594240,6212,5570240
1207,6204,4594400,6212,5570400
1207,6204,4594870,6212,5570870
1207,6204,4594870,6212,5578870
1207,6204,4595870,6212,5579870
1207,6204,4596330,6212,5580330
1207,6204,4596330,6212,5588330
1207,6204,4597330,6212,5589330
1207,6204,4597800,6212,5589800
1207,6204,4598120,6212,5590120
1207,6204,4599120,6212,5591120
1207,6204,4600120,6212,5592120
1207,6204,4600930,6212,5592930
1207,6204,4601740,6212,5593740
1207,6204,4601970,6212,5593970
1207,6204,4602970,6212,5594970
1207,6204,4603970,6212,5595970
1207,6204,4604440,6212,5596440
1207,6204,4605440,6212,5597440
1207,6204,4606440,6212,5598440
1207,6204,4607440,6212,5599440
1207,6204,4608440,6212,5600440
1207,6204,4609440,6212,5601440
1207,6204,4610440,6212,5602440
1207,6204,4611090,6212,5603090
1207,6204,4611090,6212,5611090
1207,6204,4611090,6212,5619090
1207,6204,4612090,6212,5620090
1207,6204,4612090,6212,5628090
1207,6204,4613090,6212,5629090
1207,6204,4617090,6212,5633090
1207,6204,4617740,6212,5633740
1207,6204,4617740,6212,5633740
1208,6205,4618740,6212,5634740
1208,6205,4619740,6212,5635740
1208,6205,4620740,6212,5636740
1208,6205,4621740,6212,5637740
1208,6205,4622210,6212,5638210
1208,6205,4622210,6212,5638210
1208,6205,4623210,6212,5639210
1208,6205,4624210,6212,5640210
1208,6205,4625210,6212,5641210
1208,6205,4625680,6212,5641680
1208,6205,4626680,6212,5642680
1208,6205,4626680,6212,5650680
1208,6205,4627150,6212,5651150
1208,6205,4627620,6212,5651620
1208,6205,4627620,6212,5659620
1208,6205,4628620,6212,5660620
1208,6205,4628620,6212,5668620
1208,6205,4628850,6212,5668850
1208,6205,4629660,6212,5669660
1208,6205,4630130,6212,5670130
1208,6205,4631130,6212,5671130
1208,6205,4632130,6212,5672130
1208,6205,4632450,6212,5672450
1208,6205,4632450,6212,5672450
1208,6205,4633450,6212,5673450
1208,6205,4634450,6212,5674450
1208,6205,4635450,6212,5675450
1208,6205,4635450,6212,5675450
1208,6205,4636450,6212,5676450
1208,6205,4637450,6212,5677450
1208,6205,4638260,6212,5678260
1208,6205,4638260,6212,5678260
1208,6205,4639260,6212,5679260
1208,6205,4639260,6212,5679260
1208,6205,4640260,6212,5680260
1208,6205,4640260,6212,5680260
1208,6205,4641260,6212,5681260
1208,6205,4641730,6212,5681730
1208,6205,4641730,6212,5681730
1208,6205,4642730,6212,5682730
1208,6205,4643540,6212,5683540
1208,6205,4643540,6212,5691540
1208,6205,4644540,6212,5692540
1208,6205,4645540,6212,5693540
1208,6205,4646540,6212,5694540
1208,6205,4647540,6212,5695540
1208,6205,4647540,6212,5695540
1208,6205,4648010,6212,5696010
1208,6205,4649010,6212,5697010
1208,6205,4649010,6212,5705010
1208,6205,4653010,6212,5709010
1208,6205,4653820,6212,5709820
1208,6205,4654820,6212,5710820
1208,6205,4654820,6212,5710820
1208,6205,4654820,6212,5718820
1208,6205,4655820,6212,5719820
1208,6205,4655820,6212,5727820
1208,6205,4656820,6212,5728820
1208,6205,4657820,6212,5729820
1208,6205,4658820,6212,5730820
1208,6205,4658820,6212,5730820
1208,6205,4659820,6212,5731820
1208,6205,4660820,6212,5732820
1208,6205,4662820,6212,5734820
1208,6205,4662820,6212,5734820
1208,6205,4663820,6212,5735820
1208,6205,4664290,6212,5736290
1208,6205,4665290,6212,5737290
1208,6205,4666290,6212,5738290
1208,6205,4666510,6212,5738510
1208,6205,4666740,6212,5738740
1208,6205,4667740,6212,5739740
1208,6205,4668740,6212,5740740
1208,6205,4669740,6212,5741740
1208,6205,4670740,6212,5742740
1208,6205,4670740,6212,5742740
1208,6205,4671740,6212,5743740
1208,6205,4672210,6212,5744210
1208,6205,4672210,6212,5744210
1208,6205,4673210,6212,5745210
1208,6205,4673210,6212,5753210
1208,6205,4673370,6212,5753370
1208,6205,4674370,6212,5754370
1208,6205,4675370,6212,5755370
1208,6205,4676370,6212,5756370
1208,6205,4677370,6212,5757370
1208,6205,4677700,6212,5757700
1208,6205,4677700,6212,5765700
1208,6205,4678700,6212,5766700
1208,6205,4679700,6212,5767700
1208,6205,4680070,6212,5768070
1208,6205,4680390,6212,5768390
1208,6205,4681390,6212,5769390
1208,6205,4682200,6212,5770200
1208,6205,4683200,6212,5771200
1208,6205,4684200,6212,5772200
1208,6205,4684200,6212,5772200
1208,6205,4684520,6212,5772520
1208,6205,4685520,6212,5773520
1209,6207,4687520,6212,5775520
1209,6207,4688520,6212,5776520
1209,6207,4688990,6212,5776990
1209,6207,4692990,6212,5780990
1209,6207,4693990,6212,5781990
1209,6207,4694990,6212,5782990
1209,6207,4695990,6212,5783990
1209,6207,4695990,6212,5791990
1209,6207,4696990,6212,5792990
1209,6207,4697990,6212,5793990
1209,6207,4698990,6212,5794990
1209,6207,4699990,6212,5795990
1209,6207,4700450,6212,5796450
1209,6207,4702450,6212,5798450
1209,6207,4703000,6212,5799000
1209,6207,4704000,6212,5800000
1209,6207,4706000,6212,5802000
1209,6207,4706810,6212,5802810
1209,6207,4707280,6212,5803280
1209,6207,4707280,6212,5803280
1209,6207,4708280,6212,5804280
1209,6207,4708280,6212,5812280
1209,6207,4709090,6212,5813090
1209,6207,4710090,6212,5814090
1209,6207,4714090,6212,5818090
1209,6207,4714900,6212,5818900
1209,6207,4715370,6212,5819370
1209,6207,4716370,6212,5820370
1209,6207,4716600,6212,5820600
1209,6207,4718600,6212,5822600
1209,6207,4719600,6212,5823600
1209,6207,4720600,6212,5824600
1209,6207,4721600,6212,5825600
1209,6207,4721600,6212,5825600
1209,6207,4722600,6212,5826600
1209,6207,4723060,6212,5827060
1209,6207,4724060,6212,5828060
1209,6207,4725060,6212,5829060
1209,6207,4726060,6212,5830060
1209,6207,4726870,6212,5830870
