ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1187444.57,26.41,12.84,378028.32,8.41
1187496.1,26.41,12.85,378021.99,8.41
1187547.63,26.42,12.85,378021.99,8.41
1187599.16,26.42,12.86,378022.3,8.41
1187753.42,26.43,12.86,378022.3,8.41
1187340.68,26.43,12.86,377644.31,8.4
1187392.21,26.43,12.86,377644.31,8.41
1187443.74,26.44,12.87,377644.31,8.41
1187598.0,26.44,12.88,378072.6,8.42
1187752.27,26.45,12.89,378073.14,8.42
1187921.66,26.46,12.89,378155.13,8.42
1187921.66,26.46,12.89,378351.3,8.43
1187973.19,26.46,12.9,378440.8,8.43
1188024.72,26.47,12.9,378173.16,8.43
1188076.25,26.48,12.91,378173.16,8.43
1188236.57,26.48,12.92,378562.3,8.44
1188288.1,26.49,12.92,378562.3,8.44
1188454.0,26.49,12.93,378524.11,8.44
1188505.53,26.5,12.93,378525.63,8.44
1188505.53,26.5,12.93,378532.21,8.44
1188557.06,26.51,12.94,378538.42,8.44
1188282.0,26.5,12.94,378603.36,8.44
1188333.53,26.51,12.94,378602.99,8.45
1188311.83,26.51,12.94,378616.42,8.45
1188363.36,26.52,12.95,378621.44,8.45
1188561.64,26.52,12.96,378512.61,8.45
1188613.17,26.53,12.96,378512.61,8.45
1188782.56,26.54,12.97,378557.21,8.45
1188942.88,26.54,12.98,378589.11,8.45
1188994.41,26.55,12.98,378710.86,8.46
1189045.94,26.55,12.99,378710.86,8.46
1189206.25,26.56,12.99,378710.86,8.46
1189206.25,26.56,12.99,378633.26,8.46
1189206.25,26.56,12.99,378574.25,8.46
1189404.53,26.57,13.0,378011.1,8.44
1189635.39,26.58,13.01,378040.19,8.45
1189686.92,26.58,13.02,378950.68,8.47
1189679.47,26.58,13.02,378955.33,8.47
1189848.87,26.59,13.02,378958.71,8.47
1189759.79,26.59,13.02,378925.84,8.47
1189743.03,26.59,13.02,379066.99,8.47
1189952.8,26.6,13.03,379077.58,8.47
1189958.18,26.6,13.03,379114.03,8.47
1190009.71,26.6,13.04,379108.26,8.48
1190061.24,26.61,13.04,379283.22,8.48
1190112.77,26.61,13.05,379274.16,8.48
1190164.3,26.62,13.05,379274.16,8.48
1190215.83,26.63,13.06,379324.57,8.49
1190370.1,26.63,13.07,379307.87,8.49
1190539.49,26.64,13.07,379307.87,8.49
1190539.49,26.64,13.07,379355.72,8.49
1190749.26,26.65,13.08,379371.88,8.49
1190980.12,26.65,13.09,379369.69,8.49
1191140.44,26.66,13.09,379900.54,8.5
1190870.51,26.66,13.09,379636.85,8.5
1191101.37,26.67,13.1,379877.42,8.5
1191270.76,26.67,13.1,380706.22,8.52
1191270.76,26.67,13.1,380586.41,8.52
1191440.15,26.68,13.11,381051.5,8.53
1191638.43,26.68,13.12,381051.5,8.53
1191792.7,26.69,13.13,381021.5,8.53
1191844.23,26.7,13.13,381042.95,8.54
1191750.88,26.7,13.13,380921.33,8.53
1191965.13,26.7,13.14,380948.24,8.53
1192125.45,26.71,13.14,380960.96,8.54
1192176.98,26.72,13.15,380960.96,8.54
1192176.98,26.72,13.15,380788.44,8.53
1192228.51,26.72,13.16,380851.47,8.54
1192397.9,26.73,13.16,380832.74,8.54
1192449.43,26.73,13.17,380844.77,8.54
1192609.75,26.74,13.17,380844.77,8.54
1192609.75,26.74,13.17,381216.9,8.55
1192770.07,26.75,13.18,381216.67,8.55
1192686.11,26.75,13.18,381229.91,8.55
1192846.43,26.76,13.19,381130.72,8.55
1193000.69,26.76,13.2,381328.8,8.55
1193052.22,26.77,13.2,381517.63,8.56
1193103.75,26.78,13.21,381517.63,8.56
1193155.28,26.78,13.22,381599.65,8.57
1193206.81,26.79,13.22,381598.77,8.57
1193376.21,26.79,13.23,382440.92,8.59
1193376.21,26.79,13.23,382433.45,8.59
1193536.52,26.8,13.23,382457.18,8.59
1193588.05,26.81,13.24,382457.18,8.59
1193639.58,26.81,13.25,382489.48,8.59
1193799.9,26.82,13.25,382489.27,8.59
1193851.43,26.82,13.26,382424.15,8.59
1194061.2,26.83,13.26,387135.36,8.7
1194112.73,26.84,13.27,387051.98,8.7
1194112.73,26.84,13.27,386964.15,8.7
1194282.12,26.84,13.28,387056.06,8.7
1194174.93,26.84,13.27,386948.64,8.7
1194329.2,26.85,13.28,386948.64,8.7
1194519.22,26.85,13.29,386992.78,8.7
1194717.49,26.86,13.3,387437.92,8.71
1194877.81,26.87,13.3,387444.57,8.71
1195038.13,26.88,13.31,388377.6,8.73
1195247.9,26.88,13.32,388421.13,8.74
1195417.29,26.89,13.32,388689.38,8.74
1195571.56,26.89,13.33,388691.17,8.74
1195623.09,26.9,13.33,388915.59,8.75
1195788.99,26.91,13.34,389090.05,8.76
1195553.01,26.9,13.34,389090.05,8.76
1195722.4,26.91,13.34,389102.78,8.76
1195891.8,26.92,13.35,389106.02,8.76
1195943.33,26.92,13.36,389657.4,8.77
1196097.59,26.93,13.36,389675.61,8.77
1196149.12,26.94,13.37,389794.08,8.78
1196318.51,26.94,13.38,389794.08,8.78
1196484.42,26.95,13.38,390200.96,8.79
1196535.95,26.95,13.39,390222.56,8.79
1196690.21,26.96,13.4,390267.14,8.79
1196850.53,26.97,13.4,390729.32,8.8
1197010.85,26.97,13.41,390734.56,8.81
1197165.11,26.98,13.42,391168.98,8.82
1197325.43,26.99,13.42,391168.98,8.82
1197376.96,26.99,13.43,391524.59,8.83
1197531.22,27.0,13.44,391524.2,8.83
1197582.75,27.01,13.44,391527.8,8.83
1198607.14,27.03,13.47,396034.27,8.93
1198607.14,27.03,13.47,396157.39,8.94
1198540.47,27.04,13.47,396195.16,8.94
1198592.0,27.04,13.48,396195.16,8.94
1198806.25,27.05,13.48,396203.3,8.94
1198531.19,27.05,13.48,396206.44,8.94
1198582.72,27.05,13.49,396206.22,8.94
1198736.99,27.06,13.49,396289.28,8.95
1198788.52,27.07,13.5,396289.28,8.95
1198986.8,27.08,13.51,395868.96,8.94
1199141.06,27.08,13.52,395868.96,8.94
1199192.59,27.09,13.52,395868.96,8.94
1198956.61,27.09,13.52,395620.81,8.94
1198725.05,27.08,13.52,395826.45,8.94
1198934.82,27.09,13.52,395870.56,8.94
1199849.85,27.12,13.55,395926.81,8.95
1199901.38,27.12,13.56,395926.81,8.95
1199952.91,27.13,13.56,395927.24,8.95
1200167.17,27.13,13.57,395926.64,8.95
1200078.08,27.13,13.57,395901.25,8.95
1200129.61,27.14,13.57,396402.87,8.96
1200289.93,27.15,13.58,396430.59,8.97
1200341.46,27.15,13.59,396779.6,8.98
1200120.89,27.15,13.59,396518.45,8.97
1200120.89,27.15,13.59,396490.91,8.97
1200330.66,27.16,13.59,396503.76,8.97
1200382.19,27.16,13.6,396445.78,8.97
1200382.19,27.16,13.6,396455.39,8.97
1200542.51,27.17,13.6,396717.05,8.98
1200711.9,27.18,13.61,396718.41,8.98
1200705.06,27.18,13.61,397259.43,8.99
1200756.59,27.18,13.62,397259.43,8.99
1200916.9,27.19,13.62,397839.32,9.01
1200916.9,27.19,13.62,397865.1,9.01
1200968.43,27.2,13.63,397982.72,9.01
1201019.96,27.2,13.64,397982.72,9.01
1201028.11,27.21,13.64,398223.74,9.02
1200796.54,27.2,13.64,398236.08,9.02
1200956.86,27.21,13.64,398707.78,9.03
1201008.39,27.22,13.65,398489.59,9.03
1201059.92,27.22,13.66,398489.59,9.03
1201229.31,27.23,13.66,398862.81,9.04
1201389.63,27.23,13.67,398869.42,9.04
1201549.95,27.24,13.67,398942.96,9.04
1201549.95,27.24,13.67,398941.17,9.04
1201710.26,27.25,13.68,398947.14,9.05
1201761.79,27.25,13.69,399162.11,9.05
1201813.32,27.26,13.69,399162.11,9.05
1201751.94,27.26,13.69,399155.58,9.05
1201803.47,27.27,13.7,399158.66,9.06
1201957.74,27.27,13.71,399158.29,9.06
1202009.27,27.28,13.71,399334.22,9.06
1201911.11,27.28,13.72,399688.97,9.07
1202071.42,27.29,13.72,399688.97,9.07
1202231.74,27.29,13.73,399762.32,9.08
1202283.27,27.3,13.73,399762.32,9.08
1202443.59,27.31,13.74,399768.94,9.08
1202203.19,27.3,13.74,399527.48,9.07
1202434.05,27.31,13.75,399798.06,9.08
1202379.34,27.31,13.75,399751.55,9.08
1202430.87,27.32,13.75,399819.13,9.08
1202482.4,27.33,13.76,399819.13,9.09
1202533.93,27.33,13.77,399818.74,9.09
1202379.03,27.33,13.76,399774.05,9.09
1202221.84,27.33,13.76,399771.74,9.09
1202092.1,27.33,13.76,399514.36,9.08
1202003.02,27.33,13.76,399514.36,9.08
1202003.02,27.33,13.76,399514.36,9.08
1202157.28,27.34,13.77,399513.97,9.08
1202208.81,27.34,13.78,399366.17,9.08
1201972.83,27.34,13.77,399286.61,9.08
1202024.36,27.35,13.78,399279.96,9.08
1201917.17,27.34,13.78,399438.21,9.09
1201681.19,27.34,13.78,399420.15,9.09
1201835.45,27.35,13.78,399390.01,9.09
1201995.77,27.36,13.79,400025.63,9.1
1201995.77,27.36,13.79,400025.63,9.1
1202047.3,27.36,13.8,400025.63,9.11
1201958.22,27.36,13.8,400099.64,9.11
1201726.65,27.36,13.79,400043.37,9.11
1201778.18,27.37,13.8,400043.37,9.11
1201542.2,27.36,13.8,399698.63,9.1
1201593.73,27.37,13.8,399713.65,9.1
1201645.26,27.38,13.81,399711.65,9.11
1201696.79,27.38,13.82,399590.51,9.11
1201748.32,27.39,13.82,399590.51,9.11
1201799.85,27.4,13.83,399370.42,9.1
1201960.17,27.4,13.84,399400.0,9.11
1202011.7,27.41,13.84,399416.7,9.11
1202011.7,27.41,13.84,399339.18,9.11
1202172.02,27.41,13.85,399379.99,9.11
1202172.02,27.41,13.85,399353.81,9.11
1202362.04,27.42,13.85,399375.47,9.11
1202531.43,27.43,13.86,399378.7,9.11
1202697.34,27.43,13.87,400135.75,9.13
1202748.87,27.44,13.87,400414.2,9.14
1202800.4,27.45,13.88,400413.81,9.14
1202851.93,27.45,13.89,400413.81,9.14
1203012.24,27.46,13.89,400689.0,9.15
1203012.24,27.46,13.89,400689.15,9.15
1203166.51,27.47,13.9,402979.74,9.2
1203218.04,27.47,13.91,402979.74,9.2
1203378.36,27.48,13.91,402950.98,9.2
1203538.67,27.49,13.92,402950.98,9.2
1203698.99,27.49,13.93,403204.98,9.21
1203462.47,27.49,13.92,402918.07,9.2
1203440.76,27.49,13.92,403052.08,9.21
1203282.57,27.49,13.92,403301.43,9.21
1203282.57,27.49,13.92,403308.01,9.21
1203282.57,27.49,13.92,403559.22,9.22
1203334.1,27.5,13.93,403559.22,9.22
1203808.02,27.51,13.94,403541.92,9.22
1203968.34,27.51,13.95,404093.46,9.23
1203693.28,27.51,13.95,403955.31,9.23
1203533.36,27.51,13.94,403882.52,9.23
1203533.36,27.51,13.94,403870.01,9.23
1203584.89,27.52,13.95,403869.64,9.23
1203584.89,27.52,13.95,405274.41,9.27
1203636.42,27.52,13.96,405274.41,9.27
1203791.15,27.53,13.96,405330.59,9.27
1203842.68,27.54,13.97,405228.28,9.27
1203894.21,27.54,13.98,405228.28,9.27
1203945.74,27.55,13.98,405338.91,9.27
1204812.88,27.57,14.0,405943.47,9.29
1204982.28,27.57,14.01,406045.38,9.29
1205136.54,27.58,14.02,406038.23,9.29
1205533.69,27.59,14.03,406172.78,9.3
1205585.22,27.6,14.03,406172.73,9.3
1205751.12,27.61,14.04,406257.87,9.3
1205729.41,27.61,14.04,406642.19,9.31
1205898.81,27.61,14.05,406644.58,9.31
1205898.81,27.61,14.05,406644.19,9.31
1205950.34,27.62,14.05,406643.96,9.31
1205933.58,27.62,14.05,406499.56,9.31
1205835.42,27.62,14.05,406503.25,9.31
1205886.95,27.63,14.06,406589.27,9.32
1205886.95,27.63,14.06,406589.27,9.32
1206117.81,27.64,14.07,406505.81,9.31
1206117.81,27.64,14.07,406467.76,9.31
1206169.34,27.64,14.08,406467.76,9.32
1206220.87,27.65,14.08,406467.39,9.32
1206375.14,27.66,14.09,406505.78,9.32
1207561.5,27.69,14.12,410104.01,9.4
1207721.82,27.69,14.13,410105.17,9.4
1207891.21,27.7,14.13,410123.3,9.4
1208136.73,27.71,14.14,409894.87,9.4
1208350.99,27.71,14.15,410332.5,9.41
1208231.42,27.71,14.15,410316.37,9.41
1208231.42,27.71,14.15,410314.37,9.41
1208282.95,27.72,14.15,410311.51,9.41
1210373.7,27.77,14.21,411918.0,9.45
1210425.23,27.78,14.21,411907.43,9.45
1210425.23,27.78,14.21,411917.04,9.45
1210425.23,27.78,14.21,411916.95,9.45
1210173.87,27.77,14.21,411735.05,9.45
1210225.4,27.78,14.21,411735.05,9.45
1210225.4,27.78,14.21,411734.46,9.45
1210225.4,27.78,14.21,411498.36,9.45
1210276.93,27.79,14.22,411499.76,9.45
1210270.15,27.79,14.22,411502.76,9.45
1210270.15,27.79,14.22,411401.06,9.45
1210321.68,27.79,14.23,411411.18,9.45
1210373.21,27.8,14.23,411417.02,9.45
1210424.74,27.81,14.24,411880.75,9.46
1210579.0,27.81,14.25,411901.3,9.46
1210733.27,27.82,14.26,412005.97,9.47
1210902.66,27.83,14.26,412014.25,9.47
1210954.19,27.83,14.27,412059.55,9.47
1210892.81,27.84,14.27,411921.19,9.47
1210898.19,27.84,14.27,411987.76,9.47
1211058.51,27.84,14.28,412053.68,9.47
1211110.04,27.85,14.28,412053.68,9.48
1211264.3,27.86,14.29,412565.48,9.49
1211315.83,27.86,14.3,412565.48,9.49
1211367.36,27.87,14.3,412565.48,9.49
1211577.13,27.88,14.31,412589.78,9.49
1211737.45,27.88,14.32,412593.93,9.49
1211891.71,27.89,14.32,412523.1,9.49
1211734.52,27.89,14.32,412405.22,9.49
1211932.8,27.9,14.33,412378.65,9.49
1211932.8,27.9,14.33,412199.59,9.49
1211932.8,27.9,14.33,412055.83,9.48
1211984.33,27.9,14.34,412054.9,9.49
1212197.4,27.91,14.34,412001.44,9.49
1212411.65,27.92,14.35,412001.44,9.49
1212411.65,27.92,14.35,412049.5,9.49
1212463.18,27.92,14.36,412049.5,9.49
1212441.48,27.92,14.36,412051.11,9.49
1212610.87,27.93,14.36,412552.66,9.5
1212662.4,27.94,14.37,412552.29,9.5
1212876.65,27.94,14.38,411041.33,9.47
1212616.73,27.94,14.37,410712.16,9.46
1212678.19,27.94,14.38,410706.99,9.46
1213884.17,27.97,14.41,411697.07,9.49
1213935.7,27.98,14.41,411727.34,9.49
1213987.23,27.99,14.42,411727.83,9.49
1213751.25,27.98,14.42,411714.56,9.49
1213802.78,27.99,14.42,411717.68,9.49
1214001.05,28.0,14.43,411717.08,9.5
1214155.32,28.01,14.44,412891.77,9.52
1213919.34,28.0,14.44,412891.77,9.52
1213849.48,28.01,14.44,412622.24,9.52
1213612.96,28.0,14.44,412355.35,9.51
1213612.96,28.0,14.44,413189.33,9.53
1213664.49,28.01,14.44,413189.33,9.54
1213550.24,28.01,14.44,413189.79,9.54
1213719.63,28.01,14.45,413258.28,9.54
1213909.65,28.02,14.46,412494.23,9.52
1213909.65,28.02,14.46,412536.96,9.52
1214069.97,28.03,14.46,413222.38,9.54
1214239.36,28.03,14.47,413502.34,9.55
1214399.68,28.04,14.47,413524.73,9.55
1214342.78,28.04,14.48,413696.82,9.55
1214394.31,28.05,14.48,414431.11,9.57
1214394.31,28.05,14.48,415268.37,9.59
1214554.63,28.06,14.49,417167.28,9.64
1214724.02,28.06,14.5,417230.4,9.64
1214775.55,28.07,14.5,418002.6,9.66
1214827.08,28.07,14.51,418002.6,9.66
1214827.08,28.07,14.51,418002.87,9.66
1214827.08,28.07,14.51,417864.61,9.66
1214827.08,28.07,14.51,417837.34,9.66
1214738.0,28.07,14.51,418589.01,9.67
1214789.53,28.08,14.51,418587.28,9.68
1214841.06,28.09,14.52,418525.64,9.68
1214841.06,28.09,14.52,418535.51,9.68
1215006.96,28.09,14.53,418532.76,9.68
1215006.96,28.09,14.53,418481.8,9.68
1214770.98,28.09,14.53,418525.75,9.68
1214822.51,28.1,14.53,418447.3,9.68
1214822.51,28.1,14.53,418420.09,9.68
1215032.28,28.1,14.54,418420.09,9.68
1215192.6,28.11,14.55,419105.07,9.7
1215170.89,28.11,14.55,419154.49,9.7
1215222.42,28.12,14.55,419272.96,9.7
1215432.19,28.12,14.56,419151.48,9.7
1215483.72,28.13,14.56,419152.44,9.7
1215468.8,28.13,14.57,419153.09,9.7
1215623.06,28.14,14.57,419851.92,9.72
1215781.55,28.15,14.58,420201.42,9.73
1215935.81,28.15,14.59,420243.92,9.73
1215987.34,28.16,14.59,420246.21,9.73
1216038.87,28.17,14.6,420109.63,9.73
1216199.19,28.17,14.61,420612.65,9.74
1216192.35,28.18,14.61,420487.3,9.74
1216409.76,28.18,14.62,420456.67,9.74
1216624.02,28.19,14.62,420416.37,9.74
1216392.45,28.19,14.62,420156.88,9.74
1216392.45,28.19,14.62,420158.98,9.74
1216443.98,28.19,14.63,420310.62,9.74
1216271.78,28.19,14.63,420228.75,9.74
1216114.88,28.19,14.62,420068.76,9.74
1215878.9,28.19,14.62,420068.76,9.74
1215890.02,28.19,14.63,420068.76,9.74
1215941.55,28.2,14.63,420068.76,9.74
1216110.95,28.21,14.64,420096.42,9.74
1216162.48,28.21,14.65,420096.05,9.75
1216316.74,28.22,14.65,420096.05,9.75
1216471.01,28.23,14.66,420094.09,9.75
1216631.32,28.24,14.67,420111.57,9.75
1216785.59,28.24,14.68,420160.0,9.75
1216785.59,28.24,14.68,420155.48,9.75
1216945.91,28.25,14.68,420248.21,9.76
1217115.3,28.26,14.69,420251.84,9.76
1216879.32,28.25,14.69,420268.52,9.76
1217039.64,28.26,14.69,420268.52,9.76
1217091.17,28.27,14.7,420824.72,9.77
1217115.24,28.27,14.7,420541.24,9.77
1217166.77,28.27,14.71,420540.86,9.77
1217336.17,28.28,14.71,420547.93,9.77
1217496.48,28.29,14.72,420559.33,9.77
1217548.01,28.29,14.73,420575.47,9.77
1217599.54,28.3,14.73,420668.06,9.78
1217759.86,28.31,14.74,420847.47,9.78
1217925.76,28.31,14.75,420873.37,9.78
1218095.16,28.32,14.75,420958.18,9.79
1218249.42,28.33,14.76,420978.16,9.79
1218418.82,28.33,14.77,421032.11,9.79
1218310.8,28.34,14.77,421507.59,9.8
1218520.57,28.34,14.78,421520.57,9.8
1218674.84,28.35,14.78,421603.63,9.81
1218873.12,28.36,14.79,421549.64,9.81
1218698.06,28.36,14.79,421183.38,9.8
1218749.59,28.36,14.8,421183.15,9.8
1218903.86,28.37,14.81,421182.78,9.8
1218751.41,28.37,14.8,421079.28,9.8
1218984.21,28.38,14.81,420496.4,9.79
1219035.74,28.39,14.82,420707.85,9.8
1219087.27,28.39,14.83,420707.85,9.8
1218998.18,28.39,14.83,420564.09,9.8
1219152.45,28.4,14.84,421916.06,9.83
1219016.61,28.4,14.84,421516.77,9.82
1219182.51,28.41,14.84,421516.4,9.82
1219234.04,28.42,14.85,421663.41,9.83
1219214.4,28.42,14.85,421573.62,9.83
1219265.93,28.42,14.86,421379.28,9.82
1219029.95,28.42,14.86,421304.99,9.82
1219239.72,28.43,14.86,421304.62,9.82
1219470.58,28.44,14.87,421304.62,9.82
1219522.11,28.44,14.88,421541.41,9.83
1219573.64,28.45,14.88,421274.33,9.83
1219771.92,28.46,14.89,421267.23,9.83
1219996.45,28.47,14.9,420965.04,9.82
1220227.31,28.47,14.91,420966.02,9.82
1220278.84,28.48,14.91,421434.92,9.84
1220439.16,28.49,14.92,421982.11,9.85
1220608.55,28.49,14.93,421978.65,9.85
1220806.83,28.5,14.94,422032.31,9.85
1221037.69,28.51,14.95,420349.98,9.82
1220795.6,28.51,14.94,420210.43,9.81
1220847.13,28.51,14.95,420278.99,9.82
1220898.66,28.52,14.96,420284.67,9.82
1221052.93,28.53,14.96,420284.67,9.82
1221104.46,28.54,14.97,420284.67,9.82
1221155.99,28.54,14.98,420284.67,9.82
1221207.52,28.55,14.98,420323.21,9.83
1221259.05,28.56,14.99,420324.91,9.83
1221023.07,28.55,14.99,420300.29,9.83
1220956.86,28.55,14.99,420297.74,9.83
1220956.86,28.55,14.99,421093.09,9.85
1221126.26,28.56,14.99,421129.22,9.85
1221324.53,28.57,15.0,421710.77,9.86
1221376.07,28.58,15.01,421725.21,9.87
1221427.6,28.58,15.02,421731.24,9.87
1221338.51,28.58,15.02,420998.14,9.85
1221548.28,28.59,15.02,421345.79,9.86
1221599.81,28.6,15.03,421516.13,9.87
1221929.42,28.61,15.04,421999.66,9.88
1221980.95,28.61,15.05,421993.58,9.88
1222032.48,28.62,15.05,422372.88,9.89
1222084.01,28.63,15.06,422431.92,9.89
1222135.54,28.63,15.07,422423.66,9.9
1222118.79,28.63,15.07,422419.73,9.9
1222273.05,28.64,15.07,422567.15,9.9
1222037.07,28.64,15.07,422839.25,9.91
1222037.07,28.64,15.07,423109.67,9.92
1222197.39,28.65,15.08,424432.95,9.95
1222248.92,28.65,15.09,424607.91,9.95
1222403.18,28.66,15.09,424607.91,9.96
1222454.71,28.67,15.1,424717.47,9.96
1222506.24,28.67,15.11,424371.17,9.95
1222660.51,28.68,15.12,424695.18,9.96
1222712.04,28.69,15.12,424705.97,9.96
1222866.3,28.7,15.13,425488.51,9.98
1222866.3,28.7,15.13,425488.51,9.98
1222866.3,28.7,15.13,425427.49,9.98
1222917.83,28.7,15.14,425427.49,9.99
1222917.83,28.7,15.14,425427.49,9.99
1223132.09,28.71,15.14,425427.49,9.99
1223301.48,28.72,15.15,425737.44,9.99
1223014.96,28.71,15.14,425607.79,9.99
1223169.23,28.72,15.15,425607.79,9.99
1223367.51,28.73,15.16,426363.17,10.01
1223419.04,28.73,15.17,426363.17,10.01
1223573.3,28.74,15.18,426362.43,10.02
1223573.3,28.74,15.18,426362.43,10.02
1223733.62,28.75,15.18,426433.4,10.02
1223889.55,28.76,15.19,426529.46,10.02
1224049.87,28.76,15.2,426351.3,10.02
1224204.14,28.77,15.2,427641.46,10.05
1224255.67,28.78,15.21,427641.46,10.05
1224307.2,28.78,15.22,428031.06,10.06
1224476.59,28.79,15.22,428030.46,10.06
1224636.91,28.8,15.23,428017.62,10.06
1224688.44,28.8,15.24,428012.07,10.07
1224857.83,28.81,15.24,428032.35,10.07
1224909.36,28.82,15.25,428759.72,10.09
1224909.36,28.82,15.25,428759.72,10.09
1224960.89,28.82,15.26,428749.41,10.09
1225012.42,28.83,15.26,429005.72,10.1
1225222.19,28.84,15.27,429005.35,10.1
1225388.09,28.84,15.28,429017.83,10.1
1225586.37,28.85,15.29,429393.02,10.11
1225637.9,28.86,15.29,429592.61,10.12
1226020.07,28.87,15.3,429790.66,10.12
1226020.07,28.87,15.3,429777.97,10.12
1226020.07,28.87,15.3,429994.49,10.13
1226071.6,28.88,15.31,429774.4,10.12
1225982.8,28.88,15.31,429708.38,10.12
1226034.33,28.88,15.32,429718.04,10.12
1226224.35,28.89,15.33,429347.61,10.12
1226393.75,28.9,15.33,429352.46,10.12
1226554.06,28.9,15.34,430695.55,10.15
1226768.32,28.91,15.34,431295.55,10.16
1226922.58,28.92,15.35,431314.8,10.17
1226922.58,28.92,15.35,431359.67,10.17
1227082.9,28.93,15.36,431448.98,10.17
1227134.43,28.93,15.37,431456.46,10.17
1227185.96,28.94,15.37,431371.88,10.17
1227185.96,28.94,15.37,431359.0,10.17
1227346.28,28.95,15.38,431382.81,10.17
1227556.05,28.95,15.39,431905.74,10.19
1227765.82,28.96,15.39,431975.52,10.19
1227957.64,28.97,15.4,432128.34,10.19
1227957.64,28.97,15.4,432140.31,10.19
1228009.17,28.97,15.41,432292.43,10.2
1228009.17,28.97,15.41,432354.06,10.2
1227773.19,28.97,15.4,432194.62,10.2
1227824.72,28.98,15.41,431974.53,10.19
1227985.04,28.98,15.42,431997.62,10.2
1228697.95,29.0,15.44,432296.4,10.2
1228852.21,29.01,15.45,432388.37,10.21
1229144.86,29.02,15.46,431960.14,10.2
1229196.39,29.03,15.47,431703.57,10.2
1229247.92,29.04,15.47,431693.12,10.2
1229158.84,29.04,15.47,431673.05,10.2
1229069.76,29.04,15.47,431655.58,10.2
1229069.76,29.04,15.47,431655.58,10.2
1228809.83,29.03,15.47,431494.58,10.2
1228975.73,29.04,15.48,431556.01,10.2
1229189.98,29.05,15.48,431559.29,10.2
1229241.51,29.06,15.49,431541.62,10.2
1230120.29,29.08,15.51,431884.44,10.21
1230310.31,29.09,15.52,433507.46,10.25
1230310.31,29.09,15.52,433492.54,10.25
1230470.63,29.09,15.53,433683.58,10.25
1230470.63,29.09,15.53,433679.41,10.25
1230630.95,29.1,15.53,434140.36,10.27
1230532.79,29.1,15.53,434057.36,10.27
1230693.11,29.11,15.54,433915.61,10.26
1230853.42,29.12,15.55,434017.37,10.27
1231067.68,29.12,15.56,434029.94,10.27
1231298.54,29.13,15.56,434377.03,10.28
1231350.07,29.14,15.57,434377.03,10.28
1231510.38,29.14,15.58,434592.92,10.29
1231670.7,29.15,15.59,435123.99,10.3
1231722.23,29.16,15.59,435123.99,10.3
1231876.5,29.17,15.6,435116.99,10.3
1232036.81,29.17,15.61,436391.16,10.33
1232197.13,29.18,15.61,436614.38,10.34
1232197.13,29.18,15.61,436600.07,10.34
1232406.9,29.19,15.62,437166.2,10.35
1232546.08,29.19,15.63,437284.88,10.36
1232744.36,29.2,15.64,437628.12,10.37
1232695.97,29.2,15.64,437746.28,10.37
1232747.5,29.21,15.64,437792.45,10.37
1232609.16,29.21,15.64,437863.07,10.38
1232660.69,29.22,15.65,437965.03,10.38
1232858.96,29.22,15.66,438019.79,10.38
1232858.96,29.22,15.66,438689.28,10.4
1232858.96,29.22,15.66,438894.49,10.4
1232910.49,29.23,15.67,438894.49,10.41
1232962.02,29.24,15.67,438894.49,10.41
1233013.55,29.25,15.68,438842.32,10.41
1233065.08,29.25,15.69,439135.23,10.42
1233065.08,29.25,15.69,438977.26,10.41
1233225.4,29.26,15.69,439516.07,10.43
1233385.72,29.27,15.7,439506.09,10.43
1233149.74,29.26,15.7,439505.7,10.43
1233310.06,29.27,15.7,439481.97,10.43
1233310.06,29.27,15.7,439462.75,10.43
1233050.13,29.27,15.7,439343.14,10.43
1233050.13,29.27,15.7,439315.46,10.43
1233210.45,29.27,15.71,439315.46,10.43
1233261.98,29.28,15.71,439315.46,10.43
1233422.29,29.29,15.72,439447.16,10.43
1233468.4,29.29,15.72,440240.07,10.45
1233519.93,29.3,15.73,440300.61,10.46
1233680.25,29.3,15.74,441363.38,10.48
1233731.78,29.31,15.74,441363.38,10.49
1233731.78,29.31,15.74,441363.38,10.49
1233665.57,29.31,15.75,441452.54,10.49
1233717.1,29.32,15.75,441501.67,10.49
1233717.1,29.32,15.75,441501.67,10.49
1233768.63,29.33,15.76,441501.67,10.49
1233631.04,29.33,15.76,441461.19,10.49
1233800.43,29.33,15.77,441461.35,10.5
1233960.75,29.34,15.77,444019.15,10.56
1234130.14,29.35,15.78,444049.52,10.56
1234181.67,29.35,15.79,444049.52,10.56
1234233.2,29.36,15.79,444035.79,10.56
1234284.73,29.37,15.8,444247.4,10.57
