ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_12aa-policy_Delay1000desharemd191f-de_share-gs_DelayScore-scmd_191f-bellman_ratio
648200.24,15.9,2.3,221177.01,5.43
647828.24,15.89,2.3,220921.65,5.42
647828.24,15.89,2.3,220902.42,5.42
647692.26,15.89,2.3,220927.72,5.42
647988.28,15.9,2.3,220906.27,5.42
647626.28,15.9,2.3,221145.36,5.43
647490.31,15.9,2.3,221032.19,5.43
647365.14,15.9,2.3,221360.66,5.44
647407.03,15.9,2.3,221336.61,5.44
647407.03,15.9,2.3,221333.89,5.44
647459.73,15.91,2.31,221202.82,5.43
647755.75,15.91,2.32,221147.04,5.43
647538.5,15.91,2.31,220894.65,5.43
647188.13,15.9,2.31,221812.04,5.45
647052.16,15.9,2.31,221811.73,5.45
647126.88,15.91,2.31,221535.91,5.45
646947.25,15.91,2.31,221312.34,5.44
646811.27,15.91,2.31,221339.49,5.44
646675.29,15.91,2.31,221349.62,5.45
646539.32,15.91,2.31,221315.91,5.45
646403.34,15.91,2.31,221315.49,5.45
646103.66,15.9,2.31,220995.49,5.44
645967.69,15.91,2.31,221109.82,5.44
645831.71,15.91,2.31,221065.73,5.44
645695.73,15.91,2.31,220992.34,5.44
645559.76,15.91,2.31,220982.44,5.45
645423.78,15.91,2.31,220913.03,5.44
645719.8,15.92,2.32,221018.93,5.45
645583.82,15.92,2.32,221264.98,5.46
645447.84,15.92,2.32,221264.67,5.46
645311.87,15.92,2.32,221264.67,5.46
645175.89,15.92,2.32,221264.67,5.46
645228.59,15.92,2.33,221304.28,5.46
645228.59,15.92,2.33,221304.28,5.46
645228.59,15.92,2.33,221355.71,5.46
645092.61,15.92,2.33,221331.35,5.46
644805.53,15.92,2.32,221083.14,5.46
644646.85,15.91,2.32,220924.46,5.45
644927.96,15.92,2.33,220909.21,5.45
645118.41,15.93,2.33,221868.1,5.48
645171.11,15.94,2.34,222024.06,5.48
645035.13,15.94,2.34,222014.17,5.49
644899.16,15.94,2.34,221944.75,5.48
644763.18,15.94,2.34,221944.44,5.49
644627.2,15.94,2.34,221944.44,5.49
644692.52,15.94,2.35,221521.18,5.48
644486.09,15.94,2.34,221296.36,5.47
644199.01,15.93,2.34,220982.78,5.47
644063.03,15.93,2.34,221016.87,5.47
643904.49,15.93,2.33,220858.33,5.46
643669.91,15.93,2.33,220536.03,5.46
643533.93,15.93,2.33,220509.8,5.46
643724.38,15.94,2.34,221341.64,5.48
643588.41,15.94,2.34,221262.33,5.48
642500.59,15.94,2.34,221262.33,5.49
642553.29,15.95,2.35,220916.77,5.48
642417.31,15.95,2.35,220916.77,5.48
642292.15,15.95,2.35,220544.47,5.48
641920.15,15.94,2.34,220166.18,5.47
641798.25,15.94,2.34,220584.33,5.48
641850.95,15.95,2.35,220584.39,5.48
641714.98,15.95,2.35,220584.02,5.48
641579.0,15.95,2.35,220689.25,5.49
641291.91,15.94,2.34,220402.2,5.48
641291.91,15.94,2.34,220402.2,5.48
641291.91,15.94,2.34,220393.39,5.48
641291.91,15.94,2.34,220393.39,5.48
641587.93,15.95,2.35,220353.07,5.48
641044.02,15.95,2.35,220932.35,5.5
641096.72,15.96,2.36,221043.43,5.5
641149.43,15.96,2.36,221178.73,5.51
641149.43,15.96,2.36,221178.73,5.51
641013.45,15.96,2.36,221184.95,5.51
640877.47,15.96,2.36,221099.42,5.51
640581.04,15.96,2.36,220754.59,5.5
640581.04,15.96,2.36,220754.59,5.5
640445.06,15.96,2.36,220675.28,5.5
640635.52,15.96,2.37,220995.68,5.51
640635.52,15.96,2.37,220995.68,5.51
640499.54,15.96,2.37,220995.84,5.51
640552.24,15.97,2.37,220995.37,5.51
640416.26,15.97,2.37,221127.07,5.51
640660.3,15.98,2.38,221010.98,5.51
640288.3,15.97,2.37,220615.06,5.5
640152.32,15.97,2.37,220959.08,5.51
640448.34,15.98,2.38,220959.24,5.51
639360.53,15.99,2.39,220958.93,5.52
639224.55,15.99,2.39,220958.62,5.53
639065.87,15.98,2.39,220795.24,5.52
639065.87,15.98,2.39,220795.24,5.52
638781.17,15.98,2.38,220673.19,5.52
638781.17,15.98,2.38,220673.22,5.52
638829.88,15.98,2.38,221577.73,5.54
638799.27,15.98,2.39,221431.01,5.54
638663.3,15.99,2.39,221431.01,5.54
638456.87,15.98,2.38,221230.61,5.54
638320.89,15.98,2.38,221298.85,5.54
638184.91,15.98,2.38,221292.17,5.54
638048.94,15.98,2.38,221230.61,5.54
637912.96,15.98,2.39,221230.3,5.54
638208.98,15.99,2.39,221327.68,5.55
638073.0,15.99,2.4,221327.68,5.55
637782.99,15.99,2.39,221029.99,5.54
637848.31,15.99,2.39,220606.73,5.53
637712.33,15.99,2.39,220900.07,5.54
637665.11,15.99,2.4,220766.65,5.54
637529.13,16.0,2.4,220568.04,5.53
637529.13,16.0,2.4,220568.04,5.53
637393.16,16.0,2.4,220567.74,5.54
637393.16,16.0,2.4,220567.74,5.54
637445.86,16.0,2.4,220034.88,5.52
637445.86,16.0,2.4,220034.88,5.52
637309.88,16.0,2.4,220034.87,5.52
637173.9,16.0,2.4,220034.87,5.53
636889.21,16.0,2.4,220906.64,5.55
636889.21,16.0,2.4,220906.64,5.55
637273.87,16.01,2.41,220949.32,5.55
637137.89,16.01,2.41,220972.3,5.55
637125.56,16.01,2.41,223209.64,5.61
636989.58,16.01,2.41,223205.11,5.61
636853.61,16.01,2.41,222874.02,5.6
636717.63,16.01,2.41,222794.71,5.6
636581.65,16.01,2.41,222794.71,5.6
636445.67,16.01,2.41,222794.87,5.61
636320.51,16.01,2.42,223075.77,5.61
636320.51,16.01,2.42,223075.77,5.61
636362.4,16.02,2.42,223050.08,5.61
636226.42,16.02,2.42,223049.61,5.62
636483.08,16.03,2.43,222322.94,5.6
636277.16,16.03,2.43,222550.46,5.61
636329.86,16.03,2.43,222928.72,5.62
636193.89,16.03,2.43,222682.14,5.61
636193.89,16.03,2.43,222682.43,5.61
636057.91,16.03,2.43,222720.79,5.61
636353.93,16.04,2.44,222720.79,5.61
635981.93,16.03,2.44,222919.95,5.62
636034.63,16.04,2.44,222801.56,5.62
635798.73,16.04,2.44,221865.27,5.6
635851.44,16.04,2.44,221807.14,5.6
635715.46,16.04,2.44,222381.05,5.61
635905.91,16.05,2.45,222380.74,5.61
635958.61,16.05,2.46,222420.87,5.61
635662.18,16.05,2.45,222420.87,5.62
635906.22,16.06,2.46,222645.54,5.62
635770.24,16.06,2.46,222689.0,5.62
635770.24,16.06,2.46,222689.0,5.62
635470.57,16.05,2.45,222384.5,5.62
635279.23,16.05,2.45,222338.68,5.62
635279.23,16.05,2.45,222338.68,5.62
635663.89,16.06,2.46,222303.83,5.62
635527.92,16.06,2.46,222295.22,5.62
635391.94,16.06,2.46,222582.14,5.63
635255.96,16.06,2.46,222409.35,5.62
634168.14,16.06,2.47,222409.04,5.63
633864.76,16.06,2.46,222752.45,5.64
634249.42,16.07,2.47,222688.47,5.64
634156.68,16.07,2.47,223089.07,5.65
634441.89,16.08,2.48,223369.96,5.66
634441.89,16.08,2.48,223369.96,5.66
634074.06,16.07,2.47,223006.37,5.65
633875.55,16.07,2.47,222824.91,5.65
633928.25,16.07,2.47,222935.99,5.65
633792.27,16.07,2.47,222908.44,5.65
633598.35,16.07,2.47,222288.48,5.64
633744.98,16.08,2.48,222285.57,5.64
633609.0,16.08,2.48,222275.67,5.64
633428.07,16.07,2.48,222100.6,5.64
633480.77,16.08,2.48,222216.17,5.64
633344.79,16.08,2.48,222215.86,5.64
633208.81,16.08,2.48,222215.86,5.64
633072.84,16.08,2.48,222401.13,5.65
633316.87,16.09,2.49,222223.8,5.65
633180.89,16.09,2.49,222678.02,5.66
633044.92,16.09,2.49,222617.02,5.66
632908.94,16.09,2.49,222530.68,5.66
632908.94,16.09,2.49,222530.68,5.66
632972.46,16.1,2.5,222848.74,5.67
632825.66,16.1,2.5,222687.72,5.66
632689.69,16.1,2.5,222687.72,5.67
632689.69,16.1,2.5,222687.72,5.67
632553.71,16.1,2.5,222687.41,5.67
632417.73,16.1,2.5,222687.41,5.67
632281.76,16.1,2.5,222732.57,5.67
632281.76,16.1,2.5,222732.57,5.67
632334.46,16.1,2.51,222688.45,5.67
632198.48,16.1,2.51,222687.9,5.67
632062.5,16.1,2.51,223011.42,5.68
632062.5,16.1,2.51,223056.75,5.68
631871.17,16.1,2.5,222875.9,5.68
631746.01,16.1,2.5,222774.34,5.68
631599.21,16.1,2.5,222740.54,5.68
631463.24,16.1,2.5,222740.24,5.68
631327.26,16.1,2.5,222740.23,5.68
631191.28,16.1,2.51,222740.23,5.68
631381.73,16.11,2.51,222807.71,5.69
631245.76,16.11,2.51,222837.5,5.69
631298.46,16.12,2.52,222740.23,5.69
631594.48,16.13,2.53,223637.96,5.71
631647.18,16.13,2.53,223856.91,5.72
631699.88,16.14,2.54,223856.97,5.72
631327.88,16.13,2.53,223399.17,5.71
631327.88,16.13,2.53,223399.17,5.71
631327.88,16.13,2.53,223399.17,5.71
631121.45,16.12,2.53,223299.0,5.7
630985.48,16.12,2.53,223298.63,5.71
630849.5,16.12,2.53,223298.63,5.71
630902.2,16.13,2.53,223342.22,5.71
630766.22,16.13,2.53,223314.64,5.71
631150.88,16.14,2.54,223300.48,5.71
631014.91,16.14,2.54,223669.0,5.72
630878.93,16.14,2.54,224005.66,5.73
630878.93,16.14,2.54,224018.48,5.73
630742.95,16.14,2.55,224018.64,5.73
630795.65,16.15,2.55,224018.17,5.73
630795.65,16.15,2.55,224062.31,5.74
630659.68,16.15,2.55,224062.31,5.74
630523.7,16.15,2.55,224075.17,5.74
630387.72,16.15,2.55,224068.05,5.74
630251.74,16.15,2.55,224503.91,5.75
630251.74,16.15,2.55,224503.91,5.75
629939.65,16.14,2.55,224385.58,5.75
630404.03,16.16,2.56,224408.51,5.75
630404.03,16.16,2.56,224422.11,5.75
630445.92,16.16,2.56,224724.64,5.76
630157.63,16.16,2.56,224641.46,5.76
630210.33,16.16,2.56,224641.52,5.76
630074.35,16.16,2.56,224641.15,5.76
630127.05,16.17,2.57,224641.15,5.76
630371.09,16.17,2.58,224644.98,5.76
630235.11,16.18,2.58,224646.49,5.77
630099.13,16.18,2.58,224643.77,5.77
630343.17,16.18,2.59,225713.18,5.8
630639.19,16.19,2.6,226143.87,5.81
630691.89,16.2,2.6,226143.93,5.81
630744.59,16.2,2.61,226143.56,5.81
630588.7,16.2,2.6,225988.08,5.81
630641.4,16.21,2.61,225988.08,5.81
630641.4,16.21,2.61,226049.85,5.81
630831.85,16.21,2.62,226062.02,5.81
630695.87,16.21,2.62,226049.86,5.81
630559.9,16.21,2.62,226596.33,5.83
630423.92,16.21,2.62,226487.15,5.83
630423.92,16.21,2.62,226487.15,5.83
630287.94,16.22,2.62,226801.08,5.83
630151.96,16.22,2.62,226801.24,5.84
630015.99,16.22,2.62,226800.77,5.84
629880.01,16.22,2.62,226800.77,5.84
629508.01,16.21,2.61,226341.61,5.83
629508.01,16.21,2.61,226341.61,5.83
629286.75,16.21,2.61,226114.53,5.82
629150.78,16.21,2.61,226133.51,5.82
629446.8,16.22,2.62,226482.73,5.83
629310.82,16.22,2.62,226215.62,5.83
629026.12,16.21,2.61,226281.37,5.83
628890.15,16.21,2.61,226281.07,5.83
629194.32,16.22,2.62,226281.06,5.83
628824.17,16.21,2.62,226302.73,5.83
628688.19,16.21,2.62,226292.57,5.84
628688.19,16.21,2.62,226292.57,5.84
628984.21,16.22,2.63,226281.06,5.84
628848.24,16.22,2.63,227391.14,5.87
628712.26,16.23,2.63,227390.84,5.87
628576.93,16.23,2.63,227638.57,5.88
628440.95,16.23,2.63,227638.57,5.88
628199.9,16.22,2.62,227983.99,5.89
628164.66,16.22,2.63,227811.71,5.88
628028.68,16.23,2.63,228020.25,5.89
627892.7,16.23,2.63,227934.48,5.89
627756.73,16.23,2.63,228060.86,5.9
627831.06,16.23,2.63,227930.54,5.89
627872.95,16.24,2.64,228388.08,5.91
627872.95,16.24,2.64,228388.08,5.91
627872.95,16.24,2.64,228388.08,5.91
627329.04,16.24,2.64,228388.0,5.91
627508.67,16.25,2.65,228475.07,5.92
627372.7,16.25,2.65,228601.88,5.92
627236.72,16.25,2.65,228478.36,5.92
627236.72,16.25,2.65,228478.36,5.92
627100.74,16.25,2.65,228666.74,5.92
626964.76,16.25,2.65,228474.84,5.92
626828.79,16.25,2.65,228474.53,5.92
626488.77,16.24,2.65,228286.77,5.92
626488.77,16.24,2.65,228286.77,5.92
626488.77,16.24,2.65,228306.47,5.92
626352.8,16.24,2.65,228306.47,5.92
626405.5,16.25,2.65,228348.69,5.92
626595.95,16.26,2.66,228328.25,5.92
626648.65,16.26,2.66,228329.72,5.92
626944.67,16.27,2.67,228306.47,5.93
626944.67,16.27,2.67,228306.47,5.93
627135.12,16.28,2.68,228306.16,5.93
626999.15,16.28,2.68,229428.6,5.96
626999.15,16.28,2.68,229442.08,5.96
626863.17,16.28,2.68,229442.08,5.96
626671.83,16.28,2.68,229185.53,5.95
626535.86,16.28,2.68,229000.71,5.95
626535.86,16.28,2.68,229029.2,5.95
626535.86,16.28,2.68,229029.2,5.95
626399.88,16.28,2.68,229272.48,5.96
626680.99,16.29,2.69,229048.51,5.95
626545.01,16.29,2.69,229031.94,5.95
626186.26,16.28,2.68,228878.82,5.95
626186.26,16.28,2.68,228849.98,5.95
626050.28,16.28,2.68,229891.15,5.98
626346.3,16.29,2.69,230001.33,5.98
626210.33,16.29,2.69,230175.63,5.99
625838.33,16.28,2.69,229871.84,5.98
625702.35,16.28,2.69,229861.94,5.98
625998.37,16.29,2.7,230152.46,5.99
625873.21,16.29,2.7,229815.63,5.98
625915.1,16.3,2.7,229972.17,5.99
625779.12,16.3,2.7,229971.86,5.99
625620.58,16.3,2.7,229813.32,5.99
625484.6,16.3,2.7,229813.31,5.99
625484.6,16.3,2.7,229801.7,5.99
625348.62,16.3,2.7,229932.61,5.99
625212.65,16.3,2.7,229951.4,5.99
625076.67,16.3,2.7,229801.7,5.99
624940.69,16.3,2.7,229791.8,5.99
625184.73,16.31,2.71,229033.14,5.97
624812.73,16.3,2.7,228733.21,5.97
625100.6,16.31,2.71,229672.12,5.99
624964.62,16.31,2.71,229602.71,5.99
624828.64,16.31,2.71,229681.84,6.0
624542.1,16.31,2.71,229516.51,5.99
624406.12,16.31,2.71,229516.2,5.99
624270.15,16.31,2.71,229516.2,6.0
624134.17,16.31,2.71,229550.29,6.0
624430.19,16.32,2.72,229585.48,6.0
624294.21,16.32,2.72,229712.68,6.0
624170.85,16.32,2.72,228963.41,5.99
623964.94,16.32,2.72,229182.58,5.99
623828.96,16.32,2.72,229182.27,6.0
623692.99,16.32,2.72,229182.27,6.0
623756.5,16.33,2.73,229239.51,6.0
623609.71,16.33,2.73,229291.82,6.0
623280.16,16.32,2.72,230671.57,6.04
623144.18,16.32,2.72,230708.78,6.04
623008.21,16.32,2.72,230058.04,6.03
622872.23,16.32,2.72,229812.15,6.02
622665.8,16.32,2.72,229746.1,6.02
622665.8,16.32,2.72,229746.1,6.02
622540.64,16.32,2.72,229894.49,6.03
622833.99,16.33,2.73,230061.05,6.03
621746.18,16.33,2.74,230060.74,6.04
621798.88,16.34,2.74,230038.49,6.04
620711.06,16.34,2.75,230038.17,6.06
620575.08,16.34,2.75,230023.51,6.06
620204.93,16.34,2.74,229700.02,6.05
619908.5,16.33,2.73,229445.46,6.04
619701.47,16.33,2.73,229230.96,6.04
620005.64,16.34,2.74,229529.55,6.05
619869.67,16.34,2.74,229493.32,6.05
619733.69,16.34,2.74,229882.19,6.06
619597.71,16.34,2.74,229872.29,6.06
619597.71,16.34,2.74,229872.29,6.06
619227.56,16.33,2.73,229478.96,6.05
619091.58,16.33,2.73,229409.55,6.05
618795.15,16.32,2.73,229193.17,6.05
618860.48,16.33,2.73,228769.91,6.04
618724.5,16.33,2.73,228773.83,6.04
618588.52,16.33,2.73,228770.36,6.04
618352.62,16.33,2.73,228446.74,6.03
618352.62,16.33,2.73,228433.8,6.03
618352.62,16.33,2.73,228433.8,6.03
618216.64,16.33,2.73,228433.35,6.03
618269.34,16.34,2.74,228618.6,6.04
618133.37,16.34,2.74,228532.25,6.04
617997.39,16.34,2.74,228532.25,6.04
617861.41,16.34,2.74,228531.94,6.04
617725.44,16.34,2.74,228531.94,6.04
617725.44,16.34,2.74,228531.94,6.04
617589.46,16.34,2.74,228579.14,6.05
617589.46,16.34,2.74,228579.14,6.05
617453.48,16.34,2.74,228557.27,6.05
617643.93,16.35,2.75,228542.79,6.05
617643.93,16.35,2.75,228542.79,6.05
617507.96,16.35,2.75,229263.38,6.07
617382.79,16.35,2.75,228880.66,6.06
617668.0,16.36,2.76,229186.79,6.07
617912.03,16.37,2.77,229186.47,6.07
617776.06,16.37,2.77,229186.47,6.07
617640.08,16.37,2.77,229187.47,6.07
617504.1,16.37,2.77,229187.59,6.08
617368.13,16.37,2.77,229191.29,6.08
617368.13,16.37,2.77,229213.49,6.08
617232.15,16.37,2.77,229505.4,6.09
617096.17,16.37,2.77,229415.19,6.09
616960.19,16.37,2.78,229592.36,6.09
616960.19,16.37,2.78,229590.89,6.09
616824.22,16.37,2.78,229581.0,6.09
616824.22,16.37,2.78,229558.79,6.09
616688.24,16.37,2.78,229489.38,6.09
616552.26,16.38,2.78,229489.07,6.1
616604.96,16.38,2.78,229489.07,6.1
616657.66,16.39,2.79,229496.84,6.1
616521.69,16.39,2.79,229503.78,6.1
616385.71,16.39,2.79,229508.91,6.1
616249.73,16.39,2.79,229429.6,6.1
616113.75,16.39,2.79,229409.76,6.1
615569.85,16.39,2.79,229409.68,6.11
615433.87,16.39,2.79,229949.0,6.12
615297.89,16.39,2.79,229777.98,6.12
615161.91,16.39,2.8,229777.98,6.12
615214.61,16.4,2.8,229805.67,6.13
615214.61,16.4,2.8,229829.7,6.13
615078.64,16.4,2.8,229871.33,6.13
614953.48,16.4,2.8,229941.96,6.13
614995.36,16.4,2.81,230141.65,6.14
614859.38,16.41,2.81,230141.34,6.14
614723.41,16.41,2.81,230141.34,6.14
614436.32,16.4,2.8,229833.33,6.13
614067.57,16.39,2.79,229572.98,6.13
614363.59,16.4,2.8,229599.15,6.13
614363.59,16.4,2.8,229585.13,6.13
614227.61,16.4,2.81,229638.85,6.13
614091.63,16.4,2.81,229558.97,6.13
613955.66,16.4,2.81,229559.96,6.13
613955.66,16.4,2.81,229640.31,6.14
613819.68,16.41,2.81,229552.98,6.14
613819.68,16.41,2.81,229534.33,6.13
613872.38,16.41,2.81,229698.18,6.14
613925.08,16.41,2.82,230307.99,6.16
613789.1,16.42,2.82,230343.79,6.16
613789.1,16.42,2.82,230364.42,6.16
613979.56,16.42,2.83,230364.11,6.16
614032.26,16.43,2.83,229831.25,6.15
613742.24,16.42,2.82,229537.57,6.14
613794.95,16.43,2.83,229297.02,6.14
613858.46,16.43,2.83,229170.86,6.13
613711.67,16.43,2.84,229663.32,6.15
613575.69,16.43,2.84,229663.32,6.15
612487.87,16.44,2.84,229663.0,6.16
612351.9,16.44,2.84,229906.29,6.17
612215.92,16.44,2.84,229924.39,6.17
612268.62,16.45,2.85,229806.51,6.17
612268.62,16.45,2.85,229806.51,6.17
612132.64,16.45,2.85,229760.77,6.17
611996.67,16.45,2.85,230283.37,6.19
611860.69,16.45,2.85,230128.32,6.19
611913.39,16.45,2.86,230128.39,6.19
611703.72,16.45,2.85,229913.89,6.18
611567.74,16.45,2.85,229913.52,6.18
611431.76,16.45,2.85,229913.52,6.19
611484.46,16.46,2.86,229923.7,6.19
611188.03,16.45,2.85,229676.85,6.18
611052.06,16.45,2.85,229666.67,6.18
610916.08,16.45,2.85,229943.76,6.19
610780.1,16.45,2.85,229926.11,6.19
610780.1,16.45,2.85,229941.94,6.19
610832.8,16.46,2.86,230171.02,6.2
610609.34,16.45,2.85,229933.4,6.2
610473.37,16.45,2.85,229923.5,6.2
610473.37,16.45,2.85,229923.5,6.2
610337.39,16.45,2.86,229854.09,6.2
610201.41,16.45,2.86,229854.25,6.2
610065.44,16.45,2.86,229853.78,6.2
609929.46,16.46,2.86,229891.56,6.2
609793.48,16.46,2.86,229891.81,6.2
609657.5,16.46,2.86,229870.53,6.21
609521.53,16.46,2.86,229939.28,6.21
609396.36,16.46,2.86,229901.94,6.21
609846.77,16.47,2.87,230514.53,6.23
609710.8,16.47,2.88,230504.63,6.23
609414.85,16.47,2.87,230145.14,6.22
609278.87,16.47,2.87,230075.73,6.22
609142.9,16.47,2.87,230065.83,6.22
609006.92,16.47,2.87,229996.42,6.22
609059.62,16.47,2.88,229996.48,6.22
608923.64,16.48,2.88,229996.11,6.22
608787.67,16.48,2.88,230013.62,6.22
609091.84,16.49,2.89,229996.13,6.23
608721.69,16.48,2.88,229996.11,6.23
609182.92,16.49,2.89,230201.88,6.23
609235.62,16.5,2.9,230157.19,6.23
609099.64,16.5,2.9,230116.65,6.23
609099.64,16.5,2.9,230116.65,6.23
608963.66,16.5,2.9,231087.83,6.26
608827.68,16.5,2.9,231087.52,6.26
608531.74,16.49,2.9,230716.26,6.25
608395.76,16.49,2.9,230716.26,6.25
608259.78,16.49,2.9,230763.24,6.26
608503.82,16.5,2.91,230723.19,6.26
608556.52,16.51,2.91,230716.33,6.26
608420.54,16.51,2.91,231185.35,6.27
608420.54,16.51,2.91,231182.66,6.27
608420.54,16.51,2.91,231225.95,6.27
608080.53,16.5,2.9,230756.87,6.26
608465.19,16.51,2.92,231440.25,6.28
608465.19,16.51,2.92,231458.99,6.28
608329.22,16.51,2.92,231530.07,6.29
608329.22,16.51,2.92,231530.07,6.29
608381.92,16.52,2.92,231641.15,6.29
608381.92,16.52,2.92,231641.15,6.29
608069.82,16.51,2.92,231313.15,6.28
607933.84,16.51,2.92,231285.6,6.28
608214.95,16.52,2.93,231285.29,6.28
608078.97,16.53,2.93,231285.29,6.29
607943.0,16.53,2.93,231305.51,6.29
607807.02,16.53,2.93,231301.99,6.29
607671.04,16.53,2.93,231285.29,6.29
607535.06,16.53,2.93,231897.23,6.31
607587.77,16.53,2.94,231867.84,6.31
607883.79,16.54,2.95,232155.93,6.32
607747.81,16.54,2.95,232155.62,6.32
607410.05,16.54,2.94,231984.98,6.32
607274.07,16.54,2.94,231984.98,6.32
607138.09,16.54,2.94,231984.98,6.32
607002.11,16.54,2.94,231998.82,6.32
606866.14,16.54,2.94,231984.98,6.32
606730.16,16.54,2.94,231984.66,6.32
606730.16,16.54,2.94,231984.66,6.32
606730.16,16.54,2.94,231984.66,6.32
606594.18,16.54,2.94,232316.97,6.34
606901.02,16.55,2.96,232483.62,6.34
606765.04,16.55,2.96,232483.62,6.34
606817.74,16.56,2.96,231950.75,6.33
606817.74,16.56,2.96,231950.75,6.33
606697.43,16.56,2.96,231930.99,6.33
606561.45,16.56,2.96,232210.76,6.34
606561.45,16.56,2.96,232210.76,6.34
606614.15,16.57,2.97,231970.22,6.33
606314.56,16.56,2.96,231649.92,6.33
606314.56,16.56,2.96,231649.92,6.33
606178.58,16.56,2.96,231631.89,6.33
606042.61,16.56,2.96,231631.58,6.33
606419.03,16.57,2.98,232408.08,6.35
606272.24,16.57,2.98,232267.39,6.35
606136.26,16.57,2.98,232267.38,6.35
605935.93,16.57,2.97,232051.4,6.35
606001.25,16.58,2.98,231628.13,6.34
605765.35,16.57,2.98,231304.51,6.33
606130.96,16.59,2.99,232140.34,6.35
606130.96,16.59,2.99,232192.44,6.35
605043.14,16.59,2.99,232192.12,6.37
604907.16,16.59,3.0,232230.45,6.37
604959.86,16.6,3.0,231704.16,6.36
604823.89,16.6,3.0,231676.97,6.36
604887.41,16.6,3.01,231606.34,6.36
604860.19,16.61,3.01,231780.91,6.36
604397.92,16.6,3.0,231644.56,6.36
604763.52,16.61,3.01,231880.97,6.37
604607.62,16.61,3.01,231722.09,6.36
604471.65,16.61,3.01,231545.58,6.36
604335.67,16.61,3.01,231475.99,6.36
604199.69,16.61,3.01,231995.73,6.38
604063.71,16.61,3.01,231820.22,6.37
603927.74,16.61,3.01,231789.94,6.37
603727.41,16.61,3.01,231539.43,6.37
603780.11,16.61,3.01,231862.37,6.38
603832.82,16.62,3.02,231903.64,6.38
604217.48,16.63,3.03,232005.31,6.38
604217.48,16.63,3.03,232005.31,6.38
604081.5,16.63,3.03,232357.78,6.4
603945.52,16.63,3.03,232335.09,6.4
603454.88,16.62,3.02,231831.64,6.38
603759.06,16.63,3.03,232215.31,6.4
603635.7,16.63,3.03,231599.45,6.38
603399.8,16.63,3.03,231279.75,6.37
603263.82,16.63,3.03,231279.44,6.38
603127.84,16.63,3.03,231279.44,6.38
602757.69,16.62,3.02,230909.14,6.37
601669.88,16.63,3.03,230908.83,6.38
601533.9,16.63,3.03,231043.66,6.39
601586.6,16.64,3.04,230958.45,6.39
601830.63,16.64,3.05,230908.83,6.39
601830.63,16.64,3.05,230908.83,6.39
601694.66,16.65,3.05,231434.89,6.4
601998.83,16.66,3.06,231337.47,6.4
602051.53,16.66,3.06,231861.72,6.42
601915.55,16.66,3.06,231861.41,6.42
601779.58,16.66,3.07,231861.41,6.42
601507.62,16.66,3.07,232083.02,6.43
601560.32,16.67,3.07,232889.15,6.45
601424.35,16.67,3.07,232888.83,6.46
601288.37,16.67,3.07,232888.83,6.46
601152.39,16.67,3.07,232958.13,6.46
601152.39,16.67,3.07,232958.13,6.46
600933.78,16.67,3.07,232767.67,6.46
601008.11,16.67,3.08,232343.86,6.45
601049.99,16.68,3.08,232031.33,6.44
600903.2,16.68,3.08,232308.8,6.45
599815.38,16.69,3.09,232308.49,6.46
599815.38,16.69,3.09,232308.49,6.46
599525.37,16.68,3.08,232268.36,6.46
599525.37,16.68,3.08,232268.68,6.46
599302.47,16.67,3.08,231977.69,6.45
599598.49,16.68,3.09,231949.03,6.45
599598.49,16.68,3.09,231949.03,6.45
599462.52,16.69,3.09,231908.39,6.46
599515.22,16.69,3.09,232336.51,6.47
599379.24,16.69,3.09,232371.94,6.47
599243.26,16.69,3.09,232424.24,6.47
599295.96,16.7,3.1,232423.93,6.48
599159.99,16.7,3.1,232423.93,6.48
598948.73,16.69,3.1,232271.23,6.47
598812.75,16.69,3.1,232285.65,6.48
598812.75,16.69,3.1,232299.93,6.48
598676.77,16.7,3.1,232285.54,6.48
598540.8,16.7,3.1,232400.96,6.48
598404.82,16.7,3.1,232314.06,6.48
598404.82,16.7,3.1,232291.62,6.48
598183.56,16.69,3.09,232070.36,6.48
598183.56,16.69,3.09,232109.7,6.48
598047.58,16.69,3.1,232379.83,6.49
597911.61,16.69,3.1,232259.09,6.48
597976.93,16.7,3.1,231835.82,6.47
597742.35,16.7,3.1,231513.52,6.47
597742.35,16.7,3.1,231485.76,6.47
597795.05,16.7,3.11,231596.84,6.47
597659.07,16.7,3.11,231569.3,6.47
597523.1,16.7,3.11,231569.45,6.47
597523.1,16.7,3.11,231593.31,6.47
597387.12,16.71,3.11,231592.84,6.48
597251.14,16.71,3.11,231592.84,6.48
596163.32,16.71,3.12,231592.53,6.49
596027.34,16.71,3.12,231615.96,6.5
595891.37,16.72,3.12,231831.79,6.5
