ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1205,6169,3229860,6212,3378760
1205,6169,3229860,6212,3379760
1205,6169,3229860,6212,3379760
1205,6169,3230860,6212,3380760
1205,6169,3230860,6212,3381760
1205,6169,3231320,6212,3382220
1205,6169,3231320,6212,3383220
1205,6169,3231690,6212,3383590
1205,6169,3231690,6212,3384590
1205,6169,3232690,6212,3385590
1205,6169,3233690,6212,3386590
1205,6169,3234690,6212,3387590
1205,6169,3235690,6212,3388590
1205,6169,3236690,6212,3389590
1205,6169,3237690,6212,3390590
1205,6169,3238150,6212,3391050
1205,6169,3239150,6212,3392050
1205,6169,3239960,6212,3392860
1205,6169,3240430,6212,3393330
1205,6169,3240430,6212,3393330
1205,6169,3240430,6212,3394330
1205,6169,3240900,6212,3394800
1205,6169,3240900,6212,3395800
1205,6169,3241710,6212,3396610
1205,6169,3241710,6212,3397420
1205,6169,3242710,6212,3398420
1205,6169,3243710,6212,3399420
1205,6169,3243870,6212,3399580
1205,6169,3244340,6212,3400050
1205,6169,3244810,6212,3400520
1205,6169,3244810,6212,3400520
1205,6169,3245810,6212,3401520
1205,6169,3245810,6212,3402520
1205,6169,3246040,6212,3402750
1205,6169,3246510,6212,3403220
1205,6169,3246510,6212,3403220
1205,6169,3247510,6212,3404220
1205,6169,3247510,6212,3404220
1205,6169,3248510,6212,3405220
1205,6169,3248510,6212,3405220
1205,6169,3248740,6212,3405450
1205,6169,3249210,6212,3405920
1205,6169,3249430,6212,3406140
1205,6169,3249430,6212,3406140
1205,6169,3250430,6212,3407140
1205,6169,3251240,6212,3407950
1205,6169,3251240,6212,3407950
1205,6169,3252240,6212,3408950
1205,6169,3253050,6212,3409760
1205,6169,3254050,6212,3410760
1205,6169,3254860,6212,3411570
1205,6169,3255860,6212,3412570
1205,6169,3255860,6212,3412570
1205,6169,3256670,6212,3413380
1205,6169,3256670,6212,3413380
1206,6177,3257670,6212,3414380
1206,6177,3257670,6212,3415380
1206,6177,3258670,6212,3416380
1206,6177,3259670,6212,3417380
1206,6177,3260140,6212,3417850
1206,6177,3260690,6212,3418400
1206,6177,3261160,6212,3418870
1206,6177,3261810,6212,3419520
1207,6185,3269810,6212,3427520
1207,6185,3270810,6212,3428520
1207,6185,3270810,6212,3428520
1207,6185,3271810,6212,3429520
1207,6185,3272810,6212,3430520
1207,6185,3273810,6212,3431520
1207,6185,3274810,6212,3432520
1207,6185,3274810,6212,3433520
1207,6185,3275280,6212,3433990
1207,6185,3275280,6212,3434800
1207,6185,3276280,6212,3435800
1207,6185,3276750,6212,3436270
1207,6185,3276970,6212,3436490
1207,6185,3277970,6212,3437490
1207,6185,3278780,6212,3438300
1207,6185,3279780,6212,3439300
1207,6185,3280010,6212,3439530
1207,6185,3280010,6212,3439530
1207,6185,3281010,6212,3440530
1207,6185,3282010,6212,3441530
1207,6185,3282480,6212,3442000
1207,6185,3283290,6212,3442810
1207,6185,3284290,6212,3443810
1207,6185,3285290,6212,3444810
1207,6185,3286290,6212,3445810
1207,6185,3286760,6212,3446280
1207,6185,3287310,6212,3446830
1207,6185,3287310,6212,3447830
1207,6185,3287310,6212,3448830
1207,6185,3287310,6212,3448830
1207,6185,3287310,6212,3448830
1207,6185,3288310,6212,3449830
1207,6185,3289310,6212,3450830
1207,6185,3289310,6212,3450830
1207,6185,3290120,6212,3451640
1207,6185,3290120,6212,3452450
1207,6185,3291120,6212,3453450
1207,6185,3291580,6212,3453910
1207,6185,3292050,6212,3454380
1207,6185,3293050,6212,3455380
1207,6185,3294050,6212,3456380
1207,6185,3294050,6212,3457190
1207,6185,3294520,6212,3457660
1207,6185,3294520,6212,3457660
1207,6185,3294520,6212,3457660
1207,6185,3295520,6212,3458660
1207,6185,3296330,6212,3459470
1207,6185,3297330,6212,3460470
1207,6185,3297330,6212,3460470
1207,6185,3297330,6212,3461470
1207,6185,3297800,6212,3461940
1207,6185,3298120,6212,3462260
1207,6185,3298440,6212,3462580
