ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
555,2879,2707250,6212,2707250
555,2879,2707250,6212,2707250
556,2881,2708250,6212,2708250
556,2881,2709250,6212,2709250
556,2881,2709250,6212,2709250
556,2881,2709570,6212,2709570
556,2881,2709570,6212,2709570
556,2881,2710040,6212,2710040
556,2881,2710040,6212,2710040
557,2885,2710850,6212,2710850
558,2893,2711850,6212,2711850
558,2893,2712850,6212,2712850
558,2893,2713170,6212,2713170
558,2893,2714170,6212,2714170
558,2893,2715170,6212,2715170
558,2893,2716170,6212,2716170
558,2893,2716170,6212,2716170
558,2893,2717170,6212,2717170
559,2901,2718170,6212,2718170
559,2901,2719170,6212,2719170
559,2901,2719640,6212,2719640
559,2901,2720190,6212,2720190
559,2901,2721000,6212,2721000
559,2901,2721470,6212,2721470
559,2901,2722470,6212,2722470
559,2901,2723470,6212,2723470
559,2901,2724120,6212,2724120
559,2901,2725120,6212,2725120
559,2901,2725930,6212,2725930
559,2901,2726930,6212,2726930
559,2901,2727930,6212,2727930
559,2901,2728930,6212,2728930
559,2901,2729250,6212,2729250
560,2903,2730250,6212,2730250
560,2903,2730720,6212,2730720
561,2911,2731720,6212,2731720
561,2911,2732190,6212,2732190
561,2911,2733190,6212,2733190
561,2911,2734190,6212,2734190
561,2911,2735000,6212,2735000
561,2911,2735000,6212,2735000
561,2911,2736000,6212,2736000
561,2911,2737000,6212,2737000
561,2911,2737650,6212,2737650
561,2911,2738650,6212,2738650
561,2911,2738650,6212,2738650
561,2911,2738650,6212,2738650
562,2913,2739650,6212,2739650
562,2913,2740650,6212,2740650
563,2915,2741650,6212,2741650
563,2915,2741650,6212,2741650
563,2915,2741970,6212,2741970
563,2915,2742290,6212,2742290
563,2915,2743290,6212,2743290
564,2917,2743750,6212,2743750
564,2917,2744750,6212,2744750
565,2925,2745750,6212,2745750
565,2925,2746750,6212,2746750
565,2925,2747400,6212,2747400
565,2925,2748400,6212,2748400
565,2925,2748870,6212,2748870
565,2925,2749870,6212,2749870
565,2925,2750870,6212,2750870
566,2927,2751340,6212,2751340
566,2927,2752340,6212,2752340
566,2927,2752810,6212,2752810
566,2927,2753180,6212,2753180
567,2929,2754180,6212,2754180
567,2929,2755180,6212,2755180
568,2931,2756180,6212,2756180
568,2931,2757180,6212,2757180
569,2933,2757990,6212,2757990
569,2933,2758800,6212,2758800
569,2933,2759270,6212,2759270
570,2941,2760270,6212,2760270
570,2941,2761270,6212,2761270
570,2941,2761270,6212,2761270
570,2941,2761590,6212,2761590
571,2949,2769590,6212,2769590
571,2949,2770590,6212,2770590
571,2949,2770590,6212,2770590
571,2949,2771400,6212,2771400
571,2949,2772400,6212,2772400
571,2949,2773400,6212,2773400
571,2949,2774210,6212,2774210
572,2951,2774860,6212,2774860
572,2951,2775860,6212,2775860
572,2951,2776450,6212,2776450
572,2951,2776450,6212,2776450
572,2951,2777450,6212,2777450
573,2953,2777910,6212,2777910
573,2953,2777910,6212,2777910
573,2953,2778230,6212,2778230
573,2953,2778460,6212,2778460
573,2953,2778460,6212,2778460
573,2953,2779460,6212,2779460
574,2955,2780010,6212,2780010
574,2955,2781010,6212,2781010
575,2957,2782010,6212,2782010
576,2959,2783010,6212,2783010
576,2959,2783010,6212,2783010
576,2959,2783480,6212,2783480
576,2959,2784480,6212,2784480
576,2959,2785480,6212,2785480
576,2959,2785710,6212,2785710
577,2961,2786520,6212,2786520
577,2961,2787520,6212,2787520
577,2961,2787520,6212,2787520
577,2961,2787520,6212,2787520
578,2969,2788520,6212,2788520
578,2969,2789520,6212,2789520
578,2969,2790520,6212,2790520
578,2969,2790980,6212,2790980
578,2969,2791980,6212,2791980
578,2969,2792980,6212,2792980
578,2969,2793980,6212,2793980
578,2969,2794980,6212,2794980
579,2977,2795980,6212,2795980
579,2977,2796980,6212,2796980
579,2977,2797980,6212,2797980
579,2977,2798980,6212,2798980
579,2977,2799450,6212,2799450
579,2977,2800260,6212,2800260
579,2977,2801260,6212,2801260
579,2977,2802260,6212,2802260
579,2977,2803260,6212,2803260
580,2985,2804260,6212,2804260
580,2985,2804580,6212,2804580
580,2985,2805580,6212,2805580
580,2985,2805580,6212,2805580
580,2985,2806390,6212,2806390
580,2985,2807390,6212,2807390
580,2985,2808200,6212,2808200
580,2985,2808200,6212,2808200
580,2985,2808850,6212,2808850
580,2985,2809660,6212,2809660
580,2985,2810310,6212,2810310
581,2987,2811120,6212,2811120
581,2987,2812120,6212,2812120
582,2995,2813120,6212,2813120
582,2995,2813590,6212,2813590
582,2995,2814050,6212,2814050
582,2995,2815050,6212,2815050
582,2995,2815860,6212,2815860
582,2995,2816330,6212,2816330
582,2995,2816330,6212,2816330
582,2995,2816490,6212,2816490
582,2995,2817490,6212,2817490
582,2995,2817490,6212,2817490
582,2995,2818490,6212,2818490
582,2995,2819490,6212,2819490
583,3003,2820490,6212,2820490
583,3003,2820810,6212,2820810
583,3003,2821280,6212,2821280
583,3003,2822090,6212,2822090
583,3003,2823090,6212,2823090
583,3003,2824090,6212,2824090
583,3003,2824090,6212,2824090
583,3003,2825090,6212,2825090
583,3003,2825900,6212,2825900
583,3003,2826900,6212,2826900
583,3003,2826900,6212,2826900
583,3003,2827370,6212,2827370
584,3011,2828370,6212,2828370
584,3011,2829180,6212,2829180
584,3011,2829180,6212,2829180
584,3011,2829180,6212,2829180
584,3011,2830180,6212,2830180
584,3011,2830500,6212,2830500
584,3011,2831090,6212,2831090
584,3011,2831560,6212,2831560
584,3011,2832210,6212,2832210
584,3011,2833210,6212,2833210
584,3011,2833680,6212,2833680
584,3011,2834680,6212,2834680
584,3011,2835150,6212,2835150
585,3013,2835610,6212,2835610
585,3013,2836610,6212,2836610
586,3021,2837610,6212,2837610
586,3021,2838070,6212,2838070
586,3021,2838230,6212,2838230
586,3021,2839230,6212,2839230
586,3021,2840230,6212,2840230
586,3021,2841230,6212,2841230
586,3021,2841700,6212,2841700
587,3025,2842510,6212,2842510
587,3025,2843320,6212,2843320
588,3027,2844320,6212,2844320
588,3027,2844320,6212,2844320
588,3027,2845320,6212,2845320
589,3029,2846320,6212,2846320
589,3029,2846320,6212,2846320
589,3029,2847320,6212,2847320
589,3029,2847320,6212,2847320
589,3029,2848320,6212,2848320
590,3037,2856320,6212,2856320
590,3037,2857320,6212,2857320
591,3039,2858320,6212,2858320
591,3039,2859320,6212,2859320
592,3041,2860320,6212,2860320
592,3041,2860370,6212,2860370
592,3041,2861180,6212,2861180
592,3041,2861400,6212,2861400
592,3041,2862400,6212,2862400
593,3043,2863400,6212,2863400
593,3043,2864210,6212,2864210
593,3043,2865210,6212,2865210
593,3043,2866210,6212,2866210
594,3045,2867210,6212,2867210
594,3045,2867670,6212,2867670
594,3045,2868670,6212,2868670
595,3053,2869670,6212,2869670
595,3053,2869670,6212,2869670
595,3053,2870670,6212,2870670
595,3053,2871670,6212,2871670
595,3053,2872480,6212,2872480
595,3053,2873480,6212,2873480
595,3053,2874290,6212,2874290
595,3053,2874290,6212,2874290
595,3053,2875290,6212,2875290
595,3053,2876290,6212,2876290
595,3053,2877290,6212,2877290
596,3055,2878290,6212,2878290
596,3055,2879290,6212,2879290
597,3063,2880100,6212,2880100
597,3063,2880750,6212,2880750
597,3063,2880750,6212,2880750
597,3063,2880750,6212,2880750
597,3063,2880970,6212,2880970
597,3063,2881970,6212,2881970
597,3063,2882970,6212,2882970
598,3065,2883970,6212,2883970
598,3065,2884970,6212,2884970
599,3073,2885970,6212,2885970
599,3073,2886970,6212,2886970
599,3073,2887970,6212,2887970
599,3073,2888970,6212,2888970
599,3073,2888970,6212,2888970
599,3073,2889970,6212,2889970
599,3073,2890290,6212,2890290
599,3073,2891290,6212,2891290
599,3073,2892290,6212,2892290
599,3073,2893290,6212,2893290
600,3081,2894290,6212,2894290
600,3081,2895100,6212,2895100
600,3081,2896100,6212,2896100
600,3081,2897100,6212,2897100
600,3081,2897750,6212,2897750
600,3081,2898750,6212,2898750
600,3081,2899220,6212,2899220
601,3083,2900220,6212,2900220
601,3083,2901220,6212,2901220
602,3091,2902220,6212,2902220
602,3091,2906220,6212,2906220
602,3091,2907030,6212,2907030
602,3091,2907840,6212,2907840
602,3091,2908840,6212,2908840
602,3091,2909160,6212,2909160
603,3093,2910160,6212,2910160
603,3093,2910390,6212,2910390
603,3093,2910390,6212,2910390
603,3093,2911390,6212,2911390
603,3093,2911860,6212,2911860
603,3093,2912330,6212,2912330
603,3093,2912800,6212,2912800
603,3093,2913800,6212,2913800
604,3095,2914610,6212,2914610
604,3095,2915080,6212,2915080
605,3103,2916080,6212,2916080
605,3103,2916080,6212,2916080
605,3103,2916080,6212,2916080
605,3103,2917080,6212,2917080
605,3103,2917400,6212,2917400
605,3103,2917400,6212,2917400
605,3103,2917720,6212,2917720
605,3103,2918090,6212,2918090
605,3103,2919090,6212,2919090
605,3103,2919550,6212,2919550
605,3103,2920550,6212,2920550
606,3105,2921550,6212,2921550
606,3105,2922550,6212,2922550
606,3105,2923550,6212,2923550
606,3105,2924360,6212,2924360
606,3105,2925360,6212,2925360
607,3113,2926170,6212,2926170
607,3113,2927170,6212,2927170
607,3113,2928170,6212,2928170
607,3113,2928980,6212,2928980
607,3113,2929980,6212,2929980
607,3113,2930450,6212,2930450
607,3113,2931450,6212,2931450
607,3113,2932450,6212,2932450
608,3121,2933450,6212,2933450
608,3121,2933450,6212,2933450
608,3121,2934450,6212,2934450
608,3121,2934450,6212,2934450
608,3121,2935450,6212,2935450
608,3121,2935770,6212,2935770
608,3121,2936770,6212,2936770
608,3121,2937770,6212,2937770
608,3121,2938580,6212,2938580
608,3121,2938900,6212,2938900
609,3123,2939900,6212,2939900
609,3123,2939900,6212,2939900
609,3123,2940900,6212,2940900
609,3123,2941220,6212,2941220
609,3123,2942030,6212,2942030
610,3131,2942490,6212,2942490
610,3131,2943490,6212,2943490
610,3131,2944300,6212,2944300
610,3131,2944770,6212,2944770
610,3131,2945240,6212,2945240
610,3131,2945790,6212,2945790
610,3131,2946260,6212,2946260
610,3131,2946580,6212,2946580
610,3131,2946900,6212,2946900
610,3131,2947710,6212,2947710
610,3131,2948360,6212,2948360
610,3131,2949360,6212,2949360
610,3131,2949360,6212,2949360
611,3133,2950360,6212,2950360
611,3133,2950680,6212,2950680
612,3141,2951680,6212,2951680
612,3141,2952680,6212,2952680
612,3141,2953150,6212,2953150
612,3141,2954150,6212,2954150
612,3141,2954960,6212,2954960
612,3141,2955610,6212,2955610
612,3141,2956610,6212,2956610
612,3141,2957610,6212,2957610
612,3141,2957930,6212,2957930
612,3141,2957930,6212,2957930
612,3141,2958390,6212,2958390
613,3145,2959390,6212,2959390
613,3145,2960200,6212,2960200
613,3145,2960670,6212,2960670
613,3145,2961670,6212,2961670
613,3145,2962670,6212,2962670
614,3153,2963480,6212,2963480
614,3153,2964290,6212,2964290
614,3153,2964290,6212,2964290
614,3153,2965100,6212,2965100
614,3153,2965910,6212,2965910
614,3153,2966910,6212,2966910
614,3153,2967910,6212,2967910
614,3153,2968380,6212,2968380
614,3153,2969380,6212,2969380
614,3153,2969700,6212,2969700
615,3161,2970700,6212,2970700
615,3161,2971700,6212,2971700
615,3161,2972170,6212,2972170
615,3161,2972980,6212,2972980
615,3161,2973980,6212,2973980
615,3161,2974790,6212,2974790
615,3161,2975600,6212,2975600
615,3161,2976070,6212,2976070
615,3161,2977070,6212,2977070
616,3163,2977880,6212,2977880
616,3163,2978880,6212,2978880
617,3165,2979880,6212,2979880
617,3165,2979880,6212,2979880
617,3165,2980530,6212,2980530
618,3173,2981530,6212,2981530
618,3173,2981850,6212,2981850
618,3173,2982170,6212,2982170
618,3173,2983170,6212,2983170
618,3173,2983980,6212,2983980
618,3173,2984980,6212,2984980
618,3173,2985300,6212,2985300
618,3173,2986300,6212,2986300
618,3173,2987110,6212,2987110
618,3173,2988110,6212,2988110
619,3175,2989110,6212,2989110
620,3183,2993110,6212,2993110
620,3183,2993760,6212,2993760
620,3183,2994570,6212,2994570
620,3183,2995380,6212,2995380
620,3183,2996380,6212,2996380
620,3183,2997380,6212,2997380
621,3185,2997850,6212,2997850
621,3185,2998320,6212,2998320
621,3185,2998320,6212,2998320
621,3185,2999320,6212,2999320
622,3187,3000320,6212,3000320
622,3187,3001320,6212,3001320
622,3187,3001320,6212,3001320
623,3189,3002130,6212,3002130
623,3189,3002350,6212,3002350
623,3189,3003350,6212,3003350
624,3197,3004160,6212,3004160
624,3197,3005160,6212,3005160
624,3197,3006160,6212,3006160
624,3197,3006630,6212,3006630
624,3197,3007630,6212,3007630
624,3197,3007630,6212,3007630
624,3197,3007630,6212,3007630
624,3197,3008630,6212,3008630
624,3197,3009630,6212,3009630
624,3197,3010100,6212,3010100
624,3197,3011100,6212,3011100
625,3199,3011560,6212,3011560
625,3199,3012560,6212,3012560
626,3201,3013560,6212,3013560
626,3201,3014030,6212,3014030
626,3201,3015030,6212,3015030
627,3203,3016030,6212,3016030
627,3203,3017030,6212,3017030
628,3205,3017840,6212,3017840
628,3205,3018840,6212,3018840
628,3205,3019060,6212,3019060
628,3205,3019380,6212,3019380
628,3205,3019380,6212,3019380
629,3207,3020190,6212,3020190
630,3215,3021190,6212,3021190
630,3215,3021740,6212,3021740
630,3215,3022740,6212,3022740
630,3215,3023740,6212,3023740
630,3215,3024390,6212,3024390
630,3215,3024710,6212,3024710
630,3215,3025520,6212,3025520
630,3215,3026520,6212,3026520
630,3215,3027000,6212,3027000
630,3215,3028000,6212,3028000
631,3223,3029000,6212,3029000
631,3223,3030000,6212,3030000
631,3223,3030590,6212,3030590
631,3223,3030910,6212,3030910
631,3223,3030910,6212,3030910
631,3223,3031910,6212,3031910
631,3223,3032720,6212,3032720
631,3223,3033190,6212,3033190
631,3223,3034000,6212,3034000
631,3223,3034000,6212,3034000
631,3223,3034000,6212,3034000
631,3223,3034590,6212,3034590
631,3223,3035590,6212,3035590
631,3223,3035590,6212,3035590
632,3231,3036070,6212,3036070
632,3231,3037070,6212,3037070
632,3231,3037880,6212,3037880
632,3231,3037880,6212,3037880
632,3231,3038880,6212,3038880
632,3231,3038880,6212,3038880
632,3231,3039880,6212,3039880
632,3231,3040880,6212,3040880
632,3231,3041690,6212,3041690
632,3231,3041690,6212,3041690
632,3231,3042500,6212,3042500
633,3233,3043500,6212,3043500
633,3233,3044500,6212,3044500
633,3233,3044500,6212,3044500
634,3235,3045310,6212,3045310
634,3235,3046310,6212,3046310
635,3237,3047310,6212,3047310
635,3237,3048310,6212,3048310
636,3245,3049120,6212,3049120
636,3245,3049120,6212,3049120
636,3245,3050120,6212,3050120
636,3245,3050930,6212,3050930
636,3245,3051250,6212,3051250
636,3245,3052250,6212,3052250
636,3245,3053250,6212,3053250
636,3245,3054250,6212,3054250
636,3245,3055060,6212,3055060
636,3245,3056060,6212,3056060
636,3245,3057060,6212,3057060
636,3245,3057060,6212,3057060
637,3253,3058060,6212,3058060
637,3253,3059060,6212,3059060
637,3253,3059060,6212,3059060
637,3253,3059870,6212,3059870
637,3253,3060190,6212,3060190
637,3253,3060660,6212,3060660
637,3253,3061660,6212,3061660
637,3253,3062470,6212,3062470
637,3253,3063470,6212,3063470
637,3253,3064470,6212,3064470
638,3261,3065470,6212,3065470
638,3261,3065630,6212,3065630
638,3261,3066180,6212,3066180
638,3261,3066180,6212,3066180
638,3261,3067180,6212,3067180
638,3261,3067650,6212,3067650
638,3261,3068650,6212,3068650
638,3261,3069650,6212,3069650
638,3261,3070120,6212,3070120
638,3261,3071120,6212,3071120
638,3261,3072120,6212,3072120
638,3261,3072590,6212,3072590
639,3263,3073590,6212,3073590
639,3263,3074590,6212,3074590
639,3263,3074590,6212,3074590
639,3263,3074590,6212,3074590
640,3265,3075590,6212,3075590
640,3265,3076590,6212,3076590
641,3273,3077400,6212,3077400
641,3273,3078210,6212,3078210
641,3273,3079210,6212,3079210
641,3273,3080210,6212,3080210
641,3273,3081020,6212,3081020
641,3273,3082020,6212,3082020
641,3273,3083020,6212,3083020
641,3273,3083020,6212,3083020
641,3273,3083340,6212,3083340
641,3273,3083990,6212,3083990
642,3281,3084990,6212,3084990
642,3281,3085990,6212,3085990
642,3281,3086990,6212,3086990
642,3281,3087990,6212,3087990
642,3281,3088800,6212,3088800
642,3281,3089800,6212,3089800
642,3281,3090610,6212,3090610
642,3281,3090610,6212,3090610
642,3281,3091610,6212,3091610
642,3281,3091610,6212,3091610
643,3283,3092610,6212,3092610
643,3283,3093610,6212,3093610
643,3283,3093610,6212,3093610
644,3291,3094420,6212,3094420
644,3291,3095230,6212,3095230
644,3291,3096040,6212,3096040
644,3291,3096040,6212,3096040
644,3291,3097040,6212,3097040
644,3291,3097850,6212,3097850
644,3291,3098310,6212,3098310
644,3291,3098310,6212,3098310
644,3291,3098780,6212,3098780
644,3291,3099590,6212,3099590
644,3291,3099590,6212,3099590
644,3291,3100590,6212,3100590
644,3291,3100750,6212,3100750
644,3291,3100750,6212,3100750
645,3293,3101400,6212,3101400
645,3293,3102400,6212,3102400
645,3293,3102630,6212,3102630
645,3293,3102630,6212,3102630
646,3295,3103090,6212,3103090
646,3295,3103550,6212,3103550
646,3295,3104550,6212,3104550
647,3303,3104870,6212,3104870
647,3303,3105870,6212,3105870
647,3303,3106870,6212,3106870
647,3303,3107870,6212,3107870
647,3303,3108190,6212,3108190
647,3303,3108740,6212,3108740
647,3303,3109550,6212,3109550
647,3303,3110550,6212,3110550
647,3303,3111550,6212,3111550
648,3311,3112360,6212,3112360
648,3311,3113170,6212,3113170
648,3311,3113640,6212,3113640
648,3311,3114110,6212,3114110
648,3311,3114340,6212,3114340
648,3311,3114340,6212,3114340
648,3311,3115150,6212,3115150
648,3311,3116150,6212,3116150
648,3311,3117150,6212,3117150
648,3311,3117800,6212,3117800
648,3311,3118800,6212,3118800
648,3311,3118800,6212,3118800
649,3312,3119800,6212,3119800
650,3314,3120800,6212,3120800
650,3314,3121610,6212,3121610
651,3316,3122610,6212,3122610
651,3316,3123610,6212,3123610
651,3316,3123840,6212,3123840
652,3324,3124310,6212,3124310
652,3324,3125310,6212,3125310
652,3324,3127310,6212,3127310
652,3324,3128310,6212,3128310
652,3324,3129120,6212,3129120
652,3324,3129590,6212,3129590
652,3324,3130590,6212,3130590
652,3324,3131400,6212,3131400
652,3324,3131400,6212,3131400
653,3326,3132400,6212,3132400
653,3326,3133210,6212,3133210
654,3334,3134210,6212,3134210
654,3334,3135210,6212,3135210
654,3334,3136210,6212,3136210
654,3334,3136680,6212,3136680
654,3334,3136680,6212,3136680
654,3334,3137680,6212,3137680
655,3336,3138680,6212,3138680
655,3336,3139680,6212,3139680
655,3336,3140150,6212,3140150
655,3336,3141150,6212,3141150
656,3338,3142150,6212,3142150
656,3338,3142960,6212,3142960
656,3338,3143430,6212,3143430
656,3338,3144430,6212,3144430
657,3340,3145430,6212,3145430
657,3340,3146430,6212,3146430
658,3342,3147240,6212,3147240
658,3342,3148240,6212,3148240
659,3350,3149050,6212,3149050
659,3350,3150050,6212,3150050
660,3358,3158050,6212,3158050
660,3358,3159050,6212,3159050
660,3358,3159050,6212,3159050
660,3358,3160050,6212,3160050
660,3358,3160210,6212,3160210
660,3358,3161020,6212,3161020
660,3358,3161020,6212,3161020
660,3358,3161490,6212,3161490
660,3358,3162300,6212,3162300
660,3358,3162300,6212,3162300
660,3358,3163300,6212,3163300
661,3360,3164300,6212,3164300
661,3360,3165300,6212,3165300
662,3368,3166110,6212,3166110
662,3368,3167110,6212,3167110
662,3368,3167580,6212,3167580
662,3368,3167740,6212,3167740
662,3368,3168740,6212,3168740
662,3368,3169220,6212,3169220
662,3368,3170030,6212,3170030
662,3368,3170840,6212,3170840
662,3368,3171160,6212,3171160
662,3368,3172160,6212,3172160
662,3368,3172970,6212,3172970
663,3376,3173970,6212,3173970
663,3376,3174620,6212,3174620
663,3376,3175430,6212,3175430
663,3376,3175430,6212,3175430
663,3376,3176240,6212,3176240
663,3376,3176470,6212,3176470
663,3376,3177280,6212,3177280
663,3376,3178280,6212,3178280
663,3376,3179280,6212,3179280
663,3376,3179740,6212,3179740
663,3376,3180740,6212,3180740
664,3378,3181740,6212,3181740
664,3378,3182550,6212,3182550
665,3380,3183550,6212,3183550
665,3380,3184020,6212,3184020
666,3388,3184570,6212,3184570
666,3388,3184790,6212,3184790
666,3388,3185260,6212,3185260
666,3388,3185260,6212,3185260
666,3388,3185810,6212,3185810
666,3388,3186810,6212,3186810
667,3390,3187400,6212,3187400
667,3390,3188400,6212,3188400
667,3390,3189400,6212,3189400
667,3390,3190400,6212,3190400
667,3390,3191400,6212,3191400
667,3390,3192400,6212,3192400
667,3390,3193400,6212,3193400
668,3398,3194210,6212,3194210
668,3398,3195020,6212,3195020
668,3398,3195250,6212,3195250
