ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1755316.29,30.12,1.47,202654.84,3.48
1754998.93,30.12,1.47,202424.99,3.47
1754971.4,30.12,1.47,202521.12,3.48
1755346.4,30.13,1.48,203064.29,3.49
1755130.9,30.13,1.48,203069.55,3.49
1754862.73,30.13,1.48,203069.99,3.49
1754594.56,30.13,1.48,203070.43,3.49
1754379.06,30.13,1.48,203075.69,3.49
1754595.51,30.14,1.49,203146.65,3.49
1754327.33,30.14,1.49,203145.72,3.49
1754059.16,30.14,1.49,203142.43,3.49
1753790.99,30.14,1.49,203144.77,3.49
1753687.44,30.14,1.49,202899.33,3.49
1753300.46,30.14,1.49,202336.93,3.48
1753084.97,30.14,1.49,202342.19,3.48
1753161.92,30.15,1.5,202149.94,3.48
1752859.02,30.15,1.5,201392.89,3.46
1753181.11,30.15,1.5,201397.71,3.46
1753195.57,30.15,1.5,201390.82,3.46
1752980.08,30.16,1.51,201327.56,3.46
1752846.17,30.16,1.51,201620.83,3.47
1752629.13,30.16,1.51,201615.46,3.47
1752331.0,30.16,1.51,201691.12,3.47
1752106.81,30.16,1.5,201557.75,3.47
1751808.69,30.16,1.5,201535.36,3.47
1751838.64,30.16,1.51,201547.6,3.47
1751621.6,30.16,1.51,201542.24,3.47
1751149.02,30.16,1.5,201157.19,3.46
1751269.81,30.16,1.51,201127.94,3.46
1751269.81,30.16,1.51,201249.79,3.47
1751591.94,30.17,1.51,201190.73,3.47
1752165.13,30.18,1.52,201240.25,3.47
1751608.32,30.17,1.52,200708.71,3.46
1751236.39,30.17,1.51,200574.55,3.46
1750968.21,30.17,1.52,200579.07,3.46
1750939.13,30.17,1.52,200757.35,3.46
1750793.21,30.17,1.52,200568.94,3.46
1751017.81,30.18,1.52,200508.29,3.46
1750749.63,30.18,1.52,200510.62,3.46
1750481.46,30.18,1.53,200503.46,3.46
1750213.29,30.18,1.53,200505.79,3.46
1750597.52,30.19,1.53,200446.46,3.46
1750597.52,30.19,1.53,200425.11,3.46
1750380.48,30.19,1.53,200820.21,3.46
1748025.41,30.19,1.54,200769.67,3.47
1747757.24,30.19,1.54,200767.75,3.47
1747729.71,30.2,1.54,200863.87,3.47
1747744.17,30.2,1.54,200856.99,3.47
1747446.04,30.2,1.54,200858.56,3.47
1747147.91,30.2,1.54,200833.25,3.47
1747532.15,30.2,1.55,200773.93,3.47
1747591.25,30.21,1.55,200775.27,3.47
1747375.75,30.21,1.55,200769.29,3.47
1747077.62,30.21,1.55,200732.72,3.47
1746779.24,30.21,1.55,200662.78,3.47
1746782.94,30.21,1.56,200682.24,3.47
1746755.41,30.22,1.56,200778.36,3.47
1746539.92,30.22,1.56,200783.62,3.47
1746962.16,30.23,1.57,200905.31,3.48
1747124.33,30.23,1.58,200895.5,3.48
1747124.33,30.23,1.58,200870.73,3.48
1747044.39,30.24,1.58,200879.68,3.48
1747259.28,30.24,1.58,201193.51,3.48
1747474.18,30.25,1.59,201609.22,3.49
1747690.62,30.26,1.6,201680.19,3.49
1747907.07,30.26,1.6,201751.15,3.49
1747812.67,30.27,1.6,201747.99,3.49
1747544.49,30.27,1.6,201750.33,3.49
1747820.06,30.27,1.61,201748.28,3.49
1747897.01,30.28,1.62,201576.4,3.49
1747867.93,30.28,1.62,201734.35,3.5
1748044.56,30.29,1.63,201739.2,3.5
1747827.52,30.29,1.63,201733.85,3.5
1748133.32,30.3,1.63,202308.82,3.51
1748053.38,30.3,1.64,202317.77,3.51
1748356.18,30.31,1.64,202303.05,3.51
1748088.01,30.31,1.64,202307.57,3.51
1748197.11,30.31,1.65,202303.55,3.51
1748197.11,30.31,1.65,202274.86,3.51
1747981.62,30.31,1.65,202211.8,3.51
1748128.3,30.32,1.65,202185.27,3.51
1747912.8,30.32,1.65,202121.83,3.51
1748220.15,30.33,1.66,202182.1,3.51
1748004.65,30.33,1.66,202187.36,3.51
1747736.48,30.33,1.66,202186.43,3.51
1747987.93,30.33,1.67,202178.95,3.51
1747772.43,30.34,1.67,202171.59,3.51
1747504.26,30.34,1.67,202176.11,3.51
1747288.77,30.34,1.67,202112.59,3.51
1747020.59,30.34,1.67,202117.11,3.51
1746752.42,30.34,1.67,202137.94,3.51
1746454.29,30.34,1.67,202134.6,3.51
1746238.8,30.34,1.67,202240.7,3.51
1746238.8,30.34,1.67,202236.06,3.51
1746238.8,30.34,1.67,202282.34,3.51
1746615.34,30.35,1.68,202303.03,3.52
1746399.85,30.35,1.68,202239.52,3.51
1746429.81,30.35,1.68,202251.77,3.51
1746737.15,30.36,1.68,202191.86,3.51
1746953.6,30.36,1.69,202262.82,3.52
1746670.96,30.36,1.69,202251.43,3.52
1746402.79,30.37,1.69,202248.15,3.52
1746185.75,30.37,1.69,202242.85,3.52
1746158.22,30.37,1.69,202338.98,3.52
1746133.01,30.37,1.7,202326.06,3.52
1746271.29,30.38,1.7,202344.17,3.52
1746003.12,30.38,1.7,202340.88,3.52
1745734.95,30.38,1.7,202345.4,3.52
1745517.9,30.38,1.7,202339.66,3.52
1745517.9,30.38,1.7,202454.32,3.52
1745249.73,30.38,1.7,202453.39,3.52
1745032.69,30.38,1.7,202448.09,3.53
1744922.79,30.39,1.71,202431.49,3.53
1744624.66,30.39,1.71,202394.92,3.53
1745215.89,30.4,1.72,202705.47,3.53
1744930.8,30.4,1.72,202757.07,3.53
1744903.27,30.4,1.72,202853.19,3.53
1744823.33,30.41,1.73,202862.14,3.54
1744538.24,30.41,1.73,202837.75,3.54
1744270.07,30.41,1.73,202838.19,3.54
1744001.9,30.41,1.73,202838.63,3.54
1743896.0,30.41,1.73,202402.24,3.53
1744272.55,30.42,1.74,202422.92,3.53
1743964.61,30.42,1.74,202613.48,3.53
1743964.61,30.42,1.74,202613.23,3.53
1743696.44,30.42,1.74,202606.06,3.53
1744355.19,30.43,1.75,202720.41,3.54
1744531.82,30.44,1.76,202725.26,3.54
1744144.85,30.43,1.76,202162.86,3.53
1743929.36,30.44,1.76,202155.5,3.53
1743713.86,30.44,1.76,202148.13,3.53
1743445.69,30.44,1.76,202152.65,3.53
1743335.8,30.44,1.76,202133.14,3.53
1743419.35,30.45,1.76,202098.41,3.53
1743121.22,30.45,1.76,202070.53,3.53
1740562.66,30.44,1.77,202022.7,3.53
1740683.45,30.45,1.77,202053.54,3.53
1740563.75,30.45,1.77,202079.5,3.54
1740578.21,30.45,1.77,202072.61,3.54
1740361.94,30.45,1.77,202058.84,3.54
1740144.89,30.45,1.77,202468.66,3.54
1740174.85,30.45,1.78,202480.91,3.54
1739957.81,30.46,1.78,202475.62,3.54
1739689.63,30.46,1.78,202480.13,3.54
1740037.16,30.46,1.78,202482.25,3.55
1739768.99,30.46,1.78,202481.32,3.55
1739635.03,30.46,1.78,202339.77,3.54
1739327.09,30.46,1.78,202314.12,3.54
1739058.91,30.46,1.78,202312.87,3.54
1738790.74,30.46,1.78,202305.44,3.54
1738967.37,30.47,1.79,202309.73,3.54
1739183.82,30.48,1.8,202305.08,3.55
1739636.87,30.49,1.81,202470.3,3.55
1739728.54,30.49,1.81,202269.61,3.55
1739703.34,30.5,1.82,202256.69,3.55
1739490.17,30.5,1.82,202238.74,3.55
1739221.99,30.5,1.82,202237.81,3.55
1739457.01,30.51,1.82,201733.33,3.54
1739429.48,30.51,1.83,201829.46,3.54
1739664.51,30.52,1.83,201324.98,3.53
1740255.73,30.53,1.85,201635.54,3.54
1740175.79,30.53,1.85,201644.49,3.54
1740335.5,30.54,1.85,201915.97,3.54
1740067.33,30.54,1.85,201912.68,3.54
1740283.77,30.54,1.86,201908.03,3.54
1740283.77,30.54,1.86,201853.48,3.54
1740559.34,30.55,1.87,201857.34,3.54
1740291.16,30.55,1.87,201861.85,3.54
1740075.67,30.55,1.87,201798.79,3.54
1739995.73,30.56,1.87,201807.74,3.54
1739778.69,30.56,1.87,201802.0,3.54
1739915.55,30.56,1.88,201778.92,3.54
1740466.02,30.57,1.89,202185.33,3.55
1740680.91,30.58,1.89,202499.15,3.56
1740545.58,30.58,1.9,202533.49,3.56
1740722.21,30.59,1.9,202538.34,3.56
1740799.16,30.59,1.91,202346.09,3.56
1740501.04,30.59,1.91,202387.3,3.56
1740283.99,30.6,1.91,202668.57,3.56
1741277.93,30.61,1.93,203561.66,3.58
1741700.17,30.62,1.94,203683.35,3.58
1741402.04,30.62,1.94,203674.9,3.58
1741292.14,30.63,1.94,203656.8,3.58
1741292.14,30.63,1.94,203597.05,3.58
1741212.2,30.63,1.94,203606.0,3.58
1741303.88,30.64,1.95,203405.31,3.58
1741005.75,30.64,1.95,203374.93,3.58
1741182.38,30.64,1.96,203379.78,3.58
1741182.38,30.64,1.96,203360.79,3.58
1741212.33,30.64,1.96,203373.04,3.58
1740914.21,30.64,1.96,203349.42,3.58
1740646.03,30.64,1.96,203351.75,3.58
1740338.09,30.64,1.96,203397.49,3.58
1740069.92,30.64,1.96,203394.2,3.58
1739852.88,30.65,1.96,203413.6,3.58
1740128.44,30.65,1.97,203417.45,3.58
1739860.27,30.65,1.97,203421.97,3.58
1739562.14,30.65,1.97,203390.88,3.58
1739562.14,30.65,1.97,203332.5,3.58
1739562.14,30.65,1.97,203300.9,3.58
1739264.01,30.65,1.97,203965.39,3.59
1738965.88,30.65,1.97,203938.44,3.59
1739142.51,30.66,1.97,203940.78,3.6
1738859.88,30.66,1.97,203923.37,3.6
1738859.88,30.66,1.97,203896.64,3.6
1738889.02,30.66,1.98,203867.57,3.6
1738620.85,30.66,1.98,203872.09,3.6
1738835.74,30.67,1.98,204163.07,3.6
1738865.7,30.67,1.99,204175.32,3.6
1739219.83,30.68,1.99,204388.95,3.61
1739396.46,30.68,2.0,204393.24,3.61
1739180.96,30.69,2.0,204385.88,3.61
1739180.96,30.69,2.0,204407.9,3.61
1738965.47,30.69,2.0,204413.16,3.61
1738671.86,30.69,2.0,204415.31,3.61
1738456.37,30.69,2.0,204407.95,3.61
1738240.87,30.69,2.0,204413.21,3.61
1737942.74,30.69,2.0,204382.83,3.61
1737674.57,30.69,2.0,204387.35,3.61
1737459.08,30.69,2.0,204323.83,3.61
1737770.21,30.7,2.01,203896.05,3.6
1737502.04,30.7,2.01,203893.08,3.6
1737286.55,30.7,2.01,203885.71,3.6
1737259.02,30.71,2.01,203981.84,3.61
1736973.93,30.71,2.01,203742.61,3.6
1736756.89,30.71,2.01,204259.69,3.61
1736979.93,30.71,2.02,204629.46,3.62
1736762.89,30.72,2.02,204623.71,3.62
1736985.93,30.72,2.02,205049.62,3.63
1736687.81,30.72,2.02,205100.18,3.63
1736577.65,30.72,2.03,205191.34,3.63
1736577.65,30.72,2.03,205135.29,3.63
1736360.61,30.73,2.03,205740.2,3.64
1736437.56,30.73,2.03,205568.32,3.64
1736169.39,30.73,2.04,205565.03,3.64
1736140.31,30.74,2.04,205722.99,3.64
1736301.35,30.74,2.04,206086.69,3.65
1736517.79,30.75,2.05,206157.65,3.65
1736249.62,30.75,2.05,206154.68,3.65
1735087.06,30.75,2.05,206119.12,3.65
1735087.06,30.75,2.05,206063.06,3.65
1735208.3,30.76,2.06,206037.53,3.65
1735208.3,30.76,2.06,206015.76,3.65
1735453.91,30.76,2.06,205987.5,3.65
1735373.97,30.77,2.07,205996.45,3.65
1735080.36,30.77,2.07,205997.91,3.65
1734782.23,30.77,2.07,205968.63,3.65
1734782.23,30.77,2.07,205911.14,3.65
1734488.62,30.77,2.07,205918.36,3.65
1734806.2,30.77,2.07,205970.54,3.65
1734538.02,30.77,2.08,205967.46,3.65
1734239.9,30.77,2.08,205942.64,3.65
1734024.4,30.78,2.08,205947.9,3.66
1734038.86,30.78,2.08,205935.37,3.66
1733823.37,30.78,2.08,205872.11,3.65
1733508.28,30.77,2.07,205749.44,3.65
1733615.84,30.78,2.08,206666.87,3.67
1733347.67,30.78,2.08,206663.78,3.67
1733204.99,30.78,2.08,205585.25,3.65
1733204.99,30.78,2.08,205530.71,3.65
1732989.5,30.79,2.08,205467.65,3.65
1733166.13,30.79,2.09,205472.5,3.65
1733471.93,30.8,2.09,205989.67,3.66
1733444.4,30.8,2.1,206085.8,3.66
1733364.46,30.81,2.1,206094.75,3.66
1733515.65,30.81,2.11,206102.31,3.66
1733300.16,30.81,2.11,206039.24,3.66
1733300.16,30.81,2.11,205919.06,3.66
1733031.98,30.81,2.11,205911.9,3.66
1732814.94,30.81,2.11,205908.41,3.66
1732546.77,30.82,2.11,205908.85,3.66
1732278.6,30.82,2.11,205913.37,3.66
1732662.83,30.82,2.12,205853.99,3.66
1732445.79,30.83,2.12,206277.04,3.67
1732147.66,30.83,2.12,206247.07,3.67
1731879.49,30.83,2.12,206249.41,3.67
1731785.09,30.83,2.12,206241.54,3.67
1731815.04,30.83,2.12,206253.79,3.67
1732039.63,30.84,2.13,206502.46,3.68
1732422.32,30.84,2.14,207112.35,3.69
1732205.28,30.85,2.14,207107.04,3.69
1731911.67,30.85,2.14,207110.19,3.69
1732088.3,30.85,2.14,207114.49,3.69
1731872.8,30.85,2.14,207051.42,3.69
1731657.31,30.86,2.14,206988.36,3.69
1731374.68,30.86,2.14,206970.92,3.69
1729019.61,30.86,2.15,206920.39,3.69
1729592.8,30.87,2.16,206969.91,3.69
1729743.54,30.88,2.16,206965.37,3.69
1729445.41,30.88,2.16,206999.06,3.7
1729445.41,30.88,2.16,207045.96,3.7
1729147.29,30.88,2.17,207014.53,3.7
1729119.76,30.88,2.17,207009.48,3.7
1729266.43,30.89,2.17,206975.36,3.7
1729241.23,30.89,2.18,206962.45,3.7
1729024.96,30.89,2.18,206950.98,3.7
1729409.19,30.9,2.18,206891.6,3.7
1729193.7,30.9,2.18,206884.24,3.7
1729340.37,30.91,2.19,206858.82,3.7
1729260.43,30.91,2.19,206844.32,3.7
1728992.26,30.91,2.19,206848.84,3.7
1728435.46,30.9,2.19,206296.92,3.69
1728681.07,30.91,2.19,206332.34,3.69
1728681.07,30.91,2.19,206173.22,3.69
1728653.54,30.91,2.2,206269.35,3.69
1728624.46,30.92,2.2,206427.31,3.69
1728624.46,30.92,2.2,206375.37,3.69
1728624.46,30.92,2.2,206496.54,3.69
1728067.65,30.91,2.2,205944.63,3.68
1727799.48,30.91,2.2,205949.15,3.68
1727242.67,30.91,2.19,205417.6,3.68
1727053.71,30.91,2.19,205166.07,3.67
1726943.82,30.91,2.19,205143.88,3.67
1726675.64,30.91,2.19,205146.21,3.67
1726646.56,30.91,2.19,205552.84,3.68
1726378.39,30.91,2.2,205557.36,3.68
1726161.35,30.92,2.2,205483.3,3.68
1726094.54,30.92,2.2,205421.38,3.68
1725770.98,30.92,2.2,205391.41,3.68
1725423.9,30.91,2.19,205112.13,3.67
1725206.85,30.91,2.19,205038.07,3.67
1725071.52,30.92,2.2,205018.56,3.67
1724856.03,30.92,2.2,205023.82,3.68
1724557.9,30.92,2.2,204993.81,3.68
1724888.05,30.93,2.21,205080.01,3.68
1724888.05,30.93,2.21,205047.45,3.68
1724808.11,30.93,2.21,205032.94,3.68
1724500.17,30.93,2.21,204990.63,3.68
1724500.17,30.93,2.21,204973.73,3.68
1724284.68,30.93,2.21,204978.99,3.68
1723812.1,30.93,2.21,204593.95,3.67
1723596.61,30.93,2.21,204530.43,3.67
1723381.11,30.93,2.21,204535.69,3.67
1723164.07,30.94,2.21,204474.25,3.67
1722607.27,30.93,2.2,203922.34,3.66
1722501.38,30.93,2.21,203485.95,3.65
1722826.95,30.94,2.21,203508.36,3.65
1722548.96,30.94,2.21,203505.27,3.66
1722733.98,30.95,2.22,203505.76,3.66
1722654.04,30.95,2.22,203514.7,3.66
1722280.08,30.95,2.22,203227.3,3.65
1722063.04,30.95,2.22,203834.82,3.66
1721794.87,30.95,2.22,203827.48,3.66
1721494.93,30.95,2.22,204251.33,3.67
1721196.8,30.95,2.22,204223.44,3.67
1720981.31,30.95,2.22,204159.93,3.67
1720981.31,30.95,2.22,204281.89,3.67
1720995.77,30.95,2.23,204269.14,3.67
1720727.6,30.95,2.23,204271.47,3.67
1720429.47,30.95,2.23,204245.73,3.67
1720161.3,30.95,2.23,204242.64,3.68
1719954.07,30.96,2.23,203997.09,3.67
1719676.08,30.96,2.23,203999.42,3.67
1719676.08,30.96,2.23,204292.16,3.68
1719676.08,30.96,2.23,204271.13,3.68
1719381.95,30.96,2.23,203589.6,3.67
1719354.42,30.96,2.23,203685.73,3.67
1719056.3,30.96,2.23,203660.03,3.67
1718976.36,30.96,2.24,203668.98,3.67
1719006.31,30.97,2.24,203681.23,3.67
1718738.14,30.97,2.24,203685.75,3.67
1718522.65,30.97,2.24,203622.24,3.67
1718254.47,30.97,2.24,203624.58,3.67
1718038.98,30.97,2.24,203561.51,3.67
1718053.44,30.97,2.24,203554.63,3.67
1717377.52,30.96,2.23,202836.21,3.66
1717257.04,30.97,2.24,202304.59,3.65
1716958.91,30.97,2.24,202273.16,3.65
1716660.78,30.97,2.24,202248.19,3.65
1716392.61,30.97,2.24,202250.52,3.65
1716094.48,30.97,2.24,202276.04,3.65
1715826.31,30.97,2.24,202276.48,3.65
1715885.4,30.97,2.24,202277.83,3.65
1715668.36,30.97,2.24,202157.87,3.65
1715745.31,30.98,2.25,201985.99,3.65
1715477.14,30.98,2.25,201990.51,3.65
1715289.65,30.98,2.25,201879.96,3.65
1715074.15,30.99,2.25,201816.52,3.65
1715349.72,30.99,2.26,201820.37,3.65
1715081.55,30.99,2.26,201824.89,3.65
1714864.5,30.99,2.26,202002.29,3.65
1714581.87,30.99,2.26,201990.5,3.65
1714581.87,30.99,2.26,201990.43,3.65
1714364.83,31.0,2.26,201994.57,3.65
1714096.65,31.0,2.26,201987.14,3.65
1713798.52,31.0,2.26,201957.04,3.65
1713583.03,31.0,2.26,201949.67,3.65
1713365.99,31.0,2.26,201943.93,3.65
1713245.51,31.0,2.27,201412.3,3.64
1713245.51,31.0,2.27,201405.49,3.64
1713245.51,31.0,2.27,201406.79,3.64
1712953.06,31.0,2.27,201480.91,3.65
1712978.86,31.01,2.27,201811.5,3.65
1712685.25,31.01,2.27,201814.65,3.65
1712387.12,31.01,2.27,201781.06,3.65
1712391.27,31.01,2.28,201949.5,3.66
1712391.27,31.01,2.28,201920.69,3.66
1712738.8,31.02,2.28,201922.81,3.66
1712521.76,31.02,2.29,201861.37,3.66
1712676.83,31.03,2.29,201830.8,3.66
1712461.33,31.03,2.29,201767.29,3.66
1712461.33,31.03,2.29,201879.64,3.66
1712163.2,31.03,2.29,201858.92,3.66
1712448.53,31.04,2.3,202355.4,3.67
1712231.49,31.04,2.3,202281.34,3.67
1712121.6,31.04,2.3,202263.23,3.67
1711836.51,31.04,2.3,202238.83,3.67
1711568.34,31.04,2.3,202235.86,3.67
1712133.35,31.06,2.32,203143.88,3.68
1712348.24,31.06,2.32,203457.71,3.69
1712131.2,31.06,2.32,203451.11,3.69
1711915.7,31.07,2.33,203456.37,3.69
1711698.66,31.07,2.33,203652.73,3.7
1711430.49,31.07,2.33,203657.25,3.7
1711213.44,31.07,2.33,203651.89,3.7
1710884.97,31.07,2.33,203534.54,3.7
1710914.93,31.07,2.33,203546.79,3.7
1711099.95,31.08,2.33,203547.27,3.7
1710801.82,31.08,2.33,203511.01,3.7
1710801.82,31.08,2.33,203487.21,3.7
1710503.7,31.08,2.33,203460.06,3.7
1710235.52,31.08,2.34,203459.14,3.7
1710235.52,31.08,2.34,203459.14,3.7
1710235.52,31.08,2.34,204199.1,3.71
1709937.39,31.08,2.34,204171.8,3.71
1709967.35,31.08,2.34,204184.05,3.71
1709751.86,31.08,2.34,204120.79,3.71
1709751.86,31.08,2.34,204097.86,3.71
1710050.46,31.09,2.34,205131.84,3.73
1709758.01,31.09,2.34,205122.73,3.73
1709678.07,31.09,2.35,205131.68,3.73
1709370.13,31.09,2.35,205101.28,3.73
1709370.13,31.09,2.35,205270.01,3.73
1709062.19,31.09,2.35,205248.87,3.73
1708845.15,31.09,2.35,205174.81,3.73
1708954.26,31.1,2.35,205486.63,3.74
1708680.61,31.1,2.35,205579.53,3.74
1708998.18,31.1,2.36,205546.1,3.74
1708781.14,31.1,2.36,205472.04,3.74
1708671.24,31.11,2.36,205453.93,3.74
1709053.93,31.11,2.37,206062.59,3.75
1709200.6,31.12,2.37,206038.52,3.75
1709400.07,31.13,2.38,205977.39,3.75
1709131.9,31.13,2.38,205981.91,3.75
1708914.86,31.13,2.38,206002.73,3.75
1708646.69,31.13,2.38,206007.24,3.75
1708952.48,31.14,2.39,206524.08,3.76
1708952.48,31.14,2.39,206500.33,3.76
1708628.92,31.14,2.39,206479.42,3.76
1708775.59,31.14,2.39,206500.76,3.76
1708746.52,31.15,2.4,206588.14,3.77
1708468.53,31.15,2.4,206587.21,3.77
1708645.16,31.15,2.4,206592.06,3.77
1708565.22,31.16,2.41,206601.01,3.77
1708297.05,31.16,2.41,206600.08,3.77
1708443.72,31.16,2.41,206662.26,3.77
1708175.55,31.16,2.41,206661.0,3.77
1708200.15,31.16,2.42,206612.25,3.77
1708171.07,31.17,2.42,206699.63,3.77
1708141.99,31.17,2.42,206857.59,3.78
1708141.99,31.17,2.42,206830.87,3.77
1707873.82,31.17,2.42,206827.58,3.78
1707575.44,31.17,2.42,206757.4,3.77
1707279.63,31.17,2.42,206904.29,3.78
1707064.14,31.18,2.42,206896.84,3.78
1706795.97,31.18,2.42,206893.75,3.78
1706580.47,31.18,2.42,206886.39,3.78
1706282.34,31.18,2.42,206856.01,3.78
1706066.07,31.18,2.43,206841.52,3.78
1706038.54,31.18,2.43,206937.65,3.78
1705740.42,31.18,2.43,207051.41,3.79
1705457.78,31.19,2.43,207040.35,3.79
1705159.66,31.19,2.43,207017.93,3.79
1704877.67,31.19,2.43,207075.68,3.79
1704662.17,31.19,2.43,207012.24,3.79
1704446.68,31.19,2.43,206949.17,3.79
1704671.27,31.2,2.44,206888.52,3.79
1704643.74,31.2,2.44,206984.65,3.79
1704426.7,31.2,2.44,206979.35,3.79
1704426.7,31.2,2.44,206923.3,3.79
1704589.28,31.21,2.45,207267.32,3.79
1704291.16,31.21,2.45,207241.58,3.79
1704022.98,31.21,2.45,207241.83,3.8
1703807.49,31.21,2.45,207234.52,3.8
1703539.32,31.21,2.45,207236.85,3.8
1703403.99,31.21,2.45,207231.2,3.8
1703105.86,31.21,2.45,207290.36,3.8
1703109.56,31.22,2.46,207330.94,3.8
1703109.56,31.22,2.46,207400.33,3.8
1702894.07,31.22,2.46,207337.26,3.8
1702864.99,31.22,2.46,207513.44,3.81
1703079.89,31.23,2.47,207929.08,3.81
1703230.63,31.24,2.47,207924.55,3.81
1703123.06,31.24,2.47,207905.66,3.81
1702824.93,31.24,2.47,208017.05,3.82
1702609.44,31.24,2.47,207953.76,3.82
1702580.36,31.25,2.48,208312.06,3.82
1702470.46,31.25,2.48,208294.53,3.82
1702254.97,31.25,2.48,208231.02,3.82
1701956.84,31.25,2.48,208208.62,3.82
1702171.74,31.26,2.49,208433.9,3.83
1702433.39,31.26,2.49,208967.33,3.84
1702610.02,31.27,2.5,208972.18,3.84
1702610.02,31.27,2.5,208972.18,3.84
1702610.02,31.27,2.5,208813.55,3.83
1702582.49,31.27,2.5,208909.67,3.84
1702284.36,31.27,2.5,209032.58,3.84
1702016.19,31.27,2.5,209034.91,3.84
1701710.57,31.27,2.5,208982.03,3.84
1701887.2,31.28,2.51,208986.88,3.84
1702105.97,31.29,2.52,208975.55,3.84
1701807.85,31.29,2.52,208946.18,3.84
1702137.99,31.3,2.53,209032.38,3.84
1702108.91,31.3,2.53,209371.37,3.85
1701893.42,31.3,2.53,209308.31,3.85
1701676.38,31.31,2.53,209302.57,3.85
1700914.85,31.3,2.52,208589.46,3.84
1700834.91,31.3,2.53,208598.41,3.84
1700918.46,31.31,2.53,208569.01,3.84
1700808.57,31.31,2.54,208551.49,3.84
1700591.53,31.31,2.54,208571.1,3.84
1700564.0,31.31,2.54,208667.22,3.84
1700564.0,31.31,2.54,208767.38,3.84
1700376.5,31.32,2.54,208656.83,3.84
1700161.01,31.32,2.54,208662.08,3.84
1699853.07,31.32,2.54,208625.01,3.84
1699717.74,31.32,2.54,208604.02,3.84
1699607.85,31.32,2.55,208688.59,3.85
1699578.77,31.33,2.55,209378.23,3.86
1699551.24,31.33,2.55,209371.78,3.86
1699580.38,31.34,2.56,209341.41,3.86
1699281.99,31.34,2.56,209271.47,3.86
1699281.99,31.34,2.56,209271.47,3.86
1699066.5,31.34,2.56,209264.02,3.86
1699175.61,31.34,2.56,209256.9,3.86
1699398.65,31.35,2.57,209859.74,3.87
1699090.71,31.35,2.57,209912.7,3.87
1698792.58,31.35,2.57,209887.92,3.87
1698524.41,31.35,2.57,209888.36,3.87
1698601.36,31.36,2.58,209696.11,3.87
1698601.36,31.36,2.58,209696.34,3.87
1696246.3,31.36,2.58,209645.8,3.88
1696030.8,31.36,2.58,209638.44,3.88
1695762.63,31.36,2.58,209638.88,3.88
1695909.3,31.37,2.59,209657.78,3.88
1696218.97,31.38,2.6,209647.07,3.88
1696524.77,31.38,2.6,210111.32,3.89
1696444.83,31.39,2.61,210120.27,3.89
1696176.66,31.39,2.61,210124.78,3.89
1695908.49,31.39,2.61,210117.44,3.89
1696409.21,31.4,2.62,211190.54,3.91
1696085.65,31.4,2.62,211178.64,3.91
1696058.12,31.4,2.62,211274.77,3.91
1695759.99,31.4,2.62,211249.78,3.91
1695654.1,31.41,2.62,210813.39,3.9
1695626.57,31.41,2.63,210909.52,3.91
1695516.68,31.41,2.63,210889.55,3.91
1695248.5,31.41,2.63,210889.99,3.91
1695032.23,31.42,2.63,210945.77,3.91
1694815.19,31.42,2.63,210940.48,3.91
1694517.06,31.42,2.63,211002.8,3.91
1694300.02,31.42,2.63,210882.46,3.91
1694516.46,31.43,2.64,210953.42,3.91
1694300.97,31.43,2.64,210889.92,3.91
1694002.84,31.43,2.64,210868.41,3.91
1693734.67,31.43,2.64,210866.48,3.91
1694156.91,31.44,2.65,210988.17,3.92
1693941.42,31.44,2.65,210925.1,3.92
1693643.29,31.44,2.65,210959.34,3.92
1693426.24,31.44,2.65,210954.04,3.92
1693773.77,31.45,2.66,210956.84,3.92
1693882.88,31.46,2.67,210952.82,3.92
1693584.75,31.46,2.67,210931.31,3.92
1693286.63,31.46,2.67,210898.72,3.92
1693069.58,31.46,2.67,210902.86,3.92
1692771.46,31.46,2.67,210881.35,3.92
1692691.52,31.46,2.67,210890.3,3.92
1692393.39,31.46,2.67,210856.7,3.92
1692393.39,31.46,2.67,210845.61,3.92
1692125.21,31.47,2.67,210842.64,3.92
1692271.89,31.47,2.68,210904.36,3.92
1692244.36,31.48,2.68,211000.49,3.92
1692480.49,31.48,2.69,211056.49,3.93
1693133.04,31.49,2.7,211533.25,3.93
1693133.04,31.49,2.7,211478.22,3.93
1692916.0,31.5,2.7,211472.93,3.93
1693300.23,31.5,2.71,211858.9,3.94
1693083.19,31.51,2.71,211784.84,3.94
1692975.31,31.5,2.71,211668.53,3.94
1692865.42,31.51,2.71,211655.36,3.94
