ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_15ca-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
1212907.53,21.06,2.44,233325.37,4.05
1212749.78,21.06,2.44,233196.92,4.05
1212582.75,21.06,2.44,233192.59,4.05
1212415.71,21.06,2.44,233171.09,4.05
1212436.65,21.06,2.44,233272.42,4.05
1211768.52,21.07,2.45,233232.99,4.05
1212015.53,21.07,2.45,233219.63,4.05
1211611.48,21.07,2.45,233356.81,4.06
1211611.48,21.07,2.45,233356.81,4.06
1211632.42,21.07,2.45,233546.04,4.06
1211338.53,21.07,2.44,233261.28,4.06
1211171.5,21.07,2.45,233409.73,4.06
1211004.46,21.07,2.45,233332.23,4.06
1210635.44,21.06,2.44,233098.43,4.06
1210468.41,21.06,2.44,233094.3,4.06
1210489.34,21.07,2.44,233191.63,4.06
1210322.31,21.07,2.44,233174.13,4.06
1210212.56,21.07,2.44,233081.12,4.06
1210053.01,21.07,2.44,233078.0,4.06
1209885.98,21.07,2.44,233000.51,4.06
1209718.95,21.07,2.44,232996.38,4.06
1209739.88,21.07,2.45,233093.7,4.06
1209572.85,21.07,2.45,233099.47,4.06
1209572.85,21.07,2.45,233076.77,4.06
1209729.7,21.08,2.45,233114.38,4.06
1209562.67,21.08,2.45,233309.9,4.07
1209343.09,21.08,2.45,233156.7,4.06
1209176.05,21.08,2.45,233135.2,4.06
1209009.02,21.08,2.45,233075.08,4.06
1208841.99,21.08,2.45,233073.07,4.06
1209103.98,21.08,2.46,233347.15,4.07
1208936.94,21.09,2.46,233345.15,4.07
1208957.88,21.09,2.46,233426.98,4.07
1208790.84,21.09,2.46,233424.97,4.07
1208421.82,21.08,2.46,233131.27,4.07
1208254.79,21.09,2.46,233051.66,4.07
1208204.79,21.08,2.46,233004.5,4.07
1208037.76,21.09,2.46,232995.55,4.07
1208058.69,21.09,2.46,233106.33,4.07
1208328.77,21.1,2.47,233097.02,4.07
1208161.74,21.1,2.47,233456.73,4.08
1208182.67,21.1,2.47,233554.06,4.08
1208182.67,21.1,2.47,233554.06,4.08
1208015.64,21.1,2.47,233536.56,4.08
1207848.61,21.1,2.47,233577.59,4.08
1207681.58,21.1,2.47,233454.93,4.08
1207514.54,21.1,2.47,233452.93,4.08
1207514.54,21.1,2.47,233452.93,4.08
1207514.54,21.1,2.47,233479.47,4.08
1207347.51,21.1,2.47,233399.86,4.08
1207180.48,21.1,2.47,233390.91,4.08
1207337.33,21.11,2.48,233632.73,4.08
1207068.4,21.11,2.47,233364.85,4.08
1207089.33,21.11,2.48,233462.17,4.08
1206922.3,21.11,2.48,233466.68,4.08
1207254.66,21.12,2.48,233391.79,4.08
1206960.77,21.11,2.48,233107.04,4.08
1206802.81,21.11,2.48,232952.78,4.08
1207198.61,21.12,2.48,232791.96,4.07
1207031.58,21.12,2.48,233290.45,4.08
1207052.51,21.12,2.49,233387.77,4.08
1207052.51,21.12,2.49,233387.77,4.08
1206899.32,21.12,2.49,234089.39,4.1
1206732.29,21.12,2.49,234093.9,4.1
1206565.25,21.12,2.49,234016.4,4.1
1206398.22,21.12,2.49,234012.27,4.1
1206231.19,21.12,2.49,234010.26,4.1
1206064.16,21.12,2.49,233930.65,4.1
1206064.16,21.12,2.49,233930.65,4.1
1206064.16,21.12,2.49,233930.65,4.1
1205897.12,21.13,2.49,233853.15,4.1
1206053.98,21.13,2.49,234163.52,4.1
1205712.87,21.13,2.49,233794.26,4.1
1205733.8,21.13,2.49,233891.58,4.1
1205566.77,21.13,2.49,233874.08,4.1
1205399.73,21.13,2.49,233865.14,4.1
1205420.67,21.13,2.5,233953.91,4.1
1205441.6,21.14,2.5,234051.23,4.1
1205274.57,21.14,2.5,234055.75,4.11
1205274.57,21.14,2.5,234132.9,4.11
1205295.5,21.14,2.5,234230.22,4.11
1205128.47,21.14,2.5,234234.73,4.11
1204757.58,21.14,2.5,233807.2,4.1
1206673.04,21.18,2.53,238110.62,4.18
1206468.9,21.17,2.53,237899.13,4.18
1206730.89,21.18,2.54,237885.36,4.18
1206563.86,21.18,2.54,237863.86,4.18
1206396.83,21.18,2.54,237803.74,4.18
1206396.83,21.18,2.54,237803.74,4.18
1206229.79,21.18,2.54,237788.52,4.18
1206062.76,21.18,2.54,238101.65,4.18
1206062.76,21.18,2.54,238101.65,4.18
1207487.69,21.21,2.57,238015.71,4.18
1207320.66,21.21,2.57,238045.83,4.18
1207341.59,21.21,2.57,237969.12,4.18
1207174.56,21.21,2.57,238147.67,4.19
1207007.52,21.21,2.57,238138.72,4.19
1206840.49,21.22,2.57,238066.04,4.19
1206840.49,21.22,2.57,238066.04,4.19
1206861.42,21.22,2.57,238163.37,4.19
1206492.4,21.21,2.57,237869.67,4.18
1206754.39,21.22,2.58,238171.22,4.19
1206587.36,21.22,2.58,238169.21,4.19
1206608.29,21.22,2.58,238251.04,4.19
1206629.22,21.23,2.58,238348.37,4.19
1206462.19,21.23,2.58,238352.88,4.19
1206295.16,21.23,2.58,238275.73,4.19
1206316.09,21.23,2.59,238454.71,4.2
1206022.2,21.23,2.58,238170.21,4.19
1206022.2,21.23,2.58,238170.21,4.19
1206043.13,21.23,2.58,238267.54,4.19
1205876.1,21.23,2.58,238250.04,4.2
1206032.96,21.24,2.59,238287.66,4.2
1205865.92,21.24,2.59,238482.91,4.2
1205865.92,21.24,2.59,238482.91,4.2
1205865.92,21.24,2.59,238482.91,4.2
1205698.89,21.24,2.59,238405.42,4.2
1205719.82,21.24,2.59,238584.95,4.2
1205552.79,21.24,2.59,238582.95,4.2
1205183.77,21.24,2.59,238343.84,4.2
1205016.74,21.24,2.59,238264.23,4.2
1204849.7,21.24,2.59,238186.79,4.2
1205059.91,21.25,2.6,238553.35,4.21
1204892.88,21.25,2.6,238476.03,4.21
1205154.87,21.25,2.6,238462.26,4.21
1204987.84,21.26,2.6,238457.96,4.21
1204820.8,21.26,2.6,238442.74,4.21
1204977.66,21.26,2.61,238985.94,4.22
1204810.63,21.26,2.61,239142.67,4.22
1204831.56,21.27,2.61,239240.0,4.22
1204852.49,21.27,2.61,239383.95,4.23
1204685.46,21.27,2.61,239306.81,4.23
1204518.43,21.27,2.62,239302.33,4.23
1204351.39,21.27,2.62,239300.32,4.23
1204184.36,21.27,2.62,239220.7,4.23
1204184.36,21.27,2.62,239220.7,4.23
1204017.33,21.27,2.62,239143.21,4.23
1203850.3,21.27,2.62,239139.08,4.23
1203871.23,21.28,2.62,239236.4,4.23
1204028.08,21.28,2.62,239481.11,4.23
1204049.01,21.29,2.63,239578.44,4.24
1204069.95,21.29,2.63,239722.39,4.24
1203902.91,21.29,2.63,239713.45,4.24
1203710.32,21.29,2.63,239685.41,4.24
1203543.29,21.29,2.63,239612.73,4.24
1203564.22,21.29,2.64,239710.06,4.24
1203564.22,21.29,2.64,239710.06,4.24
1203397.19,21.3,2.64,239714.57,4.24
1203230.16,21.3,2.64,239712.56,4.24
1203230.16,21.3,2.64,239712.56,4.24
1203063.13,21.3,2.64,239632.94,4.24
1203063.13,21.3,2.64,239509.83,4.24
1202694.1,21.29,2.63,239300.06,4.24
1202495.83,21.29,2.63,239194.55,4.24
1202495.83,21.29,2.63,239159.09,4.23
1202497.87,21.29,2.63,239161.88,4.23
1202497.87,21.29,2.63,239161.88,4.23
1202330.84,21.29,2.63,239152.93,4.24
1202163.8,21.29,2.63,239080.25,4.23
1202320.66,21.3,2.64,239117.86,4.24
1202320.66,21.3,2.64,239117.86,4.24
1202341.59,21.3,2.64,239422.29,4.24
1202362.52,21.31,2.64,239519.61,4.24
1202195.49,21.31,2.64,239502.12,4.24
1202028.46,21.31,2.64,239493.17,4.25
1201734.57,21.3,2.64,239208.67,4.24
1201567.54,21.3,2.64,239135.99,4.24
1201567.54,21.3,2.64,239135.99,4.24
1201363.4,21.3,2.64,238973.31,4.24
1201196.37,21.3,2.64,238895.99,4.24
1201029.34,21.3,2.64,238891.69,4.24
1200862.31,21.3,2.64,238889.68,4.24
1201124.3,21.31,2.65,239163.76,4.24
1200957.26,21.31,2.65,239154.81,4.24
1200790.23,21.31,2.65,239082.13,4.24
1201191.71,21.32,2.65,239173.29,4.25
1201024.68,21.32,2.65,239095.99,4.24
1201181.54,21.33,2.66,239406.17,4.25
1201014.5,21.33,2.66,239329.03,4.25
1201014.5,21.33,2.66,239329.03,4.25
1201035.44,21.33,2.66,239508.01,4.25
1200868.4,21.33,2.66,239506.0,4.25
1200701.37,21.33,2.66,239426.38,4.25
1200534.34,21.33,2.66,239349.24,4.25
1200367.31,21.33,2.66,239344.76,4.25
1200388.24,21.34,2.67,239268.05,4.25
1200221.21,21.34,2.67,239446.59,4.26
1198632.98,21.34,2.67,239390.77,4.26
1198465.95,21.34,2.67,239381.82,4.26
1198298.91,21.34,2.67,239309.14,4.26
1198131.88,21.34,2.67,239231.82,4.26
1198131.88,21.34,2.67,239231.82,4.26
1197964.85,21.34,2.67,239227.52,4.26
1197766.58,21.34,2.67,239183.5,4.26
1197599.55,21.34,2.67,239162.0,4.26
1197401.28,21.35,2.67,240497.03,4.29
1197422.21,21.35,2.68,240598.36,4.29
1197261.63,21.35,2.68,240825.6,4.29
1198293.9,21.37,2.7,241162.02,4.3
1198293.9,21.37,2.7,241162.02,4.3
1197867.02,21.37,2.7,241011.76,4.3
1197426.6,21.36,2.69,240231.39,4.29
1197447.53,21.37,2.7,240328.72,4.29
1197088.51,21.36,2.69,240045.02,4.28
1196921.47,21.36,2.69,240049.74,4.28
1196754.44,21.36,2.69,239972.59,4.28
1196754.44,21.36,2.69,239972.59,4.28
1197016.43,21.37,2.7,240391.04,4.29
1197037.36,21.37,2.7,240488.36,4.29
1197058.29,21.38,2.71,240632.32,4.3
1197058.29,21.38,2.71,240632.32,4.3
1196689.27,21.37,2.7,240269.39,4.29
1196710.21,21.38,2.7,240366.71,4.29
1196710.21,21.38,2.7,240366.71,4.29
1196867.06,21.38,2.71,240611.43,4.3
1196887.99,21.39,2.71,240708.75,4.3
1196734.8,21.38,2.71,240638.08,4.3
1196734.8,21.38,2.71,240638.08,4.3
1196530.66,21.38,2.71,240440.62,4.3
1196363.63,21.38,2.71,240445.13,4.3
1196363.63,21.38,2.71,240445.13,4.3
1196196.6,21.38,2.71,240436.18,4.3
1196196.6,21.38,2.71,240436.18,4.3
1196458.59,21.39,2.71,240717.2,4.3
1196037.06,21.39,2.71,239932.81,4.29
1195870.02,21.39,2.71,239855.48,4.29
1195482.68,21.38,2.71,239450.14,4.28
1195315.65,21.38,2.71,239445.84,4.28
1195148.61,21.38,2.71,239443.83,4.28
1195169.55,21.39,2.71,239525.67,4.29
1195002.51,21.39,2.71,239516.72,4.29
1195002.51,21.39,2.71,239516.72,4.29
1195002.51,21.39,2.71,239516.72,4.29
1195159.37,21.39,2.71,239758.54,4.29
1194992.34,21.39,2.72,239681.04,4.29
1194848.12,21.39,2.71,239874.97,4.29
1194869.05,21.39,2.72,240054.51,4.3
1194916.16,21.4,2.72,241706.04,4.33
1196288.95,21.42,2.75,242184.6,4.34
1196121.92,21.42,2.75,242182.6,4.34
1196463.63,21.43,2.75,243743.3,4.37
1196463.63,21.43,2.75,243743.3,4.37
1196463.63,21.43,2.75,243743.3,4.37
1196304.08,21.43,2.75,243749.47,4.37
1195935.06,21.43,2.75,243455.78,4.36
1195768.03,21.43,2.75,243376.16,4.36
1195601.0,21.43,2.75,243374.15,4.36
1195433.96,21.43,2.75,243294.53,4.36
1195695.95,21.44,2.76,243280.77,4.36
1195528.92,21.44,2.76,243265.55,4.36
1195361.89,21.44,2.76,243582.9,4.37
1195608.9,21.44,2.76,243909.11,4.37
1195410.63,21.45,2.76,243825.93,4.37
1195243.6,21.45,2.76,243804.43,4.37
1195243.6,21.45,2.76,243992.43,4.38
1195076.57,21.45,2.77,243932.31,4.38
1194909.53,21.45,2.77,243855.16,4.38
1194540.51,21.44,2.76,243430.26,4.37
1194373.48,21.44,2.76,243425.78,4.37
1194206.45,21.44,2.76,243348.63,4.37
1194039.41,21.45,2.76,243344.15,4.37
1194039.41,21.45,2.76,243400.92,4.37
1194355.41,21.45,2.77,242812.34,4.36
1194188.38,21.46,2.77,242734.85,4.36
1194188.38,21.46,2.77,242677.49,4.36
1194195.4,21.46,2.77,242750.83,4.36
1194028.37,21.46,2.77,242746.7,4.36
1194298.46,21.46,2.78,242737.39,4.36
1193941.34,21.46,2.77,242848.28,4.36
1192433.66,21.46,2.78,242789.45,4.37
1192266.63,21.46,2.78,242686.25,4.37
1192287.56,21.47,2.78,242783.57,4.37
1192308.49,21.47,2.78,242927.53,4.37
1192141.46,21.47,2.78,242850.38,4.37
1191940.39,21.47,2.78,242640.52,4.37
1191773.35,21.47,2.78,242636.04,4.37
1191606.32,21.47,2.78,242627.09,4.37
1191763.18,21.47,2.79,242868.91,4.38
1191596.14,21.48,2.79,242859.96,4.38
1191429.11,21.48,2.79,242787.28,4.38
1191429.11,21.48,2.79,242722.16,4.38
1191262.08,21.48,2.79,242763.19,4.38
1191095.05,21.48,2.79,242640.54,4.38
1195375.28,21.56,2.87,249436.11,4.5
1195396.22,21.56,2.87,249533.43,4.5
1195229.18,21.56,2.87,249515.94,4.5
1195386.04,21.57,2.87,249553.55,4.5
1195648.03,21.57,2.88,250021.58,4.51
1195490.28,21.57,2.88,249863.83,4.51
1195323.24,21.57,2.88,249854.89,4.51
1195570.26,21.58,2.89,250190.86,4.52
1195283.02,21.57,2.88,249910.1,4.51
1195115.98,21.57,2.88,249908.1,4.51
1195115.98,21.57,2.88,249908.1,4.51
1194948.95,21.57,2.88,249828.48,4.51
1194579.93,21.57,2.88,249612.92,4.51
1194412.9,21.57,2.88,249535.77,4.51
1194433.83,21.57,2.88,249714.75,4.51
1194266.8,21.58,2.88,249637.61,4.51
1194099.76,21.58,2.88,249633.13,4.51
1193932.73,21.58,2.88,249631.12,4.51
1194089.59,21.58,2.89,249866.27,4.52
1193922.55,21.58,2.89,249857.32,4.52
1193943.49,21.59,2.89,249946.09,4.52
1193776.45,21.59,2.89,249924.59,4.52
1194046.54,21.59,2.9,250296.49,4.53
1193879.5,21.6,2.9,250274.99,4.53
1193712.47,21.6,2.9,250214.87,4.53
1193712.47,21.6,2.9,250214.87,4.53
1193545.44,21.6,2.9,250137.37,4.53
1193545.44,21.6,2.9,250137.37,4.53
1193378.41,21.6,2.9,250133.24,4.53
1193399.34,21.6,2.9,250056.53,4.53
1193232.31,21.6,2.9,250235.08,4.53
1193232.31,21.6,2.9,250235.08,4.53
1192865.19,21.6,2.9,249873.05,4.52
1192698.16,21.6,2.9,249795.56,4.52
1192030.03,21.6,2.9,249756.12,4.53
1191863.0,21.6,2.9,249751.99,4.53
1191863.0,21.6,2.9,249751.99,4.53
1191883.93,21.61,2.9,249849.32,4.53
1191883.93,21.61,2.9,249849.32,4.53
1191883.93,21.61,2.9,249849.32,4.53
1191590.04,21.6,2.9,249567.6,4.52
1191590.04,21.6,2.9,249567.6,4.52
1191423.01,21.6,2.9,249550.11,4.52
1191685.0,21.61,2.91,249645.45,4.53
1191517.97,21.61,2.91,249822.18,4.53
1191350.93,21.61,2.91,249744.74,4.53
1191183.9,21.61,2.91,249740.56,4.53
1191183.9,21.61,2.91,249740.56,4.53
1191204.83,21.62,2.91,249837.88,4.53
1191225.76,21.62,2.92,249981.83,4.54
1191058.73,21.62,2.92,249979.83,4.54
1191058.73,21.62,2.92,249979.83,4.54
1190950.28,21.62,2.91,249871.37,4.54
1190783.25,21.62,2.91,249791.75,4.54
1190783.25,21.62,2.91,249791.75,4.54
1190589.09,21.62,2.91,249677.08,4.53
1190422.06,21.62,2.91,249675.07,4.53
1190442.99,21.62,2.92,249756.9,4.54
1190275.96,21.62,2.92,249735.4,4.54
1190108.92,21.62,2.92,249675.28,4.54
1189739.9,21.62,2.91,249381.58,4.53
1189382.68,21.61,2.91,249017.28,4.53
1189215.65,21.61,2.91,248939.98,4.52
1189215.65,21.61,2.91,248939.98,4.52
1189048.62,21.62,2.91,248935.66,4.53
1188881.59,21.62,2.91,248858.51,4.52
1188714.55,21.62,2.91,248854.03,4.53
1188547.52,21.62,2.91,248832.53,4.53
1188380.49,21.62,2.91,248772.4,4.53
1188213.46,21.62,2.91,248694.91,4.53
1188046.42,21.62,2.91,248690.78,4.53
1187879.39,21.62,2.91,248613.63,4.53
1187712.36,21.62,2.91,248609.15,4.53
1187712.36,21.62,2.91,248609.15,4.53
1187974.35,21.63,2.92,248704.5,4.53
1187807.32,21.63,2.92,248881.23,4.53
1187473.25,21.63,2.92,248799.6,4.53
1187306.22,21.63,2.92,248797.59,4.53
1187139.19,21.63,2.92,248717.98,4.53
1186972.15,21.63,2.92,248715.97,4.53
1187129.01,21.64,2.92,248951.12,4.54
1186759.99,21.64,2.92,248657.42,4.53
1186592.95,21.64,2.92,248655.41,4.53
1186613.89,21.64,2.92,248737.24,4.54
1186446.85,21.64,2.92,248659.94,4.54
1186708.84,21.65,2.93,249078.54,4.54
1186865.7,21.65,2.94,249116.16,4.54
1186698.66,21.65,2.94,249311.68,4.55
1186531.63,21.65,2.94,249309.68,4.55
1186364.6,21.66,2.94,249230.06,4.55
1186197.57,21.66,2.94,249208.56,4.55
1186197.57,21.66,2.94,249208.56,4.55
1186030.53,21.66,2.94,249148.43,4.55
1185661.51,21.65,2.93,248785.51,4.54
1185682.44,21.66,2.94,248882.83,4.55
1185515.41,21.66,2.94,248865.33,4.55
1185515.41,21.66,2.94,248865.33,4.55
1185348.38,21.66,2.94,248843.83,4.55
1185348.38,21.66,2.94,248843.83,4.55
1185181.35,21.66,2.94,248783.71,4.55
1185014.32,21.66,2.94,248706.21,4.55
1185014.32,21.66,2.94,248706.21,4.55
1185284.4,21.67,2.94,249134.11,4.55
1185117.37,21.67,2.94,249056.62,4.55
1184950.33,21.67,2.95,249052.49,4.55
1184783.3,21.67,2.95,249043.54,4.55
1184616.27,21.67,2.95,248970.86,4.55
1184773.12,21.68,2.95,249008.48,4.56
1184606.09,21.68,2.95,249204.12,4.56
1184439.06,21.68,2.95,249195.18,4.56
1184272.03,21.68,2.95,249122.5,4.56
1184104.99,21.68,2.95,249113.55,4.56
1184104.99,21.68,2.95,249113.55,4.56
1184125.93,21.68,2.96,249224.33,4.56
1184336.13,21.69,2.96,249148.54,4.56
1184357.07,21.69,2.97,249698.34,4.57
1184190.03,21.69,2.97,249696.34,4.57
1184210.97,21.7,2.97,249778.17,4.58
1184043.93,21.7,2.97,249776.16,4.58
1184200.79,21.7,2.98,250011.31,4.58
1184033.76,21.7,2.98,250009.3,4.58
1184280.77,21.71,2.98,250338.33,4.59
1184437.62,21.72,2.99,250375.95,4.59
1184270.59,21.72,2.99,250571.86,4.6
1184270.59,21.72,2.99,250571.86,4.6
1184103.56,21.72,2.99,250569.86,4.6
1184103.56,21.72,2.99,250569.86,4.6
1183936.52,21.72,2.99,250490.24,4.6
1183936.52,21.72,2.99,250490.24,4.6
1183769.49,21.72,2.99,250481.29,4.6
1183769.49,21.72,2.99,250481.29,4.6
1183565.36,21.72,2.99,250269.42,4.59
1183586.29,21.72,2.99,250358.19,4.59
1183419.26,21.72,2.99,250336.68,4.59
1183252.22,21.72,2.99,250276.56,4.59
1182885.11,21.72,2.99,249914.53,4.59
1182718.08,21.72,2.99,249912.53,4.59
1182551.04,21.72,2.99,249832.91,4.59
1182384.01,21.72,2.99,249755.76,4.59
1182384.01,21.72,2.99,249755.76,4.59
1182225.83,21.72,2.98,249601.61,4.59
1182058.8,21.72,2.98,249597.13,4.59
1181891.77,21.72,2.99,249519.64,4.59
1181912.7,21.72,2.99,249698.97,4.59
1181912.7,21.72,2.99,249698.97,4.59
1181933.63,21.73,2.99,249796.29,4.59
1181933.63,21.73,2.99,249796.29,4.59
1181954.56,21.73,2.99,249940.25,4.6
1181787.53,21.73,3.0,249938.24,4.6
1181620.5,21.73,3.0,249858.62,4.6
1181620.5,21.73,3.0,249858.62,4.6
1181453.47,21.73,3.0,249837.12,4.6
1181286.43,21.73,3.0,249777.0,4.6
1181286.43,21.73,3.0,249744.35,4.6
1181307.37,21.74,3.0,249841.68,4.6
1181140.33,21.74,3.0,249824.18,4.6
1180973.3,21.74,3.0,249746.68,4.6
1180806.27,21.74,3.0,249742.55,4.6
1180512.38,21.74,3.0,249505.83,4.59
1180345.35,21.74,3.0,249496.89,4.59
1180345.35,21.74,3.0,249496.89,4.59
1180178.32,21.74,3.0,249424.21,4.59
1180011.28,21.74,3.0,249422.2,4.6
1179844.25,21.74,3.0,249342.58,4.59
1179844.25,21.74,3.0,249342.58,4.59
1179677.22,21.74,3.0,249265.44,4.59
1179834.07,21.75,3.0,249575.72,4.6
1179855.01,21.75,3.01,249673.05,4.6
1179687.97,21.75,3.01,249655.55,4.6
1179520.94,21.75,3.01,249578.11,4.6
1179353.91,21.75,3.01,249573.92,4.6
1179186.88,21.75,3.01,249496.62,4.6
1179186.88,21.75,3.01,249496.62,4.6
1179019.84,21.76,3.01,249492.3,4.6
1178852.81,21.76,3.01,249415.15,4.6
1178685.78,21.76,3.01,249410.67,4.6
1178518.75,21.76,3.01,249408.67,4.6
1178351.71,21.76,3.01,249329.05,4.6
1178351.71,21.76,3.01,249329.05,4.6
1178351.71,21.76,3.01,249557.97,4.61
1178591.84,21.77,3.02,249481.61,4.61
1178424.81,21.77,3.02,249404.17,4.61
1178257.77,21.77,3.02,249399.99,4.61
1178090.74,21.77,3.02,249322.84,4.61
1177923.71,21.77,3.02,249318.36,4.61
1177756.68,21.77,3.02,249240.87,4.61
1177756.68,21.77,3.02,249240.87,4.61
1177589.65,21.77,3.02,249236.73,4.61
1177295.76,21.77,3.02,249025.5,4.6
1177295.76,21.77,3.02,249111.99,4.61
1177316.69,21.77,3.02,249209.31,4.61
1177149.66,21.77,3.02,249191.82,4.61
1176982.63,21.77,3.02,249114.67,4.61
1177003.56,21.78,3.02,249293.65,4.61
1178404.46,21.8,3.05,254808.24,4.71
1178237.43,21.8,3.05,254731.09,4.71
1180401.95,21.84,3.09,254693.07,4.71
1180234.91,21.84,3.09,254688.59,4.71
1179941.03,21.84,3.09,254404.09,4.71
1179647.14,21.84,3.08,254119.59,4.7
1179444.48,21.84,3.08,254093.27,4.7
1179277.45,21.84,3.09,254071.77,4.7
1179277.45,21.84,3.09,254071.77,4.7
1179110.42,21.84,3.09,254011.65,4.7
1179320.62,21.84,3.09,253935.86,4.7
1179153.59,21.85,3.09,254299.26,4.71
1179153.59,21.85,3.09,254299.26,4.71
1178986.56,21.85,3.09,254277.76,4.71
1179233.57,21.85,3.1,254626.28,4.72
1179066.54,21.85,3.1,254604.78,4.72
1178899.51,21.86,3.1,254544.66,4.72
1178615.19,21.85,3.1,254247.6,4.71
1178636.13,21.86,3.1,254344.93,4.72
1178657.06,21.86,3.1,254488.88,4.72
1178490.03,21.86,3.1,254486.87,4.72
1178322.99,21.86,3.1,254407.25,4.72
1178155.96,21.86,3.1,254329.96,4.72
1177862.07,21.86,3.1,254045.19,4.71
1177528.01,21.86,3.1,253963.56,4.71
1177360.98,21.86,3.1,253959.24,4.72
1177193.94,21.86,3.1,253881.94,4.71
1177026.91,21.86,3.1,253877.61,4.72
1177026.91,21.86,3.1,253877.61,4.72
1177273.92,21.87,3.11,253858.76,4.72
1177430.78,21.87,3.11,253896.37,4.72
1177430.78,21.87,3.11,253896.37,4.72
1177430.78,21.87,3.11,253896.37,4.72
1177263.75,21.88,3.11,254091.9,4.72
1177525.74,21.88,3.12,254083.63,4.72
1177546.67,21.89,3.12,254821.7,4.74
1177379.63,21.89,3.13,255036.57,4.74
1177212.6,21.89,3.13,254959.43,4.74
1176843.58,21.88,3.12,254539.66,4.73
1176676.55,21.88,3.12,254535.18,4.73
1176509.52,21.89,3.12,254457.88,4.73
1176530.45,21.89,3.12,254637.02,4.74
1176363.42,21.89,3.13,254615.51,4.74
1176196.38,21.89,3.13,254555.39,4.74
1176029.35,21.89,3.13,254478.07,4.74
1176186.2,21.9,3.13,254790.43,4.74
1176207.14,21.9,3.13,254887.75,4.75
1176207.14,21.9,3.13,254887.75,4.75
1176207.14,21.9,3.13,254887.75,4.75
1176207.14,21.9,3.13,254887.75,4.75
1176040.1,21.9,3.14,254892.47,4.75
1176061.04,21.91,3.14,254989.8,4.75
1175894.0,21.91,3.14,254994.31,4.75
1175726.97,21.91,3.14,254992.3,4.75
1175747.9,21.91,3.14,255074.13,4.75
1175747.9,21.91,3.14,255074.13,4.75
1175580.87,21.91,3.14,255072.13,4.75
1175413.84,21.91,3.14,254992.51,4.75
1175660.85,21.92,3.15,254973.66,4.75
1175660.85,21.92,3.15,254973.66,4.75
1175493.82,21.92,3.15,254963.19,4.75
1175514.75,21.92,3.15,255498.9,4.77
1175347.72,21.93,3.16,255451.81,4.77
1175180.69,21.93,3.16,255491.09,4.77
1175180.69,21.93,3.16,255491.09,4.77
1175013.65,21.93,3.16,255370.18,4.77
1174963.65,21.93,3.16,255320.18,4.76
1174796.62,21.93,3.16,255318.17,4.77
1174629.59,21.93,3.16,255238.55,4.76
1174462.56,21.93,3.16,255161.06,4.76
1174295.52,21.93,3.16,255156.93,4.77
1174128.49,21.93,3.16,255154.92,4.77
1173961.46,21.93,3.16,255075.3,4.77
1173677.15,21.93,3.15,254899.23,4.76
1173510.11,21.93,3.15,254877.73,4.76
1173343.08,21.93,3.16,254817.6,4.76
1173605.07,21.94,3.16,254803.83,4.76
1173438.04,21.94,3.16,254788.73,4.76
1173594.89,21.94,3.17,255310.62,4.77
1173427.86,21.95,3.17,255366.5,4.78
1173260.83,21.95,3.17,255357.56,4.78
1173260.83,21.95,3.17,255357.56,4.78
1173281.76,21.95,3.17,255446.33,4.78
1173114.73,21.95,3.17,255437.38,4.78
1173114.73,21.95,3.17,255437.38,4.78
1172947.69,21.95,3.17,255364.7,4.78
1172780.66,21.95,3.17,255287.21,4.78
1172613.63,21.95,3.17,255283.08,4.78
1172329.32,21.95,3.17,255093.78,4.78
1172162.28,21.95,3.17,255016.28,4.78
1171891.55,21.95,3.17,254896.84,4.77
1171912.48,21.95,3.17,255076.17,4.78
1171933.41,21.95,3.17,255173.49,4.78
1171954.34,21.96,3.18,255317.45,4.78
1171787.31,21.96,3.18,255308.5,4.78
1171620.28,21.96,3.18,255235.82,4.78
1171422.01,21.96,3.18,255200.62,4.78
1171254.98,21.96,3.18,255191.68,4.78
1171087.95,21.96,3.18,255119.0,4.78
1170920.91,21.96,3.18,255116.99,4.79
1170920.91,21.96,3.18,255116.99,4.79
1171182.9,21.97,3.19,255391.07,4.79
1171182.9,21.97,3.19,255370.02,4.79
1171182.9,21.97,3.19,255332.51,4.79
1170813.88,21.97,3.18,255038.81,4.78
1170816.18,21.97,3.18,255070.45,4.79
1170657.9,21.96,3.18,254934.49,4.78
1170490.87,21.96,3.18,254857.34,4.78
1170323.83,21.97,3.18,254852.86,4.78
1170344.77,21.97,3.18,254776.15,4.78
1170365.7,21.97,3.19,255139.29,4.79
1170365.7,21.97,3.19,255180.0,4.79
1170627.69,21.98,3.19,255275.34,4.79
