ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
408976.68,7.07,1.9,175543.26,3.04
409113.51,7.08,1.9,175543.26,3.04
409061.79,7.08,1.91,175543.26,3.04
409010.06,7.08,1.91,175540.02,3.04
409378.67,7.08,1.91,175818.9,3.04
408811.97,7.08,1.9,175126.33,3.03
408760.24,7.08,1.9,175126.33,3.03
408708.52,7.08,1.9,175126.33,3.03
409177.15,7.09,1.91,175042.3,3.03
409125.42,7.09,1.91,175042.3,3.03
408711.63,7.09,1.92,175042.3,3.04
408848.45,7.09,1.92,175042.3,3.04
408796.73,7.09,1.92,175042.23,3.04
408745.01,7.09,1.92,175042.23,3.04
408693.28,7.09,1.92,175190.52,3.04
408641.56,7.09,1.92,175077.42,3.04
408966.92,7.1,1.93,175077.42,3.04
409411.17,7.11,1.94,175077.42,3.04
409359.45,7.11,1.94,174964.32,3.04
409307.72,7.11,1.94,174934.83,3.04
409100.83,7.11,1.94,174958.33,3.04
409049.1,7.11,1.94,174910.22,3.04
409321.51,7.12,1.94,174973.21,3.04
409692.23,7.12,1.95,174973.21,3.04
410219.88,7.13,1.96,174973.28,3.04
410168.16,7.13,1.96,174973.28,3.04
410116.43,7.13,1.96,174973.28,3.04
410116.43,7.13,1.96,174973.28,3.04
410100.32,7.13,1.96,175202.65,3.05
410048.6,7.13,1.96,175202.65,3.05
410048.6,7.13,1.96,175150.31,3.05
409996.88,7.13,1.96,175150.31,3.05
410133.7,7.14,1.97,175150.31,3.05
410081.98,7.14,1.97,175150.31,3.05
410030.25,7.14,1.97,175150.31,3.05
410483.63,7.15,1.97,175150.31,3.05
410431.9,7.15,1.98,175279.79,3.05
410380.18,7.15,1.98,175279.79,3.05
410328.46,7.15,1.98,175279.79,3.05
410781.83,7.16,1.98,175281.83,3.05
410673.28,7.15,1.98,175183.11,3.05
410621.56,7.16,1.98,175202.94,3.05
410569.83,7.16,1.98,175202.94,3.05
410940.55,7.16,1.99,175202.94,3.05
410940.55,7.16,1.99,175092.31,3.05
410888.83,7.16,1.99,175092.31,3.05
411214.19,7.17,2.0,175092.31,3.05
411162.47,7.17,2.0,175092.31,3.05
411606.72,7.18,2.01,175092.46,3.05
412425.66,7.19,2.02,175356.62,3.06
412879.03,7.2,2.03,175483.16,3.06
413249.75,7.21,2.04,175612.34,3.06
413198.03,7.21,2.04,175499.24,3.06
413470.44,7.21,2.04,175499.24,3.06
413939.06,7.22,2.05,175415.21,3.06
414264.43,7.23,2.06,175415.22,3.06
414536.83,7.24,2.06,175415.22,3.06
414536.83,7.24,2.06,175415.22,3.06
414485.11,7.24,2.06,175415.22,3.06
414433.38,7.24,2.06,175415.22,3.06
414381.66,7.24,2.06,175416.56,3.06
414329.94,7.24,2.06,175416.56,3.06
414602.34,7.24,2.07,175480.46,3.07
414550.62,7.24,2.07,175480.46,3.07
414498.89,7.24,2.07,175477.21,3.07
414447.17,7.24,2.07,175456.9,3.07
414584.0,7.25,2.07,175579.51,3.07
414532.27,7.25,2.07,175579.51,3.07
414669.1,7.25,2.08,175579.51,3.07
414805.92,7.25,2.08,175579.51,3.07
415243.26,7.26,2.09,175579.51,3.07
415243.26,7.26,2.09,175579.51,3.07
415613.98,7.27,2.1,175708.69,3.07
415750.8,7.27,2.1,175708.69,3.07
415590.86,7.27,2.1,175442.45,3.07
415212.71,7.27,2.09,174938.43,3.06
415349.54,7.27,2.1,174938.43,3.06
415297.81,7.27,2.1,174938.43,3.06
415766.44,7.28,2.11,174854.4,3.06
415903.26,7.28,2.11,174854.4,3.06
415903.26,7.28,2.11,174741.29,3.06
415851.54,7.28,2.11,174628.19,3.06
416371.77,7.29,2.12,174628.47,3.06
416320.04,7.29,2.12,174520.15,3.06
415957.6,7.29,2.11,174277.87,3.05
415905.87,7.29,2.11,174277.87,3.05
415993.1,7.29,2.12,174254.49,3.05
415941.37,7.29,2.12,174234.17,3.05
416461.6,7.3,2.13,174234.17,3.05
416734.01,7.3,2.13,174234.17,3.05
416682.28,7.31,2.13,174234.17,3.05
416630.56,7.31,2.13,174213.86,3.05
416578.83,7.31,2.13,174213.86,3.06
417117.47,7.32,2.14,174686.39,3.06
417570.85,7.32,2.15,174686.39,3.06
417519.12,7.32,2.15,174686.39,3.06
417889.84,7.33,2.16,174686.39,3.06
418268.53,7.34,2.17,174686.96,3.07
418721.9,7.35,2.17,174813.51,3.07
418054.01,7.34,2.16,174081.93,3.06
418543.55,7.35,2.17,174005.54,3.05
418491.83,7.35,2.17,174005.54,3.05
418388.38,7.35,2.18,174005.73,3.06
417974.59,7.35,2.18,174005.73,3.06
417922.86,7.35,2.18,174025.16,3.06
418195.27,7.36,2.18,174089.06,3.06
418143.55,7.36,2.18,174089.06,3.06
418612.17,7.37,2.19,174005.03,3.06
418560.45,7.37,2.19,174005.03,3.06
418697.28,7.37,2.2,174005.03,3.06
419067.99,7.38,2.21,174005.03,3.06
419214.05,7.38,2.21,174025.22,3.06
419162.33,7.38,2.21,174025.91,3.06
419110.6,7.38,2.21,174025.91,3.06
419563.98,7.39,2.22,174526.15,3.07
420017.35,7.4,2.23,174652.7,3.08
420388.07,7.41,2.23,174643.17,3.08
420336.35,7.41,2.23,174643.17,3.08
420803.57,7.41,2.24,174565.04,3.08
420751.85,7.41,2.24,174565.04,3.08
421029.12,7.42,2.25,175627.39,3.1
421399.84,7.43,2.26,175742.33,3.1
421348.11,7.43,2.26,175629.22,3.1
421484.94,7.43,2.26,175629.22,3.1
421433.22,7.43,2.26,175625.98,3.1
421381.49,7.43,2.26,175625.98,3.1
421329.77,7.43,2.26,175596.49,3.1
421774.02,7.44,2.27,175596.6,3.1
421774.02,7.44,2.27,175483.5,3.1
422211.36,7.45,2.28,175370.4,3.09
422536.72,7.46,2.28,175257.3,3.09
422485.0,7.46,2.28,175236.98,3.09
422433.27,7.46,2.28,175236.98,3.09
422381.55,7.46,2.28,175236.98,3.09
422329.82,7.46,2.29,175557.8,3.1
422329.82,7.46,2.29,175604.14,3.1
422278.1,7.46,2.29,175613.26,3.1
422226.38,7.46,2.29,175613.26,3.1
422174.65,7.46,2.29,175613.26,3.1
422147.95,7.46,2.29,175460.69,3.1
422284.77,7.46,2.29,175529.56,3.1
422812.43,7.47,2.3,175529.56,3.1
423256.68,7.48,2.31,175529.56,3.1
423204.95,7.48,2.31,175526.31,3.1
423153.23,7.48,2.31,175469.32,3.1
423290.06,7.48,2.31,175469.32,3.1
423238.33,7.48,2.31,175469.32,3.1
423186.61,7.49,2.31,175469.32,3.1
423134.88,7.49,2.31,175469.32,3.1
423083.16,7.49,2.31,175469.32,3.1
423031.43,7.49,2.31,175598.35,3.11
423031.43,7.49,2.31,175598.35,3.11
423832.17,7.5,2.33,175782.74,3.11
423780.45,7.5,2.33,175669.64,3.11
423728.72,7.5,2.33,175559.78,3.11
423677.0,7.5,2.33,175539.46,3.11
423949.4,7.51,2.34,175539.73,3.11
423897.68,7.51,2.34,175539.73,3.11
423845.96,7.51,2.34,175539.73,3.11
423794.23,7.51,2.34,175539.73,3.11
423742.51,7.51,2.34,175426.63,3.11
423742.51,7.51,2.34,175313.53,3.11
423690.78,7.51,2.34,175313.53,3.11
423639.06,7.51,2.34,175200.43,3.11
424009.78,7.52,2.35,175485.6,3.11
424380.49,7.53,2.35,175485.6,3.11
424328.77,7.53,2.35,175715.87,3.12
424465.6,7.53,2.36,175715.87,3.12
424413.87,7.53,2.36,175712.63,3.12
424904.39,7.54,2.37,176038.7,3.12
424852.66,7.54,2.37,175925.6,3.12
424800.94,7.54,2.37,175912.58,3.12
424749.21,7.54,2.37,175912.58,3.12
424697.49,7.54,2.37,175828.97,3.12
425068.21,7.55,2.38,175828.97,3.12
425016.48,7.55,2.38,175828.97,3.12
425288.89,7.55,2.38,176070.65,3.13
425237.17,7.55,2.38,176050.34,3.13
425185.44,7.56,2.38,176050.34,3.13
425322.27,7.56,2.39,176050.34,3.13
425692.99,7.57,2.39,176050.34,3.13
426071.67,7.57,2.4,176837.71,3.14
426019.95,7.57,2.4,176837.71,3.14
425968.23,7.57,2.4,176838.08,3.14
425916.5,7.57,2.4,176838.08,3.14
425864.78,7.57,2.4,176838.08,3.15
425527.97,7.57,2.4,176427.84,3.14
425476.25,7.57,2.4,176427.84,3.14
425424.52,7.57,2.4,176427.84,3.14
425135.46,7.57,2.39,176421.28,3.14
425162.62,7.57,2.4,176338.22,3.14
424826.59,7.56,2.39,175831.73,3.13
424963.42,7.57,2.39,175954.34,3.13
424911.69,7.57,2.4,175954.34,3.13
424859.97,7.57,2.4,175924.85,3.13
424996.79,7.57,2.4,176047.47,3.14
424945.07,7.57,2.4,176047.47,3.14
425081.9,7.58,2.4,176228.86,3.14
425407.26,7.58,2.41,176228.86,3.14
425355.54,7.58,2.41,176228.86,3.14
425303.81,7.58,2.41,176228.86,3.14
425303.81,7.58,2.41,176115.76,3.14
425252.09,7.58,2.41,176130.47,3.14
425772.31,7.59,2.42,176226.31,3.14
425922.99,7.6,2.42,175866.94,3.14
425871.26,7.6,2.42,175753.84,3.14
426241.98,7.6,2.43,175753.84,3.14
426695.36,7.61,2.44,175753.84,3.14
426643.63,7.61,2.44,175733.52,3.14
427097.01,7.62,2.45,175733.52,3.14
427233.83,7.63,2.45,175733.52,3.14
427182.11,7.63,2.45,175730.28,3.14
427130.39,7.63,2.45,175727.04,3.14
427509.07,7.63,2.46,175727.04,3.14
427457.35,7.63,2.46,175727.04,3.14
427405.63,7.63,2.46,175727.04,3.14
427776.34,7.64,2.47,175727.04,3.14
427724.62,7.64,2.47,175727.14,3.14
428193.25,7.65,2.48,175643.11,3.14
428141.52,7.65,2.48,175622.79,3.14
428503.68,7.66,2.49,175622.79,3.14
428451.95,7.66,2.49,175622.79,3.14
428400.23,7.66,2.49,175622.79,3.14
428537.05,7.66,2.49,175622.79,3.14
427869.16,7.65,2.48,174891.21,3.13
428231.32,7.66,2.49,174891.33,3.13
428179.59,7.66,2.49,174807.72,3.13
428616.93,7.67,2.5,175331.0,3.14
428565.2,7.67,2.5,175331.0,3.14
428513.48,7.67,2.5,175331.0,3.14
428966.85,7.68,2.51,175331.0,3.14
429103.68,7.68,2.51,175331.0,3.14
428689.89,7.69,2.51,175331.0,3.14
428638.16,7.69,2.51,175327.75,3.14
428586.44,7.69,2.51,175476.05,3.15
428534.71,7.69,2.52,175478.87,3.15
428482.99,7.69,2.52,175475.62,3.15
428431.27,7.69,2.52,175494.79,3.15
428951.49,7.7,2.53,175494.79,3.15
429322.21,7.71,2.53,175494.79,3.15
429118.08,7.7,2.53,175308.76,3.15
429066.36,7.7,2.53,175195.66,3.15
429519.73,7.71,2.54,175195.66,3.15
429890.45,7.72,2.55,175195.66,3.15
429838.72,7.72,2.55,175195.66,3.15
429787.0,7.72,2.55,175082.56,3.14
429923.83,7.72,2.55,175168.5,3.15
430060.65,7.73,2.55,175115.41,3.15
430008.93,7.73,2.55,175115.41,3.15
429957.2,7.73,2.56,175115.41,3.15
429905.48,7.73,2.56,175115.38,3.15
429853.75,7.73,2.56,175119.36,3.15
429802.03,7.73,2.56,175119.36,3.15
429802.03,7.73,2.56,175119.36,3.15
429750.31,7.73,2.56,175071.25,3.15
429887.13,7.73,2.56,175071.25,3.15
430023.96,7.74,2.56,175071.25,3.15
431009.72,7.75,2.58,175513.34,3.16
430958.0,7.76,2.58,175429.73,3.16
430906.27,7.76,2.58,175429.62,3.16
430854.55,7.76,2.58,175381.51,3.16
431225.27,7.76,2.59,175496.46,3.16
431173.54,7.76,2.59,175496.46,3.16
431974.28,7.78,2.61,175680.85,3.16
431922.55,7.78,2.61,175623.85,3.16
431870.83,7.78,2.61,175623.85,3.16
431819.1,7.78,2.61,175623.85,3.16
432272.48,7.79,2.62,175623.85,3.16
432423.15,7.79,2.62,175264.49,3.16
432371.43,7.79,2.62,175265.02,3.16
432319.71,7.79,2.62,175265.02,3.16
432267.98,7.8,2.62,175265.02,3.16
432216.26,7.8,2.62,175155.16,3.16
432353.08,7.8,2.63,175277.78,3.16
432301.36,7.8,2.63,175164.68,3.16
432438.19,7.8,2.63,175287.3,3.16
432891.56,7.81,2.64,175287.32,3.16
432839.84,7.81,2.64,175287.32,3.16
433112.24,7.82,2.65,175287.32,3.16
433060.52,7.82,2.65,175287.32,3.16
433008.79,7.82,2.65,175517.6,3.17
432957.07,7.82,2.65,175514.35,3.17
432743.03,7.82,2.64,175327.08,3.17
432691.3,7.82,2.64,175327.08,3.17
432639.58,7.82,2.64,175327.08,3.17
432072.87,7.81,2.64,174763.77,3.16
432443.59,7.82,2.64,174763.77,3.16
432963.82,7.83,2.65,174763.77,3.16
432912.09,7.83,2.65,174763.77,3.16
432912.09,7.83,2.65,174650.67,3.16
433365.47,7.83,2.66,174745.53,3.16
434184.41,7.85,2.68,175009.69,3.16
434132.69,7.85,2.68,175006.45,3.16
434495.43,7.86,2.69,175006.45,3.16
434632.26,7.86,2.69,175006.45,3.17
434769.09,7.87,2.69,175129.07,3.17
435213.34,7.87,2.7,175129.32,3.17
435240.5,7.88,2.7,175064.79,3.17
435377.32,7.88,2.71,175133.66,3.17
435514.15,7.88,2.71,175256.27,3.17
435514.15,7.88,2.71,175143.17,3.17
435884.87,7.89,2.72,175106.13,3.17
435833.14,7.89,2.72,175106.13,3.17
435781.42,7.89,2.72,175106.13,3.17
435729.69,7.89,2.72,175106.13,3.17
435677.97,7.89,2.72,175106.13,3.17
435814.8,7.9,2.72,175228.75,3.17
435951.62,7.9,2.73,175351.04,3.18
436322.34,7.91,2.73,175480.22,3.18
436647.7,7.91,2.74,175480.37,3.18
436595.98,7.91,2.74,175480.37,3.18
436544.26,7.91,2.74,175479.23,3.18
436914.97,7.92,2.75,175481.88,3.18
436863.25,7.92,2.75,175461.56,3.18
436811.52,7.92,2.75,175499.19,3.18
436759.8,7.92,2.75,175499.19,3.18
436896.63,7.93,2.75,175621.81,3.19
436844.9,7.93,2.75,175508.71,3.18
436793.18,7.93,2.76,175395.6,3.18
436741.45,7.93,2.76,175395.6,3.18
436689.73,7.93,2.76,175395.6,3.18
436689.73,7.93,2.76,175395.6,3.18
437217.38,7.94,2.77,175395.6,3.18
437165.66,7.94,2.77,175460.91,3.19
437113.94,7.94,2.77,175460.91,3.19
437062.21,7.94,2.77,175592.96,3.19
437010.49,7.94,2.77,175592.96,3.19
436958.76,7.94,2.77,175592.96,3.19
437231.17,7.95,2.77,175592.96,3.19
437368.0,7.95,2.78,175661.82,3.19
437316.27,7.95,2.78,175661.82,3.19
437264.55,7.95,2.78,175661.82,3.19
437635.27,7.96,2.79,175661.82,3.19
438013.95,7.97,2.79,175678.94,3.2
437962.23,7.97,2.79,175629.4,3.19
438099.06,7.97,2.8,175629.4,3.2
438047.33,7.97,2.8,175629.4,3.2
438047.33,7.97,2.8,175629.4,3.2
438047.33,7.97,2.8,175629.4,3.2
437995.61,7.97,2.8,175631.76,3.2
438132.43,7.98,2.8,175631.76,3.2
438080.71,7.98,2.8,175521.9,3.2
438028.99,7.98,2.8,175521.9,3.2
437977.26,7.98,2.8,175539.12,3.2
438347.98,7.98,2.81,175539.12,3.2
438296.25,7.98,2.81,175518.66,3.2
438244.53,7.99,2.81,175498.34,3.2
438516.94,7.99,2.82,175498.34,3.2
438465.21,7.99,2.82,175498.34,3.2
438602.04,8.0,2.82,175620.96,3.2
438550.32,8.0,2.82,175508.72,3.2
438550.32,8.0,2.82,175493.92,3.2
438550.32,8.0,2.82,175380.82,3.2
438550.32,8.0,2.82,175494.21,3.2
438687.14,8.0,2.83,175494.21,3.2
438734.63,8.0,2.83,175194.86,3.19
438682.9,8.0,2.83,175194.86,3.2
438631.18,8.0,2.83,175086.54,3.19
438579.45,8.0,2.83,175086.54,3.19
438950.17,8.01,2.84,175086.54,3.19
438743.27,8.01,2.84,175098.56,3.2
438880.1,8.02,2.84,175098.56,3.2
438843.4,8.02,2.84,175065.26,3.2
439296.77,8.02,2.85,175065.26,3.2
439433.6,8.03,2.86,175065.26,3.2
439570.42,8.03,2.86,175251.44,3.2
439707.25,8.04,2.86,175249.28,3.2
439655.52,8.04,2.86,175249.28,3.2
439603.8,8.04,2.86,175219.23,3.2
439552.08,8.04,2.86,175219.23,3.2
439702.75,8.04,2.87,174859.87,3.2
439651.03,8.04,2.87,174859.87,3.2
439599.3,8.04,2.87,174859.87,3.2
439736.13,8.05,2.87,175046.04,3.2
439684.41,8.05,2.87,175046.04,3.2
439821.23,8.05,2.88,175046.04,3.2
439769.51,8.05,2.88,175025.73,3.2
440140.22,8.06,2.89,175025.73,3.2
440140.22,8.06,2.89,175025.73,3.2
440088.5,8.06,2.89,175025.73,3.2
440459.22,8.07,2.89,175025.73,3.21
440407.49,8.07,2.89,175025.73,3.21
440544.32,8.07,2.9,175597.25,3.22
440915.04,8.08,2.9,175597.25,3.22
440348.33,8.07,2.9,175033.94,3.21
440296.61,8.07,2.9,175013.62,3.21
440733.95,8.08,2.91,175013.98,3.21
440437.24,8.07,2.9,174751.81,3.2
440385.52,8.07,2.9,174751.81,3.2
440764.21,8.08,2.91,174751.81,3.2
441134.93,8.09,2.92,174751.81,3.2
441083.2,8.09,2.92,174751.81,3.2
441453.92,8.1,2.92,174871.37,3.21
441402.2,8.1,2.92,174871.37,3.21
441350.47,8.1,2.93,174871.37,3.21
441803.85,8.11,2.93,174871.66,3.21
441752.12,8.11,2.93,174871.66,3.21
441700.4,8.11,2.93,174871.66,3.21
441648.67,8.11,2.94,174871.66,3.21
441785.5,8.11,2.94,174871.66,3.21
441733.78,8.11,2.94,174871.66,3.21
442104.49,8.12,2.95,174871.66,3.21
442578.27,8.13,2.96,174871.66,3.21
442526.54,8.13,2.96,174871.66,3.21
442474.82,8.13,2.96,174871.66,3.21
442474.82,8.13,2.96,174999.29,3.22
442423.09,8.13,2.96,174999.04,3.22
442793.81,8.14,2.97,174999.04,3.22
442742.09,8.14,2.97,174999.04,3.22
442878.91,8.14,2.97,175011.67,3.22
443015.74,8.15,2.97,174618.39,3.21
443386.46,8.15,2.98,174747.57,3.21
443334.73,8.15,2.98,174747.57,3.21
443471.56,8.16,2.99,174870.19,3.22
443608.39,8.16,2.99,174992.8,3.22
443556.66,8.16,2.99,174972.49,3.22
443504.94,8.16,2.99,174972.49,3.22
443504.94,8.16,2.99,174879.7,3.22
443641.76,8.17,2.99,174879.7,3.22
444095.14,8.17,3.0,174879.7,3.22
444043.41,8.18,3.0,174879.7,3.22
444496.79,8.18,3.01,174881.13,3.22
445017.02,8.19,3.02,174881.24,3.22
445017.02,8.19,3.02,174767.58,3.22
444654.57,8.19,3.02,174799.02,3.22
444602.85,8.19,3.02,174799.02,3.22
444739.67,8.19,3.02,174921.63,3.22
445556.91,8.21,3.04,175149.59,3.23
445505.19,8.21,3.04,175036.49,3.23
445453.46,8.21,3.04,175033.24,3.23
445973.69,8.22,3.05,175666.65,3.24
446427.06,8.23,3.06,175666.94,3.24
446375.34,8.23,3.06,175666.94,3.24
446512.16,8.23,3.06,176375.21,3.25
446460.44,8.23,3.06,176345.72,3.25
446408.72,8.23,3.06,176360.43,3.25
446356.99,8.23,3.06,176250.57,3.25
446493.82,8.24,3.07,176345.68,3.25
446855.97,8.25,3.07,176232.58,3.25
446804.25,8.25,3.07,176232.58,3.25
446752.52,8.25,3.07,176232.58,3.25
447221.15,8.26,3.08,176148.55,3.25
447546.51,8.26,3.09,176150.1,3.25
447983.85,8.27,3.1,176150.1,3.25
448437.22,8.28,3.11,176150.1,3.25
448385.5,8.28,3.11,176150.08,3.25
448838.88,8.29,3.12,176150.08,3.25
449377.51,8.3,3.13,176622.62,3.26
449748.23,8.31,3.14,176885.6,3.27
449748.23,8.31,3.14,176885.6,3.27
449696.51,8.31,3.14,176865.28,3.27
449644.78,8.31,3.14,176865.28,3.27
449593.06,8.31,3.14,176865.28,3.27
449729.89,8.31,3.14,176987.9,3.27
449678.16,8.31,3.14,176987.76,3.27
449626.44,8.32,3.14,176984.52,3.27
449763.26,8.32,3.15,177107.14,3.28
449711.54,8.32,3.15,177111.12,3.28
449659.81,8.32,3.15,177054.12,3.28
449608.09,8.32,3.15,177054.12,3.28
449556.37,8.32,3.15,176941.02,3.28
449504.64,8.32,3.15,176876.02,3.27
449488.53,8.32,3.15,177105.39,3.28
449450.66,8.32,3.15,176540.91,3.27
449587.48,8.33,3.16,176626.84,3.27
449587.48,8.33,3.16,176626.84,3.27
449535.76,8.33,3.16,176569.85,3.27
449484.03,8.33,3.16,176569.85,3.27
449432.31,8.33,3.16,176674.7,3.27
449432.31,8.33,3.16,176674.7,3.27
449380.59,8.33,3.16,176561.6,3.27
449751.3,8.34,3.17,176561.6,3.27
449699.58,8.34,3.17,176560.86,3.27
449647.86,8.34,3.17,176557.62,3.27
449647.86,8.34,3.17,176555.66,3.27
449596.13,8.34,3.17,176842.32,3.28
449544.41,8.34,3.17,176955.6,3.28
449492.68,8.34,3.17,176955.31,3.28
449440.96,8.34,3.17,176955.31,3.28
449389.24,8.34,3.17,176845.45,3.28
449909.46,8.35,3.18,176845.45,3.28
450046.29,8.36,3.18,176968.07,3.29
450183.11,8.36,3.19,176968.07,3.29
450636.49,8.37,3.2,177094.62,3.29
451007.21,8.38,3.2,177094.62,3.29
450955.48,8.38,3.2,177094.62,3.29
450917.61,8.38,3.21,176530.13,3.28
450865.88,8.38,3.21,176530.13,3.28
451393.54,8.39,3.22,176530.13,3.28
450894.73,8.38,3.21,175980.91,3.27
450843.01,8.38,3.21,175980.91,3.27
450979.83,8.38,3.21,175980.91,3.27
451453.61,8.39,3.22,175980.95,3.27
451401.88,8.39,3.22,175980.95,3.27
451674.29,8.4,3.23,176394.57,3.28
451622.56,8.4,3.23,176394.57,3.28
451570.84,8.4,3.23,176394.57,3.28
451192.69,8.4,3.22,175890.55,3.27
451563.4,8.4,3.23,175918.94,3.27
452053.92,8.41,3.24,175919.21,3.27
452574.14,8.42,3.25,176793.39,3.29
452724.82,8.43,3.25,176434.02,3.28
452311.03,8.43,3.26,176434.02,3.29
452447.85,8.44,3.26,176433.83,3.29
452396.13,8.44,3.26,176433.83,3.29
452344.4,8.44,3.26,176404.34,3.29
452292.68,8.44,3.27,176404.34,3.29
452624.28,8.44,3.27,176614.54,3.3
452572.56,8.45,3.27,176675.48,3.3
453025.93,8.45,3.28,176802.02,3.3
453396.65,8.46,3.29,177113.44,3.31
453916.87,8.47,3.3,177636.83,3.32
453865.15,8.47,3.3,177643.76,3.32
454235.87,8.48,3.31,177643.76,3.32
454235.87,8.48,3.31,178054.2,3.32
454372.69,8.48,3.31,178041.17,3.32
454320.97,8.48,3.31,178049.6,3.33
455121.7,8.5,3.33,178234.0,3.33
455258.53,8.51,3.33,178280.67,3.33
455206.81,8.51,3.33,178277.43,3.33
455343.63,8.51,3.34,178400.05,3.33
455291.91,8.51,3.34,178400.05,3.33
455240.18,8.51,3.34,178379.73,3.33
455377.01,8.51,3.34,178379.73,3.34
455747.73,8.52,3.35,178664.9,3.34
455884.55,8.53,3.35,178664.9,3.34
455832.83,8.53,3.35,178616.79,3.34
455781.11,8.53,3.35,178616.79,3.34
455729.38,8.53,3.36,178616.79,3.34
456108.07,8.54,3.36,178616.79,3.34
457253.07,8.56,3.39,178995.83,3.35
457201.34,8.56,3.39,178882.72,3.35
457473.75,8.57,3.39,178882.72,3.35
457844.47,8.57,3.4,178883.36,3.35
457792.74,8.57,3.4,178883.36,3.35
457741.02,8.57,3.4,178790.58,3.35
457689.29,8.58,3.4,178808.34,3.35
457637.57,8.58,3.4,178808.33,3.35
457774.4,8.58,3.41,178808.33,3.35
457774.4,8.58,3.41,178808.33,3.35
458145.11,8.59,3.42,178808.33,3.35
458093.39,8.59,3.42,178808.33,3.35
458230.22,8.59,3.42,178808.33,3.35
458367.04,8.6,3.42,178806.19,3.35
458315.32,8.6,3.42,178756.65,3.35
458263.59,8.6,3.42,178756.65,3.35
458414.27,8.6,3.43,178397.28,3.35
458784.99,8.61,3.44,178512.22,3.35
458733.26,8.61,3.44,178399.12,3.35
459186.64,8.62,3.45,178399.41,3.35
459134.91,8.62,3.45,178399.41,3.35
459134.91,8.62,3.45,178399.41,3.35
459505.63,8.63,3.45,178399.62,3.35
459453.91,8.63,3.46,178399.62,3.35
460414.0,8.65,3.47,178852.92,3.36
460476.75,8.65,3.48,178789.81,3.36
460425.03,8.65,3.48,178789.81,3.36
460373.3,8.65,3.48,178789.81,3.36
460321.58,8.65,3.48,178789.81,3.36
460758.91,8.66,3.49,178789.82,3.36
461212.29,8.67,3.5,178789.82,3.36
461160.57,8.67,3.5,178760.33,3.36
461297.39,8.67,3.5,178760.33,3.36
461245.67,8.67,3.5,178647.23,3.36
461382.49,8.68,3.51,178647.23,3.36
461330.77,8.68,3.51,178647.23,3.36
461279.04,8.68,3.51,178647.23,3.36
461649.76,8.69,3.51,178647.23,3.36
461598.04,8.69,3.52,178647.23,3.36
461598.04,8.69,3.52,178534.13,3.36
461734.86,8.69,3.52,178534.13,3.36
461683.14,8.69,3.52,178421.89,3.36
462172.68,8.7,3.53,178295.09,3.36
462120.96,8.7,3.53,178295.12,3.36
461768.52,8.7,3.53,177873.58,3.35
462139.23,8.71,3.53,177873.58,3.35
462087.51,8.71,3.53,177873.58,3.35
462035.79,8.71,3.53,177870.34,3.35
463021.55,8.73,3.55,178312.43,3.36
462969.82,8.73,3.55,178312.31,3.36
463340.54,8.73,3.56,178312.31,3.36
463288.82,8.74,3.56,178312.31,3.36
463237.09,8.74,3.56,178312.31,3.36
463237.09,8.74,3.56,178211.02,3.36
463237.09,8.74,3.56,178211.58,3.36
463185.37,8.74,3.56,178211.58,3.36
463556.09,8.74,3.57,178340.76,3.36
463504.36,8.75,3.57,178367.79,3.37
463452.64,8.75,3.57,178367.79,3.37
463400.91,8.75,3.57,178367.79,3.37
463537.74,8.75,3.58,178367.61,3.37
463486.02,8.75,3.58,178274.83,3.37
464286.75,8.77,3.6,178459.22,3.37
464423.58,8.77,3.6,178459.22,3.37
464059.11,8.77,3.59,178459.22,3.37
464512.48,8.77,3.6,178459.22,3.37
464460.76,8.78,3.6,178459.22,3.37
464409.03,8.78,3.6,178459.19,3.37
464357.31,8.78,3.6,178459.19,3.37
464810.68,8.79,3.61,178461.16,3.37
464947.51,8.79,3.62,178582.89,3.38
464844.06,8.79,3.62,178583.08,3.38
464792.34,8.79,3.62,178469.98,3.38
464740.61,8.79,3.62,178466.74,3.38
464877.44,8.8,3.62,178588.46,3.38
465014.26,8.8,3.63,178719.08,3.38
464962.54,8.8,3.63,178719.08,3.38
464910.82,8.8,3.63,178747.7,3.38
465348.15,8.81,3.64,178748.83,3.38
465296.43,8.81,3.64,178640.51,3.38
465658.58,8.82,3.65,178640.51,3.38
465606.86,8.82,3.65,178640.51,3.38
465743.68,8.82,3.65,178640.51,3.38
465691.96,8.82,3.65,179023.5,3.39
465640.23,8.83,3.65,179023.5,3.39
465777.06,8.83,3.66,179023.5,3.39
465725.34,8.83,3.66,179023.5,3.39
465862.16,8.83,3.66,179209.67,3.4
