ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1240555.15,25.65,5.16,266897.94,5.52
1240350.17,25.65,5.16,266896.13,5.52
1240145.2,25.66,5.16,266894.76,5.52
1240129.0,25.66,5.16,267261.62,5.53
1240112.81,25.66,5.17,267287.66,5.53
1239907.83,25.66,5.17,267322.98,5.53
1239702.85,25.67,5.17,267283.95,5.53
1239497.88,25.67,5.17,267544.0,5.54
1239292.9,25.67,5.17,267544.0,5.54
1239276.71,25.67,5.17,267544.0,5.54
1239604.41,25.68,5.18,267640.28,5.54
1239588.22,25.68,5.19,267640.14,5.55
1239383.24,25.68,5.19,267723.16,5.55
1239781.45,25.69,5.2,267781.29,5.55
1240015.88,25.7,5.2,267781.29,5.55
1239810.91,25.7,5.21,267779.44,5.55
1239605.93,25.7,5.21,267720.45,5.55
1239400.96,25.71,5.21,267784.37,5.55
1239400.96,25.71,5.21,267783.43,5.55
1239384.76,25.71,5.21,267783.43,5.55
1239179.78,25.71,5.21,267798.72,5.56
1238974.81,25.71,5.21,268133.3,5.56
1239034.11,25.71,5.21,268198.09,5.57
1238608.74,25.71,5.21,267550.25,5.55
1238592.54,25.71,5.21,267548.22,5.55
1238592.54,25.71,5.21,267552.25,5.55
1238572.31,25.72,5.22,267574.33,5.56
1238367.33,25.72,5.22,267611.75,5.56
1239184.46,25.74,5.24,268074.46,5.57
1238805.05,25.73,5.23,268058.55,5.57
1239039.48,25.74,5.24,268330.33,5.57
1238834.51,25.74,5.24,268222.64,5.57
1238957.74,25.75,5.25,268222.64,5.57
1239113.67,25.75,5.26,272514.29,5.66
1239441.37,25.76,5.26,272511.06,5.66
1239769.08,25.77,5.27,272660.5,5.67
1239564.11,25.77,5.27,272658.7,5.67
1239564.11,25.77,5.27,272435.85,5.66
1239359.13,25.77,5.27,272495.85,5.67
1239342.94,25.78,5.28,272494.57,5.67
1239137.96,25.78,5.28,273013.88,5.68
1238932.98,25.78,5.28,273008.07,5.68
1238728.01,25.78,5.28,273007.97,5.68
1238711.81,25.78,5.29,273007.97,5.68
1239252.48,25.8,5.3,276070.41,5.75
1239047.51,25.8,5.3,276069.27,5.75
1239047.51,25.8,5.3,276011.88,5.75
1238842.53,25.8,5.3,276015.6,5.75
1238637.56,25.8,5.3,276339.32,5.76
1238621.36,25.8,5.31,277155.87,5.77
1239019.57,25.81,5.32,277763.18,5.79
1238814.59,25.81,5.32,277763.18,5.79
1238404.64,25.82,5.32,277759.95,5.79
1238199.67,25.82,5.32,277604.43,5.79
1238199.67,25.82,5.32,277604.36,5.79
1237994.69,25.82,5.32,277714.2,5.79
1237789.72,25.82,5.32,277712.36,5.79
1237584.74,25.82,5.32,277712.36,5.79
1237568.54,25.82,5.33,277711.2,5.8
1237926.25,25.83,5.34,279782.67,5.84
1238160.68,25.84,5.34,279710.19,5.84
1238144.48,25.85,5.35,279710.19,5.84
1237939.51,25.85,5.35,279710.19,5.84
1237939.51,25.85,5.35,279710.19,5.84
1237734.53,25.85,5.35,282714.79,5.9
1237718.33,25.85,5.35,282601.8,5.9
1237513.36,25.85,5.35,282601.8,5.9
1237308.38,25.85,5.36,282492.32,5.9
1237103.41,25.85,5.36,282691.87,5.91
1237087.21,25.86,5.36,282061.89,5.9
1237304.51,25.87,5.37,284234.68,5.94
1237099.53,25.87,5.37,284234.68,5.94
1237083.34,25.87,5.37,284234.68,5.94
1236878.36,25.87,5.38,284174.04,5.94
1236673.39,25.87,5.38,284170.81,5.95
1236907.82,25.88,5.38,286280.7,5.99
1236611.69,25.88,5.38,285922.04,5.98
1236406.72,25.88,5.38,285923.63,5.99
1236201.74,25.88,5.39,285866.23,5.99
1235996.77,25.88,5.39,285866.23,5.99
1236324.47,25.89,5.39,286042.93,5.99
1236324.47,25.89,5.39,286042.93,5.99
1236833.82,25.91,5.41,286010.69,5.99
1237232.03,25.92,5.42,286549.8,6.0
1237409.33,25.93,5.43,286588.96,6.0
1237409.33,25.93,5.43,286588.96,6.0
1237204.36,25.93,5.43,287031.49,6.01
1236999.38,25.93,5.43,286873.16,6.01
1237233.81,25.93,5.44,286859.85,6.01
1237233.81,25.93,5.44,286783.8,6.01
1237233.81,25.93,5.44,286783.8,6.01
1237233.81,25.93,5.44,286782.23,6.01
1237028.84,25.94,5.44,286724.54,6.01
1237028.84,25.94,5.44,290627.03,6.09
1237356.55,25.94,5.45,290723.31,6.1
1237151.57,25.95,5.45,290721.83,6.1
1236946.59,25.95,5.45,290721.83,6.1
1237069.83,25.95,5.46,290789.69,6.1
1236864.85,25.95,5.46,290787.83,6.1
1236848.66,25.96,5.46,290787.83,6.1
1236643.68,25.96,5.46,290787.83,6.1
1236438.71,25.96,5.46,290880.12,6.11
1236233.73,25.96,5.46,290880.12,6.11
1236467.04,25.97,5.47,290614.29,6.1
1236865.25,25.98,5.48,290613.66,6.1
1236865.25,25.98,5.48,290639.09,6.11
1236660.27,25.98,5.49,290637.29,6.11
1236660.27,25.98,5.49,290639.14,6.11
1236644.07,25.99,5.49,290733.38,6.11
1236644.07,25.99,5.49,290730.21,6.11
1236627.88,25.99,5.49,290728.81,6.11
1236422.9,25.99,5.49,290681.63,6.11
1236657.33,26.0,5.5,290703.26,6.11
1236452.36,26.0,5.5,290703.91,6.11
1236436.16,26.0,5.51,290771.32,6.12
1236559.4,26.01,5.51,290771.32,6.12
1236354.42,26.01,5.51,292545.47,6.15
1236149.44,26.01,5.52,291871.56,6.14
1236149.44,26.01,5.52,291723.56,6.14
1236133.25,26.02,5.52,291723.56,6.14
1235928.27,26.02,5.52,291723.56,6.14
1235723.3,26.02,5.52,292731.59,6.16
1235518.32,26.02,5.52,292853.84,6.17
1235313.34,26.02,5.52,292852.44,6.17
1235108.37,26.02,5.53,292852.44,6.17
1234903.39,26.02,5.53,292779.75,6.17
1234698.42,26.03,5.53,292779.75,6.17
1234493.44,26.03,5.53,293271.43,6.18
1234288.47,26.03,5.53,293271.43,6.18
1234083.49,26.03,5.53,293271.97,6.19
1234807.93,26.04,5.55,293877.55,6.2
1235042.37,26.05,5.55,293995.38,6.2
1235026.17,26.06,5.56,294306.15,6.21
1234821.19,26.06,5.56,294467.02,6.21
1234805.0,26.06,5.56,294467.02,6.21
1234600.02,26.06,5.56,294467.02,6.22
1234395.04,26.06,5.57,294467.02,6.22
1234722.75,26.07,5.57,294469.56,6.22
1234706.56,26.08,5.58,294563.8,6.22
1234940.99,26.08,5.59,294448.21,6.22
1234736.01,26.09,5.59,294547.84,6.22
1234531.04,26.09,5.59,294631.84,6.23
1234531.04,26.09,5.59,294631.84,6.23
1234514.84,26.09,5.59,294630.64,6.23
1234498.64,26.09,5.6,294630.64,6.23
1234119.24,26.09,5.59,294359.87,6.22
1234525.28,26.1,5.6,294388.84,6.22
1234320.3,26.1,5.6,294388.94,6.22
1234115.33,26.1,5.6,294515.38,6.23
1234099.13,26.11,5.61,294561.68,6.23
1233894.16,26.11,5.61,294561.68,6.23
1233894.16,26.11,5.61,294558.54,6.23
1233894.16,26.11,5.61,294558.54,6.23
1233689.18,26.11,5.61,294555.31,6.23
1233812.42,26.11,5.62,294554.25,6.23
1232172.61,26.12,5.63,294552.67,6.24
1232407.04,26.13,5.63,294549.44,6.25
1232202.07,26.13,5.63,294548.28,6.25
1231997.09,26.13,5.64,294544.68,6.25
1231997.09,26.13,5.64,294544.68,6.25
1231792.12,26.13,5.64,294544.68,6.25
1232563.28,26.16,5.66,294358.52,6.25
1231839.32,26.15,5.65,293592.1,6.23
1231634.35,26.15,5.65,293590.03,6.23
1231634.35,26.15,5.65,293590.03,6.23
1231634.35,26.15,5.65,295399.09,6.27
1231429.37,26.15,5.65,295399.09,6.27
1231676.6,26.16,5.66,295104.74,6.27
1231660.41,26.16,5.67,295104.74,6.27
1231988.11,26.17,5.68,295104.74,6.27
1231783.14,26.17,5.68,295120.03,6.27
1231906.37,26.18,5.68,294989.14,6.27
1231890.18,26.18,5.69,294989.14,6.27
1232238.54,26.19,5.7,295192.22,6.27
1232125.43,26.19,5.69,295179.11,6.27
1232248.66,26.2,5.7,295175.88,6.28
1232043.69,26.2,5.7,295182.26,6.28
1232043.69,26.2,5.7,295431.96,6.28
1231838.71,26.2,5.7,295920.06,6.29
1231633.74,26.2,5.7,295938.9,6.3
1231428.76,26.2,5.71,295937.74,6.3
1231223.78,26.2,5.71,295937.74,6.3
1231207.59,26.21,5.71,295912.31,6.3
1231002.61,26.21,5.71,295912.31,6.3
1231237.04,26.22,5.72,295995.24,6.3
1231032.07,26.22,5.72,295995.24,6.3
1231247.67,26.23,5.73,297079.94,6.33
1231042.7,26.23,5.73,297078.11,6.33
1231026.5,26.23,5.73,297259.27,6.33
1230821.52,26.23,5.74,296999.08,6.33
1230944.76,26.24,5.74,297021.69,6.33
1231122.06,26.25,5.75,297393.01,6.34
1231356.49,26.25,5.76,297092.6,6.33
1231151.52,26.26,5.76,297089.37,6.34
1230996.54,26.26,5.76,295107.78,6.29
1230996.54,26.26,5.76,295109.98,6.29
1230996.54,26.26,5.76,295205.19,6.3
1230791.56,26.26,5.76,295146.2,6.3
1230586.58,26.26,5.76,295144.72,6.3
1230570.39,26.26,5.77,295126.71,6.3
1230570.39,26.26,5.77,295133.39,6.3
1230554.19,26.27,5.77,295133.39,6.3
1230349.22,26.27,5.77,295067.35,6.3
1230591.94,26.28,5.78,295064.12,6.3
1230715.17,26.28,5.79,295369.34,6.31
1230979.6,26.29,5.79,294990.02,6.3
1230979.6,26.29,5.79,295103.9,6.3
1230886.21,26.29,5.79,295048.97,6.3
1230681.23,26.29,5.79,295048.97,6.3
1230681.23,26.29,5.79,295047.59,6.3
1230476.26,26.29,5.8,295059.8,6.3
1230271.28,26.29,5.8,294839.35,6.3
1233800.54,26.38,5.88,294989.93,6.31
1233595.56,26.38,5.88,294809.53,6.3
1233595.56,26.38,5.88,295061.09,6.31
1233390.59,26.38,5.88,295045.41,6.31
1233185.61,26.38,5.88,294659.12,6.3
1233583.82,26.39,5.89,295257.9,6.32
1233818.25,26.4,5.9,295257.9,6.32
1233818.25,26.4,5.9,295257.9,6.32
1234052.68,26.4,5.91,295364.7,6.32
1233928.41,26.41,5.91,296502.61,6.35
1234162.84,26.42,5.92,296927.13,6.36
1234162.84,26.42,5.92,296925.47,6.36
1234146.64,26.42,5.92,296925.47,6.36
1234381.07,26.43,5.93,296924.1,6.36
1234176.1,26.43,5.93,296939.38,6.36
1234503.81,26.44,5.94,297461.22,6.37
1234298.83,26.44,5.94,297460.58,6.37
1234298.83,26.44,5.94,297460.58,6.37
1234454.76,26.45,5.95,297285.66,6.37
1234438.56,26.45,5.95,297227.31,6.37
1234438.56,26.45,5.95,297551.04,6.38
1234233.59,26.45,5.95,297549.64,6.38
1234468.02,26.46,5.96,297502.78,6.38
1234451.82,26.46,5.97,297579.92,6.38
1234686.25,26.47,5.97,297578.17,6.38
1234481.27,26.47,5.98,297574.94,6.38
1234481.27,26.47,5.98,297616.5,6.38
1234481.27,26.47,5.98,297616.5,6.38
1234276.3,26.47,5.98,297604.69,6.38
1234276.3,26.47,5.98,297604.69,6.38
1234071.32,26.48,5.98,297604.88,6.38
1233866.35,26.48,5.98,297604.88,6.39
1233850.15,26.48,5.98,297556.02,6.39
1233645.17,26.48,5.98,297552.79,6.39
1233645.17,26.48,5.98,297518.84,6.39
1233440.2,26.48,5.99,297517.36,6.39
1233235.22,26.48,5.99,297543.84,6.39
1233235.22,26.48,5.99,298441.0,6.41
1233030.25,26.49,5.99,298346.8,6.41
1233030.25,26.49,5.99,301432.8,6.47
1233030.25,26.49,5.99,301432.8,6.47
1232821.58,26.49,5.99,300764.14,6.46
1232616.61,26.49,5.99,300765.73,6.46
1233074.81,26.5,6.0,298796.64,6.42
1231435.01,26.51,6.01,298793.41,6.43
1231435.01,26.51,6.01,298793.41,6.43
1231669.44,26.52,6.02,298792.03,6.43
1231464.46,26.52,6.02,298792.03,6.43
1231587.7,26.53,6.03,299108.65,6.44
1231382.72,26.53,6.03,299049.66,6.44
1231366.52,26.53,6.03,298957.38,6.44
1231600.95,26.54,6.04,298984.24,6.44
1231600.95,26.54,6.04,298984.24,6.44
1231600.95,26.54,6.04,298937.55,6.44
1231151.0,26.53,6.04,298380.93,6.43
1231134.8,26.54,6.04,298380.93,6.43
1230929.83,26.54,6.04,298377.69,6.43
1230724.85,26.54,6.04,298374.46,6.43
1230519.88,26.54,6.04,298371.23,6.44
1230503.68,26.55,6.05,298305.55,6.44
1230487.48,26.55,6.05,298305.55,6.44
1230282.51,26.55,6.05,298015.39,6.43
1230077.53,26.55,6.06,297908.61,6.43
1229872.55,26.55,6.06,297906.21,6.43
1229856.36,26.56,6.06,297906.21,6.43
1229840.16,26.56,6.07,297845.38,6.43
1229130.72,26.55,6.06,297093.61,6.42
1229365.16,26.56,6.06,297095.98,6.42
1229160.18,26.56,6.06,296776.82,6.41
1228955.2,26.56,6.07,296991.08,6.42
1229189.63,26.57,6.07,297901.85,6.44
1229189.63,26.57,6.07,297744.91,6.44
1229173.44,26.58,6.08,297743.71,6.44
1228968.46,26.58,6.08,297759.0,6.44
1229008.46,26.58,6.08,298480.14,6.45
1229008.46,26.58,6.08,298478.48,6.45
1229242.89,26.59,6.09,298904.78,6.46
1229037.91,26.59,6.09,300807.15,6.51
1228832.94,26.59,6.09,300789.55,6.51
1228417.81,26.58,6.09,300307.36,6.5
1228212.83,26.59,6.09,300322.65,6.5
1228212.83,26.59,6.09,300346.27,6.5
1228196.63,26.59,6.09,300346.27,6.5
1227991.66,26.59,6.09,300529.04,6.51
1228319.37,26.6,6.1,301557.23,6.53
1228114.39,26.6,6.1,301725.53,6.54
1227909.42,26.6,6.11,301666.55,6.54
1227909.42,26.6,6.11,301666.55,6.54
1226269.61,26.61,6.12,301663.32,6.55
1226064.64,26.61,6.12,301587.05,6.55
1225859.66,26.62,6.12,301855.05,6.55
1225654.68,26.62,6.12,301855.05,6.56
1225449.71,26.62,6.12,301832.42,6.56
1225138.7,26.61,6.12,301550.28,6.55
1225138.7,26.61,6.12,301851.62,6.56
1224933.73,26.62,6.12,301850.43,6.56
1224728.75,26.62,6.12,302018.73,6.56
1224963.18,26.63,6.13,302449.57,6.57
1224758.2,26.63,6.13,302448.17,6.58
1224553.23,26.63,6.13,302819.36,6.58
1224348.25,26.63,6.13,302818.17,6.59
1224143.28,26.63,6.13,302818.17,6.59
1223938.3,26.63,6.13,302797.28,6.59
1224286.66,26.64,6.14,302800.37,6.59
1224081.69,26.64,6.14,302796.8,6.59
1223876.71,26.64,6.15,302795.43,6.59
1223671.73,26.64,6.15,302795.43,6.59
1223466.76,26.65,6.15,302722.74,6.59
1223450.56,26.65,6.15,303092.38,6.6
1223450.56,26.65,6.15,303090.72,6.6
1223684.99,26.66,6.16,304296.86,6.63
1223684.99,26.66,6.16,304296.86,6.63
1223668.8,26.66,6.16,304209.83,6.63
1223463.82,26.66,6.17,304392.61,6.63
1223258.84,26.66,6.17,304391.04,6.64
1223053.87,26.67,6.17,304378.31,6.64
1223053.87,26.67,6.17,304380.07,6.64
1222848.89,26.67,6.17,304378.87,6.64
1222848.89,26.67,6.17,304772.87,6.65
1222848.89,26.67,6.17,304772.87,6.65
1222848.89,26.67,6.17,304769.7,6.65
1222848.89,26.67,6.17,304768.04,6.65
1223083.32,26.68,6.18,304678.48,6.64
1223411.03,26.68,6.19,304677.28,6.65
1223206.06,26.69,6.19,304799.43,6.65
1222909.93,26.69,6.19,304440.77,6.64
1222459.98,26.68,6.18,303884.15,6.63
1222255.0,26.68,6.18,303881.96,6.63
1222050.03,26.68,6.19,303880.1,6.64
1222050.03,26.68,6.19,303813.07,6.63
1221845.05,26.68,6.19,303718.8,6.63
1221845.05,26.68,6.19,303642.54,6.63
1221845.05,26.68,6.19,303642.54,6.63
1221640.07,26.69,6.19,303642.54,6.63
1221409.32,26.68,6.18,303584.04,6.63
1221204.34,26.68,6.19,303582.21,6.63
1220999.37,26.68,6.19,303582.21,6.63
1221233.8,26.69,6.2,303379.0,6.63
1221028.82,26.69,6.2,303410.34,6.63
1220823.85,26.7,6.2,303410.34,6.63
1220648.87,26.7,6.2,303373.48,6.64
1220648.87,26.7,6.2,303773.32,6.64
1220976.58,26.71,6.21,304107.63,6.65
1220771.6,26.71,6.21,304079.56,6.65
1220566.63,26.71,6.21,304078.39,6.65
1220361.65,26.71,6.21,304145.64,6.66
1220156.67,26.71,6.21,304148.05,6.66
1219951.7,26.71,6.22,304075.36,6.66
1219746.72,26.71,6.22,304076.38,6.66
1219746.72,26.71,6.22,304076.38,6.66
1219541.75,26.72,6.22,304744.25,6.68
1219743.51,26.72,6.22,309647.39,6.78
1219538.53,26.72,6.22,309747.19,6.79
1219333.56,26.72,6.23,309439.25,6.78
1219128.58,26.72,6.23,309485.55,6.78
1219343.18,26.73,6.23,309428.15,6.78
1219138.21,26.73,6.24,309421.79,6.79
1219372.64,26.74,6.24,309388.73,6.79
1219167.66,26.74,6.25,309341.55,6.79
1218962.69,26.74,6.25,309339.48,6.79
1218757.71,26.75,6.25,309338.29,6.79
1218552.73,26.75,6.25,309338.29,6.79
1218347.76,26.75,6.25,309249.04,6.79
1218142.78,26.75,6.25,309244.54,6.79
1218142.78,26.75,6.25,309244.54,6.79
1218142.78,26.75,6.25,308721.01,6.78
1217937.81,26.75,6.25,308721.01,6.78
1217937.81,26.75,6.25,308719.35,6.78
1217732.83,26.75,6.26,308717.54,6.78
1217527.86,26.75,6.26,308715.69,6.78
1217681.09,26.76,6.26,308756.46,6.79
1217681.09,26.76,6.26,308756.46,6.79
1217476.11,26.76,6.27,308812.11,6.79
1217476.11,26.76,6.27,308812.11,6.79
1217271.14,26.76,6.27,308810.71,6.79
1217066.16,26.77,6.27,308810.71,6.79
1217062.95,26.77,6.27,309089.91,6.8
1217046.75,26.78,6.28,309021.94,6.8
1217030.55,26.78,6.28,309019.9,6.8
1217245.15,26.79,6.29,308972.73,6.8
1217245.15,26.79,6.29,308972.73,6.8
1217245.15,26.79,6.29,308824.73,6.8
1217245.15,26.79,6.29,308953.9,6.8
1217040.18,26.79,6.29,308855.13,6.8
1217023.98,26.79,6.3,308719.39,6.8
1217023.98,26.79,6.3,309912.99,6.82
1216819.0,26.8,6.3,309912.99,6.82
1217053.44,26.8,6.31,309922.13,6.83
1216848.46,26.8,6.31,309922.13,6.83
1216643.48,26.81,6.31,310508.23,6.84
1217041.7,26.82,6.32,310512.55,6.84
1217025.5,26.82,6.32,310487.12,6.84
1217025.5,26.82,6.32,311890.54,6.87
1217259.93,26.83,6.33,312317.35,6.88
1217054.95,26.83,6.33,312314.11,6.88
1216675.55,26.82,6.33,312102.98,6.88
1216852.85,26.83,6.33,312282.4,6.89
1216852.85,26.83,6.33,312282.4,6.89
1217087.28,26.84,6.34,312282.4,6.89
1216882.31,26.84,6.34,312453.05,6.89
1216727.32,26.84,6.35,316247.61,6.98
1216904.63,26.85,6.35,316464.28,6.98
1216904.63,26.85,6.35,316414.53,6.98
1216699.65,26.85,6.35,316295.92,6.98
1216683.46,26.86,6.36,316295.92,6.98
1216683.46,26.86,6.36,316295.92,6.98
1217011.16,26.87,6.37,316392.2,6.98
1216806.19,26.87,6.37,316917.49,7.0
1216272.23,26.86,6.36,316329.89,6.99
1216678.27,26.87,6.37,316940.99,7.0
1216447.52,26.87,6.37,316670.42,6.99
1216242.54,26.87,6.37,316670.42,7.0
1216242.54,26.87,6.37,316544.41,6.99
1216476.97,26.88,6.38,316543.76,6.99
1218043.45,26.91,6.41,321155.05,7.1
1217838.48,26.91,6.42,321106.29,7.1
1218071.78,26.92,6.43,320851.65,7.09
1218811.94,26.94,6.45,321135.91,7.1
1218606.97,26.94,6.45,321078.51,7.1
1218401.99,26.95,6.45,321075.28,7.1
1218401.99,26.95,6.45,321709.13,7.11
1218525.23,26.95,6.45,321776.63,7.12
1218751.37,26.96,6.46,322520.53,7.13
1218751.37,26.96,6.46,322517.37,7.13
1218751.37,26.96,6.46,322699.66,7.14
1218546.39,26.96,6.46,322807.21,7.14
1218546.39,26.96,6.46,322890.5,7.14
1218789.11,26.97,6.47,322918.3,7.15
1218932.34,26.98,6.48,324108.94,7.17
1218727.37,26.98,6.48,323867.28,7.17
1218522.39,26.98,6.48,323866.7,7.17
1218317.42,26.98,6.48,323778.9,7.17
1218317.42,26.98,6.48,323837.09,7.17
1218158.64,26.98,6.48,323733.96,7.17
1217953.66,26.98,6.48,324065.4,7.18
1217953.66,26.98,6.48,324065.4,7.18
1217953.66,26.98,6.48,324065.4,7.18
1217748.69,26.98,6.48,323984.65,7.18
1218595.81,27.0,6.51,324228.03,7.18
1218994.02,27.01,6.52,324611.95,7.19
1218994.02,27.01,6.52,324611.95,7.19
1219228.45,27.02,6.52,324611.95,7.19
1219023.48,27.02,6.53,324794.95,7.2
1219023.48,27.02,6.53,324737.56,7.2
1219023.48,27.02,6.53,324811.26,7.2
1218818.5,27.03,6.53,324811.26,7.2
1218613.53,27.03,6.53,324738.57,7.2
1218994.82,27.04,6.54,325854.87,7.23
1219237.54,27.04,6.55,325950.13,7.23
1219221.35,27.05,6.55,326040.97,7.23
1220029.89,27.07,6.57,326496.17,7.24
1220029.89,27.07,6.57,326496.17,7.24
1220013.7,27.07,6.57,326406.55,7.24
1219568.62,27.07,6.57,325853.47,7.23
1219363.65,27.07,6.57,326021.33,7.24
1219730.52,27.08,6.58,326037.1,7.24
1219525.55,27.08,6.58,326003.65,7.24
1219525.55,27.08,6.58,326534.41,7.25
1219873.91,27.09,6.59,327199.84,7.27
1219873.91,27.09,6.59,327168.84,7.27
1219327.37,27.08,6.58,326676.0,7.26
1219122.39,27.08,6.59,326676.09,7.26
1218826.27,27.08,6.58,326317.43,7.25
1219060.7,27.09,6.59,326474.83,7.26
1219060.7,27.09,6.59,326480.36,7.26
1219060.7,27.09,6.59,326503.98,7.26
1219060.7,27.09,6.59,326502.32,7.26
1219044.5,27.09,6.6,326502.32,7.26
1218889.52,27.1,6.6,325205.8,7.23
1218873.32,27.1,6.6,325145.65,7.23
1218668.35,27.1,6.61,325123.91,7.23
1218463.37,27.1,6.61,325064.92,7.23
1218447.18,27.11,6.61,324555.31,7.22
1218242.2,27.11,6.61,324554.12,7.22
1218037.22,27.11,6.61,325098.85,7.24
1217832.25,27.11,6.62,325159.83,7.24
1217627.27,27.12,6.62,325158.26,7.24
1217750.51,27.12,6.62,325156.78,7.24
1217734.31,27.13,6.63,325156.78,7.24
1217529.34,27.13,6.63,325156.78,7.24
1217324.36,27.13,6.63,325156.78,7.25
1217308.16,27.13,6.64,325155.41,7.25
1217103.19,27.14,6.64,325155.41,7.25
1217103.19,27.14,6.64,325098.01,7.25
1216928.21,27.14,6.64,324537.49,7.24
1217089.62,27.14,6.64,325228.23,7.25
1217073.42,27.15,6.65,325729.08,7.27
1216868.45,27.15,6.65,325727.71,7.27
1217102.88,27.16,6.66,325727.71,7.27
1216897.9,27.16,6.66,325727.71,7.27
1217132.33,27.16,6.67,325559.69,7.27
1216927.36,27.17,6.67,327654.79,7.31
1216927.36,27.17,6.67,327654.79,7.31
1216722.38,27.17,6.67,327653.3,7.32
1217050.09,27.18,6.68,327716.76,7.32
1217786.74,27.2,6.7,329733.91,7.36
1217581.77,27.2,6.7,330106.11,7.37
1217565.57,27.21,6.71,330010.5,7.37
1217360.6,27.21,6.71,330006.83,7.38
1217421.4,27.21,6.71,329952.28,7.37
1217216.42,27.21,6.71,329890.88,7.38
1217450.85,27.22,6.72,330148.97,7.38
1217856.9,27.23,6.73,330295.38,7.39
1217651.92,27.23,6.73,330609.45,7.39
1217886.35,27.24,6.74,330606.22,7.39
1218214.06,27.25,6.75,330695.38,7.4
1218197.87,27.25,6.76,330695.38,7.4
1218181.67,27.26,6.76,330695.38,7.4
1218884.32,27.27,6.78,331324.46,7.41
1218800.4,27.28,6.78,331168.56,7.41
1218595.43,27.28,6.78,331168.69,7.41
1218390.45,27.28,6.78,331288.29,7.42
1218390.45,27.28,6.78,331246.18,7.42
1218374.26,27.29,6.79,331270.47,7.42
1218374.26,27.29,6.79,331211.49,7.42
1218169.28,27.29,6.79,331211.49,7.42
1218567.49,27.3,6.8,331213.4,7.42
1218523.93,27.3,6.81,331277.72,7.42
1218523.93,27.3,6.81,332433.62,7.45
1218318.95,27.3,6.81,332376.22,7.45
1218318.95,27.3,6.81,332375.06,7.45
1218113.97,27.31,6.81,332255.47,7.45
1217909.0,27.31,6.81,332255.47,7.45
1218143.43,27.32,6.82,332255.47,7.45
1217938.45,27.32,6.82,332255.47,7.45
1217938.45,27.32,6.82,332325.35,7.45
1217733.48,27.32,6.82,332317.61,7.46
1217717.28,27.32,6.83,332317.61,7.46
1217951.71,27.33,6.83,332585.19,7.46
1217746.74,27.33,6.84,332989.67,7.47
1217541.76,27.33,6.84,332979.93,7.48
1217525.56,27.34,6.84,332678.59,7.47
1217759.99,27.35,6.85,333407.81,7.49
1217040.9,27.34,6.84,332694.36,7.47
1217040.9,27.34,6.84,332714.37,7.47
1216642.19,27.33,6.84,332143.87,7.46
1216642.19,27.33,6.84,332175.86,7.46
1216642.19,27.33,6.84,332175.86,7.46
1216625.99,27.34,6.84,332175.86,7.46
1216421.02,27.34,6.84,332149.07,7.47
1216216.04,27.34,6.84,332357.81,7.47
1216011.07,27.34,6.85,332244.59,7.47
1216188.37,27.35,6.85,332616.79,7.48
1216516.08,27.36,6.86,332678.58,7.48
1216223.8,27.36,6.86,332351.05,7.48
1214584.0,27.37,6.87,332347.82,7.49
1214798.6,27.38,6.88,332730.68,7.5
1215033.03,27.38,6.89,332733.58,7.5
1214828.05,27.39,6.89,332391.5,7.49
1214623.07,27.39,6.89,332377.16,7.49
1214623.07,27.39,6.89,332377.16,7.49
1214857.51,27.4,6.9,332375.58,7.5
1214852.97,27.4,6.9,331892.0,7.49
1214648.0,27.4,6.9,331892.0,7.49
1214443.02,27.4,6.91,332724.65,7.51
1214238.05,27.4,6.91,332691.3,7.51
1214472.48,27.41,6.92,332635.18,7.51
1214267.5,27.41,6.92,332888.48,7.52
1214952.97,27.43,6.93,333453.78,7.53
1214748.0,27.43,6.93,333469.06,7.53
1214543.02,27.43,6.94,333517.03,7.53
1214543.02,27.43,6.94,333517.03,7.53
1214666.26,27.44,6.94,333791.15,7.54
1214461.28,27.44,6.94,333837.44,7.54
1214256.31,27.44,6.95,333837.35,7.54
1214470.9,27.45,6.95,333883.95,7.55
1214470.9,27.45,6.95,333883.85,7.55
1214470.9,27.45,6.95,333883.85,7.55
1214265.93,27.45,6.96,333826.46,7.55
1214060.95,27.45,6.96,334834.49,7.57
1214060.95,27.45,6.96,334842.28,7.57
1214295.38,27.46,6.97,334842.28,7.57
1214279.19,27.47,6.97,334840.9,7.57
1214585.5,27.48,6.98,334840.9,7.57
1214913.21,27.49,6.99,334840.9,7.58
1214708.23,27.49,6.99,334783.5,7.58
1214503.26,27.49,6.99,334780.27,7.58
1214503.26,27.49,6.99,334923.27,7.58
1214298.28,27.49,6.99,334578.51,7.57
