ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
1088130.02,99.69,86.12,1079919.85,98.94
1088132.82,99.69,86.12,1079922.3,98.94
1088132.82,99.69,86.12,1079922.3,98.94
1088132.82,99.69,86.12,1079922.3,98.94
1088132.82,99.69,86.12,1079922.3,98.94
1088132.82,99.69,86.12,1079922.3,98.94
1088132.82,99.69,86.12,1079922.3,98.94
1088132.82,99.69,86.12,1079873.02,98.93
1088132.82,99.69,86.12,1079873.02,98.93
1088132.82,99.69,86.12,1079873.02,98.93
1088132.82,99.69,86.12,1079873.02,98.93
1088132.82,99.69,86.12,1079873.02,98.93
1088132.82,99.69,86.12,1079873.02,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1088025.63,99.69,86.12,1079765.82,98.93
1087932.77,99.69,86.13,1079658.19,98.93
1087932.77,99.69,86.13,1079658.19,98.93
1087932.77,99.69,86.13,1079658.19,98.93
1087932.77,99.69,86.13,1079658.19,98.93
1087932.77,99.69,86.13,1079658.19,98.93
1087932.77,99.69,86.13,1079658.19,98.93
1087932.77,99.69,86.13,1079658.19,98.93
1087787.1,99.69,86.13,1079515.33,98.94
1087787.1,99.69,86.13,1079515.33,98.94
1087787.1,99.69,86.13,1079515.33,98.94
1087787.1,99.69,86.13,1079515.33,98.94
1087787.1,99.69,86.13,1079563.67,98.94
1087787.1,99.69,86.13,1079563.67,98.94
1087533.9,99.7,86.13,1079246.34,98.94
1087533.9,99.7,86.13,1079246.34,98.94
1087379.52,99.7,86.13,1079091.95,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087379.52,99.7,86.13,1079043.61,98.94
1087272.32,99.7,86.13,1078935.98,98.94
1087272.32,99.7,86.13,1078935.98,98.94
1087272.32,99.7,86.13,1078935.98,98.94
1087272.32,99.7,86.13,1078987.05,98.94
1087272.32,99.7,86.13,1078987.05,98.94
1087272.32,99.7,86.13,1078987.05,98.94
1087272.32,99.7,86.13,1078987.05,98.94
1087272.32,99.7,86.13,1078963.01,98.94
1087272.32,99.7,86.13,1078963.01,98.94
1087272.32,99.7,86.13,1078963.01,98.94
1087272.32,99.7,86.13,1078963.01,98.94
1087272.32,99.7,86.13,1078963.01,98.94
1087272.32,99.7,86.13,1078971.88,98.94
1087272.32,99.7,86.13,1078971.88,98.94
1087272.32,99.7,86.13,1078971.88,98.94
1087272.32,99.7,86.13,1078978.5,98.94
1087272.32,99.7,86.13,1078978.5,98.94
1087272.32,99.7,86.13,1078978.5,98.94
1087118.23,99.7,86.13,1078824.41,98.94
1087118.23,99.7,86.13,1078824.41,98.94
1087118.23,99.7,86.13,1078824.41,98.94
1087118.23,99.7,86.13,1078824.41,98.94
1087118.23,99.7,86.13,1078824.41,98.94
1087118.23,99.7,86.13,1078797.2,98.94
1087118.23,99.7,86.13,1078797.2,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078713.87,98.94
1087013.85,99.7,86.14,1078713.87,98.94
1087013.85,99.7,86.14,1078713.87,98.94
1087013.85,99.7,86.14,1078713.87,98.94
1087013.85,99.7,86.14,1078713.87,98.94
1087013.85,99.7,86.14,1078713.87,98.94
1087013.85,99.7,86.14,1078713.87,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078701.84,98.94
1087013.85,99.7,86.14,1078754.16,98.94
1087013.85,99.7,86.14,1078754.16,98.94
1087013.85,99.7,86.14,1078754.16,98.94
1087013.85,99.7,86.14,1078744.36,98.94
1087013.85,99.7,86.14,1078716.63,98.94
1087013.85,99.7,86.14,1078716.63,98.94
1087013.85,99.7,86.14,1078716.63,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078731.28,98.94
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078785.82,98.95
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087019.46,99.7,86.14,1078908.88,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078911.5,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087025.07,99.7,86.14,1078884.29,98.96
1087039.11,99.7,86.14,1078886.87,98.96
1086881.92,99.7,86.14,1078750.94,98.96
1086881.92,99.7,86.14,1078750.94,98.96
1086881.92,99.7,86.14,1078750.94,98.96
1086881.92,99.7,86.14,1078750.94,98.96
1086881.92,99.7,86.14,1078750.94,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086724.72,99.7,86.14,1078624.03,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078626.44,98.96
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078553.69,98.95
1086730.34,99.7,86.14,1078633.55,98.96
1086730.34,99.7,86.14,1078633.55,98.96
1086730.34,99.7,86.14,1078633.55,98.96
1086730.34,99.7,86.14,1078633.55,98.96
1086730.34,99.7,86.14,1078633.55,98.96
1086730.34,99.7,86.14,1078631.02,98.96
1086730.34,99.7,86.14,1078631.02,98.96
1086730.34,99.7,86.14,1078631.02,98.96
1086730.34,99.7,86.14,1078494.5,98.95
1086730.34,99.7,86.14,1078647.73,98.96
1086730.34,99.7,86.14,1078647.73,98.96
1086730.34,99.7,86.14,1078647.73,98.96
1086730.34,99.7,86.14,1078647.73,98.96
1086730.34,99.7,86.14,1078647.73,98.96
1086730.34,99.7,86.14,1078620.52,98.96
1086730.34,99.7,86.14,1078620.52,98.96
1086730.34,99.7,86.14,1078620.52,98.96
1086730.34,99.7,86.14,1078769.82,98.97
1086730.34,99.7,86.14,1078769.82,98.97
1086730.34,99.7,86.14,1078769.82,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086413.01,99.7,86.14,1078388.9,98.97
1086424.24,99.71,86.14,1078392.13,98.97
1086424.24,99.71,86.14,1078392.13,98.97
1086424.24,99.71,86.14,1078392.13,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086424.24,99.71,86.14,1078439.95,98.97
1086429.85,99.71,86.14,1078454.59,98.97
1086429.85,99.71,86.14,1078454.59,98.97
1086429.85,99.71,86.14,1078454.59,98.97
1086275.47,99.71,86.14,1078303.01,98.98
1086275.47,99.71,86.14,1078303.01,98.98
1086275.47,99.71,86.14,1078303.01,98.98
1086275.47,99.71,86.14,1078303.01,98.98
1086275.47,99.71,86.14,1078303.01,98.98
1086275.47,99.71,86.14,1078262.86,98.97
1086275.47,99.71,86.14,1078262.86,98.97
1086275.47,99.71,86.14,1078262.86,98.97
1086275.47,99.71,86.14,1078262.86,98.97
1086275.47,99.71,86.14,1078309.95,98.98
1086275.47,99.71,86.14,1078309.95,98.98
1086275.47,99.71,86.14,1078309.95,98.98
1086275.47,99.71,86.14,1078309.95,98.98
1086275.47,99.71,86.14,1078309.95,98.98
1086275.47,99.71,86.14,1078309.95,98.98
1086275.47,99.71,86.14,1078309.95,98.98
1086275.47,99.71,86.14,1078309.95,98.98
1086281.08,99.71,86.14,1078324.59,98.98
1086281.08,99.71,86.14,1078324.59,98.98
1086281.08,99.71,86.14,1078294.45,98.97
1086281.08,99.71,86.14,1078294.45,98.97
1086281.08,99.71,86.14,1078326.55,98.98
1086281.08,99.71,86.14,1078326.55,98.98
1086281.08,99.71,86.14,1078326.55,98.98
1086281.08,99.71,86.14,1078326.55,98.98
1086281.08,99.71,86.14,1078326.55,98.98
1086281.08,99.71,86.14,1078326.55,98.98
1086281.08,99.71,86.14,1078326.55,98.98
1086281.08,99.71,86.14,1078326.55,98.98
1086126.69,99.71,86.14,1078168.96,98.98
1086126.69,99.71,86.14,1078168.96,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1078014.47,98.98
1085969.5,99.71,86.14,1077979.13,98.97
1085876.34,99.71,86.14,1077871.49,98.97
1085876.34,99.71,86.14,1077871.49,98.97
1085876.34,99.71,86.14,1077871.49,98.97
1085876.34,99.71,86.14,1077871.49,98.97
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077906.97,98.98
1085876.34,99.71,86.14,1077871.49,98.97
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077755.12,98.98
1085719.15,99.71,86.14,1077724.97,98.98
1085719.15,99.71,86.14,1077724.97,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085719.15,99.71,86.14,1077757.36,98.98
1085463.28,99.72,86.15,1077501.49,98.98
1085463.28,99.72,86.15,1077501.49,98.98
1085463.28,99.72,86.15,1077501.49,98.98
1085463.28,99.72,86.15,1077501.49,98.98
1085463.28,99.72,86.15,1077501.49,98.98
1085463.28,99.72,86.15,1077501.49,98.98
1085463.28,99.72,86.15,1077479.75,98.98
1085463.28,99.72,86.15,1077479.75,98.98
1085463.28,99.72,86.15,1077479.75,98.98
1085463.28,99.72,86.15,1077479.75,98.98
1085463.28,99.72,86.15,1077504.35,98.98
1085463.28,99.72,86.15,1077504.35,98.98
1085463.28,99.72,86.15,1077504.35,98.98
1085463.28,99.72,86.15,1077504.35,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077346.71,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085306.09,99.72,86.15,1077338.05,98.98
1085319.68,99.72,86.15,1077340.62,98.98
1085319.68,99.72,86.15,1077340.62,98.98
1085319.68,99.72,86.15,1077340.62,98.98
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077370.23,98.99
1085319.68,99.72,86.15,1077543.67,99.0
1085319.68,99.72,86.15,1077543.67,99.0
1085319.68,99.72,86.15,1077543.67,99.0
1085319.68,99.72,86.15,1077543.67,99.0
1085322.49,99.72,86.15,1077547.15,99.0
1085336.52,99.72,86.15,1077552.73,99.0
1085336.52,99.72,86.15,1077552.73,99.0
1085336.52,99.72,86.15,1077552.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085286.52,99.72,86.15,1077502.73,99.0
1085179.33,99.72,86.15,1077405.74,99.0
1085179.33,99.72,86.15,1077405.74,99.0
1085179.33,99.72,86.15,1077405.74,99.0
1085179.33,99.72,86.15,1077405.74,99.0
1085179.33,99.72,86.15,1077591.92,99.02
1085179.33,99.72,86.15,1077591.92,99.02
1085179.33,99.72,86.15,1077591.92,99.02
1085179.33,99.72,86.15,1077591.92,99.02
1085179.33,99.72,86.15,1077591.92,99.02
1085179.33,99.72,86.15,1077591.92,99.02
1085179.33,99.72,86.15,1077591.92,99.02
1085179.33,99.72,86.15,1077587.05,99.02
1085179.33,99.72,86.15,1077587.05,99.02
1085179.33,99.72,86.15,1077587.05,99.02
1085179.33,99.72,86.15,1077587.05,99.02
1085179.33,99.72,86.15,1077587.05,99.02
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
1084862.0,99.72,86.15,1077331.18,99.03
