ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
904916.4,15.3,1.68,190958.84,3.23
904916.4,15.3,1.68,190963.23,3.23
905137.72,15.31,1.69,190962.97,3.23
905459.37,15.31,1.69,190952.89,3.23
905680.69,15.32,1.7,190952.63,3.23
905680.69,15.32,1.7,190838.18,3.23
905732.62,15.32,1.7,190838.3,3.23
905732.62,15.32,1.7,190838.04,3.23
906054.26,15.33,1.71,190840.56,3.23
906275.58,15.33,1.71,190872.33,3.23
906496.91,15.34,1.72,190904.11,3.23
906548.84,15.34,1.72,190874.42,3.23
906412.63,15.34,1.72,190874.16,3.23
906464.56,15.34,1.72,190997.14,3.23
906516.5,15.35,1.73,190997.25,3.23
906516.5,15.35,1.73,190996.99,3.23
906516.5,15.35,1.73,190996.73,3.23
906447.39,15.35,1.73,191079.73,3.24
906311.19,15.35,1.73,191079.47,3.24
906174.98,15.35,1.73,191079.21,3.24
906396.3,15.35,1.73,191078.95,3.24
906617.62,15.36,1.74,191078.69,3.24
906481.42,15.36,1.74,191048.83,3.24
906345.21,15.36,1.74,191048.83,3.24
906209.01,15.36,1.74,191048.83,3.24
906430.33,15.36,1.74,191080.61,3.24
906651.65,15.37,1.75,191080.35,3.24
906651.65,15.37,1.75,190949.93,3.24
906703.58,15.37,1.75,190950.04,3.24
906567.37,15.37,1.75,190949.78,3.24
906317.42,15.37,1.75,190396.78,3.23
906181.21,15.37,1.75,190396.78,3.23
906353.02,15.37,1.75,190396.41,3.23
906574.34,15.38,1.76,190424.48,3.23
906895.98,15.39,1.76,190424.22,3.23
906746.4,15.38,1.76,190342.65,3.23
907014.53,15.39,1.77,190342.39,3.23
907066.46,15.39,1.77,190304.67,3.23
907118.39,15.4,1.77,190304.67,3.23
907893.22,15.41,1.79,190627.09,3.24
908148.28,15.42,1.79,190909.69,3.24
908012.07,15.42,1.8,190909.43,3.24
908183.88,15.42,1.8,190909.17,3.24
908183.88,15.42,1.8,190655.77,3.24
908047.68,15.42,1.8,190844.86,3.24
907911.47,15.42,1.8,191177.31,3.25
907775.27,15.42,1.8,191086.17,3.25
907627.02,15.42,1.8,191326.22,3.25
907882.08,15.43,1.8,191463.01,3.25
907882.08,15.43,1.8,191462.75,3.25
907934.01,15.43,1.81,191585.73,3.26
908202.14,15.43,1.81,191547.49,3.26
908423.46,15.44,1.82,191543.85,3.26
908644.78,15.44,1.82,191543.59,3.26
908816.59,15.45,1.83,191543.59,3.26
908680.39,15.45,1.83,191543.33,3.26
909368.51,15.46,1.84,191620.19,3.26
909232.3,15.46,1.84,191620.19,3.26
909452.58,15.47,1.85,191619.93,3.26
909624.39,15.47,1.85,191619.67,3.26
909330.12,15.47,1.85,191619.67,3.26
909596.47,15.48,1.86,191376.18,3.26
909864.6,15.48,1.86,191375.91,3.26
909864.6,15.48,1.86,191375.65,3.26
909728.39,15.48,1.86,191367.58,3.26
909728.39,15.48,1.86,191367.2,3.26
909728.39,15.48,1.86,191367.2,3.26
909592.19,15.48,1.86,191366.82,3.26
909455.98,15.48,1.86,191236.41,3.26
909319.78,15.48,1.86,191238.42,3.26
909319.78,15.48,1.86,191108.0,3.25
909371.71,15.49,1.87,191230.97,3.26
909427.51,15.49,1.87,190872.8,3.25
909291.3,15.49,1.87,191070.7,3.25
909512.62,15.49,1.87,191119.11,3.26
909564.56,15.5,1.88,191058.6,3.26
909892.15,15.5,1.88,191059.66,3.26
910063.96,15.51,1.89,191140.23,3.26
910063.96,15.51,1.89,190961.05,3.25
909927.75,15.51,1.89,190960.79,3.25
910189.93,15.51,1.89,190961.15,3.25
910241.87,15.52,1.9,191084.12,3.26
910293.8,15.52,1.9,191084.24,3.26
910465.61,15.52,1.9,191517.86,3.27
910733.74,15.53,1.91,191507.36,3.27
910905.55,15.53,1.91,191818.94,3.27
910769.34,15.54,1.91,191688.52,3.27
910990.66,15.54,1.92,191951.3,3.27
911042.6,15.54,1.92,191653.02,3.27
911739.38,15.56,1.94,192087.54,3.28
911603.17,15.56,1.94,192087.28,3.28
911603.17,15.56,1.94,192002.55,3.28
911924.81,15.56,1.94,192002.29,3.28
912246.46,15.57,1.95,192933.33,3.29
912467.78,15.57,1.95,192965.11,3.29
912467.78,15.57,1.95,192969.5,3.29
912519.71,15.58,1.96,193040.62,3.3
912383.5,15.58,1.96,193040.36,3.3
912435.44,15.58,1.96,193163.34,3.3
912299.23,15.58,1.96,193163.34,3.3
912177.73,15.58,1.96,193050.96,3.3
912229.66,15.58,1.96,193050.96,3.3
912229.66,15.58,1.96,193001.86,3.3
912229.66,15.58,1.96,192748.47,3.29
912457.73,15.59,1.97,192749.68,3.29
912457.73,15.59,1.97,192749.68,3.29
912457.73,15.59,1.97,192619.26,3.29
912678.01,15.59,1.97,192618.89,3.29
911588.36,15.6,1.98,192618.89,3.3
911760.17,15.6,1.98,192618.89,3.3
911981.49,15.61,1.99,192618.62,3.3
912033.43,15.61,1.99,192618.74,3.3
912085.36,15.61,1.99,192618.74,3.3
912137.29,15.62,2.0,192618.86,3.3
912001.09,15.62,2.0,192618.86,3.3
912269.21,15.62,2.0,192618.59,3.3
912133.01,15.62,2.0,192488.18,3.3
912454.65,15.63,2.01,192621.46,3.3
912506.58,15.63,2.01,192621.46,3.3
912506.58,15.63,2.01,192491.05,3.3
912558.52,15.63,2.01,192491.16,3.3
912610.45,15.64,2.02,192490.78,3.3
912662.38,15.64,2.02,192490.78,3.3
912883.7,15.65,2.02,192490.52,3.3
912883.7,15.65,2.02,192490.52,3.3
913105.02,15.65,2.03,192522.3,3.3
913326.34,15.66,2.03,192541.2,3.3
913190.14,15.66,2.04,192495.5,3.3
914318.22,15.68,2.05,193315.37,3.31
914498.73,15.68,2.06,193315.37,3.31
914498.73,15.68,2.06,193184.95,3.31
914362.52,15.68,2.06,193184.69,3.31
914362.52,15.68,2.06,193184.69,3.31
914226.32,15.68,2.06,193184.43,3.31
914494.45,15.68,2.06,193184.17,3.31
914494.45,15.68,2.06,193184.17,3.31
914494.45,15.68,2.06,193183.79,3.31
914358.24,15.68,2.06,193183.79,3.31
914165.89,15.68,2.06,192748.49,3.31
914387.21,15.69,2.07,192796.91,3.31
914567.73,15.69,2.07,192796.91,3.31
914619.66,15.7,2.07,192919.89,3.31
915157.22,15.71,2.09,193069.11,3.31
915000.07,15.71,2.08,192735.43,3.31
915221.39,15.71,2.09,192735.43,3.31
915442.71,15.72,2.09,192735.17,3.31
915664.03,15.72,2.1,192734.91,3.31
915664.03,15.72,2.1,192604.49,3.31
915664.03,15.72,2.1,192608.88,3.31
915715.97,15.72,2.1,192609.0,3.31
915937.29,15.73,2.11,192608.74,3.31
916158.61,15.73,2.11,192608.48,3.31
916210.54,15.74,2.12,192608.59,3.31
915953.04,15.73,2.11,192154.49,3.3
916677.08,15.75,2.13,194605.04,3.34
916898.4,15.75,2.13,194604.78,3.34
917119.72,15.76,2.14,194604.52,3.34
917171.65,15.76,2.14,194604.52,3.34
917223.58,15.76,2.14,194788.88,3.35
917683.53,15.77,2.15,195382.35,3.36
917558.63,15.77,2.15,194770.97,3.35
917422.42,15.77,2.15,194760.91,3.35
917286.22,15.77,2.15,195175.42,3.36
917338.15,15.78,2.16,195175.53,3.36
917201.95,15.78,2.16,195179.7,3.36
917253.88,15.78,2.16,195179.7,3.36
917305.81,15.78,2.16,195302.68,3.36
917169.61,15.78,2.16,195172.26,3.36
917033.4,15.79,2.16,195172.26,3.36
917247.97,15.79,2.17,195172.63,3.36
917070.29,15.79,2.17,194797.67,3.35
917122.23,15.79,2.17,194797.78,3.35
916986.02,15.79,2.17,195169.89,3.36
916600.48,15.79,2.17,194672.96,3.35
916600.48,15.79,2.17,194672.96,3.35
916821.8,15.79,2.17,194675.92,3.35
917043.12,15.8,2.18,194675.66,3.35
916498.3,15.8,2.18,194668.85,3.36
916766.43,15.81,2.19,194668.59,3.36
916630.23,15.81,2.19,194669.04,3.36
916851.55,15.81,2.19,194668.78,3.36
916903.48,15.81,2.19,194791.76,3.36
917124.8,15.82,2.2,194791.76,3.36
918252.88,15.84,2.22,195611.62,3.37
918474.2,15.84,2.22,195643.4,3.37
918337.99,15.84,2.22,195778.5,3.38
918389.93,15.85,2.23,195740.78,3.38
918389.93,15.85,2.23,195740.78,3.38
918711.57,15.85,2.23,195740.78,3.38
918711.57,15.85,2.23,195610.36,3.38
918575.36,15.85,2.23,195733.51,3.38
918575.36,15.85,2.23,195603.09,3.38
918796.69,15.86,2.24,195602.71,3.38
919018.01,15.86,2.24,195602.45,3.38
919239.33,15.87,2.25,195602.19,3.38
919103.12,15.87,2.25,195601.93,3.38
918966.92,15.87,2.25,195471.51,3.38
918830.71,15.87,2.25,195471.25,3.38
918850.32,15.87,2.25,196089.81,3.39
918994.57,15.87,2.25,196080.34,3.39
918858.37,15.87,2.25,196080.07,3.39
919030.18,15.88,2.26,196160.65,3.39
919082.11,15.88,2.26,196283.62,3.39
918701.62,15.88,2.26,195680.21,3.38
918753.56,15.88,2.26,195803.18,3.38
918617.35,15.88,2.26,195926.33,3.39
918669.28,15.89,2.27,195926.44,3.39
918972.34,15.89,2.27,196116.82,3.39
919090.74,15.89,2.27,196620.35,3.4
919090.74,15.89,2.27,196624.74,3.4
919312.06,15.9,2.28,196624.48,3.4
919363.99,15.9,2.28,196629.89,3.4
919635.99,15.91,2.29,196489.74,3.4
919857.31,15.91,2.29,196489.48,3.4
919721.11,15.91,2.29,196359.06,3.4
919584.9,15.91,2.29,196228.64,3.4
919636.83,15.92,2.3,196231.23,3.4
919500.63,15.92,2.3,196146.51,3.4
919552.56,15.92,2.3,196146.62,3.4
919772.84,15.93,2.3,196146.36,3.4
919636.63,15.93,2.31,196100.67,3.4
919857.95,15.93,2.31,196132.44,3.4
920126.08,15.94,2.32,196132.18,3.4
920347.4,15.94,2.32,196163.96,3.4
920568.72,15.95,2.33,196163.96,3.4
920538.77,15.95,2.33,195830.96,3.39
920402.56,15.95,2.33,195830.7,3.39
920402.56,15.95,2.33,195830.43,3.39
920266.35,15.95,2.33,195830.43,3.39
921041.19,15.96,2.34,196152.86,3.4
921578.75,15.97,2.35,196302.08,3.4
921800.07,15.98,2.36,196333.86,3.4
921971.88,15.98,2.36,196333.6,3.4
922023.81,15.99,2.37,196456.57,3.41
922195.62,15.99,2.37,196456.31,3.41
922465.06,16.0,2.38,196422.11,3.41
922686.38,16.0,2.38,196421.85,3.41
922392.11,16.0,2.38,196307.4,3.4
922444.04,16.0,2.38,196307.52,3.41
922672.11,16.01,2.39,196307.52,3.41
922724.04,16.01,2.39,196307.64,3.41
922895.85,16.02,2.39,196388.21,3.41
923583.97,16.03,2.41,196465.07,3.41
923635.9,16.03,2.41,196465.07,3.41
923905.34,16.04,2.42,196464.81,3.41
923769.14,16.04,2.42,196440.93,3.41
923632.93,16.04,2.42,196411.08,3.41
923632.93,16.04,2.42,196410.82,3.41
923684.86,16.04,2.42,196636.25,3.42
923548.66,16.04,2.42,196636.25,3.42
923701.72,16.05,2.43,196592.71,3.42
923873.53,16.05,2.43,196595.43,3.42
924094.85,16.06,2.44,196627.21,3.42
924315.13,16.06,2.44,196626.95,3.42
924477.85,16.07,2.44,196627.76,3.42
924529.78,16.07,2.45,196627.87,3.42
924393.57,16.07,2.45,196632.04,3.42
924445.51,16.07,2.45,196632.04,3.42
924309.3,16.07,2.45,196631.23,3.42
924309.3,16.07,2.45,196631.23,3.42
924530.62,16.08,2.46,196816.01,3.42
924751.94,16.08,2.46,196815.75,3.42
924615.74,16.08,2.46,196969.84,3.43
924837.06,16.09,2.47,196969.84,3.43
925158.7,16.09,2.47,197173.97,3.43
925071.18,16.09,2.47,197175.21,3.43
925292.5,16.1,2.48,197175.71,3.43
925348.31,16.1,2.48,196817.54,3.42
925400.24,16.11,2.49,197008.22,3.43
925400.24,16.11,2.49,197008.22,3.43
925400.24,16.11,2.49,197050.13,3.43
925452.17,16.11,2.49,197050.13,3.43
925707.23,16.11,2.49,197051.25,3.43
925994.11,16.12,2.5,196643.75,3.42
925857.9,16.12,2.5,196643.75,3.42
926079.22,16.13,2.51,196643.49,3.42
926079.22,16.13,2.51,196506.95,3.42
926131.16,16.13,2.51,196507.07,3.42
926131.16,16.13,2.51,196506.81,3.42
926352.48,16.14,2.51,196509.56,3.42
926352.48,16.14,2.51,196513.95,3.42
926524.29,16.14,2.52,196513.69,3.42
926388.08,16.14,2.52,196513.43,3.42
926616.15,16.15,2.53,196497.46,3.42
926837.47,16.15,2.53,196528.47,3.42
927058.79,16.16,2.54,196569.86,3.43
927110.72,16.16,2.54,196569.86,3.43
927162.66,16.16,2.54,196692.83,3.43
927218.46,16.17,2.55,196334.66,3.42
927270.39,16.17,2.55,196519.84,3.43
927538.52,16.17,2.55,196509.35,3.43
927806.65,16.18,2.56,196509.08,3.43
927858.58,16.18,2.56,196586.62,3.43
928079.9,16.19,2.57,196586.36,3.43
928334.96,16.19,2.57,196586.36,3.43
928198.75,16.19,2.57,196586.1,3.43
928250.68,16.2,2.58,196586.21,3.43
928518.81,16.2,2.58,197019.43,3.44
928518.81,16.2,2.58,196889.01,3.44
928382.61,16.2,2.58,196889.01,3.44
928246.4,16.2,2.58,196889.01,3.44
928474.47,16.21,2.59,196873.04,3.44
928695.79,16.21,2.59,197558.71,3.45
928747.72,16.22,2.6,197558.71,3.45
929015.85,16.22,2.6,197558.33,3.45
928879.64,16.22,2.6,197840.39,3.46
928879.64,16.22,2.6,197835.74,3.46
929100.96,16.23,2.61,198199.0,3.46
928814.42,16.23,2.61,197981.7,3.46
928866.35,16.23,2.61,197981.82,3.46
928730.14,16.23,2.61,197979.38,3.46
928782.08,16.23,2.61,197978.27,3.46
929003.4,16.24,2.62,197978.01,3.46
929224.72,16.24,2.62,198009.79,3.46
928946.7,16.24,2.62,197798.8,3.46
928810.5,16.24,2.62,197798.54,3.46
928810.5,16.24,2.62,198172.56,3.47
928674.29,16.24,2.62,198153.23,3.47
928902.36,16.25,2.63,198137.26,3.47
928766.15,16.25,2.63,198137.26,3.47
928818.08,16.25,2.63,198137.26,3.47
928870.02,16.25,2.63,198137.26,3.47
928697.81,16.25,2.63,198136.2,3.47
928539.67,16.25,2.63,197882.8,3.46
928760.99,16.25,2.63,198415.69,3.47
928989.06,16.26,2.64,198415.69,3.47
929175.58,16.27,2.64,198550.05,3.48
929227.51,16.27,2.65,198673.02,3.48
929227.51,16.27,2.65,198873.17,3.48
929279.44,16.27,2.65,199433.33,3.49
929547.57,16.28,2.66,199434.79,3.49
929638.73,16.28,2.66,199329.35,3.49
929502.53,16.28,2.66,199260.55,3.49
929723.85,16.29,2.67,199292.33,3.49
929723.85,16.29,2.67,199296.71,3.49
929723.85,16.29,2.67,199296.71,3.49
929945.17,16.29,2.67,199296.34,3.49
930165.44,16.3,2.68,199351.36,3.49
930029.24,16.3,2.68,199351.1,3.49
929893.03,16.3,2.68,199350.84,3.49
930121.1,16.3,2.68,199334.87,3.49
930389.23,16.31,2.69,199336.1,3.49
930253.02,16.31,2.69,199335.83,3.49
930304.96,16.31,2.69,199520.97,3.5
930571.3,16.32,2.7,199254.54,3.49
930435.1,16.32,2.7,199254.16,3.5
930487.03,16.32,2.7,199254.16,3.5
930708.35,16.33,2.71,199253.9,3.5
930929.67,16.33,2.71,199253.64,3.5
931150.99,16.34,2.72,199253.26,3.5
931472.64,16.35,2.72,199243.18,3.5
931336.43,16.35,2.73,199158.46,3.5
931604.56,16.35,2.73,199202.07,3.5
931604.56,16.35,2.73,199202.07,3.5
931604.56,16.35,2.73,199276.55,3.5
931604.56,16.35,2.73,199276.28,3.5
931468.35,16.35,2.73,199276.28,3.5
931524.16,16.36,2.73,198918.11,3.49
931576.09,16.36,2.74,198918.11,3.49
931439.88,16.36,2.74,198917.85,3.49
931661.2,16.36,2.74,198917.59,3.49
931882.52,16.37,2.75,199180.37,3.5
932103.84,16.37,2.75,199179.99,3.5
932103.84,16.37,2.75,199269.32,3.5
931737.14,16.37,2.75,198743.76,3.49
931789.07,16.37,2.75,198866.73,3.49
931652.86,16.37,2.75,198866.36,3.5
931355.34,16.37,2.75,198866.36,3.5
931219.13,16.37,2.75,198866.1,3.5
931082.93,16.37,2.75,198865.83,3.5
930946.72,16.37,2.75,198820.14,3.5
931168.04,16.38,2.76,198867.91,3.5
931031.84,16.38,2.76,198867.65,3.5
931031.84,16.38,2.76,199208.97,3.5
931031.84,16.38,2.76,199078.55,3.5
931083.77,16.38,2.76,199201.53,3.5
931305.09,16.39,2.77,199201.15,3.5
931602.95,16.39,2.77,199201.39,3.51
931654.88,16.4,2.77,199215.73,3.51
931876.2,16.4,2.78,199215.47,3.51
931876.2,16.4,2.78,199085.05,3.5
932197.84,16.41,2.79,199080.4,3.5
932061.64,16.41,2.79,199012.39,3.5
931925.43,16.41,2.79,199012.01,3.5
932146.75,16.41,2.79,199012.01,3.5
932198.69,16.42,2.8,199012.01,3.5
932062.48,16.42,2.8,199012.23,3.51
932290.55,16.42,2.8,199701.72,3.52
932342.48,16.43,2.81,199701.84,3.52
932206.27,16.43,2.81,199701.84,3.52
932378.08,16.43,2.81,199701.59,3.52
932599.41,16.44,2.82,199701.59,3.52
932463.2,16.44,2.82,199881.19,3.52
932515.13,16.44,2.82,199856.91,3.52
932378.93,16.44,2.82,199856.65,3.52
932430.86,16.44,2.82,199856.65,3.52
932652.18,16.45,2.83,199856.65,3.52
932823.99,16.45,2.83,199852.0,3.53
932648.76,16.45,2.83,199835.62,3.53
932700.69,16.45,2.83,199835.25,3.53
932752.62,16.46,2.84,200025.93,3.53
933020.75,16.46,2.84,200025.67,3.53
933029.34,16.47,2.85,199827.91,3.53
933356.93,16.47,2.85,199827.65,3.53
933408.86,16.48,2.86,199950.63,3.53
933272.66,16.48,2.86,199950.25,3.53
933493.98,16.48,2.86,199949.99,3.53
933815.62,16.49,2.87,199939.91,3.53
933679.42,16.49,2.87,199939.65,3.53
933679.42,16.49,2.87,199939.65,3.53
933947.55,16.49,2.87,199929.15,3.53
934168.87,16.5,2.88,199929.6,3.53
934032.66,16.5,2.88,199844.88,3.53
934253.98,16.51,2.88,199979.11,3.53
934117.78,16.51,2.89,200310.48,3.54
934169.71,16.51,2.89,200310.6,3.54
934169.71,16.51,2.89,200225.87,3.54
934391.03,16.51,2.89,200225.87,3.54
934442.96,16.52,2.9,200225.87,3.54
934494.89,16.52,2.9,200297.0,3.54
934546.83,16.52,2.9,200297.11,3.54
934718.64,16.53,2.91,200377.68,3.54
934582.43,16.53,2.91,200377.68,3.54
934803.75,16.54,2.91,200377.31,3.54
934611.4,16.53,2.91,199942.01,3.54
934611.4,16.53,2.91,199924.43,3.54
934475.2,16.53,2.91,199924.88,3.54
934475.2,16.53,2.91,200121.46,3.54
934338.99,16.54,2.91,200102.12,3.54
934390.93,16.54,2.92,200102.24,3.54
934659.05,16.54,2.92,200102.24,3.54
934522.85,16.54,2.92,200102.24,3.54
934844.49,16.55,2.93,200102.24,3.54
934896.42,16.55,2.93,200225.21,3.55
934760.22,16.55,2.93,200224.95,3.55
934812.15,16.56,2.94,200232.08,3.55
934812.15,16.56,2.94,200232.08,3.55
934864.08,16.56,2.94,200355.05,3.55
934916.02,16.56,2.94,200355.17,3.55
934967.95,16.57,2.95,200478.14,3.55
935239.95,16.57,2.95,200337.99,3.55
935103.74,16.57,2.95,200207.57,3.55
935275.55,16.58,2.96,200207.31,3.55
935496.87,16.58,2.96,200239.09,3.55
935766.31,16.59,2.97,200745.4,3.56
935818.24,16.59,2.97,200745.4,3.56
935870.18,16.6,2.98,200745.4,3.56
935870.18,16.6,2.98,200745.03,3.56
935870.18,16.6,2.98,200817.27,3.56
935922.11,16.6,2.98,200817.38,3.56
935974.04,16.6,2.98,200817.38,3.56
936145.85,16.61,2.99,200817.38,3.56
936197.78,16.61,2.99,200940.36,3.57
936249.71,16.62,2.99,200940.36,3.57
936113.51,16.62,3.0,200940.1,3.57
936381.64,16.62,3.0,200929.6,3.57
936115.16,16.62,3.0,200557.17,3.56
936343.22,16.62,3.0,200558.63,3.56
936207.02,16.62,3.0,200489.6,3.56
936207.02,16.62,3.0,200489.34,3.56
936258.95,16.63,3.01,200489.45,3.56
936527.08,16.63,3.01,200489.19,3.56
936827.35,16.64,3.02,200178.21,3.56
936691.14,16.64,3.02,200178.21,3.56
936959.27,16.65,3.03,200167.71,3.56
936823.07,16.65,3.03,200031.17,3.55
936823.07,16.65,3.03,200030.91,3.55
937356.9,16.66,3.04,200059.27,3.56
937220.69,16.66,3.04,199922.73,3.55
937272.62,16.66,3.04,199922.85,3.55
937492.9,16.67,3.05,199923.64,3.55
937714.22,16.67,3.05,199955.41,3.56
937935.54,16.68,3.06,199955.04,3.56
938049.31,16.68,3.06,199832.62,3.55
938101.24,16.69,3.07,199832.62,3.55
938321.52,16.69,3.07,199887.64,3.56
938423.0,16.7,3.08,199720.04,3.55
938144.98,16.69,3.07,199720.04,3.55
938008.78,16.69,3.07,199589.62,3.55
937872.57,16.69,3.07,199589.24,3.55
938093.89,16.7,3.08,200295.29,3.57
937957.69,16.7,3.08,200295.03,3.57
938009.62,16.7,3.08,200418.0,3.57
938784.45,16.72,3.1,200740.42,3.57
938784.45,16.72,3.1,200610.01,3.57
939005.77,16.72,3.1,200609.63,3.57
939273.9,16.73,3.11,200609.25,3.57
939542.03,16.73,3.11,200754.67,3.58
939728.54,16.74,3.12,200633.63,3.57
939784.34,16.74,3.12,200275.46,3.57
939648.14,16.74,3.12,200324.65,3.57
939511.93,16.74,3.12,200324.39,3.57
939563.86,16.75,3.13,200331.7,3.57
939427.66,16.75,3.13,200331.44,3.57
939231.27,16.75,3.13,200211.52,3.57
939095.06,16.75,3.13,200211.26,3.57
939146.99,16.75,3.13,200211.26,3.57
939198.93,16.75,3.13,200211.37,3.57
939426.99,16.76,3.14,200798.07,3.58
939748.64,16.77,3.14,200798.07,3.58
939800.57,16.77,3.15,200797.7,3.58
939664.36,16.77,3.15,200618.64,3.58
939932.49,16.77,3.15,200580.4,3.58
939984.42,16.78,3.16,200703.37,3.58
940205.74,16.78,3.16,200708.41,3.58
940427.06,16.79,3.17,200740.19,3.58
940479.0,16.79,3.17,200740.31,3.58
941058.39,16.8,3.18,201116.63,3.59
941278.66,16.81,3.19,201116.37,3.59
941499.98,16.81,3.19,201116.11,3.59
941363.78,16.81,3.19,201114.66,3.59
941415.71,16.82,3.2,201237.63,3.59
941683.84,16.82,3.2,201237.84,3.6
941905.16,16.83,3.21,201237.58,3.6
941732.67,16.83,3.21,200954.84,3.59
941953.99,16.83,3.21,200954.58,3.59
941953.99,16.83,3.21,200954.58,3.59
942005.92,16.84,3.21,200954.58,3.59
942227.24,16.84,3.22,200954.58,3.59
942091.03,16.84,3.22,200954.32,3.59
941702.81,16.84,3.22,200464.67,3.58
941581.31,16.84,3.22,200352.29,3.58
941753.12,16.84,3.22,200352.03,3.58
941805.05,16.85,3.23,200352.03,3.58
942073.18,16.85,3.23,200352.03,3.58
942073.18,16.85,3.23,200378.0,3.58
942073.18,16.85,3.23,200215.8,3.58
942294.5,16.86,3.24,200215.54,3.58
942158.29,16.86,3.24,200399.15,3.59
942214.09,16.86,3.24,200040.98,3.58
942043.09,16.86,3.24,199768.74,3.58
941978.29,16.86,3.24,199720.2,3.57
942030.22,16.86,3.24,199843.17,3.58
941894.01,16.86,3.24,199842.91,3.58
941757.81,16.87,3.24,199712.49,3.58
941920.53,16.87,3.25,200128.03,3.58
941876.87,16.87,3.25,199963.63,3.58
941928.8,16.87,3.25,200086.61,3.58
942466.36,16.88,3.26,200235.83,3.59
942687.68,16.89,3.27,200370.07,3.59
942739.61,16.89,3.27,200560.75,3.59
942791.54,16.9,3.28,200560.87,3.59
942791.54,16.9,3.28,200560.87,3.59
943143.86,16.9,3.28,200715.9,3.6
943365.18,16.91,3.29,200730.92,3.6
943417.12,16.91,3.29,200849.43,3.6
943417.12,16.91,3.29,200849.43,3.6
943638.44,16.92,3.3,200849.17,3.6
943638.44,16.92,3.3,200796.05,3.6
943859.76,16.92,3.3,200796.05,3.6
944127.89,16.93,3.31,200785.55,3.6
944396.01,16.94,3.31,200785.29,3.6
944447.95,16.94,3.32,200785.29,3.6
944447.95,16.94,3.32,200612.06,3.6
944311.74,16.94,3.32,200608.28,3.6
944533.06,16.94,3.32,200782.54,3.6
944736.7,16.95,3.33,201064.45,3.61
944958.02,16.95,3.33,201096.22,3.61
944821.81,16.95,3.33,201050.53,3.61
945043.13,16.96,3.34,201827.52,3.62
944906.93,16.96,3.34,201827.52,3.62
944770.72,16.96,3.34,201827.26,3.62
944634.52,16.96,3.34,201827.26,3.62
944686.45,16.97,3.34,201826.88,3.62
944906.73,16.97,3.35,201846.88,3.63
944770.52,16.97,3.35,201846.88,3.63
944951.03,16.98,3.35,201846.88,3.63
945122.84,16.98,3.36,201846.62,3.63
945174.78,16.98,3.36,201548.33,3.62
945176.47,16.99,3.36,201353.42,3.62
945426.76,16.99,3.37,201377.67,3.62
945648.08,17.0,3.38,201377.41,3.62
945819.89,17.0,3.38,201377.41,3.62
945871.83,17.0,3.38,201377.52,3.62
946093.15,17.01,3.39,201377.52,3.62
946314.47,17.02,3.4,201377.15,3.62
946366.4,17.02,3.4,201377.26,3.62
946366.4,17.02,3.4,201377.26,3.62
946366.4,17.02,3.4,201530.05,3.62
946170.01,17.02,3.4,201530.05,3.62
946170.01,17.02,3.4,201530.05,3.62
946391.33,17.02,3.4,201561.82,3.63
946255.12,17.02,3.4,201488.05,3.62
946118.92,17.02,3.4,201488.05,3.63
946118.92,17.02,3.4,201512.25,3.63
946340.24,17.03,3.41,201511.88,3.63
947187.81,17.05,3.43,201543.2,3.63
946642.99,17.05,3.43,201605.2,3.63
946844.85,17.05,3.43,201606.7,3.63
947072.92,17.06,3.44,201232.63,3.62
947244.73,17.06,3.44,201232.37,3.62
947108.52,17.06,3.44,201232.11,3.63
947160.46,17.07,3.45,201232.11,3.63
947212.39,17.07,3.45,201355.09,3.63
946924.86,17.07,3.45,201219.74,3.63
946924.86,17.07,3.45,201089.32,3.62
946788.66,17.07,3.45,201089.32,3.62
947326.22,17.08,3.46,201238.55,3.63
947378.15,17.08,3.46,201238.66,3.63
947705.74,17.09,3.47,201427.06,3.63
947705.74,17.09,3.47,201478.8,3.63
947757.67,17.09,3.47,201478.8,3.63
947978.99,17.1,3.48,201486.82,3.63
947842.79,17.1,3.48,201486.82,3.63
947548.51,17.09,3.47,201184.71,3.63
947768.79,17.1,3.48,201599.83,3.64
947632.59,17.1,3.48,201599.57,3.64
947684.52,17.1,3.48,201616.65,3.64
947905.84,17.11,3.49,202249.91,3.65
947769.63,17.11,3.49,202342.64,3.65
949457.75,17.14,3.52,203419.51,3.67
949725.88,17.15,3.53,203425.49,3.67
949912.4,17.15,3.53,203559.84,3.68
949776.19,17.15,3.53,203540.5,3.68
949948.0,17.16,3.54,203540.24,3.68
949948.0,17.16,3.54,203540.24,3.68
949999.94,17.16,3.54,203540.24,3.68
950051.87,17.16,3.54,203540.92,3.68
