ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
992977.79,25.95,12.36,358034.68,9.36
992841.83,25.95,12.36,358034.68,9.36
994186.67,26.0,12.4,358907.86,9.38
994186.67,26.0,12.4,359181.45,9.39
994050.71,26.0,12.4,359120.45,9.39
994050.71,26.0,12.4,359120.45,9.39
994385.25,26.01,12.41,359120.48,9.39
994044.75,26.01,12.41,358854.63,9.39
994313.58,26.02,12.42,358830.78,9.39
994313.58,26.02,12.42,358830.78,9.39
994582.4,26.03,12.43,358830.78,9.39
994446.44,26.03,12.43,358829.26,9.39
994715.27,26.04,12.44,358891.25,9.4
994898.98,26.05,12.45,358964.02,9.4
995295.79,26.06,12.46,358777.9,9.39
995159.83,26.06,12.47,358743.73,9.4
995023.87,26.07,12.47,358736.62,9.4
995075.56,26.07,12.48,358736.62,9.4
994939.6,26.08,12.48,358744.35,9.4
995343.32,26.09,12.49,358729.16,9.4
995207.36,26.09,12.5,358455.96,9.4
995259.05,26.1,12.5,358455.96,9.4
995123.09,26.1,12.51,358456.0,9.4
994987.13,26.11,12.51,358456.0,9.41
994987.13,26.11,12.51,358439.14,9.4
995255.96,26.12,12.52,358418.52,9.41
995524.78,26.13,12.53,358211.18,9.4
995859.32,26.14,12.54,358476.13,9.41
995514.53,26.13,12.54,358267.09,9.4
995378.57,26.14,12.54,358250.13,9.41
995430.26,26.14,12.55,358743.74,9.42
995294.3,26.15,12.55,358738.79,9.42
995158.34,26.15,12.55,358693.59,9.43
995158.34,26.15,12.55,358695.83,9.43
995158.34,26.15,12.55,358846.16,9.43
995022.38,26.15,12.56,358705.1,9.43
995356.92,26.16,12.57,359112.36,9.44
995220.96,26.17,12.57,359089.85,9.44
995085.0,26.17,12.57,359089.85,9.44
994949.04,26.17,12.58,359065.47,9.45
994949.04,26.17,12.58,359120.55,9.45
994949.04,26.17,12.58,359120.55,9.45
994813.08,26.18,12.58,359124.34,9.45
994996.79,26.19,12.59,359334.49,9.46
995048.48,26.19,12.6,361109.31,9.51
994516.36,26.19,12.59,360324.92,9.49
994171.58,26.18,12.58,360315.29,9.49
994440.4,26.19,12.59,360382.91,9.49
994624.11,26.2,12.6,360407.13,9.49
994675.81,26.21,12.61,360332.49,9.49
995079.53,26.22,12.62,360606.26,9.5
995079.53,26.22,12.62,360464.2,9.5
995483.25,26.23,12.63,360466.83,9.5
995817.79,26.24,12.65,360447.55,9.5
996086.61,26.25,12.66,360447.55,9.5
996270.32,26.26,12.67,360674.62,9.51
996270.32,26.26,12.67,360685.67,9.51
996270.32,26.26,12.67,360685.67,9.51
996134.36,26.26,12.67,360685.67,9.51
996134.36,26.26,12.67,360742.03,9.51
996186.06,26.27,12.68,360599.85,9.51
996369.77,26.28,12.68,360599.85,9.51
996369.77,26.28,12.68,360599.85,9.51
996421.46,26.29,12.69,360572.78,9.51
996421.46,26.29,12.69,360545.43,9.51
996690.28,26.3,12.7,361342.26,9.53
996554.32,26.3,12.71,361582.37,9.54
996591.74,26.31,12.71,361572.24,9.55
996455.78,26.31,12.72,361562.22,9.55
996507.47,26.32,12.72,361529.79,9.55
996371.51,26.32,12.73,362075.81,9.57
996371.51,26.32,12.73,362256.1,9.57
996174.9,26.32,12.72,361891.52,9.56
996038.94,26.32,12.73,362120.49,9.57
995775.85,26.32,12.72,361800.31,9.56
995827.54,26.33,12.73,361802.28,9.57
996162.07,26.34,12.74,361802.42,9.57
996026.11,26.34,12.75,361970.75,9.57
995890.15,26.34,12.75,362423.66,9.59
995754.19,26.35,12.75,362475.08,9.59
995754.19,26.35,12.75,362475.08,9.59
995738.16,26.35,12.76,362859.86,9.6
996006.99,26.36,12.77,362893.89,9.61
996275.81,26.37,12.78,362893.93,9.61
996275.81,26.37,12.78,363143.8,9.61
996139.85,26.38,12.78,363173.02,9.62
996408.68,26.39,12.79,363169.59,9.62
996272.72,26.39,12.8,363123.81,9.62
996592.93,26.4,12.8,363188.36,9.62
998885.41,26.47,12.87,363784.65,9.64
999069.12,26.48,12.88,364528.58,9.66
998933.16,26.48,12.88,364526.69,9.66
998933.16,26.48,12.88,364526.69,9.66
999205.2,26.49,12.89,364804.86,9.67
999069.24,26.49,12.9,365036.66,9.68
999472.96,26.51,12.91,365474.96,9.69
999366.6,26.5,12.91,365436.07,9.69
999230.64,26.51,12.91,365436.07,9.69
998692.79,26.5,12.9,364849.5,9.68
998316.62,26.5,12.9,364424.2,9.67
997969.69,26.49,12.9,364422.19,9.67
997627.27,26.49,12.89,364075.03,9.67
997429.89,26.48,12.89,363945.47,9.66
997698.71,26.49,12.9,364084.22,9.67
997799.94,26.5,12.9,364152.58,9.67
997799.94,26.5,12.9,364144.44,9.67
997663.98,26.5,12.91,364144.75,9.67
997400.9,26.5,12.9,365149.24,9.7
997804.62,26.51,12.91,364997.62,9.7
998139.15,26.52,12.93,365002.42,9.7
997876.06,26.52,12.92,365002.42,9.7
998108.11,26.53,12.93,365087.04,9.7
998376.93,26.54,12.94,365336.47,9.71
998428.62,26.54,12.95,365341.73,9.71
998292.66,26.55,12.95,365385.22,9.72
998569.13,26.56,12.96,365385.22,9.72
998620.82,26.56,12.97,365385.22,9.72
998620.82,26.56,12.97,365225.83,9.72
998672.51,26.57,12.98,365217.02,9.72
1001633.07,26.65,13.06,365496.69,9.73
1001684.76,26.66,13.07,365400.56,9.73
1002019.91,26.67,13.08,367355.26,9.78
1002347.75,26.68,13.09,367355.26,9.78
1002211.79,26.69,13.09,368477.29,9.81
1002075.83,26.69,13.09,368477.55,9.81
1002075.83,26.69,13.09,368477.55,9.81
1001939.87,26.69,13.1,368636.43,9.82
1001803.91,26.7,13.1,368965.45,9.83
1001855.6,26.7,13.11,369296.98,9.84
1001907.3,26.71,13.11,369296.98,9.85
1001572.51,26.71,13.11,369237.58,9.85
1001568.39,26.71,13.12,372184.27,9.93
1001620.08,26.72,13.12,372183.34,9.93
1001818.05,26.73,13.13,372101.49,9.93
1001682.09,26.73,13.14,372102.06,9.93
1002009.93,26.74,13.15,372262.06,9.94
1001873.97,26.75,13.15,372238.93,9.94
1002142.79,26.76,13.16,373502.05,9.97
1002142.79,26.76,13.16,373526.66,9.97
1002142.79,26.76,13.16,373423.75,9.97
1002523.63,26.77,13.18,374104.45,9.99
1002792.46,26.78,13.19,374418.97,10.0
1002656.5,26.79,13.19,374418.97,10.0
1002520.54,26.79,13.2,374355.51,10.0
1002756.31,26.8,13.21,374359.3,10.01
1003028.34,26.81,13.22,374336.04,10.01
1003396.05,26.83,13.23,376854.45,10.08
1003275.02,26.83,13.23,377733.07,10.1
1003139.06,26.83,13.24,377698.9,10.1
1003190.75,26.84,13.25,377698.08,10.11
1003054.79,26.85,13.25,377671.63,10.11
1003106.49,26.85,13.26,378173.33,10.12
1002643.72,26.85,13.25,377637.44,10.11
1002695.42,26.85,13.26,377637.62,10.11
1002747.11,26.86,13.26,377637.8,10.12
1002611.15,26.86,13.27,378080.36,10.13
1002611.15,26.86,13.27,378024.12,10.13
1002490.12,26.87,13.27,378197.32,10.14
1002145.34,26.86,13.27,377896.5,10.13
1002414.16,26.87,13.28,378032.13,10.13
1002540.93,26.88,13.29,377812.2,10.13
1002404.97,26.89,13.29,377793.35,10.13
1002456.67,26.89,13.3,377793.35,10.14
1004906.62,26.96,13.36,383871.65,10.3
1004770.66,26.96,13.37,383872.69,10.3
1005042.69,26.97,13.38,383925.09,10.3
1005094.38,26.98,13.39,383925.09,10.31
1005491.19,26.99,13.4,383927.55,10.31
1005291.52,26.99,13.39,383771.79,10.3
1005343.21,27.0,13.4,383758.81,10.31
1005008.42,26.99,13.4,383418.36,10.3
1005060.11,27.0,13.4,383409.8,10.3
1005060.11,27.0,13.4,383409.76,10.3
1005111.81,27.01,13.41,383409.76,10.3
1005380.63,27.02,13.42,383701.75,10.31
1005183.25,27.01,13.42,383471.41,10.31
1005047.29,27.02,13.42,383488.46,10.31
1005047.29,27.02,13.42,383633.19,10.31
1005381.82,27.03,13.43,384059.39,10.33
1004294.15,27.06,13.46,384059.2,10.35
1004588.73,27.07,13.47,384153.77,10.35
1004452.77,27.07,13.47,384070.48,10.35
1004504.46,27.08,13.48,384070.48,10.35
1004960.47,27.09,13.5,383947.11,10.35
1005221.66,27.1,13.51,383956.46,10.35
1005490.49,27.11,13.52,383935.94,10.35
1005759.31,27.12,13.53,383975.23,10.36
1005759.31,27.12,13.53,383975.23,10.36
1005995.08,27.13,13.54,383975.23,10.36
1005859.12,27.14,13.54,384420.76,10.37
1005723.16,27.14,13.55,384439.31,10.37
1005774.85,27.15,13.55,384439.31,10.38
1006884.36,27.19,13.59,387849.55,10.47
1006748.4,27.19,13.59,387958.75,10.48
1007017.22,27.2,13.6,387958.75,10.48
1007017.22,27.2,13.6,387958.75,10.48
1007068.91,27.21,13.61,387957.79,10.48
1006932.95,27.21,13.62,388280.98,10.49
1007168.72,27.22,13.63,388317.49,10.5
1007220.41,27.23,13.63,388311.69,10.5
1006875.63,27.22,13.63,388050.48,10.49
1006739.67,27.23,13.63,388051.19,10.5
1006791.36,27.24,13.64,388050.47,10.5
1007188.17,27.25,13.65,388325.3,10.51
1007591.89,27.26,13.66,388373.05,10.51
1007455.93,27.26,13.67,388379.0,10.51
1007111.14,27.26,13.66,388372.13,10.51
1006975.18,27.26,13.67,388235.82,10.51
1006839.22,27.27,13.67,388224.56,10.51
1007022.94,27.28,13.68,388225.57,10.52
1006881.25,27.27,13.68,388219.51,10.52
1007215.78,27.29,13.69,388244.28,10.52
1007079.82,27.29,13.69,388250.03,10.52
1006943.87,27.29,13.7,388195.45,10.52
1006995.56,27.3,13.7,388427.7,10.53
1007047.25,27.31,13.71,388342.18,10.53
1007316.07,27.32,13.72,388341.98,10.53
1007195.05,27.32,13.73,389156.76,10.56
1008442.27,27.36,13.76,389259.8,10.56
1008306.31,27.36,13.77,389415.14,10.57
1008542.08,27.37,13.78,389966.73,10.58
1008593.77,27.38,13.78,389966.73,10.59
1008457.81,27.38,13.79,389963.69,10.59
1008509.5,27.39,13.8,390497.8,10.61
1008231.5,27.39,13.79,390275.63,10.6
1008500.33,27.4,13.8,390671.54,10.61
1008500.33,27.4,13.8,390649.08,10.61
1008855.62,27.41,13.81,390651.59,10.61
1008719.66,27.41,13.82,390646.41,10.62
1008066.9,27.4,13.81,389891.03,10.6
1008463.7,27.41,13.82,390867.96,10.63
1008521.28,27.42,13.83,390690.29,10.62
1008855.81,27.43,13.84,390697.67,10.62
1008719.85,27.44,13.84,390787.19,10.63
1008583.89,27.44,13.85,390786.61,10.63
1008239.11,27.44,13.84,390765.45,10.63
1008290.8,27.44,13.85,390736.78,10.63
1008154.84,27.45,13.85,390713.35,10.64
1007704.15,27.44,13.84,390175.33,10.62
1007755.84,27.45,13.85,390161.04,10.63
1007991.61,27.46,13.86,390161.04,10.63
1008086.82,27.47,13.87,389288.84,10.61
1008270.53,27.48,13.88,390236.67,10.63
1008231.65,27.48,13.89,390375.17,10.64
1008294.41,27.49,13.9,389990.62,10.63
1008478.13,27.5,13.91,389993.99,10.64
1008454.14,27.5,13.91,389984.96,10.64
1008689.91,27.51,13.92,389984.96,10.64
1008958.73,27.52,13.93,389984.96,10.64
1008958.73,27.52,13.93,389901.66,10.64
1009272.51,27.53,13.94,390280.96,10.65
1009136.55,27.54,13.94,390280.96,10.65
1009136.55,27.54,13.94,390450.85,10.66
1009320.26,27.55,13.95,390489.87,10.66
1009184.3,27.55,13.96,390483.95,10.66
1008921.21,27.55,13.95,390482.62,10.66
1008972.9,27.56,13.96,390466.28,10.66
1008836.94,27.56,13.96,390396.86,10.67
1008836.94,27.56,13.96,390396.86,10.67
1008846.6,27.57,13.97,392771.36,10.73
1008898.29,27.58,13.98,392772.93,10.74
1008762.33,27.58,13.98,392917.37,10.74
1008814.02,27.59,13.99,392917.37,10.74
1008678.06,27.59,13.99,392914.91,10.75
1008542.11,27.59,14.0,393153.14,10.76
1008593.8,27.6,14.01,393152.83,10.76
1008928.33,27.61,14.02,393154.32,10.76
1008792.37,27.62,14.02,393306.22,10.77
1009189.17,27.63,14.03,393306.22,10.77
1009189.17,27.63,14.03,393874.17,10.78
1008926.09,27.63,14.03,393425.02,10.77
1009253.93,27.64,14.04,393430.91,10.77
1009117.97,27.64,14.05,393384.88,10.78
1008982.01,27.65,14.05,393384.88,10.78
1009332.97,27.66,14.06,393384.88,10.78
1009197.01,27.66,14.06,393415.46,10.78
1009061.05,27.66,14.07,393354.76,10.78
1009329.88,27.67,14.08,395758.8,10.85
1009381.57,27.68,14.09,395771.41,10.85
1009245.61,27.69,14.09,395771.17,10.86
1009514.43,27.7,14.1,395802.84,10.86
1009783.26,27.71,14.11,395812.82,10.86
1010052.08,27.72,14.12,395805.89,10.86
1009916.12,27.72,14.13,395791.11,10.86
1010184.95,27.73,14.14,395791.11,10.87
1009988.33,27.73,14.13,395558.92,10.86
1010040.03,27.74,14.14,395558.92,10.86
1010969.4,27.77,14.17,395428.47,10.86
1010833.44,27.77,14.18,395457.32,10.87
1010697.48,27.78,14.18,395584.11,10.87
1010881.19,27.79,14.19,395579.31,10.87
1011150.02,27.8,14.2,396444.78,10.9
1011150.02,27.8,14.2,396511.42,10.9
1010952.64,27.8,14.2,396103.31,10.89
1010816.68,27.8,14.2,396032.3,10.89
1010868.37,27.81,14.21,396155.41,10.9
1010533.58,27.8,14.21,395794.3,10.89
1010397.62,27.81,14.21,395794.3,10.89
1010429.23,27.81,14.22,395558.67,10.89
1010293.27,27.82,14.22,395549.03,10.89
1010157.31,27.82,14.22,395548.61,10.89
1010157.31,27.82,14.22,395548.61,10.89
1010209.0,27.83,14.23,395561.24,10.9
1009826.32,27.82,14.23,395418.54,10.89
1009878.01,27.83,14.23,395418.54,10.9
1010274.82,27.84,14.25,395408.26,10.9
1010138.86,27.85,14.25,395407.43,10.9
1010025.3,27.85,14.26,395261.52,10.9
1009889.34,27.86,14.26,395258.43,10.9
1010158.17,27.87,14.27,395487.99,10.91
1010554.97,27.88,14.28,395971.61,10.92
1010827.01,27.89,14.3,396099.76,10.93
1010878.7,27.9,14.3,397177.7,10.96
1010930.39,27.91,14.31,397177.7,10.96
1010930.39,27.91,14.31,397234.62,10.97
1010794.43,27.91,14.31,397113.25,10.97
1010794.43,27.91,14.31,397121.63,10.97
1010550.46,27.91,14.31,397187.12,10.97
1010408.78,27.91,14.31,396985.11,10.96
1010272.82,27.91,14.31,396987.67,10.97
1010136.86,27.91,14.32,396971.61,10.97
1010000.9,27.92,14.32,396996.87,10.97
1009711.23,27.91,14.32,396789.93,10.97
1009575.27,27.92,14.32,397154.3,10.98
1009575.27,27.92,14.32,397191.28,10.98
1009240.48,27.91,14.31,396928.56,10.98
1009104.52,27.91,14.32,396985.54,10.98
1009340.29,27.93,14.33,397122.36,10.99
1009592.13,27.94,14.34,397041.24,10.99
1009926.66,27.95,14.36,397383.2,11.0
1009978.35,27.96,14.36,397383.2,11.0
1008890.67,27.99,14.4,397383.0,11.03
1009225.21,28.0,14.41,397374.83,11.03
1009225.21,28.0,14.41,397275.35,11.02
1009225.21,28.0,14.41,397293.63,11.02
1009089.25,28.01,14.41,397309.38,11.03
1009140.94,28.02,14.42,397298.38,11.03
1009004.98,28.02,14.42,397297.6,11.03
1008869.02,28.02,14.43,397670.63,11.05
1009104.79,28.03,14.44,397827.9,11.05
1009104.79,28.03,14.44,397812.68,11.05
1008968.83,28.04,14.44,397781.07,11.05
1008968.83,28.04,14.44,397910.93,11.06
1009240.86,28.05,14.45,397912.09,11.06
1009568.48,28.06,14.47,397976.01,11.06
1009432.52,28.07,14.47,398471.36,11.08
1009727.1,28.08,14.48,400632.27,11.14
1009778.79,28.08,14.49,400744.2,11.15
1009778.79,28.08,14.49,400772.96,11.15
1009642.83,28.09,14.49,400772.96,11.15
1010046.56,28.1,14.5,400816.66,11.15
1009910.6,28.1,14.51,400746.29,11.15
1009774.64,28.11,14.51,400746.29,11.16
1010178.36,28.12,14.53,400756.48,11.16
1010042.4,28.13,14.53,400814.1,11.16
1009972.36,28.13,14.54,400180.12,11.15
1009972.36,28.13,14.54,400202.81,11.15
1010024.05,28.14,14.54,399981.21,11.14
1009888.09,28.14,14.55,400327.32,11.16
1010222.63,28.15,14.56,400549.26,11.16
1010086.67,28.16,14.56,400572.19,11.17
1010086.67,28.16,14.56,400572.19,11.17
1009842.7,28.16,14.56,400948.93,11.18
1009842.7,28.16,14.56,400948.93,11.18
1009553.03,28.15,14.55,401141.73,11.19
1009604.72,28.16,14.56,401416.35,11.2
1009876.76,28.17,14.57,401434.84,11.2
1009740.8,28.17,14.58,401351.55,11.2
1009792.49,28.18,14.59,402194.09,11.22
1009656.53,28.19,14.59,402206.54,11.23
1009932.99,28.2,14.6,402350.98,11.23
1010227.57,28.21,14.61,402356.11,11.23
1010027.9,28.2,14.61,402158.02,11.23
1010027.9,28.2,14.61,402221.02,11.23
1009891.94,28.21,14.61,402220.65,11.23
1010226.47,28.22,14.62,402256.41,11.24
1010502.94,28.23,14.63,402256.41,11.24
1010502.94,28.23,14.63,402539.24,11.25
1010502.94,28.23,14.63,402522.69,11.25
1010771.76,28.24,14.65,402748.69,11.25
1010635.8,28.25,14.65,402748.69,11.26
1010635.8,28.25,14.65,402718.37,11.26
1010635.8,28.25,14.65,402718.37,11.26
1010904.63,28.26,14.66,403235.57,11.27
1010956.32,28.26,14.67,403235.69,11.27
1010956.32,28.26,14.67,403226.38,11.27
1010820.36,28.27,14.67,403226.38,11.28
1010684.4,28.27,14.68,403080.59,11.28
1011018.93,28.28,14.69,403086.1,11.28
1010882.97,28.29,14.69,403259.41,11.28
1010934.66,28.3,14.7,403259.46,11.29
1010806.17,28.3,14.71,402630.84,11.27
1010670.21,28.31,14.71,402691.5,11.28
1012411.68,28.36,14.76,404739.05,11.34
1012275.72,28.36,14.77,404726.5,11.34
1012139.76,28.37,14.77,404800.24,11.35
1012003.8,28.37,14.78,404884.88,11.35
1012272.63,28.38,14.79,405231.52,11.36
1012541.45,28.39,14.8,405346.14,11.37
1012405.49,28.4,14.8,405337.27,11.37
1012457.18,28.41,14.81,405337.27,11.37
1012508.87,28.41,14.82,405776.0,11.39
1012046.11,28.41,14.81,405254.19,11.38
1011910.15,28.41,14.82,405245.45,11.38
1012093.87,28.42,14.83,405276.07,11.38
1012093.87,28.42,14.83,405299.72,11.38
1012093.87,28.42,14.83,405322.39,11.38
1012497.59,28.44,14.84,406892.67,11.43
1012549.28,28.44,14.85,406883.27,11.43
1012413.32,28.45,14.85,406883.27,11.43
1012413.32,28.45,14.85,406880.62,11.43
1012277.36,28.45,14.86,406880.62,11.44
1012611.9,28.46,14.87,406913.22,11.44
1012663.59,28.47,14.88,407337.46,11.45
1012715.28,28.48,14.88,407324.07,11.45
1012370.49,28.47,14.88,407115.19,11.45
1012234.53,28.48,14.88,407115.84,11.45
1012098.57,28.48,14.89,407242.08,11.46
1012334.34,28.49,14.9,407240.94,11.46
1012198.38,28.5,14.9,407236.36,11.47
1012467.21,28.51,14.91,407242.18,11.47
1012331.25,28.51,14.92,407242.18,11.47
1012195.29,28.52,14.92,407242.18,11.47
1012246.98,28.52,14.93,407242.18,11.48
1011783.36,28.52,14.92,406732.75,11.46
1012052.18,28.53,14.93,406729.28,11.47
1012372.39,28.54,14.94,407064.44,11.48
1012641.22,28.55,14.96,407290.44,11.48
1012641.22,28.55,14.96,407292.1,11.48
1012710.93,28.56,14.96,407852.02,11.5
1012260.24,28.55,14.96,407314.0,11.49
1012554.83,28.56,14.97,407344.41,11.49
1012606.52,28.57,14.97,407343.46,11.49
1012606.52,28.57,14.97,407343.46,11.49
1012470.56,28.58,14.98,407337.53,11.5
1012334.6,28.58,14.98,408476.32,11.53
1012738.32,28.59,15.0,408594.28,11.54
1012602.36,28.6,15.0,408530.09,11.54
1012654.05,28.6,15.01,408441.71,11.54
1012818.85,28.61,15.01,410565.89,11.6
1013087.68,28.62,15.02,410595.03,11.6
1013139.37,28.63,15.03,410595.21,11.6
1013408.19,28.64,15.04,410662.83,11.61
1013459.89,28.65,15.05,410662.33,11.61
1013459.89,28.65,15.05,410662.33,11.61
1013663.05,28.65,15.06,413028.21,11.68
1013663.05,28.65,15.06,412990.65,11.67
1013714.75,28.66,15.07,412971.18,11.68
1014667.19,28.69,15.1,413358.76,11.69
1014531.23,28.7,15.1,413367.02,11.69
1014531.23,28.7,15.1,413475.44,11.7
1014582.92,28.71,15.11,413669.64,11.7
1014582.92,28.71,15.11,413851.67,11.71
1014446.96,28.71,15.11,413851.49,11.71
1014723.43,28.72,15.13,413851.29,11.71
1014723.43,28.72,15.13,414239.79,11.73
1015941.87,28.76,15.17,414519.66,11.74
1015805.91,28.77,15.17,414519.66,11.74
1015669.95,28.77,15.17,414519.42,11.74
1015533.99,28.78,15.18,414558.51,11.75
1015585.68,28.78,15.19,414681.61,11.75
1015338.92,28.78,15.18,414569.65,11.75
1015202.96,28.78,15.19,414569.65,11.75
1015067.0,28.79,15.19,414569.05,11.76
1015145.18,28.79,15.2,414678.06,11.76
1015009.22,28.8,15.2,414666.33,11.76
1014774.88,28.79,15.2,414532.1,11.76
1014638.92,28.8,15.2,414532.1,11.77
1014283.94,28.79,15.2,414358.71,11.76
1013954.09,28.79,15.19,413931.61,11.75
1013979.98,28.79,15.19,414017.81,11.76
1013844.02,28.79,15.2,414082.55,11.76
1013708.06,28.8,15.2,414102.09,11.76
1013708.06,28.8,15.2,414039.62,11.76
1013572.1,28.8,15.21,414231.7,11.77
1013623.79,28.81,15.22,414229.34,11.77
1013487.83,28.82,15.22,414160.6,11.78
1013671.55,28.83,15.23,414646.48,11.79
1013535.59,28.83,15.23,414667.89,11.8
1013399.63,28.83,15.24,415182.84,11.81
1013263.67,28.84,15.24,415474.23,11.83
1013194.35,28.84,15.24,415535.52,11.83
1013246.04,28.85,15.25,415533.33,11.83
1013580.57,28.86,15.26,415048.94,11.82
1013915.1,28.87,15.27,414974.21,11.82
1013779.14,28.88,15.28,415704.35,11.84
1013779.14,28.88,15.28,415707.16,11.84
1014127.66,28.89,15.29,416788.66,11.87
1013782.87,28.88,15.29,416510.39,11.87
1013834.56,28.89,15.3,416603.47,11.87
1014103.39,28.9,15.31,416897.32,11.88
1014155.08,28.91,15.32,416897.5,11.89
1014019.12,28.92,15.32,416897.79,11.89
1013883.16,28.92,15.33,416701.55,11.89
1013747.2,28.93,15.33,416540.44,11.89
1014062.12,28.94,15.35,416323.75,11.88
1014113.81,28.95,15.35,416323.06,11.89
1014165.51,28.96,15.36,416433.64,11.89
1014029.55,28.96,15.37,416433.52,11.89
1014081.24,28.97,15.38,416556.62,11.9
1013945.38,28.98,15.38,417088.22,11.92
1013997.07,28.98,15.39,417087.44,11.92
1014349.63,29.0,15.4,418298.28,11.96
1014086.54,28.99,15.4,417972.05,11.95
1013520.13,28.99,15.39,418039.53,11.96
1013792.17,29.0,15.4,418435.05,11.97
1013656.21,29.0,15.41,418435.05,11.97
1013707.9,29.01,15.41,418435.05,11.97
1013566.21,29.01,15.41,418188.29,11.97
1013617.91,29.02,15.42,418165.44,11.97
1013931.68,29.03,15.43,418433.65,11.98
1014335.41,29.04,15.45,419029.05,12.0
1014229.05,29.04,15.45,419029.05,12.0
1014093.09,29.05,15.45,419121.07,12.0
1013957.13,29.05,15.45,419042.11,12.01
1014225.95,29.06,15.47,419050.83,12.01
1014277.64,29.07,15.47,419069.34,12.01
1013932.86,29.06,15.47,419190.17,12.02
1014209.32,29.08,15.48,419418.46,12.02
1014073.36,29.08,15.48,419458.43,12.03
1013937.4,29.08,15.49,419451.86,12.03
1014213.86,29.1,15.5,419463.6,12.03
1014548.4,29.11,15.51,419423.63,12.03
1014412.44,29.11,15.52,419359.44,12.04
1014464.13,29.12,15.53,419359.62,12.04
1014119.34,29.12,15.52,419086.89,12.03
1014171.04,29.12,15.53,419115.8,12.04
1014505.57,29.14,15.54,419135.04,12.04
1014557.26,29.14,15.55,420002.36,12.06
1014455.25,29.15,15.55,419441.39,12.05
1014731.71,29.16,15.56,419482.14,12.05
1014595.76,29.16,15.57,419333.45,12.05
1014459.8,29.17,15.57,419332.91,12.06
1014385.89,29.17,15.58,419020.91,12.05
1014569.61,29.19,15.59,420312.57,12.09
1014433.65,29.19,15.59,420319.3,12.09
1014297.69,29.19,15.6,420216.13,12.1
1014161.73,29.2,15.6,422786.31,12.17
1013698.96,29.19,15.6,422264.5,12.16
1013530.05,29.2,15.6,421947.4,12.15
1013713.76,29.21,15.61,422100.95,12.16
1013577.8,29.21,15.62,422100.95,12.16
1013243.01,29.21,15.61,421731.95,12.16
1013294.71,29.21,15.62,421731.35,12.16
1013294.71,29.21,15.62,422067.55,12.17
1013158.75,29.22,15.62,422323.6,12.18
1013210.44,29.23,15.63,422323.6,12.18
1013052.79,29.22,15.63,422097.59,12.18
1012928.02,29.22,15.63,422196.26,12.18
1013219.24,29.24,15.64,422006.31,12.18
1013083.28,29.24,15.64,422109.67,12.18
1013267.0,29.25,15.65,422318.03,12.19
1013131.04,29.25,15.66,422198.73,12.19
1013527.84,29.27,15.67,422198.73,12.19
1013579.53,29.28,15.68,422228.1,12.2
1013667.79,29.29,15.69,421706.86,12.18
1013337.94,29.28,15.68,422806.5,12.22
1013389.63,29.29,15.69,422797.49,12.22
1013253.67,29.29,15.7,422797.49,12.22
1013124.85,29.29,15.69,422720.96,12.22
1013124.85,29.29,15.69,422720.96,12.22
1013396.89,29.3,15.71,423041.47,12.23
1013260.93,29.31,15.71,423343.9,12.24
1013063.55,29.31,15.71,423286.72,12.24
1013358.13,29.31,15.72,424319.19,12.27
1013626.96,29.33,15.73,424543.73,12.28
1013678.65,29.34,15.74,424143.57,12.27
1013542.69,29.34,15.74,424143.57,12.28
1013406.73,29.34,15.75,424363.58,12.29
1013406.73,29.34,15.75,424363.58,12.29
1013406.73,29.34,15.75,424363.57,12.29
1013458.42,29.35,15.76,424351.97,12.29
1013458.42,29.35,15.76,424437.46,12.29
1013322.46,29.36,15.76,424436.35,12.3
1013186.5,29.36,15.77,424259.46,12.29
1013065.47,29.37,15.77,425680.4,12.34
1012991.58,29.37,15.78,425115.02,12.33
1012855.62,29.38,15.78,425140.98,12.33
1012734.59,29.38,15.79,426359.14,12.37
1012397.27,29.38,15.78,425895.66,12.36
1012397.27,29.38,15.78,425669.65,12.35
1011934.51,29.37,15.77,425147.83,12.34
1012294.2,29.39,15.79,424532.93,12.32
1012563.03,29.4,15.8,424529.19,12.33
1012427.07,29.4,15.81,424529.19,12.33
1012695.89,29.41,15.82,424525.72,12.33
1012554.21,29.41,15.82,424255.75,12.32
1012418.25,29.42,15.82,424250.94,12.33
1012282.29,29.42,15.83,424576.17,12.34
1012466.0,29.43,15.84,424704.27,12.35
1012330.04,29.44,15.84,424704.27,12.35
1012194.08,29.44,15.85,426373.38,12.4
1012194.08,29.44,15.85,426281.62,12.4
1012245.77,29.45,15.85,426278.94,12.4
1012514.6,29.46,15.87,426960.21,12.42
1012768.39,29.47,15.88,426255.35,12.41
