ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1190,6114,2701740,6212,2701740
1190,6114,2702210,6212,2702210
1190,6114,2703020,6212,2703020
1190,6114,2703490,6212,2703490
1191,6122,2704300,6212,2704300
1191,6122,2705300,6212,2705300
1191,6122,2706300,6212,2706300
1191,6122,2707300,6212,2707300
1192,6124,2708300,6212,2708300
1192,6124,2709110,6212,2709110
1192,6124,2709920,6212,2709920
1192,6124,2710920,6212,2710920
1193,6126,2711730,6212,2711730
1193,6126,2712730,6212,2712730
1193,6126,2713540,6212,2713540
1193,6126,2713860,6212,2713860
1193,6126,2714330,6212,2714330
1193,6126,2715330,6212,2715330
1193,6126,2715880,6212,2715880
1193,6126,2716880,6212,2716880
1193,6126,2717690,6212,2717690
1193,6126,2718010,6212,2718010
1193,6126,2718820,6212,2718820
1193,6126,2719170,6212,2719170
1193,6126,2719390,6212,2719390
1193,6126,2719610,6212,2719610
1193,6126,2720610,6212,2720610
1193,6126,2721610,6212,2721610
1193,6126,2722080,6212,2722080
1193,6126,2722890,6212,2722890
1193,6126,2723360,6212,2723360
1193,6126,2723820,6212,2723820
1193,6126,2724820,6212,2724820
1193,6126,2725820,6212,2725820
1193,6126,2726280,6212,2726280
1193,6126,2726600,6212,2726600
1193,6126,2727600,6212,2727600
1194,6134,2728410,6212,2728410
1194,6134,2728880,6212,2728880
1194,6134,2729690,6212,2729690
1194,6134,2730010,6212,2730010
1194,6134,2730820,6212,2730820
1194,6134,2731630,6212,2731630
1194,6134,2732090,6212,2732090
1194,6134,2733090,6212,2733090
1194,6134,2734090,6212,2734090
1194,6134,2735090,6212,2735090
1194,6134,2735740,6212,2735740
1194,6134,2736740,6212,2736740
1194,6134,2737740,6212,2737740
1194,6134,2738740,6212,2738740
1194,6134,2739550,6212,2739550
1194,6134,2740550,6212,2740550
1194,6134,2741200,6212,2741200
1194,6134,2742200,6212,2742200
1194,6134,2742660,6212,2742660
1194,6134,2743470,6212,2743470
1194,6134,2743470,6212,2743470
1194,6134,2744470,6212,2744470
1194,6134,2745280,6212,2745280
1194,6134,2745440,6212,2745440
1194,6134,2745760,6212,2745760
1195,6138,2746230,6212,2746230
1195,6138,2747230,6212,2747230
1195,6138,2747880,6212,2747880
1195,6138,2748880,6212,2748880
1195,6138,2749110,6212,2749110
1195,6138,2749920,6212,2749920
1195,6138,2750730,6212,2750730
1195,6138,2751200,6212,2751200
1195,6138,2752010,6212,2752010
1195,6138,2753010,6212,2753010
1195,6138,2753170,6212,2753170
1195,6138,2753170,6212,2753170
1195,6138,2753720,6212,2753720
1195,6138,2754720,6212,2754720
1195,6138,2755040,6212,2755040
1195,6138,2755200,6212,2755200
1195,6138,2755670,6212,2755670
1195,6138,2756480,6212,2756480
1195,6138,2757480,6212,2757480
1195,6138,2758480,6212,2758480
1195,6138,2758480,6212,2758480
1195,6138,2758480,6212,2758480
1195,6138,2759290,6212,2759290
1195,6138,2759290,6212,2759290
1195,6138,2760290,6212,2760290
1195,6138,2761290,6212,2761290
1195,6138,2762290,6212,2762290
1195,6138,2763100,6212,2763100
1195,6138,2764100,6212,2764100
1195,6138,2765100,6212,2765100
1195,6138,2765570,6212,2765570
1195,6138,2765570,6212,2765570
1195,6138,2766380,6212,2766380
1195,6138,2767190,6212,2767190
1195,6138,2767660,6212,2767660
1195,6138,2768660,6212,2768660
1195,6138,2769130,6212,2769130
1195,6138,2769450,6212,2769450
1195,6138,2770450,6212,2770450
1195,6138,2771450,6212,2771450
1195,6138,2772100,6212,2772100
1195,6138,2773100,6212,2773100
1195,6138,2774100,6212,2774100
1195,6138,2774100,6212,2774100
1195,6138,2774910,6212,2774910
1195,6138,2775380,6212,2775380
1195,6138,2775970,6212,2775970
1195,6138,2776970,6212,2776970
1195,6138,2777440,6212,2777440
1195,6138,2778250,6212,2778250
1195,6138,2779060,6212,2779060
1195,6138,2779060,6212,2779060
1195,6138,2779060,6212,2779060
1195,6138,2779710,6212,2779710
1196,6140,2780520,6212,2780520
1196,6140,2781330,6212,2781330
1196,6140,2782330,6212,2782330
1196,6140,2783140,6212,2783140
1196,6140,2783950,6212,2783950
1196,6140,2784420,6212,2784420
1196,6140,2785420,6212,2785420
1196,6140,2785420,6212,2785420
1196,6140,2786420,6212,2786420
1196,6140,2787420,6212,2787420
1196,6140,2787890,6212,2787890
1196,6140,2787890,6212,2787890
1196,6140,2788890,6212,2788890
1196,6140,2789360,6212,2789360
1196,6140,2790170,6212,2790170
1196,6140,2790490,6212,2790490
1196,6140,2790490,6212,2790490
1196,6140,2791490,6212,2791490
1196,6140,2791490,6212,2791490
1196,6140,2791840,6212,2791840
1196,6140,2792840,6212,2792840
1196,6140,2793840,6212,2793840
1196,6140,2794650,6212,2794650
1196,6140,2795460,6212,2795460
1196,6140,2795920,6212,2795920
1196,6140,2796920,6212,2796920
1196,6140,2797920,6212,2797920
1196,6140,2798390,6212,2798390
1196,6140,2799200,6212,2799200
1196,6140,2799200,6212,2799200
1196,6140,2800010,6212,2800010
1196,6140,2800480,6212,2800480
1196,6140,2801130,6212,2801130
1196,6140,2802130,6212,2802130
1196,6140,2802940,6212,2802940
1196,6140,2803940,6212,2803940
1196,6140,2803940,6212,2803940
1196,6140,2804940,6212,2804940
1196,6140,2804940,6212,2804940
1196,6140,2805940,6212,2805940
1196,6140,2806410,6212,2806410
1196,6140,2807410,6212,2807410
1196,6140,2808410,6212,2808410
1196,6140,2809410,6212,2809410
1196,6140,2810410,6212,2810410
1196,6140,2811410,6212,2811410
1196,6140,2812410,6212,2812410
1196,6140,2813410,6212,2813410
1196,6140,2814410,6212,2814410
1196,6140,2815410,6212,2815410
1196,6140,2816220,6212,2816220
1196,6140,2816540,6212,2816540
1196,6140,2816540,6212,2816540
1196,6140,2817350,6212,2817350
1196,6140,2818160,6212,2818160
1196,6140,2819160,6212,2819160
1196,6140,2819750,6212,2819750
1196,6140,2820750,6212,2820750
1196,6140,2821750,6212,2821750
1197,6148,2822070,6212,2822070
1197,6148,2823070,6212,2823070
1197,6148,2823070,6212,2823070
1197,6148,2823070,6212,2823070
1197,6148,2824070,6212,2824070
1197,6148,2824880,6212,2824880
1197,6148,2825350,6212,2825350
1197,6148,2825810,6212,2825810
1197,6148,2825810,6212,2825810
1197,6148,2826620,6212,2826620
1197,6148,2827430,6212,2827430
1197,6148,2827900,6212,2827900
1197,6148,2828550,6212,2828550
1197,6148,2828550,6212,2828550
1197,6148,2829550,6212,2829550
1197,6148,2829550,6212,2829550
1197,6148,2830550,6212,2830550
1197,6148,2831360,6212,2831360
1197,6148,2832360,6212,2832360
1197,6148,2833360,6212,2833360
1197,6148,2834360,6212,2834360
1197,6148,2835010,6212,2835010
1197,6148,2835330,6212,2835330
1197,6148,2835330,6212,2835330
1197,6148,2835880,6212,2835880
1197,6148,2836690,6212,2836690
1197,6148,2836690,6212,2836690
1197,6148,2837340,6212,2837340
1197,6148,2838340,6212,2838340
1197,6148,2839150,6212,2839150
1197,6148,2839960,6212,2839960
1197,6148,2840960,6212,2840960
1197,6148,2841770,6212,2841770
1197,6148,2842230,6212,2842230
1197,6148,2843230,6212,2843230
1197,6148,2843230,6212,2843230
1197,6148,2844040,6212,2844040
1197,6148,2844850,6212,2844850
1197,6148,2845660,6212,2845660
1197,6148,2846130,6212,2846130
1197,6148,2847130,6212,2847130
1198,6156,2848130,6212,2848130
1198,6156,2849130,6212,2849130
1198,6156,2851130,6212,2851130
1198,6156,2852130,6212,2852130
1198,6156,2853130,6212,2853130
1198,6156,2853450,6212,2853450
1198,6156,2854450,6212,2854450
1198,6156,2855450,6212,2855450
1198,6156,2856040,6212,2856040
1198,6156,2857040,6212,2857040
1198,6156,2857040,6212,2857040
1198,6156,2858040,6212,2858040
1198,6156,2858690,6212,2858690
1198,6156,2859010,6212,2859010
1198,6156,2860010,6212,2860010
1198,6156,2860010,6212,2860010
1198,6156,2860230,6212,2860230
1198,6156,2860700,6212,2860700
1198,6156,2861700,6212,2861700
1198,6156,2862350,6212,2862350
1198,6156,2862820,6212,2862820
1198,6156,2863820,6212,2863820
1198,6156,2864820,6212,2864820
1198,6156,2865820,6212,2865820
1198,6156,2865820,6212,2865820
1198,6156,2865820,6212,2865820
1198,6156,2865820,6212,2865820
1198,6156,2866820,6212,2866820
1198,6156,2867630,6212,2867630
1198,6156,2867630,6212,2867630
1198,6156,2868000,6212,2868000
1198,6156,2868000,6212,2868000
1198,6156,2868000,6212,2868000
1198,6156,2868230,6212,2868230
1198,6156,2869230,6212,2869230
1198,6156,2870040,6212,2870040
1198,6156,2871040,6212,2871040
1198,6156,2871510,6212,2871510
1198,6156,2871980,6212,2871980
1198,6156,2872980,6212,2872980
1198,6156,2873980,6212,2873980
1198,6156,2873980,6212,2873980
1198,6156,2873980,6212,2873980
1198,6156,2874980,6212,2874980
1198,6156,2875980,6212,2875980
1198,6156,2876570,6212,2876570
1198,6156,2876570,6212,2876570
1198,6156,2877380,6212,2877380
1198,6156,2877380,6212,2877380
1198,6156,2877380,6212,2877380
1198,6156,2878380,6212,2878380
1198,6156,2879380,6212,2879380
1198,6156,2879840,6212,2879840
1198,6156,2879840,6212,2879840
1199,6158,2880840,6212,2880840
1199,6158,2881490,6212,2881490
1199,6158,2881490,6212,2881490
1199,6158,2881490,6212,2881490
1199,6158,2881810,6212,2881810
1199,6158,2882810,6212,2882810
1199,6158,2883810,6212,2883810
1199,6158,2884810,6212,2884810
1199,6158,2885810,6212,2885810
1199,6158,2886620,6212,2886620
1199,6158,2886620,6212,2886620
1199,6158,2886620,6212,2886620
1199,6158,2887430,6212,2887430
1199,6158,2888430,6212,2888430
1199,6158,2888750,6212,2888750
1199,6158,2889750,6212,2889750
1199,6158,2890750,6212,2890750
1199,6158,2891750,6212,2891750
1199,6158,2892560,6212,2892560
1199,6158,2893030,6212,2893030
1199,6158,2894030,6212,2894030
1199,6158,2894250,6212,2894250
1199,6158,2895250,6212,2895250
1199,6158,2896250,6212,2896250
1199,6158,2896570,6212,2896570
1199,6158,2896890,6212,2896890
1199,6158,2897350,6212,2897350
1199,6158,2898350,6212,2898350
1199,6158,2898810,6212,2898810
1199,6158,2899620,6212,2899620
1199,6158,2900090,6212,2900090
1199,6158,2900740,6212,2900740
1199,6158,2901740,6212,2901740
1199,6158,2902740,6212,2902740
1199,6158,2903550,6212,2903550
1199,6158,2903550,6212,2903550
1199,6158,2904100,6212,2904100
1199,6158,2904470,6212,2904470
1199,6158,2904940,6212,2904940
1199,6158,2905410,6212,2905410
1199,6158,2905410,6212,2905410
1199,6158,2906410,6212,2906410
1199,6158,2906880,6212,2906880
1199,6158,2907880,6212,2907880
1199,6158,2908690,6212,2908690
1199,6158,2909340,6212,2909340
1199,6158,2910340,6212,2910340
1199,6158,2910810,6212,2910810
1199,6158,2911280,6212,2911280
1199,6158,2911280,6212,2911280
1199,6158,2912280,6212,2912280
1199,6158,2913280,6212,2913280
1199,6158,2914280,6212,2914280
1199,6158,2915280,6212,2915280
1199,6158,2915280,6212,2915280
1199,6158,2916280,6212,2916280
1199,6158,2916280,6212,2916280
1199,6158,2916280,6212,2916280
1199,6158,2917090,6212,2917090
1199,6158,2917900,6212,2917900
1199,6158,2917900,6212,2917900
1199,6158,2918710,6212,2918710
1199,6158,2919360,6212,2919360
1199,6158,2919830,6212,2919830
1199,6158,2920290,6212,2920290
1199,6158,2921100,6212,2921100
1199,6158,2921330,6212,2921330
1199,6158,2922140,6212,2922140
1199,6158,2923140,6212,2923140
1199,6158,2924140,6212,2924140
1199,6158,2925140,6212,2925140
1199,6158,2925610,6212,2925610
1199,6158,2926420,6212,2926420
1199,6158,2927070,6212,2927070
1199,6158,2928070,6212,2928070
1199,6158,2928880,6212,2928880
1199,6158,2929880,6212,2929880
1199,6158,2930200,6212,2930200
1199,6158,2931200,6212,2931200
1199,6158,2932200,6212,2932200
1199,6158,2932850,6212,2932850
1199,6158,2933320,6212,2933320
1199,6158,2934320,6212,2934320
1199,6158,2934690,6212,2934690
1200,6166,2942690,6212,2942690
1200,6166,2943160,6212,2943160
1200,6166,2943630,6212,2943630
1200,6166,2943630,6212,2943630
1200,6166,2944630,6212,2944630
1200,6166,2944630,6212,2944630
1200,6166,2945440,6212,2945440
1200,6166,2946440,6212,2946440
1200,6166,2946440,6212,2946440
1200,6166,2946440,6212,2946440
1200,6166,2947250,6212,2947250
1200,6166,2948250,6212,2948250
1200,6166,2949250,6212,2949250
1200,6166,2950060,6212,2950060
1200,6166,2950170,6212,2950170
1200,6166,2950330,6212,2950330
1200,6166,2951140,6212,2951140
1200,6166,2951140,6212,2951140
1200,6166,2951250,6212,2951250
1200,6166,2951250,6212,2951250
1200,6166,2951720,6212,2951720
1200,6166,2952720,6212,2952720
1200,6166,2953720,6212,2953720
1200,6166,2954720,6212,2954720
1200,6166,2955720,6212,2955720
1200,6166,2955720,6212,2955720
1200,6166,2956040,6212,2956040
1200,6166,2956270,6212,2956270
1200,6166,2956270,6212,2956270
1201,6168,2956740,6212,2956740
1201,6168,2957740,6212,2957740
1201,6168,2958740,6212,2958740
1201,6168,2959550,6212,2959550
1201,6168,2960550,6212,2960550
1201,6168,2961550,6212,2961550
1201,6168,2962020,6212,2962020
1201,6168,2963020,6212,2963020
1201,6168,2964020,6212,2964020
1201,6168,2964490,6212,2964490
1201,6168,2964760,6212,2964760
1201,6168,2965760,6212,2965760
1201,6168,2966570,6212,2966570
1201,6168,2966570,6212,2966570
1201,6168,2967570,6212,2967570
1201,6168,2967890,6212,2967890
1201,6168,2968360,6212,2968360
1202,6176,2976360,6212,2976360
1202,6176,2977010,6212,2977010
1202,6176,2978010,6212,2978010
1202,6176,2978480,6212,2978480
1202,6176,2979290,6212,2979290
1202,6176,2979840,6212,2979840
1202,6176,2980840,6212,2980840
1202,6176,2981840,6212,2981840
1202,6176,2982310,6212,2982310
1202,6176,2982780,6212,2982780
1202,6176,2983130,6212,2983130
1202,6176,2984130,6212,2984130
1202,6176,2985130,6212,2985130
1202,6176,2986130,6212,2986130
1202,6176,2987130,6212,2987130
1202,6176,2987940,6212,2987940
1202,6176,2988750,6212,2988750
1202,6176,2989220,6212,2989220
1202,6176,2990030,6212,2990030
1202,6176,2991030,6212,2991030
1202,6176,2991840,6212,2991840
1202,6176,2992840,6212,2992840
1202,6176,2993390,6212,2993390
1202,6176,2993390,6212,2993390
1202,6176,2993620,6212,2993620
1202,6176,2994210,6212,2994210
1202,6176,2995210,6212,2995210
1202,6176,2995210,6212,2995210
1202,6176,2995680,6212,2995680
1202,6176,2996490,6212,2996490
1202,6176,2997300,6212,2997300
1202,6176,2997300,6212,2997300
1202,6176,2998110,6212,2998110
1202,6176,2999110,6212,2999110
1202,6176,2999110,6212,2999110
1202,6176,2999580,6212,2999580
1202,6176,3000580,6212,3000580
1202,6176,3001050,6212,3001050
1202,6176,3002050,6212,3002050
1202,6176,3002640,6212,3002640
1202,6176,3002960,6212,3002960
1202,6176,3003960,6212,3003960
1202,6176,3004430,6212,3004430
1202,6176,3005430,6212,3005430
1202,6176,3005590,6212,3005590
1202,6176,3005590,6212,3005590
1202,6176,3006240,6212,3006240
1202,6176,3007050,6212,3007050
1202,6176,3007420,6212,3007420
1202,6176,3008420,6212,3008420
1202,6176,3008740,6212,3008740
1202,6176,3009740,6212,3009740
1202,6176,3010550,6212,3010550
1202,6176,3011360,6212,3011360
1202,6176,3011360,6212,3011360
1202,6176,3011830,6212,3011830
1202,6176,3012640,6212,3012640
1202,6176,3013640,6212,3013640
1202,6176,3013640,6212,3013640
1202,6176,3014450,6212,3014450
1202,6176,3015450,6212,3015450
1202,6176,3016100,6212,3016100
1202,6176,3017100,6212,3017100
1202,6176,3018100,6212,3018100
1202,6176,3019100,6212,3019100
1202,6176,3019910,6212,3019910
1202,6176,3019960,6212,3019960
1202,6176,3020190,6212,3020190
1202,6176,3020190,6212,3020190
1202,6176,3021190,6212,3021190
1202,6176,3022000,6212,3022000
1202,6176,3023000,6212,3023000
1202,6176,3023160,6212,3023160
1202,6176,3023970,6212,3023970
1202,6176,3024440,6212,3024440
1202,6176,3025250,6212,3025250
1202,6176,3025620,6212,3025620
1202,6176,3025850,6212,3025850
1202,6176,3026850,6212,3026850
1202,6176,3027660,6212,3027660
1202,6176,3028470,6212,3028470
1202,6176,3029470,6212,3029470
1202,6176,3029470,6212,3029470
1202,6176,3030280,6212,3030280
1202,6176,3030280,6212,3030280
1202,6176,3031090,6212,3031090
1202,6176,3031090,6212,3031090
1202,6176,3031900,6212,3031900
1202,6176,3032130,6212,3032130
1202,6176,3032290,6212,3032290
1202,6176,3032290,6212,3032290
1202,6176,3032610,6212,3032610
1202,6176,3033610,6212,3033610
1202,6176,3034610,6212,3034610
1202,6176,3034610,6212,3034610
1202,6176,3034930,6212,3034930
1202,6176,3035930,6212,3035930
1202,6176,3036930,6212,3036930
1202,6176,3037400,6212,3037400
1202,6176,3038210,6212,3038210
1202,6176,3039020,6212,3039020
1202,6176,3040020,6212,3040020
1202,6176,3041020,6212,3041020
1202,6176,3041020,6212,3041020
1202,6176,3041830,6212,3041830
1202,6176,3042830,6212,3042830
1202,6176,3042830,6212,3042830
1202,6176,3043300,6212,3043300
1202,6176,3043950,6212,3043950
1202,6176,3044270,6212,3044270
1202,6176,3044270,6212,3044270
1202,6176,3044590,6212,3044590
1202,6176,3044960,6212,3044960
1202,6176,3045960,6212,3045960
1202,6176,3046770,6212,3046770
1202,6176,3047770,6212,3047770
1202,6176,3048240,6212,3048240
1202,6176,3049240,6212,3049240
1202,6176,3050240,6212,3050240
1202,6176,3050400,6212,3050400
1202,6176,3051400,6212,3051400
1202,6176,3052400,6212,3052400
1202,6176,3052400,6212,3052400
1202,6176,3052400,6212,3052400
1202,6176,3052870,6212,3052870
1202,6176,3053190,6212,3053190
1202,6176,3054190,6212,3054190
1202,6176,3054650,6212,3054650
1202,6176,3055120,6212,3055120
1202,6176,3056120,6212,3056120
1202,6176,3056930,6212,3056930
1202,6176,3057930,6212,3057930
1202,6176,3058480,6212,3058480
1202,6176,3059130,6212,3059130
1202,6176,3059290,6212,3059290
1202,6176,3060290,6212,3060290
1202,6176,3061290,6212,3061290
1202,6176,3062290,6212,3062290
1202,6176,3063290,6212,3063290
1202,6176,3063760,6212,3063760
1203,6184,3064760,6212,3064760
1203,6184,3065760,6212,3065760
1203,6184,3066570,6212,3066570
1203,6184,3067570,6212,3067570
1203,6184,3068570,6212,3068570
1203,6184,3069570,6212,3069570
1203,6184,3070570,6212,3070570
1203,6184,3071570,6212,3071570
1203,6184,3072570,6212,3072570
1203,6184,3073380,6212,3073380
1203,6184,3074380,6212,3074380
1203,6184,3074850,6212,3074850
1203,6184,3075850,6212,3075850
1203,6184,3076850,6212,3076850
1203,6184,3077170,6212,3077170
1203,6184,3078170,6212,3078170
1203,6184,3078980,6212,3078980
1203,6184,3079790,6212,3079790
1203,6184,3080440,6212,3080440
1203,6184,3080440,6212,3080440
1204,6186,3080910,6212,3080910
1204,6186,3081720,6212,3081720
1204,6186,3082720,6212,3082720
1204,6186,3083720,6212,3083720
1204,6186,3084720,6212,3084720
1204,6186,3084720,6212,3084720
1204,6186,3085530,6212,3085530
1204,6186,3086120,6212,3086120
1204,6186,3087120,6212,3087120
1204,6186,3088120,6212,3088120
1204,6186,3088930,6212,3088930
1204,6186,3089930,6212,3089930
1204,6186,3090400,6212,3090400
1204,6186,3091050,6212,3091050
1204,6186,3091510,6212,3091510
1204,6186,3092510,6212,3092510
1204,6186,3093320,6212,3093320
1204,6186,3093970,6212,3093970
1204,6186,3093970,6212,3093970
1204,6186,3094780,6212,3094780
1204,6186,3095000,6212,3095000
1204,6186,3095810,6212,3095810
1204,6186,3096810,6212,3096810
1204,6186,3097810,6212,3097810
1204,6186,3098810,6212,3098810
1204,6186,3099810,6212,3099810
1204,6186,3099810,6212,3099810
1204,6186,3100810,6212,3100810
1204,6186,3101270,6212,3101270
1204,6186,3102270,6212,3102270
1204,6186,3102740,6212,3102740
1204,6186,3103390,6212,3103390
1204,6186,3103860,6212,3103860
1204,6186,3104860,6212,3104860
1204,6186,3105860,6212,3105860
1204,6186,3106510,6212,3106510
1204,6186,3106970,6212,3106970
1204,6186,3106970,6212,3106970
1204,6186,3107780,6212,3107780
1204,6186,3108780,6212,3108780
1204,6186,3109000,6212,3109000
1204,6186,3110000,6212,3110000
1204,6186,3111000,6212,3111000
1204,6186,3111320,6212,3111320
1204,6186,3111480,6212,3111480
1204,6186,3111950,6212,3111950
1204,6186,3112760,6212,3112760
1204,6186,3113230,6212,3113230
1204,6186,3114230,6212,3114230
1204,6186,3114460,6212,3114460
1204,6186,3114930,6212,3114930
1204,6186,3115150,6212,3115150
1204,6186,3115470,6212,3115470
1204,6186,3116470,6212,3116470
1204,6186,3117470,6212,3117470
1204,6186,3117940,6212,3117940
1204,6186,3117940,6212,3117940
1204,6186,3117940,6212,3117940
1204,6186,3118750,6212,3118750
1204,6186,3119750,6212,3119750
1204,6186,3120220,6212,3120220
1204,6186,3121030,6212,3121030
1204,6186,3121580,6212,3121580
1204,6186,3122580,6212,3122580
1204,6186,3123050,6212,3123050
1204,6186,3124050,6212,3124050
1204,6186,3124050,6212,3124050
1204,6186,3124860,6212,3124860
1204,6186,3125670,6212,3125670
1204,6186,3125670,6212,3125670
1204,6186,3126670,6212,3126670
1205,6194,3134670,6212,3134670
1205,6194,3134890,6212,3134890
1205,6194,3135120,6212,3135120
1205,6194,3136120,6212,3136120
1205,6194,3136710,6212,3136710
1205,6194,3137520,6212,3137520
1205,6194,3138330,6212,3138330
1205,6194,3139330,6212,3139330
1205,6194,3139800,6212,3139800
1205,6194,3139960,6212,3139960
1205,6194,3140430,6212,3140430
1205,6194,3141240,6212,3141240
1205,6194,3142240,6212,3142240
1205,6194,3142890,6212,3142890
1205,6194,3143210,6212,3143210
1205,6194,3144210,6212,3144210
1205,6194,3144680,6212,3144680
1205,6194,3145140,6212,3145140
1205,6194,3146140,6212,3146140
1205,6194,3147140,6212,3147140
1205,6194,3147610,6212,3147610
1205,6194,3148610,6212,3148610
