ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1184694.6,99.21,85.62,1175136.63,98.41
1184428.09,99.22,85.63,1174882.93,98.42
1184428.09,99.22,85.63,1174882.93,98.42
1184428.09,99.22,85.63,1174882.93,98.42
1184428.09,99.22,85.63,1174882.93,98.42
1184428.09,99.22,85.63,1174882.93,98.42
1184428.09,99.22,85.63,1174882.93,98.42
1184428.09,99.22,85.63,1174882.93,98.42
1184428.09,99.22,85.63,1174882.93,98.42
1184183.5,99.22,85.63,1174993.84,98.45
1184183.5,99.22,85.63,1174993.84,98.45
1184183.5,99.22,85.63,1174993.84,98.45
1184183.5,99.22,85.63,1174993.84,98.45
1184183.5,99.22,85.63,1174993.84,98.45
1184183.5,99.22,85.63,1174993.84,98.45
1184183.5,99.22,85.63,1174993.84,98.45
1184004.21,99.23,85.64,1174796.91,98.45
1183791.14,99.23,85.64,1174451.54,98.44
1183525.55,99.23,85.64,1174318.51,98.46
1183525.55,99.23,85.64,1174318.51,98.46
1183525.55,99.23,85.64,1174318.51,98.46
1183525.55,99.23,85.64,1174318.51,98.46
1183525.55,99.23,85.64,1174318.51,98.46
1183259.97,99.24,85.65,1173952.7,98.46
1183278.57,99.24,85.65,1173957.08,98.46
1183069.73,99.24,85.65,1173752.55,98.46
1182815.07,99.24,85.65,1173477.61,98.46
1182815.07,99.24,85.65,1173477.61,98.46
1182549.49,99.25,85.66,1173185.53,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182397.14,99.25,85.66,1173015.99,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182400.79,99.25,85.66,1173022.6,98.46
1182191.32,99.25,85.66,1172800.13,98.46
1182191.32,99.25,85.66,1172800.13,98.46
1182191.32,99.25,85.66,1172800.13,98.46
1182191.32,99.25,85.66,1172800.13,98.46
1181978.9,99.25,85.66,1172582.63,98.46
1181978.9,99.25,85.66,1172582.63,98.46
1181978.9,99.25,85.66,1172582.63,98.46
1181978.9,99.25,85.66,1172582.63,98.46
1181978.9,99.25,85.66,1172582.63,98.46
1181978.9,99.25,85.66,1172582.63,98.46
1181978.9,99.25,85.66,1172582.63,98.46
1181766.44,99.25,85.66,1172401.77,98.47
1181766.44,99.25,85.66,1172401.77,98.47
1181766.44,99.25,85.66,1172401.77,98.47
1181766.44,99.25,85.66,1172370.39,98.46
1181766.44,99.25,85.66,1172370.39,98.46
1181766.44,99.25,85.66,1172370.39,98.46
1181766.44,99.25,85.66,1172370.39,98.46
1181766.44,99.25,85.66,1172370.39,98.46
1181766.44,99.25,85.66,1172370.39,98.46
1181518.3,99.25,85.66,1172164.39,98.47
1181518.3,99.25,85.66,1172164.39,98.47
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171837.51,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171797.09,98.46
1181319.46,99.26,85.66,1171823.82,98.46
1181001.94,99.26,85.66,1171505.75,98.46
1181001.94,99.26,85.66,1171505.75,98.46
1181001.94,99.26,85.66,1171505.75,98.46
1181001.94,99.26,85.66,1171505.75,98.46
1180788.54,99.26,85.67,1171287.41,98.46
1180788.54,99.26,85.67,1171287.41,98.46
1180788.54,99.26,85.67,1171287.41,98.46
1180788.54,99.26,85.67,1171287.41,98.46
1180788.54,99.26,85.67,1171287.41,98.46
1180788.54,99.26,85.67,1171287.41,98.46
1180788.54,99.26,85.67,1171287.41,98.46
1180632.18,99.26,85.67,1171046.56,98.45
1180632.18,99.26,85.67,1171046.56,98.45
1180632.18,99.26,85.67,1171046.56,98.45
1180632.18,99.26,85.67,1171046.56,98.45
1180632.18,99.26,85.67,1171046.56,98.45
1180632.18,99.26,85.67,1171081.25,98.45
1180632.18,99.26,85.67,1171060.58,98.45
1180632.18,99.26,85.67,1171060.58,98.45
1180632.18,99.26,85.67,1171094.79,98.46
1180632.18,99.26,85.67,1171094.79,98.46
1180426.9,99.26,85.67,1170868.15,98.46
1180426.9,99.26,85.67,1170868.15,98.46
1180426.9,99.26,85.67,1170868.15,98.46
1180426.9,99.26,85.67,1170900.54,98.46
1180426.9,99.26,85.67,1170900.54,98.46
1180426.9,99.26,85.67,1170900.54,98.46
1180426.9,99.26,85.67,1170900.54,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170959.73,98.46
1180426.9,99.26,85.67,1170861.78,98.45
1180426.9,99.26,85.67,1170861.78,98.45
1180426.9,99.26,85.67,1170861.78,98.45
1180426.9,99.26,85.67,1170846.79,98.45
1180426.9,99.26,85.67,1170846.79,98.45
1180426.9,99.26,85.67,1170846.79,98.45
1180426.9,99.26,85.67,1170846.79,98.45
1180426.9,99.26,85.67,1170846.79,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180270.92,99.26,85.67,1170693.41,98.45
1180114.57,99.26,85.67,1170542.48,98.45
1179969.14,99.26,85.67,1170403.77,98.46
1179969.14,99.26,85.67,1170403.77,98.46
1179969.14,99.26,85.67,1170595.89,98.47
1179969.14,99.26,85.67,1170595.89,98.47
1179969.14,99.26,85.67,1170595.89,98.47
1179969.14,99.26,85.67,1170595.89,98.47
1179969.14,99.26,85.67,1170595.89,98.47
1179756.67,99.26,85.67,1170282.59,98.46
1179756.67,99.26,85.67,1170282.59,98.46
1179756.67,99.26,85.67,1170282.59,98.46
1179756.67,99.26,85.67,1170282.59,98.46
1179756.67,99.26,85.67,1170282.59,98.46
1179756.67,99.26,85.67,1170282.59,98.46
1179756.67,99.26,85.67,1170267.38,98.46
1179756.67,99.26,85.67,1170267.38,98.46
1179756.67,99.26,85.67,1170267.38,98.46
1179756.67,99.26,85.67,1170267.38,98.46
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179548.54,99.26,85.67,1170101.38,98.47
1179339.69,99.26,85.67,1169932.26,98.47
1179131.56,99.27,85.68,1169921.06,98.49
1178917.78,99.27,85.68,1169716.57,98.49
1178917.78,99.27,85.68,1169716.57,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178704.0,99.27,85.68,1169488.65,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169307.58,98.49
1178547.45,99.27,85.68,1169306.86,98.49
1178391.1,99.27,85.68,1169292.28,98.5
1178402.03,99.27,85.68,1169336.98,98.51
1178402.03,99.27,85.68,1169336.98,98.51
1178402.03,99.27,85.68,1169336.98,98.51
1178402.03,99.27,85.68,1169336.98,98.51
1178402.03,99.27,85.68,1169336.98,98.51
1178402.03,99.27,85.68,1169336.98,98.51
1178402.03,99.27,85.68,1169336.98,98.51
1178402.03,99.27,85.68,1169337.83,98.51
1178402.03,99.27,85.68,1169337.83,98.51
1178402.03,99.27,85.68,1169337.83,98.51
1178402.03,99.27,85.68,1169370.36,98.51
1178402.03,99.27,85.68,1169370.36,98.51
1178402.03,99.27,85.68,1169370.36,98.51
1178189.18,99.27,85.68,1169159.18,98.51
1178189.18,99.27,85.68,1169159.18,98.51
1178189.18,99.27,85.68,1169159.18,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177979.31,99.27,85.68,1168931.41,98.51
1177771.17,99.27,85.68,1168913.83,98.53
1177557.39,99.28,85.68,1168711.19,98.53
1177557.39,99.28,85.68,1168711.19,98.53
1177557.39,99.28,85.68,1168711.19,98.53
1177557.39,99.28,85.68,1168711.19,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168662.61,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177557.39,99.28,85.68,1168659.17,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177355.04,99.28,85.69,1168481.19,98.53
1177359.05,99.28,85.69,1168588.48,98.54
1177359.05,99.28,85.69,1168588.48,98.54
1177359.05,99.28,85.69,1168588.48,98.54
1177359.05,99.28,85.69,1168588.48,98.54
1177359.05,99.28,85.69,1168588.48,98.54
1177359.05,99.28,85.69,1168588.48,98.54
1177359.05,99.28,85.69,1168588.48,98.54
1177150.91,99.28,85.69,1168351.05,98.54
1177150.91,99.28,85.69,1168351.05,98.54
1177150.91,99.28,85.69,1168512.54,98.55
1177150.91,99.28,85.69,1168512.54,98.55
1177150.91,99.28,85.69,1168512.54,98.55
1177150.91,99.28,85.69,1168512.54,98.55
1177150.91,99.28,85.69,1168512.54,98.55
1176952.07,99.28,85.69,1168520.99,98.57
1176739.6,99.28,85.69,1168288.64,98.57
1176739.6,99.28,85.69,1168288.64,98.57
1176739.6,99.28,85.69,1168288.64,98.57
1176739.6,99.28,85.69,1168288.64,98.57
1176739.6,99.28,85.69,1168288.64,98.57
1176739.6,99.28,85.69,1168288.64,98.57
1176739.6,99.28,85.69,1168288.64,98.57
1176629.6,99.28,85.69,1168178.64,98.57
1176629.6,99.28,85.69,1168178.64,98.57
1176629.6,99.28,85.69,1168178.64,98.57
1176629.6,99.28,85.69,1168178.64,98.57
1176629.6,99.28,85.69,1168178.64,98.57
1176629.6,99.28,85.69,1168178.64,98.57
1176629.6,99.28,85.69,1168178.64,98.57
1176629.6,99.28,85.69,1168175.2,98.57
1176629.6,99.28,85.69,1168175.2,98.57
1176629.6,99.28,85.69,1168175.2,98.57
1176629.6,99.28,85.69,1168175.2,98.57
1176629.6,99.28,85.69,1168059.79,98.56
1176629.6,99.28,85.69,1168059.79,98.56
1176629.6,99.28,85.69,1168059.79,98.56
1176629.6,99.28,85.69,1167991.08,98.55
1176629.6,99.28,85.69,1167991.08,98.55
1176629.6,99.28,85.69,1167991.08,98.55
1176629.6,99.28,85.69,1167991.08,98.55
1176629.6,99.28,85.69,1167991.08,98.55
1176629.6,99.28,85.69,1167991.08,98.55
1176629.6,99.28,85.69,1167991.08,98.55
1176629.6,99.28,85.69,1167927.64,98.55
1176629.6,99.28,85.69,1167927.64,98.55
1176629.6,99.28,85.69,1167927.64,98.55
1176629.6,99.28,85.69,1167927.64,98.55
1176629.6,99.28,85.69,1167927.64,98.55
1176629.6,99.28,85.69,1167927.64,98.55
1176629.6,99.28,85.69,1167927.64,98.55
1176629.6,99.28,85.69,1167900.51,98.55
1176629.6,99.28,85.69,1167900.51,98.55
1176629.6,99.28,85.69,1167900.51,98.55
1176629.6,99.28,85.69,1167900.51,98.55
1176629.6,99.28,85.69,1167900.51,98.55
1176629.6,99.28,85.69,1167900.51,98.55
1176420.76,99.28,85.69,1167637.65,98.54
1176420.76,99.28,85.69,1167637.65,98.54
1176420.76,99.28,85.69,1167756.5,98.55
1176420.76,99.28,85.69,1167756.5,98.55
1176211.92,99.29,85.69,1167814.46,98.58
1176211.92,99.29,85.69,1167814.46,98.58
1176215.76,99.29,85.69,1167818.98,98.58
1176215.76,99.29,85.69,1167818.98,98.58
1176215.76,99.29,85.69,1167801.51,98.58
1176215.76,99.29,85.69,1167801.51,98.58
1176215.76,99.29,85.69,1167801.51,98.58
1176215.76,99.29,85.69,1167801.51,98.58
1176215.76,99.29,85.69,1167801.51,98.58
1176215.76,99.29,85.69,1167801.51,98.58
1176215.76,99.29,85.69,1167801.51,98.58
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167777.26,98.57
1176215.76,99.29,85.69,1167811.92,98.58
1176215.76,99.29,85.69,1167811.92,98.58
1176013.47,99.29,85.7,1167593.58,98.58
1176013.47,99.29,85.7,1167593.58,98.58
1176013.47,99.29,85.7,1167593.58,98.58
1176013.47,99.29,85.7,1167593.58,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175801.01,99.29,85.7,1167422.92,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167224.05,98.58
1175592.16,99.29,85.7,1167248.27,98.59
1175592.16,99.29,85.7,1167248.27,98.59
1175592.16,99.29,85.7,1167248.27,98.59
1175379.7,99.29,85.7,1166996.56,98.58
1175379.7,99.29,85.7,1166996.56,98.58
1175379.7,99.29,85.7,1166996.56,98.58
1175223.34,99.29,85.7,1166830.78,98.58
1175223.34,99.29,85.7,1166830.78,98.58
1175132.32,99.29,85.7,1166743.41,98.58
1175132.32,99.29,85.7,1166660.24,98.58
1175132.32,99.29,85.7,1166660.24,98.58
1174983.25,99.29,85.7,1166503.31,98.58
1174983.25,99.29,85.7,1166503.31,98.58
1174876.9,99.29,85.7,1166406.94,98.58
1174876.9,99.29,85.7,1166406.94,98.58
1174876.9,99.29,85.7,1166406.94,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166225.99,98.58
1174663.12,99.29,85.7,1166196.03,98.58
1174663.12,99.29,85.7,1166196.03,98.58
1174454.28,99.3,85.71,1165863.02,98.57
1174454.28,99.3,85.71,1165773.02,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165797.81,98.56
1174454.28,99.3,85.71,1165774.15,98.56
1174454.28,99.3,85.71,1165774.15,98.56
1174454.28,99.3,85.71,1165774.15,98.56
1174454.28,99.3,85.71,1165766.63,98.56
1174454.28,99.3,85.71,1165766.63,98.56
1174454.28,99.3,85.71,1165766.63,98.56
1174454.28,99.3,85.71,1165766.63,98.56
1174454.28,99.3,85.71,1165766.63,98.56
1174454.28,99.3,85.71,1165766.63,98.56
1174454.28,99.3,85.71,1165766.63,98.56
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165840.6,98.57
1174454.28,99.3,85.71,1165787.19,98.56
1174454.28,99.3,85.71,1165787.19,98.56
1174454.28,99.3,85.71,1165787.19,98.56
1174454.28,99.3,85.71,1165787.19,98.56
1174454.28,99.3,85.71,1165787.19,98.56
1174454.28,99.3,85.71,1165741.89,98.56
1174454.28,99.3,85.71,1165741.89,98.56
1174454.28,99.3,85.71,1165741.89,98.56
1174454.28,99.3,85.71,1165772.23,98.56
1174454.28,99.3,85.71,1165772.23,98.56
1174454.28,99.3,85.71,1165772.23,98.56
1174454.28,99.3,85.71,1165772.23,98.56
1174454.28,99.3,85.71,1165772.23,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165761.42,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174458.29,99.3,85.71,1165794.4,98.56
1174301.93,99.3,85.71,1165676.27,98.57
1174301.93,99.3,85.71,1165676.27,98.57
1174093.09,99.3,85.71,1165508.2,98.57
1174093.09,99.3,85.71,1165508.2,98.57
1174093.09,99.3,85.71,1165508.2,98.57
1174093.09,99.3,85.71,1165508.2,98.57
1174107.66,99.3,85.71,1165512.25,98.57
1173790.14,99.3,85.71,1165192.3,98.57
1173790.14,99.3,85.71,1165246.08,98.58
1173580.64,99.3,85.71,1165045.97,98.58
1173580.64,99.3,85.71,1165045.97,98.58
1173580.64,99.3,85.71,1165045.97,98.58
1173580.64,99.3,85.71,1165018.5,98.58
1173580.64,99.3,85.71,1165018.5,98.58
1173580.64,99.3,85.71,1165018.5,98.58
1173580.64,99.3,85.71,1165018.5,98.58
1173372.5,99.3,85.71,1164884.79,98.58
1173372.5,99.3,85.71,1164938.48,98.59
1173372.5,99.3,85.71,1164938.48,98.59
1173372.5,99.3,85.71,1165000.14,98.59
1173372.5,99.3,85.71,1165000.14,98.59
1173372.5,99.3,85.71,1165000.14,98.59
1173372.5,99.3,85.71,1165000.14,98.59
1173164.15,99.3,85.71,1164813.76,98.6
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172956.01,99.3,85.71,1164521.37,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164285.9,98.59
1172743.54,99.31,85.71,1164159.89,98.58
1172743.54,99.31,85.71,1164159.89,98.58
