name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0558-openb-node-1147,,G2,96,8,412316860416,20000,12,2332,412316860416,60,1200,190,3800,190,3800,120,2400,190,3800,190,3800,70,1400,190,3800,1200,24000
0559-openb-node-0472,,G2,96,8,412316860416,20000,12,1620,412316860416,90,1800,190,3800,190,3800,60,1200,190,3800,190,3800,190,3800,190,3800,1290,25800
0560-openb-node-1207,,T4,104,2,549755813888,15109,9,3592,549755813888,60,906,30,453,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0561-openb-node-0665,,G2,96,8,412316860416,20000,14,3852,412316860416,30,600,190,3800,60,1200,190,3800,130,2600,60,1200,130,2600,190,3800,980,19600
0562-openb-node-0050,,G3,128,8,824633720832,30000,15,2096,824633720832,190,5700,190,5700,120,3600,60,1800,190,5700,60,1800,30,900,130,3900,970,29100
0563-openb-node-0286,,G2,96,8,412316860416,20000,13,1180,412316860416,30,600,190,3800,190,3800,30,600,60,1200,190,3800,190,3800,190,3800,1070,21400
0564-openb-node-0528,,T4,104,2,549755813888,15109,7,2092,549755813888,70,1057,30,453,0,0,0,0,0,0,0,0,0,0,0,0,100,1510
0565-openb-node-0334,,T4,104,2,549755813888,15109,8,2996,549755813888,180,2719,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,370,5589
0566-openb-node-0130,,T4,104,2,549755813888,15109,7,5776,549755813888,70,1057,60,906,0,0,0,0,0,0,0,0,0,0,0,0,130,1963
0567-openb-node-0925,,G2,96,8,412316860416,20000,13,2108,412316860416,30,600,190,3800,190,3800,60,1200,120,2400,190,3800,70,1400,190,3800,1040,20800
0568-openb-node-0913,,G2,96,8,412316860416,20000,11,2784,412316860416,190,3800,190,3800,190,3800,190,3800,190,3800,190,3800,190,3800,190,3800,1520,30400
0569-openb-node-0540,,P100,16,2,128849018880,16280,2,940,128849018880,410,6674,350,5698,0,0,0,0,0,0,0,0,0,0,0,0,760,12372
0570-openb-node-0800,,T4,104,2,549755813888,15109,9,1040,549755813888,80,1208,30,453,0,0,0,0,0,0,0,0,0,0,0,0,110,1661
0571-openb-node-1005,,T4,104,2,549755813888,15109,10,700,549755813888,70,1057,10,151,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0572-openb-node-0074,,G2,96,8,412316860416,20000,14,3332,412316860416,80,1600,190,3800,190,3800,190,3800,190,3800,210,4200,60,1200,190,3800,1300,26000
0573-openb-node-0183,,T4,104,2,549755813888,15109,8,540,549755813888,30,453,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0574-openb-node-0840,,G2,96,8,412316860416,20000,14,16,412316860416,30,600,210,4200,190,3800,190,3800,210,4200,60,1200,190,3800,190,3800,1270,25400
0575-openb-node-0435,,T4,104,2,549755813888,15109,6,2896,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0576-openb-node-0428,,G2,96,8,412316860416,20000,13,912,412316860416,30,600,70,1400,190,3800,190,3800,130,2600,60,1200,0,0,680,13600,1350,27000
0577-openb-node-0567,,T4,104,2,549755813888,15109,9,448,549755813888,60,906,30,453,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0578-openb-node-0176,,G2,96,8,412316860416,20000,14,3932,412316860416,190,3800,30,600,190,3800,80,1600,190,3800,80,1600,190,3800,90,1800,1040,20800
