ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
1177035.56,20.25,1.67,182730.86,3.14
1176724.9,20.24,1.67,182390.77,3.14
1176557.87,20.25,1.67,182388.76,3.14
1176557.87,20.25,1.67,182388.76,3.14
1176390.84,20.25,1.67,182309.15,3.14
1176390.84,20.25,1.67,182309.15,3.14
1176223.81,20.25,1.67,182231.82,3.14
1176056.77,20.25,1.67,182227.52,3.14
1175889.74,20.25,1.67,182150.02,3.14
1175722.71,20.25,1.67,182145.89,3.14
1175555.68,20.25,1.67,182143.89,3.14
1175388.64,20.25,1.67,182064.27,3.14
1175221.61,20.25,1.67,182055.32,3.14
1175054.58,20.25,1.67,181982.64,3.14
1174887.55,20.25,1.67,181905.5,3.14
1174887.55,20.25,1.67,181905.5,3.14
1175149.54,20.26,1.68,182322.95,3.14
1174982.5,20.26,1.68,182245.8,3.14
1174815.47,20.26,1.68,182241.32,3.14
1174648.44,20.26,1.68,182163.89,3.14
1174509.0,20.26,1.68,181989.68,3.14
1174509.0,20.26,1.68,181989.68,3.14
1174341.97,20.26,1.68,181985.49,3.14
1174174.93,20.26,1.68,181908.17,3.14
1174007.9,20.26,1.68,181903.86,3.14
1174277.99,20.27,1.68,181894.55,3.14
1174110.95,20.27,1.68,182254.76,3.15
1174131.89,20.27,1.69,182352.08,3.15
1173939.3,20.27,1.69,182394.75,3.15
1173719.71,20.27,1.68,182217.03,3.15
1173498.56,20.26,1.68,181969.78,3.14
1173331.53,20.26,1.68,181952.28,3.14
1173164.5,20.27,1.68,181874.96,3.14
1173426.49,20.27,1.69,182293.62,3.15
1173259.46,20.27,1.69,182333.35,3.15
1173092.42,20.27,1.69,182211.99,3.15
1172925.39,20.27,1.69,182134.7,3.15
1172758.36,20.27,1.69,182130.37,3.15
1172591.33,20.27,1.69,182108.87,3.15
1172612.26,20.28,1.69,182210.2,3.15
1172612.26,20.28,1.69,182210.2,3.15
1172243.24,20.27,1.68,181847.24,3.14
1171924.4,20.27,1.68,181528.4,3.14
1172194.48,20.28,1.69,181519.09,3.14
1172194.48,20.28,1.69,181519.09,3.14
1172215.42,20.28,1.69,181933.94,3.15
1172048.38,20.28,1.69,181912.44,3.15
1171850.11,20.28,1.69,181927.33,3.15
1171483.0,20.27,1.69,181691.21,3.14
1171834.37,20.28,1.69,182158.31,3.15
1171667.34,20.28,1.69,182156.3,3.15
1171667.34,20.28,1.69,182156.3,3.15
1171667.34,20.28,1.69,182156.3,3.15
1171500.3,20.28,1.69,182076.68,3.15
1171189.65,20.28,1.69,181727.91,3.15
1171022.62,20.28,1.69,181650.42,3.15
1170855.59,20.28,1.69,181646.29,3.15
1170855.59,20.28,1.69,181646.29,3.15
1171012.44,20.29,1.69,181683.9,3.15
1171012.44,20.29,1.69,181683.9,3.15
1170845.41,20.29,1.69,181879.36,3.15
1170678.37,20.29,1.69,181870.41,3.15
1170511.34,20.29,1.69,181797.73,3.15
1170773.33,20.29,1.7,181893.07,3.15
1170794.26,20.3,1.7,182196.6,3.16
1170627.23,20.3,1.7,182194.59,3.16
1170460.2,20.3,1.7,182114.97,3.16
1170481.13,20.3,1.71,182212.3,3.16
1170112.11,20.3,1.7,181973.2,3.16
1169945.08,20.3,1.7,181977.94,3.16
1169778.04,20.3,1.7,181900.44,3.16
1169611.01,20.3,1.7,181896.31,3.16
1169873.0,20.3,1.71,181991.65,3.16
1169705.97,20.3,1.71,182168.38,3.16
1169336.95,20.3,1.7,181874.69,3.16
1169169.91,20.3,1.7,181797.39,3.16
1169011.46,20.3,1.7,181638.93,3.15
1168844.43,20.3,1.7,181634.61,3.15
1168677.4,20.3,1.7,181613.1,3.15
1168698.33,20.3,1.71,181714.43,3.16
1168030.2,20.31,1.71,181675.0,3.16
1168277.21,20.31,1.71,181599.36,3.16
1167873.17,20.31,1.71,181717.16,3.16
1167873.17,20.31,1.71,181717.16,3.16
1167894.1,20.31,1.71,181771.35,3.16
1167600.21,20.31,1.71,181486.66,3.16
1167433.18,20.31,1.71,181409.51,3.16
1167266.15,20.31,1.71,181405.03,3.16
1167528.13,20.31,1.71,181500.37,3.16
1167361.1,20.31,1.71,181746.33,3.16
1167382.03,20.32,1.71,181843.66,3.16
1167215.0,20.32,1.72,181826.16,3.17
1167107.04,20.32,1.71,181744.71,3.16
1166914.45,20.32,1.71,181720.79,3.16
1166721.86,20.32,1.71,181688.93,3.16
1166529.27,20.32,1.71,182122.47,3.17
1166534.06,20.32,1.72,181983.54,3.17
1166332.05,20.32,1.72,181863.6,3.17
1166332.05,20.32,1.72,181863.6,3.17
1166488.9,20.32,1.72,181901.22,3.17
1166321.87,20.33,1.72,182096.47,3.17
1166182.43,20.32,1.72,181921.27,3.17
1166015.4,20.32,1.72,181899.77,3.17
1165848.37,20.32,1.72,181839.64,3.17
1165681.33,20.33,1.72,181837.64,3.17
1165943.32,20.33,1.73,182111.72,3.18
1165776.29,20.33,1.73,182109.71,3.18
1165797.22,20.34,1.73,182191.54,3.18
1165630.19,20.34,1.73,182189.54,3.18
1165261.17,20.33,1.73,181895.84,3.17
1165094.14,20.33,1.73,181816.22,3.17
1165044.14,20.33,1.73,181766.22,3.17
1164877.1,20.33,1.73,181757.27,3.17
1164898.04,20.34,1.73,181868.11,3.17
1165168.12,20.34,1.73,181858.8,3.17
1165001.09,20.34,1.73,182218.51,3.18
1165022.02,20.35,1.74,182315.84,3.18
1165022.02,20.35,1.74,182315.84,3.18
1164854.99,20.35,1.74,182298.34,3.18
1164687.96,20.35,1.74,182340.25,3.19
1164520.92,20.35,1.74,182216.71,3.18
1164353.89,20.35,1.74,182214.71,3.18
1164353.89,20.35,1.74,182214.71,3.18
1164354.38,20.35,1.74,182216.09,3.18
1164187.35,20.35,1.74,182136.48,3.18
1164020.32,20.35,1.74,182127.53,3.18
1164177.17,20.35,1.74,182370.0,3.19
1163908.23,20.35,1.74,182102.12,3.18
1163929.16,20.35,1.74,182199.45,3.19
1163762.13,20.35,1.74,182203.96,3.19
1164094.5,20.36,1.75,182129.07,3.19
1163800.61,20.36,1.75,181843.92,3.18
1163642.16,20.36,1.74,181685.46,3.18
1163422.57,20.35,1.74,181507.74,3.18
1163255.54,20.35,1.74,182006.23,3.18
1163276.47,20.36,1.74,182103.55,3.19
1163276.47,20.36,1.74,182103.55,3.19
1163072.34,20.35,1.74,181892.06,3.18
1162905.31,20.35,1.74,181896.57,3.18
1162738.27,20.36,1.74,181819.08,3.18
1162571.24,20.36,1.74,181814.95,3.18
1162404.21,20.36,1.74,181812.94,3.18
1162237.18,20.36,1.74,181733.32,3.18
1162237.18,20.36,1.74,181733.32,3.18
1162237.18,20.36,1.74,181759.44,3.18
1162070.14,20.36,1.74,181681.95,3.18
1162227.0,20.36,1.75,181992.31,3.19
1161885.89,20.36,1.74,181623.05,3.18
1161906.82,20.36,1.75,181720.38,3.18
1161739.79,20.36,1.75,181702.88,3.18
1161572.75,20.36,1.75,181693.94,3.19
1161593.69,20.37,1.75,181782.71,3.19
1161614.62,20.37,1.75,181880.03,3.19
1161447.58,20.37,1.75,181884.54,3.19
1161447.58,20.37,1.75,181884.54,3.19
1161468.52,20.37,1.76,181981.87,3.19
1161301.48,20.37,1.76,181986.38,3.19
1161563.47,20.38,1.76,182081.72,3.19
1161396.44,20.38,1.76,182327.34,3.2
1161192.31,20.38,1.76,182115.85,3.2
1160823.29,20.37,1.75,181753.26,3.19
1160656.25,20.37,1.75,181731.76,3.19
1160489.22,20.37,1.75,181671.64,3.19
1160489.22,20.37,1.75,181671.64,3.19
1160322.19,20.38,1.75,181669.63,3.19
1160155.16,20.38,1.76,181590.01,3.19
1160155.16,20.38,1.76,181590.01,3.19
1160417.14,20.38,1.76,181685.35,3.19
1160250.11,20.38,1.76,181930.82,3.2
1160271.04,20.39,1.76,181854.11,3.2
1160104.01,20.39,1.76,182032.65,3.2
1159936.98,20.39,1.76,182023.71,3.2
1159769.95,20.39,1.77,181951.03,3.2
1159769.95,20.39,1.77,181951.03,3.2
1159790.88,20.39,1.77,182048.35,3.2
1159421.86,20.39,1.76,181685.92,3.19
1159683.85,20.39,1.77,181987.47,3.2
1159516.81,20.39,1.77,181985.46,3.2
1159537.75,20.4,1.77,182067.29,3.2
1159558.68,20.4,1.78,182164.62,3.2
1159391.65,20.4,1.78,182169.13,3.21
1159224.61,20.4,1.78,182091.98,3.2
1159245.55,20.4,1.78,182270.96,3.21
1159024.27,20.4,1.78,182177.93,3.21
1159024.27,20.4,1.78,182177.93,3.21
1159045.21,20.41,1.78,182275.26,3.21
1158878.17,20.41,1.78,182257.76,3.21
1159035.03,20.41,1.78,182295.37,3.21
1158868.0,20.41,1.78,182490.63,3.21
1158868.49,20.41,1.78,182491.51,3.21
1158868.49,20.41,1.78,182491.51,3.21
1158701.45,20.41,1.78,182414.02,3.21
1158722.39,20.42,1.79,182593.37,3.22
1158555.35,20.42,1.79,182591.36,3.22
1158817.34,20.42,1.79,182865.44,3.22
1158650.31,20.42,1.79,182843.94,3.22
1158483.28,20.42,1.79,182783.82,3.22
1158693.49,20.43,1.8,182708.03,3.22
1158526.45,20.43,1.8,183071.92,3.23
1158157.43,20.43,1.79,182778.23,3.22
1157990.4,20.43,1.8,182700.73,3.22
1157823.37,20.43,1.8,182696.6,3.22
1157980.22,20.43,1.8,182734.21,3.22
1157813.19,20.43,1.8,182929.47,3.23
1157834.12,20.44,1.8,183026.8,3.23
1157855.05,20.44,1.81,183170.75,3.23
1157688.02,20.44,1.81,183093.61,3.23
1157520.99,20.44,1.81,183089.13,3.23
1157353.96,20.44,1.81,183087.12,3.23
1157186.92,20.44,1.81,183007.5,3.23
1157186.92,20.44,1.81,183007.5,3.23
1157019.89,20.44,1.81,182930.01,3.23
1156852.86,20.44,1.81,182925.87,3.23
1156873.79,20.45,1.81,183023.2,3.23
1157030.64,20.45,1.82,183267.91,3.24
1157051.58,20.45,1.82,183365.24,3.24
1157072.51,20.46,1.82,183509.19,3.24
1156905.48,20.46,1.82,183500.25,3.25
1156745.93,20.46,1.82,183503.51,3.25
1156578.9,20.46,1.82,183430.83,3.24
1156599.83,20.46,1.83,183528.15,3.25
1156599.83,20.46,1.83,183528.15,3.25
1156432.8,20.46,1.83,183532.66,3.25
1156265.76,20.47,1.83,183530.66,3.25
1156265.76,20.47,1.83,183530.66,3.25
1156098.73,20.47,1.83,183451.04,3.25
1156098.73,20.47,1.83,183451.04,3.25
1156360.72,20.47,1.83,183546.38,3.25
1156162.45,20.47,1.83,183404.97,3.25
1156162.45,20.47,1.83,183404.97,3.25
1156162.45,20.47,1.83,183404.97,3.25
1156162.45,20.47,1.83,183404.97,3.25
1155995.42,20.47,1.83,183581.7,3.25
1155828.39,20.47,1.83,183579.7,3.25
1155985.24,20.48,1.84,183814.57,3.26
1155985.24,20.48,1.84,183814.57,3.26
1156006.17,20.48,1.84,183911.9,3.26
1156027.1,20.49,1.84,184055.85,3.26
1155860.07,20.49,1.84,184046.91,3.26
1155693.04,20.49,1.84,183974.23,3.26
1155399.15,20.48,1.84,183689.73,3.26
1155232.12,20.48,1.84,183612.59,3.26
1155232.12,20.48,1.84,183612.59,3.26
1155027.99,20.48,1.84,183401.1,3.25
1154860.95,20.48,1.84,183396.62,3.25
1154693.92,20.48,1.84,183387.67,3.25
1154526.89,20.48,1.84,183314.99,3.25
1154157.87,20.48,1.83,183021.29,3.25
1153990.84,20.48,1.83,183012.35,3.25
1153823.8,20.48,1.83,182939.67,3.25
1153619.67,20.48,1.83,182728.18,3.24
1153452.64,20.48,1.83,182650.88,3.24
1153609.49,20.48,1.84,182961.06,3.25
1153442.46,20.48,1.84,182883.92,3.25
1153442.46,20.48,1.84,182883.92,3.25
1153463.39,20.49,1.84,183062.9,3.25
1153296.36,20.49,1.84,183060.89,3.25
1153129.32,20.49,1.84,182981.27,3.25
1152962.29,20.49,1.84,182904.12,3.25
1152795.26,20.49,1.84,182899.64,3.25
1152816.19,20.49,1.84,182822.93,3.25
1152649.16,20.49,1.84,183001.54,3.25
1151060.93,20.49,1.85,182945.72,3.26
1150893.9,20.49,1.85,182936.77,3.26
1150726.87,20.49,1.85,182864.09,3.26
1150559.83,20.5,1.85,182786.77,3.26
1150559.83,20.5,1.85,182786.77,3.26
1150392.8,20.5,1.85,182782.47,3.26
1150194.53,20.5,1.85,184206.67,3.28
1149996.26,20.5,1.85,183238.55,3.27
1149910.68,20.5,1.85,182981.16,3.26
1149970.47,20.5,1.85,184127.46,3.28
1150388.92,20.51,1.87,183916.71,3.28
1150221.89,20.51,1.87,183914.7,3.28
1150221.89,20.51,1.87,183914.7,3.28
1150054.86,20.52,1.87,183835.08,3.28
1149887.82,20.52,1.87,183813.58,3.28
1149908.76,20.52,1.87,183914.91,3.28
1150178.84,20.53,1.88,183905.6,3.28
1150011.81,20.53,1.88,184265.38,3.29
1149844.77,20.53,1.88,184188.24,3.29
1149844.77,20.53,1.88,184188.24,3.29
1149477.66,20.52,1.87,183826.14,3.28
1149498.59,20.53,1.87,184005.12,3.29
1149519.52,20.53,1.88,184102.44,3.29
1149519.52,20.53,1.88,184102.44,3.29
1149781.51,20.54,1.88,184403.99,3.29
1149802.44,20.54,1.89,184501.31,3.3
1149802.44,20.54,1.89,184501.31,3.3
1149959.3,20.54,1.89,184746.03,3.3
1149980.23,20.55,1.89,184843.35,3.3
1149776.1,20.54,1.89,184631.85,3.3
1149776.1,20.54,1.89,184631.85,3.3
1149571.96,20.54,1.89,184507.52,3.3
1149404.93,20.54,1.89,184512.03,3.3
1149404.93,20.54,1.89,184512.03,3.3
1149237.9,20.54,1.89,184503.08,3.3
1149237.9,20.54,1.89,184503.08,3.3
1148868.87,20.54,1.88,184263.98,3.29
1148670.6,20.54,1.88,184162.77,3.29
1148503.57,20.54,1.88,184090.09,3.29
1148773.66,20.55,1.89,184080.78,3.29
1148606.62,20.55,1.89,184442.11,3.3
1148439.59,20.55,1.89,184440.11,3.3
1148460.52,20.55,1.89,184521.94,3.3
1148293.49,20.55,1.89,184512.99,3.3
1148293.49,20.55,1.89,184512.99,3.3
1148293.49,20.55,1.89,184512.99,3.3
1148450.34,20.56,1.9,184755.46,3.31
1148283.31,20.56,1.9,184677.97,3.31
1148067.34,20.55,1.9,184492.7,3.3
1148088.28,20.56,1.9,184672.05,3.31
1148088.28,20.56,1.9,184672.05,3.31
1147921.24,20.56,1.9,184594.91,3.31
1147754.21,20.56,1.9,184590.43,3.31
1147595.76,20.56,1.9,184431.97,3.3
1147595.76,20.56,1.9,184431.97,3.3
1147595.76,20.56,1.9,184431.97,3.3
1147403.17,20.56,1.9,184408.56,3.3
1147036.05,20.55,1.89,184044.91,3.3
1146869.02,20.55,1.89,183967.48,3.3
1146701.99,20.55,1.89,183963.29,3.3
1146534.95,20.55,1.89,183941.78,3.3
1146796.94,20.56,1.9,184235.36,3.3
1146629.91,20.56,1.9,184233.35,3.3
1146462.88,20.56,1.9,184153.74,3.3
1146709.89,20.57,1.91,184078.1,3.3
1146511.62,20.57,1.91,184026.89,3.3
1146344.59,20.57,1.91,184429.55,3.31
1146344.59,20.57,1.91,184429.55,3.31
1146177.55,20.57,1.91,184427.54,3.31
1146010.52,20.57,1.91,184347.92,3.31
1145641.5,20.57,1.9,184054.23,3.3
1145474.47,20.57,1.9,184045.28,3.3
1145307.44,20.57,1.9,183972.6,3.3
1145140.4,20.57,1.9,183895.46,3.3
1145140.4,20.57,1.9,183895.46,3.3
1145161.33,20.57,1.91,184074.43,3.31
1144994.3,20.57,1.91,183996.94,3.31
1144994.3,20.57,1.91,183996.94,3.31
1144994.3,20.57,1.91,183996.94,3.31
1144827.27,20.57,1.91,183992.81,3.31
1145097.35,20.58,1.91,183983.5,3.31
1144740.24,20.57,1.91,184094.36,3.31
1143232.56,20.58,1.91,184035.53,3.31
1143065.52,20.58,1.91,183932.35,3.31
1143086.46,20.58,1.92,184029.68,3.31
1143107.39,20.58,1.92,184173.63,3.32
1142940.36,20.58,1.92,184096.49,3.32
1142736.22,20.58,1.92,183884.35,3.31
1142569.19,20.58,1.92,183879.87,3.31
1142402.16,20.58,1.92,183870.92,3.31
1142559.01,20.59,1.92,184113.39,3.32
1142391.98,20.59,1.92,184104.45,3.32
1142224.95,20.59,1.92,184031.77,3.32
1142224.95,20.59,1.92,184031.77,3.32
1142057.91,20.59,1.92,184073.68,3.32
1141890.88,20.59,1.92,183950.14,3.32
1141890.88,20.59,1.92,183950.14,3.32
1141911.81,20.59,1.93,184047.46,3.32
1141744.78,20.6,1.93,184029.97,3.32
1141901.64,20.6,1.93,184067.58,3.32
1142163.62,20.61,1.94,184535.61,3.33
1142005.34,20.6,1.93,184399.65,3.33
1141838.31,20.61,1.93,184390.71,3.33
1142085.32,20.61,1.94,184726.68,3.33
1141791.43,20.61,1.94,184441.53,3.33
1141624.4,20.61,1.94,184439.52,3.33
1141624.4,20.61,1.94,184439.52,3.33
1141457.37,20.61,1.94,184359.9,3.33
1141088.35,20.6,1.93,184144.34,3.33
1140921.31,20.6,1.93,184067.2,3.32
1140942.24,20.61,1.94,184246.18,3.33
1140775.21,20.61,1.94,184169.03,3.33
1140608.18,20.61,1.94,184164.55,3.33
1140441.15,20.61,1.94,184162.54,3.33
1140598.0,20.62,1.94,184397.42,3.33
1140430.97,20.62,1.94,184388.48,3.33
1140451.9,20.62,1.94,184477.25,3.34
1140284.87,20.62,1.94,184455.75,3.34
1140554.95,20.63,1.95,184827.65,3.34
1140387.92,20.63,1.95,184806.14,3.34
1140220.89,20.63,1.95,184746.02,3.34
1140220.89,20.63,1.95,184746.02,3.34
1140053.86,20.63,1.95,184668.53,3.34
1140053.86,20.63,1.95,184668.53,3.34
1139886.82,20.63,1.95,184664.4,3.34
1139907.76,20.63,1.96,184587.69,3.34
1139740.72,20.63,1.96,184766.23,3.35
1139740.72,20.63,1.96,184766.23,3.35
1139373.61,20.63,1.95,184404.21,3.34
1139206.57,20.63,1.95,184326.71,3.34
1138596.27,20.63,1.96,185530.2,3.36
1139012.69,20.65,1.97,185297.67,3.36
1139012.69,20.65,1.97,185297.67,3.36
1139033.62,20.65,1.97,185477.23,3.36
1139033.62,20.65,1.97,185477.23,3.36
1139033.62,20.65,1.97,185477.23,3.36
1138739.74,20.64,1.97,185195.51,3.36
1138739.74,20.64,1.97,185195.51,3.36
1138572.71,20.65,1.97,185174.01,3.36
1138834.69,20.65,1.97,185467.59,3.36
1138667.66,20.65,1.97,185458.64,3.36
1138500.63,20.65,1.97,185385.96,3.36
1138333.6,20.65,1.97,185383.96,3.36
1138333.6,20.65,1.97,185383.96,3.36
1138354.53,20.66,1.98,185465.79,3.37
1138375.46,20.66,1.98,185563.11,3.37
1138208.43,20.66,1.98,185545.62,3.37
1138208.43,20.66,1.98,185545.62,3.37
1138098.68,20.66,1.98,185452.61,3.37
1137931.64,20.66,1.98,185375.31,3.37
1137931.64,20.66,1.98,185375.31,3.37
1137737.49,20.66,1.98,185187.62,3.36
1137570.46,20.66,1.98,185183.29,3.36
1137591.39,20.66,1.98,185280.61,3.37
1137424.36,20.66,1.98,185263.12,3.37
1137257.32,20.66,1.98,185185.79,3.36
1136888.3,20.66,1.97,184892.09,3.36
1136519.58,20.65,1.97,184523.37,3.35
1136352.55,20.65,1.97,184519.07,3.35
1136352.55,20.65,1.97,184519.07,3.35
1136185.52,20.65,1.97,184441.93,3.35
1136018.48,20.66,1.97,184437.45,3.35
1135851.45,20.66,1.97,184435.44,3.35
1135684.42,20.66,1.97,184355.82,3.35
1135517.39,20.66,1.97,184278.38,3.35
1135350.35,20.66,1.97,184274.19,3.35
1135183.32,20.66,1.97,184265.25,3.35
1135016.29,20.66,1.97,184192.57,3.35
1134849.26,20.66,1.97,184115.42,3.35
1134849.26,20.66,1.97,184115.42,3.35
1135111.25,20.67,1.98,184466.12,3.36
1134944.21,20.67,1.98,184464.11,3.36
1134610.15,20.67,1.98,184382.48,3.36
1134443.12,20.67,1.98,184302.86,3.36
1134276.08,20.67,1.98,184293.92,3.36
1134109.05,20.67,1.98,184221.24,3.36
1134265.91,20.68,1.98,184258.85,3.36
1133896.88,20.67,1.98,183963.68,3.35
1133729.85,20.67,1.98,184158.94,3.36
1133750.78,20.68,1.98,184256.26,3.36
1133583.75,20.68,1.98,184260.77,3.36
1133845.74,20.68,1.99,184356.12,3.36
1134002.59,20.69,1.99,184766.42,3.37
1133835.56,20.69,1.99,184764.41,3.37
1133668.53,20.69,1.99,184684.79,3.37
1133501.5,20.69,2.0,184607.65,3.37
1133334.46,20.69,2.0,184603.17,3.37
1133334.46,20.69,2.0,184603.17,3.37
1133167.43,20.69,2.0,184601.16,3.37
1132798.41,20.69,1.99,184385.6,3.37
1132819.34,20.69,1.99,184467.43,3.37
1132652.31,20.69,1.99,184465.43,3.37
1132652.31,20.69,1.99,184465.43,3.37
1132485.28,20.69,1.99,184385.81,3.37
1132485.28,20.69,1.99,184385.81,3.37
1132318.25,20.69,1.99,184376.86,3.37
1132151.21,20.69,1.99,184304.18,3.37
1132151.21,20.69,1.99,184304.18,3.37
1132421.3,20.7,2.0,184294.87,3.37
1132254.26,20.7,2.0,184654.58,3.38
1132087.23,20.7,2.0,184577.44,3.38
1131920.2,20.7,2.0,184572.96,3.38
1131753.17,20.7,2.0,184551.45,3.38
1131910.02,20.71,2.01,184805.83,3.38
1131742.99,20.71,2.01,184728.34,3.38
1131575.96,20.71,2.01,184724.2,3.38
1131408.92,20.71,2.01,184646.9,3.38
1131241.89,20.71,2.01,184642.58,3.38
1131241.89,20.71,2.01,184642.58,3.38
1131262.82,20.71,2.01,184565.87,3.38
1131473.03,20.72,2.02,185115.91,3.39
1131493.96,20.72,2.02,185213.24,3.39
1131326.93,20.72,2.02,185195.74,3.39
1131347.86,20.73,2.02,185293.06,3.39
1131180.83,20.73,2.02,185275.57,3.4
1131337.69,20.73,2.03,185313.18,3.4
1131170.65,20.74,2.03,185508.44,3.4
1131417.66,20.74,2.04,185432.8,3.4
1131574.52,20.75,2.04,186175.08,3.41
1131407.49,20.75,2.04,186097.59,3.41
1131407.49,20.75,2.04,186097.59,3.41
1131240.45,20.75,2.04,186093.46,3.41
1131240.45,20.75,2.04,186093.46,3.41
1131073.42,20.75,2.04,186091.45,3.41
1131073.42,20.75,2.04,186091.45,3.41
1130906.39,20.75,2.04,186011.83,3.41
1130906.39,20.75,2.04,186011.83,3.41
1130702.26,20.75,2.04,185794.63,3.41
1130723.19,20.75,2.04,185891.95,3.41
1130556.15,20.75,2.04,185874.46,3.41
1130389.12,20.75,2.04,185796.96,3.41
1130022.01,20.75,2.04,185434.94,3.4
1129854.97,20.75,2.04,185430.81,3.41
1129687.94,20.75,2.04,185409.3,3.41
1129520.91,20.75,2.04,185349.18,3.4
1129520.91,20.75,2.04,185349.18,3.4
1129362.94,20.75,2.04,185197.79,3.4
1129195.91,20.75,2.04,185120.46,3.4
1129028.88,20.75,2.04,185116.16,3.4
1129049.81,20.75,2.04,185213.49,3.4
1129049.81,20.75,2.04,185213.49,3.4
1129070.74,20.76,2.04,185357.44,3.41
1129070.74,20.76,2.04,185357.44,3.41
1129091.68,20.76,2.05,185454.77,3.41
1128924.64,20.76,2.05,185437.27,3.41
1128757.61,20.76,2.05,185435.26,3.41
1128757.61,20.76,2.05,185435.26,3.41
1128590.58,20.76,2.05,185355.64,3.41
1128423.55,20.76,2.05,185346.7,3.41
1128423.55,20.76,2.05,185346.7,3.41
1128444.48,20.77,2.05,185435.47,3.41
1128277.45,20.77,2.05,185433.46,3.41
1128110.41,20.77,2.05,185353.84,3.41
1127943.38,20.77,2.05,185351.84,3.41
1127649.49,20.76,2.05,185067.34,3.41
1127482.46,20.76,2.05,184987.72,3.41
1127482.46,20.76,2.05,184987.72,3.41
1127315.43,20.77,2.05,184910.42,3.41
1127148.4,20.77,2.05,184906.1,3.41
1126981.36,20.77,2.05,184828.66,3.41
1126981.36,20.77,2.05,184828.66,3.41
1126814.33,20.77,2.05,184824.47,3.41
1126971.19,20.77,2.05,184862.09,3.41
1126992.12,20.78,2.06,185166.51,3.41
1126825.09,20.78,2.06,185157.56,3.41
1126658.05,20.78,2.06,185084.88,3.41
1126491.02,20.78,2.06,185063.38,3.41
1126323.99,20.78,2.06,185003.26,3.41
1126323.99,20.78,2.06,185003.26,3.41
1126156.96,20.78,2.06,184926.11,3.41
1125989.92,20.78,2.06,184921.63,3.41
1125822.89,20.78,2.06,184844.49,3.41
1125655.86,20.78,2.06,184840.01,3.41
1125488.83,20.78,2.06,184838.0,3.41
1125488.83,20.78,2.06,184838.0,3.41
1125488.83,20.78,2.06,184838.0,3.41
1125750.82,20.79,2.07,185112.08,3.42
1125583.78,20.79,2.07,185034.64,3.42
1125416.75,20.79,2.07,185030.46,3.42
1125249.72,20.79,2.07,184953.31,3.42
1125082.69,20.79,2.07,184948.83,3.42
1124915.65,20.79,2.07,184871.34,3.42
1124915.65,20.79,2.07,184871.34,3.42
1124748.62,20.79,2.07,184867.2,3.42
1124454.73,20.79,2.06,184582.71,3.41
1124454.73,20.79,2.06,184582.71,3.41
1124475.67,20.79,2.07,184680.03,3.42
1124308.63,20.79,2.07,184662.54,3.42
1124141.6,20.79,2.07,184585.39,3.41
1124162.53,20.8,2.07,184764.37,3.42
1124162.53,20.8,2.07,184764.37,3.42
1123995.5,20.8,2.07,184687.23,3.42
1123865.72,20.8,2.07,184625.56,3.42
1123698.68,20.8,2.07,184621.08,3.42
1123414.37,20.79,2.07,184324.02,3.41
1123120.48,20.79,2.06,184039.52,3.41
1122917.82,20.79,2.06,184013.2,3.41
1122750.79,20.79,2.06,183991.7,3.41
1122750.79,20.79,2.06,184013.01,3.41
1122583.76,20.79,2.06,183952.89,3.41
1122793.97,20.8,2.07,183877.1,3.41
1122626.94,20.8,2.07,184240.5,3.41
1122626.94,20.8,2.07,184240.89,3.41
1122459.9,20.8,2.07,184219.39,3.41
1122706.91,20.81,2.07,184567.91,3.42
1122539.88,20.81,2.08,184546.41,3.42
1122372.85,20.81,2.08,184486.29,3.42
1122085.61,20.8,2.07,184207.05,3.42
1122106.54,20.81,2.07,184304.37,3.42
1122127.47,20.81,2.08,184448.33,3.42
1121960.44,20.81,2.08,184446.32,3.42
1121793.41,20.81,2.08,184366.7,3.42
1121626.38,20.81,2.08,184289.4,3.42
1121332.49,20.81,2.07,184052.68,3.42
1120998.43,20.81,2.07,183971.06,3.42
1120831.39,20.81,2.08,183966.73,3.42
1120664.36,20.81,2.08,183889.43,3.41
1120497.33,20.81,2.08,183885.1,3.42
1120497.33,20.81,2.08,183870.14,3.42
1120744.34,20.82,2.08,183794.51,3.41
1120901.19,20.82,2.09,184536.79,3.43
1120901.19,20.82,2.09,184554.9,3.43
1120901.19,20.82,2.09,184554.9,3.43
1120734.16,20.83,2.09,184552.9,3.43
1120996.15,20.83,2.09,184826.98,3.43
1121017.08,20.84,2.1,184924.3,3.44
1120850.05,20.84,2.1,184906.8,3.44
1120683.02,20.84,2.1,184829.66,3.44
