ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1142,5871,2185760,6212,2185760
1142,5871,2186080,6212,2186080
1142,5871,2187080,6212,2187080
1142,5871,2187890,6212,2187890
1142,5871,2188890,6212,2188890
1142,5871,2189890,6212,2189890
1142,5871,2190890,6212,2190890
1142,5871,2190890,6212,2190890
1142,5871,2191360,6212,2191360
1142,5871,2192360,6212,2192360
1142,5871,2193360,6212,2193360
1142,5871,2193830,6212,2193830
1142,5871,2194050,6212,2194050
1142,5871,2194280,6212,2194280
1142,5871,2195280,6212,2195280
1142,5871,2195870,6212,2195870
1142,5871,2196680,6212,2196680
1142,5871,2197680,6212,2197680
1142,5871,2197910,6212,2197910
1142,5871,2198910,6212,2198910
1142,5871,2199910,6212,2199910
1142,5871,2200910,6212,2200910
1142,5871,2201910,6212,2201910
1142,5871,2202910,6212,2202910
1142,5871,2202910,6212,2202910
1142,5871,2203720,6212,2203720
1142,5871,2204530,6212,2204530
1142,5871,2205530,6212,2205530
1142,5871,2205530,6212,2205530
1142,5871,2206530,6212,2206530
1142,5871,2206530,6212,2206530
1142,5871,2207530,6212,2207530
1142,5871,2207530,6212,2207530
1142,5871,2208180,6212,2208180
1142,5871,2208180,6212,2208180
1142,5871,2209180,6212,2209180
1142,5871,2209990,6212,2209990
1142,5871,2210990,6212,2210990
1142,5871,2211990,6212,2211990
1142,5871,2212210,6212,2212210
1142,5871,2213210,6212,2213210
1142,5871,2214210,6212,2214210
1142,5871,2215210,6212,2215210
1142,5871,2216210,6212,2216210
1142,5871,2216210,6212,2216210
1142,5871,2216680,6212,2216680
1142,5871,2217680,6212,2217680
1142,5871,2218150,6212,2218150
1142,5871,2218960,6212,2218960
1142,5871,2219960,6212,2219960
1143,5873,2220960,6212,2220960
1143,5873,2221550,6212,2221550
1143,5873,2222550,6212,2222550
1143,5873,2223550,6212,2223550
1143,5873,2224550,6212,2224550
1143,5873,2225550,6212,2225550
1143,5873,2226550,6212,2226550
1143,5873,2226550,6212,2226550
1144,5881,2227360,6212,2227360
1145,5889,2228360,6212,2228360
1145,5889,2228360,6212,2228360
1145,5889,2229360,6212,2229360
1145,5889,2230360,6212,2230360
1145,5889,2230830,6212,2230830
1145,5889,2231380,6212,2231380
1145,5889,2232380,6212,2232380
1145,5889,2233380,6212,2233380
1145,5889,2234380,6212,2234380
1145,5889,2234850,6212,2234850
1145,5889,2235850,6212,2235850
1145,5889,2236850,6212,2236850
1146,5891,2237500,6212,2237500
1146,5891,2237970,6212,2237970
1146,5891,2237970,6212,2237970
1146,5891,2238970,6212,2238970
1146,5891,2239970,6212,2239970
1146,5891,2240970,6212,2240970
1146,5891,2241780,6212,2241780
1146,5891,2242100,6212,2242100
1146,5891,2242910,6212,2242910
1146,5891,2242910,6212,2242910
1146,5891,2243230,6212,2243230
1146,5891,2244230,6212,2244230
1146,5891,2245230,6212,2245230
1146,5891,2245550,6212,2245550
1146,5891,2245780,6212,2245780
1146,5891,2246010,6212,2246010
1146,5891,2246820,6212,2246820
1147,5899,2247630,6212,2247630
1147,5899,2248630,6212,2248630
1147,5899,2248950,6212,2248950
1147,5899,2249760,6212,2249760
1147,5899,2250760,6212,2250760
1147,5899,2251220,6212,2251220
1147,5899,2252220,6212,2252220
1147,5899,2252220,6212,2252220
1148,5901,2253220,6212,2253220
1148,5901,2254030,6212,2254030
1149,5903,2254190,6212,2254190
1149,5903,2255190,6212,2255190
1149,5903,2255410,6212,2255410
1149,5903,2256410,6212,2256410
1149,5903,2256410,6212,2256410
1150,5905,2257410,6212,2257410
1150,5905,2258060,6212,2258060
1150,5905,2259060,6212,2259060
1150,5905,2259060,6212,2259060
1150,5905,2260060,6212,2260060
1150,5905,2261060,6212,2261060
1150,5905,2262060,6212,2262060
1150,5905,2262060,6212,2262060
1150,5905,2262710,6212,2262710
1150,5905,2263180,6212,2263180
1150,5905,2264180,6212,2264180
1150,5905,2265180,6212,2265180
1150,5905,2265650,6212,2265650
1150,5905,2266110,6212,2266110
1150,5905,2266580,6212,2266580
1150,5905,2267580,6212,2267580
1150,5905,2268580,6212,2268580
1150,5905,2269580,6212,2269580
1150,5905,2270580,6212,2270580
1151,5913,2270580,6212,2270580
1151,5913,2271580,6212,2271580
1151,5913,2271800,6212,2271800
1151,5913,2271800,6212,2271800
1151,5913,2272120,6212,2272120
1151,5913,2273120,6212,2273120
1151,5913,2273120,6212,2273120
1151,5913,2273670,6212,2273670
1151,5913,2274670,6212,2274670
1151,5913,2275140,6212,2275140
1151,5913,2276140,6212,2276140
1151,5913,2277140,6212,2277140
1151,5913,2278140,6212,2278140
1152,5915,2278610,6212,2278610
1152,5915,2279610,6212,2279610
1153,5923,2279930,6212,2279930
1153,5923,2280930,6212,2280930
1153,5923,2280930,6212,2280930
1153,5923,2281930,6212,2281930
1154,5931,2282090,6212,2282090
1154,5931,2282560,6212,2282560
1154,5931,2283560,6212,2283560
1154,5931,2283560,6212,2283560
1154,5931,2283560,6212,2283560
1154,5931,2284030,6212,2284030
1154,5931,2285030,6212,2285030
1154,5931,2285680,6212,2285680
1154,5931,2286680,6212,2286680
1154,5931,2287150,6212,2287150
1154,5931,2287960,6212,2287960
1154,5931,2288960,6212,2288960
1154,5931,2289770,6212,2289770
1154,5931,2290580,6212,2290580
1155,5935,2291580,6212,2291580
1155,5935,2292580,6212,2292580
1155,5935,2293050,6212,2293050
1155,5935,2294050,6212,2294050
1155,5935,2295050,6212,2295050
1155,5935,2295370,6212,2295370
1155,5935,2295370,6212,2295370
1155,5935,2296020,6212,2296020
1155,5935,2296830,6212,2296830
1155,5935,2297150,6212,2297150
1155,5935,2298150,6212,2298150
1155,5935,2299150,6212,2299150
1155,5935,2300150,6212,2300150
1155,5935,2301150,6212,2301150
1155,5935,2301470,6212,2301470
1155,5935,2302470,6212,2302470
1155,5935,2302470,6212,2302470
1155,5935,2303470,6212,2303470
1155,5935,2303470,6212,2303470
1155,5935,2304470,6212,2304470
1155,5935,2305470,6212,2305470
1155,5935,2306280,6212,2306280
1155,5935,2307280,6212,2307280
1155,5935,2308280,6212,2308280
1155,5935,2308280,6212,2308280
1155,5935,2308600,6212,2308600
1155,5935,2309410,6212,2309410
1155,5935,2310410,6212,2310410
1155,5935,2311410,6212,2311410
1155,5935,2312410,6212,2312410
1155,5935,2313220,6212,2313220
1155,5935,2313220,6212,2313220
1155,5935,2314220,6212,2314220
1155,5935,2314700,6212,2314700
1155,5935,2315700,6212,2315700
1155,5935,2316700,6212,2316700
1156,5943,2317510,6212,2317510
1156,5943,2318320,6212,2318320
1156,5943,2319320,6212,2319320
1156,5943,2320320,6212,2320320
1156,5943,2321320,6212,2321320
1156,5943,2322320,6212,2322320
1156,5943,2323320,6212,2323320
1156,5943,2324130,6212,2324130
1157,5945,2324130,6212,2324130
1157,5945,2325130,6212,2325130
1157,5945,2326130,6212,2326130
1157,5945,2326940,6212,2326940
1157,5945,2327940,6212,2327940
1157,5945,2328410,6212,2328410
1158,5947,2328410,6212,2328410
1158,5947,2329410,6212,2329410
1158,5947,2329880,6212,2329880
1158,5947,2330880,6212,2330880
1158,5947,2331470,6212,2331470
1158,5947,2331470,6212,2331470
1158,5947,2332280,6212,2332280
1158,5947,2333090,6212,2333090
1158,5947,2333090,6212,2333090
1158,5947,2334090,6212,2334090
1158,5947,2334560,6212,2334560
1158,5947,2334670,6212,2334670
1158,5947,2335260,6212,2335260
1158,5947,2336260,6212,2336260
1159,5955,2337260,6212,2337260
1159,5955,2337260,6212,2337260
1159,5955,2338260,6212,2338260
1159,5955,2338910,6212,2338910
1159,5955,2339720,6212,2339720
1159,5955,2340720,6212,2340720
1159,5955,2341720,6212,2341720
1159,5955,2342720,6212,2342720
1160,5963,2343720,6212,2343720
1160,5963,2344720,6212,2344720
1160,5963,2345190,6212,2345190
1160,5963,2345840,6212,2345840
1160,5963,2349840,6212,2349840
1160,5963,2349840,6212,2349840
1160,5963,2350070,6212,2350070
1160,5963,2350540,6212,2350540
1160,5963,2351540,6212,2351540
1160,5963,2352540,6212,2352540
1160,5963,2352700,6212,2352700
1160,5963,2353510,6212,2353510
1160,5963,2354510,6212,2354510
1160,5963,2354980,6212,2354980
1160,5963,2355790,6212,2355790
1160,5963,2356790,6212,2356790
1160,5963,2356790,6212,2356790
1160,5963,2357790,6212,2357790
1160,5963,2358790,6212,2358790
1160,5963,2359250,6212,2359250
1161,5965,2360250,6212,2360250
1161,5965,2360710,6212,2360710
1161,5965,2361710,6212,2361710
1161,5965,2361710,6212,2361710
1161,5965,2362710,6212,2362710
1161,5965,2363520,6212,2363520
1161,5965,2363520,6212,2363520
1162,5967,2364520,6212,2364520
1162,5967,2365520,6212,2365520
1162,5967,2366520,6212,2366520
1162,5967,2367520,6212,2367520
1162,5967,2368520,6212,2368520
1162,5967,2368520,6212,2368520
1162,5967,2369520,6212,2369520
1162,5967,2369520,6212,2369520
1162,5967,2369520,6212,2369520
1162,5967,2370330,6212,2370330
1162,5967,2370800,6212,2370800
1162,5967,2371610,6212,2371610
1162,5967,2372610,6212,2372610
1162,5967,2372840,6212,2372840
1162,5967,2373310,6212,2373310
1162,5967,2373310,6212,2373310
1162,5967,2373780,6212,2373780
1163,5969,2374780,6212,2374780
1163,5969,2375780,6212,2375780
1163,5969,2376590,6212,2376590
1163,5969,2377590,6212,2377590
1163,5969,2378590,6212,2378590
1163,5969,2379590,6212,2379590
1163,5969,2380590,6212,2380590
1163,5969,2380590,6212,2380590
1163,5969,2380910,6212,2380910
1163,5969,2381380,6212,2381380
1163,5969,2381850,6212,2381850
1163,5969,2382850,6212,2382850
1163,5969,2382850,6212,2382850
1163,5969,2383850,6212,2383850
1163,5969,2384320,6212,2384320
1163,5969,2384320,6212,2384320
1163,5969,2384970,6212,2384970
1163,5969,2385970,6212,2385970
1164,5977,2386970,6212,2386970
1164,5977,2387970,6212,2387970
1165,5985,2388970,6212,2388970
1165,5985,2389970,6212,2389970
1165,5985,2390970,6212,2390970
1165,5985,2390970,6212,2390970
1165,5985,2391970,6212,2391970
1165,5985,2391970,6212,2391970
1165,5985,2392780,6212,2392780
1165,5985,2393590,6212,2393590
1165,5985,2394590,6212,2394590
1165,5985,2395590,6212,2395590
1165,5985,2396060,6212,2396060
1166,5986,2396280,6212,2396280
1166,5986,2397280,6212,2397280
1166,5986,2398090,6212,2398090
1166,5986,2398090,6212,2398090
1166,5986,2398320,6212,2398320
1166,5986,2399320,6212,2399320
1166,5986,2400320,6212,2400320
1166,5986,2401320,6212,2401320
1166,5986,2402320,6212,2402320
1166,5986,2403320,6212,2403320
1166,5986,2404320,6212,2404320
1166,5986,2405320,6212,2405320
1166,5986,2406130,6212,2406130
1166,5986,2407130,6212,2407130
1166,5986,2407600,6212,2407600
1166,5986,2408070,6212,2408070
1166,5986,2409070,6212,2409070
1166,5986,2409070,6212,2409070
1167,5994,2409070,6212,2409070
1167,5994,2409720,6212,2409720
1167,5994,2410720,6212,2410720
1167,5994,2411190,6212,2411190
1167,5994,2412190,6212,2412190
1167,5994,2413190,6212,2413190
1168,6002,2413510,6212,2413510
1168,6002,2413740,6212,2413740
1168,6002,2414740,6212,2414740
1168,6002,2415740,6212,2415740
1168,6002,2415740,6212,2415740
1168,6002,2416740,6212,2416740
1168,6002,2417740,6212,2417740
1168,6002,2418550,6212,2418550
1168,6002,2419550,6212,2419550
1168,6002,2420550,6212,2420550
1168,6002,2421550,6212,2421550
1168,6002,2422550,6212,2422550
1168,6002,2423100,6212,2423100
1168,6002,2424100,6212,2424100
1168,6002,2425100,6212,2425100
1168,6002,2425570,6212,2425570
1168,6002,2425570,6212,2425570
1169,6010,2426570,6212,2426570
1169,6010,2427570,6212,2427570
1169,6010,2427570,6212,2427570
1169,6010,2427800,6212,2427800
1169,6010,2428800,6212,2428800
1169,6010,2428800,6212,2428800
1169,6010,2428800,6212,2428800
1169,6010,2429610,6212,2429610
1169,6010,2430610,6212,2430610
1169,6010,2431610,6212,2431610
1169,6010,2432260,6212,2432260
1169,6010,2432580,6212,2432580
1169,6010,2432580,6212,2432580
1169,6010,2433230,6212,2433230
1169,6010,2434040,6212,2434040
1169,6010,2434040,6212,2434040
1169,6010,2435040,6212,2435040
1169,6010,2435040,6212,2435040
1169,6010,2435200,6212,2435200
1170,6012,2436200,6212,2436200
1170,6012,2436200,6212,2436200
1170,6012,2436570,6212,2436570
1170,6012,2436570,6212,2436570
1170,6012,2437380,6212,2437380
1170,6012,2437380,6212,2437380
1170,6012,2437540,6212,2437540
1170,6012,2438540,6212,2438540
1170,6012,2439010,6212,2439010
1170,6012,2439490,6212,2439490
1170,6012,2440490,6212,2440490
1170,6012,2440810,6212,2440810
1171,6014,2441810,6212,2441810
1171,6014,2442130,6212,2442130
1171,6014,2442940,6212,2442940
1171,6014,2443940,6212,2443940
1171,6014,2444940,6212,2444940
1171,6014,2445940,6212,2445940
1171,6014,2446750,6212,2446750
1171,6014,2447750,6212,2447750
1171,6014,2448750,6212,2448750
1171,6014,2449560,6212,2449560
1171,6014,2450370,6212,2450370
1171,6014,2451180,6212,2451180
1171,6014,2452180,6212,2452180
1171,6014,2452770,6212,2452770
1171,6014,2453770,6212,2453770
1171,6014,2454770,6212,2454770
1171,6014,2455000,6212,2455000
1171,6014,2456000,6212,2456000
1171,6014,2456000,6212,2456000
1171,6014,2456000,6212,2456000
1171,6014,2456810,6212,2456810
1171,6014,2457810,6212,2457810
1172,6022,2458460,6212,2458460
1172,6022,2458930,6212,2458930
1172,6022,2459300,6212,2459300
1172,6022,2460110,6212,2460110
1172,6022,2460430,6212,2460430
1172,6022,2461430,6212,2461430
1172,6022,2462240,6212,2462240
1172,6022,2463240,6212,2463240
1172,6022,2464050,6212,2464050
1172,6022,2465050,6212,2465050
1172,6022,2465860,6212,2465860
1172,6022,2466180,6212,2466180
1172,6022,2467180,6212,2467180
1172,6022,2467500,6212,2467500
1172,6022,2468500,6212,2468500
1172,6022,2468500,6212,2468500
1172,6022,2468500,6212,2468500
1172,6022,2468820,6212,2468820
1172,6022,2469630,6212,2469630
1172,6022,2469950,6212,2469950
1172,6022,2470950,6212,2470950
1172,6022,2471950,6212,2471950
1172,6022,2472420,6212,2472420
1172,6022,2472420,6212,2472420
1172,6022,2473420,6212,2473420
1172,6022,2473890,6212,2473890
1172,6022,2474890,6212,2474890
1172,6022,2475890,6212,2475890
1172,6022,2476360,6212,2476360
1172,6022,2477360,6212,2477360
1172,6022,2477830,6212,2477830
1172,6022,2478830,6212,2478830
1172,6022,2479480,6212,2479480
1172,6022,2479950,6212,2479950
1172,6022,2480270,6212,2480270
1172,6022,2481270,6212,2481270
1172,6022,2482270,6212,2482270
1172,6022,2482430,6212,2482430
1172,6022,2483430,6212,2483430
1172,6022,2484430,6212,2484430
1173,6030,2485430,6212,2485430
1173,6030,2486240,6212,2486240
1173,6030,2486790,6212,2486790
1173,6030,2487790,6212,2487790
1173,6030,2488790,6212,2488790
1173,6030,2488790,6212,2488790
1173,6030,2489790,6212,2489790
1173,6030,2490790,6212,2490790
1173,6030,2491260,6212,2491260
1173,6030,2492070,6212,2492070
1173,6030,2492540,6212,2492540
1173,6030,2493350,6212,2493350
1173,6030,2493350,6212,2493350
1173,6030,2494350,6212,2494350
1173,6030,2495000,6212,2495000
1173,6030,2495810,6212,2495810
1173,6030,2496810,6212,2496810
1173,6030,2497620,6212,2497620
1173,6030,2498620,6212,2498620
1173,6030,2498940,6212,2498940
1173,6030,2499940,6212,2499940
1173,6030,2499940,6212,2499940
1173,6030,2500940,6212,2500940
1173,6030,2501940,6212,2501940
1173,6030,2502750,6212,2502750
1173,6030,2503070,6212,2503070
1173,6030,2504070,6212,2504070
1173,6030,2504880,6212,2504880
1173,6030,2505350,6212,2505350
1173,6030,2505820,6212,2505820
1173,6030,2506290,6212,2506290
1173,6030,2506290,6212,2506290
1173,6030,2507290,6212,2507290
1173,6030,2507760,6212,2507760
1173,6030,2508760,6212,2508760
1173,6030,2509230,6212,2509230
1173,6030,2510230,6212,2510230
1174,6032,2510700,6212,2510700
1174,6032,2510700,6212,2510700
1174,6032,2511250,6212,2511250
1174,6032,2512250,6212,2512250
1174,6032,2513250,6212,2513250
1174,6032,2514250,6212,2514250
1174,6032,2515250,6212,2515250
1174,6032,2515570,6212,2515570
1174,6032,2516570,6212,2516570
1174,6032,2516570,6212,2516570
1174,6032,2517030,6212,2517030
1174,6032,2517680,6212,2517680
1174,6032,2518680,6212,2518680
1174,6032,2519490,6212,2519490
1174,6032,2520300,6212,2520300
1174,6032,2520300,6212,2520300
1174,6032,2521300,6212,2521300
1174,6032,2522110,6212,2522110
1174,6032,2523110,6212,2523110
1174,6032,2524110,6212,2524110
1174,6032,2524920,6212,2524920
1174,6032,2525510,6212,2525510
1174,6032,2526510,6212,2526510
1174,6032,2527510,6212,2527510
1174,6032,2528320,6212,2528320
1175,6034,2529320,6212,2529320
1175,6034,2530320,6212,2530320
1175,6034,2531320,6212,2531320
1175,6034,2532130,6212,2532130
1175,6034,2533130,6212,2533130
1175,6034,2533590,6212,2533590
1175,6034,2534590,6212,2534590
1175,6034,2535400,6212,2535400
1175,6034,2536210,6212,2536210
1175,6034,2537210,6212,2537210
1175,6034,2537210,6212,2537210
1175,6034,2537210,6212,2537210
1175,6034,2538210,6212,2538210
1175,6034,2539210,6212,2539210
1175,6034,2540210,6212,2540210
1175,6034,2540680,6212,2540680
1175,6034,2541680,6212,2541680
1175,6034,2542680,6212,2542680
1175,6034,2542790,6212,2542790
1175,6034,2543790,6212,2543790
1175,6034,2544790,6212,2544790
1175,6034,2545790,6212,2545790
1175,6034,2546790,6212,2546790
1176,6036,2547790,6212,2547790
1176,6036,2548260,6212,2548260
1176,6036,2549260,6212,2549260
1177,6038,2550070,6212,2550070
1177,6038,2550440,6212,2550440
1177,6038,2550910,6212,2550910
1177,6038,2551370,6212,2551370
1177,6038,2551690,6212,2551690
1177,6038,2551690,6212,2551690
1177,6038,2551690,6212,2551690
1177,6038,2551850,6212,2551850
1177,6038,2551850,6212,2551850
1177,6038,2552850,6212,2552850
1177,6038,2553660,6212,2553660
1177,6038,2554660,6212,2554660
1177,6038,2555660,6212,2555660
1177,6038,2555660,6212,2555660
1177,6038,2556660,6212,2556660
1177,6038,2557130,6212,2557130
1177,6038,2558130,6212,2558130
1177,6038,2558600,6212,2558600
1177,6038,2558600,6212,2558600
1177,6038,2558600,6212,2558600
1178,6040,2559600,6212,2559600
1178,6040,2560070,6212,2560070
1178,6040,2560070,6212,2560070
1178,6040,2560300,6212,2560300
1178,6040,2561300,6212,2561300
1178,6040,2561300,6212,2561300
1178,6040,2562110,6212,2562110
1178,6040,2563110,6212,2563110
1178,6040,2563430,6212,2563430
1178,6040,2563900,6212,2563900
1178,6040,2564900,6212,2564900
1178,6040,2564900,6212,2564900
1178,6040,2565900,6212,2565900
1178,6040,2566450,6212,2566450
1178,6040,2566450,6212,2566450
1178,6040,2566450,6212,2566450
1178,6040,2566920,6212,2566920
1179,6042,2567920,6212,2567920
1179,6042,2567920,6212,2567920
1179,6042,2568920,6212,2568920
1179,6042,2569730,6212,2569730
1179,6042,2570540,6212,2570540
1179,6042,2570540,6212,2570540
1179,6042,2571540,6212,2571540
1179,6042,2572540,6212,2572540
1179,6042,2573010,6212,2573010
1179,6042,2574010,6212,2574010
1179,6042,2575010,6212,2575010
1179,6042,2575480,6212,2575480
1179,6042,2575480,6212,2575480
1179,6042,2575800,6212,2575800
1179,6042,2575800,6212,2575800
1179,6042,2575800,6212,2575800
1179,6042,2576610,6212,2576610
1179,6042,2577090,6212,2577090
1179,6042,2577320,6212,2577320
1179,6042,2578320,6212,2578320
1179,6042,2578320,6212,2578320
1179,6042,2579320,6212,2579320
1179,6042,2580320,6212,2580320
1179,6042,2580480,6212,2580480
1179,6042,2581480,6212,2581480
1179,6042,2581480,6212,2581480
1179,6042,2581940,6212,2581940
1179,6042,2582590,6212,2582590
1179,6042,2583590,6212,2583590
1179,6042,2584050,6212,2584050
1179,6042,2584860,6212,2584860
1179,6042,2585670,6212,2585670
1179,6042,2585670,6212,2585670
1179,6042,2586670,6212,2586670
1179,6042,2587670,6212,2587670
1179,6042,2588670,6212,2588670
1179,6042,2589670,6212,2589670
1179,6042,2590670,6212,2590670
1179,6042,2591670,6212,2591670
1179,6042,2592140,6212,2592140
1179,6042,2592950,6212,2592950
1179,6042,2593950,6212,2593950
1179,6042,2594950,6212,2594950
1179,6042,2595950,6212,2595950
1179,6042,2595950,6212,2595950
1179,6042,2596270,6212,2596270
1179,6042,2596430,6212,2596430
1179,6042,2597430,6212,2597430
1179,6042,2598430,6212,2598430
1179,6042,2598430,6212,2598430
1179,6042,2599080,6212,2599080
1179,6042,2599080,6212,2599080
1179,6042,2600080,6212,2600080
1179,6042,2600550,6212,2600550
1179,6042,2601550,6212,2601550
1179,6042,2602550,6212,2602550
1179,6042,2603360,6212,2603360
1179,6042,2604360,6212,2604360
1179,6042,2605010,6212,2605010
1180,6050,2613010,6212,2613010
1180,6050,2614010,6212,2614010
1180,6050,2615010,6212,2615010
1180,6050,2615010,6212,2615010
1180,6050,2616010,6212,2616010
1180,6050,2616010,6212,2616010
1180,6050,2617010,6212,2617010
1180,6050,2617330,6212,2617330
1180,6050,2618330,6212,2618330
1180,6050,2618330,6212,2618330
1180,6050,2619330,6212,2619330
1180,6050,2619330,6212,2619330
1180,6050,2620330,6212,2620330
1180,6050,2621330,6212,2621330
1180,6050,2622330,6212,2622330
1180,6050,2622330,6212,2622330
1180,6050,2622330,6212,2622330
1180,6050,2622330,6212,2622330
1180,6050,2623330,6212,2623330
1181,6058,2623330,6212,2623330
1181,6058,2623330,6212,2623330
1181,6058,2624140,6212,2624140
1181,6058,2625140,6212,2625140
1181,6058,2625460,6212,2625460
1181,6058,2626270,6212,2626270
1181,6058,2626590,6212,2626590
1181,6058,2627400,6212,2627400
1181,6058,2628400,6212,2628400
1181,6058,2629400,6212,2629400
1181,6058,2629870,6212,2629870
1181,6058,2630870,6212,2630870
1181,6058,2631340,6212,2631340
1181,6058,2631340,6212,2631340
