ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
915491.16,16.34,3.65,549756.52,9.81
915328.41,16.34,3.65,549440.25,9.81
915354.44,16.34,3.65,549240.39,9.8
915006.84,16.35,3.65,548966.93,9.81
915026.62,16.35,3.66,548962.19,9.81
914857.63,16.35,3.66,548769.83,9.81
914906.14,16.35,3.66,548710.67,9.81
914743.4,16.35,3.66,548369.1,9.8
914580.66,16.35,3.66,548055.62,9.8
914411.67,16.35,3.66,547863.26,9.8
914242.68,16.35,3.66,547683.33,9.79
914366.48,16.36,3.66,547668.73,9.8
914490.28,16.36,3.67,547741.73,9.8
914296.77,16.36,3.67,547669.9,9.8
914420.56,16.37,3.67,547631.05,9.8
914420.56,16.37,3.67,547448.63,9.8
914544.36,16.37,3.68,547467.02,9.8
914668.16,16.38,3.68,547452.42,9.8
914687.94,16.38,3.69,547447.68,9.8
914811.73,16.38,3.69,547473.53,9.8
914935.53,16.39,3.7,547678.74,9.81
914935.53,16.39,3.7,547515.81,9.81
914935.53,16.39,3.7,547408.11,9.81
915059.33,16.39,3.7,547426.51,9.81
915421.59,16.4,3.71,547765.18,9.81
915421.59,16.4,3.71,547702.32,9.81
915436.8,16.4,3.71,547229.47,9.81
915839.72,16.41,3.72,547459.07,9.81
915676.98,16.41,3.72,547266.18,9.81
915507.99,16.41,3.72,547185.97,9.81
915507.99,16.41,3.72,547053.49,9.81
915959.79,16.42,3.73,547080.58,9.81
916083.59,16.43,3.74,547153.58,9.81
915914.59,16.43,3.73,547046.39,9.81
915741.04,16.43,3.73,546310.15,9.8
915567.48,16.43,3.73,545658.83,9.79
915691.28,16.43,3.74,545706.54,9.79
915528.54,16.43,3.74,545480.35,9.79
915562.19,16.43,3.74,546170.62,9.8
915837.19,16.44,3.75,545888.82,9.8
915668.2,16.44,3.75,545764.54,9.8
915499.21,16.44,3.75,545572.19,9.8
915336.47,16.44,3.75,545378.92,9.8
915336.47,16.44,3.75,545164.88,9.79
914321.09,16.45,3.75,544706.91,9.8
914127.58,16.45,3.75,544567.09,9.8
913958.59,16.45,3.75,544459.91,9.8
914123.84,16.45,3.76,544196.65,9.79
914486.1,16.46,3.77,544038.59,9.79
914505.88,16.46,3.77,544033.85,9.79
914312.37,16.46,3.77,543893.06,9.79
914581.9,16.47,3.77,543918.83,9.79
914388.39,16.47,3.77,543827.73,9.79
914512.19,16.47,3.78,543808.65,9.79
914318.68,16.47,3.78,543625.78,9.79
914442.48,16.48,3.78,543673.49,9.8
914476.13,16.48,3.78,543378.82,9.79
914265.37,16.47,3.78,543152.13,9.79
914096.37,16.47,3.78,543044.95,9.79
913927.38,16.47,3.78,542921.54,9.79
913758.39,16.47,3.78,542729.19,9.78
913882.19,16.48,3.79,542747.58,9.79
914102.98,16.48,3.79,542637.49,9.79
914360.19,16.49,3.8,542380.78,9.78
914483.99,16.5,3.81,542369.25,9.78
914318.6,16.5,3.81,541631.06,9.77
914318.6,16.5,3.81,541538.39,9.77
914155.86,16.5,3.81,541230.24,9.77
914439.92,16.5,3.81,540935.84,9.76
914277.18,16.5,3.81,540710.08,9.76
914142.09,16.5,3.81,540589.65,9.76
914411.62,16.51,3.82,540615.42,9.76
914724.18,16.52,3.83,540715.64,9.76
914895.34,16.53,3.83,540307.76,9.76
914895.34,16.53,3.83,540293.84,9.76
915019.14,16.53,3.84,540279.47,9.76
915142.93,16.54,3.84,540327.18,9.76
915511.44,16.54,3.85,540512.27,9.77
916166.49,16.56,3.86,540565.7,9.77
916290.29,16.56,3.87,540638.71,9.77
916457.66,16.57,3.87,540611.55,9.77
916294.92,16.57,3.87,540418.29,9.77
916125.93,16.57,3.87,540294.88,9.77
916383.14,16.57,3.88,540038.17,9.77
916945.47,16.59,3.89,540102.06,9.77
916751.96,16.59,3.89,539961.27,9.77
916582.97,16.59,3.89,539763.66,9.77
916869.5,16.59,3.9,539895.05,9.77
916993.3,16.6,3.9,539968.05,9.77
917305.87,16.6,3.91,540068.28,9.78
917112.36,16.6,3.91,539911.27,9.77
917277.62,16.61,3.92,539610.33,9.77
917401.41,16.61,3.92,539642.52,9.77
917238.67,16.61,3.92,539969.56,9.78
917600.93,16.62,3.93,539817.23,9.78
916585.55,16.63,3.93,539333.76,9.78
916092.76,16.63,3.94,539766.09,9.8
915994.75,16.63,3.94,539584.82,9.8
916118.55,16.64,3.94,539632.52,9.8
915949.56,16.64,3.94,539509.12,9.8
914934.17,16.64,3.95,539025.65,9.8
913918.79,16.65,3.96,538828.1,9.82
914231.35,16.66,3.96,538928.32,9.82
914543.92,16.66,3.97,539028.54,9.82
913528.53,16.67,3.98,538545.07,9.83
913554.56,16.67,3.98,538370.93,9.83
913391.82,16.67,3.98,538706.77,9.83
913604.84,16.68,3.99,538536.46,9.83
913435.85,16.68,3.99,538413.06,9.83
913798.11,16.69,3.99,538260.73,9.83
913932.59,16.69,4.0,538511.29,9.83
914189.13,16.7,4.0,538902.99,9.84
914844.18,16.71,4.02,538956.42,9.84
918568.82,16.78,4.09,543018.06,9.92
918568.82,16.78,4.09,543137.06,9.92
918838.35,16.78,4.09,543161.36,9.92
918838.35,16.78,4.09,543050.47,9.92
919150.92,16.79,4.1,543150.69,9.92
919111.98,16.8,4.11,543011.47,9.92
918949.24,16.8,4.11,542753.8,9.92
919194.25,16.8,4.11,543109.14,9.93
919463.78,16.81,4.12,543134.91,9.93
920240.06,16.83,4.13,543397.12,9.94
920552.62,16.83,4.14,543497.35,9.94
920419.33,16.83,4.14,543303.48,9.94
920250.34,16.83,4.14,543357.27,9.94
921407.31,16.86,4.16,544163.68,9.95
921300.1,16.86,4.16,544001.87,9.95
920284.71,16.86,4.17,543518.4,9.96
920304.49,16.87,4.17,543513.66,9.96
920617.05,16.87,4.18,543613.88,9.96
920330.27,16.87,4.18,543332.98,9.96
920167.53,16.87,4.18,543083.5,9.96
920673.34,16.88,4.19,543055.38,9.96
920673.34,16.88,4.19,543170.92,9.96
920699.37,16.89,4.19,543001.37,9.96
920985.91,16.89,4.2,543132.76,9.96
919970.52,16.9,4.21,542649.29,9.97
920422.32,16.91,4.22,542676.38,9.97
920228.81,16.91,4.21,542604.54,9.97
920883.86,16.92,4.23,542657.97,9.97
920714.87,16.92,4.23,542550.79,9.97
921054.45,16.93,4.24,542433.28,9.97
920885.46,16.93,4.24,542240.92,9.97
921661.73,16.94,4.25,542503.13,9.97
921283.21,16.94,4.25,542636.2,9.98
921283.21,16.94,4.25,542403.52,9.97
920957.73,16.94,4.25,542070.06,9.97
921390.3,16.95,4.25,542060.89,9.97
921221.31,16.95,4.25,541864.04,9.97
921027.8,16.95,4.25,542146.51,9.98
921340.37,16.95,4.26,542270.77,9.98
921347.88,16.96,4.27,542138.49,9.98
921733.98,16.97,4.27,543025.16,10.0
921564.99,16.97,4.27,542917.97,10.0
921710.18,16.97,4.28,542809.8,9.99
921729.96,16.97,4.28,542805.06,9.99
921853.75,16.98,4.28,542823.45,10.0
921977.55,16.98,4.29,542804.37,10.0
921985.07,16.98,4.29,542462.66,9.99
922254.6,16.99,4.3,542485.1,9.99
922378.4,17.0,4.3,542488.05,10.0
922940.72,17.01,4.32,542560.87,10.0
921925.34,17.01,4.32,542102.9,10.01
921951.36,17.02,4.33,541966.03,10.0
921782.37,17.02,4.33,541858.84,10.0
921927.57,17.02,4.33,541815.08,10.0
921764.83,17.02,4.33,541575.69,10.0
921764.83,17.02,4.33,541483.02,10.0
922172.88,17.03,4.34,541829.84,10.01
922172.88,17.03,4.34,541829.84,10.01
922296.68,17.03,4.34,541815.24,10.01
922316.45,17.04,4.35,541810.5,10.01
922122.94,17.04,4.34,541653.49,10.01
922574.74,17.05,4.36,541680.58,10.01
922887.31,17.06,4.36,541780.8,10.01
922894.82,17.06,4.37,541737.98,10.01
923018.62,17.06,4.37,541770.17,10.02
922849.63,17.06,4.37,541569.76,10.01
922849.63,17.06,4.37,541477.09,10.01
922849.63,17.06,4.37,541296.87,10.01
921834.25,17.07,4.38,540813.4,10.01
922200.11,17.08,4.39,540219.09,10.0
922562.37,17.09,4.39,540454.26,10.01
923217.42,17.1,4.41,540444.44,10.01
923587.61,17.11,4.41,541435.9,10.03
923613.64,17.11,4.42,541264.41,10.03
924175.96,17.12,4.43,541337.23,10.03
924006.97,17.12,4.43,541232.3,10.03
923642.55,17.13,4.44,541000.65,10.03
923461.3,17.13,4.44,540827.73,10.03
923585.09,17.13,4.44,540816.2,10.03
923422.35,17.13,4.44,540585.02,10.03
923965.43,17.15,4.45,540560.38,10.03
924417.23,17.16,4.46,540587.47,10.03
924774.92,17.16,4.47,540404.02,10.03
924581.41,17.16,4.47,540553.26,10.03
924418.67,17.16,4.47,540661.01,10.04
924255.93,17.16,4.47,540955.2,10.05
924379.73,17.17,4.48,540958.15,10.05
924379.73,17.17,4.48,540883.94,10.05
924692.29,17.18,4.48,540984.16,10.05
924961.83,17.18,4.49,541008.47,10.05
924961.83,17.18,4.49,540721.88,10.05
925394.4,17.19,4.5,540706.97,10.05
925231.66,17.19,4.5,540476.4,10.04
925355.46,17.2,4.51,540549.4,10.05
925209.03,17.2,4.5,540254.57,10.04
925332.83,17.2,4.51,540327.58,10.04
924317.45,17.21,4.52,539869.62,10.05
924603.99,17.21,4.52,540001.0,10.05
924945.13,17.22,4.53,539845.35,10.05
924782.39,17.22,4.53,539652.52,10.05
924782.39,17.22,4.53,539559.84,10.05
924906.19,17.23,4.53,539562.79,10.05
925163.4,17.23,4.54,539317.36,10.05
925939.67,17.25,4.56,539579.58,10.05
926501.99,17.26,4.57,539652.4,10.05
926521.77,17.27,4.57,539647.66,10.06
926834.33,17.27,4.58,539747.88,10.06
926665.34,17.27,4.58,539623.51,10.06
926789.14,17.28,4.59,539641.9,10.06
926620.15,17.28,4.59,539449.54,10.06
926743.95,17.29,4.59,539497.25,10.06
926867.75,17.29,4.6,539544.95,10.07
926891.13,17.29,4.6,538940.73,10.06
927497.16,17.31,4.62,538984.25,10.06
927656.16,17.31,4.62,538957.3,10.06
927925.7,17.32,4.63,538983.07,10.06
928200.5,17.33,4.63,538831.49,10.06
928476.28,17.33,4.64,538982.44,10.06
928307.29,17.33,4.64,538858.07,10.06
928523.91,17.34,4.65,538029.24,10.05
928669.11,17.34,4.65,537985.48,10.05
928647.71,17.34,4.65,537796.49,10.04
928454.2,17.34,4.65,537902.81,10.05
928512.38,17.34,4.65,537800.94,10.05
928636.17,17.35,4.66,537738.57,10.05
928636.17,17.35,4.66,537478.16,10.04
928759.97,17.36,4.66,537551.16,10.05
928883.77,17.36,4.67,537624.17,10.05
929196.34,17.37,4.68,537724.39,10.05
929758.66,17.38,4.69,537788.28,10.05
929917.67,17.39,4.69,537761.33,10.05
929917.67,17.39,4.69,537599.58,10.05
929784.37,17.39,4.7,537264.89,10.05
930142.06,17.4,4.7,537081.44,10.04
930142.06,17.4,4.7,536983.49,10.04
930510.57,17.4,4.71,536753.88,10.04
930206.13,17.4,4.71,536487.59,10.04
930206.13,17.4,4.71,536266.37,10.03
930206.13,17.4,4.71,536020.71,10.03
930351.32,17.41,4.71,535912.54,10.03
930157.81,17.41,4.71,535845.96,10.03
930463.04,17.41,4.72,535593.78,10.02
930458.3,17.42,4.72,535905.19,10.03
930671.32,17.42,4.73,535734.88,10.03
930490.07,17.42,4.73,535576.19,10.03
930703.09,17.43,4.74,535405.88,10.03
930260.36,17.42,4.73,534855.48,10.02
930800.03,17.44,4.74,534838.35,10.02
930637.29,17.44,4.74,535088.05,10.03
931015.71,17.44,4.75,535215.52,10.03
931299.77,17.45,4.76,534921.12,10.02
931106.26,17.45,4.76,534764.11,10.02
931761.31,17.46,4.77,534817.55,10.02
932036.31,17.47,4.78,534535.75,10.02
931894.6,17.47,4.78,534476.55,10.02
932018.4,17.48,4.79,534470.06,10.02
931655.9,17.48,4.79,534205.86,10.02
931779.69,17.48,4.79,534253.57,10.02
931903.49,17.49,4.8,534271.96,10.03
932261.19,17.5,4.8,534088.51,10.02
932239.79,17.5,4.81,533931.6,10.02
931224.41,17.51,4.81,533448.13,10.03
930209.02,17.51,4.82,532964.66,10.03
930228.8,17.52,4.83,532959.92,10.04
930352.6,17.52,4.83,532897.54,10.04
930799.23,17.53,4.84,533151.02,10.04
931552.53,17.55,4.85,533610.42,10.05
931574.35,17.55,4.86,533310.99,10.05
931380.84,17.55,4.86,533592.65,10.05
932114.02,17.56,4.87,533554.56,10.05
932498.69,17.57,4.88,533587.31,10.05
932622.49,17.58,4.89,533660.31,10.06
932601.09,17.58,4.89,533535.73,10.06
932438.35,17.58,4.89,533283.11,10.05
932562.15,17.59,4.89,533356.11,10.06
932399.41,17.59,4.89,533128.3,10.06
932230.42,17.59,4.89,533003.93,10.06
932067.68,17.59,4.89,532779.44,10.05
931898.69,17.59,4.89,532587.08,10.05
932322.73,17.6,4.9,532869.67,10.06
932153.74,17.6,4.9,532770.02,10.06
932466.3,17.6,4.91,532894.28,10.06
932522.55,17.61,4.91,533422.84,10.07
933298.82,17.62,4.93,533685.05,10.08
933318.6,17.63,4.93,533680.31,10.08
933155.86,17.63,4.93,533433.08,10.08
932993.12,17.63,4.93,533239.81,10.07
932993.12,17.63,4.93,532946.77,10.07
932830.38,17.63,4.93,533185.26,10.07
932667.64,17.63,4.93,532952.24,10.07
932498.65,17.63,4.93,532845.05,10.07
932524.67,17.63,4.94,532646.61,10.07
932361.93,17.63,4.94,532929.83,10.08
933087.29,17.64,4.95,532955.09,10.08
932924.55,17.64,4.95,532710.34,10.08
932755.56,17.64,4.95,532603.15,10.08
931740.18,17.65,4.96,532119.68,10.08
931885.37,17.66,4.96,532075.91,10.08
932161.16,17.66,4.97,532254.61,10.08
931596.42,17.65,4.96,531634.39,10.07
932029.0,17.66,4.97,531625.22,10.08
932152.79,17.67,4.98,531657.41,10.08
932500.19,17.68,4.98,531363.7,10.07
932306.68,17.68,4.98,531297.11,10.07
932143.94,17.68,4.98,531630.75,10.08
932143.94,17.68,4.98,532071.76,10.09
932163.71,17.68,4.99,532019.28,10.09
932124.77,17.69,4.99,531835.13,10.09
932189.5,17.69,5.0,531798.42,10.09
932313.3,17.7,5.0,531871.43,10.1
932150.56,17.7,5.0,531678.16,10.09
931987.82,17.7,5.0,531373.34,10.09
931825.08,17.7,5.0,531625.1,10.1
931844.85,17.7,5.01,531620.36,10.1
931844.85,17.7,5.01,531522.41,10.1
931682.11,17.7,5.01,531239.29,10.09
931660.72,17.7,5.01,531115.77,10.09
931491.73,17.7,5.01,530918.16,10.09
931615.53,17.71,5.02,530950.35,10.09
931452.79,17.71,5.02,530710.97,10.09
931452.79,17.71,5.02,530613.02,10.09
931290.05,17.71,5.02,530422.18,10.09
931413.84,17.71,5.02,530469.88,10.09
931413.84,17.71,5.02,531238.77,10.1
931633.11,17.72,5.03,530952.7,10.1
931878.13,17.73,5.04,531166.95,10.1
931264.19,17.73,5.04,531468.87,10.12
931826.51,17.74,5.05,531541.69,10.12
931834.02,17.74,5.05,531212.59,10.12
931957.82,17.75,5.06,531196.25,10.12
932233.61,17.76,5.06,531374.94,10.12
932804.2,17.77,5.08,531381.98,10.12
932635.21,17.77,5.08,531187.3,10.12
932472.47,17.77,5.08,530994.41,10.12
932785.04,17.78,5.09,531634.72,10.13
932591.53,17.78,5.09,531560.82,10.13
932617.55,17.78,5.09,531447.9,10.13
932448.56,17.78,5.09,531342.97,10.13
932285.82,17.78,5.09,531093.49,10.13
932598.39,17.79,5.1,531193.71,10.13
932739.73,17.79,5.1,531154.23,10.13
932759.51,17.8,5.1,531149.49,10.13
933106.9,17.8,5.11,531435.21,10.14
932944.16,17.8,5.11,531117.03,10.14
932775.17,17.8,5.11,531009.85,10.14
932775.17,17.8,5.11,530788.49,10.13
932775.17,17.8,5.11,530783.24,10.13
932612.43,17.81,5.11,530561.86,10.13
932888.22,17.81,5.12,530326.67,10.13
933012.01,17.82,5.13,530312.06,10.13
933135.81,17.82,5.13,530249.69,10.13
933143.33,17.83,5.13,530839.96,10.14
932980.59,17.83,5.13,530555.0,10.14
933349.1,17.83,5.14,530315.31,10.13
933302.17,17.84,5.14,530207.31,10.13
933328.19,17.84,5.15,530037.76,10.13
932312.81,17.85,5.16,529554.29,10.14
932852.47,17.86,5.17,529537.16,10.14
933130.28,17.87,5.18,529434.12,10.14
933468.02,17.88,5.18,530162.86,10.15
934102.41,17.89,5.2,530295.94,10.16
933506.98,17.89,5.2,530269.65,10.16
933365.28,17.89,5.2,530259.31,10.17
933919.32,17.91,5.21,530048.25,10.16
934043.12,17.91,5.22,530029.17,10.16
933880.38,17.91,5.22,529775.2,10.16
934248.89,17.92,5.23,529593.37,10.16
934561.46,17.93,5.24,529693.59,10.16
934561.46,17.93,5.24,529816.67,10.16
934685.25,17.93,5.24,529754.29,10.16
934522.51,17.93,5.24,529526.48,10.16
934646.31,17.94,5.25,529599.48,10.17
934672.34,17.94,5.25,529538.4,10.17
934509.6,17.94,5.25,529901.91,10.17
934654.79,17.95,5.25,529793.74,10.17
935225.39,17.96,5.27,529800.78,10.17
935031.88,17.96,5.27,530082.44,10.18
935155.67,17.96,5.27,530063.36,10.18
934992.93,17.96,5.27,529852.95,10.18
935116.73,17.97,5.28,529871.35,10.18
935374.01,17.98,5.29,529756.41,10.18
936008.4,17.99,5.3,529889.49,10.19
936284.18,18.0,5.31,529687.95,10.18
936534.47,18.0,5.31,529520.31,10.18
936371.73,18.01,5.31,529205.76,10.18
936655.79,18.01,5.32,528924.34,10.17
936655.79,18.01,5.32,528831.67,10.17
936462.28,18.01,5.32,528765.08,10.17
936293.29,18.01,5.32,528572.72,10.17
936193.53,18.01,5.32,528233.71,10.16
936219.56,18.02,5.32,528065.31,10.16
936050.57,18.02,5.32,527867.7,10.16
935881.58,18.02,5.33,527743.33,10.16
935267.63,18.02,5.33,528049.33,10.17
935838.23,18.03,5.34,528309.38,10.18
935669.24,18.03,5.34,528185.98,10.18
935475.73,18.03,5.34,528114.14,10.18
935342.44,18.03,5.34,527779.45,10.18
935179.7,18.03,5.34,527523.18,10.17
934164.31,18.04,5.35,527039.71,10.18
933995.32,18.04,5.35,526915.34,10.18
933801.81,18.04,5.35,526843.5,10.18
933639.07,18.04,5.35,526633.1,10.18
933914.85,18.05,5.36,526402.6,10.17
933550.43,18.06,5.36,526170.94,10.18
933356.92,18.06,5.36,526103.6,10.18
933803.56,18.06,5.37,526279.87,10.18
933634.57,18.07,5.37,526172.68,10.18
934196.89,18.08,5.39,526245.51,10.18
934320.69,18.08,5.39,526248.46,10.19
934281.74,18.09,5.4,526109.23,10.19
934119.0,18.09,5.4,525855.26,10.18
934431.57,18.1,5.41,525955.48,10.19
934701.1,18.11,5.41,525979.79,10.19
934507.59,18.11,5.41,526062.55,10.19
934631.39,18.11,5.42,526047.94,10.19
935071.78,18.12,5.43,526350.5,10.2
935195.57,18.13,5.43,526423.51,10.2
935002.06,18.13,5.43,526253.12,10.2
935125.86,18.13,5.44,526186.44,10.2
935151.89,18.14,5.44,525838.19,10.2
935275.69,18.14,5.45,525885.9,10.2
934260.3,18.15,5.46,525402.43,10.21
934286.33,18.15,5.46,525237.44,10.21
933937.84,18.15,5.46,524618.29,10.2
934061.63,18.16,5.46,524666.0,10.2
934087.66,18.16,5.47,524464.78,10.2
933723.24,18.17,5.47,524163.51,10.2
933529.73,18.17,5.47,524485.23,10.21
933366.99,18.17,5.47,524235.41,10.2
933490.78,18.17,5.48,524219.07,10.2
934162.0,18.19,5.49,524200.43,10.2
933566.56,18.19,5.5,524506.25,10.22
933397.57,18.19,5.5,524399.06,10.22
933623.34,18.19,5.5,524966.59,10.23
933899.13,18.2,5.51,524754.96,10.23
934022.92,18.21,5.52,524773.35,10.23
934439.15,18.22,5.52,524819.99,10.23
934598.16,18.22,5.53,524793.04,10.23
934811.18,18.23,5.54,524622.73,10.23
934648.44,18.23,5.54,524415.51,10.23
934643.69,18.23,5.54,524744.59,10.24
934788.89,18.23,5.54,524636.42,10.23
934912.69,18.24,5.55,524709.43,10.24
935036.48,18.25,5.55,524690.35,10.24
935207.28,18.25,5.56,529403.13,10.33
935044.54,18.25,5.56,529141.96,10.33
935461.67,18.26,5.57,529026.81,10.33
935298.93,18.26,5.57,529012.95,10.33
935298.93,18.26,5.57,528798.91,10.32
935594.17,18.27,5.58,528511.0,10.32
934578.78,18.28,5.58,528027.53,10.33
934854.56,18.28,5.59,527792.34,10.32
934691.82,18.28,5.59,527505.38,10.32
935054.63,18.29,5.6,527578.44,10.32
934039.24,18.3,5.61,527094.97,10.33
934163.04,18.31,5.62,527167.97,10.33
934221.76,18.31,5.62,526415.67,10.32
934221.76,18.31,5.62,526214.72,10.31
934389.13,18.32,5.63,526153.3,10.32
934389.13,18.32,5.63,526132.4,10.31
934959.73,18.33,5.64,526139.44,10.32
934778.48,18.33,5.64,526408.41,10.32
934609.49,18.33,5.64,526285.01,10.32
934828.76,18.34,5.65,525937.71,10.32
934635.25,18.34,5.65,525780.7,10.32
934472.51,18.34,5.65,525527.41,10.31
934919.14,18.35,5.66,525860.57,10.32
934554.72,18.36,5.66,525628.92,10.32
934908.62,18.36,5.67,526017.27,10.33
935470.94,18.38,5.68,526081.16,10.33
935277.44,18.38,5.68,526014.58,10.33
935108.44,18.38,5.68,525890.2,10.33
935134.47,18.38,5.69,525689.63,10.33
934940.96,18.38,5.69,525770.92,10.34
934771.97,18.38,5.69,525647.52,10.33
934602.98,18.38,5.69,525523.15,10.33
934785.07,18.39,5.69,525568.5,10.34
934406.54,18.38,5.69,525190.05,10.33
934406.54,18.38,5.69,524957.01,10.33
934243.8,18.38,5.69,524636.43,10.32
934074.81,18.38,5.69,524444.07,10.32
934729.86,18.39,5.7,524434.26,10.32
934560.87,18.39,5.7,524334.6,10.32
934586.9,18.4,5.71,524259.0,10.32
934710.69,18.4,5.71,524306.7,10.32
934710.69,18.4,5.71,524093.04,10.32
934986.48,18.41,5.72,523856.6,10.32
935256.01,18.42,5.73,523882.37,10.32
935379.81,18.42,5.73,523875.88,10.32
935251.56,18.43,5.73,523714.22,10.32
935251.56,18.43,5.73,523616.26,10.32
935251.56,18.43,5.73,523616.26,10.32
935375.36,18.43,5.74,523634.66,10.32
935499.16,18.44,5.75,523666.85,10.32
936133.55,18.45,5.76,523799.93,10.32
936268.04,18.46,5.76,524055.74,10.33
936294.07,18.46,5.77,523839.23,10.33
936294.07,18.46,5.77,523839.23,10.33
936656.33,18.47,5.78,523883.53,10.33
937218.65,18.48,5.79,523956.35,10.33
937250.21,18.48,5.79,524818.24,10.35
937250.21,18.48,5.79,524945.21,10.35
937056.7,18.48,5.79,524875.7,10.35
937366.98,18.49,5.8,525608.54,10.37
938080.2,18.51,5.81,526242.72,10.38
938058.8,18.51,5.82,526122.74,10.38
938621.12,18.52,5.83,526186.64,10.38
938744.92,18.53,5.84,526205.03,10.39
938582.18,18.53,5.84,525863.46,10.38
937950.69,18.52,5.83,525124.29,10.37
937950.69,18.52,5.83,525400.11,10.37
937582.17,18.51,5.82,525352.04,10.37
937705.97,18.52,5.83,525399.75,10.38
938361.01,18.53,5.84,525477.56,10.38
938484.81,18.54,5.85,525471.07,10.38
937469.43,18.55,5.86,524987.6,10.39
937743.47,18.56,5.86,524600.58,10.38
938305.79,18.57,5.88,524673.4,10.38
938143.05,18.57,5.88,524595.38,10.38
938527.72,18.58,5.88,524762.08,10.39
938527.72,18.58,5.88,525162.9,10.4
938364.98,18.58,5.89,524978.78,10.39
938677.55,18.59,5.89,524868.82,10.39
938508.56,18.59,5.89,524671.98,10.39
938765.77,18.6,5.9,524426.55,10.39
938761.02,18.6,5.91,524434.19,10.39
938598.28,18.6,5.91,524196.17,10.39
938429.29,18.6,5.91,524091.24,10.39
938813.97,18.61,5.92,523822.12,10.38
937798.58,18.62,5.92,523338.65,10.39
938222.62,18.63,5.93,523286.75,10.39
938346.42,18.63,5.94,523224.38,10.39
938470.22,18.64,5.95,523297.38,10.39
938332.72,18.64,5.95,523801.05,10.41
938895.04,18.65,5.96,523864.94,10.41
938895.04,18.65,5.96,523799.8,10.41
939145.33,18.66,5.97,523632.15,10.4
938982.59,18.66,5.97,523447.05,10.4
939106.38,18.67,5.97,523518.55,10.41
938937.39,18.67,5.97,523323.87,10.4
939061.19,18.67,5.98,523326.82,10.41
938919.49,18.67,5.98,523694.71,10.42
939232.05,18.68,5.99,523794.93,10.42
939518.59,18.69,6.0,523926.32,10.42
939513.85,18.69,6.0,523996.17,10.43
939946.42,18.7,6.01,523986.99,10.43
940191.43,18.71,6.02,524231.89,10.43
940325.92,18.71,6.02,524358.46,10.44
940132.41,18.71,6.02,524291.11,10.44
940416.47,18.72,6.03,523996.71,10.43
940222.96,18.72,6.03,524103.02,10.44
940242.74,18.72,6.03,524098.28,10.44
940366.53,18.73,6.04,524130.47,10.44
940531.79,18.74,6.04,523976.02,10.44
940424.58,18.74,6.04,523821.92,10.44
940231.07,18.74,6.04,523900.02,10.44
940037.56,18.74,6.04,524049.23,10.45
940161.36,18.74,6.05,524122.23,10.45
939998.62,18.74,6.05,523868.27,10.45
940122.42,18.75,6.06,523900.46,10.45
940256.91,18.75,6.06,523998.6,10.45
940380.71,18.76,6.07,523987.06,10.45
940380.71,18.76,6.07,523923.1,10.45
940273.49,18.76,6.07,523834.27,10.45
940397.29,18.77,6.08,523847.17,10.46
940234.55,18.77,6.08,523587.13,10.45
939219.17,18.78,6.09,523129.16,10.46
939353.66,18.78,6.09,523311.77,10.46
939373.43,18.79,6.1,523307.03,10.47
939393.21,18.79,6.1,523302.28,10.47
939419.24,18.79,6.1,523108.06,10.47
939688.77,18.8,6.11,523133.83,10.47
939688.77,18.8,6.11,523026.13,10.47
939519.78,18.8,6.11,522918.94,10.47
939545.81,18.81,6.11,522741.2,10.46
939383.06,18.81,6.11,522447.72,10.46
939658.85,18.81,6.12,522764.65,10.47
940037.27,18.82,6.13,522623.7,10.46
939874.53,18.82,6.13,522378.43,10.46
940144.06,18.83,6.14,522404.2,10.46
940590.7,18.84,6.15,522671.89,10.47
940397.19,18.84,6.15,522602.37,10.47
940397.19,18.84,6.15,522369.33,10.46
939381.81,18.85,6.16,521885.86,10.47
939381.81,18.85,6.16,521795.44,10.47
939407.05,18.85,6.16,521378.52,10.46
940078.26,18.86,6.17,521384.22,10.46
939884.75,18.86,6.17,521465.51,10.47
939747.25,18.86,6.17,521296.84,10.46
939767.02,18.87,6.18,521292.1,10.47
939573.51,18.87,6.18,521152.28,10.47
939718.71,18.87,6.18,521108.51,10.46
939275.98,18.87,6.17,520688.02,10.46
939082.47,18.86,6.17,520734.35,10.46
938888.96,18.86,6.17,520786.99,10.46
938715.41,18.87,6.17,520135.67,10.45
938839.2,18.87,6.18,520167.87,10.46
938645.69,18.87,6.18,520578.88,10.47
938476.7,18.87,6.18,520381.27,10.46
938746.24,18.88,6.19,520407.04,10.47
938028.69,18.87,6.18,519646.62,10.45
938273.7,18.88,6.18,519877.08,10.46
938549.49,18.88,6.19,519653.14,10.45
