ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
367133.2,6.33,1.16,165931.69,2.86
367081.47,6.33,1.16,165931.69,2.86
366787.34,6.33,1.15,165636.06,2.86
366735.62,6.33,1.15,165615.75,2.86
367060.98,6.33,1.16,165905.96,2.86
368046.74,6.35,1.18,166348.05,2.87
368417.46,6.36,1.19,166477.23,2.87
367762.43,6.35,1.18,165749.53,2.86
367399.99,6.34,1.17,165507.25,2.86
367770.71,6.35,1.18,166007.48,2.87
367718.99,6.35,1.18,166004.04,2.87
367667.26,6.35,1.18,165893.82,2.86
367615.54,6.35,1.18,165873.51,2.87
367563.81,6.35,1.18,165780.72,2.86
367269.68,6.35,1.17,165485.43,2.86
367217.96,6.35,1.17,165372.33,2.86
367166.24,6.35,1.17,165372.33,2.86
367114.51,6.35,1.17,165307.33,2.86
366925.97,6.34,1.17,165103.06,2.85
366874.25,6.34,1.17,165054.96,2.85
366742.52,6.34,1.17,164884.96,2.85
367675.12,6.36,1.18,165136.88,2.86
368164.66,6.37,1.19,165060.49,2.85
368112.94,6.37,1.19,164995.49,2.85
368061.22,6.37,1.19,164947.38,2.85
368009.49,6.37,1.2,164882.39,2.85
367507.08,6.36,1.19,164470.64,2.85
367457.08,6.36,1.19,164420.64,2.85
367246.36,6.36,1.18,164230.4,2.84
374101.08,6.47,1.3,171193.42,2.96
374554.46,6.48,1.31,171693.64,2.97
374502.73,6.48,1.31,171673.33,2.97
374451.01,6.48,1.31,171580.54,2.97
374451.01,6.48,1.31,171580.54,2.97
373975.91,6.48,1.3,171062.21,2.96
374346.63,6.48,1.31,171191.39,2.96
374294.9,6.48,1.31,171344.14,2.97
374243.18,6.48,1.31,171314.64,2.97
374243.18,6.48,1.31,171314.64,2.97
373880.74,6.48,1.3,170979.62,2.96
373701.29,6.47,1.3,170773.84,2.96
373692.48,6.47,1.3,170714.62,2.96
373640.75,6.47,1.3,170631.01,2.96
373589.03,6.47,1.3,170610.7,2.96
373537.31,6.48,1.3,170517.91,2.96
374005.93,6.48,1.31,170433.88,2.95
373338.04,6.47,1.3,169702.3,2.94
373286.32,6.47,1.3,169589.2,2.94
373234.59,6.47,1.3,169589.2,2.94
373385.27,6.48,1.31,169229.84,2.94
373747.48,6.48,1.31,169525.65,2.94
374216.11,6.49,1.32,169441.62,2.94
374064.47,6.49,1.32,169247.06,2.94
373586.57,6.48,1.31,168705.48,2.93
373737.25,6.49,1.32,168346.12,2.92
374284.98,6.5,1.33,168828.65,2.93
374774.52,6.51,1.33,168701.85,2.93
375593.47,6.52,1.35,168966.01,2.93
375541.74,6.52,1.35,168935.97,2.93
375490.02,6.52,1.35,168852.36,2.93
374801.21,6.51,1.34,168163.55,2.92
374464.4,6.51,1.33,167753.31,2.91
374601.23,6.51,1.34,167875.93,2.92
374549.5,6.51,1.34,167818.93,2.92
374497.78,6.51,1.34,167798.62,2.92
374446.05,6.51,1.34,167705.83,2.92
374394.33,6.51,1.34,167593.59,2.91
374342.61,6.51,1.34,167592.73,2.91
374290.88,6.51,1.34,167527.73,2.91
374239.16,6.51,1.34,167479.63,2.91
374187.43,6.51,1.34,167459.16,2.91
373996.92,6.51,1.34,167271.67,2.91
373945.2,6.51,1.34,167178.48,2.91
373893.47,6.51,1.34,167065.38,2.91
373702.07,6.51,1.33,166885.84,2.91
373650.35,6.51,1.33,166885.84,2.91
373598.63,6.51,1.33,166882.41,2.91
373546.9,6.51,1.33,166772.19,2.9
373953.49,6.51,1.34,167041.39,2.91
373850.05,6.51,1.34,166928.29,2.91
374220.76,6.52,1.35,167057.47,2.91
374220.76,6.52,1.35,167057.47,2.91
374357.59,6.53,1.35,167351.83,2.92
374305.86,6.53,1.35,167331.51,2.92
374091.82,6.52,1.35,167192.31,2.91
374091.82,6.52,1.35,167192.31,2.91
374364.23,6.53,1.36,167424.82,2.92
374501.05,6.53,1.36,167547.44,2.92
374449.33,6.53,1.36,167490.44,2.92
374586.15,6.53,1.36,167613.06,2.92
374956.87,6.54,1.37,167913.98,2.93
374905.15,6.54,1.37,167801.74,2.93
374853.42,6.54,1.37,167800.88,2.93
374801.7,6.54,1.37,167797.64,2.93
374597.57,6.54,1.37,167592.35,2.93
374545.85,6.54,1.37,167482.49,2.92
374387.3,6.54,1.36,167333.76,2.92
374855.92,6.55,1.37,167249.73,2.92
374724.19,6.54,1.37,167193.9,2.92
374056.3,6.53,1.36,166462.32,2.91
374004.58,6.53,1.36,166350.08,2.91
374375.3,6.54,1.37,166790.64,2.91
374323.57,6.54,1.37,166761.15,2.91
374112.86,6.54,1.36,166534.32,2.91
374061.13,6.54,1.37,166450.71,2.91
374009.41,6.54,1.37,166447.46,2.91
374281.82,6.54,1.37,166643.63,2.91
373804.14,6.54,1.36,166124.85,2.9
374255.81,6.54,1.37,165960.17,2.9
373794.88,6.54,1.36,165499.24,2.89
373442.44,6.53,1.36,165127.82,2.89
373442.44,6.53,1.36,165127.82,2.89
373813.16,6.54,1.37,165257.0,2.89
373761.43,6.54,1.37,165456.1,2.89
373398.99,6.53,1.36,165074.72,2.89
373347.27,6.53,1.36,165054.4,2.89
373295.54,6.53,1.36,164961.62,2.89
373243.82,6.53,1.36,164941.3,2.89
373192.09,6.53,1.36,164848.51,2.89
373033.54,6.53,1.36,164692.34,2.88
372981.82,6.53,1.36,164662.85,2.88
373352.54,6.54,1.37,164974.27,2.89
373821.16,6.55,1.38,164890.23,2.89
373527.03,6.54,1.37,164614.21,2.88
373164.59,6.54,1.37,164279.18,2.88
373112.87,6.54,1.37,164258.86,2.88
372444.97,6.53,1.35,163527.29,2.87
372393.25,6.53,1.36,163434.5,2.86
372341.53,6.53,1.36,163405.01,2.86
372289.8,6.53,1.36,163321.4,2.86
372238.08,6.53,1.36,163301.08,2.86
372186.35,6.53,1.36,163208.3,2.86
372337.03,6.53,1.36,162848.93,2.86
372668.63,6.54,1.37,163059.14,2.86
372616.91,6.54,1.37,163078.09,2.86
372889.31,6.54,1.37,163252.06,2.87
373039.99,6.55,1.38,162892.7,2.86
372878.6,6.55,1.37,162625.01,2.85
372720.05,6.54,1.37,162476.28,2.85
372668.32,6.54,1.37,162446.79,2.85
372616.6,6.54,1.37,162363.18,2.85
372564.87,6.54,1.37,162359.94,2.85
372513.15,6.54,1.37,162250.08,2.85
372461.43,6.54,1.37,162136.98,2.85
372409.7,6.54,1.37,162136.98,2.85
372357.98,6.55,1.37,162023.88,2.85
372306.25,6.55,1.37,162023.88,2.85
372306.25,6.55,1.37,162023.88,2.85
372443.08,6.55,1.38,162146.49,2.85
372391.36,6.55,1.38,162089.5,2.85
372339.63,6.55,1.38,162086.26,2.85
372710.35,6.56,1.38,162371.42,2.86
372658.62,6.56,1.38,162368.18,2.86
372606.9,6.56,1.38,162258.32,2.86
372757.58,6.56,1.39,161898.96,2.85
372705.85,6.56,1.39,161785.86,2.85
372545.91,6.56,1.39,161519.61,2.84
372682.74,6.56,1.39,161705.79,2.85
372631.01,6.56,1.39,161676.29,2.85
372579.29,6.56,1.39,161592.68,2.85
372527.57,6.56,1.39,161479.58,2.84
372475.84,6.56,1.39,161479.58,2.85
372424.12,6.56,1.39,161450.09,2.85
372372.39,6.56,1.39,161366.48,2.84
372644.8,6.57,1.4,161430.37,2.85
372233.26,6.56,1.39,161033.92,2.84
371870.82,6.56,1.38,160698.9,2.83
371819.09,6.56,1.38,160827.93,2.84
371767.37,6.56,1.38,160714.82,2.83
371715.64,6.56,1.38,160714.82,2.84
372701.41,6.58,1.4,161156.92,2.84
372236.38,6.57,1.4,160619.22,2.83
372184.66,6.57,1.4,160506.11,2.83
372132.93,6.57,1.4,160506.11,2.83
372503.65,6.58,1.4,160621.06,2.84
372345.1,6.57,1.4,160462.51,2.83
371992.66,6.57,1.39,160428.38,2.83
371698.53,6.56,1.39,160152.35,2.83
372069.24,6.57,1.4,160405.64,2.83
372886.48,6.58,1.41,160633.59,2.84
372409.98,6.58,1.4,160130.03,2.83
372358.25,6.58,1.41,160126.59,2.83
372306.53,6.58,1.41,160016.37,2.83
372254.81,6.58,1.41,159951.38,2.83
371960.68,6.57,1.4,159675.35,2.82
372233.08,6.58,1.41,159952.53,2.83
372181.36,6.58,1.41,159839.43,2.83
372129.63,6.58,1.41,159839.43,2.83
372077.91,6.58,1.41,159819.12,2.83
372026.19,6.58,1.41,159726.33,2.82
371663.74,6.57,1.4,159409.13,2.82
371612.02,6.57,1.4,159379.64,2.82
371884.43,6.58,1.41,159621.32,2.82
371590.3,6.57,1.4,159326.03,2.82
371862.7,6.58,1.41,159389.92,2.82
371862.7,6.58,1.41,159389.92,2.82
371568.57,6.58,1.4,159094.63,2.82
371516.85,6.58,1.4,159242.92,2.82
371465.12,6.58,1.4,159239.68,2.82
371413.4,6.58,1.4,159129.82,2.82
371361.67,6.58,1.4,159109.51,2.82
371309.95,6.58,1.4,159016.72,2.82
371258.23,6.58,1.4,158903.62,2.82
371206.5,6.58,1.41,158903.62,2.82
370912.37,6.57,1.4,158608.33,2.81
370860.65,6.57,1.4,158495.23,2.81
370860.65,6.57,1.4,158495.6,2.81
371222.8,6.58,1.41,158918.85,2.82
371171.08,6.58,1.41,158805.75,2.82
371119.35,6.58,1.41,158805.75,2.82
371490.07,6.59,1.42,158920.69,2.82
371438.35,6.59,1.42,159134.86,2.82
371386.62,6.59,1.42,159022.62,2.82
371334.9,6.59,1.42,159021.76,2.82
371051.02,6.58,1.41,158728.51,2.82
370928.98,6.58,1.41,158587.89,2.81
371065.81,6.59,1.41,158710.51,2.82
371014.09,6.59,1.41,158660.96,2.82
370962.36,6.59,1.41,158547.86,2.81
370910.64,6.59,1.41,158547.86,2.82
370858.91,6.59,1.41,158434.76,2.81
370807.19,6.59,1.41,158434.76,2.81
370755.46,6.59,1.41,158405.27,2.81
370703.74,6.59,1.41,158321.66,2.81
370703.74,6.59,1.41,158321.38,2.81
370652.02,6.59,1.41,158208.28,2.81
370788.84,6.59,1.42,158394.45,2.82
370323.33,6.58,1.41,157879.32,2.81
370323.33,6.58,1.41,157879.24,2.81
370065.43,6.58,1.41,157533.58,2.8
369906.88,6.58,1.4,157377.41,2.8
370269.04,6.58,1.41,157264.31,2.8
370639.76,6.59,1.42,158128.77,2.81
371129.3,6.6,1.43,158052.37,2.81
370630.49,6.59,1.42,157503.16,2.8
370578.77,6.59,1.42,157499.92,2.8
370527.04,6.59,1.42,157390.06,2.8
370995.67,6.6,1.43,157306.02,2.8
370943.94,6.6,1.43,157241.03,2.8
370581.5,6.6,1.42,156819.25,2.79
370529.78,6.6,1.43,156771.15,2.79
371524.9,6.62,1.44,157263.53,2.8
371473.18,6.62,1.44,157243.21,2.8
371252.77,6.61,1.44,157021.6,2.8
371201.05,6.61,1.44,156928.82,2.8
370533.16,6.6,1.43,156197.24,2.78
370481.43,6.6,1.43,156176.93,2.78
370429.71,6.6,1.43,156084.14,2.78
369965.32,6.6,1.42,155506.15,2.77
369913.6,6.6,1.42,155393.05,2.77
369861.87,6.6,1.42,155393.05,2.77
369810.15,6.6,1.42,155389.81,2.77
369946.97,6.6,1.43,155458.67,2.77
369895.25,6.6,1.43,155438.36,2.77
369843.52,6.6,1.43,155345.57,2.77
370214.24,6.61,1.43,155460.51,2.77
370162.52,6.61,1.43,155627.5,2.78
369955.62,6.61,1.44,154900.12,2.77
369903.9,6.61,1.44,154896.88,2.77
369852.17,6.61,1.44,154787.02,2.77
369852.17,6.61,1.44,155209.26,2.77
369800.45,6.61,1.44,155206.02,2.77
369748.73,6.61,1.44,155096.16,2.77
369697.0,6.61,1.44,154983.06,2.77
369697.0,6.61,1.44,154894.4,2.77
369833.83,6.61,1.44,155080.57,2.77
369782.1,6.61,1.44,155060.25,2.77
369730.38,6.61,1.44,154967.47,2.77
369533.49,6.61,1.44,154800.0,2.77
369481.76,6.61,1.44,154770.51,2.77
369618.59,6.61,1.44,154865.62,2.77
370108.13,6.62,1.45,154738.82,2.77
370380.54,6.63,1.46,154802.71,2.77
370328.81,6.63,1.46,154931.75,2.77
370065.15,6.63,1.45,154693.49,2.77
369566.34,6.62,1.45,154194.69,2.76
369514.62,6.62,1.45,154081.59,2.76
369462.89,6.62,1.45,154081.59,2.76
369599.72,6.62,1.45,154204.2,2.76
369736.54,6.62,1.45,154325.93,2.77
369684.82,6.63,1.45,154213.69,2.76
369633.1,6.63,1.45,154212.83,2.76
369428.97,6.62,1.45,154026.8,2.76
369377.24,6.62,1.45,153913.7,2.76
369325.52,6.62,1.45,153913.7,2.76
369696.24,6.63,1.46,154042.87,2.76
369333.79,6.62,1.45,153800.6,2.76
369282.07,6.62,1.45,153860.6,2.76
369230.34,6.62,1.45,153795.6,2.76
369683.72,6.63,1.46,154296.34,2.77
369834.4,6.64,1.46,153936.98,2.76
369782.67,6.64,1.46,153957.69,2.76
369730.95,6.64,1.46,153823.88,2.76
369571.01,6.64,1.46,153557.63,2.76
369274.3,6.63,1.46,153206.32,2.75
369222.58,6.63,1.46,153186.0,2.75
369593.3,6.64,1.47,153488.25,2.76
370082.84,6.65,1.48,153361.44,2.75
369584.03,6.64,1.47,152862.64,2.75
369532.31,6.64,1.47,152842.32,2.75
369480.59,6.64,1.47,152749.54,2.75
369428.86,6.64,1.47,152729.22,2.75
369812.13,6.65,1.48,158768.6,2.85
369760.4,6.65,1.48,158675.81,2.85
369708.68,6.65,1.48,158672.57,2.85
369494.64,6.64,1.47,158485.31,2.85
369442.91,6.65,1.47,158375.45,2.85
369391.19,6.65,1.47,158372.21,2.85
369339.46,6.65,1.47,158262.34,2.85
369476.29,6.65,1.48,158384.96,2.85
369913.62,6.66,1.48,158859.47,2.86
370050.45,6.66,1.49,158982.08,2.86
369998.73,6.66,1.49,158932.54,2.86
369678.37,6.66,1.48,158560.95,2.85
370131.74,6.66,1.49,158687.49,2.86
370080.02,6.66,1.49,158917.77,2.86
370028.3,6.66,1.49,158888.28,2.86
370165.12,6.67,1.5,158983.39,2.86
370113.4,6.67,1.5,158953.9,2.86
369816.7,6.66,1.49,158691.74,2.86
369953.52,6.67,1.49,158786.85,2.86
369901.8,6.67,1.5,158805.79,2.86
370339.13,6.68,1.5,159130.22,2.87
370150.48,6.67,1.5,158975.35,2.87
370098.75,6.67,1.5,158910.35,2.87
370047.03,6.67,1.5,158862.25,2.86
370197.71,6.68,1.5,158502.89,2.86
370037.77,6.68,1.5,158236.64,2.85
369986.04,6.68,1.5,158233.4,2.86
369934.32,6.68,1.5,158123.54,2.85
369882.59,6.68,1.5,158093.49,2.85
369830.87,6.68,1.5,158009.88,2.85
369672.32,6.67,1.5,157851.33,2.85
369620.59,6.67,1.5,157738.23,2.85
369568.87,6.67,1.5,157738.23,2.85
370554.63,6.69,1.52,158180.32,2.86
370396.08,6.69,1.52,158031.6,2.85
370344.36,6.69,1.52,158028.36,2.85
377547.3,6.82,1.65,159655.38,2.88
377495.57,6.82,1.65,159545.52,2.88
377985.12,6.83,1.66,159418.72,2.88
377985.12,6.83,1.66,159418.72,2.88
377768.13,6.83,1.65,159203.51,2.88
377547.73,6.82,1.65,158981.9,2.87
377496.0,6.82,1.65,158952.41,2.87
377289.11,6.82,1.65,158952.41,2.88
376824.08,6.82,1.65,158414.71,2.87
376772.35,6.82,1.65,158331.1,2.87
376083.55,6.81,1.63,157642.29,2.85
375669.75,6.81,1.64,157642.29,2.86
376040.47,6.82,1.64,157757.23,2.86
376177.3,6.82,1.65,158065.28,2.87
376978.03,6.84,1.66,158249.67,2.87
376763.99,6.83,1.66,158110.66,2.87
377217.36,6.84,1.67,158237.21,2.87
377165.64,6.84,1.67,158467.48,2.87
377113.91,6.84,1.67,158464.24,2.87
377062.19,6.84,1.67,158354.38,2.87
376890.48,6.84,1.67,158220.5,2.87
376838.76,6.84,1.67,158217.06,2.87
377164.12,6.85,1.67,158489.92,2.88
377112.4,6.85,1.67,158486.67,2.88
377384.81,6.85,1.68,158682.84,2.88
377752.25,6.86,1.69,158430.54,2.88
377374.09,6.85,1.68,158055.78,2.87
377080.7,6.85,1.68,157759.74,2.87
377028.98,6.85,1.68,157694.75,2.86
376615.18,6.85,1.68,157694.75,2.87
376752.01,6.86,1.68,157825.36,2.87
376700.28,6.86,1.68,157712.26,2.87
377071.0,6.86,1.69,158153.63,2.88
377019.28,6.86,1.69,158040.53,2.88
376967.55,6.86,1.69,158040.53,2.88
376915.83,6.86,1.69,158037.29,2.88
376553.39,6.86,1.69,157655.92,2.87
376553.39,6.86,1.69,157671.94,2.87
376690.21,6.86,1.69,157740.81,2.87
376638.49,6.86,1.69,157720.49,2.87
376586.77,6.86,1.69,157627.7,2.87
376957.48,6.87,1.7,157742.65,2.87
376905.76,6.87,1.7,157956.82,2.88
377042.58,6.87,1.7,158079.43,2.88
377179.41,6.88,1.7,158201.16,2.88
376816.97,6.87,1.7,157818.95,2.88
377285.59,6.88,1.71,157734.91,2.88
377233.87,6.88,1.71,157731.67,2.88
376909.74,6.88,1.7,157425.64,2.87
376431.85,6.87,1.7,156884.07,2.86
376111.85,6.86,1.69,156564.07,2.86
376482.57,6.87,1.7,156849.24,2.86
376430.84,6.87,1.7,156845.99,2.86
376567.67,6.87,1.7,156914.86,2.86
377368.4,6.89,1.72,157099.25,2.87
377640.81,6.89,1.72,157163.14,2.87
377913.22,6.9,1.73,157657.39,2.88
378050.04,6.9,1.73,157780.01,2.88
377998.32,6.9,1.73,157723.01,2.88
377946.59,6.9,1.73,157719.77,2.88
377894.87,6.91,1.73,157609.91,2.88
378167.28,6.91,1.74,157673.81,2.88
377804.83,6.9,1.73,157338.78,2.88
377941.66,6.91,1.74,157633.94,2.88
378078.49,6.91,1.74,157756.55,2.88
378026.76,6.91,1.74,157707.14,2.88
378299.17,6.92,1.75,157771.04,2.89
378247.44,6.92,1.75,157919.33,2.89
377953.31,6.91,1.74,157580.34,2.88
377953.31,6.91,1.74,157586.73,2.88
378090.14,6.92,1.74,157709.34,2.89
378038.42,6.92,1.74,157659.8,2.88
378409.13,6.92,1.75,157788.98,2.89
378409.13,6.92,1.75,158567.18,2.9
378046.69,6.92,1.75,158324.91,2.9
377994.97,6.92,1.75,158384.91,2.9
377943.24,6.92,1.75,158276.59,2.9
377891.52,6.92,1.75,158271.8,2.9
377839.8,6.92,1.75,158158.7,2.9
378210.51,6.93,1.75,158600.1,2.9
379011.25,6.94,1.77,158784.49,2.91
378648.81,6.94,1.76,158403.09,2.9
378799.48,6.94,1.77,158043.73,2.9
378638.09,6.94,1.77,157774.08,2.89
378433.96,6.94,1.76,157591.82,2.89
378382.24,6.94,1.76,157483.5,2.89
378330.51,6.94,1.76,157478.72,2.89
378036.38,6.93,1.76,157224.2,2.88
378173.21,6.94,1.76,157346.82,2.89
378121.48,6.94,1.76,157297.41,2.89
378069.76,6.94,1.76,157267.92,2.89
377775.63,6.93,1.76,156972.63,2.88
377723.9,6.93,1.76,156889.02,2.88
377672.18,6.93,1.76,156885.78,2.88
377620.46,6.93,1.76,156775.92,2.88
378606.22,6.95,1.78,157218.01,2.89
378984.91,6.96,1.79,157235.13,2.89
378519.88,6.95,1.78,156697.43,2.88
378656.7,6.95,1.78,157111.3,2.89
379125.33,6.96,1.79,157027.27,2.88
378764.92,6.96,1.79,156727.74,2.88
378287.03,6.95,1.78,156186.17,2.87
378235.3,6.95,1.78,156182.93,2.87
378235.3,6.95,1.78,156250.6,2.87
378372.13,6.95,1.78,156319.46,2.87
378840.75,6.96,1.79,156235.43,2.87
378789.03,6.96,1.79,156215.12,2.87
378311.14,6.96,1.78,155673.54,2.86
378259.41,6.96,1.78,155580.75,2.86
378060.95,6.95,1.78,155374.2,2.86
378009.23,6.95,1.78,155344.71,2.86
377957.5,6.95,1.78,155261.1,2.86
378328.22,6.96,1.79,155390.28,2.86
378276.5,6.96,1.79,155543.03,2.86
378069.6,6.96,1.79,154815.65,2.85
377707.16,6.96,1.78,154480.62,2.85
377843.99,6.96,1.79,154603.24,2.85
377792.26,6.96,1.79,154554.59,2.85
377740.54,6.96,1.79,154441.49,2.85
377688.81,6.96,1.79,154441.49,2.85
377839.49,6.97,1.79,154082.12,2.84
377680.94,6.96,1.79,153933.4,2.84
377521.0,6.96,1.79,153667.15,2.83
377469.27,6.96,1.79,153558.83,2.83
377852.54,6.97,1.8,153390.94,2.83
377800.82,6.97,1.8,153386.16,2.83
378179.51,6.98,1.8,153403.27,2.83
378127.78,6.98,1.8,153724.14,2.84
378089.91,6.98,1.8,153159.65,2.83
377928.52,6.98,1.8,152908.53,2.82
377568.1,6.97,1.8,152527.45,2.82
377704.93,6.97,1.8,152650.06,2.82
377384.93,6.97,1.8,152330.06,2.81
377657.34,6.97,1.8,152566.5,2.82
377605.61,6.97,1.8,152453.4,2.82
377553.89,6.97,1.8,152453.4,2.82
378354.62,6.99,1.82,152637.79,2.82
378725.34,7.0,1.83,152752.73,2.82
378862.17,7.0,1.83,153061.33,2.83
378810.44,7.0,1.83,153041.01,2.83
378758.72,7.0,1.83,152948.23,2.83
378706.99,7.0,1.83,152944.99,2.83
378655.27,7.0,1.83,152835.13,2.83
378302.83,7.0,1.82,152543.05,2.82
378575.23,7.0,1.83,152606.95,2.82
378712.06,7.01,1.83,152902.11,2.83
378660.34,7.01,1.83,152789.0,2.83
379022.49,7.01,1.84,153212.26,2.84
379159.32,7.02,1.85,153334.88,2.84
379107.59,7.02,1.85,153277.88,2.84
379380.0,7.02,1.85,153341.78,2.84
379328.27,7.02,1.85,153490.07,2.84
379465.1,7.03,1.86,153612.68,2.84
379601.93,7.03,1.86,153734.41,2.85
379738.75,7.03,1.86,153857.03,2.85
380109.47,7.04,1.87,154157.95,2.86
380057.75,7.04,1.87,154128.46,2.86
384603.82,7.13,1.95,161184.55,2.99
384552.09,7.13,1.95,161100.94,2.99
384500.37,7.13,1.96,161071.45,2.99
384390.37,7.13,1.95,160961.45,2.98
384027.93,7.12,1.95,160672.13,2.98
383976.2,7.12,1.95,160588.52,2.98
384346.92,7.13,1.96,160703.46,2.98
384295.2,7.13,1.96,160916.79,2.98
383961.32,7.12,1.95,160573.53,2.98
383767.19,7.12,1.95,160419.17,2.98
383767.19,7.12,1.95,160419.17,2.98
383767.19,7.12,1.95,160419.17,2.98
383715.46,7.12,1.95,160415.93,2.98
383353.02,7.11,1.94,160034.56,2.97
383301.3,7.11,1.94,159924.7,2.97
383249.57,7.11,1.94,159811.6,2.97
383386.4,7.12,1.94,159997.77,2.97
383182.27,7.11,1.94,159833.44,2.97
382978.14,7.11,1.94,159628.15,2.96
383114.96,7.11,1.94,159750.77,2.97
383063.24,7.11,1.94,159701.23,2.97
383063.24,7.11,1.94,159701.23,2.97
383011.51,7.11,1.94,159680.91,2.97
382852.96,7.11,1.94,159532.19,2.96
382801.24,7.11,1.94,159439.4,2.96
382801.24,7.11,1.94,159439.4,2.96
383171.96,7.12,1.95,159554.34,2.96
382908.3,7.12,1.94,159589.71,2.97
383361.67,7.12,1.95,159906.8,2.97
383309.95,7.12,1.95,159886.48,2.97
383258.22,7.13,1.95,159793.7,2.97
383395.05,7.13,1.96,159916.31,2.97
383343.32,7.13,1.96,159859.32,2.97
383252.1,7.13,1.96,159860.15,2.97
383200.38,7.13,1.96,159839.84,2.97
383148.65,7.13,1.96,159747.05,2.97
383148.65,7.13,1.96,159747.05,2.97
383527.34,7.14,1.96,159764.17,2.97
383330.45,7.13,1.96,159538.88,2.97
383278.73,7.13,1.96,159859.72,2.98
383065.3,7.13,1.96,159614.27,2.97
383065.3,7.13,1.96,159614.27,2.97
383013.57,7.13,1.96,159593.95,2.97
382961.85,7.13,1.96,159501.17,2.97
382910.12,7.13,1.96,159497.93,2.97
382910.12,7.13,1.96,161330.6,3.0
382858.4,7.13,1.96,161220.74,3.0
382806.68,7.13,1.96,161112.42,3.0
382754.95,7.13,1.96,161107.64,3.0
382703.23,7.13,1.96,160995.4,3.0
382651.5,7.13,1.96,160994.54,3.0
382599.78,7.13,1.96,160965.05,3.0
382925.14,7.14,1.97,161264.43,3.01
383061.97,7.14,1.97,161387.05,3.01
383010.25,7.14,1.97,161330.05,3.01
382972.37,7.14,1.97,160673.15,3.0
382810.98,7.14,1.97,160514.45,2.99
382759.26,7.14,1.97,160511.01,3.0
382707.53,7.14,1.97,160400.79,2.99
383176.16,7.15,1.98,160316.76,2.99
382508.27,7.14,1.97,159585.18,2.98
382976.89,7.15,1.98,159501.15,2.98
383249.3,7.16,1.99,159565.05,2.98
382771.41,7.15,1.98,159023.47,2.97
382908.23,7.15,1.98,159318.63,2.98
382856.51,7.15,1.98,159315.19,2.98
382804.79,7.15,1.98,159204.98,2.98
382510.66,7.15,1.98,158950.54,2.97
382881.37,7.16,1.98,159079.72,2.97
382829.65,7.16,1.99,159232.47,2.98
383102.06,7.16,1.99,159296.36,2.98
383050.33,7.16,1.99,159444.65,2.98
383187.16,7.17,2.0,159567.27,2.98
383282.13,7.17,2.0,159629.35,2.99
383230.4,7.17,2.0,159572.36,2.99
383178.68,7.17,2.0,159459.26,2.98
383451.09,7.18,2.0,159765.28,2.99
383341.09,7.17,2.0,159655.28,2.99
383289.36,7.17,2.0,159625.79,2.99
383237.64,7.18,2.0,159542.18,2.99
383079.09,7.17,2.0,159383.63,2.98
383027.36,7.17,2.0,159275.31,2.98
382975.64,7.17,2.0,159270.53,2.98
382923.91,7.17,2.0,159240.48,2.98
382872.19,7.17,2.0,159156.87,2.98
382509.75,7.17,2.0,158821.85,2.98
382880.47,7.18,2.0,158951.02,2.98
383017.29,7.18,2.01,159245.39,2.98
382965.57,7.18,2.01,159225.07,2.98
382913.84,7.18,2.01,159132.28,2.98
383382.47,7.19,2.02,159048.25,2.98
383330.75,7.19,2.02,158983.25,2.98
382852.85,7.18,2.01,158441.68,2.97
382801.13,7.18,2.01,158393.57,2.97
383269.76,7.19,2.02,158309.54,2.97
382791.87,7.18,2.01,157767.97,2.96
382753.99,7.19,2.01,157203.48,2.95
382781.15,7.19,2.01,157138.95,2.95
382917.98,7.19,2.02,157261.56,2.95
382713.85,7.19,2.01,157056.27,2.95
382662.12,7.19,2.02,156999.28,2.95
382610.4,7.19,2.02,156887.04,2.95
382558.67,7.19,2.02,156886.18,2.95
382695.5,7.19,2.02,157008.79,2.95
382401.37,7.19,2.01,156732.77,2.95
382349.64,7.19,2.01,156683.36,2.95
382622.05,7.19,2.02,156747.25,2.95
386380.11,7.26,2.09,159036.77,2.99
386328.38,7.26,2.09,159185.07,2.99
386328.38,7.26,2.09,159185.07,2.99
386817.92,7.27,2.1,159108.67,2.99
386766.2,7.28,2.1,158995.02,2.99
386267.39,7.27,2.09,158445.8,2.98
386404.22,7.27,2.1,158632.04,2.98
386051.78,7.26,2.09,158339.96,2.98
386000.05,7.27,2.09,158310.47,2.98
385948.33,7.27,2.09,158226.86,2.98
386416.95,7.28,2.1,158142.83,2.98
386416.95,7.28,2.1,158142.83,2.98
386079.87,7.27,2.1,157799.83,2.97
385921.32,7.27,2.09,157651.11,2.97
385921.32,7.27,2.09,157651.11,2.97
