ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
686652.88,19.33,5.99,333402.26,9.39
686652.88,19.33,5.99,333400.86,9.39
686504.4,19.33,5.99,333310.45,9.39
686457.65,19.34,5.99,333152.71,9.38
686497.88,19.34,6.0,333111.13,9.39
686676.28,19.35,6.01,333340.11,9.39
686716.52,19.36,6.01,333160.98,9.39
686756.75,19.36,6.02,333088.25,9.39
686459.88,19.36,6.01,333386.82,9.4
686209.69,19.35,6.01,333206.25,9.4
686495.05,19.37,6.02,333192.66,9.4
686466.87,19.37,6.03,333207.62,9.4
686318.4,19.37,6.03,333077.53,9.4
686169.93,19.37,6.03,333064.39,9.4
686021.46,19.37,6.03,333155.5,9.41
685872.99,19.37,6.03,333166.05,9.41
686062.0,19.38,6.04,333205.86,9.41
686111.85,19.39,6.04,334542.77,9.45
685720.97,19.38,6.04,334025.73,9.44
685720.97,19.38,6.04,334159.28,9.44
686110.5,19.4,6.05,334141.16,9.45
686110.5,19.4,6.05,334178.37,9.45
686047.7,19.4,6.06,334872.0,9.47
684980.22,19.41,6.07,334654.23,9.48
685300.67,19.43,6.08,334472.48,9.48
685586.03,19.44,6.09,334377.79,9.48
685557.85,19.44,6.1,334341.12,9.48
685598.08,19.45,6.1,334487.19,9.49
685449.61,19.45,6.11,334396.29,9.49
685301.14,19.45,6.11,334381.26,9.49
685152.67,19.45,6.11,334750.23,9.5
685192.9,19.46,6.11,334662.79,9.5
685044.43,19.46,6.12,334577.53,9.5
685084.66,19.46,6.12,334516.14,9.5
685084.66,19.46,6.12,334516.14,9.5
684381.6,19.45,6.11,333813.08,9.49
684254.36,19.45,6.11,333610.99,9.48
683880.53,19.44,6.1,333570.15,9.48
684250.25,19.46,6.12,334186.3,9.5
684222.08,19.46,6.12,334173.02,9.51
683222.08,19.44,6.1,333173.02,9.48
683400.48,19.45,6.11,334073.86,9.51
683400.48,19.45,6.11,334118.74,9.51
683685.84,19.46,6.12,334300.32,9.52
683685.84,19.46,6.12,334300.32,9.52
683537.36,19.46,6.12,334186.04,9.52
682469.89,19.48,6.13,333968.26,9.53
682701.99,19.49,6.14,334535.06,9.55
682701.99,19.49,6.14,334490.18,9.55
682553.52,19.49,6.14,334645.38,9.55
681865.63,19.47,6.13,333872.43,9.54
681717.15,19.48,6.13,333759.8,9.53
681877.68,19.48,6.14,333797.61,9.54
681729.21,19.49,6.14,333716.44,9.54
681524.34,19.48,6.14,333530.69,9.53
681756.44,19.49,6.15,333374.34,9.53
681796.68,19.5,6.15,333512.08,9.54
681422.84,19.49,6.15,333663.15,9.54
681445.21,19.49,6.15,334679.71,9.57
681730.57,19.51,6.16,334604.02,9.57
681770.8,19.51,6.17,334549.71,9.57
681770.8,19.51,6.17,334599.74,9.58
682101.86,19.53,6.18,334359.42,9.57
681101.86,19.5,6.16,333359.42,9.55
681073.68,19.51,6.16,333346.15,9.55
681073.68,19.51,6.16,333344.41,9.55
680479.8,19.51,6.17,333218.76,9.56
680331.33,19.51,6.17,333128.8,9.56
680221.33,19.51,6.17,333018.8,9.55
679422.49,19.49,6.15,332190.94,9.53
679274.02,19.5,6.15,332314.65,9.54
678977.15,19.49,6.15,331926.76,9.53
678828.68,19.49,6.15,331839.97,9.53
678680.21,19.49,6.15,331746.49,9.53
678531.74,19.49,6.15,332091.56,9.54
678426.1,19.5,6.15,331926.8,9.54
678052.27,19.49,6.14,331880.56,9.54
678024.09,19.49,6.15,331864.66,9.54
678024.09,19.49,6.15,331830.29,9.54
678064.32,19.5,6.15,331818.11,9.54
677862.52,19.49,6.15,331673.0,9.54
677574.82,19.49,6.14,331367.33,9.53
677574.82,19.49,6.14,331405.62,9.53
677383.51,19.49,6.14,331167.32,9.53
677235.04,19.49,6.15,331074.29,9.53
677275.27,19.49,6.15,332284.04,9.56
677560.63,19.51,6.16,332361.7,9.57
677721.16,19.51,6.17,332399.51,9.57
677761.39,19.52,6.18,332320.26,9.57
677612.92,19.52,6.18,332286.59,9.57
677791.32,19.53,6.19,332196.42,9.57
677642.85,19.53,6.19,332496.6,9.58
677494.38,19.53,6.19,332369.84,9.58
677345.91,19.53,6.19,332224.59,9.58
677208.05,19.54,6.19,332193.42,9.58
677215.83,19.54,6.19,332370.14,9.59
677056.74,19.54,6.19,332297.96,9.59
677028.57,19.54,6.2,332305.49,9.59
676880.09,19.54,6.2,332211.74,9.59
677149.33,19.55,6.21,332276.75,9.6
677000.86,19.56,6.21,332354.47,9.6
676852.38,19.56,6.21,332278.73,9.6
676703.91,19.56,6.22,332201.06,9.6
676330.08,19.55,6.21,332041.39,9.6
676370.31,19.56,6.21,331991.98,9.6
676221.84,19.56,6.21,332050.34,9.6
675154.37,19.57,6.23,331832.56,9.62
675439.73,19.58,6.24,331789.43,9.62
675149.15,19.58,6.23,331764.43,9.62
674842.28,19.57,6.23,332383.87,9.64
674641.89,19.56,6.22,331796.72,9.62
674493.41,19.57,6.22,331869.5,9.63
674533.65,19.57,6.23,331816.6,9.63
674712.05,19.58,6.24,333522.44,9.68
673644.57,19.6,6.25,333304.66,9.7
673496.1,19.6,6.25,333117.66,9.69
673112.27,19.59,6.24,332737.89,9.68
673084.09,19.59,6.25,332708.75,9.68
672935.62,19.59,6.25,332610.34,9.68
673341.27,19.61,6.27,332632.57,9.69
673381.5,19.61,6.27,332555.61,9.69
673084.63,19.61,6.26,332201.89,9.68
672936.16,19.61,6.27,332436.1,9.69
672787.69,19.61,6.27,332256.11,9.68
672639.22,19.61,6.27,332156.78,9.68
672679.45,19.62,6.27,332082.6,9.68
672552.21,19.62,6.28,332623.26,9.7
672410.08,19.62,6.27,332755.82,9.71
672342.1,19.62,6.28,332502.72,9.7
672342.1,19.62,6.28,332502.72,9.7
672313.92,19.63,6.28,332466.06,9.71
672096.62,19.62,6.28,332313.17,9.7
671948.15,19.62,6.28,332222.27,9.7
671697.96,19.62,6.28,331889.6,9.69
671738.19,19.63,6.28,331796.42,9.69
671589.72,19.63,6.28,331811.3,9.7
671875.08,19.64,6.3,331749.21,9.7
671726.61,19.64,6.3,331807.5,9.7
671609.98,19.64,6.3,332128.86,9.71
671650.21,19.65,6.3,332794.67,9.74
672387.76,19.68,6.33,333947.25,9.77
672172.95,19.68,6.33,333309.92,9.76
672144.78,19.68,6.34,333296.65,9.76
671996.31,19.68,6.34,333182.37,9.76
671847.83,19.68,6.34,333416.58,9.77
671474.0,19.67,6.33,332909.31,9.75
671474.0,19.67,6.33,332909.31,9.75
671325.53,19.68,6.33,332840.67,9.76
671619.08,19.69,6.34,332657.58,9.75
671470.61,19.69,6.35,333468.08,9.78
672400.98,19.72,6.38,334000.03,9.8
672028.97,19.71,6.37,335178.16,9.83
672000.79,19.72,6.38,335193.12,9.84
671852.32,19.72,6.38,335094.72,9.84
671892.55,19.73,6.38,335223.35,9.84
671892.55,19.73,6.38,335223.35,9.84
672191.24,19.74,6.39,335226.68,9.84
672042.77,19.74,6.4,335509.76,9.85
672042.77,19.74,6.4,335554.64,9.86
672328.13,19.75,6.41,335449.06,9.85
672179.66,19.75,6.41,335383.7,9.86
672031.19,19.75,6.41,335267.07,9.85
672053.55,19.76,6.42,335478.16,9.86
672025.38,19.77,6.42,335567.52,9.87
672065.61,19.77,6.43,335543.26,9.87
672105.84,19.78,6.43,335671.14,9.88
672105.84,19.78,6.43,335671.14,9.88
672146.07,19.78,6.44,335573.88,9.88
671997.6,19.78,6.44,335358.47,9.87
671849.13,19.79,6.44,335480.36,9.88
671700.66,19.79,6.44,335415.47,9.88
671552.19,19.79,6.45,336182.88,9.91
671883.25,19.8,6.46,336564.22,9.92
671827.78,19.81,6.47,336484.35,9.92
671868.01,19.81,6.47,336427.21,9.92
671839.83,19.82,6.48,336442.17,9.93
671628.13,19.81,6.47,336246.12,9.92
671331.19,19.82,6.47,336151.8,9.92
671941.25,19.84,6.5,336315.53,9.93
671981.48,19.85,6.5,336293.33,9.93
671822.78,19.84,6.5,336139.97,9.93
671822.78,19.84,6.5,336095.09,9.93
671863.01,19.85,6.51,337914.83,9.98
672215.41,19.86,6.52,337895.68,9.98
671841.58,19.85,6.51,337457.87,9.97
672126.94,19.87,6.52,337363.6,9.97
671978.46,19.87,6.52,337233.52,9.97
671978.46,19.87,6.52,337253.73,9.97
671829.99,19.87,6.53,337356.12,9.98
671829.99,19.87,6.53,337357.8,9.98
671681.52,19.87,6.53,337312.68,9.98
671533.05,19.87,6.53,337214.83,9.98
671711.45,19.88,6.54,337389.83,9.99
671237.86,19.89,6.55,337960.14,10.01
670864.03,19.88,6.54,337869.91,10.01
670864.03,19.88,6.54,337900.22,10.01
670715.56,19.88,6.54,337868.22,10.02
670577.7,19.89,6.54,338071.88,10.03
670418.62,19.89,6.54,337838.15,10.02
670458.85,19.89,6.55,337779.15,10.02
670430.67,19.9,6.55,337794.1,10.03
670430.67,19.9,6.55,337794.1,10.03
670133.8,19.89,6.55,337427.1,10.02
669985.33,19.89,6.55,337298.17,10.01
669985.33,19.89,6.55,337298.17,10.01
669985.33,19.89,6.55,337298.17,10.01
669836.86,19.89,6.55,337398.8,10.02
669688.39,19.9,6.55,337356.3,10.02
669688.39,19.9,6.55,337356.3,10.02
669539.92,19.9,6.55,337293.53,10.02
669391.44,19.9,6.56,337434.66,10.03
669431.68,19.9,6.56,337367.69,10.03
669725.22,19.92,6.57,338200.18,10.06
669528.35,19.91,6.57,338259.21,10.06
669379.88,19.91,6.57,338126.6,10.06
669231.41,19.91,6.57,338018.91,10.06
669231.41,19.91,6.57,338018.91,10.06
669203.23,19.92,6.58,338011.65,10.06
669054.76,19.92,6.58,337891.35,10.06
668682.74,19.91,6.57,337524.58,10.05
668925.46,19.92,6.58,337089.93,10.04
668451.87,19.93,6.59,337038.98,10.05
668143.52,19.93,6.58,338179.32,10.09
668452.72,19.94,6.59,338463.75,10.1
668082.72,19.93,6.59,338093.75,10.09
667934.25,19.93,6.59,338639.26,10.1
667934.25,19.93,6.59,338639.26,10.1
667785.78,19.93,6.59,338497.38,10.1
667637.31,19.93,6.59,338286.82,10.1
668042.96,19.95,6.61,338309.05,10.1
667669.13,19.94,6.6,338197.7,10.1
667724.1,19.95,6.6,339153.21,10.13
667764.33,19.95,6.61,339118.53,10.13
668033.56,19.97,6.62,339220.1,10.14
668533.18,19.99,6.64,338981.3,10.13
668505.01,19.99,6.65,339006.86,10.14
668356.54,19.99,6.65,338878.06,10.14
668641.9,20.0,6.66,338803.52,10.14
668531.9,20.0,6.66,338693.52,10.13
668383.42,20.0,6.66,338654.17,10.14
668009.59,19.99,6.65,338604.73,10.14
666942.12,20.01,6.67,338386.95,10.15
666683.62,20.0,6.66,338108.94,10.15
666723.86,20.01,6.67,338416.99,10.16
667009.22,20.02,6.68,338464.28,10.16
666635.39,20.01,6.67,338228.95,10.15
666486.91,20.02,6.67,338286.03,10.16
666486.91,20.02,6.67,338286.03,10.16
666527.15,20.02,6.68,338208.14,10.16
666812.51,20.03,6.69,339714.62,10.21
666973.03,20.04,6.7,339752.43,10.21
666824.56,20.04,6.7,339672.96,10.21
666450.73,20.04,6.69,339192.9,10.2
666302.26,20.04,6.69,339468.15,10.21
666164.4,20.04,6.7,339234.22,10.2
665876.7,20.03,6.69,339027.7,10.2
665717.61,20.03,6.69,338933.59,10.2
665757.85,20.04,6.7,338854.33,10.2
665729.67,20.05,6.7,338861.86,10.2
665581.2,20.05,6.7,338745.4,10.2
665581.2,20.05,6.7,338745.4,10.2
665432.73,20.05,6.7,338711.74,10.2
665718.09,20.06,6.72,338624.27,10.2
665758.32,20.07,6.72,338766.16,10.21
665609.85,20.07,6.72,338799.92,10.21
665461.38,20.07,6.73,338743.76,10.22
665501.61,20.08,6.73,338719.94,10.22
665276.35,20.07,6.73,338619.32,10.22
665276.35,20.07,6.73,338619.32,10.22
665127.87,20.07,6.73,338885.33,10.23
665127.87,20.07,6.73,338885.33,10.23
664979.4,20.07,6.73,338624.39,10.22
664830.93,20.07,6.73,338566.53,10.22
664802.75,20.08,6.74,338592.09,10.23
664208.87,20.09,6.74,338435.3,10.23
664060.4,20.09,6.74,338301.89,10.23
663911.93,20.09,6.75,338267.14,10.24
662844.45,20.11,6.76,338049.36,10.25
662695.98,20.11,6.76,338138.42,10.26
662547.51,20.11,6.77,338040.57,10.26
662399.04,20.11,6.77,338022.07,10.26
662439.27,20.12,6.77,337967.95,10.26
662290.8,20.12,6.78,338102.31,10.27
662142.33,20.12,6.78,337920.06,10.27
662114.15,20.13,6.78,337945.62,10.27
661965.68,20.13,6.78,337851.57,10.27
661817.21,20.13,6.79,337777.46,10.27
661668.74,20.13,6.79,337882.94,10.28
661847.14,20.14,6.8,339203.34,10.32
661847.14,20.14,6.8,339203.34,10.32
661698.67,20.14,6.8,339077.94,10.32
661738.9,20.15,6.8,339330.41,10.33
662144.55,20.16,6.82,339362.69,10.33
661770.72,20.15,6.81,339251.33,10.33
661810.95,20.16,6.82,339216.65,10.33
661662.48,20.16,6.82,339212.06,10.34
661514.01,20.16,6.82,339359.32,10.34
661554.24,20.17,6.83,339479.78,10.35
661405.77,20.17,6.83,339281.85,10.35
661405.77,20.17,6.83,339281.85,10.35
661198.9,20.17,6.82,338920.61,10.34
661170.73,20.17,6.83,338928.14,10.34
661210.96,20.18,6.83,338860.42,10.34
661443.06,20.19,6.85,338797.54,10.34
661294.59,20.19,6.85,338717.01,10.34
661146.12,20.19,6.85,338779.63,10.35
660997.65,20.19,6.85,338707.45,10.35
660849.18,20.2,6.85,338639.94,10.35
660700.71,20.2,6.85,338602.31,10.35
660552.23,20.2,6.86,338757.27,10.36
659484.76,20.22,6.87,338539.49,10.38
659282.96,20.21,6.87,338631.38,10.38
659323.19,20.22,6.87,338699.34,10.39
658255.71,20.23,6.89,338481.56,10.4
658295.95,20.24,6.9,338793.06,10.42
658298.54,20.24,6.9,338794.17,10.42
658150.07,20.24,6.9,338609.13,10.41
657082.59,20.26,6.92,338391.35,10.43
657054.41,20.26,6.92,338426.51,10.44
657054.41,20.26,6.92,338426.51,10.44
657286.52,20.28,6.93,339414.26,10.47
656989.58,20.28,6.94,339397.4,10.48
657395.23,20.29,6.95,339419.63,10.48
657246.76,20.3,6.95,339311.07,10.48
657098.29,20.3,6.95,339367.04,10.48
656949.82,20.3,6.96,339270.56,10.48
656801.34,20.3,6.96,339222.27,10.48
656801.34,20.3,6.96,339222.27,10.48
656801.34,20.3,6.96,339222.27,10.48
656652.87,20.3,6.96,339347.78,10.49
656831.27,20.31,6.97,339223.3,10.49
656871.5,20.32,6.97,339199.04,10.49
656723.03,20.32,6.98,339160.87,10.49
655655.56,20.34,6.99,338953.13,10.51
655655.56,20.34,6.99,338953.13,10.51
655507.09,20.34,7.0,338820.25,10.51
655358.62,20.34,7.0,338627.9,10.51
655358.62,20.34,7.0,338672.78,10.51
655210.15,20.34,7.0,338598.86,10.51
654890.15,20.33,6.99,338278.86,10.5
654599.57,20.33,6.98,337927.62,10.49
654451.1,20.33,6.99,338515.37,10.52
654087.27,20.32,6.98,338673.0,10.52
654127.5,20.33,6.98,338590.88,10.52
653979.03,20.33,6.99,338235.62,10.51
653682.16,20.32,6.98,338153.25,10.51
653722.39,20.33,6.98,338124.03,10.51
653573.92,20.33,6.99,338584.99,10.53
653614.15,20.34,6.99,339150.55,10.55
653846.26,20.35,7.0,338828.93,10.54
654566.37,20.38,7.03,339086.1,10.56
654538.2,20.38,7.04,339101.06,10.56
654389.72,20.38,7.04,339017.61,10.56
654429.96,20.39,7.05,339878.89,10.59
654281.49,20.39,7.05,339832.85,10.59
654695.32,20.41,7.06,339827.52,10.59
654546.85,20.41,7.07,339785.41,10.59
654725.25,20.42,7.07,339676.57,10.59
654725.25,20.42,7.07,339631.69,10.59
654576.78,20.42,7.08,339618.98,10.59
654428.31,20.42,7.08,339890.6,10.61
654468.54,20.43,7.08,340059.19,10.61
653401.07,20.45,7.1,339841.41,10.63
653441.3,20.45,7.11,339778.65,10.63
653292.83,20.45,7.11,339522.51,10.63
653292.83,20.45,7.11,339522.51,10.63
653144.36,20.46,7.11,339458.6,10.63
653116.18,20.46,7.12,339433.96,10.63
652638.55,20.45,7.11,339088.14,10.63
652490.07,20.45,7.11,338989.38,10.63
652341.6,20.46,7.11,339195.1,10.64
652341.6,20.46,7.11,339246.8,10.64
652520.0,20.47,7.12,339169.55,10.64
651832.11,20.45,7.11,338396.59,10.62
651683.64,20.45,7.11,338292.23,10.62
651683.64,20.45,7.11,338244.94,10.62
651535.17,20.45,7.11,338149.86,10.62
651535.17,20.45,7.11,338202.84,10.62
651386.69,20.46,7.11,338411.36,10.63
651004.68,20.45,7.1,338569.65,10.63
650866.82,20.45,7.11,338365.24,10.63
650707.74,20.45,7.11,338260.47,10.63
650714.35,20.45,7.11,338261.61,10.63
649646.88,20.47,7.13,338043.83,10.65
648579.4,20.49,7.14,337826.06,10.67
648551.23,20.49,7.15,337815.6,10.67
648402.75,20.49,7.15,337722.09,10.67
648254.28,20.5,7.15,337815.67,10.68
648105.81,20.5,7.15,337700.66,10.68
648375.04,20.51,7.17,337494.38,10.68
648226.57,20.51,7.17,337455.66,10.68
648078.1,20.51,7.17,337583.57,10.69
647929.63,20.52,7.17,337493.38,10.69
647781.16,20.52,7.17,337402.0,10.69
647821.39,20.52,7.18,337359.6,10.69
647793.21,20.53,7.19,337345.01,10.69
647644.74,20.53,7.19,337246.26,10.69
647496.27,20.53,7.19,337345.82,10.7
646428.8,20.55,7.21,337128.05,10.72
646280.33,20.55,7.21,337046.62,10.72
646320.56,20.56,7.22,338916.02,10.78
646172.09,20.56,7.22,338848.6,10.78
645881.51,20.55,7.21,338816.9,10.78
645881.51,20.55,7.21,338817.4,10.78
645733.04,20.56,7.21,338905.95,10.79
645584.57,20.56,7.21,338792.06,10.79
645584.57,20.56,7.21,338792.06,10.79
645584.57,20.56,7.21,338792.06,10.79
645436.1,20.56,7.22,338772.29,10.79
645596.63,20.57,7.23,338810.1,10.8
645568.45,20.58,7.23,338835.67,10.8
645419.98,20.58,7.23,338706.14,10.8
645271.51,20.58,7.24,338821.38,10.81
645123.04,20.58,7.24,338761.22,10.81
644974.56,20.58,7.24,338645.01,10.81
644974.56,20.58,7.24,338645.01,10.81
645014.8,20.59,7.25,338565.75,10.81
645300.16,20.6,7.26,338478.28,10.81
645151.69,20.6,7.26,338702.33,10.82
644944.82,20.6,7.26,338240.98,10.8
644796.34,20.6,7.26,338145.38,10.8
644796.34,20.6,7.26,338145.38,10.8
644796.34,20.6,7.26,338145.38,10.8
644796.34,20.6,7.26,338136.42,10.8
645028.45,20.61,7.27,338213.65,10.81
644879.98,20.61,7.27,338032.51,10.81
644851.8,20.62,7.28,338058.08,10.81
644851.8,20.62,7.28,338058.08,10.81
644477.97,20.61,7.27,337981.3,10.81
644518.2,20.62,7.27,337952.73,10.81
644369.73,20.62,7.28,337828.39,10.81
644409.96,20.63,7.28,337816.21,10.81
644261.49,20.63,7.28,338139.7,10.83
644546.85,20.64,7.3,339360.43,10.87
643546.85,20.61,7.27,338360.43,10.84
643398.38,20.62,7.27,338154.5,10.84
643555.06,20.63,7.28,340107.16,10.9
643181.23,20.62,7.28,339758.76,10.89
643221.46,20.63,7.28,340014.16,10.9
643627.12,20.64,7.3,340037.5,10.91
643307.12,20.63,7.29,339717.5,10.9
644154.22,20.67,7.32,339342.77,10.89
643780.39,20.66,7.32,339237.2,10.89
644065.75,20.67,7.33,339474.06,10.9
643955.75,20.67,7.32,339364.06,10.89
642888.28,20.69,7.34,339146.29,10.91
642888.28,20.69,7.34,339146.29,10.91
642860.1,20.69,7.35,339086.24,10.91
642860.1,20.69,7.35,339086.24,10.91
642711.63,20.69,7.35,339232.92,10.92
642563.16,20.7,7.35,339122.03,10.92
642565.89,20.7,7.35,339134.11,10.92
642417.42,20.7,7.35,339045.42,10.92
642053.58,20.69,7.35,338853.42,10.92
641905.11,20.69,7.35,338837.87,10.92
641756.64,20.69,7.35,339024.12,10.93
641756.64,20.69,7.35,339024.12,10.93
642025.87,20.71,7.36,339380.88,10.95
642311.23,20.72,7.37,339311.92,10.94
642489.63,20.73,7.38,340016.73,10.97
642341.16,20.73,7.39,339914.81,10.97
642192.69,20.73,7.39,339741.2,10.97
641719.1,20.74,7.4,339584.99,10.98
641121.43,20.73,7.39,338770.49,10.95
641121.43,20.73,7.39,338770.49,10.95
641093.25,20.74,7.39,338785.45,10.96
640944.78,20.74,7.4,338702.01,10.96
640796.31,20.74,7.4,338667.29,10.96
640836.54,20.75,7.4,338207.46,10.95
640688.07,20.75,7.41,338153.03,10.95
640728.3,20.76,7.41,338308.77,10.96
640437.73,20.75,7.41,338287.78,10.96
640289.25,20.75,7.41,338295.49,10.96
640140.78,20.75,7.41,338271.11,10.97
640002.93,20.75,7.41,338486.3,10.98
640043.16,20.76,7.42,339082.55,11.0
640395.55,20.78,7.43,339063.39,11.0
640236.47,20.78,7.44,338804.72,11.0
640208.29,20.78,7.44,338830.29,11.0
640059.82,20.79,7.44,338695.79,11.0
638992.35,20.81,7.46,338478.02,11.02
638843.87,20.81,7.46,338626.32,11.03
638695.4,20.81,7.47,338528.23,11.03
638546.93,20.81,7.47,338447.95,11.03
638340.06,20.81,7.46,338459.96,11.03
638340.06,20.81,7.46,338459.96,11.03
638380.29,20.81,7.47,338360.58,11.03
638253.05,20.82,7.47,338934.04,11.05
637933.05,20.81,7.46,338614.04,11.04
637973.28,20.81,7.47,338751.78,11.05
637814.2,20.82,7.47,338282.87,11.04
637450.37,20.81,7.46,338350.31,11.04
637450.37,20.81,7.46,338350.31,11.04
637162.66,20.8,7.46,338004.49,11.03
636955.79,20.79,7.45,337622.41,11.02
636796.71,20.8,7.45,337439.07,11.02
637082.07,20.81,7.47,337368.19,11.02
637260.47,20.82,7.48,337286.92,11.02
637300.7,20.83,7.48,337260.13,11.02
637272.52,20.83,7.49,337244.23,11.02
637124.05,20.83,7.49,337132.58,11.02
637124.05,20.83,7.49,337132.58,11.02
636975.58,20.84,7.49,337255.98,11.03
636975.58,20.84,7.49,337255.98,11.03
636827.11,20.84,7.49,337196.33,11.03
636678.64,20.84,7.5,337211.03,11.04
636551.4,20.84,7.5,337256.98,11.04
636551.4,20.84,7.5,337256.98,11.04
636591.63,20.85,7.51,338745.83,11.09
636880.86,20.87,7.52,339250.54,11.11
636921.1,20.87,7.53,339715.56,11.13
636892.92,20.88,7.53,339708.3,11.14
636892.92,20.88,7.53,339708.3,11.14
636892.92,20.88,7.53,339708.3,11.14
636744.45,20.88,7.54,339588.0,11.14
636634.45,20.88,7.53,339478.0,11.13
636634.45,20.88,7.53,339478.0,11.13
636434.05,20.87,7.53,339435.07,11.13
636434.05,20.87,7.53,339435.07,11.13
636434.05,20.87,7.53,339435.07,11.13
636285.58,20.87,7.53,340182.8,11.16
635988.71,20.87,7.52,339538.73,11.14
636149.23,20.88,7.53,339576.55,11.14
635775.4,20.87,7.53,339361.16,11.14
635775.4,20.87,7.53,339361.16,11.14
635815.63,20.88,7.53,339281.9,11.14
636100.99,20.89,7.54,339194.43,11.14
635994.98,20.89,7.55,339353.37,11.15
635994.98,20.89,7.55,339353.37,11.15
636035.21,20.9,7.55,339495.26,11.15
637508.04,20.95,7.61,340607.54,11.2
637508.04,20.95,7.61,340607.54,11.2
637548.28,20.96,7.62,340583.72,11.2
637520.1,20.97,7.62,340576.47,11.2
637371.63,20.97,7.62,340484.95,11.2
637640.86,20.98,7.64,340334.25,11.2
637033.45,20.97,7.62,339614.92,11.18
636924.28,20.97,7.63,339505.74,11.18
636964.51,20.98,7.63,339493.56,11.18
636816.04,20.98,7.64,339449.74,11.18
636667.57,20.98,7.64,339649.76,11.19
636707.8,20.99,7.65,341562.25,11.26
636417.23,20.98,7.64,341530.7,11.26
636268.76,20.98,7.64,341324.98,11.26
636429.28,20.99,7.65,341362.79,11.26
636469.52,21.0,7.66,341283.53,11.26
636469.52,21.0,7.66,341283.53,11.26
636095.69,20.99,7.65,340852.08,11.25
635895.29,20.99,7.64,340540.11,11.24
635935.52,20.99,7.65,340464.58,11.24
635808.28,21.0,7.65,340523.88,11.25
635740.3,21.0,7.66,340592.1,11.25
635490.11,21.0,7.66,340395.1,11.25
635490.11,21.0,7.66,340462.63,11.25
635775.47,21.01,7.67,340562.03,11.26
635775.47,21.01,7.67,340562.03,11.26
635747.29,21.02,7.68,340560.74,11.26
635638.58,21.02,7.67,340487.2,11.26
635678.82,21.02,7.68,340420.7,11.26
635314.99,21.01,7.67,340344.59,11.26
635355.22,21.02,7.68,340340.16,11.26
635640.58,21.03,7.69,341431.63,11.3
635492.11,21.04,7.69,341307.71,11.3
635532.34,21.04,7.7,341723.91,11.31
635383.87,21.05,7.7,341843.69,11.32
635544.39,21.06,7.71,341881.5,11.33
635395.92,21.06,7.71,341803.19,11.33
635247.45,21.06,7.72,341774.41,11.33
635247.45,21.06,7.72,341774.41,11.33
635088.75,21.06,7.71,341655.99,11.33
634940.28,21.06,7.71,341811.28,11.34
634940.28,21.06,7.71,341811.28,11.34
634791.81,21.06,7.72,341724.37,11.34
634643.34,21.06,7.72,341550.73,11.34
634615.16,21.07,7.73,341576.3,11.34
634466.69,21.07,7.73,341441.8,11.34
634092.86,21.06,7.72,340972.85,11.33
634133.09,21.07,7.73,340893.59,11.33
633984.62,21.07,7.73,340878.16,11.33
633836.15,21.07,7.73,340988.39,11.34
633876.38,21.08,7.74,340912.86,11.34
634231.89,21.09,7.75,341010.63,11.34
634029.33,21.09,7.75,340947.9,11.34
633880.86,21.09,7.75,341139.48,11.35
634256.01,21.11,7.76,341072.2,11.35
634256.01,21.11,7.76,341072.2,11.35
634256.01,21.11,7.76,341072.2,11.35
634128.76,21.11,7.77,340914.5,11.35
634169.0,21.12,7.77,341413.96,11.37
633853.94,21.11,7.77,340960.51,11.35
634086.05,21.12,7.78,340886.38,11.35
633959.18,21.12,7.78,340940.89,11.36
633767.88,21.12,7.78,340648.86,11.35
633739.7,21.13,7.79,340596.8,11.36
633918.1,21.14,7.8,342538.1,11.42
634078.62,21.15,7.81,342575.91,11.43
634363.98,21.16,7.82,342483.37,11.43
634205.28,21.16,7.82,342368.25,11.42
634245.51,21.17,7.82,342294.07,11.42
634097.04,21.17,7.83,342494.15,11.43
634137.27,21.18,7.83,342605.49,11.44
634137.27,21.18,7.83,342605.49,11.44
633988.8,21.18,7.84,342412.82,11.44
633691.93,21.17,7.83,341987.67,11.43
632691.93,21.15,7.8,340987.67,11.4
632543.46,21.15,7.8,341202.0,11.41
632426.83,21.15,7.81,341067.44,11.41
632467.06,21.16,7.81,341000.93,11.41
633155.34,21.19,7.84,342316.05,11.46
633155.34,21.19,7.84,342316.05,11.46
632677.7,21.18,7.84,341435.92,11.43
632684.12,21.18,7.84,341437.39,11.43
632310.29,21.17,7.83,341382.66,11.43
632282.11,21.18,7.83,341408.22,11.43
632322.34,21.18,7.84,341374.52,11.44
632607.7,21.2,7.85,342525.8,11.48
632459.23,21.2,7.85,342431.75,11.48
