ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
909962.03,15.26,1.69,214101.8,3.59
910152.06,15.26,1.7,214101.8,3.59
910152.06,15.26,1.7,214101.8,3.59
910203.59,15.27,1.7,214101.57,3.59
910203.59,15.27,1.7,214100.97,3.59
910605.02,15.27,1.71,214159.13,3.59
910656.55,15.28,1.71,214277.61,3.59
910816.87,15.28,1.71,214305.33,3.6
911031.12,15.28,1.72,214225.35,3.59
911082.65,15.29,1.72,214225.13,3.59
911242.97,15.29,1.72,214224.76,3.59
911294.5,15.29,1.73,214224.53,3.6
911294.5,15.29,1.73,214078.4,3.59
911294.5,15.29,1.73,214077.81,3.59
911346.03,15.3,1.73,214077.81,3.59
911397.56,15.3,1.73,213731.5,3.59
911557.88,15.3,1.74,213731.29,3.59
911609.41,15.31,1.74,213731.29,3.59
911778.8,15.31,1.74,213732.73,3.59
911933.07,15.31,1.75,213732.13,3.59
911984.6,15.32,1.75,213778.97,3.59
912036.13,15.32,1.75,213778.75,3.59
912245.9,15.32,1.76,213697.82,3.59
912435.92,15.33,1.76,213728.26,3.59
912435.92,15.33,1.76,213584.5,3.59
912605.31,15.33,1.77,213494.98,3.59
912759.58,15.34,1.77,213586.95,3.59
912919.89,15.34,1.77,213558.19,3.59
913080.21,15.34,1.78,213557.98,3.59
913131.74,15.35,1.78,213676.45,3.59
913292.06,15.35,1.79,213676.25,3.59
913457.96,15.36,1.79,213675.88,3.59
913509.49,15.36,1.79,213455.78,3.59
913678.88,15.36,1.8,213471.26,3.59
913844.79,15.37,1.8,213455.47,3.59
914010.69,15.37,1.8,213282.95,3.59
914176.59,15.37,1.81,213282.95,3.59
914330.85,15.38,1.81,213374.92,3.59
914540.62,15.38,1.82,213380.52,3.59
914592.15,15.39,1.82,213380.29,3.59
914592.15,15.39,1.82,213380.29,3.59
914801.92,15.39,1.82,213299.36,3.59
915014.99,15.39,1.83,213245.9,3.59
915175.31,15.4,1.83,213245.69,3.59
915226.84,15.4,1.83,213245.69,3.59
915425.12,15.41,1.84,212886.38,3.58
915425.12,15.41,1.84,213101.93,3.59
915615.14,15.41,1.84,213101.33,3.59
915666.67,15.41,1.85,213101.33,3.59
915718.2,15.42,1.85,213101.11,3.59
915769.73,15.42,1.85,213210.67,3.59
915821.26,15.42,1.86,213210.45,3.59
915872.79,15.42,1.86,213269.49,3.59
915924.32,15.43,1.86,213269.49,3.59
916134.09,15.43,1.87,213848.26,3.6
916294.4,15.44,1.87,213848.06,3.6
916504.17,15.44,1.87,213847.46,3.6
916673.57,15.44,1.88,213757.94,3.6
916966.22,15.45,1.88,213699.81,3.6
917135.62,15.45,1.89,213530.36,3.6
917135.62,15.45,1.89,213357.84,3.59
917289.88,15.46,1.89,213357.82,3.6
918345.89,15.48,1.91,214148.79,3.61
918345.89,15.48,1.91,214097.83,3.61
918537.72,15.48,1.91,214224.26,3.61
918589.25,15.48,1.92,214342.73,3.61
918749.56,15.49,1.92,214313.97,3.61
918749.56,15.49,1.92,214230.97,3.61
918959.33,15.49,1.92,214080.34,3.61
919010.86,15.49,1.93,213734.03,3.6
919062.39,15.5,1.93,213496.66,3.6
919113.92,15.5,1.93,213615.14,3.6
919165.45,15.5,1.94,213614.91,3.6
919334.85,15.51,1.94,213525.39,3.6
919500.75,15.51,1.94,213525.39,3.6
919500.75,15.51,1.94,213352.87,3.6
919479.04,15.51,1.94,213181.57,3.6
919457.34,15.51,1.94,213010.28,3.59
919626.73,15.51,1.95,212920.76,3.59
919787.05,15.52,1.95,212920.38,3.59
919838.58,15.52,1.95,212920.38,3.59
919998.9,15.52,1.96,212920.38,3.59
920213.15,15.53,1.96,212840.4,3.59
920264.68,15.53,1.97,212840.18,3.59
920434.07,15.54,1.97,212846.32,3.59
920485.6,15.54,1.97,212845.95,3.59
920537.13,15.54,1.98,212845.72,3.59
920706.53,15.55,1.98,212845.13,3.59
920706.53,15.55,1.98,212855.21,3.59
920758.06,15.55,1.98,212854.99,3.59
920927.45,15.55,1.99,212854.99,3.59
920978.98,15.55,1.99,212973.46,3.6
920978.98,15.55,1.99,213741.6,3.61
921030.51,15.56,1.99,213395.3,3.6
921082.04,15.56,1.99,213395.07,3.61
921133.57,15.56,2.0,213394.85,3.61
921364.43,15.57,2.0,213397.25,3.61
921128.45,15.57,2.0,213253.49,3.6
921288.77,15.57,2.0,213287.62,3.6
921288.77,15.57,2.0,213287.02,3.6
921288.77,15.57,2.0,213305.68,3.61
921443.03,15.57,2.01,213526.08,3.61
921443.03,15.57,2.01,213971.11,3.62
921443.03,15.57,2.01,213970.51,3.62
921494.56,15.58,2.01,213909.5,3.62
921692.84,15.58,2.02,214025.8,3.62
921686.06,15.58,2.02,214021.17,3.62
921841.99,15.59,2.02,214021.57,3.62
922011.39,15.59,2.02,213932.05,3.62
922062.92,15.59,2.03,214395.25,3.63
922114.45,15.6,2.03,214509.16,3.63
922165.98,15.6,2.03,214271.79,3.62
922159.19,15.6,2.03,214272.3,3.62
922137.49,15.6,2.03,214000.91,3.62
924060.87,15.63,2.07,215599.68,3.65
924619.41,15.64,2.08,215697.46,3.65
924619.41,15.64,2.08,215696.86,3.65
924670.94,15.65,2.08,215696.64,3.65
924825.2,15.65,2.09,215696.04,3.65
924876.73,15.65,2.09,215696.04,3.65
925037.05,15.66,2.09,215696.04,3.65
925037.05,15.66,2.09,215553.52,3.65
925088.58,15.66,2.1,215672.0,3.65
925140.11,15.66,2.1,215671.77,3.65
925010.37,15.66,2.1,215275.5,3.65
925010.37,15.66,2.1,215274.91,3.65
924972.0,15.67,2.1,214892.52,3.64
924972.0,15.67,2.1,215355.66,3.65
925132.32,15.67,2.1,215326.89,3.65
925132.32,15.67,2.1,215321.3,3.65
925183.85,15.67,2.11,215510.57,3.65
925344.17,15.68,2.11,215510.36,3.65
925344.17,15.68,2.11,215408.66,3.65
925344.17,15.68,2.11,215431.37,3.65
925513.56,15.68,2.11,215341.85,3.65
925565.09,15.68,2.12,215455.76,3.65
925329.11,15.68,2.11,215455.37,3.65
925730.55,15.69,2.12,215513.53,3.65
925782.08,15.69,2.13,215513.16,3.65
925942.4,15.7,2.13,215512.78,3.65
925993.93,15.7,2.13,215512.41,3.65
926045.46,15.7,2.14,215630.89,3.66
926487.89,15.71,2.14,215453.54,3.65
926889.32,15.72,2.15,215511.7,3.65
926889.32,15.72,2.15,215511.7,3.65
926889.32,15.72,2.15,215369.18,3.65
927055.23,15.72,2.16,215368.58,3.65
927224.62,15.73,2.16,215279.06,3.65
927202.91,15.73,2.16,215279.06,3.65
927254.44,15.73,2.16,214932.76,3.65
927414.76,15.73,2.17,214932.55,3.65
927414.76,15.73,2.17,215057.4,3.65
927393.05,15.73,2.17,214886.11,3.65
927444.59,15.74,2.17,214886.11,3.65
927613.98,15.74,2.17,214885.74,3.65
927783.37,15.74,2.18,214886.36,3.65
927943.69,15.75,2.18,214885.99,3.65
927854.61,15.75,2.18,214742.23,3.64
928008.87,15.75,2.19,214970.53,3.65
928163.14,15.76,2.19,214970.53,3.65
928332.53,15.76,2.19,214881.01,3.65
928384.06,15.76,2.2,214880.79,3.65
928435.59,15.77,2.2,214534.48,3.64
928666.45,15.77,2.21,214534.48,3.64
928717.98,15.77,2.21,214534.48,3.64
928932.23,15.78,2.21,214534.11,3.64
929406.16,15.79,2.22,214516.8,3.64
930119.07,15.8,2.23,214815.58,3.65
930284.97,15.81,2.24,214762.87,3.65
930494.74,15.81,2.24,214762.27,3.65
930546.27,15.81,2.25,214542.18,3.65
930546.27,15.81,2.25,214552.26,3.65
930706.59,15.82,2.25,214552.06,3.65
930758.12,15.82,2.25,214670.53,3.65
930809.65,15.82,2.26,214729.57,3.65
930861.18,15.83,2.26,214729.57,3.65
930912.71,15.83,2.26,214729.35,3.65
930964.24,15.83,2.27,214728.98,3.65
931015.77,15.83,2.27,214728.61,3.65
931176.08,15.84,2.27,214699.84,3.65
931176.08,15.84,2.27,214598.14,3.65
931336.4,15.84,2.28,214597.94,3.65
931496.72,15.85,2.28,214597.73,3.65
931706.49,15.85,2.28,214849.87,3.66
931706.49,15.85,2.28,214748.17,3.65
931920.74,15.86,2.29,214747.58,3.65
931920.74,15.86,2.29,214746.98,3.65
932090.14,15.86,2.29,214847.44,3.66
932090.14,15.86,2.29,214818.35,3.65
932256.04,15.86,2.3,215129.82,3.66
932410.77,15.87,2.3,215251.98,3.66
932571.09,15.87,2.3,215251.77,3.66
932472.93,15.87,2.3,215251.77,3.66
932524.46,15.87,2.31,215251.77,3.66
932575.99,15.88,2.31,215251.54,3.66
932575.99,15.88,2.31,215250.32,3.66
932736.31,15.88,2.31,215221.55,3.66
932896.62,15.88,2.32,215553.3,3.67
933050.89,15.89,2.32,215552.7,3.67
933220.28,15.89,2.33,215552.11,3.67
933122.12,15.89,2.33,215552.11,3.67
933173.65,15.9,2.33,215670.58,3.67
933333.97,15.9,2.33,215670.37,3.67
933494.29,15.9,2.34,215695.88,3.67
933396.13,15.9,2.34,215612.88,3.67
933396.13,15.9,2.34,215612.88,3.67
933396.13,15.9,2.34,215521.29,3.67
933556.45,15.91,2.34,215492.52,3.67
933754.73,15.91,2.35,215566.84,3.67
933806.26,15.91,2.35,215566.61,3.67
933966.57,15.92,2.35,215566.4,3.67
934018.1,15.92,2.36,215684.88,3.68
934069.63,15.93,2.36,215684.49,3.68
934121.16,15.93,2.36,215684.12,3.68
934312.99,15.93,2.37,215689.79,3.68
934511.27,15.94,2.37,215764.1,3.68
934562.8,15.94,2.37,215763.88,3.68
934772.56,15.94,2.38,215769.47,3.68
934932.88,15.95,2.38,216654.79,3.7
934984.41,15.95,2.39,216768.7,3.7
935035.94,15.95,2.39,216768.47,3.7
935190.21,15.96,2.39,216860.45,3.7
935399.98,15.96,2.4,216859.85,3.7
935451.51,15.97,2.4,217250.91,3.71
935451.51,15.97,2.4,217250.31,3.71
935665.76,15.97,2.4,217249.72,3.71
935717.29,15.97,2.41,217249.49,3.71
935702.37,15.97,2.41,217253.0,3.71
935753.9,15.98,2.41,217371.47,3.71
935805.43,15.98,2.41,217558.41,3.72
935856.96,15.98,2.42,217676.88,3.72
936017.28,15.99,2.42,217676.67,3.72
935757.35,15.98,2.42,217676.67,3.72
935497.42,15.98,2.41,217639.04,3.72
935548.95,15.98,2.42,217757.51,3.72
935510.58,15.98,2.42,217375.12,3.71
935912.02,15.99,2.43,217433.28,3.72
936077.92,16.0,2.43,217380.57,3.71
936238.24,16.0,2.43,217351.8,3.71
936398.56,16.0,2.44,217323.04,3.71
936383.63,16.0,2.44,217330.71,3.71
936549.54,16.01,2.44,217224.9,3.71
936601.07,16.01,2.45,217224.53,3.71
936761.38,16.02,2.45,217224.32,3.71
936761.38,16.02,2.45,217223.72,3.71
936975.64,16.02,2.45,217143.74,3.71
937027.17,16.02,2.46,217333.01,3.72
937187.49,16.03,2.46,217299.83,3.72
937343.42,16.03,2.46,217304.67,3.72
937901.95,16.04,2.48,217402.45,3.72
938111.72,16.05,2.48,217401.85,3.72
938163.25,16.05,2.48,217401.62,3.72
937927.27,16.05,2.48,217257.87,3.72
937978.8,16.05,2.48,217376.34,3.72
938495.24,16.06,2.49,217746.87,3.73
938655.55,16.06,2.5,217718.11,3.73
938655.55,16.06,2.5,217707.42,3.73
938809.82,16.07,2.5,217707.42,3.73
939024.07,16.07,2.51,217627.44,3.73
939075.6,16.08,2.51,217617.47,3.73
939235.92,16.08,2.51,217992.84,3.73
939425.94,16.08,2.52,217994.66,3.73
939595.34,16.09,2.52,217994.06,3.73
939646.87,16.09,2.53,218202.91,3.74
939845.14,16.1,2.53,218202.31,3.74
939999.41,16.1,2.53,218294.28,3.74
940361.95,16.11,2.54,218490.77,3.74
940361.95,16.11,2.54,218490.17,3.74
940413.48,16.11,2.54,218665.13,3.75
940465.01,16.11,2.55,218783.61,3.75
940625.33,16.12,2.55,218783.61,3.75
940676.86,16.12,2.55,218783.24,3.75
940846.25,16.12,2.56,218782.64,3.75
940846.25,16.12,2.56,218610.12,3.75
940897.78,16.13,2.56,218372.75,3.74
940897.78,16.13,2.56,218372.36,3.74
941052.04,16.13,2.57,218371.76,3.74
941052.04,16.13,2.57,218229.24,3.74
941212.36,16.14,2.57,218200.48,3.74
941263.89,16.14,2.57,218318.95,3.74
941418.16,16.14,2.58,218318.95,3.74
941578.47,16.15,2.58,218318.74,3.74
941421.87,16.15,2.58,218426.05,3.75
941714.53,16.15,2.58,218367.93,3.75
941883.92,16.16,2.59,218655.64,3.75
941935.45,16.16,2.59,218655.04,3.75
941986.98,16.16,2.6,218654.82,3.75
942038.51,16.16,2.6,218654.59,3.75
942198.83,16.17,2.6,220267.79,3.78
942359.15,16.17,2.61,220239.03,3.78
942410.68,16.18,2.61,220238.8,3.78
942608.96,16.18,2.61,220313.11,3.78
942660.49,16.18,2.62,220502.38,3.79
943068.64,16.19,2.63,220433.64,3.78
943238.03,16.2,2.63,220344.12,3.78
943238.03,16.2,2.63,220343.52,3.78
943289.56,16.2,2.63,220343.52,3.78
943341.09,16.2,2.64,220402.56,3.79
943392.62,16.21,2.64,220401.92,3.79
943552.94,16.21,2.64,220401.72,3.79
943722.33,16.21,2.65,220401.12,3.79
943773.86,16.22,2.65,220054.81,3.78
943934.18,16.22,2.65,220026.05,3.78
943934.18,16.22,2.65,219853.53,3.78
943985.71,16.22,2.66,219853.3,3.78
944037.24,16.23,2.66,220325.12,3.79
943948.16,16.23,2.66,220192.66,3.79
943999.69,16.23,2.66,220251.71,3.79
944165.59,16.23,2.67,220198.99,3.79
944331.49,16.24,2.67,220200.9,3.79
944582.04,16.24,2.68,220227.13,3.79
944633.57,16.25,2.68,220227.13,3.79
944864.43,16.25,2.69,220227.13,3.79
944864.43,16.25,2.69,220450.24,3.79
944915.96,16.25,2.69,220450.24,3.79
944849.75,16.25,2.69,220884.56,3.8
945010.07,16.26,2.69,220855.8,3.8
945061.6,16.26,2.7,220843.02,3.8
945271.37,16.27,2.7,220813.02,3.8
945469.65,16.27,2.7,220929.32,3.8
945521.18,16.27,2.71,221047.79,3.8
945572.71,16.28,2.71,221047.42,3.81
945624.24,16.28,2.71,221165.89,3.81
945602.53,16.28,2.71,220994.6,3.8
945768.43,16.28,2.72,220964.6,3.8
945768.43,16.28,2.72,220913.64,3.8
945937.83,16.29,2.72,220913.27,3.8
946098.14,16.29,2.73,220913.27,3.8
946149.67,16.3,2.73,220913.04,3.8
946339.7,16.3,2.73,220916.41,3.81
946500.01,16.3,2.74,220916.2,3.81
946500.01,16.3,2.74,220916.2,3.81
947556.03,16.32,2.76,221707.17,3.82
947725.42,16.33,2.76,221617.65,3.82
947956.28,16.33,2.77,221621.03,3.82
947872.32,16.33,2.77,221860.89,3.82
948026.59,16.34,2.77,221860.29,3.82
948078.12,16.34,2.77,221978.76,3.83
948129.65,16.34,2.78,222097.24,3.83
948299.04,16.35,2.78,222068.15,3.83
948459.36,16.35,2.79,222067.94,3.83
948619.67,16.36,2.79,222088.88,3.83
948779.99,16.36,2.79,222088.67,3.83
948831.52,16.36,2.8,222147.71,3.83
948883.05,16.37,2.8,222147.49,3.83
948876.27,16.37,2.8,222124.89,3.83
949042.17,16.37,2.8,222072.17,3.83
949202.49,16.37,2.81,222079.15,3.83
949412.26,16.38,2.81,222078.55,3.83
949463.79,16.38,2.82,222078.18,3.83
949463.79,16.38,2.82,222244.22,3.83
949463.79,16.38,2.82,222244.22,3.83
949463.79,16.38,2.82,222403.1,3.84
949618.05,16.39,2.82,222495.08,3.84
949816.33,16.39,2.83,222496.43,3.84
949809.55,16.39,2.83,222496.91,3.84
949711.39,16.39,2.82,222513.26,3.84
949880.78,16.39,2.83,222423.74,3.84
949932.31,16.4,2.83,222542.22,3.84
950101.7,16.4,2.84,222192.55,3.84
950101.7,16.4,2.84,222090.85,3.83
950262.02,16.41,2.84,222062.08,3.83
950304.69,16.41,2.84,221516.16,3.82
950470.59,16.41,2.85,221516.16,3.83
950630.91,16.42,2.85,221521.08,3.83
950355.85,16.41,2.85,221438.08,3.82
950407.38,16.42,2.85,221437.43,3.83
950567.7,16.42,2.86,221408.66,3.82
950728.02,16.43,2.86,221408.45,3.83
950779.55,16.43,2.86,221408.45,3.83
950779.55,16.43,2.86,221408.45,3.83
950779.55,16.43,2.86,221418.54,3.83
950933.81,16.43,2.87,221418.54,3.83
950918.89,16.43,2.87,221419.41,3.83
951084.79,16.44,2.87,221968.48,3.84
951294.56,16.44,2.88,222339.88,3.84
951448.82,16.45,2.88,222596.36,3.85
951448.82,16.45,2.88,222595.76,3.85
951618.22,16.45,2.88,222506.24,3.85
951772.48,16.45,2.89,222598.21,3.85
951824.01,16.46,2.89,222597.99,3.85
951588.03,16.46,2.89,222767.1,3.85
951818.89,16.46,2.89,223037.67,3.86
951973.16,16.47,2.9,223124.98,3.86
952133.47,16.47,2.9,223096.22,3.86
951869.24,16.47,2.9,222585.69,3.85
952023.5,16.47,2.91,222666.78,3.85
952075.03,16.47,2.91,222856.04,3.86
952273.31,16.48,2.91,222855.67,3.86
952427.58,16.48,2.92,222855.07,3.86
952843.5,16.49,2.93,223288.29,3.86
953003.81,16.5,2.93,223314.69,3.87
953055.34,16.5,2.93,223433.16,3.87
953106.87,16.5,2.94,223433.16,3.87
953267.19,16.51,2.94,223432.95,3.87
953559.85,16.51,2.95,223374.83,3.87
953992.08,16.52,2.96,223879.34,3.88
954043.61,16.52,2.96,224089.62,3.88
954233.63,16.53,2.96,224012.42,3.88
954393.95,16.53,2.97,224012.21,3.88
954548.22,16.54,2.97,224011.82,3.88
954714.12,16.54,2.98,223959.11,3.88
954765.65,16.55,2.98,224077.58,3.88
954817.18,16.55,2.98,224196.06,3.89
954977.49,16.55,2.99,224365.46,3.89
955191.75,16.56,2.99,224378.02,3.89
955191.75,16.56,2.99,224276.32,3.89
955243.28,16.56,2.99,224276.32,3.89
955398.01,16.56,3.0,224276.71,3.89
955449.54,16.57,3.0,224487.73,3.89
955501.07,16.57,3.0,224606.21,3.9
955552.6,16.57,3.01,224605.83,3.9
955712.92,16.58,3.01,224605.63,3.9
955712.92,16.58,3.01,224463.11,3.89
955628.96,16.58,3.01,224479.7,3.89
955789.28,16.58,3.02,224507.42,3.9
955759.88,16.58,3.02,224386.33,3.89
955811.41,16.59,3.02,224504.8,3.9
955862.94,16.59,3.02,224623.28,3.9
955914.47,16.59,3.03,224798.24,3.9
956083.86,16.6,3.03,224797.65,3.9
956135.39,16.6,3.03,224797.42,3.9
956135.39,16.6,3.03,224807.03,3.9
956289.66,16.6,3.04,224806.43,3.9
956289.66,16.6,3.04,224826.5,3.9
957002.56,16.62,3.05,225125.28,3.91
957156.83,16.62,3.06,225124.68,3.91
957311.09,16.63,3.06,225352.98,3.91
957477.0,16.63,3.07,225300.27,3.91
957528.53,16.63,3.07,225418.74,3.92
957726.8,16.64,3.07,225418.37,3.92
957887.12,16.64,3.08,225418.37,3.92
957938.65,16.65,3.08,225418.37,3.92
957938.65,16.65,3.08,225292.74,3.92
958148.42,16.65,3.09,225211.81,3.91
958317.81,16.66,3.09,225213.54,3.91
958369.34,16.66,3.09,225203.56,3.91
958529.66,16.66,3.1,225174.79,3.91
958689.98,16.67,3.1,225282.35,3.92
958855.88,16.67,3.1,225852.4,3.93
958834.18,16.67,3.1,225852.9,3.93
958885.71,16.67,3.11,225852.68,3.93
958937.24,16.68,3.11,225629.26,3.92
959147.0,16.68,3.12,225548.32,3.92
959147.0,16.68,3.12,225548.32,3.92
959147.0,16.68,3.12,225856.36,3.93
959134.5,16.68,3.12,225639.91,3.92
959186.03,16.69,3.12,225639.53,3.93
959346.35,16.69,3.13,225610.77,3.93
959506.66,16.7,3.13,225638.49,3.93
959558.2,16.7,3.13,225638.27,3.93
959718.51,16.7,3.14,225638.06,3.93
960431.42,16.72,3.15,225936.84,3.93
960482.95,16.72,3.15,225936.45,3.93
960643.27,16.72,3.16,225946.33,3.93
960694.8,16.73,3.16,225773.81,3.93
960694.8,16.73,3.16,225773.21,3.93
960849.06,16.73,3.17,225856.28,3.93
961018.46,16.74,3.17,225856.28,3.93
961228.23,16.74,3.17,226108.42,3.94
961279.76,16.74,3.18,226108.03,3.94
961015.52,16.74,3.18,225597.5,3.93
961008.08,16.74,3.18,225453.74,3.93
961008.08,16.74,3.18,225453.14,3.93
961177.47,16.75,3.18,225363.62,3.93
961229.0,16.75,3.18,225363.4,3.93
961383.26,16.75,3.19,225362.8,3.93
961913.88,16.76,3.2,225685.07,3.93
962068.14,16.77,3.2,225684.47,3.93
962119.67,16.77,3.21,225684.25,3.93
962171.21,16.77,3.21,225793.81,3.94
962331.52,16.78,3.21,225793.81,3.94
962265.32,16.78,3.21,225684.79,3.94
962425.63,16.78,3.22,225684.79,3.94
962410.71,16.78,3.22,225685.56,3.94
962571.03,16.79,3.22,225685.56,3.94
962731.35,16.79,3.23,225685.56,3.94
962885.61,16.8,3.23,225684.96,3.94
963095.38,16.8,3.23,226279.55,3.95
962948.63,16.8,3.23,226241.71,3.95
963000.16,16.8,3.24,226416.68,3.95
963000.16,16.8,3.24,226274.85,3.95
963051.69,16.81,3.24,226274.85,3.95
963205.96,16.81,3.24,226274.25,3.95
963360.22,16.81,3.25,226273.88,3.95
963411.75,16.82,3.25,226273.66,3.95
963577.65,16.82,3.26,226220.94,3.95
963570.81,16.82,3.26,226137.94,3.95
963622.34,16.83,3.26,226137.94,3.95
963788.24,16.83,3.26,226085.22,3.95
963839.77,16.83,3.27,226085.0,3.95
964000.09,16.84,3.27,226085.0,3.95
964051.62,16.84,3.27,226203.47,3.95
964205.88,16.85,3.28,226202.88,3.95
964257.41,16.85,3.28,226321.35,3.95
964308.94,16.85,3.29,226380.4,3.96
964784.99,16.86,3.3,226438.83,3.96
964836.52,16.87,3.3,226438.61,3.96
964996.84,16.87,3.3,226409.84,3.96
965048.37,16.87,3.31,226222.06,3.96
965217.76,16.88,3.31,226221.47,3.96
965269.29,16.88,3.31,225875.16,3.95
965320.82,16.88,3.32,226063.99,3.95
965372.35,16.89,3.32,226253.25,3.96
965372.35,16.89,3.32,226252.66,3.96
965582.12,16.89,3.32,226258.25,3.96
965633.65,16.89,3.33,226230.87,3.96
965864.51,16.9,3.33,225792.3,3.95
966033.9,16.9,3.34,226198.57,3.96
966085.43,16.91,3.34,226198.34,3.96
965917.39,16.91,3.34,226184.72,3.96
966077.7,16.91,3.34,226184.52,3.96
966238.02,16.91,3.35,226184.14,3.96
966238.02,16.91,3.35,226133.19,3.96
966289.55,16.92,3.35,226132.96,3.96
966159.81,16.92,3.35,225736.69,3.95
966211.34,16.92,3.35,225855.17,3.96
966262.87,16.92,3.36,225855.17,3.96
966423.19,16.93,3.36,225854.96,3.96
966632.96,16.93,3.37,225855.57,3.96
966793.27,16.94,3.37,225855.37,3.96
966947.54,16.94,3.38,226427.76,3.97
966947.54,16.94,3.38,226427.16,3.97
966947.54,16.94,3.38,226437.22,3.97
966711.56,16.94,3.37,226688.11,3.97
966763.09,16.94,3.38,226688.11,3.97
966923.41,16.95,3.38,226659.35,3.97
967092.8,16.95,3.38,226648.67,3.97
967262.19,16.95,3.39,226648.07,3.97
966965.66,16.95,3.38,226445.76,3.97
967017.19,16.95,3.39,226099.45,3.96
967215.47,16.96,3.39,226173.77,3.97
967267.0,16.96,3.4,226348.73,3.97
967427.32,16.97,3.4,226502.38,3.97
967478.85,16.97,3.4,226561.42,3.97
967530.38,16.97,3.41,226561.2,3.97
967581.91,16.98,3.41,226561.2,3.98
967983.35,16.99,3.42,226619.36,3.98
968143.66,16.99,3.42,226618.98,3.98
968143.66,16.99,3.42,226618.98,3.98
968195.19,16.99,3.43,226678.03,3.98
968355.51,17.0,3.43,226649.26,3.98
968958.19,17.01,3.44,227046.46,3.99
968958.19,17.01,3.44,227046.46,3.99
969148.21,17.01,3.45,227045.87,3.99
969148.21,17.01,3.45,227055.95,3.99
969308.53,17.02,3.45,227055.58,3.99
969462.79,17.02,3.46,227828.69,4.0
969632.18,17.03,3.46,227828.09,4.0
969792.5,17.03,3.46,227827.88,4.0
969792.5,17.03,3.46,227726.18,4.0
969556.52,17.03,3.46,227582.42,4.0
969608.05,17.03,3.47,227582.42,4.0
969806.33,17.04,3.47,227836.09,4.0
969975.72,17.04,3.47,227839.37,4.0
970027.25,17.04,3.48,227838.65,4.0
970078.78,17.05,3.48,227838.42,4.0
970130.31,17.05,3.48,227837.72,4.0
970181.84,17.05,3.49,227838.56,4.0
970233.37,17.06,3.49,228081.09,4.01
970393.69,17.06,3.5,228052.33,4.01
970346.22,17.06,3.5,228235.47,4.01
971059.13,17.08,3.51,228534.25,4.02
971456.27,17.08,3.52,228668.8,4.02
971507.8,17.09,3.52,228668.42,4.02
971388.24,17.09,3.52,228652.29,4.02
971156.67,17.08,3.52,228668.29,4.02
971599.11,17.09,3.53,228490.94,4.02
971759.42,17.1,3.53,228490.94,4.02
971913.69,17.1,3.53,228582.91,4.02
971891.98,17.1,3.53,228411.62,4.02
972057.88,17.11,3.54,228411.62,4.02
972109.41,17.11,3.54,228411.62,4.02
972278.81,17.11,3.55,228411.02,4.02
972278.81,17.11,3.55,228584.81,4.02
972278.81,17.11,3.55,228483.11,4.02
972330.34,17.12,3.55,228658.08,4.03
972330.34,17.12,3.55,228532.45,4.02
972333.35,17.12,3.55,228170.7,4.02
972644.89,17.13,3.56,228192.77,4.02
972857.96,17.13,3.56,228139.31,4.02
972857.96,17.13,3.56,228139.31,4.02
973023.86,17.13,3.57,228128.63,4.02
973184.18,17.14,3.57,228099.87,4.02
973350.08,17.14,3.58,228112.48,4.02
973559.85,17.15,3.58,228112.48,4.02
973611.38,17.15,3.58,228324.09,4.02
973662.91,17.15,3.59,228418.63,4.02
973823.23,17.16,3.59,228418.42,4.02
973983.54,17.16,3.6,228773.99,4.03
974143.86,17.17,3.6,228809.55,4.03
974304.18,17.17,3.61,228809.35,4.03
976032.85,17.2,3.64,229877.59,4.05
976193.17,17.21,3.64,229877.59,4.05
976353.49,17.21,3.64,229877.39,4.05
976567.74,17.22,3.65,229942.38,4.05
976722.01,17.22,3.65,229942.01,4.05
976722.01,17.22,3.65,229942.01,4.05
976700.3,17.22,3.65,229941.42,4.05
976751.83,17.22,3.66,229941.19,4.05
976906.1,17.23,3.66,229941.19,4.06
977096.12,17.23,3.67,230294.34,4.06
977256.43,17.24,3.67,230300.87,4.06
977307.97,17.24,3.67,230300.87,4.06
977359.5,17.24,3.68,230300.87,4.06
977342.74,17.24,3.68,230300.87,4.06
977490.38,17.25,3.68,230004.83,4.06
977490.38,17.25,3.68,230004.46,4.06
977700.15,17.25,3.69,230003.86,4.06
977860.47,17.26,3.69,230014.46,4.06
978014.73,17.26,3.69,230106.43,4.06
978180.63,17.26,3.7,230105.84,4.06
978180.63,17.26,3.7,230004.14,4.06
978340.95,17.27,3.7,230114.44,4.06
978501.27,17.27,3.71,230114.44,4.06
978552.8,17.28,3.71,230114.44,4.06
978718.7,17.28,3.71,230131.8,4.06
