ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
905520.8,15.77,2.43,340665.68,5.93
905936.42,15.78,2.43,340678.28,5.93
906096.95,15.78,2.44,340716.1,5.93
905948.48,15.78,2.44,340614.48,5.93
905997.43,15.79,2.44,340178.81,5.93
905848.96,15.79,2.44,340155.7,5.93
905889.19,15.79,2.45,340325.81,5.93
906049.72,15.79,2.45,340363.63,5.93
906424.86,15.8,2.46,340711.02,5.94
906276.39,15.8,2.46,340845.4,5.94
906248.22,15.8,2.46,340838.14,5.94
906288.45,15.81,2.46,340918.26,5.95
906557.68,15.81,2.47,340811.91,5.94
906677.97,15.82,2.47,340850.24,5.95
906538.22,15.82,2.47,340221.87,5.94
906510.04,15.82,2.47,340204.88,5.94
906361.57,15.82,2.47,340091.77,5.94
906184.92,15.82,2.48,340119.64,5.94
906184.92,15.82,2.48,340223.8,5.94
907025.97,15.84,2.49,340595.31,5.95
906877.5,15.84,2.49,340526.36,5.95
906877.5,15.84,2.49,340442.64,5.95
906729.02,15.84,2.49,340416.1,5.95
906700.85,15.84,2.5,340402.72,5.95
906700.85,15.84,2.5,341072.32,5.96
906672.67,15.84,2.5,341056.42,5.96
906730.29,15.84,2.5,341028.6,5.96
907225.73,15.85,2.51,341044.15,5.96
907077.26,15.85,2.51,340932.29,5.96
907464.67,15.86,2.52,341343.08,5.97
907316.2,15.86,2.52,341241.47,5.96
906248.73,15.86,2.52,341033.73,5.97
906100.26,15.86,2.52,340920.62,5.97
906278.65,15.87,2.52,340803.53,5.97
906130.18,15.87,2.52,340716.91,5.97
905981.71,15.87,2.52,340603.8,5.97
906142.24,15.87,2.53,340641.62,5.97
906752.3,15.89,2.54,340680.58,5.97
907157.95,15.89,2.55,340703.92,5.97
907129.77,15.9,2.55,340729.49,5.97
906981.3,15.9,2.55,340616.38,5.97
906832.83,15.9,2.55,340571.47,5.97
906873.06,15.9,2.56,340651.58,5.97
906724.59,15.9,2.56,340766.11,5.98
906724.59,15.9,2.56,340668.04,5.97
906696.41,15.9,2.56,340675.57,5.98
906547.94,15.9,2.56,340603.12,5.98
906708.47,15.91,2.56,340640.94,5.98
906680.29,15.91,2.57,340665.93,5.98
906720.52,15.91,2.57,340743.8,5.98
906760.75,15.92,2.57,340664.54,5.98
907059.45,15.92,2.58,340667.87,5.98
907031.27,15.93,2.58,340693.44,5.98
907226.67,15.93,2.59,340176.58,5.97
907198.49,15.93,2.59,340184.11,5.97
907492.04,15.94,2.6,340146.36,5.97
907492.04,15.94,2.6,340062.39,5.97
907343.57,15.94,2.6,339959.72,5.97
907612.8,15.95,2.6,339853.38,5.97
907612.8,15.95,2.6,340054.37,5.97
907612.8,15.95,2.6,339970.64,5.97
907653.03,15.95,2.61,339414.79,5.96
908058.68,15.96,2.61,339437.03,5.97
908030.51,15.96,2.62,339451.99,5.97
908070.74,15.96,2.62,339375.02,5.97
908356.1,15.97,2.63,339462.31,5.97
908356.1,15.97,2.63,339448.5,5.97
908207.63,15.97,2.63,339405.84,5.97
908247.86,15.97,2.63,339485.96,5.97
908653.51,15.98,2.64,339509.3,5.97
908938.87,15.99,2.64,339581.46,5.97
909314.02,16.0,2.65,339663.13,5.97
909697.89,16.0,2.66,339488.95,5.97
909697.89,16.0,2.66,339612.86,5.97
909669.71,16.01,2.66,339638.42,5.98
910044.86,16.01,2.67,339913.59,5.98
910085.09,16.02,2.67,339991.46,5.98
909999.29,16.02,2.67,339953.6,5.98
910284.65,16.02,2.68,339860.42,5.98
910284.65,16.02,2.68,339980.1,5.98
909987.71,16.02,2.68,339851.95,5.98
910377.24,16.03,2.69,339833.83,5.98
910555.63,16.04,2.69,340192.91,5.99
910407.16,16.04,2.69,340078.63,5.99
910692.52,16.04,2.7,339972.32,5.99
910664.35,16.05,2.7,339997.88,5.99
910664.35,16.05,2.7,339915.82,5.99
910721.96,16.05,2.7,339855.34,5.99
910721.96,16.05,2.7,339779.48,5.99
910828.2,16.05,2.71,339772.71,5.99
911628.17,16.06,2.72,339907.29,5.99
911479.7,16.06,2.72,339805.06,5.99
911479.7,16.06,2.72,339707.39,5.99
910412.22,16.07,2.73,339489.61,5.99
910787.37,16.08,2.73,339460.0,5.99
910787.37,16.08,2.73,339424.61,5.99
911162.52,16.08,2.74,339320.08,5.99
911202.75,16.09,2.74,339038.47,5.99
911202.75,16.09,2.74,338954.74,5.98
911767.49,16.1,2.75,339054.15,5.99
911739.31,16.1,2.76,339061.68,5.99
912024.67,16.11,2.76,339479.96,6.0
911876.2,16.11,2.76,339366.85,5.99
911848.03,16.11,2.77,339342.21,5.99
912026.42,16.11,2.77,339520.77,6.0
911877.95,16.11,2.77,339475.86,6.0
910810.48,16.12,2.77,339258.08,6.0
910930.77,16.12,2.78,339296.41,6.0
910782.3,16.12,2.78,339253.52,6.0
910902.59,16.12,2.78,339291.84,6.01
911063.12,16.13,2.78,339329.66,6.01
910977.32,16.13,2.79,339294.19,6.01
911429.47,16.14,2.79,339626.65,6.01
911281.0,16.14,2.79,339480.15,6.01
911338.62,16.14,2.8,339452.33,6.01
911190.15,16.14,2.8,339331.07,6.01
911041.68,16.14,2.8,339229.46,6.01
911202.2,16.14,2.8,339267.28,6.01
911607.86,16.15,2.81,339290.62,6.01
911906.55,16.16,2.82,339392.36,6.01
911906.55,16.16,2.82,339294.69,6.01
911758.08,16.16,2.82,339268.15,6.01
912043.44,16.17,2.82,339340.31,6.02
912418.59,16.17,2.83,339421.98,6.02
912476.21,16.18,2.83,339367.05,6.02
912327.73,16.18,2.83,339255.47,6.01
912187.98,16.18,2.83,338538.7,6.0
912048.23,16.18,2.83,337910.33,5.99
911899.76,16.18,2.83,337837.88,5.99
911813.96,16.18,2.83,337813.37,5.99
911785.78,16.18,2.84,337800.09,5.99
911637.31,16.18,2.84,337757.2,5.99
911488.84,16.18,2.84,337714.31,6.0
911537.79,16.18,2.84,337278.64,5.99
911389.32,16.18,2.84,337233.73,5.99
911429.55,16.19,2.84,337352.17,5.99
911835.21,16.2,2.85,337375.51,5.99
911835.21,16.2,2.85,337338.34,5.99
911875.44,16.2,2.86,337621.52,6.0
911726.97,16.2,2.86,337531.67,6.0
912180.62,16.21,2.86,337612.36,6.0
912152.44,16.21,2.87,337595.37,6.0
912312.97,16.21,2.87,337633.19,6.0
912688.12,16.22,2.88,337786.04,6.0
912728.35,16.23,2.88,337710.37,6.0
912906.75,16.23,2.89,337551.57,6.0
912758.28,16.23,2.89,337525.03,6.0
912609.81,16.23,2.89,337498.5,6.0
912461.33,16.23,2.89,337386.92,6.0
912433.16,16.23,2.89,337412.48,6.0
912284.69,16.23,2.89,337299.37,6.0
912284.69,16.23,2.89,337215.65,6.0
912136.21,16.23,2.89,337308.92,6.0
912074.73,16.24,2.89,337152.07,6.0
912235.25,16.24,2.9,337189.89,6.0
912235.25,16.24,2.9,337106.16,6.0
912235.25,16.24,2.9,337018.24,6.0
912207.08,16.24,2.9,337010.98,6.0
912247.31,16.25,2.9,337276.15,6.01
912219.13,16.25,2.9,337262.87,6.01
912070.66,16.25,2.91,337219.98,6.01
912902.27,16.26,2.92,337525.43,6.01
912753.8,16.27,2.92,337411.15,6.01
912605.33,16.27,2.92,337316.12,6.01
912662.95,16.27,2.92,337255.64,6.01
912948.31,16.27,2.93,338323.43,6.03
913108.84,16.28,2.93,338361.24,6.03
913553.29,16.29,2.94,338772.8,6.04
913553.29,16.29,2.94,338675.13,6.04
913593.52,16.29,2.95,338755.25,6.04
913633.75,16.29,2.95,338835.36,6.04
913485.28,16.29,2.95,338792.7,6.04
913336.81,16.29,2.95,338766.16,6.04
913251.01,16.29,2.95,338714.12,6.04
913102.54,16.29,2.95,338601.67,6.04
913516.38,16.3,2.96,338596.34,6.04
913367.91,16.3,2.96,338656.76,6.05
913488.2,16.31,2.96,338695.08,6.05
912420.73,16.31,2.97,338477.31,6.05
912714.27,16.32,2.97,338672.05,6.05
913128.11,16.33,2.98,338666.72,6.05
913413.47,16.33,2.99,338951.74,6.06
913857.92,16.34,3.0,338923.98,6.06
913857.92,16.34,3.0,338868.72,6.06
913857.92,16.34,3.0,338822.24,6.06
914213.43,16.35,3.0,338944.53,6.06
914526.55,16.36,3.01,338731.62,6.06
914825.24,16.36,3.02,338819.98,6.06
914797.06,16.37,3.02,338804.08,6.06
914648.59,16.37,3.02,338673.54,6.06
914500.12,16.37,3.02,338764.52,6.06
914785.48,16.37,3.03,338671.34,6.06
914757.3,16.38,3.03,338634.68,6.06
915042.66,16.38,3.04,338632.77,6.06
915355.78,16.39,3.05,338419.86,6.06
915516.31,16.4,3.05,338457.67,6.06
915891.45,16.4,3.06,337866.59,6.05
915742.98,16.4,3.06,337771.56,6.05
915594.51,16.4,3.06,338181.57,6.06
915594.51,16.4,3.06,338071.69,6.06
915772.91,16.41,3.07,338295.68,6.06
915744.73,16.41,3.07,338321.25,6.06
916030.09,16.42,3.07,338298.17,6.06
915881.62,16.42,3.08,338185.06,6.06
915733.15,16.42,3.08,338056.49,6.06
915584.68,16.42,3.08,337943.38,6.06
915436.21,16.42,3.08,337830.27,6.06
915408.03,16.42,3.08,337814.37,6.06
915456.98,16.43,3.08,337378.7,6.05
915428.8,16.43,3.08,337349.55,6.05
915469.04,16.43,3.09,337518.97,6.06
915320.57,16.43,3.09,337492.43,6.06
915481.09,16.44,3.09,337530.25,6.06
915481.09,16.44,3.09,337585.95,6.06
915332.62,16.44,3.09,337401.74,6.06
915184.15,16.44,3.09,337517.49,6.06
915469.51,16.44,3.1,337636.18,6.06
915875.16,16.45,3.11,337669.56,6.07
915846.99,16.45,3.11,337644.93,6.07
915832.65,16.46,3.11,337630.59,6.07
915872.88,16.46,3.11,337548.1,6.07
915872.88,16.46,3.11,337524.82,6.07
915359.82,16.45,3.11,336954.82,6.06
915211.35,16.45,3.11,336851.3,6.06
915183.17,16.45,3.11,336850.01,6.06
915034.7,16.45,3.11,336747.09,6.06
915034.7,16.45,3.11,337499.2,6.07
914741.64,16.45,3.11,337149.2,6.06
914781.88,16.45,3.11,337066.77,6.06
915464.33,16.47,3.12,337235.6,6.07
915749.69,16.47,3.13,337129.24,6.06
915749.69,16.47,3.13,337031.57,6.06
916035.05,16.48,3.14,336932.34,6.06
916006.88,16.48,3.14,336919.06,6.06
915978.7,16.49,3.14,336934.02,6.06
915830.23,16.49,3.14,336835.61,6.06
915870.46,16.49,3.15,336416.54,6.06
916155.82,16.5,3.15,336323.99,6.06
916155.82,16.5,3.15,336233.37,6.05
916545.34,16.5,3.16,336215.24,6.05
916830.71,16.51,3.17,336302.53,6.06
916682.23,16.51,3.17,336211.57,6.06
917057.38,16.52,3.18,336374.5,6.06
917370.5,16.53,3.18,336173.46,6.06
917222.03,16.53,3.18,336043.75,6.06
917073.56,16.53,3.18,335665.58,6.05
917113.79,16.53,3.19,335835.69,6.05
916965.32,16.53,3.19,335806.31,6.05
916937.14,16.53,3.19,335831.88,6.06
916937.14,16.53,3.19,335757.03,6.05
917432.58,16.54,3.2,335782.63,6.06
917404.4,16.55,3.2,335808.19,6.06
917636.5,16.55,3.21,336100.61,6.06
917488.03,16.55,3.21,336017.49,6.06
917339.56,16.55,3.21,335897.77,6.06
917714.71,16.56,3.22,335868.16,6.06
917686.53,16.56,3.22,335883.11,6.06
917436.34,16.56,3.22,335550.45,6.06
917717.45,16.57,3.22,335745.08,6.06
917568.98,16.57,3.22,335632.15,6.06
917568.98,16.57,3.22,335528.47,6.06
917145.1,16.56,3.22,334991.58,6.05
917430.46,16.57,3.23,334909.68,6.05
917430.46,16.57,3.23,335760.72,6.06
917402.28,16.57,3.23,335747.45,6.07
917687.64,16.58,3.24,335664.52,6.06
917981.19,16.59,3.24,335604.24,6.06
917953.01,16.59,3.24,335629.81,6.07
917804.54,16.59,3.24,335516.7,6.06
917687.91,16.59,3.25,335587.1,6.07
917687.91,16.59,3.25,335503.37,6.06
917659.73,16.59,3.25,335486.39,6.07
917511.26,16.59,3.25,335373.46,6.06
917362.79,16.59,3.25,335706.69,6.07
917362.79,16.59,3.25,335603.58,6.07
917214.32,16.59,3.25,335521.05,6.07
917186.14,16.6,3.25,335519.76,6.07
916118.66,16.6,3.26,335301.98,6.08
916176.28,16.6,3.26,335274.16,6.08
916090.49,16.6,3.26,335213.58,6.08
916268.88,16.61,3.26,335252.53,6.08
916120.41,16.61,3.26,335189.94,6.08
916160.65,16.61,3.27,335270.05,6.08
916132.47,16.61,3.27,335295.62,6.08
916507.62,16.62,3.28,335445.5,6.08
916565.24,16.62,3.28,335385.02,6.08
916725.76,16.63,3.28,335422.83,6.08
916577.29,16.63,3.28,335321.22,6.08
916619.75,16.63,3.29,335955.08,6.09
916471.27,16.63,3.29,335842.67,6.09
916047.39,16.62,3.28,335305.78,6.08
916225.79,16.63,3.29,335693.25,6.09
916274.74,16.63,3.29,335257.58,6.09
916126.27,16.63,3.29,335667.89,6.09
916009.64,16.63,3.29,335659.58,6.1
915861.17,16.63,3.29,336187.56,6.11
915861.17,16.63,3.29,336075.65,6.1
916236.32,16.64,3.3,336158.91,6.11
916641.97,16.65,3.31,336181.15,6.11
916682.21,16.65,3.31,336096.09,6.11
916842.73,16.66,3.32,336133.9,6.11
917248.39,16.67,3.32,336157.25,6.11
917533.75,16.67,3.33,336229.4,6.11
917533.75,16.67,3.33,336145.68,6.11
917939.4,16.68,3.34,336167.91,6.11
917790.93,16.68,3.34,336123.0,6.11
917642.46,16.68,3.34,336096.46,6.11
917614.28,16.69,3.34,336095.17,6.11
917586.1,16.69,3.35,336102.7,6.11
917586.1,16.69,3.35,336005.04,6.11
917586.1,16.69,3.35,335907.46,6.11
917557.92,16.69,3.35,335933.02,6.11
917529.74,16.69,3.35,335919.75,6.11
917501.57,16.7,3.35,335937.32,6.11
917353.1,16.7,3.35,335851.83,6.11
917393.33,16.7,3.36,335761.87,6.11
917244.86,16.7,3.36,335651.3,6.11
917096.39,16.7,3.36,335636.27,6.11
916947.92,16.7,3.36,335963.42,6.12
916799.44,16.7,3.36,335918.51,6.12
916839.68,16.7,3.36,336262.53,6.13
916699.92,16.71,3.36,335545.77,6.11
916551.45,16.71,3.36,335902.47,6.12
916402.98,16.71,3.36,335859.81,6.12
916341.5,16.71,3.36,335702.97,6.12
916341.5,16.71,3.36,335619.0,6.12
916193.03,16.71,3.36,335524.95,6.12
916164.85,16.71,3.37,335539.91,6.12
916450.21,16.72,3.37,335439.64,6.12
916802.6,16.72,3.38,335420.48,6.12
916654.13,16.73,3.38,335295.83,6.12
916654.13,16.73,3.38,335197.47,6.12
916505.66,16.73,3.38,335170.94,6.12
916357.19,16.73,3.38,335068.01,6.12
916329.01,16.73,3.38,335093.58,6.12
916386.63,16.73,3.39,335065.76,6.12
916426.86,16.73,3.39,335043.43,6.12
916492.32,16.73,3.39,335071.12,6.12
916549.94,16.73,3.39,335010.64,6.12
916607.56,16.74,3.39,334971.02,6.12
916901.1,16.74,3.4,335101.27,6.12
916752.63,16.74,3.4,335015.78,6.12
916604.16,16.74,3.4,334973.12,6.12
917056.31,16.75,3.41,335058.51,6.12
917341.67,16.76,3.42,335145.79,6.12
917341.67,16.76,3.42,336912.62,6.16
917627.03,16.77,3.42,336999.9,6.16
917478.56,16.77,3.42,336909.94,6.16
917536.18,16.77,3.42,336882.12,6.16
917387.71,16.77,3.42,336796.56,6.16
917239.24,16.77,3.42,336683.45,6.15
917239.24,16.77,3.42,336600.07,6.15
917090.77,16.77,3.42,336557.41,6.15
917626.68,16.78,3.43,336689.75,6.16
917598.5,16.78,3.44,336675.16,6.16
917512.71,16.78,3.44,336639.69,6.16
917512.71,16.78,3.44,336555.96,6.16
917484.53,16.78,3.44,336560.87,6.16
917920.72,16.79,3.45,336984.01,6.17
917920.72,16.79,3.45,336896.08,6.16
917892.54,16.8,3.45,336903.61,6.17
917932.77,16.8,3.46,336983.73,6.17
917932.77,16.8,3.46,336899.76,6.17
917973.01,16.8,3.46,337007.41,6.17
917824.54,16.8,3.46,336912.64,6.17
917676.07,16.8,3.46,336800.22,6.17
917676.07,16.8,3.46,336800.22,6.17
918081.72,16.81,3.47,336823.57,6.17
917941.97,16.81,3.47,336106.8,6.16
917941.97,16.81,3.47,336220.31,6.16
917984.42,16.81,3.47,336038.13,6.15
917956.24,16.82,3.47,336021.14,6.16
918241.6,16.82,3.48,336438.17,6.16
917991.42,16.82,3.48,336193.9,6.16
918486.86,16.83,3.49,336209.45,6.16
918527.09,16.84,3.49,336133.78,6.16
918378.62,16.84,3.49,336020.67,6.16
919988.68,16.87,3.52,337059.63,6.18
919840.2,16.87,3.52,337146.04,6.18
920018.6,16.87,3.53,337180.71,6.18
920058.84,16.87,3.53,337458.56,6.19
919910.37,16.87,3.53,337344.45,6.19
920325.99,16.88,3.54,337338.39,6.19
920177.52,16.88,3.54,337321.82,6.19
920209.36,16.88,3.54,337289.41,6.19
921417.09,16.91,3.56,338142.87,6.2
921388.91,16.91,3.56,338168.43,6.21
921549.44,16.91,3.57,338205.56,6.21
921862.56,16.92,3.58,337992.65,6.2
922147.92,16.93,3.59,338062.29,6.21
922147.92,16.93,3.59,338178.62,6.21
922553.57,16.94,3.59,338210.89,6.21
922405.1,16.94,3.59,338196.17,6.21
922703.79,16.95,3.6,338209.55,6.21
922824.08,16.95,3.6,338247.87,6.21
923296.42,16.96,3.61,338367.68,6.21
923581.78,16.96,3.62,338454.96,6.22
923851.02,16.97,3.63,337687.06,6.2
923874.14,16.97,3.63,339064.11,6.23
923725.67,16.98,3.63,339391.26,6.24
923678.92,16.98,3.63,339913.47,6.25
924046.36,16.99,3.64,340428.57,6.26
923897.89,16.99,3.64,340322.27,6.26
923938.12,16.99,3.65,340402.38,6.26
924343.78,17.0,3.65,340411.48,6.26
924718.93,17.01,3.66,340726.6,6.27
925004.29,17.01,3.67,340794.79,6.27
924976.11,17.01,3.67,340874.3,6.27
924827.64,17.02,3.67,341013.7,6.27
925021.8,17.02,3.68,341035.14,6.28
924774.21,17.02,3.68,340659.77,6.27
924625.73,17.02,3.68,340644.74,6.27
924477.26,17.02,3.68,340532.32,6.27
924449.09,17.02,3.68,340557.89,6.27
924300.61,17.02,3.68,340637.08,6.27
924152.14,17.02,3.68,340505.9,6.27
924123.97,17.03,3.68,340513.43,6.27
923975.49,17.03,3.68,340470.77,6.27
923947.32,17.03,3.69,340469.48,6.28
923798.85,17.03,3.69,340283.98,6.27
923549.95,17.03,3.68,339948.61,6.27
923521.77,17.03,3.69,339974.18,6.27
923562.01,17.03,3.69,340267.15,6.28
923413.54,17.03,3.69,340790.8,6.29
923265.06,17.04,3.69,340679.22,6.29
923236.89,17.04,3.69,340714.38,6.29
923612.03,17.05,3.7,340681.5,6.29
924107.48,17.06,3.71,340669.83,6.29
923959.0,17.06,3.71,340597.38,6.29
923873.21,17.06,3.71,340547.98,6.29
923845.03,17.06,3.72,340530.99,6.29
923696.56,17.06,3.72,340515.26,6.29
923696.56,17.06,3.72,340453.26,6.29
923857.08,17.07,3.72,340491.07,6.29
923897.32,17.07,3.73,340415.65,6.29
923748.85,17.07,3.73,340731.12,6.3
923600.37,17.07,3.73,340618.19,6.3
923760.9,17.08,3.73,340656.0,6.3
923732.72,17.08,3.74,340654.71,6.3
923584.25,17.08,3.74,340658.47,6.3
923624.48,17.08,3.74,340586.89,6.3
923664.72,17.09,3.74,340511.46,6.3
923664.72,17.09,3.74,340511.46,6.3
922597.24,17.09,3.75,340303.73,6.3
922448.77,17.09,3.75,340184.7,6.3
922627.17,17.1,3.75,340098.4,6.3
922478.7,17.1,3.75,340055.74,6.3
922518.93,17.1,3.76,340135.86,6.31
922370.46,17.1,3.76,340060.17,6.3
922655.82,17.11,3.76,339996.88,6.3
922507.35,17.11,3.76,340078.78,6.31
922564.97,17.11,3.77,340023.84,6.31
922564.97,17.11,3.77,339941.79,6.3
922536.79,17.11,3.77,339889.73,6.3
922981.24,17.12,3.78,340292.6,6.31
923038.86,17.12,3.78,340264.78,6.31
922890.39,17.12,3.78,340432.04,6.32
922741.92,17.12,3.78,340592.19,6.32
922741.92,17.12,3.78,340499.85,6.32
922593.45,17.12,3.78,340405.38,6.32
922892.14,17.13,3.79,340408.71,6.32
923177.5,17.14,3.79,340826.65,6.33
923583.15,17.15,3.8,340848.89,6.33
923623.38,17.15,3.81,341019.67,6.33
923908.74,17.16,3.81,341106.95,6.33
924221.86,17.17,3.82,340905.91,6.33
924073.39,17.17,3.82,340879.38,6.33
923924.92,17.17,3.82,340745.96,6.33
923776.45,17.17,3.82,340714.55,6.33
923999.09,17.17,3.83,340342.72,6.33
923850.62,17.17,3.83,340245.31,6.33
923702.15,17.18,3.83,340230.28,6.33
923759.77,17.18,3.83,340202.46,6.33
923611.3,17.18,3.83,340186.18,6.33
923462.83,17.18,3.83,340074.31,6.33
923503.06,17.18,3.84,340154.43,6.33
923354.59,17.18,3.84,340058.77,6.33
923326.41,17.18,3.84,340084.34,6.33
922258.93,17.19,3.85,339866.56,6.33
922642.87,17.2,3.85,340318.46,6.34
922494.39,17.2,3.85,340474.83,6.35
922908.23,17.21,3.86,340469.5,6.35
922534.4,17.2,3.86,340358.15,6.35
922385.93,17.2,3.86,340272.66,6.35
922426.16,17.21,3.86,340189.16,6.35
922397.99,17.21,3.86,340196.69,6.35
922249.51,17.21,3.86,339508.24,6.33
922101.04,17.21,3.87,339645.04,6.34
922506.7,17.22,3.87,339668.38,6.34
922546.93,17.22,3.88,339587.93,6.34
922518.75,17.22,3.88,339572.03,6.34
922490.57,17.23,3.88,339597.6,6.34
922462.4,17.23,3.89,339590.34,6.34
922434.22,17.23,3.89,339597.87,6.34
922666.32,17.24,3.89,339918.86,6.35
922302.49,17.23,3.89,339784.05,6.35
922154.02,17.23,3.89,339693.84,6.35
922125.84,17.24,3.89,339701.37,6.35
922183.46,17.24,3.89,339673.55,6.35
922155.28,17.24,3.9,339666.29,6.35
922006.81,17.24,3.9,339554.71,6.35
921858.34,17.24,3.9,339528.18,6.35
921709.87,17.24,3.9,339366.92,6.35
921995.23,17.25,3.9,339468.61,6.35
921995.23,17.25,3.9,339384.89,6.35
921846.76,17.25,3.9,339312.62,6.35
921549.89,17.24,3.9,339094.74,6.35
921590.12,17.25,3.9,339213.18,6.35
921441.65,17.25,3.9,339111.57,6.35
921441.65,17.25,3.9,339029.51,6.35
921441.65,17.25,3.9,338933.07,6.34
921481.88,17.25,3.91,339008.17,6.35
921267.96,17.25,3.91,338842.09,6.34
921182.16,17.25,3.91,338786.49,6.34
921475.71,17.26,3.92,338881.39,6.35
921831.22,17.27,3.92,339184.81,6.35
922163.12,17.27,3.93,339133.99,6.35
922448.48,17.28,3.94,339395.49,6.36
922365.9,17.28,3.94,339199.9,6.36
922178.49,17.28,3.94,339079.24,6.35
922030.02,17.28,3.94,339049.86,6.35
922315.38,17.29,3.94,339137.15,6.36
922584.61,17.29,3.95,339030.8,6.35
923080.05,17.3,3.96,339019.13,6.36
922931.58,17.3,3.96,338905.54,6.35
922903.4,17.31,3.96,338920.5,6.36
922943.63,17.31,3.97,338364.66,6.35
922915.46,17.31,3.97,338390.22,6.35
923263.49,17.32,3.98,338345.13,6.35
923115.02,17.32,3.98,338439.1,6.35
922966.55,17.32,3.98,338345.05,6.35
922938.37,17.32,3.98,338370.62,6.35
923237.06,17.33,3.99,338373.95,6.35
923620.99,17.34,4.0,338506.42,6.36
923620.99,17.34,4.0,338422.12,6.35
923324.05,17.34,4.0,338392.05,6.36
923175.58,17.34,4.0,338289.82,6.35
923147.4,17.34,4.0,338272.83,6.36
922998.93,17.34,4.0,338159.72,6.35
922970.75,17.35,4.0,338185.28,6.36
922942.58,17.35,4.01,338171.91,6.36
922825.95,17.35,4.01,338217.36,6.36
922677.48,17.35,4.01,338136.82,6.36
922529.01,17.35,4.01,338371.36,6.36
922380.53,17.35,4.01,338283.68,6.36
922352.36,17.36,4.01,338309.25,6.37
922736.22,17.36,4.02,338135.07,6.36
921668.75,17.37,4.03,337917.3,6.37
921520.28,17.37,4.03,337823.25,6.37
921371.81,17.37,4.03,337710.83,6.37
921223.33,17.37,4.03,337584.18,6.37
921074.86,17.37,4.03,337478.46,6.36
921570.3,17.38,4.04,337494.01,6.37
921421.83,17.38,4.04,337464.63,6.37
921421.83,17.38,4.04,337382.57,6.36
922083.7,17.4,4.05,337467.35,6.37
922083.7,17.4,4.05,337435.12,6.37
921016.23,17.4,4.06,337217.35,6.37
920988.05,17.41,4.06,337216.06,6.37
921028.28,17.41,4.07,337139.09,6.37
920879.81,17.41,4.07,337016.56,6.37
920731.34,17.41,4.07,337001.52,6.37
920742.79,17.41,4.07,336899.97,6.37
920656.99,17.41,4.07,336844.37,6.37
921221.73,17.42,4.08,336848.92,6.37
921221.73,17.42,4.08,336761.0,6.37
921073.26,17.43,4.08,336879.6,6.37
921130.88,17.43,4.08,336851.78,6.37
921003.64,17.43,4.08,336723.4,6.37
920917.84,17.43,4.09,336937.49,6.38
921362.29,17.44,4.09,336945.89,6.38
920861.31,17.43,4.09,336343.33,6.37
920833.13,17.43,4.09,336358.29,6.37
921397.87,17.45,4.1,336362.85,6.37
921803.52,17.45,4.11,336386.19,6.37
921803.52,17.45,4.11,336323.36,6.37
921775.35,17.46,4.11,336338.31,6.37
921775.35,17.46,4.11,336244.21,6.37
921815.58,17.46,4.12,336167.25,6.37
921667.11,17.46,4.12,336058.24,6.37
921638.93,17.46,4.12,336044.97,6.37
921490.46,17.46,4.12,335852.61,6.37
921490.46,17.46,4.12,336342.37,6.37
921548.08,17.47,4.12,336194.25,6.37
921519.9,17.47,4.13,336209.21,6.37
921371.43,17.47,4.13,336074.49,6.37
921371.43,17.47,4.13,335976.82,6.37
921664.97,17.48,4.13,335852.6,6.37
921705.21,17.48,4.14,335773.35,6.37
921705.21,17.48,4.14,335691.29,6.37
921556.74,17.48,4.14,335648.4,6.37
921556.74,17.48,4.14,335648.4,6.37
921962.39,17.49,4.15,335671.74,6.37
921813.92,17.49,4.15,336107.98,6.38
921785.74,17.49,4.15,336133.55,6.38
921488.8,17.49,4.15,337726.22,6.41
921460.62,17.5,4.15,337724.93,6.41
921561.14,17.5,4.16,337897.75,6.42
921561.14,17.5,4.16,337818.98,6.41
921412.67,17.5,4.16,337848.54,6.42
921264.2,17.5,4.16,337784.27,6.42
921115.72,17.5,4.16,337700.82,6.42
921401.08,17.51,4.16,337607.64,6.41
920807.2,17.51,4.17,337841.5,6.42
921585.06,17.53,4.18,339419.02,6.45
922080.5,17.54,4.19,339434.57,6.46
921932.03,17.54,4.19,339278.91,6.45
921903.85,17.54,4.2,339286.44,6.45
922279.0,17.55,4.2,339145.82,6.45
922130.53,17.55,4.2,339119.28,6.45
922179.48,17.55,4.21,338683.61,6.45
922151.3,17.55,4.21,338666.63,6.45
922123.12,17.56,4.21,338681.59,6.45
922528.78,17.57,4.22,338704.93,6.45
922380.3,17.57,4.22,338798.96,6.45
922352.13,17.57,4.23,338813.92,6.45
922637.49,17.58,4.23,338886.08,6.46
923043.14,17.59,4.24,338909.42,6.46
