ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
882689.44,25.55,12.49,415796.39,12.04
882528.61,25.55,12.49,415976.06,12.04
882562.94,25.56,12.5,415906.75,12.05
882396.67,25.56,12.5,415859.28,12.05
881351.51,25.59,12.53,415526.29,12.07
881190.68,25.6,12.53,415496.11,12.07
881594.42,25.61,12.54,415665.68,12.07
880973.73,25.6,12.53,414934.28,12.06
880818.34,25.6,12.54,414877.55,12.06
880846.24,25.61,12.54,415367.5,12.08
880691.84,25.61,12.55,415371.14,12.08
880531.01,25.61,12.55,415340.44,12.08
880565.34,25.62,12.56,415563.56,12.09
880247.05,25.61,12.55,415450.46,12.09
880092.65,25.62,12.55,415638.95,12.1
879957.56,25.62,12.56,415512.72,12.1
879803.16,25.62,12.56,415354.36,12.1
880245.38,25.64,12.57,415181.07,12.09
880629.82,25.65,12.59,415439.82,12.1
880402.58,25.65,12.58,415673.25,12.11
880248.18,25.65,12.59,415544.19,12.11
880093.78,25.65,12.59,415299.0,12.1
879939.38,25.66,12.59,415245.36,12.11
879804.28,25.66,12.59,415139.99,12.11
880092.96,25.67,12.61,415319.04,12.11
879926.69,25.67,12.61,415283.41,12.12
879772.29,25.68,12.61,415285.4,12.12
879606.01,25.68,12.61,415249.76,12.12
879451.61,25.68,12.62,415064.45,12.12
879297.22,25.69,12.62,415113.13,12.13
878692.49,25.7,12.63,415202.63,12.14
878692.49,25.7,12.63,415202.63,12.14
878531.66,25.7,12.64,415170.68,12.15
878813.1,25.71,12.65,415020.33,12.14
878678.0,25.72,12.65,414926.17,12.14
878542.91,25.72,12.65,414829.31,12.14
878388.51,25.72,12.66,414831.27,12.15
878388.51,25.72,12.66,415109.64,12.16
878442.14,25.73,12.67,415020.11,12.16
878442.14,25.73,12.67,415020.11,12.16
878814.63,25.74,12.68,414561.16,12.14
878679.53,25.75,12.68,414445.26,12.14
878701.99,25.75,12.69,414485.41,12.15
878547.59,25.76,12.69,414669.26,12.16
878547.59,25.76,12.69,414552.09,12.15
878906.85,25.77,12.71,416045.47,12.2
878740.58,25.77,12.71,415982.84,12.2
878586.18,25.78,12.71,416245.14,12.21
878451.08,25.78,12.72,416160.16,12.21
878811.69,25.79,12.73,416859.64,12.23
878846.03,25.8,12.74,416746.19,12.23
878710.93,25.8,12.74,417475.71,12.26
878544.65,25.81,12.74,417606.1,12.27
878717.61,25.82,12.75,417781.56,12.27
878563.21,25.82,12.76,417660.65,12.27
878595.38,25.82,12.76,418617.58,12.3
878878.61,25.83,12.77,419326.33,12.32
878724.21,25.84,12.77,419186.7,12.32
878569.81,25.84,12.77,419013.49,12.32
878415.42,25.84,12.78,418886.12,12.32
878261.02,25.84,12.78,419061.37,12.33
878106.62,25.85,12.78,418921.9,12.33
878140.95,25.85,12.79,418795.54,12.33
877845.02,25.86,12.8,418909.9,12.34
877690.62,25.86,12.8,418650.65,12.34
877954.6,25.88,12.81,418889.0,12.35
877788.33,25.88,12.81,419459.46,12.37
877190.04,25.89,12.83,419490.41,12.38
877224.37,25.9,12.83,419671.46,12.39
877258.7,25.91,12.84,419685.68,12.39
877473.62,25.92,12.85,420352.16,12.42
877769.41,25.93,12.87,420474.01,12.42
876724.25,25.96,12.9,420141.03,12.44
876569.86,25.96,12.9,420187.61,12.45
876409.03,25.97,12.9,420069.06,12.45
876242.75,25.97,12.9,419916.22,12.44
876242.75,25.97,12.9,419984.23,12.45
876088.35,25.97,12.91,419843.24,12.45
875893.52,25.97,12.91,419741.72,12.45
876174.96,25.98,12.92,419564.67,12.44
876197.42,25.99,12.92,419958.57,12.46
876498.16,26.0,12.94,420112.27,12.46
876342.77,26.0,12.94,420037.73,12.46
876617.78,26.02,12.95,420303.75,12.47
876617.78,26.02,12.95,420535.74,12.48
876810.04,26.03,12.96,420423.85,12.48
876649.21,26.03,12.97,420652.35,12.49
876869.56,26.04,12.98,420275.73,12.48
876715.17,26.04,12.98,420146.87,12.48
876560.77,26.05,12.98,419935.95,12.48
876595.1,26.05,12.99,419834.45,12.48
876595.1,26.05,12.99,419824.3,12.48
876859.08,26.07,13.0,420000.43,12.49
876704.68,26.07,13.01,419873.06,12.49
876704.68,26.07,13.01,419837.33,12.48
876569.58,26.07,13.01,419711.3,12.48
876251.29,26.07,13.0,419969.0,12.49
875206.14,26.1,13.03,419636.02,12.51
875045.3,26.1,13.04,419875.33,12.52
874749.38,26.11,13.04,420060.09,12.54
874749.38,26.11,13.04,420361.92,12.55
874594.98,26.11,13.05,420218.41,12.55
874440.58,26.11,13.05,420090.52,12.55
874286.18,26.12,13.05,419951.05,12.55
874727.42,26.13,13.07,420334.07,12.56
874572.03,26.14,13.07,420277.34,12.56
874572.03,26.14,13.07,420261.27,12.56
874504.73,26.14,13.08,420680.89,12.58
874350.33,26.15,13.08,421074.76,12.59
874195.93,26.15,13.08,420952.45,12.59
873968.69,26.14,13.08,420814.62,12.59
873814.29,26.15,13.08,420880.97,12.59
873619.45,26.15,13.08,420650.53,12.59
873465.06,26.15,13.08,420511.06,12.59
873310.66,26.15,13.09,420687.02,12.6
873333.11,26.16,13.09,420743.33,12.6
873333.11,26.16,13.09,420592.64,12.6
873367.45,26.17,13.1,420764.2,12.61
873213.05,26.17,13.1,420956.53,12.62
873077.95,26.17,13.11,420846.91,12.62
873012.32,26.18,13.11,420655.01,12.61
873040.22,26.18,13.12,421278.99,12.64
872885.82,26.19,13.12,421256.11,12.64
872920.15,26.2,13.13,421154.21,12.64
872843.02,26.2,13.13,420991.04,12.64
872688.62,26.2,13.14,420884.49,12.64
872601.52,26.21,13.14,421349.05,12.65
872601.52,26.21,13.14,421336.25,12.65
872601.52,26.21,13.14,421352.28,12.65
872974.87,26.22,13.16,423703.23,12.73
872974.87,26.22,13.16,423749.8,12.73
872656.58,26.22,13.15,423388.47,12.72
872502.18,26.22,13.16,423263.36,12.72
872536.51,26.23,13.16,424132.03,12.75
872928.3,26.24,13.18,424077.59,12.75
872773.9,26.25,13.18,423954.63,12.75
871632.74,26.27,13.21,423656.09,12.77
871478.34,26.28,13.21,423556.48,12.77
871322.96,26.28,13.22,423629.19,12.78
871592.52,26.29,13.23,423900.67,12.79
871626.86,26.3,13.24,423882.75,12.79
871660.2,26.31,13.24,423927.15,12.79
871713.83,26.32,13.25,424878.64,12.83
871886.79,26.33,13.26,424846.29,12.83
872329.01,26.34,13.28,425047.11,12.83
872329.01,26.34,13.28,424918.41,12.83
872185.04,26.34,13.27,424816.26,12.83
872049.94,26.34,13.28,424951.2,12.84
871883.67,26.35,13.28,425317.8,12.85
871729.27,26.35,13.28,425463.21,12.86
871763.6,26.36,13.29,425667.92,12.87
871609.2,26.36,13.3,425835.28,12.88
870468.04,26.39,13.32,425536.74,12.9
870468.04,26.39,13.32,425464.57,12.9
870163.29,26.38,13.32,425091.5,12.89
869997.02,26.39,13.32,425137.46,12.89
870024.92,26.39,13.33,425085.55,12.9
870059.25,26.4,13.34,425904.82,12.92
870220.33,26.41,13.35,426371.75,12.94
870447.12,26.42,13.36,426132.3,12.94
870469.57,26.43,13.37,426281.72,12.94
870314.19,26.43,13.37,426135.63,12.94
870347.53,26.44,13.38,426375.21,12.95
870212.43,26.45,13.38,426333.96,12.96
869708.01,26.44,13.37,425829.54,12.94
869572.91,26.44,13.38,425701.45,12.94
869850.7,26.45,13.39,426079.44,12.96
869474.86,26.44,13.38,425689.54,12.95
869474.86,26.44,13.38,425552.24,12.94
869745.68,26.46,13.4,425257.8,12.94
869359.83,26.45,13.39,424966.82,12.93
869359.83,26.45,13.39,424883.36,12.93
869205.44,26.46,13.39,425380.4,12.95
869061.47,26.45,13.39,425541.6,12.95
869511.44,26.47,13.4,425741.08,12.96
869311.91,26.47,13.4,425598.61,12.96
869151.07,26.47,13.4,425449.01,12.96
868996.68,26.47,13.41,424998.77,12.95
868842.28,26.48,13.41,425333.42,12.96
870531.2,26.54,13.47,428733.1,13.07
870703.16,26.55,13.48,428746.03,13.07
872023.33,26.59,13.53,429434.43,13.09
871868.94,26.59,13.53,429619.54,13.1
871714.54,26.6,13.53,429597.8,13.11
871740.27,26.6,13.53,431491.7,13.17
871221.0,26.59,13.52,430928.3,13.15
871221.0,26.59,13.52,431064.54,13.16
871221.0,26.59,13.52,430907.61,13.15
871255.34,26.6,13.53,430638.15,13.15
871536.78,26.61,13.54,430511.27,13.14
871818.22,26.62,13.56,430409.39,13.14
872099.67,26.63,13.57,430777.47,13.16
872381.11,26.65,13.58,430642.06,13.15
873039.48,26.67,13.6,430791.8,13.16
873039.48,26.67,13.6,430658.19,13.16
873039.48,26.67,13.6,430665.62,13.16
872878.64,26.67,13.61,430590.26,13.16
872878.64,26.67,13.61,430473.55,13.15
872724.25,26.68,13.61,430489.51,13.16
872589.15,26.68,13.62,430264.36,13.16
872611.6,26.69,13.62,430365.64,13.16
872772.68,26.7,13.63,430790.81,13.18
872618.28,26.7,13.64,430981.15,13.19
872923.48,26.71,13.65,431306.58,13.2
872757.21,26.72,13.65,431265.7,13.2
872602.81,26.72,13.66,431146.06,13.2
872602.81,26.72,13.66,431152.11,13.2
872602.81,26.72,13.66,431152.11,13.2
872955.03,26.73,13.67,431258.27,13.21
872800.63,26.74,13.67,431143.77,13.21
872645.24,26.74,13.68,430997.26,13.21
873005.86,26.76,13.69,431302.98,13.22
873390.29,26.77,13.7,431434.56,13.22
873408.36,26.78,13.71,431413.34,13.23
873436.26,26.78,13.72,431381.44,13.23
873280.87,26.79,13.72,431687.68,13.24
873280.87,26.79,13.72,431687.68,13.24
873315.2,26.8,13.73,431958.51,13.25
873160.8,26.8,13.73,431770.04,13.25
873545.24,26.81,13.75,432081.66,13.26
873384.41,26.82,13.75,431896.83,13.26
873685.15,26.83,13.76,431844.17,13.26
873524.32,26.83,13.77,431627.61,13.26
873395.65,26.84,13.77,433953.3,13.33
873240.27,26.84,13.78,433830.16,13.33
873085.87,26.84,13.78,433666.81,13.33
872931.47,26.85,13.78,433866.76,13.34
872776.08,26.85,13.79,433960.03,13.35
872810.41,26.86,13.79,433924.82,13.35
872843.76,26.87,13.8,434085.54,13.36
872689.36,26.87,13.8,433968.48,13.36
872904.27,26.88,13.82,434304.77,13.37
872748.89,26.88,13.82,434346.09,13.38
872748.89,26.88,13.82,434343.17,13.38
872783.22,26.89,13.83,434229.19,13.38
872628.82,26.9,13.83,434002.09,13.38
872888.13,26.91,13.85,434297.38,13.39
872721.85,26.92,13.85,434261.75,13.39
871580.69,26.95,13.88,433963.21,13.42
871881.44,26.96,13.9,434013.67,13.42
871727.04,26.96,13.9,433887.01,13.42
871996.61,26.98,13.91,434233.94,13.43
871391.88,26.99,13.93,434244.6,13.45
871409.94,27.0,13.93,433882.47,13.44
871255.54,27.0,13.94,434287.58,13.46
871289.88,27.01,13.95,434442.91,13.47
871135.48,27.01,13.95,435409.48,13.5
870945.3,27.01,13.95,435261.11,13.5
870945.3,27.01,13.95,435261.11,13.5
870789.91,27.01,13.95,435114.6,13.5
870635.51,27.02,13.95,435120.46,13.5
870480.12,27.02,13.96,435000.77,13.5
870324.74,27.03,13.96,434977.64,13.51
870605.19,27.04,13.97,435529.08,13.53
870438.92,27.04,13.98,435488.2,13.53
870178.06,27.04,13.97,435183.1,13.52
870417.23,27.05,13.99,435885.19,13.55
870590.18,27.06,14.0,435713.95,13.54
870435.78,27.07,14.0,435506.93,13.54
870274.95,27.07,14.0,435837.99,13.56
870108.68,27.07,14.01,435688.13,13.56
870143.01,27.08,14.02,435721.19,13.56
869824.72,27.07,14.01,435576.41,13.56
869824.72,27.07,14.01,435601.04,13.56
869669.33,27.08,14.01,435695.28,13.57
869842.29,27.09,14.02,435838.64,13.57
869681.46,27.09,14.03,435701.4,13.57
869526.07,27.1,14.03,435558.47,13.57
869526.07,27.1,14.03,434922.81,13.55
869814.95,27.11,14.05,435404.89,13.57
869837.4,27.12,14.06,435649.21,13.58
869676.57,27.12,14.06,436057.99,13.6
869522.17,27.13,14.06,435887.44,13.6
869355.9,27.13,14.07,435719.44,13.6
869148.54,27.13,14.06,435588.3,13.6
869148.54,27.13,14.06,435763.38,13.6
868994.15,27.13,14.07,435799.5,13.61
868839.75,27.13,14.07,435650.98,13.61
868704.65,27.14,14.07,435944.7,13.62
868950.1,27.15,14.09,436120.9,13.63
868815.0,27.16,14.09,435931.01,13.63
868722.51,27.16,14.1,436084.56,13.64
868556.24,27.17,14.1,436148.76,13.64
868401.84,27.17,14.11,435993.65,13.64
868247.44,27.17,14.11,435990.32,13.65
868247.44,27.17,14.11,435990.32,13.65
868527.9,27.19,14.12,436044.39,13.65
868527.9,27.19,14.12,436044.39,13.65
868562.23,27.2,14.13,435923.49,13.65
868427.13,27.2,14.14,436032.64,13.66
868019.15,27.2,14.13,435762.86,13.65
867864.75,27.2,14.13,435973.51,13.66
867899.08,27.21,14.14,435925.46,13.67
867933.41,27.22,14.15,436150.26,13.68
867779.02,27.22,14.15,436035.67,13.68
868151.57,27.23,14.17,436447.46,13.69
868620.85,27.25,14.18,437343.95,13.72
868466.45,27.25,14.19,437202.04,13.72
868466.45,27.25,14.19,437162.34,13.72
868736.02,27.26,14.2,437421.34,13.73
868581.62,27.27,14.2,437765.99,13.74
868947.68,27.28,14.22,437675.38,13.74
869120.63,27.29,14.23,437490.22,13.74
868954.36,27.3,14.23,437454.58,13.74
868954.36,27.3,14.23,437461.48,13.74
869346.15,27.31,14.25,437997.97,13.76
869346.15,27.31,14.25,437881.02,13.76
868869.52,27.3,14.24,437376.65,13.74
868891.98,27.31,14.25,437609.56,13.75
868737.58,27.31,14.25,437494.97,13.76
869176.21,27.33,14.27,437665.49,13.76
869099.07,27.34,14.27,437502.32,13.76
868667.12,27.33,14.26,436959.64,13.75
868512.72,27.33,14.27,437145.73,13.76
868346.45,27.34,14.27,437646.35,13.78
868180.17,27.34,14.27,437610.72,13.78
868214.5,27.35,14.28,437511.59,13.78
868056.77,27.35,14.29,436869.61,13.76
867921.67,27.36,14.29,436851.67,13.77
867921.67,27.36,14.29,436891.63,13.77
867760.84,27.36,14.29,437095.52,13.78
867606.44,27.36,14.3,436898.67,13.78
867452.04,27.37,14.3,437813.4,13.81
867297.64,27.37,14.31,437711.15,13.81
866676.96,27.36,14.29,437113.35,13.8
866109.84,27.38,14.31,437389.53,13.82
866005.92,27.38,14.32,439777.08,13.9
865839.64,27.38,14.32,439714.45,13.91
865685.25,27.39,14.32,439652.55,13.91
865530.85,27.39,14.33,439505.16,13.91
865530.85,27.39,14.33,439526.82,13.91
865376.45,27.4,14.33,439690.03,13.92
865657.89,27.41,14.34,439590.37,13.92
865830.85,27.42,14.36,439774.19,13.93
865830.85,27.42,14.36,439678.29,13.92
865830.85,27.42,14.36,439678.66,13.92
866120.52,27.43,14.37,439830.01,13.93
866154.85,27.44,14.38,439567.12,13.93
866000.45,27.45,14.38,439395.95,13.93
866392.24,27.46,14.4,439221.37,13.92
866705.85,27.47,14.41,441509.18,14.0
867773.28,27.53,14.46,444738.18,14.11
868062.94,27.54,14.47,445662.35,14.14
868454.73,27.55,14.49,445947.35,14.15
868454.73,27.55,14.49,445947.35,14.15
868319.64,27.56,14.49,445941.74,14.15
868153.36,27.56,14.5,445788.11,14.15
868314.44,27.57,14.51,446216.01,14.17
868148.16,27.58,14.51,446062.37,14.17
867993.77,27.58,14.52,445927.44,14.17
867827.49,27.58,14.52,445871.67,14.17
867673.09,27.59,14.52,445713.31,14.17
867517.71,27.59,14.53,445638.24,14.17
867363.31,27.6,14.53,445085.23,14.16
867197.03,27.6,14.53,445049.6,14.16
867489.55,27.61,14.55,445192.61,14.17
867304.01,27.61,14.55,445093.88,14.17
867113.83,27.61,14.54,444842.16,14.16
866959.43,27.61,14.55,444745.58,14.16
866959.43,27.61,14.55,444745.58,14.16
867440.26,27.63,14.56,446801.36,14.23
867279.43,27.63,14.57,446651.91,14.23
867144.33,27.64,14.57,446556.93,14.23
866999.33,27.64,14.58,446354.51,14.23
866864.24,27.65,14.58,446341.47,14.23
866703.4,27.65,14.58,446697.08,14.25
866394.61,27.66,14.59,447173.18,14.27
866658.59,27.67,14.61,447915.15,14.3
866492.31,27.67,14.61,447873.93,14.3
866492.31,27.67,14.61,447873.93,14.3
867678.9,27.72,14.65,448559.21,14.33
867524.5,27.72,14.65,448892.02,14.34
867804.95,27.73,14.67,449792.05,14.37
867669.85,27.74,14.67,450047.27,14.39
867515.46,27.74,14.68,449844.84,14.38
867796.9,27.75,14.69,449709.1,14.38
867796.9,27.75,14.69,449709.1,14.38
867661.8,27.76,14.69,449561.69,14.38
867548.35,27.76,14.7,449484.93,14.38
867920.84,27.78,14.71,449386.49,14.38
869407.96,27.84,14.77,449377.99,14.39
869033.89,27.83,14.76,449002.07,14.38
868867.62,27.83,14.77,448878.31,14.38
868921.25,27.84,14.78,448798.1,14.38
868760.42,27.84,14.78,448685.08,14.38
868606.02,27.85,14.78,448506.6,14.38
868606.02,27.85,14.78,448506.6,14.38
868450.63,27.85,14.79,449530.85,14.42
867946.21,27.84,14.78,449026.43,14.4
868126.22,27.86,14.79,449353.69,14.42
867971.82,27.86,14.8,449240.26,14.42
867836.72,27.87,14.8,448768.71,14.41
868118.17,27.88,14.81,449228.47,14.43
868118.17,27.88,14.81,449207.77,14.43
867951.89,27.88,14.82,449100.7,14.43
867797.49,27.89,14.82,449072.44,14.43
868087.16,27.9,14.84,448869.21,14.43
868121.49,27.91,14.84,448760.59,14.43
868243.45,27.92,14.85,448473.44,14.42
868243.45,27.92,14.85,448404.68,14.42
868255.51,27.92,14.86,448645.32,14.43
868101.11,27.93,14.86,448425.2,14.43
867978.88,27.93,14.87,450916.03,14.51
867824.48,27.94,14.87,451118.77,14.52
867670.09,27.94,14.88,450584.07,14.51
868054.52,27.95,14.89,450682.86,14.51
867900.12,27.96,14.89,450613.64,14.52
867765.4,27.96,14.89,450415.69,14.51
867630.3,27.96,14.9,450341.07,14.51
867630.3,27.96,14.9,450381.37,14.51
867630.3,27.96,14.9,450348.17,14.51
867495.2,27.97,14.9,450225.3,14.51
867340.8,27.97,14.9,450022.84,14.51
867326.38,27.97,14.91,450008.42,14.51
867354.28,27.98,14.92,449705.93,14.51
867219.18,27.98,14.92,449713.17,14.51
867064.78,27.99,14.92,449539.06,14.51
866910.39,27.99,14.93,449399.25,14.51
867109.07,28.0,14.94,451871.87,14.59
867109.07,28.0,14.94,451871.87,14.59
867109.07,28.0,14.94,452042.07,14.6
866954.68,28.01,14.94,451906.59,14.6
866800.28,28.01,14.95,451777.7,14.6
866639.45,28.02,14.95,452026.74,14.61
866673.78,28.03,14.96,451915.07,14.61
866957.06,28.04,14.98,451770.43,14.61
866801.67,28.04,14.98,451623.92,14.61
867083.12,28.06,14.99,451483.22,14.61
866928.72,28.06,15.0,451258.53,14.61
866774.32,28.07,15.0,451119.52,14.61
866618.93,28.07,15.0,451061.13,14.61
866618.93,28.07,15.0,451061.13,14.61
867061.16,28.09,15.02,450894.2,14.61
867114.79,28.09,15.03,450817.86,14.61
867287.74,28.11,15.04,451005.38,14.62
867287.74,28.11,15.04,451049.47,14.62
867909.11,28.13,15.07,453234.54,14.69
867754.71,28.14,15.07,453318.59,14.7
867600.32,28.14,15.08,453095.34,14.7
867445.92,28.15,15.08,453285.5,14.71
867445.92,28.15,15.08,453155.51,14.7
867445.92,28.15,15.08,453155.51,14.7
867500.42,28.16,15.09,454124.62,14.74
867346.02,28.16,15.09,454062.73,14.74
867191.62,28.16,15.1,453842.53,14.74
868151.73,28.2,15.14,454490.45,14.77
867997.34,28.21,15.14,454768.2,14.78
867770.09,28.2,15.14,454250.77,14.76
867770.09,28.2,15.14,454247.88,14.76
867615.69,28.21,15.14,454104.46,14.76
867460.3,28.21,15.15,455514.74,14.81
867305.91,28.22,15.15,455368.91,14.81
868631.85,28.27,15.2,455495.8,14.82
868496.75,28.27,15.21,455461.22,14.83
868341.36,28.28,15.21,455606.97,14.84
868186.97,28.28,15.22,455419.56,14.84
868032.57,28.29,15.22,455265.29,14.84
867871.74,28.29,15.23,455140.55,14.84
867736.64,28.29,15.23,455111.79,14.84
868035.27,28.31,15.24,455142.31,14.84
867436.97,28.33,15.26,455266.45,14.87
867141.04,28.33,15.27,455530.24,14.88
867422.49,28.35,15.28,455370.6,14.88
867056.65,28.34,15.28,455162.91,14.88
866927.98,28.35,15.28,454972.35,14.88
866773.58,28.35,15.29,455178.13,14.89
866773.58,28.35,15.29,455403.52,14.9
866773.58,28.35,15.29,455261.69,14.89
866619.18,28.35,15.29,455498.99,14.9
866619.18,28.35,15.29,455828.08,14.91
866464.79,28.36,15.29,455998.69,14.92
866329.69,28.36,15.3,455938.18,14.93
866175.29,28.37,15.3,455984.39,14.93
865807.09,28.36,15.3,455662.92,14.93
866088.54,28.37,15.31,456381.86,14.95
866088.54,28.37,15.31,456381.86,14.95
865934.14,28.38,15.31,456583.29,14.96
866215.58,28.39,15.33,456436.33,14.96
866049.31,28.39,15.33,456400.7,14.96
866221.27,28.41,15.34,458381.61,15.03
866055.0,28.41,15.35,458548.31,15.04
867227.25,28.45,15.39,460952.81,15.12
868494.87,28.5,15.43,463768.1,15.22
868340.47,28.5,15.44,463948.96,15.23
868186.07,28.51,15.44,464091.26,15.24
868193.0,28.52,15.45,464400.76,15.25
868038.6,28.52,15.46,464633.43,15.27
867534.18,28.51,15.45,464129.0,15.25
867568.52,28.52,15.46,464022.88,15.25
867402.24,28.53,15.46,464076.3,15.26
867436.57,28.53,15.47,463971.28,15.26
867281.19,28.54,15.47,463940.85,15.27
866790.28,28.53,15.47,463722.28,15.26
867251.8,28.55,15.48,463784.56,15.27
867085.53,28.55,15.49,463969.44,15.28
866924.7,28.56,15.49,463833.4,15.28
866924.7,28.56,15.49,463833.4,15.28
866959.03,28.56,15.5,463575.58,15.27
866959.03,28.56,15.5,463575.58,15.27
866768.85,28.56,15.5,463427.81,15.27
866614.45,28.57,15.5,463264.46,15.27
866460.05,28.57,15.5,463282.76,15.28
868517.81,28.65,15.58,463113.53,15.28
868842.91,28.66,15.6,463293.18,15.28
868687.53,28.66,15.6,463178.08,15.28
868968.97,28.68,15.61,463093.08,15.28
868968.97,28.68,15.61,463093.08,15.28
868968.97,28.68,15.61,463215.85,15.29
868814.57,28.68,15.62,463096.2,15.29
868653.74,28.69,15.62,462954.43,15.29
868499.34,28.69,15.63,462812.04,15.29
868789.01,28.71,15.64,463060.43,15.3
868823.34,28.71,15.65,462960.81,15.3
868667.71,28.72,15.65,462655.8,15.3
868949.15,28.73,15.67,462883.36,15.31
868627.49,28.74,15.68,463243.68,15.33
868473.09,28.75,15.68,463100.13,15.33
870572.93,28.82,15.76,464761.62,15.39
870412.1,28.83,15.76,464675.85,15.39
870784.59,28.84,15.78,464545.59,15.39
870630.19,28.85,15.78,464687.72,15.4
870658.09,28.86,15.79,464679.23,15.4
870830.05,28.87,15.8,464682.99,15.4
870830.05,28.87,15.8,465436.38,15.43
870508.39,28.88,15.81,465408.96,15.44
870373.29,28.88,15.82,465480.16,15.45
870373.29,28.88,15.82,465480.16,15.45
870218.9,28.89,15.82,465294.23,15.45
870482.88,28.9,15.84,465561.21,15.46
870316.6,28.9,15.84,466105.52,15.48
870161.21,28.91,15.84,466230.47,15.49
870602.45,28.93,15.86,466247.99,15.49
870968.02,28.94,15.88,469959.27,15.62
870678.52,28.95,15.89,470069.91,15.63
870543.42,28.96,15.89,469972.45,15.63
870389.03,28.96,15.9,469682.94,15.63
870456.33,28.96,15.9,469858.61,15.63
870484.23,28.97,15.91,469830.66,15.64
870484.23,28.97,15.91,469921.58,15.64
870329.83,28.98,15.91,469761.15,15.64
870727.06,28.99,15.93,470017.41,15.65
870727.06,28.99,15.93,470017.41,15.65
870749.52,29.0,15.94,470167.15,15.66
870594.13,29.01,15.94,470092.07,15.66
870439.73,29.01,15.95,470226.33,15.67
870285.33,29.02,15.95,470049.42,15.67
870124.5,29.02,15.96,469945.39,15.67
870183.58,29.03,15.97,469841.99,15.67
869891.62,29.03,15.96,471191.06,15.72
870240.86,29.04,15.98,471348.83,15.73
870240.86,29.04,15.98,471205.74,15.72
870240.86,29.04,15.98,471205.74,15.72
870678.96,29.06,15.99,471858.75,15.75
870524.56,29.06,16.0,472047.16,15.76
870558.89,29.07,16.01,471873.96,15.76
870423.8,29.08,16.01,472267.6,15.78
870458.13,29.08,16.02,472150.13,15.78
870297.3,29.09,16.02,472612.06,15.8
870572.31,29.1,16.04,472577.39,15.8
870416.92,29.11,16.04,472411.99,15.8
870256.09,29.11,16.05,472268.74,15.8
870101.69,29.12,16.05,472141.06,15.8
869935.42,29.12,16.06,472528.47,15.82
869836.14,29.12,16.05,472347.72,15.81
869701.05,29.12,16.06,472269.19,15.81
869565.95,29.13,16.06,472574.86,15.83
869375.77,29.13,16.06,472537.14,15.83
869650.78,29.14,16.08,473925.23,15.88
869673.23,29.15,16.08,474343.99,15.9
869518.83,29.15,16.09,474214.95,15.9
869405.39,29.16,16.09,475096.9,15.93
869757.61,29.17,16.11,475240.24,15.94
869602.22,29.18,16.11,475350.49,15.95
869435.94,29.18,16.12,475354.33,15.96
869435.94,29.18,16.12,475299.57,15.95
869275.11,29.19,16.12,475101.45,15.95
869140.01,29.19,16.13,474980.72,15.95
868912.77,29.19,16.12,474827.76,15.95
868538.7,29.18,16.12,474452.58,15.94
868372.43,29.18,16.12,474416.95,15.94
868206.15,29.19,16.12,474381.32,15.95
868051.76,29.19,16.13,474562.29,15.96
868352.5,29.21,16.14,474845.66,15.97
868352.5,29.21,16.14,474845.66,15.97
868374.96,29.22,16.15,474885.81,15.98
868006.76,29.21,16.14,474564.34,15.97
867840.48,29.21,16.15,474694.73,15.98
867685.09,29.22,16.15,475177.2,16.0
