ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1212,6211,5156030,6212,5892030
1212,6211,5156030,6212,5892030
1212,6211,5157030,6212,5893030
1212,6211,5157500,6212,5893500
1212,6211,5158500,6212,5894500
1212,6211,5159500,6212,5895500
1212,6211,5159970,6212,5895970
1212,6211,5160970,6212,5896970
1212,6211,5162970,6212,5898970
1212,6211,5163970,6212,5899970
1212,6211,5164970,6212,5900970
1212,6211,5164970,6212,5900970
1212,6211,5165970,6212,5901970
1212,6211,5166970,6212,5902970
1212,6211,5167970,6212,5903970
1212,6211,5168970,6212,5904970
1212,6211,5169970,6212,5905970
1212,6211,5169970,6212,5905970
1212,6211,5170130,6212,5906130
1212,6211,5170450,6212,5906450
1212,6211,5171450,6212,5907450
1212,6211,5172260,6212,5908260
1212,6211,5173260,6212,5909260
1212,6211,5173260,6212,5909260
1212,6211,5173910,6212,5909910
1212,6211,5174910,6212,5910910
1212,6211,5175380,6212,5911380
1212,6211,5176380,6212,5912380
1212,6211,5177380,6212,5913380
1212,6211,5178190,6212,5914190
1212,6211,5179190,6212,5915190
1212,6211,5180190,6212,5916190
1212,6211,5181190,6212,5917190
1212,6211,5181840,6212,5917840
1212,6211,5182840,6212,5918840
1212,6211,5182840,6212,5918840
1212,6211,5182840,6212,5918840
1212,6211,5183490,6212,5919490
1212,6211,5184490,6212,5920490
1212,6211,5184960,6212,5920960
1212,6211,5185960,6212,5921960
1212,6211,5185960,6212,5929960
1212,6211,5186430,6212,5930430
1212,6211,5187430,6212,5931430
1212,6211,5187900,6212,5931900
1212,6211,5188710,6212,5932710
1212,6211,5189180,6212,5933180
1212,6211,5189180,6212,5933180
1212,6211,5190180,6212,5934180
1212,6211,5191180,6212,5935180
1212,6211,5191730,6212,5935730
1212,6211,5192730,6212,5936730
1212,6211,5193730,6212,5937730
1212,6211,5193730,6212,5937730
1212,6211,5194730,6212,5938730
1212,6211,5195050,6212,5939050
1212,6211,5196050,6212,5940050
1212,6211,5196510,6212,5940510
1212,6211,5197510,6212,5941510
1212,6211,5198510,6212,5942510
1212,6211,5198510,6212,5942510
1212,6211,5199510,6212,5943510
1212,6211,5200320,6212,5944320
1212,6211,5201130,6212,5945130
1212,6211,5202130,6212,5946130
1212,6211,5202130,6212,5946130
1212,6211,5202130,6212,5946130
1212,6211,5202450,6212,5946450
1212,6211,5202820,6212,5946820
1212,6211,5203820,6212,5947820
1212,6211,5204630,6212,5948630
1212,6211,5204630,6212,5948630
1212,6211,5205440,6212,5949440
1212,6211,5206440,6212,5950440
1212,6211,5207440,6212,5951440
1212,6211,5208440,6212,5952440
1212,6211,5209440,6212,5953440
1212,6211,5209910,6212,5953910
1212,6211,5209910,6212,5953910
1212,6211,5210910,6212,5954910
1212,6211,5211910,6212,5955910
1212,6211,5212910,6212,5956910
1212,6211,5213380,6212,5957380
1212,6211,5214380,6212,5958380
1212,6211,5214850,6212,5958850
1212,6211,5214850,6212,5958850
1212,6211,5215850,6212,5959850
1212,6211,5219850,6212,5963850
1212,6211,5220080,6212,5964080
1212,6211,5220670,6212,5964670
1212,6211,5220670,6212,5964670
1212,6211,5221670,6212,5965670
1212,6211,5222670,6212,5966670
1212,6211,5223670,6212,5967670
1212,6211,5224670,6212,5968670
1212,6211,5224670,6212,5968670
1212,6211,5225140,6212,5969140
1212,6211,5225950,6212,5969950
1212,6211,5226950,6212,5970950
1212,6211,5227410,6212,5971410
1212,6211,5227880,6212,5971880
1212,6211,5228200,6212,5972200
1212,6211,5228200,6212,5972200
1212,6211,5228360,6212,5972360
1212,6211,5228580,6212,5972580
1212,6211,5228580,6212,5972580
1212,6211,5228580,6212,5980580
1212,6211,5229130,6212,5981130
1212,6211,5229130,6212,5981130
1212,6211,5229450,6212,5981450
1212,6211,5230450,6212,5982450
1212,6211,5231450,6212,5983450
1212,6211,5231450,6212,5983450
1212,6211,5231450,6212,5983450
1212,6211,5232260,6212,5984260
1212,6211,5232260,6212,5992260
1212,6211,5232630,6212,5992630
1212,6211,5232950,6212,5992950
1212,6211,5233950,6212,5993950
1212,6211,5234950,6212,5994950
1212,6211,5235950,6212,5995950
1212,6211,5235950,6212,5995950
1212,6211,5235950,6212,6003950
1212,6211,5236950,6212,6004950
1212,6211,5237950,6212,6005950
1212,6211,5238950,6212,6006950
1212,6211,5239600,6212,6007600
1212,6211,5240600,6212,6008600
1212,6211,5241600,6212,6009600
1212,6211,5241600,6212,6009600
1212,6211,5242070,6212,6010070
1212,6211,5242880,6212,6010880
1212,6211,5243880,6212,6011880
1212,6211,5244880,6212,6012880
1212,6211,5245880,6212,6013880
1212,6211,5246690,6212,6014690
1212,6211,5247690,6212,6015690
1212,6211,5248690,6212,6016690
1212,6211,5249160,6212,6017160
1212,6211,5249970,6212,6017970
1212,6211,5250970,6212,6018970
1212,6211,5250970,6212,6026970
1212,6211,5251970,6212,6027970
1212,6211,5252970,6212,6028970
1212,6211,5253290,6212,6029290
1212,6211,5254290,6212,6030290
1212,6211,5255100,6212,6031100
1212,6211,5255570,6212,6031570
1212,6211,5256570,6212,6032570
1212,6211,5257570,6212,6033570
1212,6211,5258570,6212,6034570
1212,6211,5259570,6212,6035570
1212,6211,5260380,6212,6036380
1212,6211,5260610,6212,6036610
1212,6211,5260930,6212,6036930
1212,6211,5261930,6212,6037930
1212,6211,5261930,6212,6037930
1212,6211,5262930,6212,6038930
1212,6211,5263740,6212,6039740
1212,6211,5264740,6212,6040740
1212,6211,5265740,6212,6041740
1212,6211,5265740,6212,6041740
1212,6211,5266550,6212,6042550
1212,6211,5267360,6212,6043360
1212,6211,5268170,6212,6044170
1212,6211,5268980,6212,6044980
1212,6211,5269790,6212,6045790
1212,6211,5270790,6212,6046790
1212,6211,5270790,6212,6046790
1212,6211,5271790,6212,6047790
1212,6211,5272790,6212,6048790
1212,6211,5273790,6212,6049790
1212,6211,5274790,6212,6050790
1212,6211,5275790,6212,6051790
1212,6211,5276260,6212,6052260
1212,6211,5277260,6212,6053260
1212,6211,5278260,6212,6054260
1212,6211,5278260,6212,6054260
1212,6211,5279260,6212,6055260
1212,6211,5280070,6212,6056070
1212,6211,5280540,6212,6056540
1212,6211,5281350,6212,6057350
1212,6211,5281810,6212,6057810
1212,6211,5281970,6212,6057970
1212,6211,5282620,6212,6058620
1212,6211,5282620,6212,6058620
1212,6211,5282990,6212,6058990
1212,6211,5283310,6212,6059310
1212,6211,5283310,6212,6067310
1212,6211,5284310,6212,6068310
1212,6211,5285120,6212,6069120
1212,6211,5286120,6212,6070120
1212,6211,5287120,6212,6071120
1212,6211,5287670,6212,6071670
1212,6211,5288670,6212,6072670
1212,6211,5288670,6212,6072670
1212,6211,5289040,6212,6073040
1212,6211,5289360,6212,6073360
1212,6211,5290170,6212,6074170
1212,6211,5291170,6212,6075170
1212,6211,5291640,6212,6075640
1212,6211,5292640,6212,6076640
1212,6211,5293640,6212,6077640
1212,6211,5294450,6212,6078450
1212,6211,5294450,6212,6086450
1212,6211,5295450,6212,6087450
1212,6211,5296260,6212,6088260
1212,6211,5296580,6212,6088580
1212,6211,5297230,6212,6089230
1212,6211,5297600,6212,6089600
1212,6211,5298600,6212,6090600
1212,6211,5299410,6212,6091410
1212,6211,5300410,6212,6092410
1212,6211,5300880,6212,6092880
1212,6211,5301880,6212,6093880
1212,6211,5301880,6212,6097880
1212,6211,5302880,6212,6098880
1212,6211,5303350,6212,6099350
1212,6211,5304350,6212,6100350
1212,6211,5305350,6212,6101350
1212,6211,5305350,6212,6109350
1212,6211,5306160,6212,6110160
1212,6211,5307160,6212,6111160
1212,6211,5308160,6212,6112160
1212,6211,5308160,6212,6112160
1212,6211,5308380,6212,6112380
1212,6211,5309380,6212,6113380
1212,6211,5310190,6212,6114190
1212,6211,5311190,6212,6115190
1212,6211,5312000,6212,6116000
1212,6211,5312810,6212,6116810
1212,6211,5313620,6212,6117620
1212,6211,5314620,6212,6118620
1212,6211,5315620,6212,6119620
1212,6211,5315620,6212,6119620
1212,6211,5316620,6212,6120620
1212,6211,5317430,6212,6121430
1212,6211,5317900,6212,6121900
1212,6211,5318370,6212,6122370
1212,6211,5318840,6212,6122840
1212,6211,5319840,6212,6123840
1212,6211,5320840,6212,6124840
1212,6211,5321160,6212,6125160
1212,6211,5322160,6212,6126160
1212,6211,5322160,6212,6126160
1212,6211,5322630,6212,6126630
1212,6211,5323630,6212,6127630
1212,6211,5324630,6212,6128630
1212,6211,5324630,6212,6128630
1212,6211,5324630,6212,6129630
1212,6211,5325440,6212,6130440
1212,6211,5325440,6212,6131440
1212,6211,5325760,6212,6131760
1212,6211,5326760,6212,6132760
1212,6211,5326760,6212,6133760
1212,6211,5327410,6212,6134410
1212,6211,5327410,6212,6134410
1212,6211,5327410,6212,6135410
1212,6211,5327410,6212,6136410
1212,6211,5327410,6212,6136410
1212,6211,5327410,6212,6136410
1212,6211,5327410,6212,6137410
1212,6211,5327410,6212,6137410
1212,6211,5327410,6212,6138410
1212,6211,5328000,6212,6139000
1212,6211,5329000,6212,6140000
1212,6211,5330000,6212,6141000
1212,6211,5330470,6212,6141470
1212,6211,5331280,6212,6142280
1212,6211,5331280,6212,6143280
1212,6211,5331750,6212,6143750
1212,6211,5332750,6212,6144750
1212,6211,5333560,6212,6145560
1212,6211,5334370,6212,6146370
1212,6211,5335370,6212,6147370
1212,6211,5335370,6212,6149370
1212,6211,5335370,6212,6150370
1212,6211,5336020,6212,6151020
1212,6211,5336020,6212,6152020
1212,6211,5336670,6212,6152670
1212,6211,5336990,6212,6152990
1212,6211,5337460,6212,6153460
1212,6211,5337460,6212,6154460
1212,6211,5337460,6212,6155460
1212,6211,5337460,6212,6156460
1212,6211,5337690,6212,6156690
1212,6211,5338500,6212,6157500
1212,6211,5339310,6212,6158310
1212,6211,5339310,6212,6158310
1212,6211,5340310,6212,6159310
1212,6211,5341310,6212,6160310
1212,6211,5342310,6212,6161310
1212,6211,5342310,6212,6161310
1212,6211,5342310,6212,6162310
1212,6211,5342310,6212,6163310
1212,6211,5342780,6212,6163780
1212,6211,5342780,6212,6163780
1212,6211,5343330,6212,6164330
1212,6211,5343650,6212,6164650
1212,6211,5343650,6212,6164650
1212,6211,5343650,6212,6165650
1212,6211,5343650,6212,6166650
1212,6211,5344650,6212,6167650
1212,6211,5344880,6212,6167880
1212,6211,5345880,6212,6168880
1212,6211,5346690,6212,6169690
1212,6211,5346690,6212,6170690
1212,6211,5346690,6212,6170690
1212,6211,5347690,6212,6171690
1212,6211,5348280,6212,6172280
1212,6211,5349280,6212,6173280
1212,6211,5349750,6212,6173750
1212,6211,5349750,6212,6174750
1212,6211,5349980,6212,6174980
1212,6211,5350450,6212,6175450
1212,6211,5351260,6212,6176260
1212,6211,5351490,6212,6176490
1212,6211,5352040,6212,6177040
1212,6211,5353040,6212,6178040
1212,6211,5353850,6212,6178850
1212,6211,5354850,6212,6179850
1212,6211,5354850,6212,6180850
1212,6211,5354850,6212,6180850
1212,6211,5355850,6212,6181850
1212,6211,5355850,6212,6182850
1212,6211,5355850,6212,6183850
1212,6211,5355850,6212,6184850
1212,6211,5355850,6212,6185850
1212,6211,5355850,6212,6186850
1212,6211,5356850,6212,6187850
1212,6211,5357660,6212,6188660
1212,6211,5357660,6212,6189660
1212,6211,5357660,6212,6189660
1212,6211,5358470,6212,6190470
1212,6211,5359470,6212,6191470
1212,6211,5359930,6212,6191930
1212,6211,5359930,6212,6191930
1212,6211,5359930,6212,6192930
1212,6211,5360390,6212,6193390
1212,6211,5360390,6212,6194390
1212,6211,5361200,6212,6195200
1212,6211,5361200,6212,6195200
1212,6211,5361200,6212,6196200
1212,6211,5361200,6212,6197200
1212,6211,5361200,6212,6197200
1212,6211,5362200,6212,6198200
1212,6211,5362200,6212,6198200
1212,6211,5362200,6212,6200200
1212,6211,5362200,6212,6201200
1212,6211,5363200,6212,6202200
1212,6211,5363200,6212,6203200
1212,6211,5363200,6212,6204200
1212,6211,5363200,6212,6205200
1212,6211,5363200,6212,6206200
1212,6211,5363310,6212,6206310
1212,6211,5364120,6212,6207120
1212,6211,5364930,6212,6207930
1212,6211,5364930,6212,6208930
1212,6211,5364930,6212,6209930
1212,6211,5365400,6212,6210400
1212,6211,5365400,6212,6210400
1212,6211,5365400,6212,6211400
1212,6211,5365400,6212,6212400
1212,6211,5365720,6212,6212720
1212,6211,5366190,6212,6213190
1212,6211,5366190,6212,6214190
1212,6211,5366190,6212,6215190
1213,6212,5367190,6212,6216190
1213,6212,5367190,6212,6217190
1213,6212,5367190,6212,6218190
1213,6212,5367190,6212,6218190
1213,6212,5368000,6212,6219000
1213,6212,5368000,6212,6220000
1213,6212,5368000,6212,6220000
1213,6212,5368000,6212,6228000
1213,6212,5368000,6212,6229000
1213,6212,5368000,6212,6230000
1213,6212,5369000,6212,6231000
1213,6212,5370000,6212,6232000
1213,6212,5370810,6212,6232810
1213,6212,5370810,6212,6232810
1213,6212,5370810,6212,6232810
1213,6212,5370810,6212,6233810
1213,6212,5371360,6212,6234360
1213,6212,5371830,6212,6234830
1213,6212,5372830,6212,6235830
1213,6212,5373300,6212,6236300
1213,6212,5373300,6212,6244300
1213,6212,5373300,6212,6245300
1213,6212,5373300,6212,6246300
1213,6212,5374300,6212,6247300
1213,6212,5375300,6212,6248300
1213,6212,5375770,6212,6248770
1213,6212,5376770,6212,6249770
1213,6212,5377320,6212,6250320
1213,6212,5377320,6212,6251320
1213,6212,5377870,6212,6251870
1213,6212,5377870,6212,6252870
1213,6212,5378870,6212,6253870
1213,6212,5378870,6212,6254870
1213,6212,5378870,6212,6254870
1213,6212,5378870,6212,6254870
1213,6212,5378870,6212,6255870
1213,6212,5379680,6212,6256680
1213,6212,5380490,6212,6257490
1213,6212,5380490,6212,6258490
1213,6212,5380490,6212,6259490
1213,6212,5380490,6212,6259490
1213,6212,5380490,6212,6259490
1213,6212,5380490,6212,6260490
1213,6212,5380960,6212,6260960
1213,6212,5380960,6212,6261960
1213,6212,5380960,6212,6261960
1213,6212,5380960,6212,6262960
1213,6212,5380960,6212,6262960
1213,6212,5381280,6212,6263280
1213,6212,5382280,6212,6264280
1213,6212,5382280,6212,6265280
1213,6212,5382280,6212,6266280
1213,6212,5382280,6212,6266280
1213,6212,5383280,6212,6267280
1213,6212,5384280,6212,6268280
1213,6212,5385090,6212,6269090
1213,6212,5386090,6212,6270090
1213,6212,5386090,6212,6271090
1213,6212,5386900,6212,6271900
1213,6212,5387900,6212,6272900
1213,6212,5387900,6212,6272900
1213,6212,5387900,6212,6272900
1213,6212,5388370,6212,6273370
1213,6212,5388840,6212,6273840
1213,6212,5388840,6212,6274840
1213,6212,5388840,6212,6275840
1213,6212,5389840,6212,6276840
1213,6212,5389840,6212,6277840
1213,6212,5389840,6212,6277840
1213,6212,5390160,6212,6278160
1213,6212,5390970,6212,6278970
1213,6212,5390970,6212,6279970
1213,6212,5391970,6212,6280970
1213,6212,5391970,6212,6281970
1213,6212,5391970,6212,6281970
1213,6212,5392620,6212,6282620
1213,6212,5392940,6212,6282940
1213,6212,5392940,6212,6283940
1213,6212,5393590,6212,6284590
1213,6212,5394060,6212,6285060
1213,6212,5394060,6212,6285060
1213,6212,5394060,6212,6285060
1213,6212,5394060,6212,6293060
1213,6212,5394060,6212,6294060
1213,6212,5394060,6212,6302060
1213,6212,5395060,6212,6303060
1213,6212,5395060,6212,6304060
1213,6212,5395530,6212,6304530
1213,6212,5395530,6212,6305530
1213,6212,5395530,6212,6305530
1213,6212,5395530,6212,6306530
1213,6212,5395850,6212,6306850
1213,6212,5395850,6212,6307850
1213,6212,5395850,6212,6307850
1213,6212,5396080,6212,6308080
1213,6212,5397080,6212,6309080
1213,6212,5397630,6212,6309630
1213,6212,5397630,6212,6317630
1213,6212,5397630,6212,6317630
1213,6212,5398440,6212,6318440
1213,6212,5398440,6212,6318440
1213,6212,5399250,6212,6319250
1213,6212,5399250,6212,6323250
1213,6212,5400060,6212,6324060
1213,6212,5400060,6212,6325060
1213,6212,5400060,6212,6325060
1213,6212,5401060,6212,6326060
1213,6212,5401380,6212,6326380
1213,6212,5402380,6212,6327380
1213,6212,5403380,6212,6328380
1213,6212,5404380,6212,6329380
1213,6212,5404380,6212,6330380
1213,6212,5404380,6212,6331380
1213,6212,5404840,6212,6331840
1213,6212,5405840,6212,6332840
1213,6212,5405840,6212,6333840
1213,6212,5405840,6212,6334840
1213,6212,5406650,6212,6335650
1213,6212,5406650,6212,6336650
1213,6212,5406650,6212,6337650
1213,6212,5407120,6212,6338120
1213,6212,5407120,6212,6339120
1213,6212,5407120,6212,6340120
1213,6212,5407590,6212,6340590
1213,6212,5407590,6212,6341590
1213,6212,5407640,6212,6341640
1213,6212,5407640,6212,6341640
1213,6212,5408450,6212,6342450
1213,6212,5408920,6212,6342920
1213,6212,5408920,6212,6342920
1213,6212,5409730,6212,6343730
1213,6212,5410380,6212,6344380
1213,6212,5410380,6212,6345380
1213,6212,5410600,6212,6345600
1213,6212,5411410,6212,6346410
1213,6212,5412410,6212,6347410
1213,6212,5412880,6212,6347880
1213,6212,5413690,6212,6348690
1213,6212,5413690,6212,6349690
1213,6212,5414500,6212,6350500
1213,6212,5414500,6212,6351500
1213,6212,5415150,6212,6352150
1213,6212,5415620,6212,6352620
1213,6212,5416090,6212,6353090
1213,6212,5416410,6212,6353410
1213,6212,5416880,6212,6353880
1213,6212,5416880,6212,6354880
1213,6212,5416880,6212,6355880
1213,6212,5417200,6212,6356200
1213,6212,5417200,6212,6357200
1213,6212,5417200,6212,6358200
1213,6212,5417200,6212,6358200
1213,6212,5417200,6212,6359010
1213,6212,5417200,6212,6360010
1213,6212,5417670,6212,6360480
1213,6212,5417670,6212,6361480
1213,6212,5417670,6212,6362480
1213,6212,5417670,6212,6362480
1213,6212,5417670,6212,6363480
1213,6212,5417670,6212,6364480
1213,6212,5417670,6212,6365290
1213,6212,5417670,6212,6366290
1213,6212,5417900,6212,6366520
1213,6212,5417900,6212,6367520
1213,6212,5417900,6212,6367520
1213,6212,5417900,6212,6368330
1213,6212,5418370,6212,6368800
1213,6212,5418370,6212,6369800
1213,6212,5418370,6212,6370800
1213,6212,5418370,6212,6371800
1213,6212,5418370,6212,6372800
1213,6212,5418370,6212,6373800
1213,6212,5418640,6212,6374070
1213,6212,5418640,6212,6375070
1213,6212,5418640,6212,6376070
1213,6212,5418640,6212,6377070
1213,6212,5418870,6212,6377300
1213,6212,5419190,6212,6377620
1213,6212,5419660,6212,6378090
1213,6212,5419660,6212,6379090
1213,6212,5419660,6212,6379090
1213,6212,5419660,6212,6380090
1213,6212,5419660,6212,6380090
1213,6212,5419660,6212,6381090
1213,6212,5419660,6212,6381090
1213,6212,5419980,6212,6381410
1213,6212,5419980,6212,6382410
1213,6212,5420450,6212,6382880
1213,6212,5420450,6212,6383880
1213,6212,5420450,6212,6384690
1213,6212,5420450,6212,6385500
1213,6212,5420450,6212,6386310
1213,6212,5421040,6212,6386900
1213,6212,5421040,6212,6387710
1213,6212,5421040,6212,6387710
1213,6212,5421090,6212,6387760
1213,6212,5421560,6212,6388230
1213,6212,5421670,6212,6388340
1213,6212,5421670,6212,6389340
1213,6212,5422020,6212,6389690
1213,6212,5422020,6212,6390500
1213,6212,5422020,6212,6390500
1213,6212,5422020,6212,6390500
1213,6212,5422020,6212,6390500
1213,6212,5422020,6212,6390500
1213,6212,5422020,6212,6390500
1213,6212,5422020,6212,6391500
1213,6212,5422020,6212,6399500
1213,6212,5422020,6212,6400500
1213,6212,5422020,6212,6401500
1213,6212,5422020,6212,6401500
1213,6212,5422490,6212,6401970
1213,6212,5422490,6212,6401970
1213,6212,5422490,6212,6402970
1213,6212,5422490,6212,6403970
1213,6212,5422490,6212,6404780
1213,6212,5422490,6212,6405780
1213,6212,5422490,6212,6406780
1213,6212,5422490,6212,6406780
1213,6212,5422490,6212,6407780
1213,6212,5422490,6212,6411780
1213,6212,5422960,6212,6412250
1213,6212,5422960,6212,6413250
1213,6212,5422960,6212,6414250
1213,6212,5422960,6212,6415250
1213,6212,5422960,6212,6416250
1213,6212,5422960,6212,6416250
1213,6212,5423430,6212,6416720
1213,6212,5423900,6212,6417190
1213,6212,5423900,6212,6418190
1213,6212,5423900,6212,6419190
1213,6212,5423900,6212,6420000
1213,6212,5423900,6212,6420810
1213,6212,5423900,6212,6420810
1213,6212,5424130,6212,6421040
1213,6212,5424130,6212,6422040
1213,6212,5424130,6212,6423040
1213,6212,5424130,6212,6424040
1213,6212,5424130,6212,6425040
1213,6212,5424780,6212,6425690
1213,6212,5424780,6212,6426690
1213,6212,5424780,6212,6427690
1213,6212,5424780,6212,6428690
1213,6212,5424780,6212,6428690
1213,6212,5424780,6212,6429690
1213,6212,5424780,6212,6430690
1213,6212,5424780,6212,6431690
1213,6212,5424780,6212,6432500
1213,6212,5424780,6212,6433500
1213,6212,5424780,6212,6433500
1213,6212,5424780,6212,6434310
1213,6212,5424780,6212,6435310
1213,6212,5424780,6212,6436120
1213,6212,5425100,6212,6436440
1213,6212,5425330,6212,6436670
1213,6212,5425330,6212,6437480
1213,6212,5425800,6212,6437950
1213,6212,5425800,6212,6438760
1213,6212,5425800,6212,6439760
1213,6212,5425800,6212,6440760
1213,6212,5425800,6212,6444760
1213,6212,5425800,6212,6445760
1213,6212,5425800,6212,6446760
1213,6212,5425800,6212,6450760
1213,6212,5425800,6212,6451760
1213,6212,5425800,6212,6452570
1213,6212,5425800,6212,6453570
1213,6212,5425800,6212,6454380
1213,6212,5425800,6212,6455380
1213,6212,5425800,6212,6456380
1213,6212,5425800,6212,6457380
1213,6212,5425800,6212,6458380
1213,6212,5425800,6212,6460380
1213,6212,5425800,6212,6460380
1213,6212,5425800,6212,6461380
1213,6212,5425800,6212,6461380
1213,6212,5425800,6212,6462380
1213,6212,5425800,6212,6462380
1213,6212,5426120,6212,6462700
1213,6212,5426120,6212,6464700
1213,6212,5426120,6212,6465700
1213,6212,5426120,6212,6466510
1213,6212,5426120,6212,6467320
1213,6212,5426340,6212,6467540
1213,6212,5426340,6212,6467540
1213,6212,5426340,6212,6468350
1213,6212,5426340,6212,6469350
1213,6212,5426340,6212,6470350
1213,6212,5426340,6212,6471350
1213,6212,5426340,6212,6472350
1213,6212,5426340,6212,6472350
1213,6212,5426340,6212,6473350
1213,6212,5426340,6212,6474350
1213,6212,5426340,6212,6476350
1213,6212,5426990,6212,6477000
1213,6212,5426990,6212,6478000
1213,6212,5426990,6212,6479000
1213,6212,5426990,6212,6480000
1213,6212,5426990,6212,6480810
1213,6212,5426990,6212,6481810
1213,6212,5426990,6212,6482810
1213,6212,5427640,6212,6483460
1213,6212,5427640,6212,6484270
1213,6212,5427640,6212,6485080
1213,6212,5428290,6212,6485730
1213,6212,5428290,6212,6485730
1213,6212,5428940,6212,6486380
1213,6212,5428940,6212,6487380
1213,6212,5428940,6212,6488190
1213,6212,5428940,6212,6489000
1213,6212,5428940,6212,6489000
1213,6212,5428940,6212,6490000
1213,6212,5429260,6212,6490320
1213,6212,5429260,6212,6491130
1213,6212,5429260,6212,6492130
1213,6212,5429260,6212,6493130
1213,6212,5429260,6212,6494130
1213,6212,5429730,6212,6494600
1213,6212,5429730,6212,6495600
1213,6212,5429730,6212,6496600
1213,6212,5429730,6212,6497410
1213,6212,5429730,6212,6498410
1213,6212,5429730,6212,6499410
1213,6212,5429730,6212,6500220
1213,6212,5429730,6212,6501030
1213,6212,5429730,6212,6502030
1213,6212,5429730,6212,6503030
1213,6212,5429960,6212,6503260
1213,6212,5429960,6212,6504260
1213,6212,5429960,6212,6504260
1213,6212,5429960,6212,6505070
1213,6212,5429960,6212,6505070
1213,6212,5430420,6212,6505530
1213,6212,5430420,6212,6506340
1213,6212,5430420,6212,6507150
1213,6212,5430420,6212,6508150
1213,6212,5431010,6212,6508740
1213,6212,5431010,6212,6509740
1213,6212,5431380,6212,6510110
1213,6212,5431380,6212,6510920
1213,6212,5431380,6212,6511730
1213,6212,5431380,6212,6512730
1213,6212,5431380,6212,6513730
1213,6212,5431380,6212,6514540
1213,6212,5431380,6212,6515350
1213,6212,5431380,6212,6516350
1213,6212,5431540,6212,6516510
1213,6212,5431540,6212,6516510
1213,6212,5431540,6212,6524510
1213,6212,5431540,6212,6524510
1213,6212,5431540,6212,6525510
1213,6212,5431540,6212,6526510
1213,6212,5431540,6212,6527510
1213,6212,5431540,6212,6528510
1213,6212,5431860,6212,6528830
1213,6212,5431860,6212,6529830
1213,6212,5431860,6212,6530640
1213,6212,5432330,6212,6531110
1213,6212,5432330,6212,6532110
1213,6212,5432330,6212,6533110
1213,6212,5432490,6212,6533270
1213,6212,5432490,6212,6534270
1213,6212,5432490,6212,6535080
1213,6212,5432490,6212,6535080
1213,6212,5432490,6212,6536080
1213,6212,5432490,6212,6537080
1213,6212,5432490,6212,6541080
1213,6212,5432960,6212,6541550
1213,6212,5432960,6212,6542360
1213,6212,5432960,6212,6543360
1213,6212,5432960,6212,6543360
1213,6212,5433510,6212,6543910
1213,6212,5433510,6212,6544910
1213,6212,5433510,6212,6545910
1213,6212,5433510,6212,6546910
1213,6212,5433980,6212,6547380
1213,6212,5434450,6212,6547850
1213,6212,5434450,6212,6548850
1213,6212,5434920,6212,6549320
1213,6212,5434920,6212,6550320
1213,6212,5434920,6212,6551320
1213,6212,5434920,6212,6552130
1213,6212,5435390,6212,6552600
1213,6212,5435390,6212,6553600
1213,6212,5435390,6212,6554410
1213,6212,5435390,6212,6555410
1213,6212,5435390,6212,6556410
1213,6212,5435390,6212,6556410
1213,6212,5435390,6212,6557220
1213,6212,5435390,6212,6558220
1213,6212,5435390,6212,6559220
1213,6212,5435390,6212,6560220
1213,6212,5435390,6212,6561220
1213,6212,5435390,6212,6561220
1213,6212,5435860,6212,6561690
1213,6212,5436510,6212,6562340
1213,6212,5436510,6212,6562340
1213,6212,5436510,6212,6562340
1213,6212,5436510,6212,6570340
1213,6212,5436510,6212,6570340
1213,6212,5436510,6212,6570340
1213,6212,5436980,6212,6570810
1213,6212,5436980,6212,6571810
1213,6212,5436980,6212,6572810
1213,6212,5436980,6212,6573810
1213,6212,5436980,6212,6574810
1213,6212,5436980,6212,6582810
1213,6212,5436980,6212,6583810
1213,6212,5436980,6212,6584810
1213,6212,5437440,6212,6585270
1213,6212,5437440,6212,6586270
1213,6212,5437440,6212,6587270
1213,6212,5437440,6212,6588270
1213,6212,5437600,6212,6588430
1213,6212,5437600,6212,6588430
1213,6212,5438080,6212,6588910
1213,6212,5438080,6212,6589720
1213,6212,5438080,6212,6590720
1213,6212,5438080,6212,6591720
1213,6212,5438080,6212,6592720
1213,6212,5438400,6212,6593040
1213,6212,5438400,6212,6594040
1213,6212,5438400,6212,6594850
1213,6212,5438400,6212,6595850
1213,6212,5438400,6212,6596850
1213,6212,5438400,6212,6597850
1213,6212,5438400,6212,6605850
1213,6212,5438870,6212,6606320
1213,6212,5439340,6212,6606790
1213,6212,5439990,6212,6607440
1213,6212,5440640,6212,6608090
