ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
948958.39,15.96,2.39,232435.84,3.91
948801.2,15.96,2.39,232279.09,3.91
948565.22,15.95,2.39,232091.25,3.9
948719.48,15.96,2.39,232763.6,3.92
948615.39,15.96,2.39,232655.96,3.91
948615.39,15.96,2.39,232638.49,3.91
948775.71,15.96,2.39,232609.72,3.91
948929.98,15.96,2.4,233031.24,3.92
948981.51,15.97,2.4,233149.72,3.92
949212.37,15.97,2.41,233293.17,3.93
949263.9,15.98,2.41,233411.65,3.93
949315.43,15.98,2.41,233470.69,3.93
949546.28,15.98,2.42,233558.86,3.93
949546.28,15.98,2.42,233558.86,3.93
949310.3,15.98,2.42,233308.27,3.93
949361.83,15.98,2.42,233482.03,3.93
949522.15,15.99,2.42,233453.27,3.93
949533.38,15.99,2.42,233463.49,3.93
949320.61,15.99,2.42,233275.12,3.93
949372.14,15.99,2.42,233450.08,3.93
949423.67,15.99,2.43,233568.55,3.93
949187.69,15.99,2.42,233492.37,3.93
949348.01,15.99,2.43,233520.09,3.93
949088.08,15.99,2.42,233257.15,3.93
948852.1,15.99,2.42,233180.97,3.93
948863.33,15.99,2.42,233266.98,3.93
948615.41,15.98,2.42,232984.44,3.93
948775.73,15.99,2.42,232955.68,3.93
948492.59,15.98,2.42,232715.03,3.92
948322.66,15.98,2.42,232652.52,3.92
948212.66,15.98,2.41,232542.52,3.92
947968.72,15.98,2.41,232299.12,3.92
947724.78,15.97,2.41,232164.13,3.91
947488.79,15.97,2.4,232020.37,3.91
947488.79,15.97,2.4,232020.37,3.91
947228.87,15.97,2.4,231795.68,3.91
947280.4,15.97,2.4,232038.21,3.91
947043.88,15.97,2.4,231914.87,3.91
947095.41,15.97,2.4,232033.34,3.91
947255.72,15.97,2.41,232061.07,3.91
947307.25,15.98,2.41,232179.54,3.92
947318.48,15.98,2.41,232265.56,3.92
947229.4,15.98,2.41,232335.78,3.92
947389.72,15.98,2.41,232363.5,3.92
947300.63,15.98,2.41,232434.48,3.92
947300.63,15.98,2.41,232434.48,3.92
947460.95,15.98,2.42,232405.72,3.92
947512.48,15.99,2.42,232580.68,3.92
947564.01,15.99,2.42,232699.16,3.93
947338.03,15.99,2.42,232632.76,3.93
947503.93,15.99,2.43,232650.4,3.93
947350.18,15.99,2.42,232609.09,3.93
947504.44,15.99,2.43,232701.06,3.93
947555.97,16.0,2.43,232810.63,3.93
947607.5,16.0,2.43,232929.1,3.93
947450.31,16.0,2.43,232771.46,3.93
947237.54,16.0,2.43,232539.75,3.93
946977.62,15.99,2.43,232377.95,3.92
947208.47,16.0,2.43,232521.4,3.93
947362.74,16.0,2.43,232613.37,3.93
947362.74,16.0,2.43,232613.37,3.93
947228.66,16.0,2.43,232654.58,3.93
947388.98,16.0,2.44,232762.14,3.93
947388.98,16.0,2.44,232720.71,3.93
947388.98,16.0,2.44,232793.04,3.93
947440.51,16.01,2.44,232911.52,3.94
947180.58,16.0,2.44,232873.88,3.93
947232.11,16.01,2.44,232932.93,3.94
946996.13,16.0,2.44,232688.51,3.93
947156.45,16.01,2.44,232659.74,3.93
947156.45,16.01,2.44,232625.31,3.93
946919.93,16.0,2.44,232501.97,3.93
946830.85,16.0,2.44,232358.21,3.93
947020.87,16.01,2.44,232906.59,3.94
947072.4,16.01,2.45,233025.07,3.94
947072.4,16.01,2.45,233062.65,3.94
947123.93,16.01,2.45,233121.69,3.94
946838.24,16.01,2.44,232785.7,3.94
947005.03,16.02,2.45,232917.82,3.94
947056.56,16.02,2.45,233084.73,3.94
947056.56,16.02,2.45,233065.31,3.94
947056.56,16.02,2.45,233051.74,3.94
947108.09,16.02,2.45,233170.21,3.94
947159.62,16.02,2.46,233229.26,3.95
947165.23,16.02,2.46,233243.9,3.95
947049.98,16.02,2.46,233095.18,3.94
947049.98,16.02,2.46,233135.78,3.94
947219.37,16.03,2.46,233046.26,3.94
947222.18,16.03,2.46,233070.21,3.94
947124.02,16.03,2.46,232987.21,3.94
947175.55,16.03,2.46,233376.91,3.95
947335.87,16.03,2.47,233348.15,3.95
947246.78,16.03,2.47,233204.39,3.95
947298.31,16.04,2.47,233593.33,3.95
947467.71,16.04,2.47,233503.81,3.95
947192.65,16.04,2.47,233660.1,3.96
947352.97,16.04,2.47,233657.57,3.96
947404.5,16.04,2.48,233776.04,3.96
947456.03,16.05,2.48,233835.09,3.96
947507.56,16.05,2.48,233953.56,3.96
947418.48,16.05,2.48,233920.69,3.96
947587.87,16.05,2.49,233901.96,3.96
947433.48,16.05,2.49,233748.91,3.96
947335.32,16.05,2.48,233865.58,3.96
947386.85,16.05,2.49,233984.06,3.97
947438.38,16.06,2.49,234043.1,3.97
947598.7,16.06,2.49,234014.34,3.97
947650.23,16.06,2.5,234189.3,3.97
947655.85,16.06,2.5,234203.95,3.97
947419.87,16.06,2.5,234127.76,3.97
947471.4,16.06,2.5,233955.23,3.97
947522.93,16.07,2.5,234324.63,3.97
947574.46,16.07,2.5,234443.1,3.98
947805.31,16.08,2.51,234586.55,3.98
947856.84,16.08,2.51,234705.03,3.98
948087.7,16.08,2.52,234848.48,3.98
948248.02,16.09,2.52,234819.72,3.98
948012.04,16.09,2.52,234675.96,3.98
948063.57,16.09,2.52,234918.49,3.99
947909.81,16.09,2.52,234877.18,3.99
948070.13,16.09,2.52,234848.42,3.99
948300.99,16.1,2.53,235118.99,3.99
948352.52,16.1,2.53,235237.47,3.99
948126.54,16.1,2.53,235264.71,3.99
947974.09,16.1,2.53,235061.66,3.99
947974.09,16.1,2.53,235084.04,3.99
947979.7,16.1,2.53,235086.45,3.99
948177.98,16.1,2.53,235202.75,3.99
948229.51,16.1,2.54,235321.22,4.0
948383.78,16.11,2.54,235494.24,4.0
948538.04,16.11,2.55,235586.21,4.0
948589.57,16.12,2.55,235695.78,4.0
948435.19,16.11,2.55,235542.72,4.0
948589.45,16.12,2.55,235634.7,4.0
948749.77,16.12,2.56,235742.26,4.01
948801.3,16.12,2.56,235860.73,4.01
948565.32,16.12,2.56,235832.82,4.01
948616.85,16.12,2.56,235891.86,4.01
948668.38,16.13,2.56,236010.34,4.01
948408.45,16.12,2.56,235756.19,4.01
948639.31,16.13,2.56,235899.65,4.01
948799.63,16.13,2.57,235870.88,4.01
948851.16,16.14,2.57,236045.85,4.01
948902.69,16.14,2.57,236164.32,4.02
948642.76,16.14,2.57,236002.52,4.01
948406.78,16.13,2.57,235926.33,4.01
948458.31,16.14,2.57,235985.38,4.02
948618.63,16.14,2.57,235956.61,4.01
948358.7,16.14,2.57,235684.49,4.01
948358.7,16.14,2.57,235684.78,4.01
948358.7,16.14,2.57,235648.54,4.01
948154.62,16.13,2.57,235490.01,4.01
948308.89,16.14,2.57,235718.31,4.01
948360.42,16.14,2.58,235836.78,4.01
948411.95,16.15,2.58,235895.83,4.02
948411.95,16.15,2.58,235895.83,4.02
948185.97,16.14,2.58,235877.39,4.02
948351.87,16.15,2.58,235704.87,4.01
948403.4,16.15,2.58,236190.54,4.02
948454.93,16.15,2.59,236309.01,4.02
948506.46,16.16,2.59,236368.06,4.03
948557.99,16.16,2.59,236486.53,4.03
948609.52,16.16,2.6,236545.58,4.03
948661.05,16.17,2.6,236664.05,4.03
948401.12,16.16,2.6,236410.43,4.03
948179.56,16.16,2.59,236154.14,4.02
948339.88,16.16,2.6,236181.87,4.03
948250.79,16.16,2.6,236252.84,4.03
948302.32,16.17,2.6,236371.32,4.03
948462.64,16.17,2.6,236399.04,4.03
948514.17,16.17,2.61,236517.52,4.03
948425.09,16.17,2.61,236587.74,4.03
948585.41,16.18,2.61,236615.46,4.03
948636.94,16.18,2.61,236733.94,4.04
948400.96,16.18,2.61,236657.75,4.04
948555.22,16.18,2.61,236740.81,4.04
948715.54,16.19,2.62,236712.05,4.04
948767.07,16.19,2.62,236887.01,4.04
948531.09,16.19,2.62,236810.82,4.04
948685.35,16.19,2.62,236902.79,4.04
948736.88,16.19,2.63,237012.36,4.05
948476.96,16.19,2.62,236850.98,4.04
948631.22,16.19,2.63,236942.95,4.04
948631.22,16.19,2.63,236942.95,4.04
948682.75,16.2,2.63,237052.51,4.05
948422.82,16.19,2.63,236890.71,4.04
948108.08,16.19,2.62,236575.98,4.04
947848.16,16.19,2.62,236414.59,4.04
947561.63,16.18,2.62,236242.27,4.03
947561.63,16.18,2.62,236282.91,4.04
947613.16,16.18,2.62,236401.39,4.04
947664.69,16.19,2.62,236460.43,4.04
947510.31,16.19,2.62,236302.8,4.04
947297.54,16.18,2.62,236071.08,4.03
947349.07,16.19,2.62,236189.55,4.04
947509.39,16.19,2.62,236217.28,4.04
947283.41,16.19,2.62,236150.89,4.04
946989.47,16.18,2.62,235966.53,4.03
947143.73,16.19,2.62,236058.5,4.03
947195.26,16.19,2.62,236168.07,4.04
947195.26,16.19,2.62,236168.07,4.04
947349.53,16.2,2.63,236260.04,4.04
947179.6,16.19,2.63,236187.29,4.04
946893.08,16.19,2.62,236014.97,4.04
947083.1,16.19,2.63,236367.92,4.04
946928.72,16.19,2.62,236210.28,4.04
946668.79,16.19,2.62,235937.21,4.03
946500.74,16.19,2.62,235754.25,4.03
946661.06,16.19,2.62,235725.49,4.03
946571.97,16.19,2.62,235581.73,4.03
946571.97,16.19,2.62,235581.73,4.03
946732.29,16.19,2.63,236078.66,4.04
946496.31,16.19,2.62,235830.44,4.03
946656.63,16.19,2.63,235801.68,4.03
946708.16,16.2,2.63,235976.64,4.04
946472.18,16.2,2.63,235900.46,4.04
946523.71,16.2,2.63,236018.93,4.04
946677.97,16.2,2.64,236101.99,4.04
946508.05,16.2,2.63,236029.24,4.04
946559.58,16.2,2.64,236147.72,4.04
946725.48,16.21,2.64,236165.36,4.04
946493.91,16.2,2.64,236109.05,4.04
946663.31,16.21,2.64,236019.53,4.04
946621.73,16.21,2.64,235971.89,4.04
946523.57,16.21,2.64,235888.89,4.04
946721.85,16.21,2.65,236424.12,4.05
946882.16,16.22,2.65,236395.36,4.05
946646.18,16.21,2.65,236251.6,4.05
946806.5,16.22,2.65,236613.65,4.05
946580.52,16.22,2.65,236381.6,4.05
946632.05,16.22,2.65,236500.08,4.05
946797.95,16.22,2.66,236517.72,4.05
946849.48,16.23,2.66,236636.19,4.06
946692.88,16.22,2.66,236480.12,4.05
946461.32,16.22,2.65,236423.82,4.05
946615.58,16.23,2.66,236506.88,4.05
946355.66,16.22,2.66,236345.08,4.05
946515.97,16.23,2.66,236316.32,4.05
946567.5,16.23,2.66,236491.28,4.05
946478.42,16.23,2.66,236562.26,4.06
946644.32,16.23,2.67,236509.54,4.06
946412.76,16.23,2.66,236389.73,4.05
946573.07,16.23,2.67,236760.62,4.06
946483.99,16.23,2.67,236627.61,4.06
946644.31,16.24,2.67,236598.85,4.06
946408.33,16.23,2.67,236455.09,4.06
946577.72,16.24,2.67,236858.26,4.06
946402.67,16.24,2.67,236645.09,4.06
946454.2,16.24,2.67,236763.56,4.06
946505.73,16.24,2.68,236822.61,4.06
946557.26,16.25,2.68,236941.08,4.07
946608.79,16.25,2.68,237000.13,4.07
946660.32,16.25,2.69,237118.6,4.07
946820.63,16.26,2.69,237146.33,4.07
946872.16,16.26,2.69,237264.8,4.07
946872.16,16.26,2.69,237264.8,4.07
946923.69,16.26,2.7,237323.85,4.08
946923.69,16.26,2.7,237323.85,4.08
946687.71,16.26,2.69,237247.66,4.08
946857.11,16.26,2.7,237158.14,4.07
946908.64,16.27,2.7,237347.4,4.08
946810.48,16.27,2.7,237464.07,4.08
946862.01,16.27,2.7,237582.55,4.08
946913.54,16.27,2.71,237641.59,4.08
947082.93,16.28,2.71,237552.07,4.08
947134.46,16.28,2.71,237741.34,4.09
947185.99,16.28,2.72,237859.81,4.09
947237.52,16.29,2.72,237918.86,4.09
947237.52,16.29,2.72,237918.86,4.09
947298.99,16.29,2.72,238199.74,4.1
947497.26,16.29,2.73,238274.06,4.1
947657.58,16.3,2.73,238424.64,4.1
947709.11,16.3,2.73,238543.12,4.1
947551.92,16.3,2.73,238403.88,4.1
947603.45,16.3,2.74,238462.92,4.1
947366.93,16.3,2.73,238181.63,4.1
947418.46,16.3,2.74,238300.1,4.1
947649.32,16.31,2.74,238443.56,4.1
947803.58,16.31,2.75,238535.53,4.11
947803.58,16.31,2.75,238535.53,4.11
948001.86,16.32,2.75,238786.94,4.11
948001.86,16.32,2.75,238786.94,4.11
947741.93,16.31,2.75,238635.91,4.11
947593.16,16.31,2.74,238478.27,4.1
947436.56,16.31,2.74,238291.81,4.1
947590.82,16.31,2.75,238383.78,4.1
947642.35,16.32,2.75,238493.34,4.11
947693.88,16.32,2.75,238611.82,4.11
947433.96,16.32,2.75,238450.44,4.11
947588.22,16.32,2.75,238533.5,4.11
947328.29,16.32,2.75,238372.12,4.11
947084.35,16.31,2.75,238365.12,4.11
947095.58,16.31,2.75,238394.41,4.11
947095.58,16.31,2.75,238394.41,4.11
946859.6,16.31,2.74,238153.99,4.1
946623.08,16.31,2.74,238030.64,4.1
946783.4,16.31,2.75,238001.88,4.1
946547.42,16.31,2.74,237858.12,4.1
946598.95,16.31,2.75,238100.65,4.1
946759.26,16.32,2.75,238071.89,4.1
946810.79,16.32,2.75,238404.34,4.11
946574.81,16.32,2.75,238158.42,4.11
946735.13,16.32,2.75,238129.66,4.11
946786.66,16.32,2.76,238304.62,4.11
946940.93,16.33,2.76,238396.59,4.11
946992.46,16.33,2.77,238506.16,4.11
947146.72,16.34,2.77,238598.13,4.12
946910.74,16.33,2.77,238521.94,4.11
946750.81,16.33,2.77,238458.99,4.11
946905.08,16.34,2.77,238679.38,4.12
946905.08,16.34,2.77,238679.38,4.12
947065.4,16.34,2.77,238650.62,4.12
946805.47,16.34,2.77,238481.43,4.11
946569.49,16.33,2.77,238337.68,4.11
946569.49,16.33,2.77,238337.68,4.11
946723.75,16.34,2.77,238652.37,4.12
946723.75,16.34,2.77,238652.37,4.12
946463.82,16.33,2.77,238396.66,4.11
946662.1,16.34,2.77,238470.98,4.12
946713.63,16.34,2.78,238631.44,4.12
946879.53,16.35,2.78,238578.72,4.12
946647.97,16.34,2.78,238458.92,4.12
946488.04,16.34,2.78,238334.22,4.12
946653.94,16.35,2.78,238712.75,4.12
946422.38,16.34,2.78,238474.22,4.12
946620.66,16.35,2.78,238548.54,4.12
946774.92,16.35,2.79,238817.61,4.13
946935.24,16.36,2.79,238788.85,4.12
946675.31,16.35,2.79,238639.17,4.12
946726.84,16.36,2.79,238814.14,4.13
946726.84,16.36,2.79,238814.14,4.13
946726.84,16.36,2.79,238814.14,4.13
946726.84,16.36,2.79,238814.14,4.13
946881.11,16.36,2.8,238906.11,4.13
946645.13,16.36,2.79,238829.92,4.13
946645.13,16.36,2.79,238829.92,4.13
946811.03,16.36,2.8,238941.71,4.13
946656.64,16.36,2.79,238784.07,4.13
946656.64,16.36,2.79,238784.07,4.13
946425.08,16.36,2.79,238761.41,4.13
946579.34,16.36,2.8,238853.39,4.13
946630.87,16.37,2.8,238962.95,4.13
946682.4,16.37,2.8,239081.43,4.13
946733.93,16.37,2.81,239140.47,4.14
946894.25,16.38,2.81,239111.71,4.14
946658.27,16.37,2.81,238967.95,4.13
946709.8,16.38,2.81,239210.48,4.14
946870.12,16.38,2.81,239181.72,4.14
946921.65,16.38,2.82,239356.68,4.14
946661.72,16.38,2.81,239103.06,4.14
946661.72,16.38,2.81,239103.06,4.14
946417.78,16.38,2.81,238856.82,4.13
946417.78,16.38,2.81,238856.82,4.13
946417.78,16.38,2.81,238856.82,4.13
946157.85,16.37,2.81,238695.02,4.13
945921.87,16.37,2.8,238618.83,4.13
946076.14,16.38,2.81,238853.74,4.13
946236.45,16.38,2.81,238981.93,4.14
945976.52,16.38,2.81,238708.02,4.13
945959.77,16.38,2.81,238751.65,4.13
946011.3,16.38,2.81,238870.12,4.14
945767.36,16.38,2.81,238734.75,4.13
945818.89,16.38,2.81,238793.79,4.14
945979.21,16.38,2.82,238765.03,4.14
946030.74,16.39,2.82,238939.99,4.14
945873.1,16.38,2.82,238808.58,4.14
945637.12,16.38,2.82,238732.39,4.14
945637.12,16.38,2.82,238732.39,4.14
945688.65,16.38,2.82,238850.86,4.14
945688.65,16.38,2.82,238850.86,4.14
945848.97,16.39,2.82,238878.59,4.14
945612.99,16.39,2.82,238802.4,4.14
945664.52,16.39,2.82,238920.87,4.14
945833.91,16.39,2.83,238902.14,4.14
945885.44,16.4,2.83,239020.62,4.14
945885.44,16.4,2.83,239020.62,4.14
945885.44,16.4,2.83,239020.62,4.14
945878.6,16.4,2.83,239220.83,4.15
946038.91,16.4,2.83,239248.55,4.15
946038.91,16.4,2.83,239248.55,4.15
945802.93,16.4,2.83,239172.36,4.15
945854.46,16.4,2.84,239290.84,4.15
945854.46,16.4,2.84,239290.84,4.15
945854.46,16.4,2.84,239290.84,4.15
945596.25,16.4,2.83,239013.76,4.14
945756.57,16.4,2.84,239041.49,4.15
945808.1,16.41,2.84,239159.96,4.15
945808.1,16.41,2.84,239159.96,4.15
945808.1,16.41,2.84,239159.96,4.15
945808.1,16.41,2.84,239159.96,4.15
946006.38,16.41,2.84,239276.26,4.15
945780.4,16.41,2.84,239209.87,4.15
945934.66,16.41,2.85,239301.84,4.15
946165.52,16.42,2.85,239580.41,4.16
946319.79,16.42,2.86,239672.38,4.16
946371.32,16.43,2.86,239871.09,4.16
946531.63,16.43,2.86,239842.32,4.16
946322.41,16.43,2.86,239636.98,4.16
946322.41,16.43,2.86,239636.98,4.16
946322.41,16.43,2.86,239636.98,4.16
946062.48,16.42,2.86,239360.69,4.16
945852.55,16.42,2.85,239268.66,4.15
945904.08,16.42,2.86,239443.62,4.16
945667.56,16.42,2.85,239202.59,4.15
945821.83,16.42,2.86,239294.56,4.16
945595.85,16.42,2.86,239228.17,4.15
945756.16,16.43,2.86,239335.73,4.16
945439.92,16.42,2.86,239023.25,4.15
945594.19,16.43,2.86,239115.22,4.15
945645.72,16.43,2.86,239224.78,4.16
945409.74,16.43,2.86,239196.87,4.16
945564.0,16.43,2.87,239288.85,4.16
945718.27,16.44,2.87,239509.24,4.16
945718.27,16.44,2.87,239509.24,4.16
945878.58,16.44,2.87,239480.48,4.16
945930.11,16.44,2.88,239655.44,4.17
945981.64,16.45,2.88,239773.92,4.17
945745.66,16.44,2.88,239697.73,4.17
945797.19,16.45,2.88,239756.77,4.17
945995.47,16.45,2.89,239831.09,4.17
945735.54,16.45,2.88,239576.94,4.17
945889.81,16.45,2.89,239846.02,4.17
945941.34,16.46,2.89,239673.49,4.17
945992.87,16.46,2.89,240042.89,4.18
945992.87,16.46,2.89,240042.89,4.18
946147.13,16.46,2.9,240134.86,4.18
946198.66,16.47,2.9,240244.42,4.18
946358.98,16.47,2.91,240215.66,4.18
946123.0,16.47,2.9,240071.9,4.18
945863.07,16.46,2.9,239902.72,4.18
946023.39,16.47,2.9,240264.77,4.18
946074.92,16.47,2.91,240383.24,4.19
946126.45,16.48,2.91,240442.29,4.19
946324.73,16.48,2.91,240516.6,4.19
946376.26,16.48,2.92,240677.06,4.19
946287.18,16.48,2.92,240544.39,4.19
946287.18,16.48,2.92,240544.39,4.19
946338.71,16.49,2.92,240662.87,4.19
946390.24,16.49,2.92,240721.91,4.19
946441.77,16.49,2.93,240840.38,4.2
946493.3,16.5,2.93,240899.43,4.2
946175.97,16.49,2.93,240585.69,4.19
945882.03,16.49,2.92,240339.94,4.19
945622.1,16.48,2.92,240084.23,4.19
945673.63,16.49,2.92,240202.7,4.19
945833.95,16.49,2.92,240230.43,4.19
945833.95,16.49,2.92,240230.43,4.19
945885.48,16.49,2.93,240348.9,4.19
945937.01,16.5,2.93,240407.95,4.19
945701.03,16.49,2.93,240331.76,4.19
945861.34,16.5,2.93,240303.0,4.19
946015.61,16.5,2.94,240531.29,4.2
946169.87,16.51,2.94,240623.27,4.2
946221.4,16.51,2.95,240732.83,4.2
946375.67,16.52,2.95,240824.8,4.2
946427.2,16.52,2.95,240934.37,4.21
946427.2,16.52,2.95,240934.37,4.21
946478.73,16.52,2.96,241052.84,4.21
946530.26,16.53,2.96,241111.89,4.21
946270.33,16.52,2.96,240911.73,4.21
946024.35,16.52,2.95,240874.34,4.21
946184.67,16.52,2.96,240845.58,4.21
946236.2,16.53,2.96,241020.54,4.21
945976.27,16.52,2.96,240765.88,4.21
945730.29,16.52,2.95,240679.89,4.2
945560.36,16.52,2.95,240607.14,4.2
945758.64,16.52,2.96,240681.46,4.2
945810.17,16.53,2.96,240841.92,4.21
945516.23,16.52,2.96,240657.56,4.21
945676.55,16.53,2.96,240628.8,4.21
945416.62,16.52,2.96,240467.42,4.2
945246.69,16.52,2.95,240394.67,4.2
945298.22,16.52,2.96,240569.63,4.21
945062.24,16.52,2.95,240493.44,4.2
945293.1,16.53,2.96,240581.61,4.21
945344.63,16.53,2.96,240755.37,4.21
945504.95,16.53,2.97,240726.61,4.21
945211.0,16.53,2.96,240542.25,4.21
944951.08,16.53,2.96,240380.87,4.2
944951.08,16.53,2.96,240380.87,4.2
944707.14,16.52,2.96,240245.49,4.2
944470.61,16.52,2.95,240122.15,4.2
944522.14,16.52,2.96,240297.11,4.2
944286.16,16.52,2.95,240220.92,4.2
944337.69,16.52,2.96,240339.4,4.21
944230.8,16.52,2.96,240270.02,4.2
944230.8,16.52,2.96,240270.02,4.2
944230.8,16.52,2.96,240270.02,4.2
944396.7,16.53,2.96,240287.66,4.2
944448.23,16.53,2.96,240406.13,4.21
944448.23,16.53,2.96,240406.13,4.21
944216.66,16.53,2.96,240349.82,4.21
944426.43,16.53,2.96,240641.01,4.21
944447.52,16.53,2.97,240575.82,4.21
944499.05,16.54,2.97,240694.3,4.21
944550.58,16.54,2.97,240753.34,4.22
944550.58,16.54,2.97,240753.34,4.22
944716.48,16.54,2.98,240700.63,4.21
944562.73,16.54,2.97,240524.53,4.21
944331.16,16.54,2.97,240404.72,4.21
944174.27,16.54,2.97,240266.01,4.21
944225.8,16.54,2.97,240518.34,4.21
944380.53,16.54,2.98,240648.1,4.22
944287.18,16.54,2.98,240534.48,4.21
944287.18,16.54,2.98,240534.48,4.21
944453.08,16.55,2.98,240840.16,4.22
944221.51,16.54,2.98,240594.53,4.22
944411.54,16.55,2.98,240517.32,4.21
944243.49,16.55,2.98,240422.0,4.21
944397.75,16.55,2.99,240833.69,4.22
944227.83,16.55,2.98,240693.93,4.22
944388.14,16.55,2.99,240665.16,4.22
944152.16,16.55,2.98,240521.4,4.22
944383.02,16.56,2.99,240953.53,4.22
944434.55,16.56,2.99,241072.0,4.23
944434.55,16.56,2.99,241072.0,4.23
944434.55,16.56,2.99,241072.0,4.23
944594.87,16.56,3.0,241099.73,4.23
944358.89,16.56,2.99,241023.54,4.23
944358.89,16.56,2.99,241023.54,4.23
944201.25,16.56,2.99,240871.62,4.22
944201.25,16.56,2.99,240871.62,4.22
944252.78,16.56,3.0,240990.09,4.23
944304.31,16.57,3.0,241049.14,4.23
944355.84,16.57,3.0,241167.61,4.23
944554.12,16.57,3.01,241283.91,4.23
944605.65,16.58,3.01,241402.39,4.24
944451.89,16.57,3.01,241203.07,4.23
944207.95,16.57,3.01,241067.69,4.23
944207.95,16.57,3.01,241067.69,4.23
944259.48,16.57,3.01,241126.74,4.23
944209.48,16.57,3.01,241076.74,4.23
944261.01,16.58,3.01,241195.21,4.23
944421.33,16.58,3.02,241222.94,4.24
944472.86,16.58,3.02,241341.41,4.24
944456.11,16.59,3.02,241483.41,4.24
944625.5,16.59,3.02,241464.68,4.24
944677.03,16.59,3.03,241583.16,4.24
944501.97,16.59,3.02,241622.0,4.24
944553.5,16.59,3.03,241681.04,4.25
944605.03,16.6,3.03,241799.52,4.25
944656.56,16.6,3.03,241858.56,4.25
944656.56,16.6,3.03,241858.56,4.25
944708.09,16.6,3.04,241977.03,4.25
944759.62,16.61,3.04,242036.08,4.25
944759.62,16.61,3.04,242036.08,4.25
944811.15,16.61,3.04,242154.55,4.26
944811.15,16.61,3.04,242154.55,4.26
944965.89,16.61,3.05,242323.44,4.26
944965.89,16.61,3.05,242323.44,4.26
945120.15,16.62,3.05,242415.41,4.26
944910.92,16.62,3.05,242194.19,4.26
945141.78,16.62,3.06,242472.76,4.26
945141.78,16.62,3.06,242472.76,4.26
945193.31,16.63,3.06,242591.23,4.27
944933.39,16.62,3.06,242451.94,4.26
944984.92,16.62,3.06,242510.98,4.27
945139.18,16.63,3.06,242602.95,4.27
944902.66,16.63,3.06,242359.19,4.26
944809.31,16.63,3.06,242230.63,4.26
944860.84,16.63,3.06,242340.2,4.26
944912.37,16.63,3.07,242458.67,4.27
944963.9,16.64,3.07,242517.71,4.27
945015.43,16.64,3.07,242636.19,4.27
944845.5,16.64,3.07,242563.44,4.27
944897.03,16.64,3.07,242622.48,4.27
944897.03,16.64,3.07,242622.48,4.27
945057.35,16.64,3.08,242593.72,4.27
945108.88,16.65,3.08,242768.68,4.28
944872.9,16.64,3.08,242692.49,4.28
944924.43,16.65,3.08,242810.97,4.28
945084.75,16.65,3.09,242838.69,4.28
944985.81,16.65,3.08,242851.3,4.28
945146.13,16.66,3.09,242822.54,4.28
945197.66,16.66,3.09,242997.5,4.28
944971.68,16.66,3.09,242931.11,4.28
945132.0,16.66,3.09,242902.35,4.28
945183.53,16.66,3.1,243077.31,4.29
945337.79,16.67,3.1,243169.28,4.29
945337.79,16.67,3.1,243169.28,4.29
945389.32,16.67,3.1,243278.85,4.29
945440.85,16.67,3.11,243106.32,4.29
945595.12,16.68,3.11,243569.52,4.3
945749.38,16.68,3.12,243661.49,4.3
945947.66,16.69,3.12,243912.91,4.3
945687.73,16.69,3.12,243751.53,4.3
945739.26,16.69,3.12,243870.0,4.3
945739.26,16.69,3.12,243870.0,4.3
945513.28,16.69,3.12,243803.61,4.3
945673.6,16.69,3.12,243831.34,4.3
945516.7,16.69,3.12,243707.44,4.3
945516.7,16.69,3.12,243707.44,4.3
945406.7,16.69,3.12,243597.44,4.3
945458.23,16.69,3.12,243715.92,4.3
945301.33,16.69,3.12,243598.04,4.3
945065.35,16.68,3.12,243521.85,4.3
945116.88,16.69,3.12,243580.89,4.3
945277.2,16.69,3.13,243552.13,4.3
945051.22,16.69,3.12,243408.37,4.3
945205.49,16.69,3.13,243762.0,4.31
945403.76,16.7,3.13,243836.31,4.31
945569.67,16.7,3.14,244216.82,4.31
945723.93,16.71,3.14,244308.79,4.32
945775.46,16.71,3.15,244418.36,4.32
945826.99,16.71,3.15,244536.83,4.32
945878.52,16.72,3.15,244595.88,4.32
945878.52,16.72,3.15,244595.88,4.32
945771.48,16.72,3.15,244507.16,4.32
945823.01,16.72,3.15,244625.64,4.32
945977.27,16.72,3.16,244708.7,4.33
945745.71,16.72,3.16,244455.56,4.32
945797.24,16.73,3.16,244574.04,4.32
945848.77,16.73,3.16,244633.08,4.33
945900.3,16.73,3.17,244751.55,4.33
945900.3,16.73,3.17,244751.55,4.33
945730.37,16.73,3.16,244587.93,4.33
945573.18,16.73,3.16,244435.4,4.32
