ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1213,6212,5248550,6212,6905220
1213,6212,5248550,6212,6906030
1213,6212,5248550,6212,6906840
1213,6212,5248550,6212,6907160
1213,6212,5248550,6212,6907810
1213,6212,5248550,6212,6908130
1213,6212,5248550,6212,6908590
1213,6212,5248550,6212,6908820
1213,6212,5248550,6212,6909470
1213,6212,5248550,6212,6909910
1213,6212,5248550,6212,6910230
1213,6212,5248550,6212,6910550
1213,6212,5248550,6212,6911360
1213,6212,5248550,6212,6911680
1213,6212,5248550,6212,6912490
1213,6212,5248550,6212,6912810
1213,6212,5248550,6212,6913620
1213,6212,5248550,6212,6913620
1213,6212,5248550,6212,6914430
1213,6212,5248870,6212,6914750
1213,6212,5248870,6212,6915560
1213,6212,5249190,6212,6915880
1213,6212,5249190,6212,6916200
1213,6212,5249190,6212,6916420
1213,6212,5249190,6212,6916740
1213,6212,5249190,6212,6917550
1213,6212,5249190,6212,6918360
1213,6212,5249350,6212,6918520
1213,6212,5249350,6212,6919330
1213,6212,5249350,6212,6919980
1213,6212,5249350,6212,6920790
1213,6212,5249350,6212,6921260
1213,6212,5249350,6212,6921730
1213,6212,5249350,6212,6922540
1213,6212,5249460,6212,6922650
1213,6212,5249460,6212,6923460
1213,6212,5249460,6212,6924270
1213,6212,5249460,6212,6924860
1213,6212,5249460,6212,6925330
1213,6212,5249460,6212,6926140
1213,6212,5249460,6212,6926140
1213,6212,5249460,6212,6926610
1213,6212,5249460,6212,6926930
1213,6212,5249460,6212,6927740
1213,6212,5249460,6212,6927740
1213,6212,5249460,6212,6928110
1213,6212,5249460,6212,6928920
1213,6212,5249460,6212,6929730
1213,6212,5249460,6212,6930050
1213,6212,5249460,6212,6930280
1213,6212,5249460,6212,6930750
1213,6212,5249460,6212,6931220
1213,6212,5249460,6212,6931810
1213,6212,5249460,6212,6932130
1213,6212,5249460,6212,6932600
1213,6212,5249460,6212,6933070
1213,6212,5249460,6212,6933070
1213,6212,5249460,6212,6933880
1213,6212,5249460,6212,6934110
1213,6212,5249460,6212,6934580
1213,6212,5249460,6212,6934580
1213,6212,5249460,6212,6934580
1213,6212,5249460,6212,6935050
1213,6212,5249460,6212,6935050
1213,6212,5249460,6212,6935520
1213,6212,5249460,6212,6936330
1213,6212,5249460,6212,6936880
1213,6212,5249460,6212,6937690
1213,6212,5249460,6212,6938010
1213,6212,5249460,6212,6938010
1213,6212,5249460,6212,6938660
1213,6212,5249460,6212,6939130
1213,6212,5249460,6212,6939940
1213,6212,5249460,6212,6940260
1213,6212,5249460,6212,6940260
1213,6212,5249460,6212,6940730
1213,6212,5249460,6212,6940730
1213,6212,5249460,6212,6941200
1213,6212,5249460,6212,6941520
1213,6212,5249460,6212,6942330
1213,6212,5249460,6212,6942980
1213,6212,5249460,6212,6943790
1213,6212,5249460,6212,6944600
1213,6212,5249460,6212,6945060
1213,6212,5249460,6212,6945870
1213,6212,5249460,6212,6946680
1213,6212,5249460,6212,6947000
1213,6212,5249460,6212,6947470
1213,6212,5249460,6212,6947700
1213,6212,5249460,6212,6948510
1213,6212,5249460,6212,6949160
1213,6212,5249460,6212,6949630
1213,6212,5249460,6212,6950100
1213,6212,5249460,6212,6950100
1213,6212,5249460,6212,6950570
1213,6212,5249460,6212,6951040
1213,6212,5249460,6212,6951360
1213,6212,5249460,6212,6951730
1213,6212,5249460,6212,6952540
1213,6212,5249460,6212,6953350
1213,6212,5249460,6212,6953820
1213,6212,5249460,6212,6954290
1213,6212,5249460,6212,6954760
1213,6212,5249460,6212,6955570
1213,6212,5249460,6212,6955890
1213,6212,5249460,6212,6956120
1213,6212,5249780,6212,6956440
1213,6212,5249780,6212,6956910
1213,6212,5249780,6212,6957380
1213,6212,5249780,6212,6958190
1213,6212,5249780,6212,6959000
1213,6212,5249780,6212,6959320
1213,6212,5249780,6212,6960130
1213,6212,5249780,6212,6960600
1213,6212,5249780,6212,6961410
1213,6212,5249780,6212,6961880
1213,6212,5249780,6212,6962350
1213,6212,5249780,6212,6962820
1213,6212,5249780,6212,6963630
1213,6212,5249780,6212,6963630
1213,6212,5249780,6212,6963860
1213,6212,5249780,6212,6964180
1213,6212,5249780,6212,6964650
1213,6212,5249780,6212,6964650
1213,6212,5249780,6212,6964970
1213,6212,5249780,6212,6965290
1213,6212,5249780,6212,6965770
1213,6212,5249780,6212,6966240
1213,6212,5249780,6212,6966560
1213,6212,5249780,6212,6966790
1213,6212,5249780,6212,6966790
1213,6212,5249780,6212,6967440
1213,6212,5249780,6212,6968090
1213,6212,5249780,6212,6968900
1213,6212,5249780,6212,6969710
1213,6212,5249780,6212,6970360
1213,6212,5249780,6212,6971010
1213,6212,5249780,6212,6971480
1213,6212,5249780,6212,6972290
1213,6212,5249780,6212,6972750
1213,6212,5249780,6212,6973070
1213,6212,5249780,6212,6973300
1213,6212,5249780,6212,6973650
1213,6212,5249780,6212,6974120
1213,6212,5249780,6212,6974350
1213,6212,5249780,6212,6974570
1213,6212,5249780,6212,6975040
1213,6212,5249780,6212,6975360
1213,6212,5249780,6212,6975910
1213,6212,5249780,6212,6976380
1213,6212,5249780,6212,6976850
1213,6212,5249780,6212,6977320
1213,6212,5249780,6212,6978130
1213,6212,5249780,6212,6978360
1213,6212,5249780,6212,6978680
1213,6212,5249780,6212,6979490
1213,6212,5249780,6212,6979810
1213,6212,5249780,6212,6980460
1213,6212,5249780,6212,6980460
1213,6212,5249780,6212,6981270
1213,6212,5249780,6212,6982080
1213,6212,5249780,6212,6982890
1213,6212,5249780,6212,6982890
1213,6212,5249780,6212,6983260
1213,6212,5249780,6212,6983260
1213,6212,5249780,6212,6983730
1213,6212,5249780,6212,6984050
1213,6212,5249780,6212,6984860
1213,6212,5249780,6212,6985670
1213,6212,5249780,6212,6986140
1213,6212,5249780,6212,6986950
1213,6212,5249780,6212,6987600
1213,6212,5249780,6212,6988410
1213,6212,5249780,6212,6989220
1213,6212,5249780,6212,6989690
1213,6212,5249780,6212,6990010
1213,6212,5249780,6212,6990240
1213,6212,5249780,6212,6990890
1213,6212,5249780,6212,6991480
1213,6212,5249780,6212,6991800
1213,6212,5249780,6212,6991800
1213,6212,5249780,6212,6992150
1213,6212,5249780,6212,6992620
1213,6212,5249780,6212,6993100
1213,6212,5249780,6212,6993570
1213,6212,5249780,6212,6994040
1213,6212,5249780,6212,6994270
1213,6212,5249780,6212,6995080
1213,6212,5249780,6212,6995400
1213,6212,5249780,6212,6995400
1213,6212,5249780,6212,6996050
1213,6212,5249780,6212,6996280
1213,6212,5249780,6212,6996600
1213,6212,5249780,6212,6997410
1213,6212,5249780,6212,6997410
1213,6212,5249780,6212,6998220
1213,6212,5249780,6212,6998690
1213,6212,5249780,6212,6998690
1213,6212,5249830,6212,6998740
1213,6212,5249830,6212,6999550
1213,6212,5249940,6212,6999660
1213,6212,5250100,6212,6999820
1213,6212,5250100,6212,6999820
1213,6212,5250100,6212,7000470
1213,6212,5250100,6212,7000470
1213,6212,5250100,6212,7001280
1213,6212,5250100,6212,7001600
1213,6212,5250100,6212,7002070
1213,6212,5250100,6212,7002300
1213,6212,5250100,6212,7002300
1213,6212,5250100,6212,7002620
1213,6212,5250100,6212,7003270
1213,6212,5250100,6212,7003270
1213,6212,5250100,6212,7003730
1213,6212,5250100,6212,7003960
1213,6212,5250100,6212,7003960
1213,6212,5250210,6212,7004070
1213,6212,5250210,6212,7004390
1213,6212,5250210,6212,7004710
1213,6212,5250210,6212,7004940
1213,6212,5250210,6212,7004940
1213,6212,5250210,6212,7005750
1213,6212,5250210,6212,7006220
1213,6212,5250210,6212,7006690
1213,6212,5250210,6212,7007160
1213,6212,5250210,6212,7007160
1213,6212,5250210,6212,7007630
1213,6212,5250210,6212,7008440
1213,6212,5250210,6212,7008910
1213,6212,5250210,6212,7009280
1213,6212,5250210,6212,7010090
1213,6212,5250210,6212,7010900
1213,6212,5250210,6212,7011550
1213,6212,5250210,6212,7012360
1213,6212,5250210,6212,7012360
1213,6212,5250530,6212,7012680
1213,6212,5250530,6212,7013330
1213,6212,5250530,6212,7013800
1213,6212,5250530,6212,7014260
1213,6212,5250530,6212,7014580
1213,6212,5250530,6212,7015050
1213,6212,5250530,6212,7015050
1213,6212,5250530,6212,7015640
1213,6212,5250530,6212,7016100
1213,6212,5250530,6212,7016570
1213,6212,5250530,6212,7017040
1213,6212,5250530,6212,7017500
1213,6212,5250530,6212,7018310
1213,6212,5250530,6212,7018310
1213,6212,5250530,6212,7018310
1213,6212,5250530,6212,7018630
1213,6212,5250530,6212,7019440
1213,6212,5250530,6212,7019440
1213,6212,5250530,6212,7019440
1213,6212,5250530,6212,7020250
1213,6212,5250530,6212,7020720
1213,6212,5250530,6212,7021370
1213,6212,5250530,6212,7021840
1213,6212,5250530,6212,7022310
1213,6212,5250530,6212,7022310
1213,6212,5250530,6212,7023120
1213,6212,5250530,6212,7023770
1213,6212,5250530,6212,7024580
1213,6212,5250850,6212,7024900
1213,6212,5250850,6212,7025710
1213,6212,5250850,6212,7026520
1213,6212,5250850,6212,7026840
1213,6212,5250850,6212,7027650
1213,6212,5250850,6212,7027970
1213,6212,5250850,6212,7028200
1213,6212,5250850,6212,7028200
1213,6212,5250850,6212,7028520
1213,6212,5250850,6212,7029330
1213,6212,5250850,6212,7029650
1213,6212,5250850,6212,7030300
1213,6212,5250850,6212,7030890
1213,6212,5251010,6212,7031050
1213,6212,5251010,6212,7031520
1213,6212,5251120,6212,7031630
1213,6212,5251120,6212,7032440
1213,6212,5251120,6212,7032440
1213,6212,5251120,6212,7033250
1213,6212,5251120,6212,7033720
1213,6212,5251120,6212,7034040
1213,6212,5251120,6212,7034850
1213,6212,5251120,6212,7035320
1213,6212,5251120,6212,7036130
1213,6212,5251230,6212,7036240
1213,6212,5251230,6212,7036240
1213,6212,5251230,6212,7037050
1213,6212,5251230,6212,7037520
1213,6212,5251230,6212,7038170
1213,6212,5251230,6212,7038490
1213,6212,5251230,6212,7038960
1213,6212,5251230,6212,7039770
1213,6212,5251230,6212,7040090
1213,6212,5251230,6212,7040560
1213,6212,5251230,6212,7040880
1213,6212,5251230,6212,7041230
1213,6212,5251230,6212,7041230
1213,6212,5251230,6212,7041700
1213,6212,5251230,6212,7041700
1213,6212,5251230,6212,7042510
1213,6212,5251230,6212,7043100
1213,6212,5251230,6212,7043560
1213,6212,5251230,6212,7043560
1213,6212,5251230,6212,7044370
1213,6212,5251230,6212,7044840
1213,6212,5251230,6212,7045650
1213,6212,5251230,6212,7046120
1213,6212,5251230,6212,7046440
1213,6212,5251230,6212,7046760
1213,6212,5251230,6212,7047570
1213,6212,5251230,6212,7048220
1213,6212,5251230,6212,7049030
1213,6212,5251230,6212,7049840
1213,6212,5251230,6212,7050650
1213,6212,5251230,6212,7051460
1213,6212,5251230,6212,7052270
1213,6212,5251230,6212,7053080
1213,6212,5251230,6212,7053080
1213,6212,5251230,6212,7053890
1213,6212,5251230,6212,7054700
1213,6212,5251230,6212,7055290
1213,6212,5251230,6212,7055760
1213,6212,5251230,6212,7056110
1213,6212,5251230,6212,7056760
1213,6212,5251230,6212,7057570
1213,6212,5251230,6212,7058380
1213,6212,5251230,6212,7058700
1213,6212,5251230,6212,7059160
1213,6212,5251230,6212,7059480
1213,6212,5251390,6212,7059640
1213,6212,5251390,6212,7059640
1213,6212,5251390,6212,7059640
1213,6212,5251390,6212,7060100
1213,6212,5251390,6212,7060910
1213,6212,5251390,6212,7061720
1213,6212,5251390,6212,7062190
1213,6212,5251390,6212,7063000
1213,6212,5251390,6212,7063470
1213,6212,5251390,6212,7063690
1213,6212,5251390,6212,7064500
1213,6212,5251390,6212,7064970
1213,6212,5251390,6212,7065780
1213,6212,5251390,6212,7066240
1213,6212,5251390,6212,7066560
1213,6212,5251390,6212,7066790
1213,6212,5251390,6212,7066790
1213,6212,5251390,6212,7067260
1213,6212,5251390,6212,7067730
1213,6212,5251390,6212,7068200
1213,6212,5251390,6212,7069010
1213,6212,5251390,6212,7069240
1213,6212,5251390,6212,7069560
1213,6212,5251390,6212,7070370
1213,6212,5251390,6212,7070370
1213,6212,5251390,6212,7071180
1213,6212,5251390,6212,7071730
1213,6212,5251390,6212,7072050
1213,6212,5251390,6212,7072370
1213,6212,5251390,6212,7072370
1213,6212,5251390,6212,7072830
1213,6212,5251390,6212,7073300
1213,6212,5251390,6212,7073300
1213,6212,5251390,6212,7073300
1213,6212,5251390,6212,7073300
1213,6212,5251390,6212,7074110
1213,6212,5251390,6212,7074480
1213,6212,5251390,6212,7074950
1213,6212,5251390,6212,7075760
1213,6212,5251710,6212,7076080
1213,6212,5251710,6212,7076890
1213,6212,5251710,6212,7077700
1213,6212,5251710,6212,7078250
1213,6212,5251710,6212,7079060
1213,6212,5251710,6212,7079530
1213,6212,5251710,6212,7080000
1213,6212,5251710,6212,7080320
1213,6212,5251710,6212,7081130
1213,6212,5251710,6212,7081940
1213,6212,5251710,6212,7082260
1213,6212,5251710,6212,7082580
1213,6212,5251710,6212,7083390
1213,6212,5251710,6212,7083860
1213,6212,5251710,6212,7084330
1213,6212,5251710,6212,7085140
1213,6212,5251710,6212,7085140
1213,6212,5251710,6212,7085950
1213,6212,5251710,6212,7086600
1213,6212,5251870,6212,7086760
1213,6212,5251870,6212,7086760
1213,6212,5251870,6212,7086760
1213,6212,5251870,6212,7087410
1213,6212,5251870,6212,7087880
1213,6212,5251870,6212,7088200
1213,6212,5251870,6212,7088520
1213,6212,5251870,6212,7088520
1213,6212,5251870,6212,7088980
1213,6212,5251870,6212,7089450
1213,6212,5251870,6212,7089770
1213,6212,5251870,6212,7090240
1213,6212,5251870,6212,7090240
1213,6212,5251870,6212,7090470
1213,6212,5251870,6212,7091280
1213,6212,5251870,6212,7091280
1213,6212,5251870,6212,7092090
1213,6212,5251870,6212,7092560
1213,6212,5251870,6212,7092560
1213,6212,5251870,6212,7092560
1213,6212,5251870,6212,7093020
1213,6212,5251870,6212,7093490
1213,6212,5251870,6212,7093960
1213,6212,5251870,6212,7094430
1213,6212,5251870,6212,7095020
1213,6212,5251870,6212,7095490
1213,6212,5251870,6212,7096300
1213,6212,5251870,6212,7096620
1213,6212,5251870,6212,7097430
1213,6212,5251870,6212,7097650
1213,6212,5251870,6212,7097970
1213,6212,5251870,6212,7098430
1213,6212,5251870,6212,7098750
1213,6212,5251870,6212,7099400
1213,6212,5251870,6212,7100210
1213,6212,5251870,6212,7100680
1213,6212,5251870,6212,7101490
1213,6212,5251870,6212,7102300
1213,6212,5251870,6212,7103110
1213,6212,5251870,6212,7103920
1213,6212,5252030,6212,7104080
1213,6212,5252030,6212,7104730
1213,6212,5252030,6212,7105380
1213,6212,5252030,6212,7105700
1213,6212,5252030,6212,7106510
1213,6212,5252030,6212,7106830
1213,6212,5252030,6212,7107640
1213,6212,5252030,6212,7108450
1213,6212,5252030,6212,7109260
1213,6212,5252030,6212,7109580
1213,6212,5252030,6212,7110050
1213,6212,5252030,6212,7110860
1213,6212,5252030,6212,7111670
1213,6212,5252030,6212,7112140
1213,6212,5252030,6212,7112950
1213,6212,5252190,6212,7113110
1213,6212,5252190,6212,7113110
1213,6212,5252190,6212,7113920
1213,6212,5252190,6212,7114730
1213,6212,5252190,6212,7115540
1213,6212,5252190,6212,7116350
1213,6212,5252190,6212,7117160
1213,6212,5252190,6212,7117810
1213,6212,5252190,6212,7118280
1213,6212,5252190,6212,7118600
1213,6212,5252190,6212,7118820
1213,6212,5252190,6212,7118820
1213,6212,5252190,6212,7118820
1213,6212,5252190,6212,7119630
1213,6212,5252300,6212,7119740
1213,6212,5252300,6212,7120060
1213,6212,5252300,6212,7120710
1213,6212,5252300,6212,7121170
1213,6212,5252300,6212,7121640
1213,6212,5252300,6212,7122190
1213,6212,5252460,6212,7122350
1213,6212,5252460,6212,7122810
1213,6212,5252460,6212,7123460
1213,6212,5252460,6212,7124270
1213,6212,5252460,6212,7124920
1213,6212,5252460,6212,7125730
1213,6212,5252460,6212,7126200
1213,6212,5252460,6212,7126200
1213,6212,5252620,6212,7126360
1213,6212,5252620,6212,7127170
1213,6212,5252620,6212,7127400
1213,6212,5252620,6212,7128050
1213,6212,5252620,6212,7128860
1213,6212,5252620,6212,7129510
1213,6212,5252620,6212,7129510
1213,6212,5252620,6212,7130160
1213,6212,5252620,6212,7130970
1213,6212,5252620,6212,7131340
1213,6212,5252780,6212,7131500
1213,6212,5252780,6212,7131500
1213,6212,5252780,6212,7131970
1213,6212,5252780,6212,7132780
1213,6212,5252780,6212,7133250
1213,6212,5252780,6212,7133900
1213,6212,5252780,6212,7134490
1213,6212,5252780,6212,7135300
1213,6212,5252780,6212,7135770
1213,6212,5252780,6212,7136240
1213,6212,5252780,6212,7136560
1213,6212,5252780,6212,7137370
1213,6212,5252780,6212,7137840
1213,6212,5252780,6212,7138310
1213,6212,5252780,6212,7138680
1213,6212,5252780,6212,7139490
1213,6212,5252780,6212,7139810
1213,6212,5252780,6212,7140280
1213,6212,5252780,6212,7140280
1213,6212,5252780,6212,7140600
1213,6212,5252780,6212,7141410
1213,6212,5252780,6212,7141410
1213,6212,5252780,6212,7141870
1213,6212,5252780,6212,7142520
1213,6212,5252780,6212,7142750
1213,6212,5252780,6212,7143560
1213,6212,5252780,6212,7144030
1213,6212,5252780,6212,7144490
1213,6212,5252780,6212,7145300
1213,6212,5252780,6212,7145530
1213,6212,5252780,6212,7146340
1213,6212,5252780,6212,7147150
1213,6212,5252780,6212,7147960
1213,6212,5252780,6212,7147960
1213,6212,5252780,6212,7148430
1213,6212,5252780,6212,7148980
1213,6212,5252780,6212,7149790
1213,6212,5252780,6212,7149790
1213,6212,5252780,6212,7150600
1213,6212,5252780,6212,7151070
1213,6212,5252780,6212,7151880
1213,6212,5252780,6212,7152350
1213,6212,5252780,6212,7153000
1213,6212,5252780,6212,7153650
1213,6212,5252780,6212,7154460
1213,6212,5252780,6212,7154460
1213,6212,5252780,6212,7154460
1213,6212,5252780,6212,7154460
1213,6212,5252780,6212,7154780
1213,6212,5252780,6212,7155430
1213,6212,5252780,6212,7156020
1213,6212,5252780,6212,7156830
1213,6212,5252780,6212,7157640
1213,6212,5252780,6212,7158110
1213,6212,5252780,6212,7158920
1213,6212,5252780,6212,7158920
1213,6212,5252780,6212,7159390
1213,6212,5252780,6212,7160040
1213,6212,5252780,6212,7160270
1213,6212,5252780,6212,7160270
1213,6212,5252780,6212,7160270
1213,6212,5252780,6212,7161080
1213,6212,5252780,6212,7161890
1213,6212,5252780,6212,7162540
1213,6212,5252780,6212,7163090
1213,6212,5253100,6212,7163410
1213,6212,5253260,6212,7163570
1213,6212,5253260,6212,7163890
1213,6212,5253260,6212,7164360
1213,6212,5253260,6212,7164830
1213,6212,5253260,6212,7164830
1213,6212,5253260,6212,7165290
1213,6212,5253260,6212,7165510
1213,6212,5253260,6212,7166320
1213,6212,5253260,6212,7167130
1213,6212,5253260,6212,7167940
1213,6212,5253260,6212,7168410
1213,6212,5253260,6212,7169060
1213,6212,5253260,6212,7169530
1213,6212,5253260,6212,7170000
1213,6212,5253260,6212,7170000
1213,6212,5253260,6212,7170810
1213,6212,5253260,6212,7171460
1213,6212,5253260,6212,7171780
1213,6212,5253260,6212,7172590
1213,6212,5253260,6212,7172590
1213,6212,5253260,6212,7173060
1213,6212,5253260,6212,7173870
1213,6212,5253260,6212,7173870
1213,6212,5253260,6212,7173870
1213,6212,5253260,6212,7174680
1213,6212,5253260,6212,7175490
1213,6212,5253260,6212,7175490
1213,6212,5253260,6212,7175960
1213,6212,5253260,6212,7176770
1213,6212,5253260,6212,7177580
1213,6212,5253260,6212,7177580
1213,6212,5253260,6212,7178040
1213,6212,5253260,6212,7178040
1213,6212,5253260,6212,7178630
1213,6212,5253260,6212,7179100
1213,6212,5253260,6212,7179570
1213,6212,5253260,6212,7180380
1213,6212,5253260,6212,7180600
1213,6212,5253260,6212,7181190
1213,6212,5253260,6212,7181510
1213,6212,5253260,6212,7182100
1213,6212,5253260,6212,7182570
1213,6212,5253260,6212,7183380
1213,6212,5253260,6212,7183970
1213,6212,5253260,6212,7183970
1213,6212,5253260,6212,7184290
1213,6212,5253260,6212,7185100
1213,6212,5253260,6212,7185910
1213,6212,5253420,6212,7186070
1213,6212,5253420,6212,7186880
1213,6212,5253420,6212,7187690
1213,6212,5253740,6212,7188010
1213,6212,5253740,6212,7188230
1213,6212,5253740,6212,7189040
1213,6212,5253740,6212,7189850
1213,6212,5253740,6212,7190170
1213,6212,5253740,6212,7190980
1213,6212,5253740,6212,7190980
1213,6212,5253740,6212,7191790
1213,6212,5253740,6212,7192260
1213,6212,5253740,6212,7192850
1213,6212,5253740,6212,7193660
1213,6212,5253740,6212,7194470
1213,6212,5253740,6212,7195280
1213,6212,5253740,6212,7195600
1213,6212,5253740,6212,7195920
1213,6212,5253740,6212,7196390
1213,6212,5253740,6212,7196710
1213,6212,5253740,6212,7197360
1213,6212,5253740,6212,7197950
1213,6212,5253740,6212,7198760
1213,6212,5253740,6212,7199230
1213,6212,5253740,6212,7200040
1213,6212,5253740,6212,7200850
1213,6212,5253740,6212,7201660
1213,6212,5253740,6212,7202130
1213,6212,5253740,6212,7202940
1213,6212,5253740,6212,7203750
1213,6212,5253740,6212,7204560
1213,6212,5253900,6212,7204720
1213,6212,5253900,6212,7205190
1213,6212,5253900,6212,7206000
1213,6212,5253900,6212,7206650
1213,6212,5253900,6212,7207120
1213,6212,5253900,6212,7207930
1213,6212,5253900,6212,7208740
1213,6212,5253900,6212,7209550
1213,6212,5253900,6212,7209870
1213,6212,5253900,6212,7210680
1213,6212,5253900,6212,7211140
1213,6212,5253900,6212,7211140
1213,6212,5253900,6212,7211460
1213,6212,5253900,6212,7212110
1213,6212,5253900,6212,7212920
1213,6212,5253900,6212,7213510
1213,6212,5253900,6212,7213830
1213,6212,5253900,6212,7214480
1213,6212,5253900,6212,7214480
1213,6212,5253900,6212,7214700
1213,6212,5253900,6212,7214700
1213,6212,5253900,6212,7214930
1213,6212,5253900,6212,7214930
1213,6212,5253900,6212,7215740
1213,6212,5253900,6212,7216550
1213,6212,5253900,6212,7217360
1213,6212,5253900,6212,7218010
1213,6212,5253900,6212,7218240
1213,6212,5253900,6212,7218710
1213,6212,5253900,6212,7218710
1213,6212,5253900,6212,7219180
1213,6212,5253900,6212,7219650
1213,6212,5253900,6212,7219970
1213,6212,5253900,6212,7220780
1213,6212,5253900,6212,7221590
1213,6212,5253950,6212,7221640
1213,6212,5253950,6212,7222450
1213,6212,5253950,6212,7223260
1213,6212,5253950,6212,7223260
1213,6212,5253950,6212,7223580
1213,6212,5253950,6212,7224050
1213,6212,5253950,6212,7224860
1213,6212,5253950,6212,7225510
1213,6212,5253950,6212,7225740
1213,6212,5253950,6212,7225970
1213,6212,5253950,6212,7226290
1213,6212,5253950,6212,7226290
1213,6212,5253950,6212,7226940
1213,6212,5253950,6212,7227400
1213,6212,5253950,6212,7228210
1213,6212,5253950,6212,7228530
1213,6212,5253950,6212,7229180
1213,6212,5253950,6212,7229990
1213,6212,5253950,6212,7229990
1213,6212,5253950,6212,7230640
1213,6212,5253950,6212,7231450
1213,6212,5253950,6212,7232000
1213,6212,5253950,6212,7232000
1213,6212,5253950,6212,7232810
1213,6212,5253950,6212,7232810
1213,6212,5253950,6212,7232810
1213,6212,5253950,6212,7233360
1213,6212,5253950,6212,7233830
1213,6212,5253950,6212,7234060
1213,6212,5253950,6212,7234530
1213,6212,5253950,6212,7235000
1213,6212,5253950,6212,7235810
1213,6212,5253950,6212,7236030
1213,6212,5253950,6212,7236680
1213,6212,5253950,6212,7237140
1213,6212,5253950,6212,7237950
1213,6212,5253950,6212,7237950
1213,6212,5253950,6212,7238760
1213,6212,5253950,6212,7239570
1213,6212,5253950,6212,7240040
1213,6212,5253950,6212,7240510
1213,6212,5253950,6212,7240740
1213,6212,5253950,6212,7240740
1213,6212,5253950,6212,7241550
1213,6212,5253950,6212,7241780
1213,6212,5253950,6212,7242250
1213,6212,5253950,6212,7242480
1213,6212,5253950,6212,7242950
1213,6212,5253950,6212,7243320
1213,6212,5253950,6212,7243790
1213,6212,5254060,6212,7243900
1213,6212,5254060,6212,7244370
1213,6212,5254060,6212,7244840
1213,6212,5254060,6212,7245650
1213,6212,5254060,6212,7245870
1213,6212,5254060,6212,7246520
1213,6212,5254060,6212,7246990
1213,6212,5254060,6212,7247460
1213,6212,5254060,6212,7248270
1213,6212,5254060,6212,7248270
1213,6212,5254060,6212,7248740
1213,6212,5254060,6212,7249550
1213,6212,5254060,6212,7250020
1213,6212,5254060,6212,7250610
1213,6212,5254060,6212,7251080
1213,6212,5254060,6212,7251300
1213,6212,5254060,6212,7252110
1213,6212,5254060,6212,7252920
1213,6212,5254060,6212,7253570
1213,6212,5254060,6212,7254380
1213,6212,5254060,6212,7254380
1213,6212,5254060,6212,7254850
1213,6212,5254060,6212,7255170
1213,6212,5254060,6212,7255170
1213,6212,5254060,6212,7255980
1213,6212,5254060,6212,7256210
1213,6212,5254060,6212,7256800
1213,6212,5254060,6212,7257270
1213,6212,5254060,6212,7257740
1213,6212,5254060,6212,7258060
1213,6212,5254060,6212,7258520
1213,6212,5254060,6212,7258990
1213,6212,5254060,6212,7259640
1213,6212,5254060,6212,7260450
1213,6212,5254060,6212,7260450
1213,6212,5254060,6212,7260920
1213,6212,5254060,6212,7261240
1213,6212,5254060,6212,7261700
1213,6212,5254060,6212,7261700
1213,6212,5254060,6212,7262510
1213,6212,5254060,6212,7262510
1213,6212,5254060,6212,7262970
1213,6212,5254060,6212,7263440
1213,6212,5254060,6212,7264250
1213,6212,5254060,6212,7265060
1213,6212,5254060,6212,7265710
1213,6212,5254060,6212,7265710
1213,6212,5254060,6212,7266300
1213,6212,5254060,6212,7266620
1213,6212,5254060,6212,7267430
1213,6212,5254170,6212,7267540
1213,6212,5254170,6212,7268350
1213,6212,5254170,6212,7268350
1213,6212,5254170,6212,7269160
1213,6212,5254170,6212,7269630
1213,6212,5254170,6212,7270440
1213,6212,5254170,6212,7271030
1213,6212,5254170,6212,7271260
1213,6212,5254170,6212,7271260
1213,6212,5254170,6212,7271730
1213,6212,5254170,6212,7272200
1213,6212,5254170,6212,7272200
1213,6212,5254170,6212,7272520
1213,6212,5254170,6212,7272520
1213,6212,5254170,6212,7273330
1213,6212,5254170,6212,7273330
1213,6212,5254170,6212,7274140
1213,6212,5254170,6212,7274370
1213,6212,5254170,6212,7274840
1213,6212,5254170,6212,7274840
1213,6212,5254170,6212,7275650
1213,6212,5254170,6212,7276120
1213,6212,5254170,6212,7276590
1213,6212,5254170,6212,7276590
1213,6212,5254170,6212,7277400
1213,6212,5254330,6212,7277560
1213,6212,5254330,6212,7278030
1213,6212,5254330,6212,7278500
1213,6212,5254330,6212,7278730
1213,6212,5254330,6212,7279050
1213,6212,5254330,6212,7279520
1213,6212,5254330,6212,7279520
1213,6212,5254330,6212,7280330
1213,6212,5254330,6212,7280800
1213,6212,5254330,6212,7281260
