ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
712316.64,20.94,7.6,380400.72,11.18
712585.0,20.96,7.61,380758.38,11.2
712624.98,20.96,7.62,380772.66,11.2
712665.22,20.97,7.63,380700.48,11.2
712666.51,20.97,7.63,380702.07,11.2
712706.75,20.98,7.63,380622.4,11.2
712558.27,20.98,7.64,380743.74,11.21
712409.8,20.98,7.64,380595.36,11.21
712261.33,20.98,7.64,381303.53,11.23
712198.28,20.99,7.64,381194.82,11.23
711966.98,20.99,7.64,380921.5,11.23
711938.8,20.99,7.65,380947.07,11.23
711979.04,21.0,7.65,380871.64,11.23
711830.57,21.0,7.66,380781.77,11.23
711636.5,20.99,7.65,380629.12,11.23
711339.56,21.0,7.66,380611.95,11.24
711191.09,21.0,7.66,380588.37,11.24
711231.32,21.01,7.66,381039.79,11.25
711072.61,21.0,7.66,380881.09,11.25
711072.61,21.0,7.66,380861.05,11.25
711112.85,21.01,7.67,380926.6,11.25
711465.24,21.02,7.68,380907.44,11.26
711750.6,21.03,7.69,380813.18,11.25
711376.77,21.03,7.68,380994.74,11.26
711228.3,21.03,7.68,380864.32,11.26
711228.3,21.03,7.68,380864.32,11.26
711079.83,21.03,7.69,380776.04,11.26
711079.83,21.03,7.69,380776.04,11.26
710931.36,21.03,7.69,381117.98,11.27
710782.89,21.03,7.69,380924.83,11.27
710971.9,21.04,7.7,380822.91,11.27
710498.31,21.05,7.71,381399.48,11.3
710799.04,21.07,7.72,382580.78,11.34
710799.04,21.07,7.72,382580.78,11.34
710650.57,21.07,7.72,382431.61,11.34
710622.39,21.07,7.73,382414.62,11.34
710473.92,21.08,7.73,382322.68,11.34
710535.38,21.08,7.74,381963.84,11.33
710386.91,21.08,7.74,382135.41,11.34
710386.91,21.08,7.74,382135.41,11.34
710122.7,21.08,7.73,381789.85,11.33
709974.23,21.08,7.74,381654.69,11.33
709974.23,21.08,7.74,381611.37,11.33
709974.23,21.08,7.74,381669.33,11.33
709825.76,21.08,7.74,381583.86,11.33
709677.29,21.08,7.74,381556.05,11.34
709698.52,21.08,7.74,382222.4,11.36
709987.75,21.1,7.76,382136.92,11.36
709380.34,21.09,7.74,381524.09,11.34
709442.18,21.09,7.75,381368.18,11.34
709049.13,21.09,7.74,380988.35,11.33
708835.5,21.08,7.74,380798.4,11.32
708807.32,21.09,7.74,380797.11,11.33
708658.85,21.09,7.74,380714.96,11.33
708658.85,21.09,7.74,380714.96,11.33
708510.38,21.09,7.75,380988.62,11.34
708361.91,21.09,7.75,380952.86,11.34
708679.11,21.1,7.76,380873.25,11.34
708868.38,21.11,7.77,381510.15,11.36
708394.79,21.12,7.78,382086.72,11.39
708119.86,21.12,7.77,383566.86,11.44
709507.14,21.16,7.82,384036.69,11.45
709137.14,21.15,7.81,383666.69,11.45
708988.67,21.16,7.81,383550.01,11.44
708988.67,21.16,7.81,383550.01,11.44
708960.5,21.16,7.82,383564.96,11.45
708812.02,21.16,7.82,383470.19,11.45
709097.38,21.17,7.83,383415.38,11.45
708723.55,21.17,7.82,383603.72,11.46
708575.08,21.17,7.82,383489.14,11.46
708099.09,21.16,7.82,382568.29,11.43
707881.64,21.16,7.81,382576.54,11.43
707733.17,21.16,7.81,382497.9,11.44
707605.92,21.16,7.82,382572.39,11.44
707537.94,21.17,7.82,382860.78,11.45
707784.54,21.18,7.83,382972.66,11.46
707675.76,21.17,7.83,382863.88,11.45
707647.59,21.18,7.83,382878.84,11.46
707932.95,21.19,7.85,382789.82,11.46
706865.47,21.21,7.87,382572.04,11.48
707261.85,21.22,7.88,382061.32,11.46
707302.08,21.23,7.89,382003.62,11.47
706928.25,21.22,7.88,382166.49,11.47
707213.61,21.23,7.89,382084.95,11.47
707065.14,21.23,7.89,381974.45,11.47
707065.14,21.23,7.89,381974.45,11.47
707105.37,21.24,7.9,381962.27,11.47
706731.54,21.23,7.89,382520.46,11.49
706771.77,21.24,7.9,382601.18,11.5
706623.3,21.24,7.9,382544.4,11.5
707028.95,21.26,7.91,382566.63,11.5
706880.48,21.26,7.91,382466.19,11.5
706732.01,21.26,7.92,382616.73,11.51
706506.75,21.25,7.91,382482.57,11.51
706358.28,21.26,7.91,382404.89,11.51
706398.51,21.26,7.92,382377.74,11.51
706250.04,21.27,7.92,382758.52,11.52
706101.57,21.27,7.92,382635.91,11.52
706101.57,21.27,7.92,382635.91,11.52
705953.1,21.27,7.93,382685.17,11.53
706358.75,21.28,7.94,382708.52,11.53
706398.98,21.29,7.95,382632.85,11.53
706250.51,21.29,7.95,382553.41,11.53
706102.04,21.29,7.95,382674.6,11.54
706142.27,21.3,7.96,382552.2,11.54
705917.01,21.3,7.95,382767.47,11.55
705920.9,21.3,7.95,382830.68,11.55
705772.43,21.3,7.95,382683.78,11.55
705772.43,21.3,7.95,382683.78,11.55
705623.96,21.3,7.96,383223.58,11.57
705475.48,21.3,7.96,383075.5,11.57
705447.31,21.31,7.96,383101.07,11.57
704853.42,21.32,7.97,383535.4,11.6
704790.62,21.32,7.98,383046.76,11.59
704762.44,21.33,7.98,383072.32,11.59
703694.97,21.35,8.0,382854.55,11.61
703562.54,21.35,8.0,383049.35,11.62
703414.07,21.35,8.01,382925.01,11.62
703265.6,21.35,8.01,383087.97,11.63
703305.84,21.36,8.01,382968.6,11.63
703157.36,21.36,8.02,382864.81,11.63
703008.89,21.36,8.02,383146.28,11.64
702860.42,21.36,8.02,383075.33,11.64
702711.95,21.37,8.02,382976.32,11.64
702683.77,21.37,8.03,382991.28,11.65
702535.3,21.37,8.03,382890.1,11.65
702713.7,21.38,8.04,382994.24,11.65
702713.7,21.38,8.04,382994.24,11.65
702565.23,21.39,8.04,382885.57,11.65
702605.46,21.39,8.05,382821.85,11.66
702890.82,21.4,8.06,382804.71,11.66
702516.99,21.4,8.05,383326.62,11.67
702557.22,21.4,8.06,383426.08,11.68
702408.75,21.4,8.06,383419.87,11.68
702380.57,21.41,8.07,383371.88,11.69
702420.81,21.42,8.07,383295.53,11.69
702272.34,21.42,8.07,383431.23,11.69
702275.07,21.42,8.07,383472.67,11.7
702068.2,21.41,8.07,383369.37,11.69
701919.72,21.42,8.07,383264.69,11.69
701959.96,21.42,8.08,383200.29,11.69
702192.06,21.43,8.09,383597.02,11.71
702043.59,21.43,8.09,383708.8,11.72
701895.12,21.44,8.09,383782.81,11.72
701866.94,21.44,8.1,383797.77,11.73
701718.47,21.44,8.1,383679.91,11.73
701570.0,21.45,8.1,383640.21,11.73
701421.53,21.45,8.1,383780.77,11.74
700354.05,21.47,8.12,383562.99,11.76
700157.27,21.46,8.12,383369.97,11.75
700197.5,21.47,8.13,383207.29,11.75
699130.03,21.49,8.15,382989.51,11.77
699170.26,21.5,8.15,383327.03,11.79
699174.15,21.5,8.15,383344.24,11.79
699025.68,21.5,8.16,383257.19,11.79
697958.2,21.52,8.18,383039.42,11.81
697809.73,21.52,8.18,383086.84,11.81
697809.73,21.52,8.18,383086.84,11.81
698162.13,21.54,8.19,383077.72,11.82
697865.18,21.54,8.2,383091.79,11.82
698150.54,21.55,8.21,383022.46,11.82
698002.07,21.55,8.21,382938.35,11.83
697853.6,21.56,8.21,383228.45,11.84
697705.13,21.56,8.21,383189.27,11.84
697556.66,21.56,8.22,383691.41,11.86
697556.66,21.56,8.22,383597.64,11.86
697556.66,21.56,8.22,383597.64,11.86
697528.48,21.57,8.22,383560.98,11.86
697706.88,21.58,8.23,383475.35,11.86
697747.11,21.58,8.24,383647.14,11.87
697598.64,21.58,8.24,383579.96,11.87
696531.17,21.61,8.26,383362.18,11.89
696589.81,21.61,8.26,383510.47,11.9
696441.34,21.61,8.27,383380.18,11.9
696292.87,21.61,8.27,383738.7,11.91
696292.87,21.61,8.27,383859.31,11.91
696144.4,21.61,8.27,383888.71,11.92
695824.4,21.61,8.26,383568.71,11.91
695571.35,21.6,8.26,383321.88,11.9
695422.88,21.6,8.26,383316.2,11.91
695836.72,21.62,8.27,383310.87,11.91
695876.95,21.62,8.28,383220.91,11.91
695728.48,21.63,8.28,383326.83,11.92
695437.9,21.62,8.28,382997.73,11.91
695478.14,21.63,8.28,382928.2,11.91
695329.67,21.63,8.29,382828.26,11.91
695369.9,21.64,8.29,383183.76,11.92
695602.0,21.65,8.3,383157.79,11.92
695453.53,21.65,8.31,384146.01,11.96
695425.35,21.65,8.31,384160.97,11.96
695276.88,21.66,8.31,384077.53,11.96
695317.11,21.66,8.32,384006.27,11.96
695168.64,21.67,8.32,384075.96,11.97
694806.62,21.66,8.31,383541.76,11.96
694658.15,21.66,8.32,383459.1,11.96
694836.55,21.67,8.33,383454.51,11.96
694837.85,21.67,8.33,383474.2,11.96
694689.38,21.67,8.33,384013.86,11.98
694540.91,21.67,8.33,383900.8,11.98
694701.43,21.68,8.34,383938.62,11.98
693633.96,21.7,8.36,383720.84,12.01
693674.19,21.71,8.37,383641.58,12.01
693525.72,21.71,8.37,383548.03,12.01
693529.74,21.71,8.37,383593.14,12.01
693381.27,21.72,8.37,383682.15,12.02
693232.8,21.72,8.37,383612.91,12.02
693084.33,21.72,8.38,383554.61,12.02
692935.86,21.72,8.38,383531.1,12.02
692787.39,21.72,8.38,383885.76,12.04
692787.39,21.72,8.38,383885.76,12.04
693086.08,21.74,8.4,383889.09,12.04
692937.61,21.74,8.4,383783.37,12.04
692789.14,21.74,8.4,383896.61,12.05
692789.14,21.74,8.4,384093.22,12.05
692640.67,21.75,8.4,383989.4,12.06
692640.67,21.75,8.4,384089.41,12.06
692492.2,21.75,8.4,385289.31,12.1
692790.6,21.76,8.42,385329.78,12.1
693217.39,21.78,8.44,385291.2,12.11
693189.21,21.79,8.44,385243.2,12.11
693189.21,21.79,8.44,385243.2,12.11
692121.73,21.81,8.46,385025.43,12.13
691054.26,21.83,8.49,384807.65,12.16
690426.79,21.82,8.47,384251.05,12.14
690278.31,21.82,8.47,384171.83,12.14
690129.84,21.82,8.48,384281.87,12.15
689981.37,21.82,8.48,384170.73,12.15
690250.6,21.83,8.49,384236.68,12.15
690102.13,21.84,8.49,384165.67,12.16
689953.66,21.84,8.5,384103.07,12.16
689805.19,21.84,8.5,384501.2,12.17
689777.01,21.85,8.5,384526.76,12.18
689817.25,21.85,8.51,384451.34,12.18
689668.77,21.86,8.51,384532.55,12.19
689520.3,21.86,8.52,384455.4,12.19
689371.83,21.86,8.52,384372.89,12.19
688304.36,21.88,8.54,384155.12,12.21
688155.89,21.88,8.54,384098.57,12.22
688196.12,21.89,8.55,384547.17,12.23
688047.65,21.89,8.55,384406.27,12.23
687750.78,21.89,8.54,384171.82,12.23
687750.78,21.89,8.54,384172.68,12.23
687722.6,21.89,8.55,384198.25,12.23
687574.13,21.9,8.55,384073.91,12.23
687574.13,21.9,8.55,384073.91,12.23
687574.13,21.9,8.55,384073.91,12.23
687425.66,21.9,8.55,384030.09,12.23
687465.89,21.9,8.56,384237.55,12.24
687317.42,21.91,8.56,384028.26,12.24
687168.95,21.91,8.57,383987.84,12.24
687031.09,21.91,8.57,384378.8,12.26
687002.91,21.92,8.57,384404.36,12.26
686843.83,21.92,8.58,384150.79,12.26
686847.92,21.92,8.58,384152.65,12.26
686888.15,21.93,8.58,384077.22,12.26
687173.51,21.94,8.6,383995.32,12.26
687025.04,21.94,8.6,384072.05,12.27
686823.24,21.94,8.59,383857.29,12.26
686674.77,21.94,8.6,383784.59,12.26
686677.36,21.94,8.6,383820.52,12.26
686679.96,21.94,8.6,383821.62,12.26
686679.96,21.94,8.6,383821.62,12.26
686912.06,21.95,8.61,384376.31,12.28
686763.59,21.95,8.61,384350.6,12.29
686615.12,21.95,8.61,384547.17,12.3
686615.12,21.95,8.61,384547.17,12.3
686241.29,21.95,8.6,384365.82,12.29
686401.81,21.96,8.61,384403.64,12.3
686253.34,21.96,8.62,384283.42,12.3
686293.57,21.97,8.62,384228.94,12.3
686145.1,21.97,8.63,384356.26,12.31
686430.46,21.98,8.64,384308.58,12.31
685430.46,21.96,8.61,383308.58,12.28
685281.99,21.96,8.61,383298.43,12.28
685727.86,21.98,8.64,384833.34,12.34
686133.51,22.0,8.65,384856.69,12.34
685679.46,21.99,8.64,384271.39,12.32
685305.63,21.98,8.63,384165.82,12.32
684985.63,21.97,8.63,383845.82,12.31
684837.16,21.97,8.63,384021.99,12.32
685122.52,21.99,8.64,383919.92,12.32
684748.69,21.98,8.63,383819.34,12.32
684641.42,21.97,8.63,383712.14,12.32
683573.94,22.0,8.65,383494.36,12.34
683573.94,22.0,8.65,383494.36,12.34
683467.93,22.0,8.66,385770.89,12.42
683467.93,22.0,8.66,385770.89,12.42
683582.16,22.01,8.67,385298.53,12.41
683553.98,22.02,8.67,385298.12,12.41
683553.98,22.02,8.67,385298.12,12.41
683405.51,22.02,8.68,385194.61,12.41
684348.6,22.05,8.71,385582.41,12.43
684200.13,22.05,8.71,385669.85,12.43
684051.66,22.06,8.71,385584.66,12.43
684051.66,22.06,8.71,385584.66,12.43
684320.89,22.07,8.73,385612.29,12.44
684606.25,22.08,8.74,385571.92,12.44
684784.65,22.09,8.75,386423.9,12.47
684636.18,22.1,8.75,386626.46,12.48
684608.0,22.1,8.76,386625.17,12.48
684014.12,22.11,8.77,386549.29,12.5
683529.67,22.1,8.76,385628.29,12.47
683532.26,22.1,8.76,385641.58,12.47
683383.79,22.1,8.76,385581.72,12.47
683235.32,22.11,8.76,385687.04,12.48
683086.85,22.11,8.77,385500.97,12.48
683247.37,22.12,8.78,385538.79,12.48
683098.9,22.12,8.78,385451.11,12.48
683139.14,22.13,8.79,385373.18,12.48
682842.27,22.12,8.78,385104.59,12.48
682693.79,22.12,8.78,385188.05,12.48
682545.32,22.13,8.78,385099.92,12.48
682396.85,22.13,8.79,385052.05,12.49
682437.08,22.14,8.79,385633.37,12.51
682669.19,22.15,8.8,385793.5,12.52
682641.01,22.15,8.81,385793.09,12.52
682492.54,22.16,8.81,385699.58,12.52
682344.07,22.16,8.82,385778.44,12.53
681276.59,22.18,8.84,385560.66,12.55
681128.12,22.18,8.84,385471.68,12.56
680979.65,22.19,8.84,385413.1,12.56
680831.18,22.19,8.85,385499.68,12.56
680624.31,22.18,8.84,385105.45,12.55
680626.9,22.18,8.84,385134.5,12.55
680667.13,22.19,8.85,385211.06,12.56
680518.66,22.19,8.85,385188.37,12.56
680198.66,22.19,8.84,384868.37,12.55
680359.19,22.2,8.85,384906.19,12.56
680210.72,22.2,8.86,384804.33,12.56
679846.89,22.19,8.85,384655.18,12.56
679877.61,22.19,8.85,384680.94,12.56
679589.91,22.18,8.84,384396.46,12.55
679388.11,22.18,8.84,384194.66,12.54
679239.64,22.18,8.84,384255.94,12.55
679525.0,22.2,8.85,384189.21,12.55
679703.4,22.21,8.86,384131.29,12.55
679743.63,22.21,8.87,384089.95,12.55
679595.16,22.22,8.87,385073.35,12.59
679446.69,22.22,8.87,385004.09,12.59
679446.69,22.22,8.87,385004.09,12.59
679418.51,22.22,8.88,384979.45,12.59
679418.51,22.22,8.88,384975.21,12.59
679270.04,22.23,8.88,384873.79,12.59
679121.57,22.23,8.89,384992.73,12.6
678973.1,22.23,8.89,384907.01,12.6
678973.1,22.23,8.89,384907.01,12.6
679013.33,22.24,8.9,384847.24,12.6
678864.86,22.24,8.9,384814.99,12.61
678905.09,22.25,8.9,385284.46,12.63
678756.62,22.25,8.91,385133.01,12.63
678878.51,22.25,8.91,385429.86,12.63
678881.1,22.25,8.91,385458.91,12.64
678852.93,22.26,8.92,385451.65,12.64
678744.22,22.26,8.91,385343.5,12.64
678744.22,22.26,8.91,385343.5,12.64
678542.42,22.25,8.91,385305.4,12.64
678543.72,22.25,8.91,385307.11,12.64
678543.72,22.25,8.91,385307.11,12.64
678395.25,22.26,8.91,385186.81,12.64
678770.39,22.27,8.93,385512.18,12.65
678810.63,22.28,8.93,385312.25,12.65
678495.57,22.27,8.93,385205.66,12.64
678495.57,22.27,8.93,385205.66,12.64
678535.81,22.28,8.93,385150.57,12.65
678821.17,22.29,8.95,386190.63,12.68
678774.41,22.3,8.95,386174.59,12.69
678774.41,22.3,8.95,386161.62,12.68
678738.91,22.3,8.96,386189.52,12.69
678710.74,22.31,8.96,386182.26,12.69
678710.74,22.31,8.96,386168.8,12.69
678750.97,22.32,8.97,386093.65,12.69
678602.5,22.32,8.97,386328.63,12.71
678454.03,22.32,8.98,386254.51,12.71
678723.26,22.33,8.99,386039.01,12.7
678574.79,22.34,8.99,386562.96,12.72
678426.32,22.34,8.99,386436.27,12.72
678466.55,22.35,9.0,386648.38,12.73
678438.37,22.35,9.01,386665.95,12.74
678289.9,22.35,9.01,386585.41,12.74
678330.13,22.36,9.02,386518.68,12.74
678078.88,22.36,9.01,386401.69,12.74
677930.41,22.36,9.01,386473.59,12.75
677970.64,22.37,9.02,386421.03,12.75
678010.88,22.37,9.03,386381.52,12.75
678010.88,22.37,9.03,386381.52,12.75
678296.24,22.39,9.04,386355.22,12.75
678095.84,22.38,9.04,386259.2,12.75
678136.07,22.39,9.04,387392.35,12.79
678107.89,22.39,9.05,387407.3,12.79
677959.42,22.4,9.05,387323.86,12.8
677810.95,22.4,9.06,387249.75,12.8
677810.95,22.4,9.06,387249.75,12.8
677437.12,22.39,9.05,386848.46,12.79
677437.12,22.39,9.05,386848.46,12.79
677288.65,22.39,9.05,386908.37,12.79
677181.24,22.39,9.05,386801.37,12.79
677221.47,22.4,9.05,386718.54,12.79
677515.02,22.41,9.07,387123.79,12.81
677555.25,22.42,9.07,387216.01,12.81
677183.23,22.41,9.07,386741.21,12.8
677034.76,22.41,9.07,387113.46,12.81
677195.29,22.42,9.08,387151.28,12.82
677046.82,22.43,9.08,387019.33,12.82
677087.05,22.43,9.09,386978.47,12.82
676938.58,22.44,9.09,387067.49,12.83
676790.11,22.44,9.09,386989.37,12.83
676790.11,22.44,9.09,387119.79,12.83
676631.41,22.43,9.09,386961.7,12.83
676662.87,22.44,9.1,388238.86,12.88
676662.87,22.44,9.1,388180.43,12.87
676987.42,22.46,9.12,387879.53,12.87
676959.24,22.47,9.12,387905.1,12.87
676810.77,22.47,9.13,387821.97,12.88
676662.3,22.47,9.13,387736.94,12.88
676947.66,22.48,9.14,387978.8,12.89
676338.82,22.47,9.13,387348.43,12.87
676190.35,22.47,9.13,387089.54,12.86
676041.88,22.48,9.13,387441.34,12.88
676082.12,22.48,9.14,387518.46,12.89
675807.19,22.48,9.13,387101.15,12.87
676182.34,22.49,9.15,387924.6,12.9
676154.16,22.5,9.15,387895.45,12.91
675966.75,22.49,9.15,387596.59,12.9
675971.94,22.49,9.15,387711.61,12.9
675971.94,22.49,9.15,387711.61,12.9
675823.47,22.5,9.15,387613.19,12.9
675863.7,22.5,9.16,387852.29,12.91
676149.06,22.52,9.17,387696.61,12.91
676381.16,22.53,9.19,387585.41,12.91
676232.69,22.53,9.19,388148.86,12.93
676084.22,22.53,9.19,388045.93,12.93
675935.75,22.54,9.19,388556.18,12.96
676234.44,22.55,9.21,388559.51,12.96
676274.67,22.56,9.22,388481.76,12.96
675900.84,22.55,9.21,388045.76,12.95
675743.23,22.55,9.2,387886.85,12.94
675783.46,22.55,9.21,387829.65,12.94
675634.99,22.56,9.21,388065.05,12.96
675675.22,22.56,9.22,387909.89,12.95
675677.82,22.56,9.22,387911.0,12.95
675529.35,22.57,9.22,387788.51,12.95
675233.14,22.56,9.22,387582.95,12.95
674233.14,22.53,9.19,386582.95,12.92
674084.67,22.54,9.19,386731.8,12.93
673936.2,22.54,9.2,387320.24,12.95
674096.72,22.55,9.21,387358.05,12.96
673948.25,22.55,9.21,387263.02,12.96
673948.25,22.55,9.21,387263.02,12.96
673799.78,22.56,9.21,387182.32,12.96
673799.78,22.56,9.21,387182.32,12.96
674085.14,22.57,9.22,387305.69,12.97
673936.67,22.57,9.23,387211.04,12.97
673976.9,22.58,9.23,387157.82,12.97
673603.07,22.57,9.23,387139.15,12.97
673454.6,22.57,9.23,387648.57,12.99
673306.13,22.57,9.23,387496.87,12.99
673466.65,22.59,9.24,387534.68,13.0
672466.65,22.56,9.22,386534.68,12.97
672318.18,22.56,9.22,386439.65,12.97
672169.71,22.57,9.22,386357.13,12.97
672021.24,22.57,9.22,386452.89,12.98
671872.77,22.57,9.23,386361.07,12.98
672051.17,22.58,9.24,386317.28,12.98
671902.7,22.58,9.24,386916.78,13.01
672188.06,22.6,9.25,387227.09,13.02
672159.88,22.6,9.26,387219.83,13.02
671789.23,22.59,9.25,386837.64,13.01
671640.76,22.6,9.25,386746.12,13.01
671492.29,22.6,9.26,386702.3,13.02
671532.52,22.61,9.26,386909.77,13.03
671384.05,22.61,9.27,386820.94,13.03
671235.58,22.61,9.27,386740.3,13.03
671467.68,22.63,9.28,387304.32,13.05
671349.93,22.63,9.29,387227.12,13.05
671148.13,22.62,9.28,387058.83,13.05
671148.13,22.62,9.28,387058.83,13.05
671308.66,22.64,9.29,387096.64,13.05
671160.19,22.64,9.29,387008.97,13.05
671011.72,22.64,9.3,386919.09,13.06
670863.24,22.64,9.3,387123.69,13.07
671132.48,22.66,9.31,386950.39,13.06
671172.71,22.66,9.32,386883.6,13.06
671024.24,22.67,9.32,387673.49,13.1
669956.76,22.69,9.35,387455.71,13.12
669808.29,22.69,9.35,387313.36,13.12
669780.11,22.7,9.36,387312.95,13.13
669820.35,22.71,9.37,387229.28,13.13
669671.88,22.71,9.37,387308.54,13.14
669903.98,22.72,9.38,387217.57,13.13
669755.51,22.73,9.38,387160.06,13.14
669607.04,22.73,9.39,387464.67,13.15
669607.04,22.73,9.39,387439.43,13.15
669785.43,22.74,9.4,387577.03,13.16
669636.96,22.74,9.4,387980.44,13.18
669608.79,22.75,9.41,387987.97,13.18
669460.31,22.75,9.41,387858.57,13.18
669460.31,22.75,9.41,387887.7,13.18
669745.67,22.77,9.42,388049.35,13.19
669597.2,22.77,9.43,387928.69,13.19
669637.44,22.78,9.43,387869.39,13.19
669488.97,22.78,9.44,388092.89,13.2
669529.2,22.79,9.44,388266.12,13.21
669380.73,22.79,9.45,388415.24,13.22
669352.55,22.8,9.45,388390.61,13.23
669530.95,22.81,9.46,388292.95,13.23
669382.48,22.81,9.47,388574.95,13.24
669085.61,22.8,9.46,388392.47,13.24
668876.85,22.8,9.45,388196.66,13.23
668728.38,22.8,9.46,387951.37,13.23
667660.9,22.83,9.48,387733.6,13.26
667701.13,22.83,9.49,387654.83,13.26
667500.74,22.83,9.48,387562.11,13.25
667500.74,22.83,9.48,387557.19,13.25
667352.26,22.83,9.49,387541.96,13.26
666988.43,22.82,9.48,387362.51,13.25
666850.58,22.83,9.48,388016.97,13.28
666691.49,22.83,9.48,387828.63,13.28
666852.02,22.84,9.5,387866.44,13.28
666703.55,22.84,9.5,387729.16,13.28
666555.07,22.84,9.5,387897.55,13.29
666406.6,22.85,9.5,387696.66,13.29
666258.13,22.85,9.51,388320.69,13.32
665961.26,22.84,9.5,388034.88,13.31
665834.02,22.85,9.5,388060.14,13.32
665616.72,22.84,9.5,387806.69,13.31
665905.95,22.86,9.51,387766.58,13.31
665877.77,22.87,9.52,387706.53,13.31
665729.3,22.87,9.52,387857.23,13.32
665580.83,22.87,9.53,387782.02,13.32
664974.72,22.86,9.51,387277.03,13.31
664826.25,22.86,9.52,387129.59,13.31
664826.25,22.86,9.52,387132.51,13.31
664677.78,22.86,9.52,387091.85,13.31
664677.78,22.86,9.52,387091.85,13.31
664963.14,22.88,9.53,387570.9,13.33
664857.5,22.88,9.54,387399.64,13.33
664829.33,22.89,9.54,387425.2,13.34
664651.19,22.88,9.54,387648.11,13.35
664653.79,22.88,9.54,387693.7,13.35
663586.31,22.91,9.57,387475.93,13.38
663587.61,22.91,9.57,387493.33,13.38
663290.67,22.92,9.57,387471.75,13.39
663576.03,22.93,9.59,387397.13,13.39
663576.03,22.93,9.59,387525.72,13.39
663526.29,22.93,9.59,387347.18,13.39
663506.33,22.94,9.6,389426.18,13.47
663347.62,22.94,9.59,389272.83,13.46
664572.83,22.99,9.64,389482.07,13.47
664409.87,22.99,9.64,388988.09,13.46
664823.71,23.0,9.66,388982.76,13.46
664675.24,23.01,9.66,388889.25,13.46
664715.47,23.01,9.67,388856.47,13.46
664567.0,23.02,9.67,389093.94,13.48
664270.13,23.01,9.67,388694.62,13.46
664270.13,23.01,9.67,388694.62,13.46
664448.53,23.02,9.68,388659.96,13.47
664076.51,23.01,9.67,388557.56,13.46
663928.04,23.01,9.67,389380.18,13.5
663978.89,23.02,9.68,389195.54,13.5
663714.24,23.02,9.67,388510.87,13.47
663537.59,23.03,9.68,388584.88,13.48
663346.29,23.03,9.68,388923.91,13.5
663197.81,23.03,9.69,388853.88,13.5
663049.34,23.03,9.69,388748.65,13.5
662900.87,23.04,9.69,388681.86,13.51
662752.4,23.04,9.7,388861.56,13.52
662646.77,23.04,9.7,388726.64,13.52
662455.46,23.04,9.7,388632.12,13.52
662861.11,23.06,9.72,388654.35,13.52
662712.64,23.07,9.72,388539.39,13.52
662348.81,23.06,9.71,388657.35,13.53
662389.04,23.06,9.72,388568.46,13.53
662429.27,23.07,9.73,388511.02,13.53
662280.8,23.08,9.73,388587.45,13.54
662122.1,23.07,9.73,388434.1,13.53
661973.63,23.07,9.73,388338.96,13.54
661825.16,23.08,9.73,388842.55,13.56
661676.69,23.08,9.74,388685.03,13.56
661648.51,23.09,9.74,388699.99,13.56
661933.87,23.1,9.76,388606.82,13.56
661936.46,23.1,9.76,388632.78,13.56
661787.99,23.1,9.76,388576.36,13.57
661639.52,23.11,9.76,388745.36,13.58
661491.05,23.11,9.77,388579.19,13.57
661531.28,23.12,9.77,388534.11,13.58
661157.45,23.11,9.76,388609.49,13.58
661157.45,23.11,9.76,388609.49,13.58
661019.59,23.11,9.77,388961.02,13.6
661302.52,23.12,9.78,389084.86,13.61
660931.8,23.12,9.77,388813.21,13.6
661321.33,23.13,9.79,388795.08,13.6
661172.86,23.14,9.79,388692.42,13.6
661458.22,23.15,9.81,388890.0,13.61
661309.75,23.15,9.81,388741.09,13.61
661349.98,23.16,9.82,388666.44,13.61
661201.51,23.16,9.82,389203.19,13.63
661053.04,23.17,9.82,389133.67,13.64
660904.57,23.17,9.83,389439.89,13.65
660797.16,23.17,9.82,389330.98,13.65
660797.16,23.17,9.82,389330.98,13.65
660768.98,23.17,9.83,389345.94,13.65
660620.51,23.18,9.83,389247.54,13.66
660472.04,23.18,9.84,389188.38,13.66
660512.27,23.19,9.84,389318.09,13.67
659444.8,23.22,9.87,389110.35,13.7
659485.03,23.22,9.88,388988.93,13.7
659336.56,23.23,9.88,388941.25,13.7
658962.73,23.22,9.87,388774.38,13.7
658814.26,23.22,9.88,389245.27,13.72
658814.26,23.22,9.88,389218.69,13.72
658992.65,23.23,9.89,389353.85,13.73
658964.48,23.24,9.9,389324.71,13.73
658676.77,23.23,9.89,389015.65,13.72
658626.77,23.23,9.89,388965.65,13.72
658912.13,23.24,9.9,388875.2,13.72
658763.66,23.25,9.9,389147.83,13.73
658803.9,23.26,9.91,388950.65,13.73
