ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
712576.84,94.91,89.74,707152.32,94.19
712576.84,94.91,89.74,707152.32,94.19
712576.84,94.91,89.74,707152.32,94.19
712576.84,94.91,89.74,707152.32,94.19
712576.84,94.91,89.74,707152.32,94.19
712214.39,94.93,89.75,706770.95,94.2
712082.67,94.94,89.76,706708.29,94.22
712082.67,94.94,89.76,706708.29,94.22
712082.67,94.94,89.76,706708.29,94.22
712082.67,94.94,89.76,706708.29,94.22
711636.63,94.96,89.79,706147.07,94.23
711636.63,94.96,89.79,706147.07,94.23
711355.39,94.98,89.81,705739.64,94.23
711191.29,95.0,89.83,705675.26,94.26
711191.29,95.0,89.83,705675.26,94.26
711191.29,95.0,89.83,705675.26,94.26
710894.59,95.02,89.85,705295.95,94.27
710894.59,95.02,89.85,705295.95,94.27
710894.59,95.02,89.85,705295.95,94.27
710894.59,95.02,89.85,705295.95,94.27
710442.64,95.04,89.87,704765.86,94.28
710442.64,95.04,89.87,704765.86,94.28
710080.2,95.05,89.88,704380.07,94.29
710080.2,95.05,89.88,704380.07,94.29
710080.2,95.05,89.88,704380.07,94.29
710080.2,95.05,89.88,704380.07,94.29
709783.52,95.06,89.89,704050.05,94.29
709538.29,95.07,89.9,703769.07,94.3
709538.29,95.07,89.9,703769.07,94.3
709538.29,95.07,89.9,703769.07,94.3
709538.29,95.07,89.9,703769.07,94.3
709538.29,95.07,89.9,703769.07,94.3
709322.3,95.08,89.91,703526.52,94.3
709154.79,95.09,89.91,703325.88,94.3
709154.79,95.09,89.91,703325.88,94.3
709154.79,95.09,89.91,703325.88,94.3
709154.79,95.09,89.91,703325.88,94.3
709154.79,95.09,89.91,703325.88,94.3
709154.79,95.09,89.91,703325.88,94.3
708804.38,95.1,89.93,703349.93,94.37
708804.38,95.1,89.93,703349.93,94.37
708495.49,95.12,89.94,702942.66,94.37
708495.49,95.12,89.94,702942.66,94.37
708495.49,95.12,89.94,702942.66,94.37
708495.49,95.12,89.94,702942.66,94.37
708133.05,95.13,89.96,702720.9,94.4
708133.05,95.13,89.96,702720.9,94.4
708133.05,95.13,89.96,702720.9,94.4
707768.58,95.14,89.97,702340.12,94.41
707768.58,95.14,89.97,702340.12,94.41
707768.58,95.14,89.97,702340.12,94.41
707768.58,95.14,89.97,702340.12,94.41
707406.14,95.15,89.98,701816.77,94.4
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
707234.43,95.17,90.0,701624.68,94.41
706842.88,95.17,90.0,701191.85,94.41
706567.6,95.18,90.01,700892.68,94.41
706567.6,95.18,90.01,700892.68,94.41
706567.6,95.18,90.01,700892.68,94.41
706567.6,95.18,90.01,700892.68,94.41
706277.79,95.18,90.01,700623.85,94.42
705976.24,95.2,90.03,700361.88,94.44
705613.79,95.21,90.04,700057.12,94.46
705253.38,95.22,90.05,699704.72,94.47
705253.38,95.22,90.05,699704.72,94.47
705253.38,95.22,90.05,699704.72,94.47
705253.38,95.22,90.05,699704.72,94.47
704838.28,95.24,90.07,699010.35,94.45
704388.9,95.26,90.09,698801.19,94.51
704388.9,95.26,90.09,698801.19,94.51
704388.9,95.26,90.09,698801.19,94.51
704388.9,95.26,90.09,698801.19,94.51
704388.9,95.26,90.09,698801.19,94.51
704388.9,95.26,90.09,698801.19,94.51
703913.81,95.28,90.11,698361.27,94.53
703913.81,95.28,90.11,698361.27,94.53
703913.81,95.28,90.11,698361.27,94.53
703538.71,95.3,90.13,698260.01,94.59
703334.58,95.31,90.13,698035.33,94.59
703003.18,95.31,90.14,697684.7,94.59
703003.18,95.31,90.14,697684.7,94.59
703003.18,95.31,90.14,697684.7,94.59
702650.73,95.32,90.15,697290.48,94.59
702568.59,95.33,90.16,697337.04,94.62
702568.59,95.33,90.16,697337.04,94.62
702568.59,95.33,90.16,697337.04,94.62
702216.15,95.34,90.17,697096.56,94.65
702216.15,95.34,90.17,697096.56,94.65
702216.15,95.34,90.17,697096.56,94.65
702216.15,95.34,90.17,697096.56,94.65
702216.15,95.34,90.17,697096.56,94.65
702015.85,95.35,90.17,696907.57,94.65
702015.85,95.35,90.17,696907.57,94.65
702015.85,95.35,90.17,696907.57,94.65
702015.85,95.35,90.17,696907.57,94.65
702015.85,95.35,90.17,696907.57,94.65
701663.41,95.36,90.18,696541.42,94.66
701627.25,95.37,90.19,696517.05,94.67
701627.25,95.37,90.19,696517.05,94.67
701627.25,95.37,90.19,696517.05,94.67
701627.25,95.37,90.19,696517.05,94.67
701264.81,95.38,90.21,696087.47,94.67
701264.81,95.38,90.21,696087.47,94.67
701264.81,95.38,90.21,696087.47,94.67
701264.81,95.38,90.21,696087.47,94.67
701169.45,95.39,90.22,695914.24,94.68
701169.45,95.39,90.22,695914.24,94.68
701010.9,95.39,90.22,695765.52,94.68
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695253.56,94.67
700648.46,95.41,90.23,695243.27,94.67
700648.46,95.41,90.23,695243.27,94.67
700286.02,95.42,90.24,694908.24,94.68
700286.02,95.42,90.24,695205.37,94.72
700286.02,95.42,90.24,695205.37,94.72
700286.02,95.42,90.24,695186.11,94.72
700286.02,95.42,90.24,695186.11,94.72
700286.02,95.42,90.24,695186.11,94.72
700286.02,95.42,90.24,695186.11,94.72
700286.02,95.42,90.24,695186.11,94.72
699989.32,95.44,90.27,694835.3,94.74
699989.32,95.44,90.27,694835.3,94.74
699989.32,95.44,90.27,694835.3,94.74
699989.32,95.44,90.27,694835.3,94.74
699989.32,95.44,90.27,694835.3,94.74
699599.27,95.45,90.27,694484.12,94.75
699250.46,95.46,90.29,694105.51,94.76
699141.91,95.46,90.29,694010.69,94.76
699141.91,95.46,90.29,694010.69,94.76
699141.91,95.46,90.29,694010.69,94.76
699141.91,95.46,90.29,694010.69,94.76
699141.91,95.46,90.29,694010.69,94.76
698781.5,95.47,90.3,693623.74,94.77
698294.74,95.48,90.3,693152.79,94.77
698294.74,95.48,90.3,693152.79,94.77
697942.3,95.49,90.32,692781.42,94.78
697942.3,95.49,90.32,692781.42,94.78
697655.21,95.49,90.32,692479.21,94.78
697655.21,95.49,90.32,692479.21,94.78
697655.21,95.49,90.32,692479.21,94.78
697655.21,95.49,90.32,692479.21,94.78
697331.08,95.49,90.32,692148.79,94.78
697331.08,95.49,90.32,692148.79,94.78
697331.08,95.49,90.32,692170.9,94.79
697201.07,95.5,90.33,692025.56,94.8
697201.07,95.5,90.33,692025.56,94.8
697201.07,95.5,90.33,692025.56,94.8
697201.07,95.5,90.33,692025.56,94.8
697201.07,95.5,90.33,692025.56,94.8
697201.07,95.5,90.33,692025.56,94.8
697201.07,95.5,90.33,692025.56,94.8
696929.52,95.53,90.35,691852.88,94.83
696929.52,95.53,90.35,691852.88,94.83
696929.52,95.53,90.35,691852.88,94.83
696929.52,95.53,90.35,691852.88,94.83
696929.52,95.53,90.35,691852.88,94.83
696731.06,95.53,90.36,691629.76,94.83
696731.06,95.53,90.36,691629.76,94.83
696517.02,95.54,90.37,691442.52,94.85
696517.02,95.54,90.37,691442.52,94.85
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
696154.57,95.55,90.38,691107.5,94.86
695794.16,95.57,90.39,690965.76,94.9
695794.16,95.57,90.39,690965.76,94.9
695794.16,95.57,90.39,690965.76,94.9
695636.09,95.59,90.41,691136.3,94.97
695636.09,95.59,90.41,691136.3,94.97
695636.09,95.59,90.41,691136.3,94.97
695504.36,95.6,90.43,691016.47,94.98
695207.66,95.62,90.45,690543.17,94.98
695207.66,95.62,90.45,690543.17,94.98
694845.22,95.63,90.46,690193.5,94.99
694482.78,95.64,90.47,689858.47,95.01
694198.9,95.65,90.47,689737.24,95.03
694198.9,95.65,90.47,689737.24,95.03
694198.9,95.65,90.47,689737.24,95.03
693834.43,95.66,90.49,689334.32,95.04
693471.99,95.67,90.5,689045.0,95.06
693471.99,95.67,90.5,689045.0,95.06
693471.99,95.67,90.5,689045.0,95.06
693471.99,95.67,90.5,689045.0,95.06
693471.99,95.67,90.5,689045.0,95.06
693471.99,95.67,90.5,689045.0,95.06
693471.99,95.67,90.5,689045.0,95.06
693471.99,95.67,90.5,689045.0,95.06
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
693257.94,95.68,90.51,688977.64,95.09
692895.5,95.7,90.52,688583.04,95.1
692895.5,95.7,90.52,688583.04,95.1
692895.5,95.7,90.52,688583.04,95.1
692895.5,95.7,90.52,688583.04,95.1
692693.03,95.71,90.54,688471.8,95.13
692593.39,95.83,90.66,688924.51,95.32
692593.39,95.83,90.66,688924.51,95.32
692593.39,95.83,90.66,688924.51,95.32
692425.35,95.85,90.68,688779.84,95.34
692425.35,95.85,90.68,688779.84,95.34
692425.35,95.85,90.68,688779.84,95.34
691950.25,95.87,90.7,688409.62,95.38
691475.15,95.89,90.72,687856.94,95.39
691475.15,95.89,90.72,687856.94,95.39
691181.02,95.89,90.72,687637.95,95.4
691181.02,95.89,90.72,687637.95,95.4
691181.02,95.89,90.72,687637.95,95.4
691181.02,95.89,90.72,687637.95,95.4
691034.99,95.91,90.74,687730.91,95.45
690964.19,95.93,90.76,687611.31,95.47
690964.19,95.93,90.76,687611.31,95.47
690964.19,95.93,90.76,687611.31,95.47
690964.19,95.93,90.76,687611.31,95.47
690964.19,95.93,90.76,687611.31,95.47
690964.19,95.93,90.76,687611.31,95.47
690514.81,95.96,90.78,687138.95,95.49
690514.81,95.96,90.78,687138.95,95.49
690233.57,95.98,90.81,687015.2,95.53
689899.9,96.0,90.82,686835.99,95.57
689899.9,96.0,90.82,686835.99,95.57
689480.08,96.02,90.84,686441.33,95.59
689480.08,96.02,90.84,686441.33,95.59
689480.08,96.02,90.84,686441.33,95.59
689480.08,96.02,90.84,686441.33,95.59
689117.64,96.03,90.86,686047.38,95.6
688665.69,96.05,90.88,685582.79,95.62
688665.69,96.05,90.88,685582.79,95.62
688303.25,96.07,90.89,685361.44,95.66
688088.84,96.1,90.93,684962.08,95.66
688088.84,96.1,90.93,684962.08,95.66
688088.84,96.1,90.93,684962.08,95.66
688088.84,96.1,90.93,684962.08,95.66
687798.84,96.1,90.93,684672.08,95.66
687798.84,96.1,90.93,684672.08,95.66
687798.84,96.1,90.93,684672.08,95.66
687798.84,96.1,90.93,684672.08,95.66
687798.84,96.1,90.93,684672.08,95.66
687798.84,96.1,90.93,684672.08,95.66
687798.84,96.1,90.93,684672.08,95.66
687504.71,96.1,90.93,684344.58,95.66
687504.71,96.1,90.93,684344.58,95.66
687504.71,96.1,90.93,684344.58,95.66
687504.71,96.1,90.93,684344.58,95.66
687504.71,96.1,90.93,684344.58,95.66
687504.71,96.1,90.93,684344.58,95.66
687086.19,96.11,90.94,683923.32,95.67
687086.19,96.11,90.94,683923.32,95.67
686723.75,96.13,90.95,683762.59,95.71
686723.75,96.13,90.95,683762.59,95.71
686539.11,96.16,90.99,683437.08,95.73
686089.5,96.18,91.0,682918.29,95.73
686089.5,96.18,91.0,682918.29,95.73
686089.5,96.18,91.0,682918.29,95.73
685802.42,96.18,91.01,682625.3,95.73
685802.42,96.18,91.01,682625.3,95.73
685802.42,96.18,91.01,682625.3,95.73
685802.42,96.18,91.01,682625.3,95.73
685802.42,96.18,91.01,682625.3,95.73
685802.42,96.18,91.01,682625.3,95.73
685598.28,96.18,91.01,682419.02,95.74
685598.28,96.18,91.01,682419.02,95.74
685598.28,96.18,91.01,682419.02,95.74
685598.28,96.18,91.01,682419.02,95.74
685598.28,96.18,91.01,682419.02,95.74
685235.84,96.19,91.02,682218.19,95.77
684760.74,96.21,91.04,681742.92,95.79
684760.74,96.21,91.04,681742.92,95.79
684760.74,96.21,91.04,681742.92,95.79
684554.4,96.22,91.04,681535.95,95.79
684554.4,96.22,91.04,681535.95,95.79
684554.4,96.22,91.04,681535.95,95.79
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
684215.31,96.23,91.06,681116.28,95.8
683852.87,96.24,91.07,680884.05,95.83
683852.87,96.24,91.07,680884.05,95.83
683852.87,96.24,91.07,680884.05,95.83
683852.87,96.24,91.07,680884.05,95.83
683852.87,96.24,91.07,680884.05,95.83
683852.87,96.24,91.07,680884.05,95.83
683852.87,96.24,91.07,680884.05,95.83
683382.24,96.27,91.09,680619.93,95.88
683382.24,96.27,91.09,680619.93,95.88
683382.24,96.27,91.09,680619.93,95.88
683178.1,96.27,91.1,680377.06,95.87
683178.1,96.27,91.1,680377.06,95.87
683178.1,96.27,91.1,680377.06,95.87
683178.1,96.27,91.1,680377.06,95.87
683178.1,96.27,91.1,680377.06,95.87
683178.1,96.27,91.1,680377.06,95.87
682815.66,96.28,91.11,680003.73,95.88
682453.22,96.29,91.12,679616.58,95.89
682453.22,96.29,91.12,679616.58,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
682090.78,96.31,91.13,679106.81,95.89
681728.34,96.32,91.15,678794.7,95.9
681266.1,96.34,91.17,678570.53,95.96
681266.1,96.34,91.17,678570.53,95.96
681266.1,96.34,91.17,678570.53,95.96
681266.1,96.34,91.17,678570.53,95.96
681266.1,96.34,91.17,678570.53,95.96
681266.1,96.34,91.17,678570.53,95.96
681266.1,96.34,91.17,678570.53,95.96
681266.1,96.34,91.17,678582.91,95.96
680974.06,96.37,91.19,678382.02,96.0
680974.06,96.37,91.19,678382.02,96.0
680974.06,96.37,91.19,678382.02,96.0
680974.06,96.37,91.19,678382.02,96.0
680974.06,96.37,91.19,678382.02,96.0
680611.62,96.38,91.21,677967.71,96.0
680611.62,96.38,91.21,677967.71,96.0
680611.62,96.38,91.21,677967.71,96.0
680611.62,96.38,91.21,677967.71,96.0
680611.62,96.38,91.21,677967.71,96.0
680611.62,96.38,91.21,677967.71,96.0
680611.62,96.38,91.21,677967.71,96.0
680250.63,96.39,91.22,677663.87,96.02
680250.63,96.39,91.22,677663.87,96.02
680120.82,96.39,91.22,677545.93,96.03
680120.82,96.39,91.22,677545.93,96.03
680120.82,96.39,91.22,677533.77,96.03
680120.82,96.39,91.22,677533.77,96.03
680120.82,96.39,91.22,677533.77,96.03
680120.82,96.39,91.22,677533.77,96.03
680120.82,96.39,91.22,677533.77,96.03
679924.47,96.4,91.22,677390.72,96.04
679924.47,96.4,91.22,677390.72,96.04
679924.47,96.4,91.22,677390.72,96.04
679685.75,96.43,91.25,677207.43,96.08
679685.75,96.43,91.25,677207.43,96.08
679685.75,96.43,91.25,677207.43,96.08
679685.75,96.43,91.25,677207.43,96.08
679685.75,96.43,91.25,677207.43,96.08
679685.75,96.43,91.25,677207.43,96.08
679233.8,96.45,91.28,676857.2,96.11
679233.8,96.45,91.28,676857.2,96.11
678784.42,96.48,91.3,676195.52,96.11
678490.29,96.48,91.31,675889.88,96.11
678490.29,96.48,91.31,675889.88,96.11
678490.29,96.48,91.31,675889.88,96.11
678490.29,96.48,91.31,675889.88,96.11
678490.29,96.48,91.31,675889.88,96.11
678127.85,96.49,91.32,675525.61,96.12
678127.85,96.49,91.32,675525.61,96.12
678127.85,96.49,91.32,675525.61,96.12
678127.85,96.49,91.32,675525.61,96.12
678127.85,96.49,91.32,675525.61,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677910.86,96.49,91.32,675321.19,96.12
677571.78,96.51,91.33,674977.12,96.14
677571.78,96.51,91.33,674977.12,96.14
677319.67,96.52,91.35,674739.31,96.15
677161.66,96.53,91.36,674536.48,96.16
677003.11,96.53,91.36,674393.69,96.16
676796.86,96.53,91.36,674190.89,96.16
676796.86,96.53,91.36,674190.89,96.16
676796.86,96.53,91.36,674190.89,96.16
676796.86,96.53,91.36,674190.89,96.16
676796.86,96.53,91.36,674190.89,96.16
676796.86,96.53,91.36,674190.89,96.16
676796.86,96.53,91.36,674190.89,96.16
676796.86,96.53,91.36,674190.89,96.16
676434.42,96.55,91.37,673917.15,96.19
676434.42,96.55,91.37,673917.15,96.19
676074.01,96.56,91.39,673622.73,96.21
676074.01,96.56,91.39,673622.73,96.21
676074.01,96.56,91.39,673622.73,96.21
675690.16,96.57,91.39,673201.74,96.21
675690.16,96.57,91.39,673201.74,96.21
675698.5,96.57,91.4,673173.7,96.21
675698.5,96.57,91.4,673173.7,96.21
675698.5,96.57,91.4,673173.7,96.21
675486.53,96.58,91.41,672884.92,96.21
675081.84,96.61,91.44,672643.42,96.27
675081.84,96.61,91.44,672658.31,96.27
675081.84,96.61,91.44,672658.31,96.27
674719.4,96.63,91.45,672369.35,96.29
674670.85,96.63,91.45,672320.93,96.29
674670.85,96.63,91.45,672320.93,96.29
674421.5,96.66,91.48,671927.41,96.3
674421.5,96.66,91.48,671927.41,96.3
673980.76,96.68,91.51,671411.57,96.31
673980.76,96.68,91.51,671411.57,96.31
673628.32,96.7,91.52,671006.72,96.32
673628.32,96.7,91.52,671006.72,96.32
673628.32,96.7,91.52,671006.72,96.32
673153.22,96.72,91.55,670472.95,96.33
673153.22,96.72,91.55,670441.63,96.33
673153.22,96.72,91.55,670441.63,96.33
672866.13,96.72,91.55,670257.88,96.35
672866.13,96.72,91.55,670257.88,96.35
672866.13,96.72,91.55,670257.88,96.35
672866.13,96.72,91.55,670257.88,96.35
672866.13,96.72,91.55,670257.88,96.35
672513.69,96.74,91.56,669765.36,96.34
672513.69,96.74,91.56,669765.36,96.34
672513.69,96.74,91.56,669765.36,96.34
672513.69,96.74,91.56,669765.36,96.34
672513.69,96.74,91.56,669765.36,96.34
672117.38,96.75,91.57,669308.63,96.34
672117.38,96.75,91.57,669308.63,96.34
672117.38,96.75,91.57,669308.63,96.34
672117.38,96.75,91.57,669325.42,96.34
672117.38,96.75,91.57,669325.42,96.34
672117.38,96.75,91.57,669325.42,96.34
672117.38,96.75,91.57,669325.42,96.34
671766.97,96.76,91.59,669050.53,96.37
671766.97,96.76,91.59,669050.53,96.37
671404.53,96.77,91.6,668688.51,96.38
671245.98,96.77,91.6,668532.31,96.38
670978.34,96.8,91.63,668225.06,96.4
670978.34,96.8,91.63,668225.06,96.4
670588.28,96.81,91.64,667827.77,96.41
670588.28,96.81,91.64,667827.77,96.41
670588.28,96.81,91.64,667827.77,96.41
670233.32,96.83,91.66,667563.44,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670233.32,96.83,91.66,667546.65,96.45
670018.65,96.85,91.67,667347.42,96.46
669566.7,96.87,91.7,666717.88,96.46
669566.7,96.87,91.7,666717.88,96.46
669566.7,96.87,91.7,666717.88,96.46
669566.7,96.87,91.7,666717.88,96.46
669282.83,96.88,91.7,666737.94,96.51
669282.83,96.88,91.7,666737.94,96.51
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668930.38,96.89,91.72,666200.81,96.49
668567.94,96.9,91.73,665657.97,96.48
668567.94,96.9,91.73,665657.97,96.48
668567.94,96.9,91.73,665657.97,96.48
668567.94,96.9,91.73,665657.97,96.48
668567.94,96.9,91.73,665657.97,96.48
668567.94,96.9,91.73,665657.97,96.48
668476.81,96.91,91.73,665592.95,96.49
668476.81,96.91,91.73,665592.95,96.49
668476.81,96.91,91.73,665580.63,96.49
668116.4,96.92,91.75,665296.67,96.51
667873.29,96.93,91.76,665089.51,96.53
667791.15,96.94,91.77,665015.76,96.54
667791.15,96.94,91.77,665015.76,96.54
667366.19,96.96,91.78,664496.98,96.54
667003.74,96.97,91.8,664161.95,96.56
667003.74,96.97,91.8,664161.95,96.56
667003.74,96.97,91.8,664161.95,96.56
667003.74,96.97,91.8,664161.95,96.56
667003.74,96.97,91.8,664161.95,96.56
667003.74,96.97,91.8,664161.95,96.56
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666709.61,96.97,91.8,663836.88,96.55
666627.47,96.98,91.81,663720.21,96.56
666627.47,96.98,91.81,663720.21,96.56
666627.47,96.98,91.81,663720.21,96.56
666627.47,96.98,91.81,663720.21,96.56
666627.47,96.98,91.81,663720.21,96.56
666433.34,96.99,91.81,663453.4,96.55
666149.46,96.99,91.82,663160.15,96.55
666149.46,96.99,91.82,663160.15,96.55
666149.46,96.99,91.82,663160.15,96.55
666149.46,96.99,91.82,663160.15,96.55
665762.45,97.0,91.83,662745.55,96.56
665400.01,97.01,91.84,662520.14,96.59
665400.01,97.01,91.84,662520.14,96.59
664400.01,97.01,91.84,661520.14,96.59
664291.46,97.01,91.84,661410.15,96.59
663929.02,97.02,91.85,660780.19,96.56
663929.02,97.02,91.85,660780.19,96.56
663929.02,97.02,91.85,660780.19,96.56
663929.02,97.02,91.85,660793.84,96.56
663929.02,97.02,91.85,660793.84,96.56
663645.14,97.03,91.85,660497.27,96.57
663645.14,97.03,91.85,660497.27,96.57
663645.14,97.03,91.85,660497.27,96.57
663645.14,97.03,91.85,660497.27,96.57
663682.71,97.03,91.86,660521.38,96.57
663320.27,97.04,91.87,660134.9,96.58
663320.27,97.04,91.87,660134.9,96.58
663320.27,97.04,91.87,660134.9,96.58
663320.27,97.04,91.87,660134.9,96.58
663024.03,97.05,91.87,659831.92,96.58
663024.03,97.05,91.87,659831.92,96.58
662661.59,97.06,91.89,659436.93,96.59
662661.59,97.06,91.89,659436.93,96.59
662371.29,97.06,91.89,659131.76,96.59
662371.29,97.06,91.89,659131.76,96.59
662371.29,97.06,91.89,659131.76,96.59
662371.29,97.06,91.89,659131.76,96.59
662371.29,97.06,91.89,659131.76,96.59
662262.74,97.06,91.89,659033.04,96.59
662262.74,97.06,91.89,659033.04,96.59
661900.3,97.08,91.9,658697.89,96.61
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661541.42,97.09,91.92,658413.96,96.63
661551.22,97.09,91.92,658420.6,96.63
661551.22,97.09,91.92,658420.6,96.63
661551.22,97.09,91.92,658420.6,96.63
661551.22,97.09,91.92,658420.6,96.63
661551.22,97.09,91.92,658420.6,96.63
661551.22,97.09,91.92,658413.15,96.63
661551.22,97.09,91.92,658413.15,96.63
661188.78,97.11,91.93,658177.9,96.66
661188.78,97.11,91.93,658177.9,96.66
661188.78,97.11,91.93,658177.9,96.66
661188.78,97.11,91.93,658177.9,96.66
661188.78,97.11,91.93,658177.9,96.66
661188.78,97.11,91.93,658177.9,96.66
660724.48,97.12,91.94,657740.58,96.68
660465.39,97.12,91.95,657500.49,96.69
660465.39,97.12,91.95,657500.49,96.69
660465.39,97.12,91.95,657500.49,96.69
660465.39,97.12,91.95,657500.49,96.69
660465.39,97.12,91.95,657500.49,96.69
660465.39,97.12,91.95,657500.49,96.69
660090.77,97.14,91.96,657111.72,96.7
660090.77,97.14,91.96,657111.72,96.7
660090.77,97.14,91.96,657111.72,96.7
660090.77,97.14,91.96,657111.72,96.7
660090.77,97.14,91.96,657091.4,96.7
