ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1185,6091,2869590,6212,2869590
1185,6091,2870590,6212,2870590
1185,6091,2871590,6212,2871590
1185,6091,2872590,6212,2872590
1185,6091,2873590,6212,2873590
1185,6091,2874590,6212,2874590
1185,6091,2875400,6212,2875400
1185,6091,2876210,6212,2876210
1185,6091,2877020,6212,2877020
1185,6091,2878020,6212,2878020
1185,6091,2878830,6212,2878830
1185,6091,2879830,6212,2879830
1185,6091,2880200,6212,2880200
1185,6091,2880680,6212,2880680
1185,6091,2881680,6212,2881680
1185,6091,2882680,6212,2882680
1185,6091,2882680,6212,2882680
1185,6091,2883680,6212,2883680
1185,6091,2884680,6212,2884680
1185,6091,2885680,6212,2885680
1185,6091,2886680,6212,2886680
1185,6091,2887680,6212,2887680
1185,6091,2888150,6212,2888150
1186,6093,2888620,6212,2888620
1186,6093,2889270,6212,2889270
1186,6093,2890270,6212,2890270
1186,6093,2891080,6212,2891080
1186,6093,2892080,6212,2892080
1186,6093,2892400,6212,2892400
1186,6093,2892870,6212,2892870
1186,6093,2893870,6212,2893870
1186,6093,2894870,6212,2894870
1186,6093,2895870,6212,2895870
1186,6093,2896520,6212,2896520
1186,6093,2897520,6212,2897520
1186,6093,2898520,6212,2898520
1186,6093,2898990,6212,2898990
1186,6093,2899990,6212,2899990
1186,6093,2900990,6212,2900990
1186,6093,2901990,6212,2901990
1186,6093,2902990,6212,2902990
1186,6093,2903990,6212,2903990
1186,6093,2904990,6212,2904990
1186,6093,2905990,6212,2905990
1186,6093,2906460,6212,2906460
1186,6093,2907460,6212,2907460
1186,6093,2907830,6212,2907830
1186,6093,2908830,6212,2908830
1186,6093,2909050,6212,2909050
1186,6093,2909270,6212,2909270
1186,6093,2910270,6212,2910270
1186,6093,2911270,6212,2911270
1186,6093,2912080,6212,2912080
1186,6093,2912550,6212,2912550
1187,6101,2920550,6212,2920550
1187,6101,2921550,6212,2921550
1187,6101,2922550,6212,2922550
1187,6101,2923550,6212,2923550
1187,6101,2924550,6212,2924550
1188,6109,2932550,6212,2932550
1188,6109,2932550,6212,2932550
1188,6109,2933550,6212,2933550
1188,6109,2933550,6212,2933550
1188,6109,2934550,6212,2934550
1188,6109,2935200,6212,2935200
1188,6109,2936010,6212,2936010
1188,6109,2936820,6212,2936820
1188,6109,2937820,6212,2937820
1188,6109,2938820,6212,2938820
1188,6109,2939820,6212,2939820
1189,6111,2940190,6212,2940190
1189,6111,2940420,6212,2940420
1189,6111,2941420,6212,2941420
1189,6111,2942420,6212,2942420
1189,6111,2943230,6212,2943230
1189,6111,2944040,6212,2944040
1189,6111,2945040,6212,2945040
1189,6111,2946040,6212,2946040
1189,6111,2947040,6212,2947040
1189,6111,2947360,6212,2947360
1189,6111,2948360,6212,2948360
1189,6111,2948910,6212,2948910
1189,6111,2949910,6212,2949910
1189,6111,2950910,6212,2950910
1189,6111,2951500,6212,2951500
1189,6111,2952500,6212,2952500
1189,6111,2953500,6212,2953500
1189,6111,2954500,6212,2954500
1189,6111,2955500,6212,2955500
1189,6111,2956500,6212,2956500
1189,6111,2957310,6212,2957310
1189,6111,2958120,6212,2958120
1189,6111,2959120,6212,2959120
1189,6111,2960120,6212,2960120
1189,6111,2960590,6212,2960590
1189,6111,2961070,6212,2961070
1189,6111,2961660,6212,2961660
1189,6111,2962660,6212,2962660
1189,6111,2963030,6212,2963030
1189,6111,2964030,6212,2964030
1189,6111,2965030,6212,2965030
1189,6111,2965840,6212,2965840
1189,6111,2966840,6212,2966840
1189,6111,2966840,6212,2966840
1189,6111,2967650,6212,2967650
1189,6111,2968650,6212,2968650
1189,6111,2969120,6212,2969120
1189,6111,2970120,6212,2970120
1189,6111,2970770,6212,2970770
1189,6111,2971770,6212,2971770
1189,6111,2971770,6212,2971770
1189,6111,2972770,6212,2972770
1189,6111,2973770,6212,2973770
1189,6111,2974240,6212,2974240
1189,6111,2975240,6212,2975240
1189,6111,2975460,6212,2975460
1189,6111,2976460,6212,2976460
1189,6111,2977270,6212,2977270
1189,6111,2977590,6212,2977590
1189,6111,2977590,6212,2977590
1189,6111,2978590,6212,2978590
1189,6111,2979590,6212,2979590
1189,6111,2980590,6212,2980590
1189,6111,2981060,6212,2981060
1189,6111,2982060,6212,2982060
1189,6111,2983060,6212,2983060
1189,6111,2984060,6212,2984060
1189,6111,2984870,6212,2984870
1189,6111,2985870,6212,2985870
1189,6111,2986870,6212,2986870
1189,6111,2987340,6212,2987340
1189,6111,2987660,6212,2987660
1189,6111,2988660,6212,2988660
1189,6111,2989660,6212,2989660
1189,6111,2990470,6212,2990470
1189,6111,2991470,6212,2991470
1189,6111,2992470,6212,2992470
1189,6111,2993470,6212,2993470
1189,6111,2993940,6212,2993940
1189,6111,2994750,6212,2994750
1189,6111,2995750,6212,2995750
1189,6111,2996070,6212,2996070
1189,6111,2997070,6212,2997070
1189,6111,2998070,6212,2998070
1189,6111,2999070,6212,2999070
1189,6111,3000070,6212,3000070
1189,6111,3001070,6212,3001070
1189,6111,3002070,6212,3002070
1189,6111,3002880,6212,3002880
1189,6111,3002880,6212,3002880
1189,6111,3002990,6212,3002990
1189,6111,3003990,6212,3003990
1189,6111,3003990,6212,3003990
1189,6111,3004990,6212,3004990
1189,6111,3004990,6212,3004990
1189,6111,3005310,6212,3005310
1189,6111,3006310,6212,3006310
1189,6111,3007310,6212,3007310
1189,6111,3008310,6212,3008310
1189,6111,3009310,6212,3009310
1189,6111,3010310,6212,3010310
1189,6111,3010630,6212,3010630
1189,6111,3011630,6212,3011630
1189,6111,3012100,6212,3012100
1189,6111,3013100,6212,3013100
1189,6111,3013910,6212,3013910
1189,6111,3014910,6212,3014910
1189,6111,3015560,6212,3015560
1189,6111,3016030,6212,3016030
1189,6111,3016500,6212,3016500
1189,6111,3016500,6212,3016500
1189,6111,3016500,6212,3016500
1189,6111,3017500,6212,3017500
1189,6111,3018310,6212,3018310
1189,6111,3019120,6212,3019120
1189,6111,3019470,6212,3019470
1189,6111,3019470,6212,3019470
1189,6111,3020280,6212,3020280
1189,6111,3021280,6212,3021280
1189,6111,3022280,6212,3022280
1189,6111,3023280,6212,3023280
1190,6113,3024280,6212,3024280
1190,6113,3025090,6212,3025090
1190,6113,3026090,6212,3026090
1190,6113,3026250,6212,3026250
1190,6113,3026720,6212,3026720
1190,6113,3027720,6212,3027720
1190,6113,3028530,6212,3028530
1190,6113,3029530,6212,3029530
1190,6113,3030000,6212,3030000
1190,6113,3030000,6212,3030000
1190,6113,3030810,6212,3030810
1190,6113,3031130,6212,3031130
1190,6113,3031720,6212,3031720
1190,6113,3032720,6212,3032720
1190,6113,3033720,6212,3033720
1190,6113,3034530,6212,3034530
1190,6113,3035530,6212,3035530
1190,6113,3035990,6212,3035990
1190,6113,3036800,6212,3036800
1190,6113,3036800,6212,3036800
1190,6113,3037800,6212,3037800
1190,6113,3038800,6212,3038800
1190,6113,3039260,6212,3039260
1190,6113,3040070,6212,3040070
1190,6113,3041070,6212,3041070
1190,6113,3042070,6212,3042070
1190,6113,3043070,6212,3043070
1190,6113,3044070,6212,3044070
1190,6113,3044620,6212,3044620
1190,6113,3045430,6212,3045430
1190,6113,3046430,6212,3046430
1190,6113,3046750,6212,3046750
1190,6113,3047750,6212,3047750
1190,6113,3048750,6212,3048750
1190,6113,3049750,6212,3049750
1190,6113,3050750,6212,3050750
1190,6113,3051210,6212,3051210
1190,6113,3051800,6212,3051800
1190,6113,3051800,6212,3051800
1190,6113,3052800,6212,3052800
1190,6113,3053800,6212,3053800
1190,6113,3054800,6212,3054800
1190,6113,3055800,6212,3055800
1190,6113,3056800,6212,3056800
1190,6113,3057800,6212,3057800
1190,6113,3058610,6212,3058610
1190,6113,3059080,6212,3059080
1190,6113,3059550,6212,3059550
1190,6113,3060550,6212,3060550
1190,6113,3060770,6212,3060770
1190,6113,3061240,6212,3061240
1190,6113,3062240,6212,3062240
1190,6113,3063240,6212,3063240
1190,6113,3063710,6212,3063710
1190,6113,3064710,6212,3064710
1190,6113,3065710,6212,3065710
1190,6113,3066180,6212,3066180
1190,6113,3067180,6212,3067180
1190,6113,3067990,6212,3067990
1190,6113,3068990,6212,3068990
1190,6113,3069460,6212,3069460
1190,6113,3070460,6212,3070460
1190,6113,3070930,6212,3070930
1190,6113,3071740,6212,3071740
1190,6113,3072740,6212,3072740
1190,6113,3073550,6212,3073550
1190,6113,3074550,6212,3074550
1190,6113,3074550,6212,3074550
1190,6113,3074550,6212,3074550
1190,6113,3075010,6212,3075010
1190,6113,3076010,6212,3076010
1190,6113,3077010,6212,3077010
1190,6113,3077820,6212,3077820
1190,6113,3078470,6212,3078470
1190,6113,3079470,6212,3079470
1190,6113,3079940,6212,3079940
1190,6113,3080940,6212,3080940
1190,6113,3081940,6212,3081940
1190,6113,3082400,6212,3082400
1190,6113,3082870,6212,3082870
1190,6113,3083680,6212,3083680
1190,6113,3084680,6212,3084680
1190,6113,3085490,6212,3085490
1190,6113,3085950,6212,3085950
1190,6113,3086950,6212,3086950
1190,6113,3087420,6212,3087420
1190,6113,3088420,6212,3088420
1190,6113,3088880,6212,3088880
1190,6113,3089200,6212,3089200
1190,6113,3089520,6212,3089520
1190,6113,3090520,6212,3090520
1190,6113,3091330,6212,3091330
1190,6113,3091330,6212,3091330
1190,6113,3092330,6212,3092330
1190,6113,3093330,6212,3093330
1190,6113,3094330,6212,3094330
1190,6113,3095330,6212,3095330
1190,6113,3095330,6212,3095330
1190,6113,3096330,6212,3096330
1190,6113,3096980,6212,3096980
1190,6113,3097790,6212,3097790
1190,6113,3098790,6212,3098790
1190,6113,3099260,6212,3099260
1190,6113,3100260,6212,3100260
1190,6113,3101070,6212,3101070
1190,6113,3101880,6212,3101880
1190,6113,3102880,6212,3102880
1190,6113,3103200,6212,3103200
1190,6113,3103850,6212,3103850
1190,6113,3104660,6212,3104660
1190,6113,3105660,6212,3105660
1190,6113,3106130,6212,3106130
1190,6113,3107130,6212,3107130
1190,6113,3108130,6212,3108130
1190,6113,3109130,6212,3109130
1190,6113,3110130,6212,3110130
1190,6113,3118130,6212,3118130
1190,6113,3118780,6212,3118780
1190,6113,3119780,6212,3119780
1190,6113,3120590,6212,3120590
1190,6113,3121590,6212,3121590
1190,6113,3122140,6212,3122140
1190,6113,3122950,6212,3122950
1190,6113,3123950,6212,3123950
1190,6113,3124950,6212,3124950
1190,6113,3125950,6212,3125950
1191,6117,3126950,6212,3126950
1191,6117,3127950,6212,3127950
1191,6117,3128420,6212,3128420
1191,6117,3128890,6212,3128890
1191,6117,3129890,6212,3129890
1191,6117,3130890,6212,3130890
1191,6117,3131360,6212,3131360
1191,6117,3131680,6212,3131680
1191,6117,3132150,6212,3132150
1191,6117,3132960,6212,3132960
1191,6117,3132960,6212,3132960
1191,6117,3133960,6212,3133960
1191,6117,3134430,6212,3134430
1191,6117,3135240,6212,3135240
1191,6117,3136240,6212,3136240
1191,6117,3137240,6212,3137240
1191,6117,3138240,6212,3138240
1191,6117,3139240,6212,3139240
1191,6117,3140240,6212,3140240
1191,6117,3141240,6212,3141240
1191,6117,3142240,6212,3142240
1191,6117,3143240,6212,3143240
1191,6117,3144240,6212,3144240
1191,6117,3145240,6212,3145240
1191,6117,3146240,6212,3146240
1191,6117,3147240,6212,3147240
1191,6117,3147240,6212,3147240
1191,6117,3148240,6212,3148240
1192,6119,3148890,6212,3148890
1192,6119,3149890,6212,3149890
1192,6119,3150890,6212,3150890
1192,6119,3151700,6212,3151700
1192,6119,3152350,6212,3152350
1192,6119,3152900,6212,3152900
1192,6119,3153900,6212,3153900
1192,6119,3154900,6212,3154900
1192,6119,3155900,6212,3155900
1192,6119,3156900,6212,3156900
1192,6119,3157900,6212,3157900
1192,6119,3158900,6212,3158900
1192,6119,3159900,6212,3159900
1192,6119,3160900,6212,3160900
1192,6119,3160900,6212,3160900
1192,6119,3161370,6212,3161370
1192,6119,3162180,6212,3162180
1192,6119,3162650,6212,3162650
1192,6119,3163650,6212,3163650
1192,6119,3164650,6212,3164650
1192,6119,3165650,6212,3165650
1192,6119,3166120,6212,3166120
1192,6119,3167120,6212,3167120
1192,6119,3167930,6212,3167930
1192,6119,3168930,6212,3168930
1192,6119,3169930,6212,3169930
1192,6119,3170400,6212,3170400
1192,6119,3171400,6212,3171400
1192,6119,3171720,6212,3171720
1193,6127,3172720,6212,3172720
1193,6127,3172880,6212,3172880
1193,6127,3172880,6212,3172880
1193,6127,3173880,6212,3173880
1193,6127,3174690,6212,3174690
1193,6127,3176690,6212,3176690
1194,6135,3177690,6212,3177690
1194,6135,3177690,6212,3177690
1194,6135,3178160,6212,3178160
1195,6143,3186160,6212,3186160
1195,6143,3186750,6212,3186750
1195,6143,3187560,6212,3187560
1195,6143,3188560,6212,3188560
1195,6143,3189560,6212,3189560
1195,6143,3190560,6212,3190560
1195,6143,3191370,6212,3191370
1195,6143,3192370,6212,3192370
1195,6143,3193370,6212,3193370
1195,6143,3194370,6212,3194370
1195,6143,3195370,6212,3195370
1195,6143,3195690,6212,3195690
1195,6143,3196010,6212,3196010
1195,6143,3197010,6212,3197010
1195,6143,3197560,6212,3197560
1195,6143,3197560,6212,3197560
1195,6143,3198560,6212,3198560
1195,6143,3199560,6212,3199560
1195,6143,3200560,6212,3200560
1195,6143,3201560,6212,3201560
1196,6145,3202560,6212,3202560
1196,6145,3203370,6212,3203370
1196,6145,3204370,6212,3204370
1196,6145,3204960,6212,3204960
1196,6145,3205770,6212,3205770
1196,6145,3206770,6212,3206770
1196,6145,3206770,6212,3206770
1196,6145,3206990,6212,3206990
1196,6145,3207990,6212,3207990
1196,6145,3208800,6212,3208800
1196,6145,3209270,6212,3209270
1196,6145,3210270,6212,3210270
1196,6145,3211270,6212,3211270
1196,6145,3212270,6212,3212270
1196,6145,3213270,6212,3213270
1196,6145,3214270,6212,3214270
1196,6145,3214920,6212,3214920
1196,6145,3215240,6212,3215240
1196,6145,3215560,6212,3215560
1196,6145,3216370,6212,3216370
1196,6145,3217180,6212,3217180
1196,6145,3218180,6212,3218180
1196,6145,3219180,6212,3219180
1196,6145,3220180,6212,3220180
1196,6145,3220640,6212,3220640
1196,6145,3220640,6212,3220640
1196,6145,3221110,6212,3221110
1196,6145,3221110,6212,3221110
1196,6145,3222110,6212,3222110
1196,6145,3222920,6212,3222920
1196,6145,3223920,6212,3223920
1196,6145,3224920,6212,3224920
1196,6145,3225920,6212,3225920
1196,6145,3226140,6212,3226140
1196,6145,3227140,6212,3227140
1196,6145,3228140,6212,3228140
1196,6145,3228600,6212,3228600
1196,6145,3228920,6212,3228920
1196,6145,3229920,6212,3229920
1196,6145,3230730,6212,3230730
1196,6145,3231200,6212,3231200
1196,6145,3231200,6212,3231200
1196,6145,3232200,6212,3232200
1196,6145,3232200,6212,3232200
1196,6145,3233200,6212,3233200
1196,6145,3234200,6212,3234200
1196,6145,3234360,6212,3234360
1196,6145,3235360,6212,3235360
1196,6145,3235360,6212,3235360
1196,6145,3236360,6212,3236360
1196,6145,3237360,6212,3237360
1196,6145,3238170,6212,3238170
1196,6145,3239170,6212,3239170
1196,6145,3240170,6212,3240170
1196,6145,3240980,6212,3240980
1196,6145,3241450,6212,3241450
1196,6145,3242450,6212,3242450
1197,6147,3243260,6212,3243260
1197,6147,3244070,6212,3244070
1197,6147,3245070,6212,3245070
1197,6147,3245660,6212,3245660
1197,6147,3246470,6212,3246470
1197,6147,3247470,6212,3247470
1197,6147,3247470,6212,3247470
1197,6147,3248470,6212,3248470
1197,6147,3248470,6212,3248470
1197,6147,3249470,6212,3249470
1197,6147,3250470,6212,3250470
1197,6147,3251280,6212,3251280
1197,6147,3252090,6212,3252090
1197,6147,3252410,6212,3252410
1198,6155,3260410,6212,3260410
1198,6155,3261410,6212,3261410
1198,6155,3262220,6212,3262220
1198,6155,3262690,6212,3262690
1198,6155,3263500,6212,3263500
1198,6155,3264310,6212,3264310
1198,6155,3265310,6212,3265310
1198,6155,3265310,6212,3265310
1198,6155,3266310,6212,3266310
1198,6155,3266530,6212,3266530
1198,6155,3267340,6212,3267340
1198,6155,3267890,6212,3267890
1198,6155,3268890,6212,3268890
1198,6155,3269890,6212,3269890
1198,6155,3269890,6212,3269890
1198,6155,3270210,6212,3270210
1198,6155,3271210,6212,3271210
1198,6155,3272210,6212,3272210
1198,6155,3273210,6212,3273210
1198,6155,3274210,6212,3274210
1198,6155,3275210,6212,3275210
1199,6157,3275530,6212,3275530
1199,6157,3276530,6212,3276530
1199,6157,3277530,6212,3277530
1199,6157,3278530,6212,3278530
1199,6157,3278640,6212,3278640
1199,6157,3279640,6212,3279640
1199,6157,3280110,6212,3280110
1199,6157,3281110,6212,3281110
1199,6157,3282110,6212,3282110
1199,6157,3283110,6212,3283110
1199,6157,3284110,6212,3284110
1199,6157,3285110,6212,3285110
1199,6157,3286110,6212,3286110
1199,6157,3286580,6212,3286580
1199,6157,3287580,6212,3287580
1199,6157,3288580,6212,3288580
1200,6159,3289580,6212,3289580
1200,6159,3290390,6212,3290390
1200,6159,3291390,6212,3291390
1200,6159,3291860,6212,3291860
1200,6159,3292670,6212,3292670
1200,6159,3293320,6212,3293320
1200,6159,3294320,6212,3294320
1200,6159,3295320,6212,3295320
1200,6159,3295790,6212,3295790
1200,6159,3296790,6212,3296790
1200,6159,3297260,6212,3297260
1200,6159,3298260,6212,3298260
1200,6159,3299260,6212,3299260
1200,6159,3299260,6212,3299260
1200,6159,3300260,6212,3300260
1200,6159,3301260,6212,3301260
1200,6159,3302260,6212,3302260
1200,6159,3303260,6212,3303260
1200,6159,3304260,6212,3304260
1200,6159,3305260,6212,3305260
1200,6159,3306260,6212,3306260
1200,6159,3306720,6212,3306720
1200,6159,3307720,6212,3307720
1200,6159,3308530,6212,3308530
1200,6159,3309530,6212,3309530
1200,6159,3309530,6212,3309530
1200,6159,3310530,6212,3310530
1200,6159,3311530,6212,3311530
1200,6159,3312180,6212,3312180
1200,6159,3313180,6212,3313180
1200,6159,3313830,6212,3313830
1200,6159,3314300,6212,3314300
1201,6167,3315300,6212,3315300
1201,6167,3316300,6212,3316300
1201,6167,3316620,6212,3316620
1201,6167,3317620,6212,3317620
1201,6167,3318620,6212,3318620
1201,6167,3319090,6212,3319090
1201,6167,3320090,6212,3320090
1201,6167,3321090,6212,3321090
1201,6167,3322090,6212,3322090
1201,6167,3323090,6212,3323090
1201,6167,3323560,6212,3323560
1201,6167,3323790,6212,3323790
1201,6167,3324440,6212,3324440
1201,6167,3325250,6212,3325250
1201,6167,3326250,6212,3326250
1201,6167,3327250,6212,3327250
1201,6167,3328060,6212,3328060
1201,6167,3329060,6212,3329060
1201,6167,3330060,6212,3330060
1201,6167,3331060,6212,3331060
1201,6167,3331870,6212,3331870
1201,6167,3332870,6212,3332870
1201,6167,3333190,6212,3333190
1201,6167,3333660,6212,3333660
1201,6167,3334660,6212,3334660
1201,6167,3335130,6212,3335130
1201,6167,3335600,6212,3335600
1201,6167,3336600,6212,3336600
1202,6169,3337070,6212,3337070
1202,6169,3337070,6212,3337070
1202,6169,3338070,6212,3338070
1202,6169,3339070,6212,3339070
1202,6169,3340070,6212,3340070
1202,6169,3340540,6212,3340540
1202,6169,3341540,6212,3341540
1202,6169,3342540,6212,3342540
1202,6169,3343540,6212,3343540
1202,6169,3344540,6212,3344540
1202,6169,3345540,6212,3345540
1202,6169,3346540,6212,3346540
1202,6169,3347540,6212,3347540
1202,6169,3348540,6212,3348540
1202,6169,3349540,6212,3349540
1202,6169,3350540,6212,3350540
1202,6169,3350770,6212,3350770
1202,6169,3351770,6212,3351770
1202,6169,3352580,6212,3352580
1202,6169,3352810,6212,3352810
1202,6169,3352810,6212,3352810
1202,6169,3353270,6212,3353270
1202,6169,3353920,6212,3353920
1202,6169,3354390,6212,3354390
1202,6169,3355390,6212,3355390
1202,6169,3356200,6212,3356200
1202,6169,3356670,6212,3356670
1202,6169,3357480,6212,3357480
1202,6169,3357710,6212,3357710
1202,6169,3358520,6212,3358520
1202,6169,3359070,6212,3359070
1202,6169,3359290,6212,3359290
1202,6169,3359610,6212,3359610
1202,6169,3360610,6212,3360610
1202,6169,3361080,6212,3361080
1202,6169,3362080,6212,3362080
1202,6169,3362890,6212,3362890
1202,6169,3363360,6212,3363360
1202,6169,3364360,6212,3364360
1202,6169,3365360,6212,3365360
1203,6177,3366360,6212,3366360
1203,6177,3367360,6212,3367360
1203,6177,3367520,6212,3367520
1203,6177,3368520,6212,3368520
1203,6177,3369520,6212,3369520
1203,6177,3370520,6212,3370520
1203,6177,3371520,6212,3371520
1203,6177,3371990,6212,3371990
1203,6177,3372990,6212,3372990
1203,6177,3373990,6212,3373990
1204,6179,3374990,6212,3374990
1204,6179,3375990,6212,3375990
1204,6179,3376580,6212,3376580
1204,6179,3377580,6212,3377580
1204,6179,3378580,6212,3378580
1204,6179,3379580,6212,3379580
1204,6179,3380580,6212,3380580
1204,6179,3381580,6212,3381580
1204,6179,3382580,6212,3382580
1204,6179,3383580,6212,3383580
1204,6179,3384580,6212,3384580
1205,6187,3392580,6212,3392580
1205,6187,3393580,6212,3393580
1205,6187,3394580,6212,3394580
1205,6187,3395580,6212,3395580
1205,6187,3396390,6212,3396390
1205,6187,3396860,6212,3396860
1205,6187,3397860,6212,3397860
1205,6187,3398670,6212,3398670
1205,6187,3398900,6212,3398900
1205,6187,3399900,6212,3399900
1205,6187,3400900,6212,3400900
1205,6187,3401900,6212,3401900
1205,6187,3402710,6212,3402710
1205,6187,3403710,6212,3403710
1205,6187,3404710,6212,3404710
1205,6187,3405260,6212,3405260
1205,6187,3406260,6212,3406260
1205,6187,3406730,6212,3406730
1205,6187,3407540,6212,3407540
1205,6187,3408540,6212,3408540
1205,6187,3409540,6212,3409540
1205,6187,3410350,6212,3410350
1205,6187,3411350,6212,3411350
1205,6187,3412350,6212,3412350
1205,6187,3412940,6212,3412940
1205,6187,3413940,6212,3413940
1205,6187,3414530,6212,3414530
1205,6187,3415530,6212,3415530
1205,6187,3415750,6212,3415750
1205,6187,3415860,6212,3415860
1205,6187,3416860,6212,3416860
