ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
862,3404,3148930,6212,3148930
862,3404,3149930,6212,3149930
862,3404,3150400,6212,3150400
862,3404,3151050,6212,3151050
863,3412,3151860,6212,3151860
863,3412,3152860,6212,3152860
863,3412,3153860,6212,3153860
863,3412,3153860,6212,3153860
863,3412,3154860,6212,3154860
863,3412,3154860,6212,3154860
863,3412,3155860,6212,3155860
863,3412,3156860,6212,3156860
863,3412,3157860,6212,3157860
863,3412,3157860,6212,3157860
863,3412,3158670,6212,3158670
864,3420,3159670,6212,3159670
864,3420,3160480,6212,3160480
864,3420,3161480,6212,3161480
864,3420,3161480,6212,3161480
864,3420,3161480,6212,3161480
864,3420,3162480,6212,3162480
864,3420,3162590,6212,3162590
864,3420,3162590,6212,3162590
864,3420,3162820,6212,3162820
864,3420,3162820,6212,3162820
864,3420,3162820,6212,3162820
864,3420,3163820,6212,3163820
864,3420,3164140,6212,3164140
864,3420,3164950,6212,3164950
864,3420,3165420,6212,3165420
864,3420,3165420,6212,3165420
864,3420,3166230,6212,3166230
864,3420,3166700,6212,3166700
865,3428,3167700,6212,3167700
865,3428,3167700,6212,3167700
865,3428,3168510,6212,3168510
865,3428,3169510,6212,3169510
865,3428,3169510,6212,3169510
865,3428,3170320,6212,3170320
865,3428,3171320,6212,3171320
865,3428,3172320,6212,3172320
865,3428,3172870,6212,3172870
865,3428,3173870,6212,3173870
866,3436,3174870,6212,3174870
866,3436,3175680,6212,3175680
866,3436,3176680,6212,3176680
866,3436,3177680,6212,3177680
866,3436,3178490,6212,3178490
866,3436,3178810,6212,3178810
866,3436,3179810,6212,3179810
866,3436,3180620,6212,3180620
866,3436,3181430,6212,3181430
866,3436,3181430,6212,3181430
867,3444,3181900,6212,3181900
867,3444,3182130,6212,3182130
867,3444,3182940,6212,3182940
867,3444,3183940,6212,3183940
867,3444,3184940,6212,3184940
867,3444,3185940,6212,3185940
867,3444,3185940,6212,3185940
867,3444,3186410,6212,3186410
867,3444,3186410,6212,3186410
867,3444,3187410,6212,3187410
867,3444,3187520,6212,3187520
867,3444,3188330,6212,3188330
867,3444,3188790,6212,3188790
868,3452,3189600,6212,3189600
868,3452,3190070,6212,3190070
868,3452,3191070,6212,3191070
868,3452,3191880,6212,3191880
868,3452,3192880,6212,3192880
868,3452,3193690,6212,3193690
868,3452,3194690,6212,3194690
868,3452,3195690,6212,3195690
868,3452,3195690,6212,3195690
868,3452,3195850,6212,3195850
868,3452,3196850,6212,3196850
868,3452,3196850,6212,3196850
869,3460,3197850,6212,3197850
869,3460,3198850,6212,3198850
869,3460,3199850,6212,3199850
869,3460,3200850,6212,3200850
869,3460,3201320,6212,3201320
869,3460,3202130,6212,3202130
869,3460,3203130,6212,3203130
869,3460,3204130,6212,3204130
870,3468,3204940,6212,3204940
870,3468,3205310,6212,3205310
870,3468,3205630,6212,3205630
870,3468,3206630,6212,3206630
870,3468,3206950,6212,3206950
870,3468,3206950,6212,3206950
870,3468,3206950,6212,3206950
870,3468,3207950,6212,3207950
870,3468,3208760,6212,3208760
870,3468,3209230,6212,3209230
870,3468,3209820,6212,3209820
870,3468,3210820,6212,3210820
871,3476,3211820,6212,3211820
871,3476,3212820,6212,3212820
871,3476,3213470,6212,3213470
871,3476,3214280,6212,3214280
871,3476,3214750,6212,3214750
871,3476,3214910,6212,3214910
871,3476,3215720,6212,3215720
871,3476,3216720,6212,3216720
871,3476,3217530,6212,3217530
871,3476,3217530,6212,3217530
871,3476,3218530,6212,3218530
871,3476,3218850,6212,3218850
871,3476,3219850,6212,3219850
872,3484,3220850,6212,3220850
872,3484,3221850,6212,3221850
872,3484,3222660,6212,3222660
872,3484,3223660,6212,3223660
872,3484,3223660,6212,3223660
872,3484,3224660,6212,3224660
872,3484,3224660,6212,3224660
872,3484,3225130,6212,3225130
872,3484,3226130,6212,3226130
872,3484,3226940,6212,3226940
872,3484,3227410,6212,3227410
873,3492,3228410,6212,3228410
873,3492,3229410,6212,3229410
873,3492,3230220,6212,3230220
873,3492,3231220,6212,3231220
873,3492,3232220,6212,3232220
873,3492,3233220,6212,3233220
873,3492,3234220,6212,3234220
873,3492,3235220,6212,3235220
873,3492,3235870,6212,3235870
874,3500,3236870,6212,3236870
874,3500,3237340,6212,3237340
874,3500,3238340,6212,3238340
874,3500,3238810,6212,3238810
874,3500,3239810,6212,3239810
874,3500,3240810,6212,3240810
874,3500,3241620,6212,3241620
874,3500,3242620,6212,3242620
875,3508,3243620,6212,3243620
875,3508,3244210,6212,3244210
875,3508,3245210,6212,3245210
875,3508,3245440,6212,3245440
875,3508,3245440,6212,3245440
875,3508,3246250,6212,3246250
875,3508,3247250,6212,3247250
875,3508,3248250,6212,3248250
875,3508,3249250,6212,3249250
875,3508,3249800,6212,3249800
875,3508,3250610,6212,3250610
876,3516,3251610,6212,3251610
877,3524,3259610,6212,3259610
877,3524,3260610,6212,3260610
877,3524,3261610,6212,3261610
877,3524,3262420,6212,3262420
877,3524,3263420,6212,3263420
877,3524,3264010,6212,3264010
877,3524,3265010,6212,3265010
877,3524,3266010,6212,3266010
877,3524,3266010,6212,3266010
878,3532,3266660,6212,3266660
878,3532,3267660,6212,3267660
878,3532,3268660,6212,3268660
878,3532,3269660,6212,3269660
878,3532,3269660,6212,3269660
878,3532,3270130,6212,3270130
878,3532,3271130,6212,3271130
878,3532,3271940,6212,3271940
878,3532,3272940,6212,3272940
879,3540,3273750,6212,3273750
879,3540,3274750,6212,3274750
879,3540,3275750,6212,3275750
879,3540,3276400,6212,3276400
879,3540,3277400,6212,3277400
879,3540,3277720,6212,3277720
879,3540,3277950,6212,3277950
879,3540,3278950,6212,3278950
880,3548,3286950,6212,3286950
880,3548,3287760,6212,3287760
880,3548,3287990,6212,3287990
880,3548,3287990,6212,3287990
880,3548,3288990,6212,3288990
880,3548,3289450,6212,3289450
881,3556,3290450,6212,3290450
881,3556,3291450,6212,3291450
881,3556,3292260,6212,3292260
881,3556,3293260,6212,3293260
881,3556,3294260,6212,3294260
881,3556,3295260,6212,3295260
881,3556,3296260,6212,3296260
881,3556,3296580,6212,3296580
882,3564,3297580,6212,3297580
882,3564,3297800,6212,3297800
882,3564,3298800,6212,3298800
882,3564,3299800,6212,3299800
882,3564,3300800,6212,3300800
882,3564,3301800,6212,3301800
882,3564,3302800,6212,3302800
882,3564,3303800,6212,3303800
882,3564,3303800,6212,3303800
882,3564,3304800,6212,3304800
882,3564,3304800,6212,3304800
882,3564,3305270,6212,3305270
883,3572,3306270,6212,3306270
883,3572,3307270,6212,3307270
883,3572,3307590,6212,3307590
883,3572,3307590,6212,3307590
884,3580,3315590,6212,3315590
884,3580,3315590,6212,3315590
884,3580,3317590,6212,3317590
884,3580,3318060,6212,3318060
884,3580,3318060,6212,3318060
884,3580,3318870,6212,3318870
884,3580,3319870,6212,3319870
884,3580,3320030,6212,3320030
884,3580,3320680,6212,3320680
885,3588,3321490,6212,3321490
885,3588,3321950,6212,3321950
885,3588,3322950,6212,3322950
885,3588,3323760,6212,3323760
885,3588,3324760,6212,3324760
885,3588,3325080,6212,3325080
885,3588,3325080,6212,3325080
885,3588,3325730,6212,3325730
885,3588,3326200,6212,3326200
885,3588,3327200,6212,3327200
885,3588,3328010,6212,3328010
885,3588,3328330,6212,3328330
886,3596,3330330,6212,3330330
886,3596,3331330,6212,3331330
886,3596,3332330,6212,3332330
886,3596,3333330,6212,3333330
886,3596,3334330,6212,3334330
886,3596,3335330,6212,3335330
886,3596,3336330,6212,3336330
886,3596,3337330,6212,3337330
887,3604,3337800,6212,3337800
887,3604,3338800,6212,3338800
887,3604,3339260,6212,3339260
887,3604,3340070,6212,3340070
887,3604,3340880,6212,3340880
887,3604,3341880,6212,3341880
887,3604,3342040,6212,3342040
887,3604,3343040,6212,3343040
887,3604,3344040,6212,3344040
887,3604,3345040,6212,3345040
888,3612,3346040,6212,3346040
888,3612,3346510,6212,3346510
888,3612,3346510,6212,3346510
888,3612,3347510,6212,3347510
888,3612,3348510,6212,3348510
888,3612,3349510,6212,3349510
888,3612,3350320,6212,3350320
888,3612,3350790,6212,3350790
888,3612,3350790,6212,3350790
888,3612,3351790,6212,3351790
888,3612,3352250,6212,3352250
888,3612,3352720,6212,3352720
889,3620,3353270,6212,3353270
889,3620,3354270,6212,3354270
889,3620,3354740,6212,3354740
889,3620,3355740,6212,3355740
889,3620,3356550,6212,3356550
889,3620,3357550,6212,3357550
889,3620,3358550,6212,3358550
889,3620,3359550,6212,3359550
889,3620,3359660,6212,3359660
889,3620,3359660,6212,3359660
890,3628,3360660,6212,3360660
890,3628,3361660,6212,3361660
890,3628,3362660,6212,3362660
890,3628,3363470,6212,3363470
891,3636,3371470,6212,3371470
891,3636,3372280,6212,3372280
891,3636,3373280,6212,3373280
891,3636,3373750,6212,3373750
891,3636,3374750,6212,3374750
891,3636,3374750,6212,3374750
891,3636,3375400,6212,3375400
892,3644,3376400,6212,3376400
892,3644,3376720,6212,3376720
892,3644,3376770,6212,3376770
892,3644,3377240,6212,3377240
892,3644,3378240,6212,3378240
892,3644,3379050,6212,3379050
892,3644,3380050,6212,3380050
892,3644,3381050,6212,3381050
892,3644,3382050,6212,3382050
893,3652,3384050,6212,3384050
893,3652,3385050,6212,3385050
893,3652,3386050,6212,3386050
893,3652,3387050,6212,3387050
893,3652,3388050,6212,3388050
893,3652,3389050,6212,3389050
893,3652,3389520,6212,3389520
893,3652,3390520,6212,3390520
893,3652,3390840,6212,3390840
893,3652,3390840,6212,3390840
893,3652,3391840,6212,3391840
894,3660,3392840,6212,3392840
894,3660,3393840,6212,3393840
894,3660,3394310,6212,3394310
894,3660,3395310,6212,3395310
894,3660,3395310,6212,3395310
894,3660,3395310,6212,3395310
894,3660,3395310,6212,3395310
894,3660,3396120,6212,3396120
894,3660,3396710,6212,3396710
894,3660,3397710,6212,3397710
894,3660,3398710,6212,3398710
894,3660,3399190,6212,3399190
895,3668,3400190,6212,3400190
895,3668,3401190,6212,3401190
895,3668,3401660,6212,3401660
895,3668,3402660,6212,3402660
895,3668,3403660,6212,3403660
895,3668,3404660,6212,3404660
895,3668,3405660,6212,3405660
895,3668,3406660,6212,3406660
896,3676,3407310,6212,3407310
896,3676,3408120,6212,3408120
896,3676,3408120,6212,3408120
896,3676,3409120,6212,3409120
896,3676,3410120,6212,3410120
896,3676,3411120,6212,3411120
896,3676,3411120,6212,3411120
896,3676,3412120,6212,3412120
896,3676,3412120,6212,3412120
896,3676,3412120,6212,3412120
896,3676,3413120,6212,3413120
896,3676,3413930,6212,3413930
897,3684,3414740,6212,3414740
897,3684,3415740,6212,3415740
897,3684,3416740,6212,3416740
897,3684,3417740,6212,3417740
897,3684,3418740,6212,3418740
897,3684,3418740,6212,3418740
897,3684,3419740,6212,3419740
897,3684,3420290,6212,3420290
898,3692,3422290,6212,3422290
898,3692,3423290,6212,3423290
898,3692,3423510,6212,3423510
898,3692,3423980,6212,3423980
898,3692,3424790,6212,3424790
898,3692,3425790,6212,3425790
898,3692,3426260,6212,3426260
898,3692,3427260,6212,3427260
898,3692,3428070,6212,3428070
898,3692,3428880,6212,3428880
899,3700,3429690,6212,3429690
899,3700,3430340,6212,3430340
899,3700,3431340,6212,3431340
899,3700,3432340,6212,3432340
899,3700,3433340,6212,3433340
899,3700,3433340,6212,3433340
899,3700,3434150,6212,3434150
899,3700,3435150,6212,3435150
899,3700,3436150,6212,3436150
900,3708,3436960,6212,3436960
900,3708,3437770,6212,3437770
900,3708,3438320,6212,3438320
900,3708,3439320,6212,3439320
900,3708,3440320,6212,3440320
900,3708,3440790,6212,3440790
900,3708,3441790,6212,3441790
900,3708,3442790,6212,3442790
900,3708,3443790,6212,3443790
901,3716,3444790,6212,3444790
901,3716,3445440,6212,3445440
901,3716,3445440,6212,3445440
901,3716,3445910,6212,3445910
901,3716,3446910,6212,3446910
901,3716,3447910,6212,3447910
901,3716,3448720,6212,3448720
901,3716,3449530,6212,3449530
901,3716,3450530,6212,3450530
902,3724,3451530,6212,3451530
902,3724,3451690,6212,3451690
902,3724,3451690,6212,3451690
902,3724,3452690,6212,3452690
902,3724,3452920,6212,3452920
902,3724,3453920,6212,3453920
902,3724,3453920,6212,3453920
902,3724,3454380,6212,3454380
902,3724,3455380,6212,3455380
902,3724,3456380,6212,3456380
902,3724,3457380,6212,3457380
902,3724,3458190,6212,3458190
902,3724,3459190,6212,3459190
903,3732,3460190,6212,3460190
903,3732,3461190,6212,3461190
903,3732,3462190,6212,3462190
903,3732,3463000,6212,3463000
903,3732,3463000,6212,3463000
903,3732,3464000,6212,3464000
903,3732,3464810,6212,3464810
903,3732,3465280,6212,3465280
903,3732,3466280,6212,3466280
904,3740,3467280,6212,3467280
904,3740,3468090,6212,3468090
904,3740,3468550,6212,3468550
904,3740,3468550,6212,3468550
904,3740,3469550,6212,3469550
904,3740,3470550,6212,3470550
904,3740,3471550,6212,3471550
904,3740,3471870,6212,3471870
904,3740,3472870,6212,3472870
904,3740,3472870,6212,3472870
904,3740,3472870,6212,3472870
904,3740,3472870,6212,3472870
904,3740,3472870,6212,3472870
904,3740,3472870,6212,3472870
904,3740,3473870,6212,3473870
904,3740,3474680,6212,3474680
905,3748,3482680,6212,3482680
906,3756,3483150,6212,3483150
906,3756,3483620,6212,3483620
906,3756,3483620,6212,3483620
906,3756,3483940,6212,3483940
906,3756,3484940,6212,3484940
906,3756,3485940,6212,3485940
906,3756,3486750,6212,3486750
906,3756,3486750,6212,3486750
906,3756,3487220,6212,3487220
906,3756,3488030,6212,3488030
906,3756,3488500,6212,3488500
906,3756,3488970,6212,3488970
906,3756,3488970,6212,3488970
907,3764,3496970,6212,3496970
907,3764,3496970,6212,3496970
908,3772,3497970,6212,3497970
908,3772,3498290,6212,3498290
908,3772,3498290,6212,3498290
908,3772,3498290,6212,3498290
908,3772,3499290,6212,3499290
908,3772,3499290,6212,3499290
908,3772,3500290,6212,3500290
908,3772,3501290,6212,3501290
908,3772,3502290,6212,3502290
908,3772,3503290,6212,3503290
908,3772,3503940,6212,3503940
908,3772,3504410,6212,3504410
908,3772,3504410,6212,3504410
908,3772,3504410,6212,3504410
908,3772,3505220,6212,3505220
908,3772,3505450,6212,3505450
909,3780,3509450,6212,3509450
909,3780,3510450,6212,3510450
909,3780,3511450,6212,3511450
909,3780,3511680,6212,3511680
909,3780,3512680,6212,3512680
909,3780,3513150,6212,3513150
910,3788,3514150,6212,3514150
910,3788,3514150,6212,3514150
910,3788,3514960,6212,3514960
910,3788,3515770,6212,3515770
910,3788,3516230,6212,3516230
910,3788,3517230,6212,3517230
910,3788,3518230,6212,3518230
910,3788,3518600,6212,3518600
910,3788,3519600,6212,3519600
910,3788,3520600,6212,3520600
910,3788,3521600,6212,3521600
911,3796,3522600,6212,3522600
911,3796,3522600,6212,3522600
911,3796,3523600,6212,3523600
911,3796,3524600,6212,3524600
911,3796,3525600,6212,3525600
911,3796,3526600,6212,3526600
912,3804,3534600,6212,3534600
912,3804,3535150,6212,3535150
912,3804,3536150,6212,3536150
912,3804,3536620,6212,3536620
913,3812,3537620,6212,3537620
913,3812,3538430,6212,3538430
913,3812,3539430,6212,3539430
913,3812,3539430,6212,3539430
913,3812,3540430,6212,3540430
913,3812,3541430,6212,3541430
913,3812,3542430,6212,3542430
913,3812,3543430,6212,3543430
913,3812,3543430,6212,3543430
913,3812,3543430,6212,3543430
913,3812,3544240,6212,3544240
914,3820,3545240,6212,3545240
914,3820,3545890,6212,3545890
914,3820,3546700,6212,3546700
914,3820,3547510,6212,3547510
914,3820,3547980,6212,3547980
914,3820,3547980,6212,3547980
914,3820,3548440,6212,3548440
914,3820,3548910,6212,3548910
914,3820,3549910,6212,3549910
914,3820,3550910,6212,3550910
914,3820,3551910,6212,3551910
915,3828,3552910,6212,3552910
915,3828,3553910,6212,3553910
915,3828,3554380,6212,3554380
915,3828,3554850,6212,3554850
915,3828,3555850,6212,3555850
915,3828,3556660,6212,3556660
915,3828,3557660,6212,3557660
916,3836,3558310,6212,3558310
916,3836,3558310,6212,3558310
916,3836,3559120,6212,3559120
916,3836,3560120,6212,3560120
916,3836,3561120,6212,3561120
916,3836,3561930,6212,3561930
916,3836,3562740,6212,3562740
916,3836,3563740,6212,3563740
916,3836,3564390,6212,3564390
916,3836,3564610,6212,3564610
916,3836,3565610,6212,3565610
916,3836,3566610,6212,3566610
917,3844,3567610,6212,3567610
917,3844,3568610,6212,3568610
917,3844,3569420,6212,3569420
917,3844,3570230,6212,3570230
917,3844,3571230,6212,3571230
917,3844,3571700,6212,3571700
917,3844,3571700,6212,3571700
917,3844,3572700,6212,3572700
917,3844,3573700,6212,3573700
918,3852,3574510,6212,3574510
918,3852,3575320,6212,3575320
918,3852,3576130,6212,3576130
918,3852,3577130,6212,3577130
918,3852,3577780,6212,3577780
918,3852,3578780,6212,3578780
918,3852,3579590,6212,3579590
918,3852,3579910,6212,3579910
918,3852,3580720,6212,3580720
919,3860,3581720,6212,3581720
919,3860,3582530,6212,3582530
919,3860,3583530,6212,3583530
919,3860,3583850,6212,3583850
919,3860,3584320,6212,3584320
919,3860,3584790,6212,3584790
919,3860,3585260,6212,3585260
919,3860,3586260,6212,3586260
919,3860,3587260,6212,3587260
919,3860,3588260,6212,3588260
919,3860,3589070,6212,3589070
919,3860,3589070,6212,3589070
920,3868,3590070,6212,3590070
920,3868,3590720,6212,3590720
920,3868,3591370,6212,3591370
920,3868,3592370,6212,3592370
920,3868,3592590,6212,3592590
920,3868,3592590,6212,3592590
920,3868,3593590,6212,3593590
920,3868,3593910,6212,3593910
920,3868,3594370,6212,3594370
920,3868,3595370,6212,3595370
920,3868,3596370,6212,3596370
921,3876,3597370,6212,3597370
921,3876,3598020,6212,3598020
921,3876,3598490,6212,3598490
921,3876,3599490,6212,3599490
921,3876,3600490,6212,3600490
921,3876,3601490,6212,3601490
921,3876,3601490,6212,3601490
921,3876,3602490,6212,3602490
921,3876,3603140,6212,3603140
921,3876,3604140,6212,3604140
922,3884,3604690,6212,3604690
922,3884,3605690,6212,3605690
922,3884,3606690,6212,3606690
922,3884,3607060,6212,3607060
922,3884,3607530,6212,3607530
922,3884,3608080,6212,3608080
922,3884,3608890,6212,3608890
922,3884,3609890,6212,3609890
922,3884,3610350,6212,3610350
922,3884,3610670,6212,3610670
922,3884,3610670,6212,3610670
922,3884,3611220,6212,3611220
923,3892,3612220,6212,3612220
923,3892,3613220,6212,3613220
923,3892,3614220,6212,3614220
923,3892,3615220,6212,3615220
923,3892,3615690,6212,3615690
923,3892,3616160,6212,3616160
923,3892,3616630,6212,3616630
924,3900,3617630,6212,3617630
924,3900,3618440,6212,3618440
924,3900,3619250,6212,3619250
924,3900,3620250,6212,3620250
924,3900,3620250,6212,3620250
924,3900,3621250,6212,3621250
924,3900,3621470,6212,3621470
924,3900,3622470,6212,3622470
924,3900,3623470,6212,3623470
924,3900,3623940,6212,3623940
924,3900,3624940,6212,3624940
924,3900,3625750,6212,3625750
925,3908,3626560,6212,3626560
925,3908,3627560,6212,3627560
925,3908,3628560,6212,3628560
925,3908,3629370,6212,3629370
925,3908,3630180,6212,3630180
925,3908,3630180,6212,3630180
925,3908,3631180,6212,3631180
925,3908,3632180,6212,3632180
925,3908,3633180,6212,3633180
925,3908,3633650,6212,3633650
925,3908,3634300,6212,3634300
926,3916,3634760,6212,3634760
926,3916,3635570,6212,3635570
926,3916,3636570,6212,3636570
926,3916,3637040,6212,3637040
926,3916,3637040,6212,3637040
926,3916,3637500,6212,3637500
926,3916,3638500,6212,3638500
926,3916,3638550,6212,3638550
927,3924,3642550,6212,3642550
927,3924,3643360,6212,3643360
927,3924,3644360,6212,3644360
927,3924,3644680,6212,3644680
927,3924,3644680,6212,3644680
927,3924,3645140,6212,3645140
927,3924,3645610,6212,3645610
927,3924,3645840,6212,3645840
927,3924,3645840,6212,3645840
927,3924,3646840,6212,3646840
927,3924,3648840,6212,3648840
928,3932,3649840,6212,3649840
928,3932,3650840,6212,3650840
928,3932,3651840,6212,3651840
928,3932,3652840,6212,3652840
928,3932,3652840,6212,3652840
928,3932,3653840,6212,3653840
928,3932,3653840,6212,3653840
928,3932,3654840,6212,3654840
928,3932,3655840,6212,3655840
928,3932,3656840,6212,3656840
928,3932,3657310,6212,3657310
929,3940,3658310,6212,3658310
929,3940,3659310,6212,3659310
929,3940,3660310,6212,3660310
929,3940,3661310,6212,3661310
929,3940,3661780,6212,3661780
929,3940,3662780,6212,3662780
929,3940,3663780,6212,3663780
929,3940,3664780,6212,3664780
930,3948,3665780,6212,3665780
930,3948,3666590,6212,3666590
930,3948,3667590,6212,3667590
930,3948,3668590,6212,3668590
930,3948,3669590,6212,3669590
930,3948,3670590,6212,3670590
930,3948,3671050,6212,3671050
