ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
711620.48,17.49,4.15,297554.62,7.31
711905.84,17.5,4.16,297760.79,7.32
711717.74,17.5,4.15,297687.8,7.32
711559.04,17.49,4.15,297529.5,7.31
711410.57,17.49,4.15,297417.03,7.31
711262.1,17.5,4.15,297446.17,7.32
710898.26,17.49,4.14,298050.05,7.33
710898.26,17.49,4.14,298050.05,7.33
710781.64,17.49,4.15,297910.65,7.33
711128.15,17.5,4.16,297480.87,7.32
710988.4,17.5,4.16,298168.08,7.34
709920.92,17.51,4.17,297950.31,7.35
710114.42,17.52,4.17,297907.06,7.35
709746.9,17.51,4.17,297610.0,7.34
709718.73,17.51,4.17,297596.62,7.34
710004.09,17.52,4.18,297493.09,7.34
709855.62,17.52,4.18,297645.84,7.35
709481.78,17.52,4.17,297553.59,7.35
709235.45,17.51,4.17,297248.81,7.34
709086.98,17.51,4.17,297151.22,7.34
708938.51,17.51,4.17,297703.62,7.35
708829.81,17.51,4.17,297594.71,7.35
708681.34,17.51,4.17,297168.34,7.34
708767.01,17.51,4.17,297201.35,7.34
709072.29,17.52,4.18,297812.85,7.36
709064.4,17.53,4.18,297718.53,7.36
709036.22,17.53,4.19,297733.48,7.36
708887.75,17.53,4.19,297638.71,7.36
708927.98,17.53,4.19,297578.79,7.36
709213.34,17.54,4.2,297731.5,7.36
709213.34,17.54,4.2,297731.5,7.36
709064.87,17.54,4.2,297583.5,7.36
708916.4,17.54,4.2,297645.28,7.37
708956.63,17.55,4.21,298294.99,7.38
708593.41,17.54,4.2,297940.73,7.38
708593.41,17.54,4.2,297940.73,7.38
708434.33,17.54,4.2,297895.16,7.38
708406.15,17.55,4.2,297884.7,7.38
708691.51,17.56,4.21,297778.35,7.38
708731.74,17.56,4.22,297914.68,7.38
708583.27,17.56,4.22,297837.42,7.38
708358.01,17.56,4.21,297807.27,7.38
708802.46,17.57,4.23,297740.08,7.38
708585.15,17.56,4.22,297518.56,7.37
708585.15,17.56,4.22,297518.56,7.37
708283.93,17.56,4.22,298079.27,7.39
708135.46,17.56,4.22,297908.79,7.39
708072.41,17.56,4.22,297709.33,7.38
708044.23,17.57,4.22,297672.67,7.39
707810.34,17.56,4.22,298113.36,7.4
707810.34,17.56,4.22,298113.36,7.4
707661.87,17.57,4.22,298022.46,7.4
707840.27,17.57,4.23,298173.09,7.4
707691.8,17.57,4.23,298066.84,7.4
707543.33,17.57,4.23,297984.53,7.4
707583.56,17.58,4.23,298423.87,7.41
707868.92,17.59,4.24,298515.79,7.42
707720.45,17.59,4.24,298704.52,7.42
707880.97,17.6,4.25,298742.34,7.43
707732.5,17.6,4.25,298628.75,7.42
707584.03,17.6,4.25,298759.42,7.43
707624.26,17.6,4.26,298665.58,7.43
707624.26,17.6,4.26,298665.58,7.43
707475.79,17.6,4.26,298558.72,7.43
707327.32,17.6,4.26,299119.19,7.44
707189.46,17.6,4.26,298795.49,7.44
707357.25,17.61,4.27,299198.25,7.45
707329.07,17.61,4.27,299196.96,7.45
707180.6,17.62,4.27,299095.35,7.45
707032.13,17.62,4.27,299317.9,7.46
706883.66,17.62,4.27,299272.92,7.46
706767.03,17.62,4.27,299167.35,7.46
707514.94,17.64,4.3,300623.48,7.5
707181.54,17.64,4.29,299918.97,7.48
707184.13,17.64,4.29,299964.56,7.48
707155.95,17.64,4.3,299979.52,7.48
706644.19,17.63,4.29,299421.02,7.47
705576.71,17.64,4.3,299203.24,7.48
705428.24,17.64,4.3,299067.28,7.48
705468.47,17.64,4.3,299214.87,7.48
705646.87,17.65,4.31,299120.65,7.48
705498.4,17.65,4.31,299050.7,7.48
705538.64,17.66,4.31,299011.55,7.48
705400.78,17.66,4.32,299799.47,7.5
705193.91,17.65,4.31,299584.56,7.5
705223.53,17.66,4.32,299631.95,7.5
705195.35,17.66,4.32,299618.67,7.5
705195.35,17.66,4.32,299618.67,7.5
704898.41,17.66,4.32,299621.15,7.51
704524.58,17.66,4.31,299429.19,7.5
704524.58,17.66,4.31,299429.19,7.5
704376.1,17.66,4.31,299333.86,7.5
704227.63,17.66,4.31,299269.47,7.5
704079.16,17.66,4.32,299482.34,7.51
703872.29,17.65,4.31,299260.85,7.51
703723.82,17.66,4.31,299169.07,7.51
703575.35,17.66,4.31,299000.71,7.5
702507.87,17.66,4.32,298782.93,7.51
702507.87,17.66,4.32,298782.93,7.51
702479.7,17.67,4.32,298781.64,7.51
702331.23,17.67,4.33,298699.5,7.51
702371.46,17.67,4.33,298643.2,7.51
702371.46,17.67,4.33,298643.2,7.51
702222.99,17.67,4.33,298751.77,7.52
702516.53,17.68,4.34,298673.41,7.52
702516.53,17.68,4.34,298673.41,7.52
702368.06,17.68,4.34,298606.21,7.52
702219.59,17.69,4.34,299099.2,7.53
702071.12,17.69,4.34,299169.62,7.54
702042.94,17.69,4.35,299177.15,7.54
701894.47,17.69,4.35,299042.06,7.54
701746.0,17.69,4.35,299177.16,7.54
701597.53,17.69,4.35,299019.97,7.54
700530.05,17.7,4.36,298802.19,7.55
700233.18,17.69,4.35,298463.67,7.54
700084.71,17.7,4.35,298573.62,7.55
699712.7,17.69,4.34,298202.22,7.54
699716.58,17.69,4.34,298264.39,7.54
699716.58,17.69,4.34,298264.39,7.54
699589.34,17.69,4.35,298214.66,7.54
700097.98,17.7,4.36,299084.11,7.56
700250.76,17.71,4.37,299078.09,7.56
700222.59,17.71,4.37,299042.09,7.56
700222.59,17.71,4.37,299042.09,7.56
700074.12,17.71,4.37,298950.53,7.56
700359.48,17.72,4.38,299112.26,7.57
700353.44,17.72,4.38,299091.19,7.57
700393.67,17.73,4.39,299003.21,7.57
700393.67,17.73,4.39,299028.34,7.57
700019.84,17.72,4.38,298965.14,7.57
699871.37,17.72,4.38,299290.79,7.58
699871.37,17.72,4.38,299290.79,7.58
699722.9,17.72,4.38,299157.93,7.58
699639.88,17.73,4.38,299025.79,7.58
699639.88,17.73,4.38,299025.79,7.58
699425.96,17.72,4.38,299112.66,7.58
699831.61,17.74,4.39,299134.89,7.58
699831.61,17.74,4.39,299134.89,7.58
699683.14,17.74,4.39,299034.45,7.58
699534.67,17.74,4.39,298978.04,7.58
699386.2,17.74,4.4,299174.32,7.59
699012.36,17.73,4.39,299058.44,7.59
699052.6,17.74,4.39,298972.6,7.59
698904.13,17.74,4.39,299403.51,7.6
698766.27,17.74,4.39,299276.95,7.6
698607.18,17.74,4.4,299121.98,7.6
698767.71,17.75,4.4,299159.8,7.6
698769.01,17.75,4.4,299182.7,7.6
699054.37,17.76,4.41,299092.55,7.6
698905.89,17.76,4.41,299013.11,7.6
698757.42,17.76,4.41,299102.15,7.6
698758.72,17.76,4.41,299103.96,7.6
698758.72,17.76,4.41,299103.96,7.6
698610.25,17.76,4.41,298990.59,7.6
698461.78,17.76,4.42,299761.5,7.62
698313.31,17.76,4.42,299399.34,7.61
698164.84,17.76,4.42,299468.15,7.62
698325.36,17.77,4.42,299505.96,7.62
698326.66,17.77,4.42,299513.51,7.62
698178.19,17.77,4.43,299418.48,7.62
698218.42,17.77,4.43,299338.82,7.62
698258.65,17.78,4.43,299443.39,7.62
697191.18,17.79,4.44,299225.61,7.63
696123.7,17.8,4.45,299007.83,7.64
695888.51,17.79,4.45,298857.5,7.64
695740.03,17.79,4.45,298783.18,7.64
695591.56,17.79,4.45,298723.47,7.64
695631.8,17.8,4.45,298698.5,7.64
695631.8,17.8,4.45,298698.5,7.64
695483.32,17.8,4.46,299424.13,7.66
695455.15,17.8,4.46,299416.88,7.66
695810.66,17.81,4.47,299306.05,7.66
695677.97,17.81,4.47,299492.7,7.67
695718.2,17.82,4.47,299401.4,7.67
695569.73,17.82,4.47,299331.66,7.67
695569.73,17.82,4.47,299331.66,7.67
695855.09,17.83,4.48,299268.31,7.67
695895.32,17.83,4.49,299906.44,7.68
695895.32,17.83,4.49,299906.44,7.68
695746.85,17.83,4.49,300016.98,7.69
695746.85,17.83,4.49,300019.69,7.69
695787.08,17.84,4.49,300291.71,7.7
695445.79,17.83,4.49,300240.29,7.7
695417.61,17.83,4.49,300239.0,7.7
695043.78,17.83,4.48,299847.85,7.69
694895.31,17.83,4.48,299740.21,7.69
695270.46,17.84,4.49,299862.62,7.69
695121.99,17.84,4.49,299763.46,7.69
694538.43,17.83,4.48,299182.75,7.68
694578.66,17.83,4.49,299119.78,7.68
694263.61,17.82,4.48,299287.85,7.68
694115.14,17.83,4.48,299176.84,7.68
693966.67,17.83,4.48,299071.7,7.68
694006.9,17.83,4.49,299634.56,7.7
693978.73,17.83,4.49,299660.13,7.7
693830.25,17.84,4.49,299566.07,7.7
693830.25,17.84,4.49,299566.07,7.7
694062.36,17.84,4.5,299500.9,7.7
693913.89,17.84,4.5,299597.04,7.7
693765.41,17.85,4.5,299468.06,7.7
694050.77,17.86,4.51,299460.99,7.7
693902.3,17.86,4.51,300179.19,7.72
693561.73,17.85,4.51,299497.92,7.71
693326.53,17.84,4.5,299826.55,7.72
692852.94,17.85,4.51,299678.73,7.72
692852.94,17.85,4.51,299678.73,7.72
692893.18,17.86,4.51,299682.98,7.72
692744.7,17.86,4.51,299786.39,7.73
692596.23,17.86,4.51,300031.54,7.74
692860.05,17.87,4.52,300044.36,7.74
692814.86,17.87,4.53,300079.74,7.74
692818.89,17.87,4.53,300085.83,7.74
692612.02,17.87,4.52,299928.02,7.74
692772.55,17.87,4.53,299965.83,7.74
692773.84,17.87,4.53,299967.54,7.74
693059.2,17.88,4.54,299874.99,7.74
692685.37,17.88,4.53,299805.92,7.74
692536.9,17.88,4.53,299802.64,7.74
692388.43,17.88,4.53,299928.27,7.74
692239.96,17.88,4.53,299811.64,7.74
692615.11,17.89,4.55,300298.03,7.76
692509.47,17.89,4.55,300437.52,7.76
692509.47,17.89,4.55,300437.52,7.76
692475.84,17.89,4.55,300641.94,7.77
692447.66,17.9,4.55,300667.51,7.77
692299.19,17.9,4.56,300584.39,7.77
692584.55,17.91,4.56,300507.32,7.77
692436.08,17.91,4.57,300733.83,7.78
692614.48,17.92,4.57,300660.9,7.78
692654.71,17.92,4.58,300474.83,7.77
692654.71,17.92,4.58,300489.72,7.77
692506.24,17.92,4.58,301397.95,7.8
692510.13,17.92,4.58,301417.89,7.8
692361.66,17.92,4.58,301425.96,7.8
692333.48,17.93,4.58,301412.58,7.8
692185.01,17.93,4.58,301299.29,7.8
692363.41,17.94,4.59,301289.51,7.8
692214.94,17.94,4.59,301392.46,7.81
692335.53,17.94,4.6,301495.49,7.81
692038.66,17.93,4.59,301374.19,7.81
692217.06,17.94,4.6,301740.33,7.82
692502.42,17.95,4.61,301691.21,7.82
692396.79,17.95,4.61,301491.74,7.82
692205.48,17.95,4.61,302140.43,7.84
691844.83,17.95,4.6,301735.57,7.83
692005.36,17.95,4.61,301773.38,7.83
692457.51,17.97,4.62,301813.92,7.83
692309.04,17.97,4.62,301721.0,7.83
692160.57,17.97,4.62,301627.89,7.83
691861.37,17.96,4.62,301586.51,7.83
691712.9,17.96,4.62,302062.73,7.84
691767.86,17.97,4.63,302588.61,7.86
692038.95,17.98,4.64,302463.16,7.86
692025.45,17.98,4.64,302802.9,7.87
691997.27,17.98,4.64,302789.63,7.87
692037.5,17.99,4.65,302708.07,7.87
691889.03,17.99,4.65,302663.17,7.87
691678.98,17.99,4.64,302458.81,7.86
691530.51,17.99,4.64,302561.03,7.87
691382.04,17.99,4.64,302472.3,7.87
690908.44,17.99,4.65,302324.48,7.87
690948.68,18.0,4.66,302268.74,7.87
691234.04,18.01,4.67,302982.66,7.89
690985.95,18.0,4.66,302697.55,7.89
690837.48,18.0,4.66,302604.64,7.89
690463.65,18.0,4.65,302386.75,7.88
690815.69,18.01,4.66,302489.83,7.89
690815.69,18.01,4.66,302489.83,7.89
690667.22,18.01,4.67,302398.84,7.88
690345.48,18.0,4.66,302349.57,7.88
690207.62,18.0,4.66,302700.08,7.9
690048.53,18.0,4.66,302495.56,7.89
690020.36,18.01,4.66,302494.27,7.89
689861.65,18.0,4.66,302335.98,7.89
690147.01,18.01,4.67,302238.24,7.89
689998.54,18.02,4.67,302416.64,7.9
688931.07,18.02,4.68,302198.86,7.91
688782.59,18.03,4.68,302108.14,7.91
688782.59,18.03,4.68,302108.14,7.91
688418.76,18.02,4.67,301986.92,7.9
688793.91,18.03,4.69,302667.51,7.92
688645.44,18.03,4.69,302276.87,7.91
688696.29,18.04,4.69,302022.56,7.91
688696.29,18.04,4.69,302022.56,7.91
688537.2,18.04,4.69,302733.28,7.93
688509.02,18.04,4.7,302758.85,7.93
688666.7,18.04,4.7,302867.28,7.94
688952.06,18.05,4.71,302774.09,7.93
688578.23,18.05,4.7,302715.06,7.93
688429.76,18.05,4.7,302986.24,7.94
688220.79,18.04,4.7,302772.08,7.94
688072.32,18.04,4.7,302662.29,7.94
687923.85,18.04,4.7,302455.78,7.93
687796.6,18.05,4.7,303166.26,7.95
688166.33,18.06,4.72,303138.93,7.96
688166.33,18.06,4.72,303138.93,7.96
687668.43,18.05,4.71,302659.77,7.94
687668.43,18.05,4.71,302659.77,7.94
687640.26,18.06,4.71,302685.33,7.95
687491.79,18.06,4.71,302602.21,7.95
687777.15,18.07,4.72,302525.14,7.95
687777.15,18.07,4.72,302525.14,7.95
687628.67,18.07,4.72,302739.72,7.95
687668.91,18.07,4.73,302523.68,7.95
687520.44,18.07,4.73,303167.01,7.97
687382.58,18.07,4.73,303123.96,7.97
687372.74,18.07,4.73,303350.92,7.98
687090.96,18.07,4.73,302931.99,7.97
687062.78,18.08,4.73,302930.7,7.97
687103.01,18.08,4.74,302856.21,7.97
686954.54,18.08,4.74,302792.25,7.97
687398.99,18.09,4.75,302907.99,7.97
687097.77,18.09,4.75,302781.72,7.97
687138.0,18.09,4.75,302785.31,7.97
686989.53,18.09,4.75,303296.61,7.99
686841.06,18.1,4.75,303100.0,7.99
686881.29,18.1,4.76,303475.93,8.0
686853.11,18.1,4.76,303462.65,8.0
686853.11,18.1,4.76,303462.65,8.0
687138.47,18.11,4.77,303356.34,8.0
686990.0,18.11,4.77,303518.6,8.0
686841.53,18.12,4.77,303388.85,8.0
686881.77,18.12,4.78,303325.25,8.0
686733.29,18.12,4.78,303711.28,8.01
686584.82,18.12,4.78,303538.52,8.01
686625.06,18.13,4.78,303916.29,8.02
686251.22,18.12,4.78,303652.56,8.02
686656.88,18.13,4.79,303674.79,8.02
686508.41,18.13,4.79,303574.35,8.02
686144.58,18.13,4.78,303703.03,8.02
685996.1,18.13,4.78,303589.48,8.02
686265.34,18.14,4.79,303502.75,8.02
686116.87,18.14,4.79,303860.3,8.03
685968.39,18.14,4.79,303696.02,8.03
685809.69,18.13,4.79,303537.73,8.03
685751.19,18.14,4.79,303533.09,8.03
685751.19,18.14,4.79,303533.09,8.03
685777.81,18.14,4.8,304138.07,8.05
685809.49,18.14,4.8,304044.54,8.04
685970.01,18.15,4.81,304082.35,8.05
685821.54,18.15,4.81,303987.32,8.05
685673.07,18.15,4.81,303904.8,8.05
685673.07,18.15,4.81,303904.8,8.05
685673.07,18.15,4.81,303904.8,8.05
685524.6,18.15,4.81,303974.55,8.05
685525.89,18.15,4.81,303980.28,8.05
685811.25,18.16,4.82,303893.59,8.05
685662.78,18.16,4.82,303876.68,8.05
685524.93,18.17,4.82,304562.01,8.07
685554.55,18.17,4.83,304635.77,8.07
685526.37,18.17,4.83,304628.52,8.08
685377.9,18.18,4.83,304508.22,8.08
685418.13,18.18,4.84,304660.59,8.08
685163.69,18.17,4.83,304422.54,8.08
684163.69,18.15,4.81,303422.54,8.05
684015.22,18.15,4.81,303309.39,8.05
683866.75,18.15,4.81,303252.53,8.05
683718.28,18.16,4.81,303215.41,8.05
683569.8,18.16,4.81,303521.93,8.06
682502.33,18.17,4.82,303304.15,8.07
682353.86,18.17,4.82,303132.48,8.07
681880.27,18.17,4.83,303085.66,8.08
681920.5,18.18,4.84,303013.48,8.08
682098.9,18.19,4.84,302952.9,8.08
682098.9,18.19,4.84,302971.29,8.08
682139.13,18.19,4.85,303635.55,8.1
681990.66,18.19,4.85,303607.3,8.1
681962.48,18.2,4.85,303593.93,8.1
681814.01,18.2,4.85,303483.64,8.1
681814.01,18.2,4.85,303483.64,8.1
681665.54,18.2,4.86,303464.71,8.1
681517.07,18.2,4.86,303680.48,8.11
681517.07,18.2,4.86,303724.97,8.11
681291.8,18.2,4.85,303457.64,8.1
681295.83,18.2,4.85,303511.69,8.11
681565.06,18.21,4.86,303320.81,8.1
681416.59,18.21,4.86,303257.57,8.1
681278.73,18.21,4.86,303806.25,8.12
680981.86,18.2,4.86,303499.56,8.11
680826.87,18.2,4.86,303335.84,8.11
680798.69,18.21,4.86,303318.85,8.11
680977.09,18.21,4.87,303213.55,8.11
680828.62,18.22,4.87,303441.5,8.12
681122.17,18.23,4.88,303257.42,8.11
680750.15,18.22,4.87,303185.33,8.11
680601.68,18.22,4.87,303914.89,8.14
680399.88,18.21,4.87,303713.09,8.13
680454.85,18.22,4.88,304283.6,8.15
681072.11,18.24,4.9,304614.78,8.16
681043.93,18.24,4.9,304607.53,8.16
680895.46,18.24,4.9,304505.85,8.16
680508.9,18.24,4.89,303811.66,8.14
680360.43,18.24,4.89,304097.88,8.15
680211.96,18.24,4.89,304019.45,8.15
680497.32,18.25,4.9,303942.55,8.15
680528.78,18.25,4.91,305339.94,8.19
680500.6,18.26,4.91,305332.69,8.19
680242.65,18.25,4.91,305198.36,8.19
680861.95,18.28,4.93,305091.23,8.19
679794.47,18.29,4.94,304873.45,8.2
679646.0,18.29,4.94,304753.15,8.2
679497.53,18.29,4.94,305215.97,8.21
679497.53,18.29,4.94,305215.97,8.21
679349.06,18.29,4.95,304870.62,8.21
679724.21,18.3,4.96,304718.27,8.2
679764.44,18.31,4.96,305236.7,8.22
679615.97,18.31,4.96,305042.06,8.22
679467.5,18.31,4.96,305421.52,8.23
679467.5,18.31,4.96,305421.52,8.23
679308.73,18.3,4.96,305262.75,8.23
679280.55,18.31,4.96,305288.31,8.23
679431.78,18.31,4.97,305391.48,8.23
679283.31,18.31,4.97,305292.91,8.23
678215.83,18.32,4.98,305075.13,8.24
678067.36,18.32,4.98,305005.54,8.24
678067.36,18.32,4.98,305046.82,8.24
677918.89,18.33,4.98,305176.23,8.25
677959.12,18.33,4.99,305022.24,8.25
677810.65,18.33,4.99,305051.43,8.25
678185.8,18.34,5.0,305586.71,8.27
678037.33,18.34,5.0,305675.12,8.27
678009.15,18.35,5.01,305700.69,8.27
678062.85,18.35,5.01,305724.74,8.27
677914.38,18.35,5.01,305626.17,8.27
677698.36,18.35,5.0,305448.63,8.27
677983.72,18.36,5.01,305387.01,8.27
676916.24,18.37,5.02,305169.23,8.28
676767.77,18.37,5.03,305222.67,8.28
676808.0,18.37,5.03,305165.06,8.28
676848.24,18.38,5.04,305129.83,8.29
676699.77,18.38,5.04,305746.56,8.3
676551.3,18.38,5.04,305770.66,8.31
676606.21,18.38,5.04,305925.25,8.31
676330.06,18.38,5.03,305676.08,8.31
676330.06,18.38,5.03,305676.08,8.31
676301.88,18.38,5.04,305683.61,8.31
676153.41,18.38,5.04,305577.3,8.31
676004.94,18.38,5.04,305656.48,8.31
676290.3,18.39,5.05,305594.98,8.31
676131.59,18.39,5.05,305436.28,8.31
675983.12,18.39,5.05,305358.09,8.31
675834.65,18.39,5.05,305560.16,8.32
675874.88,18.4,5.05,305691.23,8.32
675726.41,18.4,5.05,305792.88,8.33
675886.94,18.41,5.06,305830.69,8.33
675927.17,18.41,5.07,305751.44,8.33
675778.7,18.41,5.07,305798.6,8.33
675778.7,18.41,5.07,305798.6,8.33
675394.87,18.4,5.06,305541.21,8.33
675246.4,18.4,5.06,305451.32,8.33
675424.8,18.41,5.07,305374.99,8.32
675465.03,18.42,5.07,306035.02,8.34
675316.56,18.42,5.08,306097.15,8.35
675159.15,18.42,5.07,305939.74,8.34
675444.51,18.43,5.08,306206.86,8.35
675444.51,18.43,5.08,306206.86,8.35
674377.04,18.44,5.09,305989.08,8.37
674675.73,18.45,5.1,305992.41,8.37
674678.32,18.45,5.1,305993.62,8.37
674529.85,18.45,5.11,305887.9,8.37
674381.38,18.45,5.11,305852.96,8.37
674381.38,18.45,5.11,305852.96,8.37
674174.51,18.45,5.1,305949.5,8.37
674214.74,18.45,5.11,306061.82,8.38
674066.27,18.45,5.11,305976.22,8.38
673917.8,18.45,5.11,306375.96,8.39
673543.97,18.45,5.1,305977.75,8.38
673406.11,18.45,5.1,305898.2,8.38
673751.01,18.46,5.11,306528.67,8.4
673722.83,18.46,5.12,306515.3,8.4
673722.83,18.46,5.12,306515.3,8.4
673574.36,18.46,5.12,306401.11,8.4
673425.89,18.46,5.12,306509.08,8.4
673277.42,18.47,5.12,306428.64,8.4
673120.01,18.46,5.12,306272.05,8.4
673298.41,18.47,5.13,306206.07,8.4
673149.94,18.47,5.13,306545.57,8.41
673149.94,18.47,5.13,306545.57,8.41
673012.08,18.47,5.13,306441.97,8.41
672853.0,18.47,5.13,306484.31,8.41
672824.82,18.48,5.13,306499.27,8.42
672482.93,18.47,5.13,306101.55,8.41
672768.29,18.48,5.14,306008.38,8.41
672619.82,18.48,5.14,306109.66,8.41
672619.82,18.48,5.14,306112.13,8.41
672471.35,18.48,5.14,305967.3,8.41
672322.87,18.48,5.14,305936.42,8.41
672174.4,18.48,5.14,306214.16,8.42
672015.7,18.48,5.14,306055.8,8.42
672015.7,18.48,5.14,306055.8,8.42
672284.93,18.49,5.15,305848.74,8.41
672136.46,18.49,5.15,306580.11,8.43
671762.63,18.48,5.14,306158.3,8.42
671762.63,18.48,5.14,306174.39,8.42
671734.45,18.49,5.14,306181.92,8.43
671585.98,18.49,5.15,306101.39,8.43
671585.98,18.49,5.15,306101.39,8.43
671248.28,18.48,5.14,305779.92,8.42
671099.81,18.48,5.14,305710.33,8.42
670951.34,18.48,5.14,305755.39,8.42
670991.57,18.49,5.15,305693.97,8.42
670843.1,18.49,5.15,305916.75,8.43
670646.23,18.49,5.14,305716.75,8.43
670646.23,18.49,5.14,305815.55,8.43
670497.76,18.49,5.14,305868.62,8.43
669430.28,18.5,5.15,305650.85,8.45
669281.81,18.5,5.16,305486.47,8.44
669253.63,18.5,5.16,305485.18,8.45
669293.86,18.51,5.17,305410.69,8.45
668710.31,18.5,5.15,304828.94,8.43
669003.85,18.51,5.16,304928.33,8.43
668641.84,18.5,5.16,304827.91,8.43
668493.37,18.5,5.16,304751.15,8.43
668533.6,18.5,5.16,305016.27,8.44
668385.13,18.51,5.16,304864.61,8.44
668247.27,18.51,5.16,304777.89,8.44
668088.19,18.51,5.16,305145.83,8.45
668088.19,18.51,5.16,305164.22,8.45
668088.19,18.51,5.16,305149.63,8.45
668060.01,18.51,5.17,305148.34,8.46
667911.54,18.51,5.17,305023.44,8.45
667763.07,18.51,5.17,305034.67,8.46
667763.07,18.51,5.17,305034.67,8.46
667614.59,18.52,5.17,305154.45,8.46
667466.12,18.52,5.17,305026.25,8.46
667506.36,18.52,5.18,304978.38,8.46
667357.88,18.52,5.18,305230.99,8.47
667398.12,18.53,5.18,305295.45,8.48
667398.12,18.53,5.18,305308.84,8.48
667803.77,18.54,5.2,305332.18,8.48
667476.1,18.53,5.19,305022.07,8.47
667327.63,18.54,5.19,304879.14,8.47
667168.93,18.53,5.19,304720.44,8.46
666795.1,18.52,5.18,305159.07,8.48
666646.63,18.52,5.18,304948.1,8.47
666825.03,18.53,5.19,304850.16,8.47
666825.03,18.53,5.19,304850.16,8.47
666865.26,18.54,5.19,306014.2,8.51
666896.72,18.54,5.2,306058.08,8.51
667599.67,18.57,5.22,306087.47,8.51
668005.32,18.58,5.24,306109.7,8.51
667797.52,18.58,5.23,305913.78,8.51
667649.04,18.58,5.23,305813.33,8.51
667649.04,18.58,5.23,305804.87,8.51
667500.57,18.58,5.23,305748.45,8.51
667352.1,18.58,5.23,305974.96,8.52
666726.7,18.57,5.22,305639.74,8.51
666578.23,18.57,5.22,305447.83,8.51
666429.76,18.57,5.22,305405.63,8.51
666469.99,18.57,5.23,305462.64,8.51
666321.52,18.57,5.23,305953.37,8.53
666293.34,18.58,5.24,305946.11,8.53
666068.08,18.57,5.23,305681.38,8.52
665919.61,18.58,5.23,305561.08,8.52
665959.84,18.58,5.24,305773.05,8.53
665811.37,18.58,5.24,305692.33,8.53
666096.73,18.59,5.25,305580.83,8.53
665754.74,18.59,5.24,306984.16,8.57
666653.28,18.62,5.27,307280.6,8.58
666625.1,18.62,5.28,307267.32,8.58
666476.63,18.62,5.28,307171.67,8.58
666476.63,18.62,5.28,307171.67,8.58
666328.16,18.62,5.28,307358.3,8.59
666515.2,18.63,5.28,307396.41,8.59
666366.73,18.63,5.29,307256.56,8.59
666218.26,18.63,5.29,307146.05,8.59
666091.02,18.63,5.29,307843.16,8.61
665489.48,18.62,5.28,307205.3,8.6
665489.48,18.62,5.28,307245.12,8.6
664422.0,18.63,5.29,307037.38,8.61
664888.06,18.65,5.3,306687.09,8.6
664873.83,18.65,5.31,307065.17,8.61
664845.65,18.65,5.31,307057.91,8.62
664697.18,18.66,5.31,306956.24,8.62
664548.71,18.66,5.31,307255.78,8.63
664548.71,18.66,5.31,307255.78,8.63
664400.24,18.66,5.31,307168.47,8.63
664251.77,18.66,5.32,307009.27,8.62
664094.43,18.66,5.31,306850.37,8.62
664409.21,18.67,5.32,307618.68,8.64
664268.61,18.66,5.32,307149.96,8.63
664330.45,18.67,5.33,306830.25,8.62
664139.14,18.67,5.33,307182.65,8.64
664139.14,18.67,5.33,307182.65,8.64
664110.97,18.67,5.33,307169.27,8.64
663962.49,18.68,5.33,307055.09,8.64
663962.49,18.68,5.33,307053.99,8.64
664256.04,18.69,5.34,307186.54,8.64
664256.04,18.69,5.34,307186.54,8.64
664107.57,18.69,5.34,307070.69,8.64
664107.57,18.69,5.34,307070.69,8.64
663735.55,18.68,5.34,307024.96,8.64
664020.91,18.69,5.35,307389.47,8.65
664020.91,18.69,5.35,307389.47,8.65
664020.91,18.69,5.35,307389.47,8.65
663893.67,18.69,5.35,307582.19,8.66
663893.67,18.69,5.35,307582.19,8.66
664318.31,18.71,5.37,308064.4,8.68
664290.13,18.71,5.37,308079.36,8.68
663798.98,18.7,5.36,307751.41,8.67
663977.38,18.71,5.37,307634.06,8.67
664017.61,18.72,5.37,307601.97,8.67
664057.84,18.72,5.38,307720.81,8.68
663772.35,18.72,5.37,307418.13,8.67
663623.88,18.72,5.37,307344.9,8.67
663909.24,18.73,5.38,307282.78,8.67
663760.77,18.73,5.39,307332.79,8.67
663612.3,18.73,5.39,308379.89,8.7
663584.12,18.73,5.39,308405.45,8.71
663435.65,18.74,5.39,308270.96,8.71
663287.18,18.74,5.39,308237.29,8.71
663465.58,18.75,5.4,308578.49,8.72
663094.93,18.74,5.39,308159.57,8.71
663135.17,18.74,5.4,308020.1,8.71
663135.17,18.74,5.4,308020.1,8.71
663404.4,18.75,5.41,307788.15,8.7
663404.4,18.75,5.41,307788.15,8.7
