ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
814077.28,21.15,7.56,335234.79,8.71
814358.39,21.16,7.57,335234.79,8.71
814222.41,21.17,7.57,335086.71,8.71
814526.58,21.18,7.58,335105.6,8.71
814526.58,21.18,7.58,335155.96,8.71
814390.61,21.18,7.58,335280.94,8.72
814020.46,21.17,7.57,335274.15,8.72
814060.37,21.18,7.58,335436.62,8.73
814356.39,21.19,7.59,335424.52,8.73
814703.55,21.2,7.61,335943.15,8.74
814331.55,21.2,7.6,336785.19,8.77
813634.15,21.18,7.59,336007.82,8.75
813686.85,21.19,7.59,335633.07,8.74
813550.88,21.19,7.59,335632.76,8.74
813392.2,21.19,7.59,335479.9,8.74
813256.22,21.19,7.59,335479.89,8.74
813256.22,21.19,7.59,335472.15,8.74
813120.24,21.19,7.59,335518.4,8.74
812984.26,21.19,7.6,335494.94,8.75
812848.29,21.2,7.6,335515.13,8.75
812733.94,21.2,7.6,335627.69,8.75
812977.98,21.21,7.61,335305.92,8.75
813284.82,21.22,7.62,337084.9,8.79
812902.82,21.21,7.61,336830.54,8.79
813071.5,21.22,7.62,337132.39,8.8
812609.23,21.21,7.62,336675.0,8.79
812894.43,21.22,7.63,336982.96,8.8
812758.46,21.23,7.63,336982.65,8.8
812622.48,21.23,7.63,336982.65,8.8
812486.5,21.23,7.63,337196.34,8.81
812202.3,21.23,7.63,336858.25,8.8
812066.32,21.23,7.63,336984.66,8.81
811368.92,21.21,7.62,336229.23,8.79
811265.39,21.22,7.62,336033.61,8.79
812024.86,21.24,7.65,337044.65,8.82
811888.88,21.25,7.65,337044.34,8.82
811941.58,21.25,7.65,337044.4,8.82
811805.6,21.25,7.66,337044.4,8.82
812109.77,21.26,7.67,337044.02,8.82
811973.8,21.27,7.67,337101.67,8.83
811471.35,21.26,7.66,336644.32,8.82
810676.35,21.24,7.65,335819.74,8.8
810475.08,21.24,7.64,335613.82,8.79
810475.08,21.24,7.64,335613.82,8.79
809777.68,21.23,7.63,334915.66,8.78
809417.53,21.22,7.62,334918.52,8.78
808329.72,21.24,7.64,334918.21,8.8
808382.42,21.24,7.64,334916.6,8.8
807294.6,21.26,7.66,334916.6,8.82
807158.62,21.26,7.66,334872.17,8.82
807454.64,21.27,7.67,334870.91,8.82
807158.21,21.26,7.67,334409.08,8.81
806951.78,21.26,7.66,334404.94,8.81
806589.78,21.25,7.65,334433.39,8.81
806453.81,21.25,7.66,334425.69,8.81
806339.46,21.26,7.66,335032.13,8.83
806431.02,21.27,7.67,334868.14,8.83
806431.02,21.27,7.67,334868.14,8.83
806727.04,21.28,7.68,334849.21,8.83
806341.9,21.27,7.67,334401.24,8.82
806118.44,21.27,7.67,334391.72,8.82
806171.14,21.27,7.68,335131.31,8.84
806035.16,21.27,7.68,335147.58,8.85
805899.18,21.28,7.68,335131.0,8.85
805763.21,21.28,7.68,335131.0,8.85
805763.21,21.28,7.68,335131.0,8.85
805763.21,21.28,7.68,335131.0,8.85
805627.23,21.28,7.68,335277.68,8.86
805679.93,21.29,7.69,335517.56,8.86
805543.95,21.29,7.69,335382.54,8.86
805429.61,21.29,7.69,336065.42,8.88
805710.84,21.3,7.71,335945.7,8.88
805574.86,21.31,7.71,335945.39,8.89
805574.86,21.31,7.71,335945.39,8.89
805438.88,21.31,7.71,335945.39,8.89
805438.88,21.31,7.71,335945.39,8.89
805302.9,21.31,7.71,336025.69,8.89
805493.36,21.32,7.72,336272.23,8.9
805498.64,21.32,7.72,336279.39,8.9
805362.66,21.32,7.72,336402.8,8.91
804787.85,21.31,7.71,335827.99,8.89
805083.87,21.32,7.72,335756.74,8.89
805327.91,21.33,7.73,335727.96,8.89
805191.93,21.33,7.74,335557.23,8.89
805055.95,21.34,7.74,335525.52,8.89
804919.97,21.34,7.74,335699.68,8.9
804784.0,21.34,7.74,335524.24,8.9
804784.0,21.34,7.74,335524.24,8.9
804648.02,21.34,7.74,335523.93,8.9
804512.04,21.34,7.75,335523.93,8.9
804376.06,21.35,7.75,335530.69,8.9
804376.06,21.35,7.75,335530.69,8.9
804240.09,21.35,7.75,335550.02,8.91
804240.09,21.35,7.75,335550.02,8.91
804104.11,21.35,7.75,335787.24,8.92
803968.13,21.35,7.76,335604.79,8.91
804020.83,21.36,7.76,336014.66,8.93
804073.54,21.36,7.77,335840.71,8.92
804401.5,21.38,7.78,336473.65,8.94
804265.53,21.38,7.78,336473.35,8.95
804129.55,21.38,7.79,336473.34,8.95
803993.57,21.39,7.79,336528.78,8.95
803449.66,21.39,7.8,336550.47,8.96
803313.69,21.4,7.8,336600.95,8.97
803210.16,21.4,7.8,336810.34,8.97
803540.06,21.41,7.82,337864.36,9.0
803592.76,21.42,7.82,337628.44,9.0
803592.76,21.42,7.82,337628.44,9.0
803456.78,21.42,7.82,337628.13,9.0
803686.5,21.43,7.84,337258.8,8.99
803739.2,21.44,7.84,338171.43,9.02
803139.28,21.43,7.83,337457.62,9.0
803003.3,21.43,7.83,337457.62,9.01
802706.87,21.42,7.83,337378.33,9.0
802334.87,21.42,7.82,336754.19,8.99
802641.71,21.43,7.83,336598.63,8.99
802641.71,21.43,7.83,336578.12,8.99
802505.73,21.43,7.83,337418.75,9.01
802369.76,21.43,7.84,336824.7,9.0
802533.55,21.44,7.85,337072.97,9.01
802533.55,21.44,7.85,337072.97,9.01
803825.85,21.48,7.89,338578.12,9.05
803825.85,21.48,7.89,338578.12,9.05
803867.73,21.49,7.89,340290.85,9.1
803920.43,21.5,7.9,340290.92,9.1
803784.46,21.5,7.9,340290.92,9.1
803784.46,21.5,7.9,340290.92,9.1
803974.91,21.51,7.91,340290.54,9.1
804027.61,21.51,7.91,340290.54,9.1
803764.08,21.51,7.91,339816.1,9.09
803816.78,21.51,7.92,339830.08,9.1
803869.48,21.52,7.92,339827.77,9.1
803733.5,21.52,7.92,339827.77,9.1
803597.53,21.52,7.93,339827.77,9.1
802509.71,21.54,7.94,339827.46,9.12
802373.73,21.54,7.94,339827.82,9.12
802237.75,21.54,7.95,339827.46,9.13
802290.45,21.55,7.95,339858.11,9.13
802293.1,21.55,7.95,339860.76,9.13
802157.12,21.55,7.96,339860.76,9.13
802021.14,21.55,7.96,339977.69,9.14
801885.16,21.56,7.96,339860.76,9.14
801937.87,21.56,7.97,339964.79,9.14
801770.93,21.56,7.96,339987.64,9.14
801634.95,21.56,7.96,339987.64,9.14
801498.97,21.56,7.97,339987.64,9.15
801551.67,21.57,7.97,341467.72,9.19
801255.24,21.56,7.97,341107.25,9.18
801119.27,21.57,7.97,341107.25,9.18
800983.29,21.57,7.97,341107.46,9.19
800847.31,21.57,7.97,341107.25,9.19
800847.31,21.57,7.97,341107.25,9.19
800900.01,21.58,7.98,341107.32,9.19
801284.68,21.59,7.99,341106.94,9.19
801148.7,21.59,7.99,341106.94,9.19
801148.7,21.59,7.99,341106.94,9.19
801012.72,21.59,8.0,341224.02,9.2
800876.74,21.6,8.0,341106.94,9.2
800740.77,21.6,8.0,341106.94,9.2
800604.79,21.6,8.0,341106.94,9.2
800468.81,21.6,8.0,341107.2,9.21
800332.83,21.6,8.01,341106.94,9.21
800196.86,21.61,8.01,341106.94,9.21
800060.88,21.61,8.01,341192.4,9.22
799855.95,21.6,8.01,340978.34,9.21
799719.97,21.61,8.01,340964.11,9.21
799407.87,21.6,8.0,340964.11,9.21
799271.89,21.6,8.01,340892.88,9.21
799135.91,21.61,8.01,340892.58,9.22
798999.94,21.61,8.01,340892.57,9.22
799052.64,21.61,8.02,340905.32,9.22
798916.66,21.62,8.02,340905.32,9.22
798780.68,21.62,8.02,340988.52,9.23
799084.86,21.63,8.03,340975.77,9.23
798714.71,21.62,8.02,340975.77,9.23
799175.93,21.64,8.04,341216.33,9.24
799228.63,21.64,8.04,341225.94,9.24
799092.66,21.64,8.05,341222.67,9.24
799092.66,21.64,8.05,341222.67,9.24
798956.68,21.65,8.05,341234.46,9.24
798920.62,21.65,8.05,341512.97,9.25
798624.68,21.65,8.05,341283.66,9.25
798388.78,21.64,8.05,340913.43,9.24
798252.8,21.65,8.05,340913.43,9.24
798496.84,21.66,8.06,342392.81,9.29
798549.54,21.66,8.07,342587.81,9.29
798413.56,21.67,8.07,342587.82,9.3
798413.56,21.67,8.07,342587.82,9.3
798413.56,21.67,8.07,342587.82,9.3
798073.55,21.66,8.06,342106.28,9.28
798458.21,21.67,8.07,342105.96,9.29
798466.28,21.67,8.07,342207.24,9.29
798330.3,21.67,8.08,342207.24,9.29
798330.3,21.67,8.08,342159.19,9.29
798383.0,21.68,8.08,342159.19,9.29
798383.0,21.68,8.08,342214.7,9.29
798070.9,21.67,8.08,342224.04,9.29
797934.92,21.68,8.08,342224.04,9.3
798216.03,21.69,8.09,342214.7,9.3
798080.06,21.69,8.09,342214.69,9.3
797944.08,21.69,8.09,342307.96,9.31
797808.1,21.69,8.1,342306.98,9.31
797672.12,21.7,8.1,342214.69,9.31
797536.15,21.7,8.1,342214.38,9.31
797588.85,21.7,8.11,342214.38,9.31
797884.87,21.71,8.12,342369.46,9.32
797748.89,21.72,8.12,342369.46,9.32
797376.89,21.71,8.11,342262.75,9.32
797240.92,21.71,8.11,342328.22,9.32
797104.94,21.71,8.12,342349.83,9.33
796968.96,21.72,8.12,342362.09,9.33
796832.98,21.72,8.12,342619.47,9.34
796946.17,21.73,8.13,342643.0,9.34
796946.17,21.73,8.13,342592.46,9.34
796946.17,21.73,8.13,342554.03,9.34
796561.03,21.72,8.13,342173.78,9.33
796857.05,21.73,8.14,342125.41,9.33
796721.07,21.74,8.14,342125.1,9.33
796773.78,21.74,8.14,343684.14,9.38
796773.78,21.74,8.14,343684.14,9.38
796637.8,21.74,8.15,343684.14,9.38
796501.82,21.75,8.15,343761.45,9.39
796501.82,21.75,8.15,343761.45,9.39
796554.52,21.75,8.16,344026.73,9.39
796217.43,21.75,8.15,343377.4,9.38
796217.43,21.75,8.15,343377.4,9.38
796081.46,21.75,8.15,343448.95,9.38
795945.48,21.75,8.15,343412.12,9.38
795672.37,21.75,8.15,343504.07,9.39
795536.39,21.75,8.15,343760.92,9.4
795444.07,21.75,8.15,343605.81,9.4
795828.73,21.76,8.17,343605.5,9.4
795881.43,21.77,8.17,343605.5,9.4
795701.8,21.77,8.17,343391.73,9.4
795482.42,21.77,8.17,343393.47,9.4
795482.42,21.77,8.17,343393.47,9.4
794394.6,21.78,8.19,343393.16,9.42
794258.62,21.79,8.19,343392.85,9.42
794311.33,21.79,8.2,343391.11,9.42
794175.35,21.8,8.2,343391.11,9.42
794228.05,21.8,8.2,343391.11,9.43
794524.07,21.81,8.21,343478.65,9.43
794388.09,21.81,8.22,343493.81,9.43
794114.98,21.81,8.21,343406.27,9.43
793956.3,21.81,8.21,343247.59,9.43
793820.33,21.81,8.21,343233.46,9.43
793684.35,21.81,8.21,343232.43,9.43
793548.37,21.81,8.22,343324.49,9.44
793412.39,21.82,8.22,343303.38,9.44
793276.42,21.82,8.22,343232.43,9.44
793661.08,21.83,8.23,343783.07,9.46
793713.78,21.84,8.24,344135.29,9.47
793766.48,21.84,8.24,344801.54,9.49
793581.6,21.84,8.24,344963.54,9.49
793581.6,21.84,8.24,344963.54,9.49
793445.62,21.84,8.24,344963.23,9.5
793309.64,21.84,8.25,344963.23,9.5
793500.1,21.85,8.26,344962.92,9.5
793804.27,21.86,8.27,344962.92,9.5
793668.29,21.87,8.27,344978.1,9.5
793532.31,21.87,8.27,344974.32,9.51
793396.34,21.87,8.27,345009.38,9.51
793260.36,21.87,8.28,344964.54,9.51
792890.21,21.87,8.27,344987.78,9.51
791802.39,21.88,8.29,344987.47,9.53
791666.41,21.89,8.29,345175.74,9.54
791719.11,21.89,8.3,345152.5,9.54
791963.15,21.9,8.31,345152.5,9.55
791963.15,21.9,8.31,345152.5,9.55
791827.17,21.91,8.31,344962.61,9.54
792131.34,21.92,8.32,345114.72,9.55
792184.05,21.92,8.33,345234.9,9.55
792048.07,21.93,8.33,345234.58,9.56
791912.09,21.93,8.33,345234.58,9.56
791640.14,21.93,8.33,345234.27,9.56
791692.84,21.94,8.34,345638.58,9.58
791556.86,21.94,8.34,345933.57,9.59
791420.88,21.94,8.35,345691.45,9.58
791284.91,21.95,8.35,345750.61,9.59
791284.91,21.95,8.35,345750.61,9.59
791063.65,21.94,8.34,345694.02,9.59
791116.35,21.95,8.35,346463.94,9.61
791169.05,21.95,8.36,346464.0,9.61
791232.92,21.96,8.36,347560.48,9.65
790145.1,21.98,8.38,347560.17,9.67
790145.1,21.98,8.38,347560.17,9.67
789849.34,21.97,8.38,347190.19,9.66
789849.34,21.97,8.38,347190.19,9.66
789552.92,21.97,8.37,347403.82,9.67
789182.77,21.96,8.36,346959.5,9.65
789182.77,21.96,8.36,346958.38,9.65
789505.97,21.98,8.38,346544.88,9.65
789558.67,21.98,8.38,346544.51,9.65
789422.69,21.98,8.39,346544.2,9.65
788627.69,21.97,8.37,345749.2,9.63
788680.39,21.97,8.38,345750.23,9.63
788544.41,21.98,8.38,345750.23,9.64
788333.16,21.97,8.37,345619.89,9.63
788197.18,21.97,8.38,345639.54,9.64
788197.18,21.97,8.38,345639.54,9.64
788061.2,21.98,8.38,345629.58,9.64
787925.22,21.98,8.38,345624.81,9.64
787789.25,21.98,8.38,345623.57,9.64
787789.25,21.98,8.38,345680.07,9.65
787587.98,21.98,8.38,345567.95,9.64
787587.98,21.98,8.38,345567.95,9.64
787452.0,21.98,8.38,345730.44,9.65
787316.03,21.98,8.38,345564.27,9.65
787368.73,21.99,8.39,345563.24,9.65
787232.75,21.99,8.39,345563.4,9.65
787235.39,21.99,8.39,345611.01,9.65
787288.1,22.0,8.4,345611.01,9.66
787152.12,22.0,8.4,345610.54,9.66
787016.14,22.0,8.4,345610.54,9.66
787016.14,22.0,8.4,345610.54,9.66
786880.16,22.0,8.41,345648.68,9.67
786744.19,22.01,8.41,345743.74,9.67
785656.37,22.03,8.43,345743.42,9.69
785607.69,22.03,8.43,346533.59,9.72
785945.83,22.05,8.45,346365.65,9.72
785248.44,22.03,8.44,345610.23,9.7
785112.46,22.04,8.44,345609.92,9.7
785112.46,22.04,8.44,345609.92,9.7
785165.16,22.04,8.44,345609.92,9.7
785217.86,22.05,8.45,346905.56,9.74
784130.04,22.07,8.47,346905.25,9.76
783994.07,22.07,8.47,346905.25,9.77
784046.77,22.08,8.48,347097.6,9.77
784046.77,22.08,8.48,347097.6,9.77
783910.79,22.08,8.48,347252.72,9.78
783963.49,22.08,8.49,347252.78,9.78
783827.51,22.09,8.49,347247.12,9.79
783827.51,22.09,8.49,347247.12,9.79
783691.54,22.09,8.49,347310.99,9.79
783577.19,22.09,8.5,347225.77,9.79
783629.89,22.1,8.5,347225.4,9.79
783925.91,22.11,8.51,347225.4,9.79
783978.62,22.12,8.52,347243.84,9.8
784284.95,22.13,8.53,347829.54,9.82
784284.95,22.13,8.53,347829.54,9.82
783685.03,22.12,8.52,347115.74,9.8
783313.03,22.11,8.52,347100.44,9.8
783177.05,22.12,8.52,347100.13,9.8
783177.05,22.12,8.52,347100.13,9.8
783041.08,22.12,8.52,347100.13,9.8
783231.53,22.13,8.53,347096.98,9.81
783527.55,22.14,8.54,347909.82,9.83
783580.25,22.15,8.55,348388.07,9.85
783444.27,22.15,8.55,348388.07,9.85
783496.97,22.15,8.56,348781.88,9.86
783200.54,22.15,8.55,348163.19,9.85
783060.09,22.15,8.55,348416.68,9.85
783250.54,22.16,8.56,348416.37,9.86
783114.56,22.16,8.56,348602.65,9.86
783167.26,22.16,8.57,348602.65,9.87
783031.29,22.17,8.57,348572.46,9.87
783083.99,22.17,8.58,348572.46,9.87
783274.44,22.18,8.59,348604.26,9.87
783578.61,22.19,8.6,348578.9,9.87
783442.63,22.2,8.6,348497.49,9.87
783072.48,22.19,8.59,348491.05,9.87
783125.19,22.2,8.6,349365.86,9.9
783177.89,22.2,8.6,349638.52,9.91
783473.91,22.21,8.62,349966.95,9.92
783437.85,22.22,8.62,350263.98,9.93
783490.55,22.23,8.63,350264.04,9.94
783254.65,22.23,8.63,349892.33,9.93
783254.65,22.23,8.63,349892.33,9.93
783118.68,22.23,8.63,349892.49,9.93
783118.68,22.23,8.63,349892.49,9.93
782982.7,22.23,8.63,349892.02,9.93
782846.72,22.23,8.63,349892.02,9.94
782710.75,22.24,8.64,350038.69,9.94
782338.75,22.23,8.63,350114.15,9.95
782202.77,22.23,8.63,350015.54,9.95
782393.22,22.24,8.64,350015.17,9.95
782257.24,22.24,8.64,349974.3,9.95
782538.35,22.25,8.66,349979.72,9.95
782241.93,22.25,8.65,349543.94,9.94
782294.63,22.25,8.66,349540.07,9.94
782590.65,22.27,8.67,349545.09,9.94
782218.65,22.26,8.66,349538.53,9.95
782082.67,22.26,8.66,349731.32,9.95
781946.69,22.26,8.66,349531.33,9.95
781810.72,22.26,8.67,349531.02,9.95
782106.74,22.28,8.68,350376.02,9.98
781734.74,22.27,8.67,349578.76,9.96
782038.91,22.28,8.68,351154.62,10.0
781902.93,22.28,8.68,351154.62,10.01
781955.64,22.29,8.69,351381.35,10.02
781819.66,22.29,8.69,351396.53,10.02
782010.11,22.3,8.7,351396.22,10.02
782062.81,22.31,8.71,351396.22,10.02
781926.83,22.31,8.71,351389.91,10.03
781926.83,22.31,8.71,351501.73,10.03
781926.83,22.31,8.71,351548.06,10.03
781790.86,22.31,8.72,351543.22,10.03
781654.88,22.32,8.72,351544.36,10.04
781654.88,22.32,8.72,351498.03,10.03
781358.45,22.31,8.71,351331.01,10.03
781358.45,22.31,8.71,351379.99,10.03
780988.3,22.3,8.7,350864.88,10.02
780988.3,22.3,8.7,350834.7,10.02
781041.0,22.31,8.71,350834.7,10.02
780915.84,22.31,8.71,351056.35,10.03
780769.05,22.31,8.72,350829.53,10.03
780472.62,22.31,8.71,350712.63,10.02
780336.64,22.31,8.71,350712.33,10.03
780200.66,22.31,8.71,350712.32,10.03
780064.69,22.31,8.72,350712.32,10.03
780064.69,22.31,8.72,350746.71,10.03
779928.71,22.32,8.72,350771.42,10.04
779792.73,22.32,8.72,350787.09,10.04
779656.76,22.32,8.72,350748.88,10.04
779952.78,22.33,8.74,350786.86,10.04
780233.89,22.34,8.75,350755.44,10.05
780286.59,22.35,8.75,350748.88,10.05
779914.59,22.34,8.75,351674.08,10.08
779789.43,22.35,8.75,351858.24,10.08
779642.63,22.35,8.75,351671.91,10.08
779833.09,22.36,8.76,351994.4,10.09
779697.11,22.36,8.76,351994.09,10.09
779749.81,22.37,8.77,352378.0,10.11
779613.83,22.37,8.77,352378.0,10.11
779477.86,22.37,8.77,352424.25,10.12
779341.88,22.38,8.78,352450.0,10.12
779054.79,22.37,8.77,352145.28,10.11
778918.81,22.37,8.77,352461.52,10.12
779214.84,22.38,8.79,352461.2,10.12
779100.49,22.39,8.79,352224.03,10.12
778728.49,22.38,8.78,352224.03,10.12
778581.7,22.38,8.78,352303.94,10.13
778434.9,22.38,8.79,352072.97,10.12
778487.61,22.39,8.79,352072.97,10.13
778490.25,22.39,8.79,352084.66,10.13
778354.27,22.39,8.79,352084.35,10.13
778218.29,22.39,8.8,352084.35,10.13
778408.75,22.4,8.81,352142.73,10.14
778272.77,22.41,8.81,352156.28,10.14
778272.77,22.41,8.81,352156.28,10.14
778272.77,22.41,8.81,352156.28,10.14
778136.79,22.41,8.81,352149.01,10.14
778000.81,22.41,8.81,352142.73,10.14
777864.84,22.41,8.82,352328.68,10.15
777864.84,22.41,8.82,352328.68,10.15
777567.8,22.41,8.81,352024.19,10.14
777271.38,22.4,8.8,351996.58,10.14
777135.4,22.4,8.81,351859.22,10.14
777439.57,22.42,8.82,351810.46,10.14
777303.59,22.42,8.82,351761.87,10.15
777167.62,22.42,8.82,351761.56,10.15
777031.64,22.42,8.83,351780.54,10.15
777222.09,22.43,8.84,351776.08,10.15
777086.11,22.44,8.84,351779.43,10.16
776715.96,22.43,8.83,352873.35,10.19
776579.99,22.43,8.83,352915.0,10.19
776444.01,22.43,8.84,353202.77,10.2
776761.66,22.45,8.85,353531.84,10.22
776625.69,22.45,8.85,353374.99,10.21
777330.48,22.47,8.87,354047.25,10.23
776993.4,22.46,8.87,353510.79,10.22
777321.36,22.48,8.88,354029.69,10.24
777185.39,22.48,8.88,354029.69,10.24
776585.46,22.47,8.87,353315.88,10.22
776449.49,22.47,8.88,353315.88,10.23
775971.67,22.47,8.87,353263.61,10.23
775507.57,22.46,8.86,352675.49,10.21
775803.59,22.47,8.87,352675.18,10.21
775667.61,22.47,8.87,352675.18,10.22
775531.63,22.47,8.88,352676.1,10.22
775531.63,22.47,8.88,352676.1,10.22
775235.2,22.47,8.87,352567.11,10.22
774147.38,22.49,8.89,352566.8,10.24
774011.41,22.49,8.89,352566.12,10.24
774011.41,22.49,8.89,352566.12,10.24
774064.11,22.5,8.9,352566.12,10.25
773928.13,22.5,8.9,352565.88,10.25
773792.15,22.5,8.91,352699.11,10.26
773844.85,22.51,8.91,352699.11,10.26
774035.31,22.52,8.92,352717.05,10.26
773899.33,22.52,8.92,352583.82,10.26
774143.36,22.53,8.94,352569.64,10.26
774143.36,22.53,8.94,352569.64,10.26
774007.39,22.54,8.94,352569.34,10.27
773645.39,22.53,8.93,352700.42,10.27
773645.39,22.53,8.93,352700.42,10.27
773348.96,22.52,8.92,352571.02,10.27
773127.42,22.52,8.92,352244.12,10.26
773127.42,22.52,8.92,352244.12,10.26
772991.44,22.52,8.92,352244.11,10.26
773272.55,22.53,8.93,352996.51,10.29
773136.57,22.53,8.94,353059.22,10.29
773000.6,22.54,8.94,353014.44,10.29
772864.62,22.54,8.94,353005.15,10.29
772864.62,22.54,8.94,353005.15,10.29
773160.64,22.55,8.95,353221.37,10.3
773024.66,22.55,8.96,353406.9,10.31
772888.69,22.56,8.96,353349.65,10.31
772687.42,22.55,8.95,352375.58,10.28
772740.12,22.56,8.96,354065.54,10.34
772604.15,22.56,8.96,353928.62,10.34
772604.15,22.56,8.96,353928.62,10.34
772604.15,22.56,8.96,353928.62,10.34
772468.17,22.56,8.97,353928.31,10.34
772332.19,22.57,8.97,353928.31,10.34
772196.21,22.57,8.97,354050.75,10.35
771834.22,22.56,8.96,353495.46,10.33
771698.24,22.56,8.97,353419.19,10.33
771562.26,22.57,8.97,353475.9,10.34
771426.28,22.57,8.97,353447.7,10.34
771390.23,22.57,8.98,353743.22,10.35
771154.33,22.57,8.98,353373.02,10.34
771018.35,22.58,8.98,353372.71,10.35
770882.37,22.58,8.98,353372.71,10.35
770746.4,22.58,8.98,353372.71,10.35
771042.42,22.59,9.0,353372.4,10.36
771095.12,22.6,9.0,353372.4,10.36
770959.14,22.6,9.01,353532.49,10.37
770823.17,22.61,9.01,353404.39,10.36
770708.82,22.61,9.01,353476.0,10.37
770651.13,22.61,9.02,353744.11,10.38
770364.05,22.61,9.01,353655.59,10.38
770128.15,22.61,9.01,353283.87,10.37
770128.15,22.61,9.01,353283.87,10.37
770180.85,22.62,9.02,353283.87,10.37
770044.87,22.62,9.02,353283.56,10.38
770097.57,22.62,9.03,353302.01,10.38
770097.57,22.62,9.03,353302.01,10.38
770288.02,22.63,9.04,353288.29,10.38
770340.72,22.64,9.04,353313.57,10.38
770531.18,22.65,9.05,353283.56,10.39
770583.88,22.66,9.06,355306.02,10.45
770447.9,22.66,9.06,355306.02,10.45
770311.92,22.66,9.07,355309.61,10.45
769939.93,22.66,9.06,354880.8,10.44
770244.1,22.67,9.07,354880.49,10.44
770108.12,22.67,9.07,354878.12,10.45
770160.82,22.68,9.08,354878.12,10.45
769790.67,22.67,9.07,354897.11,10.45
769790.67,22.67,9.07,354897.11,10.45
769631.99,22.67,9.07,354744.25,10.45
769496.02,22.67,9.07,354743.04,10.45
769496.02,22.67,9.07,354743.04,10.45
769360.04,22.67,9.07,354924.44,10.46
769224.06,22.67,9.08,354780.38,10.46
769088.08,22.68,9.08,354743.04,10.46
768791.65,22.67,9.07,354500.29,10.45
769087.68,22.68,9.08,354485.11,10.45
769140.38,22.69,9.09,354488.25,10.46
769004.4,22.69,9.09,354488.4,10.46
768868.42,22.69,9.1,354487.93,10.46
768876.35,22.69,9.1,354668.03,10.47
768740.37,22.7,9.1,354668.03,10.47
768793.07,22.7,9.11,354661.08,10.47
768657.1,22.71,9.11,354807.3,10.48
768662.38,22.71,9.11,354808.45,10.48
768290.38,22.7,9.1,355024.74,10.49
768154.41,22.7,9.1,354997.99,10.49
768207.11,22.71,9.11,355008.26,10.49
768209.75,22.71,9.11,355009.39,10.49
768209.75,22.71,9.11,355009.39,10.49
768073.77,22.71,9.11,354971.44,10.5
767777.34,22.71,9.11,354623.27,10.49
768021.38,22.72,9.12,354396.71,10.48
768317.4,22.73,9.13,356090.32,10.53
768507.85,22.74,9.14,356090.0,10.54
768382.69,22.74,9.14,356071.36,10.54
768010.69,22.73,9.14,355617.54,10.53
767863.9,22.74,9.14,355554.66,10.53
768159.92,22.75,9.15,355554.66,10.53
767797.92,22.74,9.14,355604.58,10.53
767661.94,22.74,9.15,355604.74,10.54
767525.97,22.75,9.15,355604.27,10.54
767830.14,22.76,9.16,355562.66,10.54
767671.46,22.75,9.16,355403.98,10.53
767535.48,22.76,9.16,355698.05,10.55
767399.5,22.76,9.16,355709.69,10.55
767263.53,22.76,9.16,355627.26,10.55
766893.38,22.75,9.16,355618.95,10.55
766946.08,22.76,9.16,356018.56,10.57
766998.78,22.77,9.17,355814.58,10.56
766884.44,22.77,9.17,356431.08,10.58
766884.44,22.77,9.17,356431.08,10.58
767272.8,22.79,9.19,356330.78,10.58
767136.82,22.79,9.2,356330.48,10.59
767136.82,22.79,9.2,356330.48,10.59
766454.87,22.78,9.18,355590.99,10.57
766454.87,22.78,9.18,355554.4,10.57
766318.89,22.78,9.18,355554.39,10.57
765231.08,22.8,9.21,355554.08,10.6
765095.1,22.81,9.21,355576.48,10.6
764959.12,22.81,9.21,355610.93,10.6
764823.14,22.81,9.21,355669.4,10.61
764687.17,22.82,9.22,355638.7,10.61
764637.17,22.81,9.22,355588.7,10.61
764689.87,22.82,9.22,355512.28,10.61
764498.53,22.82,9.22,355409.64,10.61
764373.37,22.82,9.22,355574.04,10.62
764226.58,22.82,9.22,355325.02,10.61
764279.28,22.83,9.23,355205.82,10.61
764143.3,22.83,9.23,355205.51,10.61
764007.33,22.83,9.24,355205.51,10.62
763871.35,22.84,9.24,355229.01,10.62
764175.52,22.85,9.25,356885.97,10.67
764039.54,22.85,9.25,356871.59,10.67
763903.57,22.86,9.26,356867.95,10.68
763903.57,22.86,9.26,356978.86,10.68
763767.59,22.86,9.26,356973.39,10.68
763631.61,22.86,9.26,357121.26,10.69
763684.31,22.87,9.27,357121.32,10.69
763548.34,22.87,9.27,356973.45,10.69
763601.04,22.88,9.28,356973.08,10.7
763601.04,22.88,9.28,356973.08,10.7
762601.04,22.85,9.26,355973.08,10.67
762465.06,22.86,9.26,355972.77,10.67
762329.08,22.86,9.26,355972.77,10.67
762193.1,22.86,9.27,356139.35,10.68
762057.13,22.87,9.27,356151.08,10.69
