ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
935579.28,15.83,2.27,225025.12,3.81
935411.24,15.83,2.27,224929.81,3.81
935580.63,15.84,2.27,224840.29,3.81
935632.16,15.84,2.27,225139.63,3.81
935801.55,15.84,2.28,225139.03,3.81
935955.82,15.85,2.28,225139.5,3.81
936116.14,15.85,2.28,225152.02,3.81
936167.67,15.85,2.29,225151.68,3.81
936219.2,15.86,2.29,225150.47,3.81
936270.73,15.86,2.29,225268.95,3.82
936181.64,15.86,2.29,225378.68,3.82
936351.04,15.86,2.3,225302.76,3.82
936479.03,15.87,2.3,225174.27,3.81
936639.35,15.87,2.3,225174.28,3.82
936690.88,15.87,2.31,225174.05,3.82
936742.41,15.88,2.31,225174.05,3.82
936902.73,15.88,2.31,225140.81,3.82
936954.26,15.88,2.32,225140.81,3.82
936954.26,15.88,2.32,225140.22,3.82
937114.57,15.89,2.32,225140.01,3.82
937166.1,15.89,2.32,225139.62,3.82
937217.63,15.89,2.33,225509.01,3.82
937269.16,15.9,2.33,225627.49,3.83
937500.02,15.9,2.34,225626.89,3.83
937551.55,15.9,2.34,225626.89,3.83
937782.41,15.91,2.34,225715.05,3.83
937942.73,15.91,2.35,225686.29,3.83
937876.52,15.91,2.35,225594.7,3.83
937928.05,15.92,2.35,225713.18,3.83
937911.3,15.92,2.35,225853.83,3.83
938071.62,15.92,2.36,225825.06,3.83
938302.48,15.93,2.36,225754.24,3.83
938354.01,15.93,2.36,225754.01,3.83
938519.91,15.93,2.37,225701.3,3.83
938734.16,15.94,2.37,225700.7,3.83
938734.16,15.94,2.37,225422.11,3.83
938734.16,15.94,2.37,225249.59,3.82
938932.44,15.94,2.38,225249.22,3.82
938983.97,15.95,2.38,224902.91,3.82
939138.24,15.95,2.38,224907.08,3.82
939292.5,15.95,2.39,224906.49,3.82
939344.03,15.96,2.39,224965.53,3.82
939322.33,15.96,2.39,224694.15,3.82
939476.59,15.96,2.4,224786.12,3.82
939236.19,15.96,2.39,224669.47,3.82
939106.46,15.96,2.39,224273.2,3.81
939266.77,15.96,2.4,224753.38,3.82
939318.3,15.97,2.4,224753.16,3.82
939369.83,15.97,2.4,224752.78,3.82
939539.23,15.97,2.41,224752.19,3.82
939770.08,15.98,2.41,224752.19,3.82
939930.4,15.98,2.42,224736.28,3.82
939981.93,15.99,2.42,224854.75,3.82
939852.19,15.99,2.42,224458.48,3.82
939763.11,15.99,2.42,224576.66,3.82
939923.43,15.99,2.42,225115.66,3.83
939974.96,15.99,2.43,225115.43,3.83
940135.27,16.0,2.43,225143.16,3.83
940304.67,16.0,2.43,225053.64,3.83
940304.67,16.0,2.43,225056.33,3.83
940304.67,16.0,2.43,225056.33,3.83
940518.92,16.0,2.44,225061.68,3.83
940673.19,16.01,2.44,225061.09,3.83
940724.72,16.01,2.45,225060.86,3.83
940776.25,16.02,2.45,225060.64,3.83
940776.25,16.02,2.45,225060.64,3.83
940942.15,16.02,2.45,225060.04,3.83
941108.05,16.02,2.46,225059.44,3.83
941159.58,16.03,2.46,225059.05,3.83
941211.11,16.03,2.46,225058.83,3.83
941262.64,16.03,2.47,225177.3,3.84
941314.17,16.04,2.47,225177.3,3.84
941258.04,16.04,2.47,224903.9,3.83
941309.57,16.04,2.47,224891.68,3.83
941330.66,16.04,2.47,224800.09,3.83
941496.56,16.05,2.48,224747.37,3.83
941656.88,16.05,2.48,224761.64,3.83
941826.27,16.05,2.49,224568.49,3.83
941877.8,16.06,2.49,224686.97,3.83
942038.12,16.06,2.49,224658.2,3.83
942212.91,16.07,2.5,224423.22,3.83
942123.83,16.06,2.5,224493.44,3.83
942284.15,16.07,2.5,224463.43,3.83
942335.68,16.07,2.51,224117.13,3.82
942495.99,16.08,2.51,224088.36,3.82
942650.26,16.08,2.51,224180.34,3.82
942810.58,16.08,2.52,224180.13,3.82
942862.11,16.09,2.52,224298.6,3.83
943575.01,16.1,2.53,224597.38,3.83
943729.28,16.11,2.54,224825.68,3.84
943780.81,16.11,2.54,224825.29,3.84
943950.2,16.11,2.55,224824.69,3.84
944104.47,16.12,2.55,224916.66,3.84
944104.47,16.12,2.55,224926.75,3.84
943840.23,16.11,2.55,224416.22,3.83
944009.63,16.12,2.55,224415.62,3.83
944179.02,16.12,2.56,224339.7,3.83
944348.41,16.13,2.56,224250.17,3.83
944538.44,16.13,2.56,224249.58,3.83
944538.44,16.13,2.56,224248.35,3.83
944589.97,16.13,2.57,224248.35,3.83
944641.5,16.14,2.57,223902.05,3.82
944619.79,16.14,2.57,223902.05,3.82
944834.04,16.14,2.57,223822.07,3.82
944885.57,16.14,2.58,223821.84,3.82
945045.89,16.15,2.58,224483.3,3.84
945211.79,16.15,2.59,224482.71,3.84
945401.81,16.16,2.59,224482.11,3.84
945556.08,16.16,2.59,224481.51,3.84
945607.61,16.16,2.6,224481.29,3.84
945607.61,16.16,2.6,224480.91,3.84
945761.87,16.17,2.6,224480.91,3.84
945971.64,16.17,2.61,224482.77,3.84
946161.66,16.18,2.61,224405.56,3.84
946351.68,16.18,2.61,224328.36,3.84
946329.98,16.18,2.61,224056.98,3.83
946499.37,16.18,2.62,223967.46,3.83
946659.69,16.19,2.62,223967.25,3.83
946820.01,16.19,2.63,223966.88,3.83
946730.92,16.19,2.63,223966.88,3.83
946730.92,16.19,2.63,223940.49,3.83
946891.24,16.2,2.63,223940.28,3.83
947051.56,16.2,2.63,223940.07,3.83
947211.88,16.2,2.64,223940.07,3.83
947263.41,16.21,2.64,224058.55,3.83
947423.72,16.21,2.65,224029.78,3.83
947475.25,16.21,2.65,224148.26,3.84
947629.52,16.22,2.65,224137.23,3.84
947839.29,16.22,2.66,224107.22,3.84
947890.82,16.23,2.66,224106.71,3.84
948056.72,16.23,2.66,224107.32,3.84
948217.04,16.23,2.67,224078.56,3.84
948386.43,16.24,2.67,223989.04,3.84
948379.65,16.24,2.67,224013.29,3.84
948539.96,16.24,2.68,224013.08,3.84
948738.24,16.25,2.68,224087.39,3.84
948898.56,16.25,2.69,224414.53,3.84
949058.88,16.26,2.69,224385.76,3.84
949219.19,16.26,2.69,224385.55,3.84
949385.1,16.26,2.7,224882.19,3.85
949436.63,16.27,2.7,224881.8,3.85
949602.53,16.27,2.7,224881.21,3.85
949654.06,16.27,2.71,224880.83,3.85
949863.83,16.28,2.71,224902.77,3.85
950024.14,16.28,2.72,224874.0,3.85
950178.41,16.29,2.72,224965.97,3.86
950347.8,16.29,2.72,224965.97,3.86
950508.12,16.29,2.73,224937.21,3.86
950559.65,16.3,2.73,224936.84,3.86
950729.04,16.3,2.74,224936.24,3.86
950894.95,16.31,2.74,225354.82,3.86
951055.26,16.31,2.74,225326.05,3.86
951215.58,16.31,2.75,225325.68,3.86
951384.97,16.32,2.75,225336.04,3.86
951545.29,16.32,2.76,225347.37,3.87
951705.61,16.33,2.76,225318.61,3.87
951875.0,16.33,2.76,225318.01,3.87
952105.86,16.34,2.77,225317.41,3.87
952157.39,16.34,2.77,225435.89,3.87
952208.92,16.34,2.78,225494.93,3.87
952260.45,16.34,2.78,225494.93,3.87
952311.98,16.35,2.78,225494.93,3.87
952363.51,16.35,2.78,225494.71,3.87
952523.83,16.35,2.79,225465.94,3.87
952575.36,16.36,2.79,225465.72,3.87
952575.36,16.36,2.79,225414.76,3.87
952626.89,16.36,2.79,225414.53,3.87
952626.89,16.36,2.79,225433.92,3.87
953339.8,16.37,2.81,225732.69,3.88
953509.19,16.38,2.81,225732.69,3.88
953560.72,16.38,2.82,225906.46,3.88
953462.56,16.38,2.82,225823.45,3.88
953514.09,16.38,2.82,225823.23,3.88
953565.62,16.39,2.82,225823.0,3.88
953816.17,16.39,2.83,225849.24,3.88
953867.7,16.4,2.83,225848.85,3.88
953919.23,16.4,2.83,226023.81,3.89
953970.76,16.4,2.84,226023.44,3.89
953970.76,16.4,2.84,226023.44,3.89
954180.53,16.41,2.84,225872.81,3.88
954378.81,16.41,2.85,225872.22,3.88
954539.13,16.42,2.85,225871.84,3.88
954590.66,16.42,2.85,225871.84,3.89
954568.95,16.42,2.85,225872.33,3.89
954620.48,16.42,2.86,225990.81,3.89
954789.87,16.43,2.86,225901.29,3.89
954841.4,16.43,2.86,226019.76,3.89
955072.26,16.43,2.87,226019.76,3.89
955226.53,16.44,2.87,226019.37,3.89
955226.53,16.44,2.87,226018.78,3.89
955424.81,16.44,2.88,226018.39,3.89
955424.81,16.44,2.88,226117.57,3.89
955594.2,16.45,2.88,226116.98,3.89
956110.25,16.46,2.89,226370.81,3.9
956320.02,16.46,2.9,226375.92,3.9
956474.29,16.47,2.9,226375.92,3.9
956525.82,16.47,2.9,226494.4,3.9
956577.35,16.47,2.91,226494.17,3.9
956746.74,16.48,2.91,226493.58,3.9
956901.01,16.48,2.91,226482.54,3.9
957070.4,16.48,2.92,226393.02,3.9
957296.17,16.49,2.92,226372.49,3.9
957296.17,16.49,2.92,226289.49,3.9
957296.17,16.49,2.92,226116.97,3.89
957456.48,16.49,2.93,226139.46,3.9
957625.88,16.5,2.93,226016.34,3.89
957786.19,16.5,2.94,226016.13,3.89
957946.51,16.51,2.94,226015.76,3.89
957998.04,16.51,2.94,226226.78,3.9
958158.36,16.51,2.95,226232.7,3.9
958209.89,16.52,2.95,226232.7,3.9
958370.21,16.52,2.95,226250.36,3.9
958530.52,16.52,2.96,226221.6,3.9
958582.05,16.53,2.96,226221.6,3.9
958736.32,16.53,2.97,226221.0,3.9
958787.85,16.54,2.97,226220.61,3.9
958942.11,16.54,2.97,226303.68,3.9
959102.43,16.54,2.98,226273.67,3.9
959316.69,16.55,2.98,226273.08,3.9
959470.95,16.55,2.99,226356.14,3.91
959470.95,16.55,2.99,226330.45,3.9
959631.27,16.56,2.99,226333.42,3.91
959624.42,16.56,2.99,226128.88,3.9
959784.74,16.56,3.0,226128.67,3.9
959784.74,16.56,3.0,226057.85,3.9
959939.01,16.57,3.0,226057.85,3.9
959939.01,16.57,3.0,226057.85,3.9
960108.4,16.57,3.0,226039.12,3.9
960306.68,16.58,3.01,226155.42,3.9
960358.21,16.58,3.01,226155.19,3.9
960524.11,16.58,3.02,225818.72,3.9
960684.43,16.59,3.02,225824.55,3.9
960898.68,16.59,3.02,225744.57,3.9
961064.58,16.6,3.03,225691.86,3.9
961224.9,16.6,3.03,225697.68,3.9
961423.18,16.6,3.04,225338.37,3.89
961577.44,16.61,3.04,225337.77,3.89
961737.76,16.61,3.05,225351.51,3.89
961907.16,16.62,3.05,225261.99,3.89
961958.69,16.62,3.05,225261.6,3.89
961958.69,16.62,3.05,225261.0,3.89
961958.69,16.62,3.05,225159.3,3.89
961958.69,16.62,3.05,226120.06,3.91
962517.22,16.63,3.07,226217.83,3.91
962677.53,16.64,3.07,226184.6,3.91
962677.53,16.64,3.07,226012.07,3.91
962843.44,16.64,3.07,226050.68,3.91
962821.73,16.64,3.07,226050.35,3.91
962821.73,16.64,3.07,226049.75,3.91
962982.05,16.64,3.08,226033.84,3.91
963136.31,16.65,3.08,226033.25,3.91
963187.84,16.65,3.09,226032.87,3.91
963239.37,16.66,3.09,226032.87,3.91
963290.9,16.66,3.09,226032.65,3.91
963451.22,16.66,3.1,226032.65,3.91
963611.54,16.67,3.1,226014.59,3.91
963663.07,16.67,3.1,226014.59,3.91
963823.38,16.67,3.11,226030.96,3.91
963874.91,16.68,3.11,226030.59,3.91
964044.31,16.68,3.11,226029.99,3.91
964044.31,16.68,3.11,226029.4,3.91
964393.59,16.69,3.12,226196.97,3.91
964393.59,16.69,3.12,226314.59,3.92
964393.59,16.69,3.12,226539.43,3.92
964562.98,16.69,3.13,226538.84,3.92
964723.3,16.7,3.13,226538.84,3.92
964877.56,16.7,3.13,226539.3,3.92
965037.88,16.7,3.14,226545.13,3.92
965207.27,16.71,3.14,226559.01,3.92
965417.04,16.71,3.15,227122.68,3.93
965468.57,16.72,3.15,227241.15,3.93
965232.05,16.71,3.15,227241.15,3.93
965283.58,16.72,3.15,227240.93,3.94
965443.9,16.72,3.15,227240.72,3.94
965495.43,16.72,3.16,227240.21,3.94
965503.37,16.72,3.16,227498.63,3.94
965663.69,16.73,3.16,227498.26,3.94
965663.69,16.73,3.16,227497.66,3.94
965715.22,16.73,3.17,227616.14,3.94
965715.22,16.73,3.17,227615.6,3.94
965875.53,16.74,3.17,228003.49,3.95
966035.85,16.74,3.17,228003.29,3.95
966087.38,16.74,3.18,228002.9,3.95
966256.78,16.75,3.18,228006.88,3.95
966308.31,16.75,3.18,228006.66,3.95
966308.31,16.75,3.18,228016.74,3.95
966308.31,16.75,3.18,228016.37,3.95
966477.7,16.75,3.19,228016.0,3.95
966638.02,16.76,3.19,227987.23,3.95
966638.02,16.76,3.19,227904.23,3.95
966798.33,16.76,3.2,227904.02,3.95
966849.86,16.77,3.2,227903.8,3.95
966849.86,16.77,3.2,228737.79,3.97
966849.86,16.77,3.2,229397.99,3.98
967019.26,16.77,3.2,229397.99,3.98
967179.57,16.77,3.21,229397.78,3.98
967231.1,16.78,3.21,229397.78,3.98
967231.1,16.78,3.21,229737.45,3.98
967231.1,16.78,3.21,229747.54,3.99
967231.1,16.78,3.21,229621.91,3.98
967429.38,16.78,3.22,229621.52,3.98
967595.29,16.79,3.22,229621.52,3.98
967749.55,16.79,3.22,229621.52,3.98
967980.41,16.8,3.23,229621.52,3.98
968134.67,16.8,3.23,229713.49,3.99
968186.2,16.8,3.24,229715.3,3.99
968346.52,16.81,3.24,230070.88,3.99
968407.99,16.81,3.24,230068.23,3.99
968407.99,16.81,3.24,229966.53,3.99
968407.99,16.81,3.24,229824.01,3.99
968577.38,16.81,3.25,229813.33,3.99
968769.2,16.82,3.25,229813.76,3.99
968820.73,16.82,3.26,229813.54,3.99
968990.13,16.83,3.26,229644.08,3.99
969144.39,16.83,3.26,230159.51,4.0
969310.29,16.83,3.27,230106.8,4.0
969470.61,16.84,3.27,230112.72,4.0
969640.01,16.84,3.28,230112.35,4.0
969794.27,16.85,3.28,230082.34,4.0
969845.8,16.85,3.28,230257.31,4.0
970006.12,16.85,3.29,230228.54,4.0
970160.38,16.86,3.29,230227.95,4.0
971100.76,16.88,3.31,230757.58,4.01
971100.76,16.88,3.31,230466.58,4.01
971261.08,16.88,3.31,230466.37,4.01
971312.61,16.88,3.32,230466.37,4.01
971364.14,16.89,3.32,230466.37,4.01
971524.46,16.89,3.33,230437.61,4.01
971575.99,16.9,3.33,230437.61,4.01
971774.27,16.9,3.33,230437.61,4.01
971943.66,16.9,3.34,230934.05,4.02
972097.93,16.91,3.34,230939.04,4.02
972149.46,16.91,3.35,230938.67,4.02
972200.99,16.92,3.35,231308.06,4.02
972200.99,16.92,3.35,231188.26,4.02
972355.25,16.92,3.35,231275.5,4.02
972546.36,16.93,3.36,231076.25,4.02
972943.5,16.93,3.37,231210.81,4.02
973103.82,16.94,3.37,231318.37,4.03
973273.21,16.94,3.38,231317.77,4.03
973433.53,16.95,3.38,231289.01,4.03
973485.06,16.95,3.38,231288.78,4.03
973536.59,16.95,3.39,231398.54,4.03
973565.61,16.96,3.39,231161.03,4.03
973617.14,16.96,3.39,231279.5,4.03
973365.78,16.95,3.39,231513.14,4.03
973365.78,16.95,3.39,231512.75,4.03
973417.31,16.96,3.39,231512.36,4.03
973468.84,16.96,3.4,231630.84,4.04
973520.37,16.96,3.4,231749.31,4.04
973571.9,16.97,3.4,231867.79,4.04
973741.29,16.97,3.41,231778.27,4.04
973931.31,16.98,3.41,231799.44,4.04
974100.71,16.98,3.41,231709.92,4.04
974152.24,16.98,3.42,231709.53,4.04
974312.55,16.99,3.42,232251.23,4.05
974312.55,16.99,3.42,232250.63,4.05
974364.08,16.99,3.42,232439.9,4.05
974415.61,16.99,3.43,232439.9,4.05
974575.93,17.0,3.43,232404.74,4.05
974736.25,17.0,3.44,232432.46,4.05
974890.51,17.01,3.44,232432.46,4.05
975044.78,17.01,3.45,232432.46,4.06
975096.31,17.02,3.45,232432.46,4.06
975250.57,17.02,3.45,232432.09,4.06
975302.1,17.02,3.46,232433.49,4.06
975302.1,17.02,3.46,232417.79,4.06
975353.63,17.03,3.46,232417.57,4.06
975405.16,17.03,3.46,232417.34,4.06
975574.56,17.03,3.47,232416.75,4.06
975729.29,17.04,3.47,232439.69,4.06
975889.61,17.04,3.48,232406.46,4.06
975941.14,17.05,3.48,232406.46,4.06
976110.53,17.05,3.48,232405.86,4.06
976265.26,17.05,3.49,232405.86,4.06
976475.03,17.06,3.49,232405.26,4.06
976072.99,17.05,3.49,231867.78,4.05
976124.52,17.06,3.49,231981.63,4.05
976314.54,17.06,3.49,231981.03,4.05
976474.86,17.06,3.5,232134.68,4.06
976644.25,17.07,3.5,231785.01,4.05
976627.5,17.07,3.5,231574.82,4.05
976679.03,17.07,3.51,231693.29,4.05
977076.17,17.08,3.51,231827.85,4.05
977307.03,17.09,3.52,231827.85,4.05
977358.56,17.09,3.52,231827.62,4.05
977297.18,17.09,3.52,231993.06,4.06
977487.2,17.09,3.53,231992.46,4.06
977656.59,17.1,3.53,231902.94,4.06
977656.59,17.1,3.53,231902.94,4.06
977825.99,17.1,3.54,231884.21,4.06
977995.38,17.11,3.54,231883.62,4.06
978046.91,17.11,3.54,232094.63,4.06
978207.23,17.11,3.55,232094.26,4.06
978258.76,17.12,3.55,232094.26,4.06
978243.83,17.12,3.55,232101.0,4.06
978243.83,17.12,3.55,232101.0,4.06
978243.83,17.12,3.55,232100.4,4.06
978409.74,17.12,3.55,232047.69,4.06
978461.27,17.12,3.56,232236.52,4.06
978461.27,17.12,3.56,232272.16,4.07
978621.58,17.13,3.56,232271.95,4.07
979152.2,17.14,3.57,232594.22,4.07
979321.59,17.14,3.58,232598.29,4.07
979373.12,17.15,3.58,232360.91,4.07
979424.65,17.15,3.58,232535.88,4.07
979424.65,17.15,3.58,232535.51,4.07
979590.55,17.15,3.59,232548.39,4.07
979800.32,17.16,3.59,232550.74,4.07
979960.64,17.16,3.6,232550.53,4.07
979938.93,17.16,3.6,232549.94,4.07
979990.47,17.17,3.6,232668.41,4.08
980145.2,17.17,3.6,232670.02,4.08
980056.12,17.17,3.6,232526.26,4.07
980418.65,17.18,3.61,232722.75,4.08
980584.56,17.18,3.61,232722.37,4.08
980744.87,17.18,3.62,232743.28,4.08
980934.89,17.19,3.62,233274.32,4.09
981095.21,17.19,3.63,233274.32,4.09
981249.48,17.2,3.63,233366.29,4.09
981459.24,17.2,3.64,233781.54,4.1
981619.56,17.21,3.64,233787.82,4.1
981779.88,17.21,3.64,233787.62,4.1
982010.74,17.22,3.65,233787.02,4.1
982062.27,17.22,3.65,233905.49,4.1
982062.27,17.22,3.65,233834.67,4.1
982062.27,17.22,3.65,233732.97,4.1
981964.11,17.22,3.65,233649.97,4.1
982124.43,17.22,3.66,233708.31,4.1
982124.43,17.22,3.66,233708.31,4.1
982102.72,17.22,3.66,233537.01,4.1
982102.72,17.22,3.66,233547.09,4.1
982154.25,17.23,3.66,233547.09,4.1
982205.78,17.23,3.66,233544.91,4.1
982257.31,17.23,3.67,233544.91,4.1
982455.59,17.24,3.67,233185.6,4.09
982507.12,17.24,3.68,233244.64,4.09
982716.89,17.25,3.68,233244.04,4.09
982886.28,17.25,3.68,233243.67,4.09
982886.28,17.25,3.68,232952.67,4.09
982937.81,17.25,3.69,232952.67,4.09
982931.03,17.25,3.69,233105.44,4.09
982982.56,17.26,3.69,233164.49,4.09
983142.88,17.26,3.69,233135.72,4.09
983194.41,17.26,3.7,233135.72,4.09
983404.17,17.27,3.7,233136.34,4.09
983573.57,17.27,3.71,233138.87,4.09
983625.1,17.28,3.71,233257.34,4.1
983855.96,17.28,3.72,233345.51,4.1
983772.0,17.28,3.72,233578.89,4.1
983823.53,17.29,3.72,233697.37,4.11
983875.06,17.29,3.72,233697.37,4.11
983875.06,17.29,3.72,233685.49,4.11
983926.59,17.29,3.73,233685.1,4.11
983978.12,17.3,3.73,233338.79,4.1
983978.12,17.3,3.73,233338.42,4.1
984029.65,17.3,3.73,233816.37,4.11
984029.65,17.3,3.73,233690.74,4.11
984184.38,17.3,3.74,233690.74,4.11
984184.38,17.3,3.74,233518.22,4.11
984338.65,17.31,3.74,233512.39,4.11
984548.42,17.31,3.75,233542.62,4.11
984779.27,17.32,3.75,233630.79,4.11
984779.27,17.32,3.75,233630.79,4.11
984830.8,17.32,3.76,233749.26,4.11
985000.2,17.33,3.76,233748.66,4.11
985051.73,17.33,3.76,233757.37,4.11
985205.99,17.33,3.77,233756.77,4.11
985375.39,17.34,3.77,233756.17,4.11
985668.04,17.34,3.78,233698.05,4.11
985719.57,17.35,3.78,233698.05,4.11
985771.1,17.35,3.78,233873.01,4.12
985822.63,17.35,3.79,233871.89,4.12
985874.16,17.36,3.79,233871.67,4.12
986083.93,17.36,3.8,233877.54,4.12
986135.46,17.37,3.8,233877.31,4.12
986135.46,17.37,3.8,233877.31,4.12
986295.78,17.37,3.8,233877.1,4.12
986347.31,17.37,3.81,233995.58,4.12
986507.63,17.38,3.81,233995.21,4.12
986559.16,17.38,3.81,234204.05,4.13
986719.47,17.39,3.82,234232.39,4.13
986646.8,17.38,3.82,234314.53,4.13
986807.12,17.39,3.82,234314.53,4.13
986858.65,17.39,3.83,234428.38,4.13
987024.55,17.4,3.83,234375.66,4.13
987184.87,17.4,3.83,234342.43,4.13
987236.4,17.4,3.84,234342.05,4.13
987794.93,17.42,3.85,234439.83,4.13
987794.93,17.42,3.85,234439.23,4.13
987846.46,17.42,3.85,234557.71,4.14
987980.28,17.42,3.86,234233.47,4.13
988134.55,17.43,3.86,234222.79,4.13
988288.81,17.43,3.87,234222.21,4.13
988487.09,17.44,3.87,234221.61,4.13
988656.49,17.44,3.88,234247.85,4.13
988708.02,17.45,3.88,234247.85,4.13
988708.02,17.45,3.88,234105.33,4.13
988873.92,17.45,3.88,234104.73,4.13
989034.23,17.46,3.89,234104.52,4.13
989012.53,17.46,3.89,234105.01,4.13
989012.53,17.46,3.89,233858.17,4.13
988905.34,17.45,3.89,233770.26,4.13
988956.87,17.46,3.89,233769.75,4.13
988935.16,17.46,3.89,233772.22,4.13
989095.48,17.46,3.9,234311.22,4.14
989147.01,17.47,3.9,234310.99,4.14
989307.32,17.47,3.9,234800.4,4.15
989473.23,17.47,3.91,234807.06,4.15
989627.49,17.48,3.91,235035.36,4.15
989825.77,17.48,3.92,235034.76,4.15
989991.67,17.49,3.92,235034.16,4.15
990145.94,17.49,3.93,235117.22,4.15
990197.47,17.5,3.93,235117.0,4.15
990249.0,17.5,3.93,235117.0,4.16
990300.53,17.5,3.94,235116.77,4.16
990300.53,17.5,3.94,235225.05,4.16
990285.6,17.5,3.94,235225.05,4.16
990337.13,17.51,3.94,235343.53,4.16
990491.4,17.51,3.95,235343.16,4.16
990651.72,17.52,3.95,235342.95,4.16
990703.25,17.52,3.95,235105.58,4.16
990754.78,17.52,3.96,235105.19,4.16
990806.31,17.53,3.96,235104.96,4.16
990806.31,17.53,3.96,235104.37,4.16
991122.07,17.53,3.97,235173.84,4.16
991100.37,17.53,3.97,235174.32,4.16
991100.37,17.53,3.97,235184.41,4.16
991260.68,17.54,3.97,235184.2,4.16
991168.39,17.54,3.97,235062.9,4.16
991322.66,17.54,3.97,235289.07,4.16
991374.19,17.54,3.98,235407.55,4.17
991534.5,17.55,3.98,235374.31,4.17
991703.9,17.55,3.99,235284.79,4.16
991869.8,17.56,3.99,235284.19,4.16
991921.33,17.56,3.99,235046.82,4.16
992075.59,17.57,4.0,235046.43,4.16
992075.59,17.57,4.0,235046.43,4.16
992127.12,17.57,4.0,235046.21,4.16
992287.44,17.57,4.01,235017.44,4.16
992338.97,17.58,4.01,235017.22,4.16
992102.99,17.57,4.01,234942.14,4.16
992154.52,17.58,4.01,234941.75,4.16
992364.29,17.58,4.02,234860.82,4.16
992128.31,17.58,4.01,235028.98,4.16
992128.31,17.58,4.01,235025.5,4.16
992179.84,17.58,4.02,235143.97,4.17
992410.7,17.59,4.02,235143.37,4.17
992571.02,17.59,4.03,235157.11,4.17
992472.86,17.59,4.03,235157.11,4.17
992662.88,17.6,4.03,235156.51,4.17
992714.41,17.6,4.03,234936.42,4.17
993111.55,17.61,4.04,235070.97,4.17
993163.08,17.61,4.05,235070.97,4.17
993163.08,17.61,4.05,235160.11,4.17
993328.98,17.62,4.05,235107.4,4.17
993314.06,17.62,4.05,235107.84,4.17
993314.06,17.62,4.05,235279.56,4.17
993523.83,17.62,4.05,235128.93,4.17
993523.83,17.62,4.05,234952.58,4.17
993575.36,17.62,4.06,234999.42,4.17
993626.89,17.63,4.06,235117.9,4.17
993678.42,17.63,4.07,235117.53,4.17
993838.74,17.64,4.07,235131.26,4.17
993999.05,17.64,4.07,235137.52,4.17
994173.48,17.64,4.08,234773.92,4.17
994225.01,17.65,4.08,234887.77,4.17
994379.27,17.65,4.09,234980.74,4.17
994545.18,17.66,4.09,234998.38,4.17
994285.25,17.65,4.09,235039.06,4.17
994445.57,17.66,4.09,235038.86,4.17
994775.49,17.66,4.1,234946.31,4.17
994929.76,17.67,4.1,234945.92,4.17
994929.76,17.67,4.1,234945.33,4.17
994981.29,17.67,4.11,235134.16,4.18
995141.61,17.68,4.11,235133.95,4.18
995193.14,17.68,4.11,235323.21,4.18
995347.4,17.69,4.12,235322.62,4.18
995347.4,17.69,4.12,235271.66,4.18
995398.93,17.69,4.12,235271.06,4.18
995559.25,17.69,4.13,235270.85,4.18
995713.51,17.7,4.13,235270.26,4.18
995882.91,17.7,4.14,235269.66,4.18
995934.44,17.71,4.14,235269.66,4.18
996094.75,17.71,4.14,235269.45,4.18
996146.28,17.71,4.15,235387.93,4.19
996197.81,17.72,4.15,235387.7,4.19
996352.08,17.72,4.16,235479.67,4.19
996512.4,17.73,4.16,235633.32,4.19
996678.3,17.73,4.16,235642.03,4.19
996729.83,17.73,4.17,235637.73,4.19
996781.36,17.74,4.17,235637.73,4.19
996781.36,17.74,4.17,235346.73,4.19
996766.44,17.74,4.17,236191.31,4.2
996956.46,17.74,4.18,236190.94,4.2
997154.74,17.75,4.18,235831.62,4.2
997324.13,17.75,4.19,235831.62,4.2
997484.45,17.76,4.19,235831.42,4.2
997644.76,17.76,4.19,235802.65,4.2
997805.08,17.76,4.2,235816.11,4.2
997856.61,17.77,4.2,235815.72,4.2
998012.55,17.77,4.21,235815.72,4.2
998166.81,17.78,4.21,235907.69,4.2
998376.58,17.78,4.21,235907.09,4.2
998607.44,17.79,4.22,235907.09,4.2
998658.97,17.79,4.22,235906.7,4.2
998320.65,17.79,4.22,235657.02,4.2
998320.65,17.79,4.22,235667.11,4.2
998551.51,17.79,4.23,235937.68,4.2
998952.94,17.8,4.23,235995.84,4.21
999004.47,17.8,4.24,235995.84,4.21
999004.47,17.8,4.24,235894.14,4.2
998982.77,17.8,4.24,235894.63,4.2
999034.3,17.81,4.24,235894.24,4.2
999194.61,17.81,4.25,235893.87,4.21
999194.61,17.81,4.25,235600.9,4.2
999246.14,17.82,4.25,235659.95,4.2
