ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
646,3286,451170,6212,451170
646,3286,451490,6212,451490
647,3294,451760,6212,451760
648,3302,452570,6212,452570
649,3304,452890,6212,452890
649,3304,453540,6212,453540
650,3306,454000,6212,454000
650,3306,454470,6212,454470
650,3306,454790,6212,454790
650,3306,455440,6212,455440
650,3306,456250,6212,456250
651,3308,456720,6212,456720
652,3316,457370,6212,457370
652,3316,458020,6212,458020
652,3316,458020,6212,458020
653,3324,458490,6212,458490
653,3324,459300,6212,459300
653,3324,460110,6212,460110
654,3326,460580,6212,460580
654,3326,461390,6212,461390
654,3326,461980,6212,461980
654,3326,462300,6212,462300
654,3326,462950,6212,462950
654,3326,463760,6212,463760
654,3326,464570,6212,464570
654,3326,464570,6212,464570
655,3328,465220,6212,465220
655,3328,466030,6212,466030
655,3328,466500,6212,466500
655,3328,466970,6212,466970
656,3336,467290,6212,467290
657,3338,467760,6212,467760
658,3346,468570,6212,468570
658,3346,469380,6212,469380
659,3347,469970,6212,469970
660,3349,470780,6212,470780
660,3349,471100,6212,471100
660,3349,471100,6212,471100
660,3349,471910,6212,471910
661,3351,472720,6212,472720
662,3353,473530,6212,473530
663,3355,474340,6212,474340
664,3357,474660,6212,474660
664,3357,475030,6212,475030
665,3359,475350,6212,475350
665,3359,476160,6212,476160
665,3359,476630,6212,476630
666,3367,476630,6212,476630
666,3367,477440,6212,477440
666,3367,478250,6212,478250
667,3371,478720,6212,478720
667,3371,479190,6212,479190
668,3379,479840,6212,479840
668,3379,480490,6212,480490
668,3379,481300,6212,481300
668,3379,481950,6212,481950
668,3379,482760,6212,482760
668,3379,482760,6212,482760
669,3387,483570,6212,483570
670,3395,484380,6212,484380
671,3403,484700,6212,484700
671,3403,485180,6212,485180
672,3405,485650,6212,485650
672,3405,486460,6212,486460
673,3413,486780,6212,486780
673,3413,487260,6212,487260
674,3421,487490,6212,487490
674,3421,488080,6212,488080
675,3423,488890,6212,488890
676,3431,489260,6212,489260
676,3431,489730,6212,489730
677,3435,490050,6212,490050
677,3435,490280,6212,490280
678,3437,491090,6212,491090
678,3437,491560,6212,491560
678,3437,492110,6212,492110
679,3445,492920,6212,492920
679,3445,493390,6212,493390
680,3453,493760,6212,493760
681,3455,494080,6212,494080
681,3455,494080,6212,494080
681,3455,494400,6212,494400
682,3463,494720,6212,494720
682,3463,495530,6212,495530
682,3463,496000,6212,496000
682,3463,496810,6212,496810
682,3463,496920,6212,496920
682,3463,496920,6212,496920
683,3471,496920,6212,496920
684,3473,497380,6212,497380
684,3473,498190,6212,498190
684,3473,498190,6212,498190
685,3481,498660,6212,498660
686,3483,498890,6212,498890
686,3483,499210,6212,499210
687,3487,500020,6212,500020
687,3487,500830,6212,500830
687,3487,500830,6212,500830
687,3487,501290,6212,501290
687,3487,501520,6212,501520
688,3495,501990,6212,501990
689,3503,502150,6212,502150
690,3505,502960,6212,502960
691,3513,503440,6212,503440
691,3513,503760,6212,503760
692,3515,503760,6212,503760
692,3515,504220,6212,504220
692,3515,504690,6212,504690
692,3515,505060,6212,505060
692,3515,505530,6212,505530
693,3517,506180,6212,506180
693,3517,506410,6212,506410
693,3517,506880,6212,506880
694,3525,507350,6212,507350
695,3533,507900,6212,507900
696,3535,508710,6212,508710
696,3535,508710,6212,508710
697,3537,508710,6212,508710
697,3537,509180,6212,509180
697,3537,509650,6212,509650
697,3537,509650,6212,509650
698,3539,509810,6212,509810
699,3547,509810,6212,509810
699,3547,510620,6212,510620
699,3547,511430,6212,511430
700,3555,512240,6212,512240
701,3557,512830,6212,512830
701,3557,513640,6212,513640
702,3565,513870,6212,513870
702,3565,514190,6212,514190
702,3565,514190,6212,514190
702,3565,515000,6212,515000
702,3565,515050,6212,515050
702,3565,515860,6212,515860
703,3567,516330,6212,516330
703,3567,517140,6212,517140
703,3567,517370,6212,517370
703,3567,517690,6212,517690
704,3569,518500,6212,518500
705,3571,519050,6212,519050
705,3571,519860,6212,519860
706,3573,520670,6212,520670
706,3573,521480,6212,521480
706,3573,521480,6212,521480
706,3573,522290,6212,522290
707,3575,523100,6212,523100
707,3575,523100,6212,523100
707,3575,523910,6212,523910
707,3575,523910,6212,523910
708,3583,524390,6212,524390
709,3585,524390,6212,524390
709,3585,525040,6212,525040
709,3585,525270,6212,525270
710,3587,525820,6212,525820
710,3587,525820,6212,525820
711,3589,526630,6212,526630
712,3597,526950,6212,526950
712,3597,527760,6212,527760
713,3605,528410,6212,528410
714,3613,528730,6212,528730
714,3613,529050,6212,529050
714,3613,529860,6212,529860
714,3613,530670,6212,530670
714,3613,531480,6212,531480
715,3621,532290,6212,532290
715,3621,532520,6212,532520
716,3629,533330,6212,533330
716,3629,533330,6212,533330
717,3637,533800,6212,533800
718,3639,534610,6212,534610
718,3639,535080,6212,535080
718,3639,535890,6212,535890
718,3639,536360,6212,536360
718,3639,536690,6212,536690
718,3639,537160,6212,537160
719,3641,537970,6212,537970
720,3643,538430,6212,538430
721,3645,538900,6212,538900
721,3645,539710,6212,539710
722,3647,540360,6212,540360
723,3655,540360,6212,540360
724,3657,541170,6212,541170
724,3657,541980,6212,541980
724,3657,542630,6212,542630
724,3657,543280,6212,543280
725,3665,543870,6212,543870
725,3665,544190,6212,544190
725,3665,545000,6212,545000
726,3667,545000,6212,545000
727,3675,545460,6212,545460
728,3683,545930,6212,545930
729,3691,546090,6212,546090
729,3691,546090,6212,546090
729,3691,546200,6212,546200
729,3691,547010,6212,547010
730,3693,547170,6212,547170
730,3693,547640,6212,547640
731,3701,548450,6212,548450
731,3701,548920,6212,548920
731,3701,549380,6212,549380
731,3701,550030,6212,550030
732,3709,550620,6212,550620
733,3717,551080,6212,551080
733,3717,551730,6212,551730
734,3725,552540,6212,552540
734,3725,553350,6212,553350
735,3733,554160,6212,554160
735,3733,554160,6212,554160
736,3741,554270,6212,554270
737,3743,555080,6212,555080
737,3743,555730,6212,555730
738,3751,556200,6212,556200
739,3755,557010,6212,557010
739,3755,557820,6212,557820
740,3763,558630,6212,558630
741,3771,558630,6212,558630
741,3771,558860,6212,558860
742,3779,559020,6212,559020
743,3787,559020,6212,559020
744,3795,559490,6212,559490
744,3795,559950,6212,559950
744,3795,560600,6212,560600
745,3797,561410,6212,561410
746,3799,561880,6212,561880
747,3801,562200,6212,562200
748,3809,562660,6212,562660
749,3813,563470,6212,563470
749,3813,564120,6212,564120
749,3813,564120,6212,564120
750,3821,564930,6212,564930
751,3823,565400,6212,565400
752,3831,566210,6212,566210
752,3831,566680,6212,566680
752,3831,567490,6212,567490
753,3833,567720,6212,567720
753,3833,568190,6212,568190
753,3833,568190,6212,568190
754,3835,569000,6212,569000
755,3843,569550,6212,569550
755,3843,570020,6212,570020
755,3843,570490,6212,570490
756,3851,570860,6212,570860
756,3851,571670,6212,571670
756,3851,572140,6212,572140
756,3851,572950,6212,572950
756,3851,572950,6212,572950
757,3853,573410,6212,573410
758,3861,573520,6212,573520
758,3861,573520,6212,573520
759,3863,573750,6212,573750
760,3865,573750,6212,573750
761,3869,574560,6212,574560
762,3871,575370,6212,575370
762,3871,576180,6212,576180
762,3871,576650,6212,576650
762,3871,577120,6212,577120
762,3871,577440,6212,577440
763,3873,578250,6212,578250
763,3873,578900,6212,578900
763,3873,579360,6212,579360
763,3873,579680,6212,579680
764,3881,580150,6212,580150
764,3881,580620,6212,580620
764,3881,581270,6212,581270
765,3889,581270,6212,581270
765,3889,582080,6212,582080
766,3897,582550,6212,582550
766,3897,583360,6212,583360
767,3905,584010,6212,584010
767,3905,584010,6212,584010
768,3913,584820,6212,584820
769,3921,585290,6212,585290
770,3929,585940,6212,585940
771,3937,586260,6212,586260
771,3937,587070,6212,587070
772,3945,587540,6212,587540
773,3947,588350,6212,588350
774,3955,589160,6212,589160
775,3957,589810,6212,589810
775,3957,590280,6212,590280
775,3957,590740,6212,590740
776,3965,591550,6212,591550
776,3965,592360,6212,592360
776,3965,592360,6212,592360
776,3965,592470,6212,592470
776,3965,592840,6212,592840
777,3967,593430,6212,593430
778,3975,593750,6212,593750
779,3983,594220,6212,594220
780,3985,594690,6212,594690
780,3985,595160,6212,595160
780,3985,595970,6212,595970
780,3985,596320,6212,596320
781,3987,596970,6212,596970
782,3995,597200,6212,597200
782,3995,597750,6212,597750
782,3995,598560,6212,598560
782,3995,599150,6212,599150
783,4003,599150,6212,599150
783,4003,599700,6212,599700
784,4005,600170,6212,600170
784,4005,600980,6212,600980
785,4007,600980,6212,600980
786,4015,601140,6212,601140
786,4015,601950,6212,601950
786,4015,602420,6212,602420
786,4015,602420,6212,602420
786,4015,603230,6212,603230
786,4015,603230,6212,603230
787,4023,603550,6212,603550
787,4023,604360,6212,604360
787,4023,605170,6212,605170
788,4031,605170,6212,605170
788,4031,605980,6212,605980
788,4031,606450,6212,606450
788,4031,606920,6212,606920
789,4039,607240,6212,607240
789,4039,608050,6212,608050
789,4039,608280,6212,608280
790,4047,608740,6212,608740
790,4047,609210,6212,609210
790,4047,609680,6212,609680
790,4047,610490,6212,610490
790,4047,610960,6212,610960
790,4047,611430,6212,611430
790,4047,612080,6212,612080
790,4047,612730,6212,612730
791,4055,613050,6212,613050
791,4055,613370,6212,613370
792,4063,613850,6212,613850
792,4063,614660,6212,614660
793,4065,615470,6212,615470
794,4067,616280,6212,616280
795,4069,617090,6212,617090
795,4069,617560,6212,617560
795,4069,618150,6212,618150
795,4069,618150,6212,618150
795,4069,618800,6212,618800
795,4069,619610,6212,619610
795,4069,620420,6212,620420
796,4071,621230,6212,621230
797,4079,621690,6212,621690
798,4081,622160,6212,622160
799,4083,622970,6212,622970
800,4091,623430,6212,623430
801,4093,624240,6212,624240
801,4093,624890,6212,624890
801,4093,625210,6212,625210
802,4095,625210,6212,625210
802,4095,625530,6212,625530
803,4099,626340,6212,626340
803,4099,626810,6212,626810
803,4099,627620,6212,627620
803,4099,627620,6212,627620
804,4107,627840,6212,627840
804,4107,628310,6212,628310
804,4107,628540,6212,628540
804,4107,629350,6212,629350
804,4107,630160,6212,630160
804,4107,630630,6212,630630
805,4109,631100,6212,631100
806,4117,631100,6212,631100
807,4125,631570,6212,631570
807,4125,632380,6212,632380
808,4127,632490,6212,632490
809,4135,633140,6212,633140
809,4135,633610,6212,633610
810,4139,633930,6212,633930
810,4139,634400,6212,634400
810,4139,634720,6212,634720
810,4139,634720,6212,634720
810,4139,635040,6212,635040
810,4139,635850,6212,635850
810,4139,636320,6212,636320
810,4139,636640,6212,636640
810,4139,636960,6212,636960
811,4147,637430,6212,637430
812,4149,637890,6212,637890
813,4151,637890,6212,637890
814,4159,638700,6212,638700
815,4167,639170,6212,639170
816,4169,639980,6212,639980
816,4169,640790,6212,640790
817,4171,641600,6212,641600
817,4171,641600,6212,641600
818,4179,642250,6212,642250
818,4179,642720,6212,642720
818,4179,643530,6212,643530
818,4179,644000,6212,644000
818,4179,644470,6212,644470
818,4179,644700,6212,644700
818,4179,645020,6212,645020
819,4181,645830,6212,645830
820,4183,646150,6212,646150
820,4183,646960,6212,646960
821,4191,647280,6212,647280
822,4193,647600,6212,647600
822,4193,648410,6212,648410
822,4193,648410,6212,648410
823,4195,648730,6212,648730
824,4197,649540,6212,649540
824,4197,650350,6212,650350
825,4205,650700,6212,650700
825,4205,650700,6212,650700
825,4205,651510,6212,651510
825,4205,651980,6212,651980
825,4205,652630,6212,652630
825,4205,652950,6212,652950
825,4205,652950,6212,652950
825,4205,653270,6212,653270
825,4205,653920,6212,653920
825,4205,653920,6212,653920
825,4205,653920,6212,653920
825,4205,653920,6212,653920
825,4205,653920,6212,653920
825,4205,654570,6212,654570
825,4205,654570,6212,654570
826,4213,654800,6212,654800
827,4215,655450,6212,655450
828,4223,656100,6212,656100
828,4223,656910,6212,656910
828,4223,656910,6212,656910
828,4223,657380,6212,657380
828,4223,658190,6212,658190
829,4225,659000,6212,659000
830,4227,659000,6212,659000
831,4229,659810,6212,659810
831,4229,660620,6212,660620
831,4229,661430,6212,661430
832,4231,661430,6212,661430
832,4231,662240,6212,662240
832,4231,662240,6212,662240
832,4231,662710,6212,662710
832,4231,663520,6212,663520
832,4231,663840,6212,663840
832,4231,664650,6212,664650
832,4231,664970,6212,664970
832,4231,665780,6212,665780
832,4231,666250,6212,666250
833,4233,666720,6212,666720
833,4233,667190,6212,667190
833,4233,668000,6212,668000
833,4233,668320,6212,668320
834,4235,668640,6212,668640
835,4237,669110,6212,669110
835,4237,669920,6212,669920
836,4239,670730,6212,670730
836,4239,671540,6212,671540
836,4239,672350,6212,672350
837,4247,673160,6212,673160
837,4247,673160,6212,673160
838,4255,673970,6212,673970
838,4255,674130,6212,674130
839,4257,674780,6212,674780
840,4265,675330,6212,675330
840,4265,676140,6212,676140
840,4265,676950,6212,676950
841,4273,677760,6212,677760
841,4273,678130,6212,678130
842,4281,678450,6212,678450
843,4289,679260,6212,679260
843,4289,679910,6212,679910
844,4297,679910,6212,679910
844,4297,680380,6212,680380
844,4297,681190,6212,681190
844,4297,681650,6212,681650
844,4297,682460,6212,682460
844,4297,683270,6212,683270
844,4297,684080,6212,684080
844,4297,684450,6212,684450
844,4297,685000,6212,685000
844,4297,685460,6212,685460
844,4297,686270,6212,686270
845,4298,686500,6212,686500
846,4306,687310,6212,687310
846,4306,687780,6212,687780
847,4310,688590,6212,688590
848,4318,689240,6212,689240
848,4318,689710,6212,689710
849,4320,690520,6212,690520
849,4320,690870,6212,690870
849,4320,691030,6212,691030
849,4320,691030,6212,691030
849,4320,691840,6212,691840
849,4320,692650,6212,692650
849,4320,692760,6212,692760
849,4320,693080,6212,693080
849,4320,693550,6212,693550
849,4320,693780,6212,693780
850,4322,694430,6212,694430
851,4324,695240,6212,695240
851,4324,695710,6212,695710
851,4324,696260,6212,696260
851,4324,696580,6212,696580
851,4324,697390,6212,697390
852,4332,697860,6212,697860
853,4334,698670,6212,698670
853,4334,699220,6212,699220
853,4334,700030,6212,700030
854,4342,700350,6212,700350
854,4342,700820,6212,700820
854,4342,701630,6212,701630
854,4342,701630,6212,701630
854,4342,701950,6212,701950
854,4342,702420,6212,702420
855,4350,702880,6212,702880
855,4350,703690,6212,703690
855,4350,704160,6212,704160
856,4352,704970,6212,704970
856,4352,705130,6212,705130
856,4352,705940,6212,705940
857,4354,706410,6212,706410
857,4354,707060,6212,707060
857,4354,707870,6212,707870
857,4354,707870,6212,707870
857,4354,708100,6212,708100
857,4354,708910,6212,708910
857,4354,708910,6212,708910
857,4354,709720,6212,709720
858,4355,710530,6212,710530
858,4355,710990,6212,710990
859,4357,711800,6212,711800
859,4357,712030,6212,712030
860,4365,712840,6212,712840
860,4365,713060,6212,713060
861,4373,713380,6212,713380
861,4373,713860,6212,713860
862,4381,714410,6212,714410
862,4381,715060,6212,715060
862,4381,715060,6212,715060
862,4381,715870,6212,715870
862,4381,716100,6212,716100
863,4389,716910,6212,716910
864,4393,717560,6212,717560
865,4397,717670,6212,717670
865,4397,718140,6212,718140
865,4397,718610,6212,718610
866,4405,718980,6212,718980
866,4405,719300,6212,719300
867,4413,720110,6212,720110
867,4413,720110,6212,720110
867,4413,720760,6212,720760
867,4413,720760,6212,720760
867,4413,721230,6212,721230
868,4417,722040,6212,722040
868,4417,722510,6212,722510
868,4417,723100,6212,723100
868,4417,723910,6212,723910
869,4419,724720,6212,724720
870,4421,725370,6212,725370
871,4429,725960,6212,725960
871,4429,725960,6212,725960
871,4429,726510,6212,726510
871,4429,726510,6212,726510
872,4433,726980,6212,726980
872,4433,726980,6212,726980
872,4433,727630,6212,727630
872,4433,728100,6212,728100
872,4433,728330,6212,728330
872,4433,728330,6212,728330
872,4433,729140,6212,729140
872,4433,729950,6212,729950
873,4437,730760,6212,730760
873,4437,730990,6212,730990
873,4437,731800,6212,731800
873,4437,731800,6212,731800
873,4437,732270,6212,732270
874,4439,732640,6212,732640
875,4447,733450,6212,733450
876,4455,733680,6212,733680
876,4455,734150,6212,734150
876,4455,734150,6212,734150
876,4455,734370,6212,734370
877,4463,734840,6212,734840
877,4463,735210,6212,735210
877,4463,735440,6212,735440
877,4463,736250,6212,736250
877,4463,737060,6212,737060
877,4463,737870,6212,737870
877,4463,738520,6212,738520
878,4465,738990,6212,738990
878,4465,739310,6212,739310
878,4465,740120,6212,740120
879,4473,740930,6212,740930
879,4473,741740,6212,741740
879,4473,742550,6212,742550
879,4473,743360,6212,743360
880,4475,743830,6212,743830
880,4475,744640,6212,744640
881,4477,744750,6212,744750
882,4485,745070,6212,745070
882,4485,745530,6212,745530
882,4485,746340,6212,746340
882,4485,746810,6212,746810
882,4485,747130,6212,747130
882,4485,747600,6212,747600
882,4485,748410,6212,748410
883,4493,749060,6212,749060
883,4493,749870,6212,749870
883,4493,749870,6212,749870
883,4493,750420,6212,750420
883,4493,750580,6212,750580
883,4493,750810,6212,750810
883,4493,751040,6212,751040
883,4493,751850,6212,751850
884,4501,752170,6212,752170
884,4501,752640,6212,752640
884,4501,753450,6212,753450
884,4501,753920,6212,753920
885,4503,754730,6212,754730
886,4507,755380,6212,755380
886,4507,756190,6212,756190
886,4507,756660,6212,756660
886,4507,757470,6212,757470
887,4509,758280,6212,758280
887,4509,758750,6212,758750
887,4509,758750,6212,758750
887,4509,759560,6212,759560
887,4509,760370,6212,760370
887,4509,760830,6212,760830
887,4509,761640,6212,761640
888,4511,762450,6212,762450
888,4511,762450,6212,762450
888,4511,763260,6212,763260
888,4511,763720,6212,763720
889,4513,764530,6212,764530
890,4521,764760,6212,764760
890,4521,765080,6212,765080
890,4521,765550,6212,765550
890,4521,765870,6212,765870
890,4521,766340,6212,766340
890,4521,766560,6212,766560
890,4521,766670,6212,766670
890,4521,767140,6212,767140
890,4521,767730,6212,767730
890,4521,768190,6212,768190
891,4523,768510,6212,768510
892,4531,769320,6212,769320
892,4531,770130,6212,770130
893,4539,770450,6212,770450
893,4539,771260,6212,771260
893,4539,771730,6212,771730
893,4539,771730,6212,771730
894,4541,772540,6212,772540
895,4549,773350,6212,773350
895,4549,773350,6212,773350
895,4549,774160,6212,774160
895,4549,774970,6212,774970
895,4549,775190,6212,775190
895,4549,776000,6212,776000
895,4549,776650,6212,776650
895,4549,777460,6212,777460
895,4549,778270,6212,778270
896,4557,778270,6212,778270
896,4557,778270,6212,778270
896,4557,778730,6212,778730
896,4557,779380,6212,779380
896,4557,779700,6212,779700
897,4559,780510,6212,780510
897,4559,781100,6212,781100
897,4559,781750,6212,781750
897,4559,782560,6212,782560
898,4567,783370,6212,783370
898,4567,783480,6212,783480
898,4567,784290,6212,784290
898,4567,785100,6212,785100
898,4567,785330,6212,785330
898,4567,785800,6212,785800
898,4567,786120,6212,786120
899,4569,786590,6212,786590
899,4569,787060,6212,787060
899,4569,787870,6212,787870
899,4569,788680,6212,788680
899,4569,789330,6212,789330
899,4569,789790,6212,789790
899,4569,789790,6212,789790
899,4569,790380,6212,790380
899,4569,791030,6212,791030
899,4569,791350,6212,791350
899,4569,791580,6212,791580
900,4571,791900,6212,791900
901,4579,792060,6212,792060
901,4579,792380,6212,792380
901,4579,792380,6212,792380
901,4579,792610,6212,792610
901,4579,793070,6212,793070
902,4587,793390,6212,793390
902,4587,793860,6212,793860
