ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1177,6105,2805580,6212,2813580
1177,6105,2805580,6212,2813580
1177,6105,2806390,6212,2814390
1177,6105,2807390,6212,2815390
1177,6105,2808390,6212,2816390
1177,6105,2809390,6212,2817390
1177,6105,2810390,6212,2818390
1177,6105,2811390,6212,2819390
1177,6105,2812390,6212,2820390
1177,6105,2813200,6212,2821200
1177,6105,2814200,6212,2822200
1177,6105,2814420,6212,2822420
1177,6105,2816420,6212,2824420
1177,6105,2817420,6212,2825420
1177,6105,2818230,6212,2826230
1177,6105,2818390,6212,2826390
1177,6105,2818390,6212,2826390
1177,6105,2819200,6212,2827200
1177,6105,2819790,6212,2827790
1177,6105,2820260,6212,2828260
1177,6105,2820730,6212,2828730
1177,6105,2821730,6212,2829730
1177,6105,2821730,6212,2829730
1177,6105,2822730,6212,2830730
1177,6105,2822730,6212,2830730
1177,6105,2823730,6212,2831730
1177,6105,2824730,6212,2832730
1177,6105,2825380,6212,2833380
1178,6109,2829380,6212,2837380
1178,6109,2829850,6212,2837850
1178,6109,2829850,6212,2837850
1178,6109,2830850,6212,2838850
1178,6109,2831850,6212,2839850
1178,6109,2832850,6212,2840850
1178,6109,2833660,6212,2841660
1178,6109,2834660,6212,2842660
1178,6109,2834660,6212,2842660
1178,6109,2834980,6212,2842980
1178,6109,2835980,6212,2843980
1178,6109,2835980,6212,2843980
1178,6109,2835980,6212,2843980
1179,6111,2836980,6212,2844980
1179,6111,2837980,6212,2845980
1179,6111,2837980,6212,2845980
1179,6111,2838980,6212,2846980
1179,6111,2839980,6212,2847980
1179,6111,2840790,6212,2848790
1179,6111,2841250,6212,2849250
1179,6111,2841470,6212,2849470
1179,6111,2842470,6212,2850470
1179,6111,2843470,6212,2851470
1179,6111,2843470,6212,2851470
1179,6111,2844470,6212,2852470
1179,6111,2845470,6212,2853470
1179,6111,2845940,6212,2853940
1179,6111,2846530,6212,2854530
1179,6111,2850530,6212,2858530
1179,6111,2850900,6212,2858900
1179,6111,2851370,6212,2859370
1179,6111,2851740,6212,2859740
1179,6111,2852740,6212,2860740
1179,6111,2852740,6212,2860740
1179,6111,2853740,6212,2861740
1179,6111,2854740,6212,2862740
1179,6111,2855210,6212,2863210
1179,6111,2855680,6212,2863680
1179,6111,2856680,6212,2864680
1179,6111,2857490,6212,2865490
1179,6111,2858040,6212,2866040
1179,6111,2859040,6212,2867040
1179,6111,2860040,6212,2868040
1179,6111,2861040,6212,2869040
1179,6111,2861510,6212,2869510
1179,6111,2861620,6212,2869620
1180,6113,2862620,6212,2870620
1180,6113,2863090,6212,2871090
1181,6121,2871090,6212,2879090
1181,6121,2871410,6212,2879410
1181,6121,2872220,6212,2880220
1181,6121,2872690,6212,2880690
1181,6121,2873160,6212,2881160
1181,6121,2874160,6212,2882160
1181,6121,2874160,6212,2882160
1181,6121,2874970,6212,2882970
1181,6121,2875440,6212,2883440
1181,6121,2876250,6212,2884250
1181,6121,2877250,6212,2885250
1181,6121,2877720,6212,2885720
1181,6121,2878720,6212,2886720
1181,6121,2879720,6212,2887720
1181,6121,2880040,6212,2888040
1181,6121,2881040,6212,2889040
1181,6121,2881850,6212,2889850
1181,6121,2882850,6212,2890850
1181,6121,2883850,6212,2891850
1181,6121,2883850,6212,2891850
1181,6121,2884850,6212,2892850
1181,6121,2885320,6212,2893320
1181,6121,2886130,6212,2894130
1181,6121,2887130,6212,2895130
1181,6121,2888130,6212,2896130
1181,6121,2888940,6212,2896940
1181,6121,2889260,6212,2897260
1181,6121,2889260,6212,2897260
1181,6121,2890260,6212,2898260
1181,6121,2890260,6212,2898260
1181,6121,2891260,6212,2899260
1181,6121,2892260,6212,2900260
1181,6121,2893260,6212,2901260
1181,6121,2897260,6212,2905260
1181,6121,2898260,6212,2906260
1181,6121,2899260,6212,2907260
1182,6129,2907260,6212,2915260
1182,6129,2908260,6212,2916260
1182,6129,2909260,6212,2917260
1182,6129,2910260,6212,2918260
1182,6129,2911070,6212,2919070
1182,6129,2912070,6212,2920070
1182,6129,2913070,6212,2921070
1182,6129,2914070,6212,2922070
1182,6129,2915070,6212,2923070
1182,6129,2916070,6212,2924070
1182,6129,2917070,6212,2925070
1182,6129,2917720,6212,2925720
1182,6129,2917720,6212,2925720
1182,6129,2918720,6212,2926720
1182,6129,2919530,6212,2927530
1182,6129,2920000,6212,2928000
1182,6129,2920470,6212,2928470
1182,6129,2921280,6212,2929280
1182,6129,2922280,6212,2930280
1182,6129,2923280,6212,2931280
1182,6129,2924090,6212,2932090
1182,6129,2925090,6212,2933090
1182,6129,2925090,6212,2933090
1182,6129,2925320,6212,2933320
1182,6129,2926320,6212,2934320
1182,6129,2927130,6212,2935130
1182,6129,2927720,6212,2935720
1182,6129,2928720,6212,2936720
1182,6129,2929720,6212,2937720
1182,6129,2930720,6212,2938720
1182,6129,2931720,6212,2939720
1182,6129,2932720,6212,2940720
1182,6129,2933720,6212,2941720
1183,6137,2941720,6212,2949720
1183,6137,2941950,6212,2949950
1184,6139,2942760,6212,2950760
1184,6139,2950760,6212,2958760
1184,6139,2951570,6212,2959570
1184,6139,2951570,6212,2959570
1184,6139,2952570,6212,2960570
1185,6147,2960570,6212,2968570
1185,6147,2961570,6212,2969570
1185,6147,2961570,6212,2969570
1185,6147,2962160,6212,2970160
1185,6147,2964160,6212,2972160
1185,6147,2964630,6212,2972630
1185,6147,2965630,6212,2973630
1185,6147,2966630,6212,2974630
1185,6147,2967630,6212,2975630
1185,6147,2968630,6212,2976630
1185,6147,2968630,6212,2976630
1185,6147,2968630,6212,2976630
1185,6147,2969630,6212,2977630
1185,6147,2970280,6212,2978280
1185,6147,2971090,6212,2979090
1185,6147,2972090,6212,2980090
1186,6155,2980090,6212,2988090
1186,6155,2980090,6212,2988090
1186,6155,2981090,6212,2989090
1186,6155,2982090,6212,2990090
1186,6155,2982090,6212,2990090
1186,6155,2983090,6212,2991090
1186,6155,2983410,6212,2991410
1186,6155,2983730,6212,2991730
1186,6155,2984730,6212,2992730
1186,6155,2985190,6212,2993190
1186,6155,2986000,6212,2994000
1186,6155,2987000,6212,2995000
1186,6155,2987320,6212,2995320
1186,6155,2988130,6212,2996130
1186,6155,2989130,6212,2997130
1186,6155,2989940,6212,2997940
1186,6155,2990530,6212,2998530
1186,6155,2991530,6212,2999530
1186,6155,2992530,6212,3000530
1186,6155,2993530,6212,3001530
1186,6155,2994340,6212,3002340
1186,6155,2995340,6212,3003340
1186,6155,2995800,6212,3003800
1186,6155,2996800,6212,3004800
1186,6155,2997450,6212,3005450
1186,6155,2997450,6212,3005450
1186,6155,2998450,6212,3006450
1186,6155,2999450,6212,3007450
1186,6155,3000260,6212,3008260
1186,6155,3008260,6212,3016260
1186,6155,3009070,6212,3017070
1186,6155,3010070,6212,3018070
1186,6155,3010070,6212,3018070
1186,6155,3011070,6212,3019070
1186,6155,3012070,6212,3020070
1186,6155,3013070,6212,3021070
1186,6155,3014070,6212,3022070
1186,6155,3015070,6212,3023070
1186,6155,3015070,6212,3023070
1186,6155,3015720,6212,3023720
1186,6155,3016720,6212,3024720
1186,6155,3017720,6212,3025720
1186,6155,3017720,6212,3025720
1186,6155,3018720,6212,3026720
1186,6155,3018720,6212,3026720
1187,6156,3019720,6212,3027720
1187,6156,3020200,6212,3028200
1187,6156,3021200,6212,3029200
1187,6156,3022200,6212,3030200
1187,6156,3022200,6212,3030200
1188,6164,3030200,6212,3038200
1188,6164,3038200,6212,3046200
1188,6164,3039200,6212,3047200
1188,6164,3040200,6212,3048200
1188,6164,3041200,6212,3049200
1188,6164,3042200,6212,3050200
1188,6164,3042750,6212,3050750
1188,6164,3043750,6212,3051750
1188,6164,3044750,6212,3052750
1188,6164,3045750,6212,3053750
1188,6164,3046750,6212,3054750
1188,6164,3047560,6212,3055560
1188,6164,3048560,6212,3056560
1188,6164,3049560,6212,3057560
1188,6164,3050560,6212,3058560
1188,6164,3050560,6212,3066560
1188,6164,3051560,6212,3067560
1188,6164,3052370,6212,3068370
1188,6164,3053370,6212,3069370
1188,6164,3053690,6212,3069690
1188,6164,3053690,6212,3069690
1188,6164,3054690,6212,3070690
1188,6164,3055690,6212,3071690
1188,6164,3055690,6212,3071690
1188,6164,3055690,6212,3071690
1188,6164,3056690,6212,3072690
1188,6164,3057500,6212,3073500
1188,6164,3058500,6212,3074500
1188,6164,3059500,6212,3075500
1188,6164,3060500,6212,3076500
1188,6164,3061500,6212,3077500
1188,6164,3062500,6212,3078500
1188,6164,3062500,6212,3078500
1188,6164,3063310,6212,3079310
1188,6164,3063780,6212,3079780
1188,6164,3064780,6212,3080780
1188,6164,3065010,6212,3081010
1188,6164,3066010,6212,3082010
1188,6164,3066010,6212,3082010
1188,6164,3066010,6212,3082010
1188,6164,3066010,6212,3082010
1188,6164,3066600,6212,3082600
1188,6164,3067600,6212,3083600
1188,6164,3068600,6212,3084600
1188,6164,3068600,6212,3084600
1188,6164,3069070,6212,3085070
1188,6164,3069880,6212,3085880
1188,6164,3070880,6212,3086880
1188,6164,3071690,6212,3087690
1188,6164,3072690,6212,3088690
1188,6164,3073160,6212,3089160
1188,6164,3074160,6212,3090160
1188,6164,3075160,6212,3091160
1188,6164,3076160,6212,3092160
1188,6164,3076630,6212,3092630
1188,6164,3077440,6212,3093440
1188,6164,3077910,6212,3093910
1188,6164,3078230,6212,3094230
1188,6164,3079230,6212,3095230
1188,6164,3079700,6212,3095700
1188,6164,3080170,6212,3096170
1188,6164,3080280,6212,3096280
1188,6164,3080280,6212,3104280
1188,6164,3080280,6212,3104280
1188,6164,3081280,6212,3105280
1188,6164,3081280,6212,3105280
1188,6164,3082280,6212,3106280
1188,6164,3083280,6212,3107280
1188,6164,3083280,6212,3107280
1188,6164,3084280,6212,3108280
1188,6164,3084740,6212,3108740
1188,6164,3085740,6212,3109740
1188,6164,3086740,6212,3110740
1188,6164,3086740,6212,3110740
1188,6164,3087290,6212,3111290
1188,6164,3087760,6212,3111760
1188,6164,3088410,6212,3112410
1188,6164,3089410,6212,3113410
1188,6164,3090410,6212,3114410
1188,6164,3094410,6212,3118410
1188,6164,3095410,6212,3119410
1188,6164,3095410,6212,3119410
1188,6164,3096410,6212,3120410
1188,6164,3097410,6212,3121410
1188,6164,3098410,6212,3122410
1188,6164,3099220,6212,3123220
1188,6164,3100220,6212,3124220
1188,6164,3101030,6212,3125030
1188,6164,3101350,6212,3125350
1188,6164,3102350,6212,3126350
1188,6164,3103350,6212,3127350
1188,6164,3104350,6212,3128350
1188,6164,3105160,6212,3129160
1188,6164,3105750,6212,3129750
1188,6164,3106750,6212,3130750
1188,6164,3107750,6212,3131750
1188,6164,3108750,6212,3132750
1188,6164,3108750,6212,3140750
1188,6164,3109750,6212,3141750
1188,6164,3110750,6212,3142750
1188,6164,3111750,6212,3143750
1188,6164,3111980,6212,3143980
1188,6164,3111980,6212,3143980
1188,6164,3112790,6212,3144790
1188,6164,3113790,6212,3145790
1188,6164,3114110,6212,3146110
1188,6164,3114920,6212,3146920
1188,6164,3115920,6212,3147920
1188,6164,3116380,6212,3148380
1188,6164,3116380,6212,3148380
1188,6164,3116700,6212,3148700
1188,6164,3116930,6212,3148930
1188,6164,3117930,6212,3149930
1188,6164,3118400,6212,3150400
1188,6164,3119050,6212,3151050
1188,6164,3119860,6212,3151860
1188,6164,3120860,6212,3152860
1188,6164,3121860,6212,3153860
1188,6164,3121860,6212,3153860
1188,6164,3122860,6212,3154860
1188,6164,3122860,6212,3154860
1188,6164,3123860,6212,3155860
1188,6164,3124860,6212,3156860
1188,6164,3125860,6212,3157860
1188,6164,3125860,6212,3157860
1188,6164,3126670,6212,3158670
1188,6164,3127670,6212,3159670
1188,6164,3128480,6212,3160480
1188,6164,3129480,6212,3161480
1188,6164,3129480,6212,3161480
1188,6164,3129480,6212,3161480
1188,6164,3130480,6212,3162480
1188,6164,3130590,6212,3162590
1188,6164,3130590,6212,3162590
1188,6164,3130820,6212,3162820
1188,6164,3130820,6212,3162820
1188,6164,3130820,6212,3162820
1188,6164,3131820,6212,3163820
1188,6164,3132140,6212,3164140
1188,6164,3132950,6212,3164950
1188,6164,3133420,6212,3165420
1188,6164,3133420,6212,3165420
1188,6164,3134230,6212,3166230
1189,6166,3134700,6212,3166700
1189,6166,3135700,6212,3167700
1189,6166,3135700,6212,3167700
1189,6166,3136510,6212,3168510
1189,6166,3137510,6212,3169510
1189,6166,3137510,6212,3169510
1189,6166,3138320,6212,3170320
1189,6166,3139320,6212,3171320
1189,6166,3140320,6212,3172320
1189,6166,3140870,6212,3172870
1189,6166,3141870,6212,3173870
1189,6166,3142870,6212,3174870
1189,6166,3143680,6212,3175680
1189,6166,3144680,6212,3176680
1189,6166,3145680,6212,3177680
1189,6166,3146490,6212,3178490
1189,6166,3146810,6212,3178810
1189,6166,3147810,6212,3179810
1189,6166,3148620,6212,3180620
1189,6166,3149430,6212,3181430
1189,6166,3149430,6212,3181430
1189,6166,3149900,6212,3181900
1189,6166,3150130,6212,3182130
1189,6166,3150940,6212,3182940
1189,6166,3151940,6212,3183940
1189,6166,3152940,6212,3184940
1189,6166,3153940,6212,3185940
1189,6166,3153940,6212,3185940
1189,6166,3154410,6212,3186410
1189,6166,3154410,6212,3186410
1189,6166,3155410,6212,3187410
1189,6166,3155520,6212,3187520
1189,6166,3156330,6212,3188330
1189,6166,3156790,6212,3188790
1189,6166,3157600,6212,3189600
1189,6166,3158070,6212,3190070
1189,6166,3159070,6212,3191070
1189,6166,3159880,6212,3191880
1189,6166,3160880,6212,3192880
1190,6168,3161690,6212,3193690
1190,6168,3162690,6212,3194690
1190,6168,3163690,6212,3195690
1190,6168,3163690,6212,3195690
1190,6168,3163850,6212,3195850
1190,6168,3164850,6212,3196850
1190,6168,3164850,6212,3196850
1190,6168,3165850,6212,3197850
1190,6168,3166850,6212,3198850
1190,6168,3167850,6212,3199850
1190,6168,3168850,6212,3200850
1190,6168,3169320,6212,3201320
1190,6168,3170130,6212,3202130
1190,6168,3171130,6212,3203130
1190,6168,3172130,6212,3204130
1190,6168,3172940,6212,3204940
1190,6168,3173310,6212,3205310
1190,6168,3173630,6212,3205630
1190,6168,3174630,6212,3206630
1190,6168,3174950,6212,3206950
1190,6168,3174950,6212,3206950
1190,6168,3174950,6212,3206950
1190,6168,3175950,6212,3207950
1190,6168,3176760,6212,3208760
1190,6168,3177230,6212,3209230
1190,6168,3177820,6212,3209820
1190,6168,3178820,6212,3210820
1190,6168,3179820,6212,3211820
1190,6168,3180820,6212,3212820
1190,6168,3181470,6212,3213470
1190,6168,3182280,6212,3214280
1190,6168,3182750,6212,3214750
1190,6168,3182910,6212,3214910
1190,6168,3183720,6212,3215720
1190,6168,3184720,6212,3216720
1190,6168,3185530,6212,3217530
1190,6168,3185530,6212,3217530
1190,6168,3186530,6212,3218530
1190,6168,3186850,6212,3218850
1190,6168,3187850,6212,3219850
1190,6168,3188850,6212,3220850
1190,6168,3189850,6212,3221850
1190,6168,3190660,6212,3222660
1190,6168,3191660,6212,3223660
1191,6170,3191660,6212,3223660
1191,6170,3192660,6212,3224660
1191,6170,3192660,6212,3224660
1191,6170,3193130,6212,3225130
1191,6170,3194130,6212,3226130
1191,6170,3194940,6212,3226940
1191,6170,3195410,6212,3227410
1191,6170,3196410,6212,3228410
1191,6170,3197410,6212,3229410
1191,6170,3198220,6212,3230220
1191,6170,3199220,6212,3231220
1191,6170,3200220,6212,3232220
1191,6170,3201220,6212,3233220
1191,6170,3202220,6212,3234220
1191,6170,3203220,6212,3235220
1191,6170,3203870,6212,3235870
1191,6170,3204870,6212,3236870
1191,6170,3205340,6212,3237340
1191,6170,3206340,6212,3238340
1191,6170,3206810,6212,3238810
1191,6170,3207810,6212,3239810
1191,6170,3208810,6212,3240810
1191,6170,3209620,6212,3241620
1191,6170,3210620,6212,3242620
1191,6170,3211620,6212,3243620
1191,6170,3212210,6212,3244210
1191,6170,3213210,6212,3245210
1191,6170,3213440,6212,3245440
1191,6170,3213440,6212,3245440
1191,6170,3214250,6212,3246250
1191,6170,3215250,6212,3247250
1191,6170,3216250,6212,3248250
1191,6170,3217250,6212,3249250
1191,6170,3217800,6212,3249800
1191,6170,3218610,6212,3250610
1191,6170,3219610,6212,3251610
1191,6170,3219610,6212,3259610
1191,6170,3220610,6212,3260610
1191,6170,3221610,6212,3261610
1191,6170,3222420,6212,3262420
1191,6170,3223420,6212,3263420
1191,6170,3224010,6212,3264010
1191,6170,3225010,6212,3265010
1191,6170,3226010,6212,3266010
1191,6170,3226010,6212,3266010
1191,6170,3226660,6212,3266660
1191,6170,3227660,6212,3267660
1191,6170,3228660,6212,3268660
1191,6170,3229660,6212,3269660
1191,6170,3229660,6212,3269660
1191,6170,3230130,6212,3270130
1191,6170,3231130,6212,3271130
1191,6170,3231940,6212,3271940
1191,6170,3232940,6212,3272940
1191,6170,3233750,6212,3273750
1191,6170,3234750,6212,3274750
1191,6170,3235750,6212,3275750
1191,6170,3236400,6212,3276400
1191,6170,3237400,6212,3277400
1191,6170,3237720,6212,3277720
1191,6170,3237950,6212,3277950
1191,6170,3238950,6212,3278950
1191,6170,3238950,6212,3286950
1191,6170,3239760,6212,3287760
1191,6170,3239990,6212,3287990
1191,6170,3239990,6212,3287990
1191,6170,3240990,6212,3288990
1191,6170,3241450,6212,3289450
1191,6170,3242450,6212,3290450
1191,6170,3243450,6212,3291450
1191,6170,3244260,6212,3292260
1191,6170,3245260,6212,3293260
1191,6170,3246260,6212,3294260
1191,6170,3247260,6212,3295260
1191,6170,3248260,6212,3296260
1191,6170,3248580,6212,3296580
1191,6170,3249580,6212,3297580
1191,6170,3249800,6212,3297800
1191,6170,3250800,6212,3298800
1192,6174,3251800,6212,3299800
1192,6174,3252800,6212,3300800
1192,6174,3253800,6212,3301800
1192,6174,3254800,6212,3302800
1192,6174,3255800,6212,3303800
1192,6174,3255800,6212,3303800
1192,6174,3256800,6212,3304800
1192,6174,3256800,6212,3304800
1192,6174,3257270,6212,3305270
1192,6174,3258270,6212,3306270
1192,6174,3259270,6212,3307270
1192,6174,3259590,6212,3307590
1192,6174,3259590,6212,3307590
1192,6174,3259590,6212,3315590
1192,6174,3259590,6212,3315590
1192,6174,3261590,6212,3317590
1192,6174,3262060,6212,3318060
1192,6174,3262060,6212,3318060
1192,6174,3262870,6212,3318870
1192,6174,3263870,6212,3319870
1192,6174,3264030,6212,3320030
1192,6174,3264680,6212,3320680
1192,6174,3265490,6212,3321490
1193,6176,3265950,6212,3321950
1193,6176,3266950,6212,3322950
1193,6176,3267760,6212,3323760
1193,6176,3268760,6212,3324760
1193,6176,3269080,6212,3325080
1193,6176,3269080,6212,3325080
1193,6176,3269730,6212,3325730
1193,6176,3270200,6212,3326200
1193,6176,3271200,6212,3327200
1193,6176,3272010,6212,3328010
1193,6176,3272330,6212,3328330
1193,6176,3274330,6212,3330330
1193,6176,3275330,6212,3331330
1193,6176,3276330,6212,3332330
1193,6176,3277330,6212,3333330
1193,6176,3278330,6212,3334330
1193,6176,3279330,6212,3335330
1193,6176,3280330,6212,3336330
1193,6176,3281330,6212,3337330
1193,6176,3281800,6212,3337800
1193,6176,3282800,6212,3338800
1193,6176,3283260,6212,3339260
1193,6176,3284070,6212,3340070
1193,6176,3284880,6212,3340880
1193,6176,3285880,6212,3341880
1193,6176,3286040,6212,3342040
1193,6176,3287040,6212,3343040
1193,6176,3288040,6212,3344040
1193,6176,3289040,6212,3345040
1193,6176,3290040,6212,3346040
1193,6176,3290510,6212,3346510
1193,6176,3290510,6212,3346510
1193,6176,3291510,6212,3347510
1193,6176,3292510,6212,3348510
1193,6176,3293510,6212,3349510
1193,6176,3294320,6212,3350320
1193,6176,3294790,6212,3350790
1193,6176,3294790,6212,3350790
1193,6176,3295790,6212,3351790
1193,6176,3296250,6212,3352250
1193,6176,3296720,6212,3352720
1193,6176,3297270,6212,3353270
1193,6176,3298270,6212,3354270
1194,6178,3298740,6212,3354740
1194,6178,3299740,6212,3355740
1194,6178,3300550,6212,3356550
1194,6178,3301550,6212,3357550
1194,6178,3302550,6212,3358550
1194,6178,3303550,6212,3359550
1194,6178,3303660,6212,3359660
1194,6178,3303660,6212,3359660
1194,6178,3304660,6212,3360660
1194,6178,3305660,6212,3361660
1194,6178,3306660,6212,3362660
1194,6178,3307470,6212,3363470
1194,6178,3307470,6212,3371470
1194,6178,3308280,6212,3372280
1194,6178,3309280,6212,3373280
1194,6178,3309750,6212,3373750
1194,6178,3310750,6212,3374750
1194,6178,3310750,6212,3374750
1194,6178,3311400,6212,3375400
1194,6178,3312400,6212,3376400
1194,6178,3312720,6212,3376720
1194,6178,3312770,6212,3376770
1194,6178,3313240,6212,3377240
1194,6178,3314240,6212,3378240
1194,6178,3315050,6212,3379050
1194,6178,3316050,6212,3380050
1194,6178,3317050,6212,3381050
1194,6178,3318050,6212,3382050
1194,6178,3320050,6212,3384050
1194,6178,3321050,6212,3385050
1194,6178,3322050,6212,3386050
1194,6178,3323050,6212,3387050
1194,6178,3324050,6212,3388050
1194,6178,3325050,6212,3389050
1194,6178,3325520,6212,3389520
1194,6178,3326520,6212,3390520
1194,6178,3326840,6212,3390840
1194,6178,3326840,6212,3390840
1194,6178,3327840,6212,3391840
1194,6178,3328840,6212,3392840
1194,6178,3329840,6212,3393840
1194,6178,3330310,6212,3394310
1194,6178,3331310,6212,3395310
1194,6178,3331310,6212,3395310
1194,6178,3331310,6212,3395310
1194,6178,3331310,6212,3395310
1194,6178,3332120,6212,3396120
1194,6178,3332710,6212,3396710
1195,6180,3333710,6212,3397710
1195,6180,3334710,6212,3398710
1195,6180,3335190,6212,3399190
1195,6180,3336190,6212,3400190
1195,6180,3337190,6212,3401190
1195,6180,3337660,6212,3401660
1195,6180,3338660,6212,3402660
1195,6180,3339660,6212,3403660
1195,6180,3340660,6212,3404660
1195,6180,3341660,6212,3405660
1195,6180,3342660,6212,3406660
1195,6180,3343310,6212,3407310
1195,6180,3344120,6212,3408120
1195,6180,3344120,6212,3408120
1195,6180,3345120,6212,3409120
1195,6180,3346120,6212,3410120
1195,6180,3347120,6212,3411120
