ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
411197.82,7.11,1.94,158501.71,2.74
411146.1,7.11,1.94,158453.61,2.74
410949.2,7.11,1.93,158235.96,2.74
410655.07,7.1,1.93,157940.67,2.73
410603.35,7.1,1.93,157911.18,2.73
410551.62,7.1,1.93,157827.57,2.73
410499.9,7.1,1.93,157824.33,2.73
410448.18,7.1,1.93,157714.47,2.73
410396.45,7.1,1.93,157602.23,2.73
410346.45,7.1,1.93,157552.23,2.73
410129.47,7.1,1.93,157346.62,2.72
410129.47,7.1,1.93,157346.62,2.72
409845.59,7.09,1.92,157053.37,2.72
409793.87,7.09,1.92,157052.5,2.72
409742.14,7.09,1.92,157049.26,2.72
409742.14,7.09,1.92,157049.26,2.72
410014.55,7.1,1.93,157245.43,2.72
410385.27,7.11,1.93,157374.61,2.73
410333.54,7.11,1.93,157527.36,2.73
410281.82,7.11,1.93,157497.86,2.73
410281.82,7.11,1.93,157497.86,2.73
409919.38,7.1,1.93,157162.84,2.72
409715.24,7.1,1.93,156976.81,2.72
409428.16,7.09,1.92,156668.67,2.71
409376.43,7.09,1.92,156585.06,2.71
409324.71,7.09,1.92,156564.74,2.71
409272.98,7.09,1.92,156471.96,2.71
409221.26,7.09,1.92,156451.64,2.71
409169.54,7.1,1.92,156358.85,2.71
409117.81,7.1,1.92,156245.75,2.71
409066.09,7.1,1.92,156245.75,2.71
409202.91,7.1,1.93,156368.37,2.71
409640.25,7.11,1.93,156840.92,2.72
409588.52,7.11,1.94,156837.68,2.72
409467.36,7.11,1.93,156641.53,2.72
409604.18,7.11,1.94,156710.39,2.72
409741.01,7.11,1.94,156833.01,2.72
409551.74,7.11,1.94,156688.44,2.72
409500.02,7.11,1.94,156638.89,2.72
409870.74,7.12,1.94,156753.83,2.72
409819.01,7.12,1.94,156920.82,2.73
409767.29,7.12,1.95,156807.72,2.72
409715.56,7.12,1.95,156807.72,2.72
409852.39,7.12,1.95,156930.33,2.73
409989.22,7.12,1.95,157052.06,2.73
409937.49,7.13,1.95,157048.82,2.73
409885.77,7.13,1.95,156938.96,2.73
409834.04,7.13,1.95,156826.72,2.73
409782.32,7.13,1.95,156825.85,2.73
409730.59,7.13,1.95,156712.75,2.73
409678.87,7.13,1.95,156712.75,2.73
409627.15,7.13,1.95,156683.26,2.73
409575.42,7.13,1.96,156599.65,2.73
409453.39,7.13,1.95,156506.23,2.72
409401.66,7.13,1.95,156393.12,2.72
409349.94,7.13,1.95,156393.12,2.72
409129.53,7.12,1.95,156171.52,2.72
409077.81,7.12,1.95,156168.28,2.72
409026.08,7.12,1.95,156058.42,2.72
408974.36,7.12,1.95,156038.1,2.72
409353.05,7.13,1.96,156396.36,2.72
409249.6,7.13,1.96,156283.25,2.72
408889.19,7.13,1.95,155902.21,2.72
408889.19,7.13,1.95,155902.21,2.72
409026.01,7.13,1.96,156024.83,2.72
408974.29,7.13,1.96,155967.84,2.72
409427.66,7.14,1.97,156094.38,2.72
409427.66,7.14,1.97,156094.38,2.72
408952.57,7.13,1.96,155854.73,2.72
409089.39,7.13,1.96,156072.38,2.72
409037.67,7.13,1.96,156007.38,2.72
409174.49,7.14,1.97,156138.0,2.72
409545.21,7.14,1.97,156267.18,2.73
409493.49,7.15,1.97,156466.32,2.73
409441.76,7.15,1.97,156436.82,2.73
409390.04,7.15,1.97,156353.21,2.73
409258.31,7.14,1.97,156203.5,2.73
409206.59,7.14,1.97,156183.19,2.73
409049.49,7.14,1.97,156026.09,2.72
408997.76,7.14,1.97,155933.3,2.72
408777.05,7.14,1.97,155711.59,2.72
408725.32,7.14,1.97,155682.1,2.72
408673.6,7.14,1.97,155598.49,2.72
409044.32,7.15,1.97,155727.67,2.72
408992.59,7.15,1.97,155880.42,2.72
408870.56,7.14,1.97,155786.99,2.72
408818.83,7.14,1.97,155766.68,2.72
408767.11,7.15,1.97,155673.89,2.72
409039.52,7.15,1.98,155737.79,2.72
409401.67,7.16,1.99,156327.26,2.73
409349.94,7.16,1.99,156214.15,2.73
409486.77,7.16,1.99,156400.33,2.74
409865.46,7.17,2.0,156417.45,2.74
409865.46,7.17,2.0,156417.45,2.74
409505.05,7.16,1.99,156479.14,2.74
409453.32,7.16,1.99,156357.23,2.74
409824.04,7.17,2.0,156472.17,2.74
409772.32,7.17,2.0,156639.15,2.74
409720.59,7.17,2.0,156609.66,2.74
409668.87,7.17,2.0,156526.05,2.74
409617.14,7.17,2.0,156496.56,2.74
409458.75,7.17,2.0,156349.02,2.74
409407.02,7.17,2.0,156265.41,2.74
409044.58,7.16,1.99,155930.38,2.73
408992.86,7.16,1.99,155927.14,2.73
408698.73,7.16,1.99,155577.32,2.73
409069.44,7.17,1.99,155862.49,2.73
409017.72,7.17,1.99,155842.17,2.73
408965.99,7.17,1.99,155749.39,2.73
408914.27,7.17,2.0,155719.89,2.73
408862.55,7.17,2.0,155636.28,2.73
408810.82,7.17,2.0,155571.29,2.73
408759.1,7.17,2.0,155523.18,2.73
408707.37,7.17,2.0,155502.86,2.73
408844.2,7.17,2.0,155588.8,2.73
408491.76,7.17,1.99,155263.77,2.72
408440.03,7.17,1.99,155282.72,2.72
408712.44,7.17,2.0,155456.7,2.73
408849.27,7.18,2.0,155579.32,2.73
408797.54,7.18,2.0,155529.77,2.73
408638.76,7.17,2.0,155381.05,2.73
408587.04,7.17,2.0,155351.56,2.73
408535.32,7.17,2.0,155267.95,2.73
408483.59,7.18,2.0,155264.7,2.73
408431.87,7.18,2.0,155154.84,2.73
408380.14,7.18,2.0,155041.74,2.72
408328.42,7.18,2.0,155041.74,2.72
408276.69,7.18,2.0,154928.64,2.72
408224.97,7.18,2.0,154928.64,2.72
408224.97,7.18,2.0,154928.64,2.72
408361.8,7.18,2.01,155051.26,2.73
408310.07,7.18,2.01,154994.26,2.73
408258.35,7.18,2.01,154991.02,2.73
408629.07,7.19,2.02,155276.19,2.73
408577.34,7.19,2.02,155272.95,2.73
408525.62,7.19,2.02,155163.09,2.73
408662.44,7.19,2.02,155285.7,2.73
408610.72,7.19,2.02,155236.17,2.73
408559.0,7.19,2.02,155232.92,2.73
408695.82,7.2,2.02,155301.79,2.73
408644.1,7.2,2.02,155272.3,2.73
408592.37,7.2,2.02,155188.69,2.73
408540.65,7.2,2.02,155075.58,2.73
408488.92,7.2,2.03,155075.58,2.73
408437.2,7.2,2.03,155046.09,2.73
408385.48,7.2,2.03,154962.48,2.73
408657.88,7.2,2.03,155026.38,2.73
408305.44,7.2,2.03,154701.35,2.73
408676.16,7.21,2.03,155180.25,2.74
408624.43,7.21,2.03,155177.01,2.74
408572.71,7.21,2.03,155067.15,2.74
408520.99,7.21,2.03,155046.83,2.74
408158.54,7.2,2.03,154776.97,2.73
408295.37,7.2,2.03,154862.91,2.73
408243.65,7.2,2.03,154749.8,2.73
408191.92,7.21,2.03,154749.8,2.73
408562.64,7.21,2.04,154864.74,2.73
408427.06,7.21,2.04,154713.87,2.73
408074.62,7.2,2.03,154678.91,2.73
407780.49,7.2,2.03,154402.88,2.73
408151.2,7.21,2.03,154657.0,2.73
408423.61,7.21,2.04,154720.9,2.73
408560.44,7.22,2.04,155016.06,2.74
408508.71,7.22,2.04,155012.81,2.74
408456.99,7.22,2.04,154902.95,2.74
408405.26,7.22,2.04,154837.96,2.74
408191.22,7.21,2.04,154667.76,2.73
408463.63,7.22,2.05,154944.94,2.74
408411.9,7.22,2.05,154831.84,2.74
408360.18,7.22,2.05,154831.84,2.74
408308.45,7.22,2.05,154811.52,2.74
408256.73,7.22,2.05,154718.74,2.74
408627.45,7.23,2.06,154833.68,2.74
408575.72,7.23,2.06,155000.67,2.74
408848.13,7.23,2.06,155064.56,2.74
408554.0,7.23,2.06,154769.27,2.74
408826.41,7.23,2.06,155263.52,2.75
408826.41,7.23,2.06,155263.52,2.75
408542.53,7.23,2.06,155006.88,2.74
408490.8,7.23,2.06,154894.64,2.74
408439.08,7.23,2.06,154893.78,2.74
408387.36,7.23,2.06,154864.28,2.74
408335.63,7.23,2.06,154780.67,2.74
408283.91,7.23,2.06,154777.43,2.74
408232.18,7.23,2.06,154667.57,2.74
408180.46,7.23,2.06,154602.58,2.74
407886.33,7.23,2.06,154263.59,2.73
407834.6,7.23,2.06,154215.48,2.73
407834.6,7.23,2.06,154215.48,2.73
408196.76,7.24,2.06,154102.38,2.73
408145.03,7.24,2.06,154525.64,2.74
408093.31,7.24,2.06,154496.15,2.74
407730.87,7.23,2.06,154161.12,2.73
407679.14,7.23,2.06,154077.51,2.73
407627.42,7.23,2.06,153965.27,2.73
407575.7,7.23,2.06,153964.4,2.73
407281.56,7.23,2.05,153692.15,2.73
407071.16,7.22,2.05,153480.54,2.72
407207.98,7.23,2.05,153603.16,2.73
407156.26,7.23,2.05,153553.61,2.73
407104.54,7.23,2.05,153440.51,2.72
407052.81,7.23,2.06,153440.51,2.72
407001.09,7.23,2.06,153327.41,2.72
406949.36,7.23,2.06,153327.41,2.72
406897.64,7.23,2.06,153297.92,2.72
406845.92,7.23,2.06,153214.31,2.72
406845.92,7.23,2.06,153214.31,2.72
406794.19,7.23,2.06,153101.21,2.72
406931.02,7.23,2.06,153287.38,2.72
406879.29,7.23,2.06,153257.89,2.72
406879.29,7.23,2.06,153257.89,2.72
407204.66,7.24,2.07,153557.27,2.73
407046.11,7.24,2.06,153412.11,2.73
407408.26,7.24,2.07,153299.01,2.73
407778.98,7.25,2.08,154163.47,2.74
407727.26,7.25,2.08,154133.98,2.74
407864.08,7.26,2.08,154229.09,2.74
407812.36,7.26,2.08,154225.85,2.74
407760.63,7.26,2.08,154115.99,2.74
407708.91,7.26,2.08,154112.75,2.74
407657.18,7.26,2.08,154002.89,2.74
407294.74,7.25,2.08,153581.11,2.73
407243.02,7.25,2.08,153577.87,2.73
407621.71,7.26,2.09,153919.05,2.74
407569.98,7.26,2.09,153898.73,2.74
407373.09,7.26,2.08,153731.26,2.74
407321.37,7.26,2.08,153638.48,2.74
407269.64,7.26,2.08,153608.98,2.74
407217.92,7.26,2.08,153525.37,2.74
407166.19,7.26,2.08,153505.06,2.74
407303.02,7.26,2.09,153590.99,2.74
407251.29,7.26,2.09,153477.89,2.74
407199.57,7.26,2.09,153477.89,2.74
407147.85,7.26,2.09,153474.65,2.74
407284.67,7.27,2.09,153543.51,2.74
407232.95,7.27,2.09,153523.2,2.74
407181.22,7.27,2.09,153430.41,2.74
406820.81,7.26,2.09,153049.37,2.73
406769.09,7.26,2.09,153019.88,2.73
406562.19,7.26,2.09,153019.88,2.73
406510.47,7.26,2.09,152936.27,2.73
406458.74,7.26,2.09,152823.17,2.73
406458.74,7.26,2.09,152823.17,2.73
406407.02,7.26,2.09,152823.17,2.73
406355.29,7.26,2.09,152793.68,2.73
406303.57,7.26,2.09,152710.07,2.73
406303.57,7.26,2.09,152710.07,2.73
406440.4,7.27,2.1,152832.68,2.73
406388.67,7.27,2.1,152775.69,2.73
406336.95,7.27,2.1,152667.37,2.73
406140.05,7.27,2.09,152449.72,2.73
406088.33,7.27,2.09,152444.94,2.73
406225.16,7.27,2.1,152567.55,2.73
406173.43,7.27,2.1,152518.01,2.73
406445.84,7.28,2.1,152581.9,2.73
406394.11,7.28,2.1,152710.93,2.73
406057.03,7.27,2.1,152367.94,2.73
406193.85,7.27,2.1,152490.55,2.73
406142.13,7.27,2.1,152441.01,2.73
406090.4,7.27,2.1,152332.69,2.73
406227.23,7.28,2.11,152514.21,2.73
406364.05,7.28,2.11,152636.83,2.73
406312.33,7.28,2.11,152588.18,2.73
406260.61,7.28,2.11,152475.08,2.73
406056.48,7.28,2.11,152289.05,2.73
406004.75,7.28,2.11,152289.05,2.73
405953.03,7.28,2.11,152308.0,2.73
406323.75,7.29,2.11,152570.98,2.74
405961.3,7.28,2.11,152235.95,2.73
405909.58,7.28,2.11,152123.71,2.73
405857.85,7.28,2.11,152122.85,2.73
405563.72,7.28,2.1,151868.33,2.72
405700.55,7.28,2.11,151990.95,2.73
405648.83,7.28,2.11,151933.96,2.73
405597.1,7.28,2.11,151820.85,2.73
405545.38,7.28,2.11,151820.85,2.73
405916.1,7.29,2.12,151935.79,2.73
405864.37,7.29,2.12,152102.78,2.73
405501.93,7.28,2.11,151767.75,2.73
405450.2,7.28,2.11,151654.65,2.72
405587.03,7.29,2.11,151840.82,2.73
405535.31,7.29,2.11,151820.51,2.73
405483.58,7.29,2.12,151727.72,2.73
405431.86,7.29,2.12,151707.4,2.73
405431.86,7.29,2.12,151707.4,2.73
405380.13,7.29,2.12,151614.62,2.73
405328.41,7.29,2.12,151611.38,2.73
405781.78,7.3,2.12,151971.44,2.73
405730.06,7.3,2.13,151941.95,2.73
405678.34,7.3,2.13,151858.34,2.73
405626.61,7.3,2.13,151745.24,2.73
405763.44,7.3,2.13,151931.41,2.73
405558.75,7.3,2.13,151763.09,2.73
405695.57,7.3,2.13,151885.71,2.73
405643.85,7.3,2.13,151836.16,2.73
406022.54,7.31,2.14,151853.28,2.73
405809.11,7.31,2.13,152033.87,2.74
405757.38,7.31,2.13,151928.67,2.74
405705.66,7.31,2.14,151899.17,2.74
405842.48,7.31,2.14,151994.29,2.74
405790.76,7.31,2.14,151964.79,2.74
406161.48,7.32,2.15,152276.21,2.74
406298.3,7.32,2.15,152398.83,2.75
406246.58,7.32,2.15,152341.83,2.75
405982.92,7.32,2.15,152097.31,2.74
406436.29,7.33,2.15,152223.85,2.74
406384.57,7.33,2.15,152532.56,2.75
406332.84,7.33,2.16,152424.24,2.75
406469.67,7.33,2.16,152605.76,2.75
406417.95,7.33,2.16,152585.44,2.75
406366.22,7.33,2.16,152492.66,2.75
406314.5,7.33,2.16,152489.42,2.75
406262.77,7.33,2.16,152379.56,2.75
406211.05,7.33,2.16,152266.46,2.75
406052.5,7.33,2.16,152109.13,2.75
406000.77,7.33,2.16,152109.13,2.75
405949.05,7.33,2.16,152088.81,2.75
405652.35,7.33,2.15,151738.0,2.74
405493.95,7.32,2.15,151590.46,2.74
405442.23,7.32,2.15,151497.68,2.74
405442.23,7.32,2.15,151497.68,2.74
405390.5,7.32,2.15,151494.44,2.74
405338.78,7.33,2.15,151384.58,2.74
405338.78,7.33,2.15,151384.58,2.74
405121.79,7.32,2.15,151169.36,2.73
404901.39,7.32,2.15,150947.76,2.73
404849.67,7.32,2.15,150918.27,2.73
404642.77,7.32,2.15,150918.27,2.73
404779.59,7.32,2.15,151013.38,2.73
404727.87,7.32,2.15,150993.06,2.73
404676.15,7.32,2.15,150900.28,2.73
404262.35,7.33,2.15,150900.28,2.74
404633.07,7.33,2.16,151015.22,2.74
404769.9,7.34,2.17,151323.82,2.74
404718.17,7.34,2.17,151210.72,2.74
404504.13,7.34,2.16,151071.52,2.74
404957.5,7.34,2.17,151619.87,2.75
404905.78,7.34,2.17,151599.55,2.75
404854.05,7.34,2.17,151506.76,2.75
404802.33,7.34,2.17,151398.44,2.75
404630.62,7.34,2.17,151164.87,2.74
404578.9,7.34,2.17,151160.08,2.74
404904.26,7.35,2.18,151046.98,2.74
404852.54,7.35,2.18,151429.98,2.75
405124.95,7.36,2.18,151493.87,2.75
405073.22,7.36,2.18,151622.9,2.75
405210.05,7.36,2.19,151745.52,2.76
404916.66,7.35,2.18,151470.75,2.75
404864.93,7.35,2.18,151413.75,2.75
404451.14,7.36,2.19,151413.75,2.75
404587.96,7.36,2.19,151536.37,2.76
404536.24,7.36,2.19,151486.84,2.76
404906.96,7.37,2.2,151616.02,2.76
404855.23,7.37,2.2,151815.11,2.76
404803.51,7.37,2.2,151811.87,2.76
404751.79,7.37,2.2,151702.01,2.76
404389.34,7.36,2.19,151320.64,2.76
404389.34,7.36,2.19,151320.64,2.76
404526.17,7.37,2.2,151443.26,2.76
404474.45,7.37,2.2,151386.26,2.76
404422.72,7.37,2.2,151273.16,2.76
404793.44,7.38,2.2,151714.53,2.76
404741.72,7.38,2.2,151601.43,2.76
404878.54,7.38,2.21,151787.6,2.77
405015.37,7.38,2.21,151910.22,2.77
404652.93,7.38,2.21,151528.85,2.76
404601.2,7.38,2.21,151471.85,2.76
404549.48,7.38,2.21,151468.61,2.76
404225.35,7.37,2.2,151162.58,2.76
404362.17,7.38,2.2,151231.44,2.76
404042.17,7.37,2.2,150911.44,2.75
404412.89,7.38,2.21,151040.62,2.76
404361.17,7.38,2.21,151193.37,2.76
404497.99,7.38,2.21,151315.99,2.76
404446.27,7.38,2.21,151258.99,2.76
404718.67,7.39,2.22,151322.88,2.76
404991.08,7.4,2.22,151817.13,2.77
405127.91,7.4,2.23,151939.75,2.77
405076.18,7.4,2.23,151882.75,2.77
405024.46,7.4,2.23,151879.51,2.77
404972.73,7.4,2.23,151769.65,2.77
405245.14,7.41,2.23,151833.55,2.77
404882.7,7.4,2.23,151498.52,2.77
405019.53,7.4,2.23,151793.68,2.77
405156.35,7.41,2.23,151916.3,2.78
405104.63,7.41,2.24,151866.89,2.78
405377.03,7.41,2.24,151930.78,2.78
405325.31,7.41,2.24,152079.07,2.78
405031.18,7.41,2.24,151740.09,2.78
405031.18,7.41,2.24,151740.09,2.78
405168.0,7.41,2.24,151862.7,2.78
405116.28,7.41,2.24,151813.16,2.78
405487.0,7.42,2.25,151942.33,2.78
405487.0,7.42,2.25,151942.33,2.78
405124.56,7.41,2.24,151700.05,2.78
405072.83,7.41,2.24,151760.05,2.78
405021.11,7.42,2.24,151651.73,2.78
404969.38,7.42,2.24,151646.95,2.78
404917.66,7.42,2.24,151533.85,2.78
405288.38,7.42,2.25,151975.22,2.78
405236.65,7.42,2.25,151862.12,2.78
404874.21,7.42,2.25,151480.75,2.78
405011.04,7.42,2.25,151666.92,2.78
404959.31,7.42,2.25,151637.43,2.78
404755.18,7.42,2.25,151455.17,2.78
404703.46,7.42,2.25,151371.56,2.77
404651.73,7.42,2.25,151351.25,2.77
404357.6,7.41,2.24,151055.96,2.77
404494.43,7.42,2.25,151141.89,2.77
404442.7,7.42,2.25,151033.57,2.77
404390.98,7.42,2.25,151028.79,2.77
404103.89,7.41,2.24,150735.8,2.77
404052.17,7.41,2.24,150622.69,2.76
404000.44,7.41,2.24,150622.69,2.76
403948.72,7.41,2.24,150602.38,2.76
404319.44,7.42,2.25,150904.62,2.77
403967.0,7.42,2.24,150579.59,2.76
404103.82,7.42,2.25,150702.21,2.77
404240.65,7.42,2.25,150823.93,2.77
404188.92,7.42,2.25,150820.69,2.77
404559.64,7.43,2.26,151105.86,2.78
404696.47,7.44,2.26,151228.48,2.78
404644.74,7.44,2.26,151171.48,2.78
404644.74,7.44,2.26,151171.48,2.78
404781.57,7.44,2.27,151294.1,2.78
404729.84,7.44,2.27,151237.1,2.78
404678.12,7.44,2.27,151216.79,2.78
404814.95,7.44,2.27,151302.72,2.78
404763.22,7.44,2.27,151189.62,2.78
404631.5,7.44,2.27,151086.3,2.78
404579.77,7.44,2.27,151086.3,2.78
404528.05,7.44,2.27,150973.2,2.78
404898.76,7.45,2.28,151414.57,2.79
404847.04,7.45,2.28,151411.33,2.79
404640.14,7.45,2.28,151411.33,2.79
404277.7,7.45,2.27,151029.96,2.78
404414.53,7.45,2.28,151098.82,2.78
404362.8,7.45,2.28,150986.58,2.78
404311.08,7.45,2.28,150985.72,2.78
404259.36,7.45,2.28,150956.23,2.78
404396.18,7.45,2.28,151051.34,2.78
404237.78,7.45,2.28,150894.33,2.78
404186.06,7.45,2.28,150874.02,2.78
404134.34,7.45,2.28,150781.23,2.78
404134.34,7.45,2.28,150781.23,2.78
404082.61,7.45,2.28,150800.18,2.78
404461.3,7.46,2.29,151070.61,2.79
404409.58,7.46,2.29,150957.51,2.79
404357.85,7.46,2.29,150957.51,2.79
404306.13,7.46,2.29,150849.19,2.78
403945.72,7.46,2.28,150516.71,2.78
404082.54,7.46,2.29,150698.23,2.78
403762.54,7.45,2.28,150378.23,2.78
404034.95,7.46,2.29,150442.13,2.78
403983.22,7.46,2.29,150590.42,2.78
403931.5,7.46,2.29,150560.93,2.78
403879.78,7.46,2.29,150477.32,2.78
404250.49,7.47,2.3,150592.26,2.78
404387.32,7.47,2.3,150900.86,2.79
404335.59,7.47,2.3,150880.54,2.79
404283.87,7.47,2.3,150787.76,2.79
404232.15,7.47,2.3,150784.52,2.79
404180.42,7.47,2.3,150674.66,2.79
403827.98,7.47,2.3,150382.58,2.78
404100.39,7.47,2.3,150446.48,2.78
404237.21,7.48,2.31,150741.64,2.79
404185.49,7.48,2.31,150628.53,2.79
404547.64,7.49,2.31,151051.79,2.8
404684.47,7.49,2.32,151174.41,2.8
404632.74,7.49,2.32,151117.41,2.8
404905.15,7.5,2.32,151181.3,2.8
404853.43,7.5,2.32,151329.6,2.8
404990.25,7.5,2.33,151452.21,2.8
405127.08,7.5,2.33,151573.94,2.81
405263.9,7.51,2.34,151696.56,2.81
405634.62,7.52,2.34,151997.48,2.82
405582.9,7.52,2.34,151967.99,2.82
405582.9,7.52,2.34,151967.99,2.82
405531.17,7.52,2.34,151884.38,2.82
405479.45,7.52,2.34,151854.89,2.81
405369.45,7.51,2.34,151744.89,2.81
405007.01,7.51,2.34,151455.57,2.81
404955.28,7.51,2.34,151371.96,2.81
405326.0,7.52,2.34,151486.9,2.81
405274.28,7.52,2.34,151700.27,2.81
405010.61,7.51,2.34,151409.36,2.81
404799.9,7.51,2.34,151197.65,2.8
404799.9,7.51,2.34,151197.65,2.8
404799.9,7.51,2.34,151197.65,2.8
404748.18,7.51,2.34,151194.41,2.81
405118.89,7.52,2.34,151479.58,2.81
405067.17,7.52,2.34,151476.34,2.81
405015.45,7.52,2.35,151366.48,2.81
405152.27,7.52,2.35,151489.09,2.81
404948.14,7.52,2.35,151283.81,2.81
404744.01,7.51,2.34,151078.52,2.8
404880.84,7.52,2.35,151200.24,2.81
404829.11,7.52,2.35,151087.14,2.81
404829.11,7.52,2.35,151087.14,2.81
404777.39,7.52,2.35,151087.14,2.81
404618.61,7.52,2.34,150936.64,2.8
404566.88,7.52,2.34,150916.32,2.8
404566.88,7.52,2.34,150916.32,2.8
404204.44,7.51,2.34,150581.29,2.8
403870.56,7.51,2.33,150238.04,2.79
403576.43,7.5,2.33,149983.53,2.79
403524.71,7.5,2.33,149890.74,2.79
403472.98,7.5,2.33,149825.74,2.79
403609.81,7.5,2.33,149956.36,2.79
403558.09,7.5,2.33,149953.12,2.79
403353.96,7.5,2.33,149788.79,2.79
403302.23,7.5,2.33,149678.93,2.78
403250.51,7.5,2.33,149566.69,2.78
403250.51,7.5,2.33,149566.69,2.78
403629.2,7.51,2.34,150017.1,2.79
403499.19,7.51,2.34,149850.2,2.79
403447.46,7.51,2.34,149737.1,2.79
403900.84,7.52,2.34,150285.45,2.8
403900.84,7.52,2.34,150285.45,2.8
403849.12,7.52,2.35,150265.13,2.8
403797.39,7.52,2.35,150172.35,2.8
403745.67,7.52,2.35,150169.1,2.8
403745.67,7.52,2.35,150169.1,2.8
403693.94,7.52,2.35,150059.24,2.79
403642.22,7.52,2.35,149950.92,2.79
403590.49,7.52,2.35,149946.14,2.79
403538.77,7.52,2.35,149833.9,2.79
403487.05,7.52,2.35,149833.04,2.79
403435.32,7.52,2.35,149803.55,2.79
403020.22,7.51,2.34,149345.2,2.78
403157.05,7.52,2.35,149440.31,2.79
403105.33,7.52,2.35,149410.82,2.79
403053.6,7.52,2.35,149327.21,2.79
403001.88,7.52,2.35,149297.72,2.79
402950.15,7.52,2.35,149214.11,2.78
402898.43,7.52,2.35,149210.86,2.79
402846.7,7.52,2.35,149101.0,2.78
402794.98,7.52,2.35,149071.51,2.78
402743.26,7.52,2.35,148987.9,2.78
403015.66,7.53,2.36,149051.8,2.78
403152.49,7.53,2.36,149346.96,2.79
403289.31,7.53,2.36,149469.57,2.79
403237.59,7.54,2.36,149412.58,2.79
403185.87,7.54,2.36,149392.26,2.79
402891.74,7.53,2.36,149137.75,2.79
403262.45,7.54,2.37,149439.99,2.79
403210.73,7.54,2.37,149410.5,2.79
403483.14,7.54,2.37,149652.18,2.8
403431.41,7.55,2.37,149622.69,2.8
403568.24,7.55,2.38,149717.8,2.8
403568.24,7.55,2.38,149717.8,2.8
403516.51,7.55,2.38,149697.48,2.8
403464.79,7.55,2.38,149604.7,2.8
403737.2,7.56,2.38,149859.75,2.8
403627.2,7.55,2.38,149749.75,2.8
403575.47,7.55,2.38,149706.89,2.8
403523.75,7.55,2.38,149593.78,2.8
403365.2,7.55,2.38,149437.59,2.8
403313.47,7.55,2.38,149437.59,2.8
403261.75,7.55,2.38,149434.35,2.8
403210.03,7.55,2.38,149324.49,2.8
403158.3,7.55,2.38,149295.0,2.8
402795.86,7.55,2.38,148959.97,2.79
403166.58,7.56,2.38,149271.39,2.8
403303.4,7.56,2.39,149394.01,2.8
403251.68,7.56,2.39,149337.01,2.8
403199.95,7.56,2.39,149316.69,2.8
403148.23,7.56,2.39,149223.91,2.8
403096.51,7.56,2.39,149158.91,2.8
403233.33,7.56,2.39,149289.53,2.8
403181.61,7.56,2.39,149269.21,2.8
403129.88,7.57,2.39,149176.43,2.8
403266.71,7.57,2.4,149299.04,2.8
403214.99,7.57,2.4,149242.05,2.8
403351.81,7.57,2.4,149364.66,2.8
403488.64,7.58,2.4,149486.39,2.81
403284.51,7.57,2.4,149281.1,2.8
403232.78,7.57,2.4,149277.86,2.8
403181.06,7.57,2.4,149168.0,2.8
403129.33,7.57,2.4,149164.76,2.8
403266.16,7.58,2.41,149233.62,2.8
402972.03,7.57,2.4,148938.33,2.8
402920.31,7.57,2.4,148830.01,2.8
403192.71,7.58,2.41,149131.25,2.8
403192.71,7.58,2.41,149131.25,2.8
403140.99,7.58,2.41,149110.94,2.8
403140.99,7.58,2.41,149110.94,2.8
403089.26,7.58,2.41,149018.15,2.8
403037.54,7.58,2.41,148905.05,2.8
403174.37,7.59,2.41,149091.23,2.8
403311.19,7.59,2.42,149213.85,2.81
402958.75,7.58,2.41,148888.82,2.8
402907.03,7.58,2.41,148831.83,2.8
402855.3,7.58,2.41,148723.51,2.8
402803.58,7.58,2.41,148718.72,2.8
402803.58,7.58,2.41,148718.72,2.8
403240.91,7.59,2.42,148605.62,2.8
403082.13,7.59,2.42,148455.12,2.8
403082.13,7.59,2.42,148455.12,2.8
403082.13,7.59,2.42,148455.12,2.8
402972.13,7.59,2.42,148345.12,2.79
402920.41,7.59,2.42,148869.63,2.8
402600.05,7.58,2.41,148505.03,2.8
402490.05,7.58,2.41,148395.03,2.8
402490.05,7.58,2.41,148395.03,2.8
402438.33,7.58,2.41,148330.03,2.79
402575.15,7.59,2.41,148460.65,2.8
402575.15,7.59,2.41,148460.65,2.8
402523.43,7.59,2.41,148395.65,2.8
402660.26,7.59,2.42,148526.27,2.8
402608.53,7.59,2.42,148523.03,2.8
402556.81,7.59,2.42,148413.17,2.8
402927.53,7.6,2.43,148528.11,2.8
403289.68,7.61,2.43,149164.52,2.81
403289.68,7.61,2.43,149164.52,2.81
403072.7,7.6,2.43,148958.92,2.81
403020.97,7.6,2.43,148893.92,2.81
