ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,4934370,6212,5022370
1213,6212,4935370,6212,5023370
1213,6212,4936370,6212,5024370
1213,6212,4937370,6212,5025370
1213,6212,4938180,6212,5026180
1213,6212,4939180,6212,5027180
1213,6212,4939990,6212,5027990
1213,6212,4940800,6212,5028800
1213,6212,4941260,6212,5029260
1213,6212,4941910,6212,5029910
1213,6212,4942910,6212,5030910
1213,6212,4943910,6212,5031910
1213,6212,4944910,6212,5032910
1213,6212,4945910,6212,5033910
1213,6212,4946720,6212,5034720
1213,6212,4947720,6212,5035720
1213,6212,4948720,6212,5036720
1213,6212,4949720,6212,5037720
1213,6212,4950720,6212,5038720
1213,6212,4951310,6212,5039310
1213,6212,4952310,6212,5040310
1213,6212,4953310,6212,5041310
1213,6212,4954310,6212,5042310
1213,6212,4955310,6212,5043310
1213,6212,4956310,6212,5044310
1213,6212,4956780,6212,5044780
1213,6212,4956780,6212,5044780
1213,6212,4957590,6212,5045590
1213,6212,4958050,6212,5046050
1213,6212,4959050,6212,5047050
1213,6212,4959520,6212,5047520
1213,6212,4959840,6212,5047840
1213,6212,4960840,6212,5048840
1213,6212,4961840,6212,5049840
1213,6212,4962840,6212,5050840
1213,6212,4963840,6212,5051840
1213,6212,4964210,6212,5052210
1213,6212,4965210,6212,5053210
1213,6212,4966210,6212,5054210
1213,6212,4967210,6212,5055210
1213,6212,4967670,6212,5055670
1213,6212,4967670,6212,5055670
1213,6212,4967830,6212,5055830
1213,6212,4968830,6212,5056830
1213,6212,4969830,6212,5057830
1213,6212,4970830,6212,5058830
1213,6212,4971830,6212,5059830
1213,6212,4972640,6212,5060640
1213,6212,4972640,6212,5060640
1213,6212,4976640,6212,5064640
1213,6212,4976860,6212,5064860
1213,6212,4977860,6212,5065860
1213,6212,4977860,6212,5065860
1213,6212,4978860,6212,5066860
1213,6212,4979860,6212,5067860
1213,6212,4979860,6212,5075860
1213,6212,4980860,6212,5076860
1213,6212,4981670,6212,5077670
1213,6212,4982480,6212,5078480
1213,6212,4983480,6212,5079480
1213,6212,4984480,6212,5080480
1213,6212,4984950,6212,5080950
1213,6212,4985950,6212,5081950
1213,6212,4986760,6212,5082760
1213,6212,4987570,6212,5083570
1213,6212,4987570,6212,5091570
1213,6212,4988570,6212,5092570
1213,6212,4989570,6212,5093570
1213,6212,4990570,6212,5094570
1213,6212,4991570,6212,5095570
1213,6212,4992220,6212,5096220
1213,6212,4993030,6212,5097030
1213,6212,4994030,6212,5098030
1213,6212,4995030,6212,5099030
1213,6212,4996030,6212,5100030
1213,6212,4996350,6212,5100350
1213,6212,4996580,6212,5100580
1213,6212,4996580,6212,5100580
1213,6212,4997580,6212,5101580
1213,6212,4997580,6212,5101580
1213,6212,4998050,6212,5102050
1213,6212,4999050,6212,5103050
1213,6212,5000050,6212,5104050
1213,6212,5000700,6212,5104700
1213,6212,5004700,6212,5108700
1213,6212,5005510,6212,5109510
1213,6212,5006320,6212,5110320
1213,6212,5007320,6212,5111320
1213,6212,5008320,6212,5112320
1213,6212,5009320,6212,5113320
1213,6212,5009540,6212,5113540
1213,6212,5010540,6212,5114540
1213,6212,5011350,6212,5115350
1213,6212,5012350,6212,5116350
1213,6212,5013350,6212,5117350
1213,6212,5013350,6212,5117350
1213,6212,5013820,6212,5117820
1213,6212,5014140,6212,5118140
1213,6212,5014460,6212,5118460
1213,6212,5015270,6212,5119270
1213,6212,5015740,6212,5119740
1213,6212,5016550,6212,5120550
1213,6212,5017550,6212,5121550
1213,6212,5017550,6212,5121550
1213,6212,5017710,6212,5121710
1213,6212,5018030,6212,5122030
1213,6212,5019030,6212,5123030
1213,6212,5020030,6212,5124030
1213,6212,5020490,6212,5124490
1213,6212,5020600,6212,5124600
1213,6212,5021190,6212,5125190
1213,6212,5021780,6212,5125780
1213,6212,5022780,6212,5126780
1213,6212,5022780,6212,5126780
1213,6212,5023780,6212,5127780
1213,6212,5024780,6212,5128780
1213,6212,5025780,6212,5129780
1213,6212,5026780,6212,5130780
1213,6212,5027780,6212,5131780
1213,6212,5028250,6212,5132250
1213,6212,5029250,6212,5133250
1213,6212,5030250,6212,5134250
1213,6212,5030250,6212,5142250
1213,6212,5030600,6212,5142600
1213,6212,5031410,6212,5143410
1213,6212,5032410,6212,5144410
1213,6212,5033410,6212,5145410
1213,6212,5034410,6212,5146410
1213,6212,5034780,6212,5146780
1213,6212,5035330,6212,5147330
1213,6212,5036330,6212,5148330
1213,6212,5036650,6212,5148650
1213,6212,5037650,6212,5149650
1213,6212,5038650,6212,5150650
1213,6212,5039460,6212,5151460
1213,6212,5040460,6212,5152460
1213,6212,5041460,6212,5153460
1213,6212,5041920,6212,5153920
1213,6212,5042390,6212,5154390
1213,6212,5043390,6212,5155390
1213,6212,5043860,6212,5155860
1213,6212,5044860,6212,5156860
1213,6212,5044860,6212,5164860
1213,6212,5045860,6212,5165860
1213,6212,5046860,6212,5166860
1213,6212,5047860,6212,5167860
1213,6212,5048860,6212,5168860
1213,6212,5049670,6212,5169670
1213,6212,5050040,6212,5170040
1213,6212,5051040,6212,5171040
1213,6212,5051510,6212,5171510
1213,6212,5052320,6212,5172320
1213,6212,5052320,6212,5172320
1213,6212,5052320,6212,5172320
1213,6212,5052640,6212,5172640
1213,6212,5053640,6212,5173640
1213,6212,5054110,6212,5174110
1213,6212,5054110,6212,5174110
1213,6212,5054580,6212,5174580
1213,6212,5055050,6212,5175050
1213,6212,5055050,6212,5175050
1213,6212,5055520,6212,5175520
1213,6212,5056520,6212,5176520
1213,6212,5056840,6212,5176840
1213,6212,5057840,6212,5177840
1213,6212,5058650,6212,5178650
1213,6212,5059120,6212,5179120
1213,6212,5059930,6212,5179930
1213,6212,5059930,6212,5179930
1213,6212,5060400,6212,5180400
1213,6212,5061400,6212,5181400
1213,6212,5061400,6212,5181400
1213,6212,5061870,6212,5181870
1213,6212,5062100,6212,5182100
1213,6212,5063100,6212,5183100
1213,6212,5063570,6212,5183570
1213,6212,5064040,6212,5184040
1213,6212,5065040,6212,5185040
1213,6212,5065630,6212,5185630
1213,6212,5066630,6212,5186630
1213,6212,5067630,6212,5187630
1213,6212,5068630,6212,5188630
1213,6212,5069280,6212,5189280
1213,6212,5070280,6212,5190280
1213,6212,5071280,6212,5191280
1213,6212,5072090,6212,5192090
1213,6212,5073090,6212,5193090
1213,6212,5074090,6212,5194090
1213,6212,5075090,6212,5195090
1213,6212,5076090,6212,5196090
1213,6212,5077090,6212,5197090
1213,6212,5077560,6212,5197560
1213,6212,5078560,6212,5198560
1213,6212,5079560,6212,5199560
1213,6212,5080560,6212,5200560
1213,6212,5081370,6212,5201370
1213,6212,5082370,6212,5202370
1213,6212,5083370,6212,5203370
1213,6212,5084370,6212,5204370
1213,6212,5085180,6212,5205180
1213,6212,5086180,6212,5206180
1213,6212,5086990,6212,5206990
1213,6212,5087990,6212,5207990
1213,6212,5088450,6212,5208450
1213,6212,5089450,6212,5209450
1213,6212,5090450,6212,5210450
1213,6212,5091450,6212,5211450
1213,6212,5091920,6212,5211920
1213,6212,5092920,6212,5212920
1213,6212,5092920,6212,5212920
1213,6212,5093920,6212,5213920
1213,6212,5094920,6212,5214920
1213,6212,5095920,6212,5215920
1213,6212,5096390,6212,5216390
1213,6212,5096710,6212,5216710
1213,6212,5097710,6212,5217710
1213,6212,5097710,6212,5217710
1213,6212,5098710,6212,5218710
1213,6212,5099710,6212,5219710
1213,6212,5100710,6212,5220710
1213,6212,5101180,6212,5221180
1213,6212,5101990,6212,5221990
1213,6212,5102990,6212,5222990
1213,6212,5103990,6212,5223990
1213,6212,5104990,6212,5224990
1213,6212,5105580,6212,5225580
1213,6212,5106390,6212,5226390
1213,6212,5107040,6212,5227040
1213,6212,5107510,6212,5227510
1213,6212,5108510,6212,5228510
1213,6212,5108510,6212,5228510
1213,6212,5109510,6212,5229510
1213,6212,5110510,6212,5230510
1213,6212,5110980,6212,5230980
1213,6212,5111980,6212,5231980
1213,6212,5112450,6212,5232450
1213,6212,5113450,6212,5233450
1213,6212,5113450,6212,5241450
1213,6212,5113920,6212,5241920
1213,6212,5114730,6212,5242730
1213,6212,5115730,6212,5243730
1213,6212,5116730,6212,5244730
1213,6212,5117190,6212,5245190
1213,6212,5118190,6212,5246190
1213,6212,5118190,6212,5246190
1213,6212,5118660,6212,5246660
1213,6212,5119660,6212,5247660
1213,6212,5119880,6212,5247880
1213,6212,5120880,6212,5248880
1213,6212,5121880,6212,5249880
1213,6212,5122880,6212,5250880
1213,6212,5123880,6212,5251880
1213,6212,5124880,6212,5252880
1213,6212,5125200,6212,5253200
1213,6212,5125660,6212,5253660
1213,6212,5126470,6212,5254470
1213,6212,5126790,6212,5254790
1213,6212,5127790,6212,5255790
1213,6212,5128340,6212,5256340
1213,6212,5129340,6212,5257340
1213,6212,5130340,6212,5258340
1213,6212,5131150,6212,5259150
1213,6212,5132150,6212,5260150
1213,6212,5132960,6212,5260960
1213,6212,5133610,6212,5261610
1213,6212,5134610,6212,5262610
1213,6212,5135420,6212,5263420
1213,6212,5136230,6212,5264230
1213,6212,5137230,6212,5265230
1213,6212,5138230,6212,5266230
1213,6212,5139230,6212,5267230
1213,6212,5140230,6212,5268230
1213,6212,5141040,6212,5269040
1213,6212,5141850,6212,5269850
1213,6212,5142850,6212,5270850
1213,6212,5143850,6212,5271850
1213,6212,5144850,6212,5272850
1213,6212,5145850,6212,5273850
1213,6212,5146850,6212,5274850
1213,6212,5147500,6212,5275500
1213,6212,5148310,6212,5276310
1213,6212,5149310,6212,5277310
1213,6212,5150310,6212,5278310
1213,6212,5151310,6212,5279310
1213,6212,5151310,6212,5279310
1213,6212,5152310,6212,5280310
1213,6212,5153310,6212,5281310
1213,6212,5154310,6212,5282310
1213,6212,5155310,6212,5283310
1213,6212,5155420,6212,5283420
1213,6212,5156420,6212,5284420
1213,6212,5156640,6212,5284640
1213,6212,5157640,6212,5285640
1213,6212,5158290,6212,5286290
1213,6212,5159290,6212,5287290
1213,6212,5161290,6212,5289290
1213,6212,5162290,6212,5290290
1213,6212,5163290,6212,5291290
1213,6212,5163940,6212,5291940
1213,6212,5164940,6212,5292940
1213,6212,5165940,6212,5293940
1213,6212,5166590,6212,5294590
1213,6212,5167590,6212,5295590
1213,6212,5168400,6212,5296400
1213,6212,5169400,6212,5297400
1213,6212,5169400,6212,5297400
1213,6212,5170210,6212,5298210
1213,6212,5171210,6212,5299210
1213,6212,5172020,6212,5300020
1213,6212,5172490,6212,5300490
1213,6212,5173140,6212,5301140
1213,6212,5173140,6212,5301140
1213,6212,5174140,6212,5302140
1213,6212,5175140,6212,5303140
1213,6212,5176140,6212,5304140
1213,6212,5177140,6212,5305140
1213,6212,5177140,6212,5305140
1213,6212,5177790,6212,5305790
1213,6212,5178790,6212,5306790
1213,6212,5179790,6212,5307790
1213,6212,5180790,6212,5308790
1213,6212,5181790,6212,5309790
1213,6212,5182790,6212,5310790
1213,6212,5183600,6212,5311600
1213,6212,5184600,6212,5312600
1213,6212,5185600,6212,5313600
1213,6212,5186600,6212,5314600
1213,6212,5187410,6212,5315410
1213,6212,5188220,6212,5316220
1213,6212,5189030,6212,5317030
1213,6212,5190030,6212,5318030
1213,6212,5191030,6212,5319030
1213,6212,5192030,6212,5320030
1213,6212,5192490,6212,5320490
1213,6212,5192720,6212,5320720
1213,6212,5193720,6212,5321720
1213,6212,5194720,6212,5322720
1213,6212,5194720,6212,5322720
1213,6212,5195190,6212,5323190
1213,6212,5196190,6212,5324190
1213,6212,5197190,6212,5325190
1213,6212,5198190,6212,5326190
1213,6212,5199000,6212,5327000
1213,6212,5200000,6212,5328000
1213,6212,5200810,6212,5328810
1213,6212,5201620,6212,5329620
1213,6212,5202620,6212,5330620
1213,6212,5203270,6212,5331270
1213,6212,5204270,6212,5332270
1213,6212,5205270,6212,5333270
1213,6212,5206270,6212,5334270
1213,6212,5207080,6212,5335080
1213,6212,5207890,6212,5335890
1213,6212,5208890,6212,5336890
1213,6212,5209480,6212,5337480
1213,6212,5210480,6212,5338480
1213,6212,5211480,6212,5339480
1213,6212,5212480,6212,5340480
1213,6212,5213130,6212,5341130
1213,6212,5213600,6212,5341600
1213,6212,5215600,6212,5343600
1213,6212,5216600,6212,5344600
1213,6212,5217600,6212,5345600
1213,6212,5218070,6212,5346070
1213,6212,5218880,6212,5346880
1213,6212,5219880,6212,5347880
1213,6212,5220690,6212,5348690
1213,6212,5221690,6212,5349690
1213,6212,5222690,6212,5350690
1213,6212,5223690,6212,5351690
1213,6212,5224500,6212,5352500
1213,6212,5225500,6212,5353500
1213,6212,5226500,6212,5354500
1213,6212,5226970,6212,5354970
1213,6212,5227970,6212,5355970
1213,6212,5228970,6212,5356970
1213,6212,5229970,6212,5357970
1213,6212,5230290,6212,5358290
1213,6212,5230340,6212,5358340
1213,6212,5231340,6212,5359340
1213,6212,5232340,6212,5360340
1213,6212,5233340,6212,5361340
1213,6212,5234340,6212,5362340
1213,6212,5235340,6212,5363340
1213,6212,5235340,6212,5363340
1213,6212,5236340,6212,5364340
1213,6212,5237340,6212,5365340
1213,6212,5238340,6212,5366340
1213,6212,5239340,6212,5367340
1213,6212,5240150,6212,5368150
1213,6212,5240620,6212,5368620
1213,6212,5241620,6212,5369620
1213,6212,5242090,6212,5370090
1213,6212,5243090,6212,5371090
1213,6212,5243900,6212,5371900
1213,6212,5244900,6212,5372900
1213,6212,5245370,6212,5373370
1213,6212,5245840,6212,5373840
1213,6212,5246840,6212,5374840
1213,6212,5247490,6212,5375490
1213,6212,5248490,6212,5376490
1213,6212,5248720,6212,5376720
1213,6212,5248720,6212,5376720
1213,6212,5249530,6212,5377530
1213,6212,5250000,6212,5378000
1213,6212,5250000,6212,5378000
1213,6212,5250810,6212,5378810
1213,6212,5251810,6212,5379810
1213,6212,5252810,6212,5380810
1213,6212,5253620,6212,5381620
1213,6212,5253620,6212,5381620
1213,6212,5254620,6212,5382620
1213,6212,5254620,6212,5382620
1213,6212,5255620,6212,5383620
1213,6212,5256430,6212,5384430
1213,6212,5257430,6212,5385430
1213,6212,5258430,6212,5386430
1213,6212,5259430,6212,5387430
1213,6212,5259430,6212,5387430
1213,6212,5260430,6212,5388430
1213,6212,5261430,6212,5389430
1213,6212,5262430,6212,5390430
1213,6212,5262900,6212,5390900
1213,6212,5263900,6212,5391900
1213,6212,5264900,6212,5392900
1213,6212,5265710,6212,5393710
1213,6212,5266520,6212,5394520
1213,6212,5267520,6212,5395520
1213,6212,5267980,6212,5395980
1213,6212,5268980,6212,5396980
1213,6212,5269980,6212,5397980
1213,6212,5270980,6212,5398980
1213,6212,5271980,6212,5399980
1213,6212,5272790,6212,5400790
1213,6212,5273790,6212,5401790
1213,6212,5273950,6212,5401950
1213,6212,5274420,6212,5402420
1213,6212,5275420,6212,5403420
1213,6212,5275420,6212,5403420
1213,6212,5276230,6212,5404230
1213,6212,5277230,6212,5405230
1213,6212,5277230,6212,5413230
1213,6212,5278230,6212,5414230
1213,6212,5279230,6212,5415230
1213,6212,5280230,6212,5416230
1213,6212,5281230,6212,5417230
1213,6212,5282230,6212,5418230
1213,6212,5283230,6212,5419230
1213,6212,5284040,6212,5420040
1213,6212,5284690,6212,5420690
1213,6212,5285690,6212,5421690
1213,6212,5286160,6212,5422160
1213,6212,5287160,6212,5423160
1213,6212,5287160,6212,5423160
1213,6212,5287160,6212,5423160
1213,6212,5287970,6212,5423970
1213,6212,5288970,6212,5424970
1213,6212,5289780,6212,5425780
1213,6212,5290780,6212,5426780
1213,6212,5291780,6212,5427780
1213,6212,5292780,6212,5428780
1213,6212,5293430,6212,5429430
1213,6212,5293890,6212,5429890
1213,6212,5294890,6212,5430890
1213,6212,5295890,6212,5431890
1213,6212,5296700,6212,5432700
1213,6212,5297510,6212,5433510
1213,6212,5297510,6212,5433510
1213,6212,5298320,6212,5434320
1213,6212,5299320,6212,5435320
1213,6212,5300320,6212,5436320
1213,6212,5301320,6212,5437320
1213,6212,5302320,6212,5438320
1213,6212,5303130,6212,5439130
1213,6212,5303600,6212,5439600
1213,6212,5304600,6212,5440600
1213,6212,5305600,6212,5441600
1213,6212,5306600,6212,5442600
1213,6212,5306830,6212,5442830
1213,6212,5307830,6212,5443830
1213,6212,5308050,6212,5444050
1213,6212,5309050,6212,5445050
1213,6212,5309520,6212,5445520
1213,6212,5310330,6212,5446330
1213,6212,5311330,6212,5447330
1213,6212,5312330,6212,5448330
1213,6212,5313330,6212,5449330
1213,6212,5314330,6212,5450330
1213,6212,5314880,6212,5450880
1213,6212,5315880,6212,5451880
1213,6212,5316880,6212,5452880
1213,6212,5317880,6212,5453880
1213,6212,5318360,6212,5454360
1213,6212,5319360,6212,5455360
1213,6212,5319830,6212,5455830
1213,6212,5320300,6212,5456300
1213,6212,5320950,6212,5456950
1213,6212,5321950,6212,5457950
1213,6212,5322950,6212,5458950
1213,6212,5322950,6212,5458950
1213,6212,5323760,6212,5459760
1213,6212,5324760,6212,5460760
1213,6212,5325570,6212,5461570
1213,6212,5326220,6212,5462220
1213,6212,5326870,6212,5462870
1213,6212,5327190,6212,5463190
1213,6212,5328190,6212,5464190
1213,6212,5329190,6212,5465190
1213,6212,5330190,6212,5466190
1213,6212,5330190,6212,5466190
1213,6212,5331190,6212,5467190
1213,6212,5332190,6212,5468190
1213,6212,5333190,6212,5469190
1213,6212,5334000,6212,5470000
1213,6212,5334470,6212,5470470
1213,6212,5334930,6212,5470930
1213,6212,5335930,6212,5471930
1213,6212,5336390,6212,5472390
1213,6212,5336620,6212,5472620
1213,6212,5337430,6212,5473430
1213,6212,5338430,6212,5474430
1213,6212,5339240,6212,5475240
1213,6212,5340240,6212,5476240
1213,6212,5340710,6212,5476710
1213,6212,5341360,6212,5477360
1213,6212,5341580,6212,5477580
1213,6212,5341580,6212,5477580
1213,6212,5341800,6212,5477800
1213,6212,5342800,6212,5478800
1213,6212,5343610,6212,5479610
1213,6212,5344610,6212,5480610
1213,6212,5345080,6212,5481080
1213,6212,5345890,6212,5481890
1213,6212,5346360,6212,5482360
1213,6212,5347360,6212,5483360
1213,6212,5348360,6212,5484360
1213,6212,5349360,6212,5485360
1213,6212,5350360,6212,5486360
1213,6212,5351360,6212,5487360
1213,6212,5352360,6212,5488360
1213,6212,5353360,6212,5489360
1213,6212,5354360,6212,5490360
1213,6212,5355360,6212,5491360
1213,6212,5356010,6212,5492010
1213,6212,5356330,6212,5492330
1213,6212,5357330,6212,5493330
1213,6212,5358330,6212,5494330
1213,6212,5359330,6212,5495330
1213,6212,5359800,6212,5495800
1213,6212,5360800,6212,5496800
1213,6212,5361800,6212,5497800
1213,6212,5362120,6212,5498120
1213,6212,5363120,6212,5499120
1213,6212,5363120,6212,5499120
1213,6212,5363930,6212,5499930
1213,6212,5364400,6212,5500400
1213,6212,5365400,6212,5501400
1213,6212,5366400,6212,5502400
1213,6212,5366770,6212,5502770
1213,6212,5367770,6212,5503770
1213,6212,5368770,6212,5504770
1213,6212,5369090,6212,5505090
1213,6212,5369460,6212,5505460
1213,6212,5370460,6212,5506460
1213,6212,5371460,6212,5507460
1213,6212,5372460,6212,5508460
1213,6212,5373460,6212,5509460
1213,6212,5374270,6212,5510270
1213,6212,5375080,6212,5511080
1213,6212,5375310,6212,5511310
1213,6212,5376310,6212,5512310
1213,6212,5376960,6212,5512960
1213,6212,5377190,6212,5513190
1213,6212,5377660,6212,5513660
1213,6212,5378130,6212,5514130
1213,6212,5379130,6212,5515130
1213,6212,5380130,6212,5516130
1213,6212,5380940,6212,5516940
1213,6212,5381940,6212,5517940
1213,6212,5382940,6212,5518940
1213,6212,5383750,6212,5519750
1213,6212,5384750,6212,5520750
1213,6212,5385750,6212,5521750
1213,6212,5386070,6212,5522070
1213,6212,5387070,6212,5523070
1213,6212,5388070,6212,5524070
1213,6212,5389070,6212,5525070
1213,6212,5389720,6212,5525720
1213,6212,5390720,6212,5526720
1213,6212,5391720,6212,5527720
1213,6212,5392190,6212,5528190
1213,6212,5392660,6212,5528660
1213,6212,5392980,6212,5528980
1213,6212,5393450,6212,5529450
1213,6212,5394450,6212,5530450
1213,6212,5395450,6212,5531450
1213,6212,5396450,6212,5532450
1213,6212,5397260,6212,5533260
1213,6212,5398260,6212,5534260
1213,6212,5399260,6212,5535260
1213,6212,5399730,6212,5535730
1213,6212,5400730,6212,5536730
1213,6212,5401540,6212,5537540
1213,6212,5402540,6212,5538540
1213,6212,5403540,6212,5539540
1213,6212,5404540,6212,5540540
1213,6212,5404860,6212,5540860
1213,6212,5405670,6212,5541670
1213,6212,5406320,6212,5542320
1213,6212,5406550,6212,5542550
1213,6212,5407020,6212,5543020
1213,6212,5408020,6212,5544020
1213,6212,5408830,6212,5544830
1213,6212,5409830,6212,5545830
1213,6212,5410060,6212,5546060
1213,6212,5410870,6212,5546870
1213,6212,5411680,6212,5547680
1213,6212,5411680,6212,5547680
1213,6212,5412680,6212,5548680
1213,6212,5413680,6212,5549680
1213,6212,5414680,6212,5550680
1213,6212,5415680,6212,5551680
1213,6212,5416140,6212,5552140
1213,6212,5417140,6212,5553140
1213,6212,5418140,6212,5554140
1213,6212,5419140,6212,5555140
1213,6212,5419950,6212,5555950
1213,6212,5420410,6212,5556410
1213,6212,5420410,6212,5556410
1213,6212,5421410,6212,5557410
1213,6212,5422410,6212,5558410
1213,6212,5423410,6212,5559410
1213,6212,5424220,6212,5560220
1213,6212,5424810,6212,5560810
1213,6212,5424810,6212,5561810
1213,6212,5424810,6212,5562810
1213,6212,5424810,6212,5563810
1213,6212,5425810,6212,5564810
1213,6212,5426280,6212,5565280
1213,6212,5426750,6212,5565750
1213,6212,5427560,6212,5566560
1213,6212,5427560,6212,5567560
1213,6212,5428560,6212,5568560
1213,6212,5428560,6212,5569560
1213,6212,5428880,6212,5569880
1213,6212,5429880,6212,5570880
1213,6212,5430530,6212,5571530
1213,6212,5430530,6212,5572530
1213,6212,5431000,6212,5573000
1213,6212,5431320,6212,5573320
1213,6212,5431320,6212,5574320
1213,6212,5431640,6212,5574640
1213,6212,5432640,6212,5575640
