ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
582886.64,97.99,92.81,580066.03,97.51
582474.23,97.99,92.82,579680.03,97.52
582474.23,97.99,92.82,579680.03,97.52
581891.43,97.99,92.82,579097.24,97.52
581891.43,97.99,92.82,579097.24,97.52
581891.43,97.99,92.82,579097.24,97.52
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581528.99,98.01,92.84,578690.72,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
581238.69,98.01,92.84,578397.39,97.53
580918.56,98.03,92.86,577996.57,97.54
580918.56,98.03,92.86,577996.57,97.54
580760.01,98.03,92.86,577839.49,97.54
580760.01,98.03,92.86,577839.49,97.54
580760.01,98.03,92.86,577856.39,97.54
580760.01,98.03,92.86,577856.39,97.54
580495.39,98.04,92.87,577560.0,97.55
580495.39,98.04,92.87,577560.0,97.55
580495.39,98.04,92.87,577560.0,97.55
580336.84,98.04,92.87,577411.28,97.55
579755.0,98.04,92.87,576827.53,97.55
579755.0,98.04,92.87,576827.53,97.55
579755.0,98.04,92.87,576827.53,97.55
579755.0,98.04,92.87,576827.53,97.55
579755.0,98.04,92.87,576827.53,97.55
579755.0,98.04,92.87,576827.53,97.55
579171.68,98.04,92.87,576243.79,97.54
579171.68,98.04,92.87,576243.79,97.54
579171.68,98.04,92.87,576243.79,97.54
579171.68,98.04,92.87,576243.79,97.54
578834.59,98.04,92.87,575876.0,97.54
578834.59,98.04,92.87,575876.0,97.54
578834.59,98.04,92.87,575876.0,97.54
578834.59,98.04,92.87,575876.0,97.54
578834.59,98.04,92.87,575876.0,97.54
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578316.01,98.05,92.88,575373.24,97.56
578018.12,98.06,92.89,575178.03,97.58
578018.12,98.06,92.89,575178.03,97.58
578018.12,98.06,92.89,575178.03,97.58
578018.12,98.06,92.89,575178.03,97.58
578018.12,98.06,92.89,575178.03,97.58
578018.12,98.06,92.89,575178.03,97.58
577532.81,98.07,92.9,574687.01,97.58
577532.81,98.07,92.9,574687.01,97.58
577532.81,98.07,92.9,574687.01,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
577238.68,98.07,92.9,574364.1,97.58
576954.8,98.08,92.9,574097.94,97.59
576954.8,98.08,92.9,574097.94,97.59
576954.8,98.08,92.9,574097.94,97.59
576954.8,98.08,92.9,574097.94,97.59
576954.8,98.08,92.9,574097.94,97.59
576660.67,98.08,92.91,573821.91,97.6
576660.67,98.08,92.91,573821.91,97.6
576660.67,98.08,92.91,573821.91,97.6
576660.67,98.08,92.91,573821.91,97.6
576660.67,98.08,92.91,573821.91,97.6
576660.67,98.08,92.91,573821.91,97.6
576660.67,98.08,92.91,573821.91,97.6
576388.26,98.09,92.91,573564.59,97.61
576388.26,98.09,92.91,573564.59,97.61
576388.26,98.09,92.91,573564.59,97.61
576388.26,98.09,92.91,573564.59,97.61
576161.99,98.1,92.93,573283.61,97.61
576161.99,98.1,92.93,573283.61,97.61
576161.99,98.1,92.93,573283.61,97.61
576161.99,98.1,92.93,573283.61,97.61
576161.99,98.1,92.93,573283.61,97.61
576161.99,98.1,92.93,573283.61,97.61
576161.99,98.1,92.93,573283.61,97.61
575874.09,98.11,92.93,572990.36,97.62
575874.09,98.11,92.93,572990.36,97.62
575874.09,98.11,92.93,572990.36,97.62
575874.09,98.11,92.93,572990.36,97.62
575874.09,98.11,92.93,572990.36,97.62
575874.09,98.11,92.93,572990.36,97.62
575874.09,98.11,92.93,572990.36,97.62
575874.09,98.11,92.93,572990.36,97.62
575715.54,98.11,92.93,572839.8,97.62
575715.54,98.11,92.93,572839.8,97.62
575715.54,98.11,92.93,572839.8,97.62
575715.54,98.11,92.93,572839.8,97.62
575432.7,98.11,92.94,572539.16,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
575324.14,98.11,92.94,572440.44,97.62
574973.37,98.13,92.96,572007.61,97.62
574973.37,98.13,92.96,572007.61,97.62
574974.82,98.13,92.96,572009.06,97.62
574974.82,98.13,92.96,572009.06,97.62
574974.82,98.13,92.96,572009.06,97.62
574974.82,98.13,92.96,572009.06,97.62
574974.82,98.13,92.96,572009.06,97.62
574607.1,98.14,92.97,571576.23,97.63
574607.1,98.14,92.97,571576.23,97.63
574607.1,98.14,92.97,571576.23,97.63
574607.1,98.14,92.97,571576.23,97.63
574607.1,98.14,92.97,571576.23,97.63
574607.1,98.14,92.97,571576.23,97.63
574607.1,98.14,92.97,571576.23,97.63
574088.52,98.15,92.98,571073.47,97.64
574088.52,98.15,92.98,571073.47,97.64
574088.52,98.15,92.98,571073.47,97.64
573878.02,98.15,92.98,570872.04,97.64
573878.02,98.15,92.98,570872.04,97.64
573878.02,98.15,92.98,570872.04,97.64
573590.93,98.16,92.99,570605.07,97.65
573590.93,98.16,92.99,570605.07,97.65
573590.93,98.16,92.99,570605.07,97.65
573009.09,98.16,92.99,570021.32,97.65
573009.09,98.16,92.99,570021.32,97.65
573009.09,98.16,92.99,570021.32,97.65
573009.09,98.16,92.99,570021.32,97.65
573009.09,98.16,92.99,570021.32,97.65
573009.09,98.16,92.99,570021.32,97.65
573009.09,98.16,92.99,570021.32,97.65
573009.09,98.16,92.99,570028.81,97.65
573009.09,98.16,92.99,570028.81,97.65
573009.09,98.16,92.99,570028.81,97.65
573009.09,98.16,92.99,570028.81,97.65
573009.09,98.16,92.99,570028.81,97.65
572668.02,98.18,93.0,569595.98,97.65
572336.63,98.18,93.01,569276.45,97.66
572042.49,98.19,93.01,568970.01,97.66
572042.49,98.19,93.01,568970.01,97.66
572042.49,98.19,93.01,568970.01,97.66
572042.49,98.19,93.01,568970.01,97.66
572042.49,98.19,93.01,568970.01,97.66
572042.49,98.19,93.01,568970.01,97.66
571639.68,98.19,93.02,568610.13,97.67
571639.68,98.19,93.02,568610.13,97.67
571639.68,98.19,93.02,568610.13,97.67
571639.68,98.19,93.02,568610.13,97.67
571056.36,98.19,93.02,568026.38,97.67
571056.36,98.19,93.02,568026.38,97.67
571056.36,98.19,93.02,568021.12,97.67
570689.21,98.21,93.04,567669.07,97.69
570689.21,98.21,93.04,567669.07,97.69
570689.21,98.21,93.04,567669.07,97.69
570689.21,98.21,93.04,567669.07,97.69
570689.21,98.21,93.04,567669.07,97.69
570689.21,98.21,93.04,567669.07,97.69
570689.21,98.21,93.04,567669.07,97.69
570689.21,98.21,93.04,567669.07,97.69
570355.33,98.21,93.04,567397.55,97.7
570355.33,98.21,93.04,567397.55,97.7
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569933.39,98.22,93.05,566944.72,97.71
569733.09,98.23,93.05,566767.52,97.72
569733.09,98.23,93.05,566767.52,97.72
569733.09,98.23,93.05,566767.52,97.72
569733.09,98.23,93.05,566775.31,97.72
569733.09,98.23,93.05,566775.31,97.72
569733.09,98.23,93.05,566775.31,97.72
569733.09,98.23,93.05,566775.31,97.72
569733.09,98.23,93.05,566775.31,97.72
569733.09,98.23,93.05,566775.31,97.72
569733.09,98.23,93.05,566775.31,97.72
569597.51,98.23,93.06,566635.51,97.72
569597.51,98.23,93.06,566635.51,97.72
569597.51,98.23,93.06,566635.51,97.72
569597.51,98.23,93.06,566676.79,97.73
569597.51,98.23,93.06,566676.79,97.73
569597.51,98.23,93.06,566676.79,97.73
569597.51,98.23,93.06,566676.79,97.73
569597.51,98.23,93.06,566676.79,97.73
569597.51,98.23,93.06,566676.79,97.73
569597.51,98.23,93.06,566676.79,97.73
569597.51,98.23,93.06,566676.79,97.73
569260.42,98.23,93.06,566322.37,97.73
568907.98,98.25,93.08,565916.13,97.74
568907.98,98.25,93.08,565916.13,97.74
568907.98,98.25,93.08,565916.13,97.74
568907.98,98.25,93.08,565916.13,97.74
568491.21,98.26,93.09,565524.9,97.75
568491.21,98.26,93.09,565524.9,97.75
568491.21,98.26,93.09,565524.9,97.75
568491.21,98.26,93.09,565524.9,97.75
568491.21,98.26,93.09,565524.9,97.75
568491.21,98.26,93.09,565524.9,97.75
568491.21,98.26,93.09,565524.9,97.75
568491.21,98.26,93.09,565524.9,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
568280.81,98.26,93.09,565311.94,97.75
567986.68,98.26,93.09,565012.61,97.75
567986.68,98.26,93.09,565012.61,97.75
567986.68,98.26,93.09,565012.61,97.75
567986.68,98.26,93.09,565012.61,97.75
567986.68,98.26,93.09,565012.61,97.75
567986.68,98.26,93.09,565012.69,97.75
567986.68,98.26,93.09,565012.69,97.75
567986.68,98.26,93.09,565012.69,97.75
567765.96,98.26,93.09,564773.16,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564803.67,97.75
567765.96,98.26,93.09,564795.33,97.75
567765.96,98.26,93.09,564795.33,97.75
567765.96,98.26,93.09,564795.33,97.75
567765.96,98.26,93.09,564795.33,97.75
567765.96,98.26,93.09,564795.33,97.75
567765.96,98.26,93.09,564795.33,97.75
567765.96,98.26,93.09,564795.33,97.75
567765.96,98.26,93.09,564795.33,97.75
567574.97,98.27,93.1,564692.13,97.77
567574.97,98.27,93.1,564692.13,97.77
567574.97,98.27,93.1,564692.13,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.49,97.77
567165.11,98.28,93.11,564231.62,97.77
567165.11,98.28,93.11,564231.62,97.77
566845.11,98.28,93.11,563911.62,97.77
566845.11,98.28,93.11,563911.62,97.77
566845.11,98.28,93.11,563911.62,97.77
566845.11,98.28,93.11,563911.62,97.77
566845.11,98.28,93.11,563911.62,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566624.4,98.28,93.11,563719.39,97.77
566337.31,98.28,93.11,563426.36,97.78
566337.31,98.28,93.11,563426.36,97.78
566337.31,98.28,93.11,563426.36,97.78
566337.31,98.28,93.11,563426.36,97.78
566337.31,98.28,93.11,563426.36,97.78
566053.43,98.29,93.12,563168.51,97.79
566053.43,98.29,93.12,563168.51,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565612.03,98.29,93.12,562738.98,97.79
565455.08,98.29,93.12,562586.16,97.8
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
565258.19,98.3,93.13,562357.9,97.79
564868.09,98.31,93.14,561991.05,97.81
564868.09,98.31,93.14,561991.05,97.81
564868.09,98.31,93.14,561991.05,97.81
564868.09,98.31,93.14,561991.05,97.81
564868.09,98.31,93.14,561991.05,97.81
564645.51,98.31,93.14,561715.15,97.8
564645.51,98.31,93.14,561715.15,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564428.53,98.31,93.14,561498.91,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564462.89,98.32,93.14,561522.64,97.8
564258.76,98.32,93.15,561306.96,97.81
564258.76,98.32,93.15,561316.79,97.81
564258.76,98.32,93.15,561316.79,97.81
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564258.76,98.32,93.15,561299.37,97.8
564055.37,98.32,93.15,561092.42,97.81
564055.37,98.32,93.15,561092.42,97.81
564055.37,98.32,93.15,561092.42,97.81
564055.37,98.32,93.15,561092.42,97.81
564055.37,98.32,93.15,561158.67,97.82
564055.37,98.32,93.15,561158.67,97.82
564055.37,98.32,93.15,561158.67,97.82
564055.37,98.32,93.15,561158.67,97.82
564055.37,98.32,93.15,561158.67,97.82
564055.37,98.32,93.15,561158.67,97.82
564055.37,98.32,93.15,561158.67,97.82
563896.82,98.32,93.15,561017.65,97.82
563896.82,98.32,93.15,561017.65,97.82
563896.82,98.32,93.15,561017.65,97.82
563896.82,98.32,93.15,561017.65,97.82
563896.82,98.32,93.15,561017.65,97.82
563711.26,98.33,93.16,560864.24,97.83
563711.26,98.33,93.16,560864.24,97.83
563711.26,98.33,93.16,560864.24,97.83
563711.26,98.33,93.16,560864.24,97.83
563711.26,98.33,93.16,560864.24,97.83
563711.26,98.33,93.16,560864.24,97.83
563282.84,98.34,93.16,560472.05,97.84
563282.84,98.34,93.16,560472.05,97.84
563282.84,98.34,93.16,560472.05,97.84
563282.84,98.34,93.16,560472.05,97.84
563282.84,98.34,93.16,560472.05,97.84
563282.84,98.34,93.16,560472.05,97.84
563282.84,98.34,93.16,560472.05,97.84
563009.54,98.34,93.17,560169.07,97.85
563009.54,98.34,93.17,560169.07,97.85
563009.54,98.34,93.17,560169.07,97.85
563009.54,98.34,93.17,560169.07,97.85
563009.54,98.34,93.17,560169.07,97.85
563009.54,98.34,93.17,560169.07,97.85
563009.54,98.34,93.17,560169.07,97.85
563009.54,98.34,93.17,560169.07,97.85
562713.93,98.35,93.17,559861.81,97.85
562713.93,98.35,93.17,559861.81,97.85
562713.93,98.35,93.17,559861.81,97.85
562713.93,98.35,93.17,559861.81,97.85
562713.93,98.35,93.17,559861.81,97.85
562713.93,98.35,93.17,559861.81,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562555.38,98.35,93.17,559738.05,97.85
562264.15,98.35,93.18,559479.54,97.86
562264.15,98.35,93.18,559479.54,97.86
562264.15,98.35,93.18,559479.54,97.86
562264.15,98.35,93.18,559479.54,97.86
562264.15,98.35,93.18,559479.54,97.86
562264.15,98.35,93.18,559479.54,97.86
562264.15,98.35,93.18,559479.54,97.86
562105.6,98.35,93.18,559322.48,97.86
562105.6,98.35,93.18,559322.48,97.86
561714.05,98.36,93.19,558889.65,97.87
561714.05,98.36,93.19,558889.65,97.87
561714.05,98.36,93.19,558889.65,97.87
561555.5,98.36,93.19,558740.12,97.87
561555.5,98.36,93.19,558740.12,97.87
561555.5,98.36,93.19,558740.12,97.87
561555.5,98.36,93.19,558740.12,97.87
561555.5,98.36,93.19,558740.12,97.87
561555.5,98.36,93.19,558740.12,97.87
561555.5,98.36,93.19,558740.12,97.87
561359.15,98.36,93.19,558542.71,97.87
561359.15,98.36,93.19,558542.71,97.87
561359.15,98.36,93.19,558542.71,97.87
561359.15,98.36,93.19,558542.71,97.87
561359.15,98.36,93.19,558542.71,97.87
561359.15,98.36,93.19,558542.71,97.87
561359.15,98.36,93.19,558542.71,97.87
561359.15,98.36,93.19,558542.71,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561310.6,98.36,93.19,558494.16,97.87
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
561026.72,98.37,93.2,558259.91,97.88
560976.72,98.37,93.2,558210.27,97.88
560976.72,98.37,93.2,558210.27,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560841.14,98.37,93.2,558056.03,97.88
560712.78,98.38,93.21,557960.52,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557801.71,97.89
560554.23,98.38,93.2,557846.98,97.9
560554.23,98.38,93.2,557846.98,97.9
560554.23,98.38,93.2,557846.98,97.9
560554.23,98.38,93.2,557846.98,97.9
560554.23,98.38,93.2,557846.98,97.9
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
560217.14,98.38,93.21,557425.76,97.89
559902.46,98.39,93.21,557155.98,97.9
559902.46,98.39,93.21,557155.98,97.9
559902.46,98.39,93.21,557155.98,97.9
559546.66,98.4,93.23,556835.27,97.93
559546.66,98.4,93.23,556835.27,97.93
559546.66,98.4,93.23,556835.27,97.93
559546.66,98.4,93.23,556835.27,97.93
559546.66,98.4,93.23,556835.27,97.93
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
559252.53,98.41,93.24,556480.58,97.92
558962.23,98.41,93.24,556232.72,97.93
558962.23,98.41,93.24,556232.72,97.93
558962.23,98.41,93.24,556232.72,97.93
558962.23,98.41,93.24,556232.72,97.93
558962.23,98.41,93.24,556232.72,97.93
